
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:35.440 --> 00:18:38.560]   just so you guys can share tips and tricks.
[00:18:38.560 --> 00:18:40.080]   So Ewan, I wanna talk a little bit
[00:18:40.080 --> 00:18:43.760]   about your National Memory Master experience.
[00:18:43.760 --> 00:18:45.040]   And before we do that,
[00:18:45.040 --> 00:18:46.600]   I just wanna remind our listeners
[00:18:46.600 --> 00:18:51.600]   that round one of National Memory Master is a memory bee.
[00:18:51.600 --> 00:18:55.920]   So during round one, as the emcee of the competition,
[00:18:55.920 --> 00:19:00.360]   I will be calling out questions in different heats
[00:19:00.360 --> 00:19:03.920]   from all three cycles of Foundations Memory Work,
[00:19:03.920 --> 00:19:05.480]   kind of popcorn style.
[00:19:05.480 --> 00:19:08.600]   You never know which cycle a question will come from.
[00:19:08.600 --> 00:19:12.480]   You don't know which subject it will be from.
[00:19:12.480 --> 00:19:15.680]   And then after each of the finalists on the platform
[00:19:15.680 --> 00:19:18.800]   have answered a memory work question,
[00:19:18.800 --> 00:19:22.880]   then da, da, da, we go into a timeline heat
[00:19:22.880 --> 00:19:27.840]   where we ask our students to do some mental gymnastics
[00:19:27.840 --> 00:19:29.760]   related to timeline events,
[00:19:29.760 --> 00:19:32.080]   which you've already heard Ewan talk about a little bit
[00:19:32.080 --> 00:19:35.000]   in reciting the timeline backwards,
[00:19:35.000 --> 00:19:36.280]   being prepared to do that.
[00:19:36.280 --> 00:19:37.800]   But Ewan, we did a lot more than that
[00:19:37.800 --> 00:19:39.840]   at competition this year, didn't we?
[00:19:39.840 --> 00:19:41.200]   - Yes.
[00:19:41.200 --> 00:19:42.280]   - We did.
[00:19:42.280 --> 00:19:44.720]   So let's think about round one.
[00:19:44.720 --> 00:19:47.840]   When we did the memory bee portion
[00:19:47.840 --> 00:19:51.600]   and everyone was sitting on the chairs on the stage,
[00:19:51.600 --> 00:19:56.240]   what do you think was the hardest part of that round one?
[00:19:56.240 --> 00:20:00.240]   - Definitely the timeline questions.
[00:20:00.240 --> 00:20:02.040]   - I had a feeling you were gonna say that.
[00:20:02.040 --> 00:20:04.040]   So why the timeline questions?
[00:20:04.040 --> 00:20:10.440]   - I feel like they just asked us to do harder things
[00:20:10.440 --> 00:20:12.840]   than memory work. - Maybe give an example.
[00:20:12.840 --> 00:20:16.600]   - As the time you counted forward
[00:20:16.600 --> 00:20:19.880]   and then went back saying every card you didn't say.
[00:20:19.880 --> 00:20:23.080]   - That was tough, right?
[00:20:23.080 --> 00:20:24.320]   - That was tough.
[00:20:24.320 --> 00:20:25.160]   - That was tough.
[00:20:25.160 --> 00:20:27.400]   But the amazing thing is Ewan,
[00:20:27.400 --> 00:20:30.600]   you didn't make any errors in that part of the competition.
[00:20:30.600 --> 00:20:32.440]   That was pretty amazing.
[00:20:32.440 --> 00:20:33.680]   - So when they asked you to do that,
[00:20:33.680 --> 00:20:35.680]   could you see the pictures of the timeline cards
[00:20:35.680 --> 00:20:36.760]   in a row in your head?
[00:20:36.760 --> 00:20:37.960]   Is that how you were doing it?
[00:20:37.960 --> 00:20:39.560]   Or how did you do that?
[00:20:39.560 --> 00:20:42.600]   - I saw the timeline cards in a row
[00:20:42.600 --> 00:20:47.600]   and then mixing that together with songs is, it helps.
[00:20:47.600 --> 00:20:51.240]   - Oh good, that's so good.
[00:20:51.240 --> 00:20:52.480]   I had a feeling you were gonna say
[00:20:52.480 --> 00:20:55.120]   the timeline questions were the hardest
[00:20:55.120 --> 00:20:57.640]   because we were definitely asking you to do things
[00:20:57.640 --> 00:21:00.520]   that are above and beyond what you would do
[00:21:00.520 --> 00:21:03.520]   when you proof for memory master in community.
[00:21:03.520 --> 00:21:06.640]   So you are having to actually think about the events,
[00:21:06.640 --> 00:21:08.880]   not just moving forward like you would
[00:21:08.880 --> 00:21:12.640]   when you proof for regular community memory master.
[00:21:12.640 --> 00:21:15.240]   You are having to skip count events.
[00:21:15.240 --> 00:21:17.120]   I think during one of the questions,
[00:21:17.120 --> 00:21:20.800]   I asked you to recite events backwards from an event.
[00:21:20.800 --> 00:21:23.120]   So you were assigning backwards.
[00:21:23.120 --> 00:21:25.560]   And at one point, I think I even asked you
[00:21:25.560 --> 00:21:28.000]   to recite five events forward
[00:21:28.000 --> 00:21:29.880]   and then go back to the original event
[00:21:29.880 --> 00:21:32.920]   and then recite backwards from that event too.
[00:21:32.920 --> 00:21:34.960]   And you did an amazing job.
[00:21:34.960 --> 00:21:38.480]   You and the other finalists who made it to round two
[00:21:38.480 --> 00:21:40.480]   did an incredible job.
[00:21:40.480 --> 00:21:42.280]   - That question you talked about,
[00:21:42.280 --> 00:21:45.000]   was that the one where you said the one in front,
[00:21:45.000 --> 00:21:47.920]   then the one that you said the one in front of the card,
[00:21:47.920 --> 00:21:50.920]   you told us, then the one behind the card you told us.
[00:21:50.920 --> 00:21:53.120]   - Yes.
[00:21:53.120 --> 00:21:55.240]   - Staying forward and backward alternate.
[00:21:55.240 --> 00:21:58.440]   - Yes, yes, that was tough, wasn't it?
[00:21:58.440 --> 00:21:59.280]   - Yes.
[00:21:59.280 --> 00:22:03.000]   - So Ewan, what helped you?
[00:22:03.000 --> 00:22:04.320]   I mean, because we're talking about
[00:22:04.320 --> 00:22:07.400]   some crazy memory work recitation.
[00:22:07.400 --> 00:22:11.720]   What helped you to focus and remember your memory work
[00:22:11.720 --> 00:22:13.240]   in the different heats?
[00:22:13.240 --> 00:22:15.400]   Because you're a pretty cool cucumber.
[00:22:15.400 --> 00:22:18.360]   I have to say, like you didn't seem like you were ruffled.
[00:22:18.360 --> 00:22:20.400]   And I always loved seeing your expression
[00:22:20.400 --> 00:22:22.840]   whenever I told you that you got something right,
[00:22:22.840 --> 00:22:24.760]   because I think you were surprised at yourself
[00:22:24.760 --> 00:22:26.600]   and what you were able to do.
[00:22:26.600 --> 00:22:29.520]   But what helped you to keep your cool,
[00:22:29.520 --> 00:22:31.520]   even with all of those things
[00:22:31.520 --> 00:22:33.560]   that you were having to think about
[00:22:33.560 --> 00:22:36.480]   and calculate forward and backward in your brain?
[00:22:36.480 --> 00:22:37.920]   Is there anything that you can think of
[00:22:37.920 --> 00:22:40.880]   that helped you to stay cool even under the pressure?
[00:22:40.880 --> 00:22:42.560]   - One thing that really helped
[00:22:42.560 --> 00:22:47.560]   was trying to mentally answer everybody else's questions.
[00:22:47.560 --> 00:22:50.640]   - Yes, yes.
[00:22:50.640 --> 00:22:53.600]   I remember during the competition,
[00:22:53.600 --> 00:22:56.160]   at one point I was watching the student
[00:22:56.160 --> 00:22:57.920]   who was behind the microphone.
[00:22:57.920 --> 00:22:59.800]   And then I looked at everyone in the row
[00:22:59.800 --> 00:23:02.200]   behind that particular student,
[00:23:02.200 --> 00:23:04.960]   and I could see you all moving your fingers.
[00:23:04.960 --> 00:23:07.680]   And I knew that you were all counting timeline events.
[00:23:07.680 --> 00:23:09.960]   And I think one of the dearest parts
[00:23:09.960 --> 00:23:13.120]   of being the MC is watching the expressions
[00:23:13.120 --> 00:23:15.840]   of the other finalists when they realized,
[00:23:15.840 --> 00:23:18.800]   before the judges said, "That is correct,"
[00:23:18.800 --> 00:23:21.280]   they would realize that their friend
[00:23:21.280 --> 00:23:24.360]   had gotten that really difficult answer correct.
[00:23:24.360 --> 00:23:25.840]   So again, going back to the fact
[00:23:25.840 --> 00:23:28.560]   that great relationships are built
[00:23:28.560 --> 00:23:30.480]   during National Memory Master,
[00:23:30.480 --> 00:23:33.160]   and it was so wonderful to see you guys
[00:23:33.160 --> 00:23:38.160]   celebrating one another during the competition.
[00:23:38.160 --> 00:23:41.680]   Kim, as a parent, how did it feel
[00:23:41.680 --> 00:23:46.280]   to watch you and tackle these incredibly difficult feats
[00:23:46.280 --> 00:23:49.120]   of Timeline Gymnastics during round one,
[00:23:49.120 --> 00:23:50.920]   and then go on to round two?
[00:23:50.920 --> 00:23:54.120]   - One of the things that we prayed for for Ewan
[00:23:54.120 --> 00:23:55.800]   and that we'd ask others to pray
[00:23:55.800 --> 00:23:58.560]   was that he'd be able to recite with joy
[00:23:58.560 --> 00:24:00.920]   and that what he had learned would come to mind.
[00:24:00.920 --> 00:24:02.800]   And to see him recite,
[00:24:02.800 --> 00:24:04.680]   and I could tell that he was joyful,
[00:24:04.680 --> 00:24:07.200]   and you really could watch on the stage
[00:24:07.200 --> 00:24:10.120]   and you could see that he was cheering for his friends
[00:24:10.120 --> 00:24:12.000]   and that they were cheering for him.
[00:24:12.000 --> 00:24:12.840]   - Yes.
[00:24:12.840 --> 00:24:14.120]   - And that was such an encouragement.
[00:24:14.120 --> 00:24:16.680]   Now, all the parents, we were nervous for everybody.
[00:24:16.680 --> 00:24:19.600]   We really did not want anyone to get out
[00:24:19.600 --> 00:24:23.640]   because you knew that all of the 16 finalists
[00:24:23.640 --> 00:24:25.960]   knew the memory work and they knew it well.
[00:24:25.960 --> 00:24:29.360]   And we were really cheering for everyone and that helped.
[00:24:29.360 --> 00:24:34.080]   And I also knew that if he didn't remember something
[00:24:34.080 --> 00:24:36.800]   or if he made a mistake, that it would be okay.
[00:24:36.800 --> 00:24:38.680]   And I was confident that he would come away
[00:24:38.680 --> 00:24:42.200]   from this experience with a good memory of it,
[00:24:42.200 --> 00:24:45.080]   with great friends and a great experience,
[00:24:45.080 --> 00:24:48.480]   and a feeling that I took a risk
[00:24:48.480 --> 00:24:52.720]   and I tried something hard and either was successful
[00:24:52.720 --> 00:24:55.000]   or it was not successful, but that it was okay.
[00:24:55.000 --> 00:25:00.000]   And I hope that his older sister, when she came away,
[00:25:00.000 --> 00:25:04.040]   and like I said, she was in the top four as a finalist.
[00:25:04.040 --> 00:25:06.280]   And I think she would tell you
[00:25:06.280 --> 00:25:08.480]   that it was just such a wonderful experience
[00:25:08.480 --> 00:25:13.480]   and that winning wasn't necessary to her happiness.
[00:25:13.480 --> 00:25:16.080]   So it's a delightful, exciting bonus.
[00:25:16.080 --> 00:25:17.720]   (laughing)
[00:25:17.720 --> 00:25:21.160]   But it was really rewarding to see him be joyful on stage
[00:25:21.160 --> 00:25:23.480]   and to see all of the kids cheering for each other
[00:25:23.480 --> 00:25:24.920]   and encouraging one another,
[00:25:24.920 --> 00:25:28.120]   and knowing that that prayer for joy was answered.
[00:25:28.120 --> 00:25:29.280]   - I love that, I love that.
[00:25:29.280 --> 00:25:30.360]   And I would second that.
[00:25:30.360 --> 00:25:31.880]   You can definitely tell, Ewan,
[00:25:31.880 --> 00:25:35.400]   that you were joyful as you recited.
[00:25:35.400 --> 00:25:40.400]   And I think it is a blessing to see our children delight
[00:25:40.400 --> 00:25:43.240]   in the giftings that God has given to them.
[00:25:43.240 --> 00:25:45.960]   I think that was really evident on the platform
[00:25:45.960 --> 00:25:49.040]   as each student recited their memory work
[00:25:49.920 --> 00:25:54.920]   just to see how happy they were to be there
[00:25:54.920 --> 00:25:58.720]   and participating and spending time with their friends
[00:25:58.720 --> 00:26:02.920]   and celebrating the remarkable accomplishments
[00:26:02.920 --> 00:26:06.760]   that were made on that platform.
[00:26:06.760 --> 00:26:10.360]   And also knowing that these accomplishments
[00:26:10.360 --> 00:26:13.480]   were not an overnight decision.
[00:26:13.480 --> 00:26:16.760]   No student that competed this year woke up and said,
[00:26:16.760 --> 00:26:19.560]   "I think I'm gonna do National Memory Master today."
[00:26:19.560 --> 00:26:22.160]   You could tell there were years and years
[00:26:22.160 --> 00:26:24.160]   of dedication and commitment,
[00:26:24.160 --> 00:26:25.560]   not only on the part of the student,
[00:26:25.560 --> 00:26:28.800]   but most definitely on the part of each parent
[00:26:28.800 --> 00:26:30.000]   that was in that room.
[00:26:30.000 --> 00:26:32.720]   And so it was just a delight
[00:26:32.720 --> 00:26:37.200]   to celebrate that accomplishment of each family
[00:26:37.200 --> 00:26:39.360]   and not only the students.
[00:26:39.360 --> 00:26:43.160]   So Ewan, I know we've talked about a lot of hard things,
[00:26:43.160 --> 00:26:46.160]   but if you close your eyes and think really hard,
[00:26:46.160 --> 00:26:48.200]   what do you think was the most difficult,
[00:26:48.200 --> 00:26:53.200]   the hardest part of competing in National Memory Master?
[00:26:53.200 --> 00:26:55.360]   - I'm gonna ask, was it the hardest part
[00:26:55.360 --> 00:26:58.120]   before the competition or was the hardest part during?
[00:26:58.120 --> 00:27:00.960]   - Hmm, well if you have an answer for both,
[00:27:00.960 --> 00:27:01.880]   why don't you give both?
[00:27:01.880 --> 00:27:05.080]   That's a really good delineation.
[00:27:05.080 --> 00:27:08.360]   - So hardest part before the competition
[00:27:08.360 --> 00:27:10.240]   and hardest part during the competition.
[00:27:10.240 --> 00:27:11.480]   - Yeah, let's do that.
[00:27:11.480 --> 00:27:14.240]   What was the hardest part before the competition?
[00:27:15.240 --> 00:27:17.480]   - Before the competition,
[00:27:17.480 --> 00:27:22.480]   I think it was just trying to keep myself calm
[00:27:22.480 --> 00:27:29.320]   and just saying, "Calm down, calm down."
[00:27:29.320 --> 00:27:31.560]   (laughing)
[00:27:31.560 --> 00:27:33.640]   - Just wondering what could happen,
[00:27:33.640 --> 00:27:37.760]   probably trying to keep yourself calm.
[00:27:37.760 --> 00:27:39.720]   I can totally identify with that, Ewan.
[00:27:39.720 --> 00:27:42.400]   I think that probably would be the most difficult thing
[00:27:42.400 --> 00:27:46.120]   for me too if I were competing in National Memory Master.
[00:27:46.120 --> 00:27:48.240]   What was the hardest part for you
[00:27:48.240 --> 00:27:50.480]   during National Memory Master?
[00:27:50.480 --> 00:27:53.200]   - I feel like there were two things
[00:27:53.200 --> 00:27:54.920]   that were harder than the others
[00:27:54.920 --> 00:27:59.920]   and that was the timeline questions, of course.
[00:27:59.920 --> 00:28:01.440]   - Yes.
[00:28:01.440 --> 00:28:05.200]   - And also the story.
[00:28:05.200 --> 00:28:07.440]   - Oh, let's talk a little bit more about that.
[00:28:07.440 --> 00:28:09.280]   Let's talk a little more about that.
[00:28:09.280 --> 00:28:11.680]   So what was difficult about the story?
[00:28:11.680 --> 00:28:14.240]   Maybe we need to clarify for the people who are listening
[00:28:14.240 --> 00:28:15.440]   what you're talking about.
[00:28:15.440 --> 00:28:18.200]   In round two, our students,
[00:28:18.200 --> 00:28:20.560]   as part of their competing in round two,
[00:28:20.560 --> 00:28:23.120]   they're asked to go back to a room
[00:28:23.120 --> 00:28:25.880]   and to prepare a story prompt
[00:28:25.880 --> 00:28:30.160]   similar to what we do when they create an entry,
[00:28:30.160 --> 00:28:32.560]   a video entry for National Memory Master.
[00:28:32.560 --> 00:28:35.320]   So Ewan, you got 20 minutes
[00:28:35.320 --> 00:28:38.600]   to look at 12 pieces of memory work
[00:28:38.600 --> 00:28:41.240]   and then you had to make a story, right?
[00:28:41.240 --> 00:28:42.360]   - Yes.
[00:28:42.360 --> 00:28:44.680]   - So tell me what was difficult about that.
[00:28:44.680 --> 00:28:50.120]   - It's just, that's one of the hardest things to prepare for.
[00:28:50.120 --> 00:28:52.240]   I mean--
[00:28:52.240 --> 00:28:54.040]   - 'Cause you don't know what they're gonna choose.
[00:28:54.040 --> 00:28:55.280]   - Yes.
[00:28:55.280 --> 00:28:56.120]   - Right.
[00:28:56.120 --> 00:29:00.640]   - You, I mean, you can get, you can,
[00:29:00.640 --> 00:29:04.560]   what's hard is when practicing,
[00:29:04.560 --> 00:29:08.000]   you tend to have people looking over your shoulder and stuff.
[00:29:08.000 --> 00:29:09.240]   - Right.
[00:29:09.240 --> 00:29:11.960]   - And helping correct you,
[00:29:11.960 --> 00:29:16.960]   but during the competition, there's just--
[00:29:16.960 --> 00:29:19.240]   - You're by yourself.
[00:29:19.240 --> 00:29:22.760]   - Yeah, and it's hard to prepare for that.
[00:29:22.760 --> 00:29:25.280]   - That is true, that is true.
[00:29:25.280 --> 00:29:28.960]   - It's hard to prepare for doing that by yourself
[00:29:28.960 --> 00:29:35.160]   when most of the preparing would be with people.
[00:29:35.160 --> 00:29:36.480]   - Right.
[00:29:36.480 --> 00:29:38.520]   - So that's hard.
[00:29:38.520 --> 00:29:40.400]   - Yeah, that is hard.
[00:29:40.400 --> 00:29:45.400]   And you actually recited all 12 pieces of memory work
[00:29:45.400 --> 00:29:50.520]   that were given to you when you gave your story prompt.
[00:29:50.520 --> 00:29:52.200]   So that's kind of incredible
[00:29:52.200 --> 00:29:56.480]   because other parts of round two involve reciting John one,
[00:29:56.480 --> 00:29:59.320]   one through seven in Latin and English.
[00:29:59.320 --> 00:30:04.040]   And then also I gave you a point on the timeline
[00:30:04.040 --> 00:30:07.640]   and you began reciting forward from that point,
[00:30:07.640 --> 00:30:10.880]   reciting as many timeline events as you could
[00:30:10.880 --> 00:30:12.760]   in the time that you were given.
[00:30:12.760 --> 00:30:16.000]   And even after those two parts,
[00:30:16.000 --> 00:30:18.960]   you were still able to remember those pieces of memory work
[00:30:18.960 --> 00:30:20.920]   and weave them into your story.
[00:30:20.920 --> 00:30:25.720]   That in itself is a really incredible act of memory, friend.
[00:30:25.720 --> 00:30:27.200]   Well done.
[00:30:27.200 --> 00:30:31.400]   So Kim, what benefits do you see for you?
[00:30:31.400 --> 00:30:34.680]   And I will say this based on your past two experiences
[00:30:34.680 --> 00:30:36.960]   with Evelyn and with Marianne,
[00:30:36.960 --> 00:30:39.840]   what benefits do you see for them through preparing for
[00:30:39.840 --> 00:30:42.480]   and participating in National Memory Master?
[00:30:42.480 --> 00:30:43.480]   Now that it's over,
[00:30:43.480 --> 00:30:46.160]   do you look back and think you would do it again?
[00:30:46.160 --> 00:30:47.480]   I think I know the answer to that,
[00:30:47.480 --> 00:30:49.600]   but I'm gonna let you answer that question.
[00:30:49.600 --> 00:30:54.240]   - Part of the reward is really the preparation.
[00:30:54.240 --> 00:30:57.800]   And I've already mentioned that the audition video
[00:30:57.800 --> 00:31:01.200]   was such a fantastic learning experience.
[00:31:01.200 --> 00:31:06.200]   Just being asked to speak and to recite in that way,
[00:31:07.000 --> 00:31:10.160]   it's such a rewarding, good experience.
[00:31:10.160 --> 00:31:11.200]   The preparation also,
[00:31:11.200 --> 00:31:13.520]   I think Ewan and his sisters and our family,
[00:31:13.520 --> 00:31:15.600]   it was, we all worked together.
[00:31:15.600 --> 00:31:16.560]   It was encouraging.
[00:31:16.560 --> 00:31:18.920]   And having all three participated in that,
[00:31:18.920 --> 00:31:22.760]   they have that shared memory and shared experience.
[00:31:22.760 --> 00:31:25.240]   And of course they have the friendships and the families
[00:31:25.240 --> 00:31:27.720]   and the encouragement of,
[00:31:27.720 --> 00:31:30.080]   I had encouragement from the great moms
[00:31:30.080 --> 00:31:31.280]   that I met both years
[00:31:31.280 --> 00:31:33.680]   about moms who are trying to do the same things
[00:31:33.680 --> 00:31:35.760]   that are trying to disciple their children
[00:31:35.760 --> 00:31:37.440]   and all over the country
[00:31:37.440 --> 00:31:39.760]   and all the beautiful ways that they're doing that,
[00:31:39.760 --> 00:31:41.960]   that's encouraging to you as a mom.
[00:31:41.960 --> 00:31:45.400]   I think that all three kids are blessed
[00:31:45.400 --> 00:31:50.120]   by the experience of seeing a hard, difficult,
[00:31:50.120 --> 00:31:52.400]   what seems an impossible task
[00:31:52.400 --> 00:31:54.800]   and working on it every day,
[00:31:54.800 --> 00:31:56.240]   just a little bit at a time
[00:31:56.240 --> 00:31:59.240]   and every day trying to do just a little bit more.
[00:31:59.240 --> 00:32:01.160]   And for his older sisters,
[00:32:01.160 --> 00:32:06.000]   it really gave them confidence to try really hard things.
[00:32:06.000 --> 00:32:07.880]   And when they had opportunities
[00:32:07.880 --> 00:32:10.480]   that came up in the following years,
[00:32:10.480 --> 00:32:12.040]   they weren't afraid.
[00:32:12.040 --> 00:32:14.520]   They weren't afraid to try something hard.
[00:32:14.520 --> 00:32:16.160]   And that's what we want for all of our kids.
[00:32:16.160 --> 00:32:19.320]   We want them to not be afraid to do something hard,
[00:32:19.320 --> 00:32:20.800]   but then to have the tools
[00:32:20.800 --> 00:32:24.800]   and have practiced through ownership and discipline,
[00:32:24.800 --> 00:32:26.520]   all those themes of talent.
[00:32:26.520 --> 00:32:27.720]   - Yes.
[00:32:27.720 --> 00:32:30.200]   - But to have practiced owning,
[00:32:30.200 --> 00:32:31.800]   this is something I want to do
[00:32:31.800 --> 00:32:34.800]   and kind of living out that daily discipline
[00:32:34.800 --> 00:32:37.040]   of doing what needs to be done
[00:32:37.040 --> 00:32:39.840]   and loving what needs to be done,
[00:32:39.840 --> 00:32:41.880]   learning to love the things that need to be done
[00:32:41.880 --> 00:32:43.240]   in order to do them well.
[00:32:43.240 --> 00:32:48.240]   And when you work hard and when you work for the Lord,
[00:32:48.240 --> 00:32:50.560]   then you have something to share.
[00:32:50.560 --> 00:32:54.800]   And so I'm thankful for that experience
[00:32:54.800 --> 00:32:57.080]   that the National Mermaid Master Space
[00:32:57.080 --> 00:33:01.000]   created an opportunity to try something hard
[00:33:01.000 --> 00:33:03.000]   and the beauty of it and the reward of it
[00:33:03.000 --> 00:33:04.240]   is not in the winning,
[00:33:04.240 --> 00:33:08.760]   but is in the process that you went through
[00:33:08.760 --> 00:33:10.400]   to go through it.
[00:33:10.400 --> 00:33:11.240]   - I love that.
[00:33:11.240 --> 00:33:13.400]   I love learning to love what must be done
[00:33:13.400 --> 00:33:14.240]   and what you said earlier.
[00:33:14.240 --> 00:33:15.080]   - That's actually a quote.
[00:33:15.080 --> 00:33:17.400]   That's actually a quote from one of the CC students
[00:33:17.400 --> 00:33:20.000]   who was on the grad panel at National Conference.
[00:33:20.000 --> 00:33:21.880]   - I think that's so wonderful
[00:33:21.880 --> 00:33:24.840]   and such a great philosophy to have.
[00:33:26.200 --> 00:33:28.240]   I mean, for life, period.
[00:33:28.240 --> 00:33:30.120]   But even thinking about preparing for something
[00:33:30.120 --> 00:33:32.280]   like this competition,
[00:33:32.280 --> 00:33:36.160]   seeing, as you said, challenges as an opportunity
[00:33:36.160 --> 00:33:41.160]   and just focusing on that mindset is what a difference.
[00:33:41.160 --> 00:33:47.320]   That quote, learning to love what must be done,
[00:33:47.320 --> 00:33:49.640]   because if we love what must be done,
[00:33:49.640 --> 00:33:51.320]   we see it as an act of love.
[00:33:51.320 --> 00:33:54.520]   We see it as a love offering to the Lord
[00:33:54.520 --> 00:33:56.600]   when we do it to the best of our ability.
[00:33:56.600 --> 00:33:59.240]   It's not for our glory, but it's for His.
[00:33:59.240 --> 00:34:01.080]   And I think that is so important.
[00:34:01.080 --> 00:34:04.560]   That's one of the things that when we have the competition,
[00:34:04.560 --> 00:34:07.440]   we really try to emphasize the fact
[00:34:07.440 --> 00:34:10.560]   that we are celebrating a love offering
[00:34:10.560 --> 00:34:13.280]   from these students before the Lord.
[00:34:13.280 --> 00:34:18.040]   And what a joy it is to see them come into the competition
[00:34:18.040 --> 00:34:20.800]   already having that understanding and that mindset
[00:34:20.800 --> 00:34:22.320]   and that mentality.
[00:34:22.320 --> 00:34:25.240]   Just such a testimony to the parents
[00:34:25.240 --> 00:34:27.720]   who have instilled that love for the Lord
[00:34:27.720 --> 00:34:31.560]   and for learning about His word and His world,
[00:34:31.560 --> 00:34:35.400]   even prior to the National Memory Master Competition.
[00:34:35.400 --> 00:34:37.200]   Well, our time is almost up,
[00:34:37.200 --> 00:34:40.920]   but you and I want to give you the last word
[00:34:40.920 --> 00:34:42.600]   in our podcast today.
[00:34:42.600 --> 00:34:45.960]   So if you could give any words of wisdom,
[00:34:45.960 --> 00:34:49.360]   let's say that there is a foundation student
[00:34:49.360 --> 00:34:51.400]   that this fall they're gonna be going
[00:34:51.400 --> 00:34:53.760]   to their very last year of foundations
[00:34:53.760 --> 00:34:56.800]   and they're on the fence about whether or not
[00:34:56.800 --> 00:35:00.920]   they should try to do National Memory Master.
[00:35:00.920 --> 00:35:03.640]   What words of advice would you give to them
[00:35:03.640 --> 00:35:05.320]   or words of wisdom?
[00:35:05.320 --> 00:35:08.280]   Should they do it?
[00:35:08.280 --> 00:35:10.160]   What advice would you give to them?
[00:35:10.160 --> 00:35:12.200]   I would encourage it.
[00:35:12.200 --> 00:35:17.080]   It's a fun experience and making the audition videos fun.
[00:35:17.080 --> 00:35:22.080]   And also when studying, just go, just take,
[00:35:22.080 --> 00:35:24.240]   just do a little more every day
[00:35:24.240 --> 00:35:29.960]   until you've done everything that needs to be done.
[00:35:29.960 --> 00:35:32.880]   Those are great words of wisdom.
[00:35:32.880 --> 00:35:34.600]   Do a little bit every day
[00:35:34.600 --> 00:35:38.240]   until what needs to be done is done.
[00:35:38.240 --> 00:35:39.080]   Excellent.
[00:35:39.080 --> 00:35:42.480]   Well, Ewan, congratulations to you on your win
[00:35:42.480 --> 00:35:44.000]   and this year's competition.
[00:35:44.000 --> 00:35:46.440]   I am so excited to see what the Lord
[00:35:46.440 --> 00:35:49.360]   is going to continue to do in and through your life
[00:35:49.360 --> 00:35:52.080]   as you move into challenge A in the fall.
[00:35:52.080 --> 00:35:56.280]   And Kim, congratulations to you.
[00:35:56.280 --> 00:35:58.240]   I say this not just for you,
[00:35:58.240 --> 00:36:01.080]   but also for Mary Ann and for Evelyn.
[00:36:01.080 --> 00:36:04.000]   I just am so grateful for the words of wisdom
[00:36:04.000 --> 00:36:06.000]   that you have shared here today.
[00:36:06.000 --> 00:36:10.560]   And who knows, maybe we have lit the fire
[00:36:10.560 --> 00:36:15.040]   of the next round of National Memory Master finalists
[00:36:15.040 --> 00:36:20.040]   for 2025 just through what has been shared here today.
[00:36:20.040 --> 00:36:22.240]   Thank you both so much.
[00:36:22.240 --> 00:36:25.200]   And thank you Lister for turning into this episode
[00:36:25.200 --> 00:36:26.840]   of The Everyday Educator.
[00:36:26.840 --> 00:36:30.600]   Our prayer is that you are inspired and encouraged
[00:36:30.600 --> 00:36:34.440]   and that every day you will strive to be an educator
[00:36:34.440 --> 00:36:36.760]   that honors and glorifies the Lord.
[00:36:36.760 --> 00:36:37.680]   Thanks so much.
[00:36:37.680 --> 00:36:39.200]   We'll see you in the next one.
[00:36:39.320 --> 00:36:41.920]   (upbeat music)
[00:36:41.920 --> 00:36:43.980]   you
[00:36:43.980 --> 00:36:53.980]   [BLANK_AUDIO]

