
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:24:02.320 --> 00:24:09.840]   I have a level of respect for Dave that I never had before starting this podcast and it has made me really just
[00:24:09.840 --> 00:24:13.440]   Consider some of my opinions about many other things
[00:24:13.440 --> 00:24:20.880]   many other aspects for example politics things like that just recognizing that what my experience is as a
[00:24:21.440 --> 00:24:27.740]   An onlooker or bystander it's gonna be very different than the experience of somebody who's actually in the race working
[00:24:27.740 --> 00:24:29.800]   and
[00:24:29.800 --> 00:24:36.640]   That's a useful lesson to keep throughout my lifetime and I share that with you as well in case that may be useful for you
[00:24:36.640 --> 00:24:42.880]   Now I am NOT gonna go out there and be critical of other broadcasters or even be critical of Dave
[00:24:42.880 --> 00:24:48.700]   I'm done. I don't care to be I have no interest in being negative or critical toward anybody
[00:24:48.800 --> 00:24:54.360]   My philosophy is just about all of us are probably doing the best that we can and if there's something that is dangerous
[00:24:54.360 --> 00:25:00.740]   Then I believe that we have a responsibility to point that out and that was why I felt that I could release that show
[00:25:00.740 --> 00:25:06.200]   but I'm done I've said my piece and I don't intend to to revisit it and
[00:25:06.200 --> 00:25:12.120]   Just because there's no need there's no need it's better to it's easier to just simply
[00:25:12.720 --> 00:25:19.120]   Lead with what you want to do rather than criticizing what other people are doing and if we would do more of that
[00:25:19.120 --> 00:25:21.760]   Someone coined the word one time
[00:25:21.760 --> 00:25:30.160]   Duocracy and I love that word that if more of us would just simply start correcting the wrongs that we see
[00:25:30.160 --> 00:25:32.400]   Whatever those wrongs would be
[00:25:32.400 --> 00:25:37.680]   That's what we need more of so less crit less critique of other people and more
[00:25:37.680 --> 00:25:41.800]   Just simply correcting the wrongs that we see I am
[00:25:42.520 --> 00:25:47.120]   Incredibly optimistic about the future of financial media. I never realized I mean I
[00:25:47.120 --> 00:25:51.440]   Had realized this a little bit but just being at FinCon
[00:25:51.440 --> 00:25:53.960]   completely
[00:25:53.960 --> 00:25:55.520]   reinforced this
[00:25:55.520 --> 00:26:01.800]   Opinion that I have I am so optimistic about our ability to learn more in the future
[00:26:01.800 --> 00:26:05.560]   The the key change that's happening and I observed this
[00:26:06.080 --> 00:26:13.960]   A couple, you know, I've observed this in the abstract a few years ago, but it was just really reinforced. Is that the walls are
[00:26:13.960 --> 00:26:18.760]   Obliterated the wall between person and person is obliterated
[00:26:18.760 --> 00:26:24.080]   so whether you look back at the media events whether it's the the the so-called Arab Spring with
[00:26:24.080 --> 00:26:30.360]   you know the connection of Twitter and Facebook and BlackBerry private messaging and just the ability for people to connect if you look at the
[00:26:30.360 --> 00:26:36.760]   ability of stars to connect with their fan base and to get discovered with their YouTube music and to
[00:26:36.760 --> 00:26:42.560]   Meet their fan base on Twitter. If you just look at this the walls are obliterated and in the financial media
[00:26:42.560 --> 00:26:44.560]   This is the best trend of all time
[00:26:44.560 --> 00:26:47.240]   this is awesome because people
[00:26:47.240 --> 00:26:51.360]   you can now access people that are like you and
[00:26:51.360 --> 00:26:57.080]   You can find people that speak to you. You can find people that
[00:26:57.800 --> 00:27:02.200]   That are appropriate to that click with you, you know
[00:27:02.200 --> 00:27:07.660]   So like there are comments there were comments on that Dave Ramsey show about well, you know, I was he's
[00:27:07.660 --> 00:27:12.160]   His heart the hardcore conservative Christian, you know thing didn't work for me
[00:27:12.160 --> 00:27:17.480]   Fine, you know, there's a soft core liberal
[00:27:17.480 --> 00:27:19.800]   atheist
[00:27:19.800 --> 00:27:25.200]   Financial show just waiting somewhere on the internet for you to go listen to and that's what's so cool
[00:27:25.200 --> 00:27:28.040]   is that people can find people who are accessible to them and
[00:27:28.040 --> 00:27:35.320]   One of the things that might is my personal challenges one of my own personal moral challenges is I find it easy
[00:27:35.320 --> 00:27:40.700]   To be jealous of people. I find it easy to be jealous of people who have experienced
[00:27:40.700 --> 00:27:45.300]   More success than I have who seem to be more capable and more gifted than I am
[00:27:45.300 --> 00:27:49.880]   Who seem to have things come more easily to them and even in the financial media space?
[00:27:49.880 --> 00:27:53.120]   it was the toughest thing for me was over the year of
[00:27:53.480 --> 00:27:58.640]   Kind of starting the show and recognizing that I liked it and then having to pull it off the air having to sit back and watch
[00:27:58.640 --> 00:28:02.320]   show after show after show after show get started and
[00:28:02.320 --> 00:28:04.920]   I was
[00:28:04.920 --> 00:28:08.840]   You know, it was tough for me because when I started I'm looking around and saying
[00:28:08.840 --> 00:28:14.520]   Wow, there's you know, there's not much great, you know, there's a couple good ones, but there's not anything really great here
[00:28:14.520 --> 00:28:19.920]   Maybe I could fit this need and then some people that are really admired and really respected fired up their shows and all of a
[00:28:19.920 --> 00:28:22.680]   Sudden I felt like wow, what do I have to contribute?
[00:28:23.480 --> 00:28:24.800]   but
[00:28:24.800 --> 00:28:25.920]   what I
[00:28:25.920 --> 00:28:33.520]   the the different approach that is just reinforced in my mind is just to see how different people will speak to
[00:28:33.520 --> 00:28:37.280]   different hosts of podcasts different writers of
[00:28:37.280 --> 00:28:42.520]   blogs or of books will speak to different people at different points in their journey and
[00:28:42.520 --> 00:28:45.760]   That is the the awesome thing to
[00:28:46.600 --> 00:28:47.800]   To keep in mind
[00:28:47.800 --> 00:28:52.520]   it's so easy at a financial media event to see all of the
[00:28:52.520 --> 00:28:58.000]   Interconnections and and it seems sometimes like like you have the same speakers at the same events
[00:28:58.000 --> 00:29:01.040]   It's like if you write a book and if you're known in the online new media space
[00:29:01.040 --> 00:29:05.040]   You're all of a sudden booked for 15 conferences where you're gonna go speak and it's the same thing
[00:29:05.040 --> 00:29:12.120]   Well, that is so it's such a danger also for bloggers and podcasters and things like that that you know
[00:29:12.120 --> 00:29:18.240]   Everyone gloms on to the same person for an interview and you feel like you're in this just this tiny little circle and maybe there's
[00:29:18.240 --> 00:29:21.920]   Somebody who's a celebrity in this tiny little circle. I mean most of you listening to
[00:29:21.920 --> 00:29:28.520]   to my voice it most of many of you will know who Jacob Lundfisker is or many of you will know who
[00:29:28.520 --> 00:29:32.160]   You know, mr. Money mustache is or many of you will know who?
[00:29:32.160 --> 00:29:36.120]   They're the big ones, but you know, JD Roth is things like that
[00:29:36.120 --> 00:29:43.120]   But the reality is is that the circle is so much bigger like these many celebrities within this little tiny niche
[00:29:43.120 --> 00:29:46.040]   It's awesome. I love the work that they're doing all of them
[00:29:46.040 --> 00:29:50.000]   I admire all of them, but the circle needs to be so much wider and
[00:29:50.000 --> 00:29:56.360]   And the key thing is is that as different people from different backgrounds start the different shows
[00:29:56.360 --> 00:30:02.200]   They appeal to people at different stages of their journey, and I keep reminding myself, you know, frankly
[00:30:02.200 --> 00:30:03.920]   The reason why I'm doing the show right now
[00:30:03.920 --> 00:30:06.720]   I'm excited about it and the feedback has been awesome
[00:30:06.720 --> 00:30:11.640]   But I don't really expect it to be all that much of anything for at least a couple years
[00:30:11.640 --> 00:30:16.920]   Simply because of two things number one is I have to learn the skills that I've never before acquired
[00:30:16.920 --> 00:30:19.800]   To be really excellent at this and that takes time
[00:30:19.800 --> 00:30:24.580]   Hopefully I'm getting better those of you who have been around since the beginning or who've gone back and listened to shows
[00:30:24.580 --> 00:30:30.460]   I think I'm getting better, but I still view myself as giving it, you know, my goal in my mind
[00:30:30.460 --> 00:30:33.840]   I'm giving it a couple years and I've talked about the thousand shows, but I don't really expect to be good
[00:30:33.840 --> 00:30:35.840]   Until I don't show 500
[00:30:35.840 --> 00:30:42.320]   And so I just view this as putting in my time practicing focusing learning reading
[00:30:42.320 --> 00:30:46.500]   You know going back and I listen to my shows and I think Joshua. Why did you say that?
[00:30:46.500 --> 00:30:51.080]   How did you not tighten that up? Why did you repeat yourself? Why did you stumble there? Why didn't you think?
[00:30:51.080 --> 00:30:55.320]   Before you talked why did you stick your foot in your mouth that kind of thing?
[00:30:55.320 --> 00:30:58.740]   And so I just view this as partly just as preparation now
[00:30:58.740 --> 00:31:03.620]   I'm so honored that there are so many of you who are along on the journey with me and that is exciting
[00:31:03.620 --> 00:31:08.380]   but in many ways this is I view what I'm doing now as simply
[00:31:08.380 --> 00:31:12.640]   preparation for what I hope is the is the prime time in the future and
[00:31:12.640 --> 00:31:20.520]   You know what today that's what today is actually national podcast day today or yesterday or national podcasting day
[00:31:20.520 --> 00:31:24.680]   Somebody made up this holiday and you know, congratulations, whatever happy podcasting day
[00:31:24.680 --> 00:31:29.200]   But the reality is is that still almost nobody knows what a podcast is and almost nobody
[00:31:29.200 --> 00:31:31.720]   Can knows how to access one
[00:31:32.400 --> 00:31:36.960]   But that's gonna change and to me that is the key thing is that you know
[00:31:36.960 --> 00:31:43.120]   If you're a financial podcaster pay attention to the fact that the tiny little market of people who are listening to podcasts is valuable
[00:31:43.120 --> 00:31:48.680]   but the most valuable is to reach the general public who's not currently being reached and
[00:31:48.680 --> 00:31:55.160]   That week that's the that's the the audience that we can impact and think of how we can encourage
[00:31:55.160 --> 00:31:58.880]   Those people and educate the people who aren't listening today
[00:31:59.080 --> 00:32:04.840]   So thank you for being an early adopter and for being here if you're here if you're listening to this voice and if you're involved
[00:32:04.840 --> 00:32:07.920]   In the financial media space. I would just say pay attention to the fact that
[00:32:07.920 --> 00:32:09.760]   that
[00:32:09.760 --> 00:32:14.280]   The the primary audience is going to be the audience that's going to find podcasting over the next five years
[00:32:14.280 --> 00:32:17.600]   That's where the audience is going to be
[00:32:17.600 --> 00:32:24.280]   So if you are feeling like I have felt you're jealous of somebody else's success or or you see someone else
[00:32:24.280 --> 00:32:27.960]   That seems to have an easier time. Don't worry about that. Just simply focus on
[00:32:28.960 --> 00:32:33.760]   Doing your own thing and serving the the people that you are able to serve
[00:32:33.760 --> 00:32:36.600]   I would love it if my show
[00:32:36.600 --> 00:32:40.920]   Appealed to everyone I really would because that would feed my ego
[00:32:40.920 --> 00:32:46.820]   But I've recognized that my show is simply not going to appeal to everyone and there are some shows that I listen
[00:32:46.820 --> 00:32:50.560]   I've listened to recently. I tried to break my not listening to financial podcasting
[00:32:50.560 --> 00:32:52.960]   Rule just to kind of get a lay of the land
[00:32:52.960 --> 00:32:56.920]   There are some shows that I listen to that I would never be interested in listening to
[00:32:57.240 --> 00:33:03.520]   but I've heard from some of the fans of those shows where the hosts just really speak to them and it's accessible and
[00:33:03.520 --> 00:33:06.800]   That really
[00:33:06.800 --> 00:33:10.040]   to me encourages me because all through our
[00:33:10.040 --> 00:33:15.600]   Society all through the world and this is not a US American thing
[00:33:15.600 --> 00:33:19.600]   this is all throughout the world the monopoly and stranglehold of
[00:33:19.600 --> 00:33:26.600]   Corporatism I'm not sure the right word I would say the monopoly and stranglehold of
[00:33:27.120 --> 00:33:28.240]   of
[00:33:28.240 --> 00:33:32.640]   Crony corporatism and that the big the big guns is steadily being broken
[00:33:32.640 --> 00:33:39.120]   Especially as generations grow up people often talk when I talk with generations that are older than me
[00:33:39.120 --> 00:33:46.120]   People often talk about the people that they know and that they that they always admired whether it was the in the US
[00:33:46.120 --> 00:33:50.620]   It was the NBC and the CBS and they the what's the other one ABC
[00:33:50.620 --> 00:33:55.520]   I guess is the third big network that would used to be around and Walter Cronkite
[00:33:55.760 --> 00:34:02.120]   Cronkite and Dan Rather and Peter was the guy that the I don't even know that the Peter
[00:34:02.120 --> 00:34:07.960]   What's his name Jennings? I don't know those big broadcasters that everyone knew every night and
[00:34:07.960 --> 00:34:11.400]   You know, I don't even have any clearly
[00:34:11.400 --> 00:34:17.800]   Clearly I don't have any concept of those people don't pay any attention now part of that is due to my
[00:34:17.800 --> 00:34:21.120]   intentional isolation and insulation from TV
[00:34:21.440 --> 00:34:28.360]   But still the the big media outlets are quickly losing losing ground as as the independent small people
[00:34:28.360 --> 00:34:36.520]   Gain ground. So this is just the best. This is the best trend in the world for freedom brings with it a whole host of problems
[00:34:36.520 --> 00:34:43.120]   But there is room for people who don't know a thing to just simply jump in and learn
[00:34:43.120 --> 00:34:47.560]   Again that's hard for me to take because I have this old-fashioned idea
[00:34:47.560 --> 00:34:50.600]   I got to go out and I got to become the expert and I'm gonna go and I'm gonna learn
[00:34:50.600 --> 00:34:54.760]   Boo boo boo boo boo and I'm gonna learn everything and then I'm gonna start and I think that is valuable
[00:34:54.760 --> 00:34:59.240]   I mean, obviously that's what I've done. So, of course, I think it's valuable, but I think that's valuable
[00:34:59.240 --> 00:35:04.600]   But I'm just shocked by how there's room for people who don't know a thing to just start and that's why I think
[00:35:04.600 --> 00:35:08.320]   Frankly, all of us should have a financial blog. I should have a financial blog
[00:35:08.320 --> 00:35:12.320]   Just to track what we're learning and share our lessons and we can help
[00:35:12.320 --> 00:35:17.520]   We can help one another and the best way to learn is to teach and now you're gonna get some stuff wrong
[00:35:17.520 --> 00:35:21.560]   And that's where there's a whole host of problems with a lot of people who aren't real experts
[00:35:21.560 --> 00:35:28.480]   In sharing things, but then there's some of us who like to think we may have learned some hard lessons
[00:35:28.480 --> 00:35:30.480]   Who might want to step in and help?
[00:35:30.480 --> 00:35:33.680]   so it's
[00:35:33.680 --> 00:35:41.360]   There's a bright day in the future. The future is incredibly incredibly bright one trend that I noticed in the
[00:35:41.360 --> 00:35:43.680]   FinCon however
[00:35:43.760 --> 00:35:49.640]   And I spent some time talking with a couple people who were at the conference it is getting tougher and tougher
[00:35:49.640 --> 00:35:57.000]   however for an individual to really on their own to kind of this this individualized approach to
[00:35:57.000 --> 00:35:59.480]   blogging financial blogging
[00:35:59.480 --> 00:36:01.160]   podcasting even
[00:36:01.160 --> 00:36:04.760]   I'm stretched to capacity. I'll talk in a few minutes at the end
[00:36:04.760 --> 00:36:09.720]   about just you know, what's going on with my show and kind of what I'm working on, but
[00:36:10.600 --> 00:36:14.400]   it's tough to do it as an individual because what's happening is that the
[00:36:14.400 --> 00:36:17.120]   quote-unquote new media is
[00:36:17.120 --> 00:36:20.200]   being transformed and
[00:36:20.200 --> 00:36:23.880]   People are learning the benefits of collaboration
[00:36:23.880 --> 00:36:30.600]   Taking the team approach to really growing things more than as individuals. So there are some massive changes
[00:36:30.600 --> 00:36:33.000]   going on
[00:36:33.000 --> 00:36:35.000]   Going on even in our industry
[00:36:36.200 --> 00:36:41.040]   Great some great speakers. I went to a few of the keynotes and a couple of the small
[00:36:41.040 --> 00:36:48.360]   Smaller breakout sessions and as usual all this into the sessions later when they release the recordings and
[00:36:48.360 --> 00:36:50.080]   Just was inspired again
[00:36:50.080 --> 00:36:56.720]   You know I went to go and see my friend money mustache his talk and I was struck again of how you got to just
[00:36:56.720 --> 00:37:02.280]   Do your own thing and ignore the competition ignore what other people are doing and do your own thing. This is hard for me
[00:37:03.040 --> 00:37:06.600]   Because you know, I mean it's easy for me to go and scope out what other people are doing
[00:37:06.600 --> 00:37:12.480]   But if I say to see that someone is quote-unquote, you know stolen the topic that I had planned it makes me frustrated
[00:37:12.480 --> 00:37:18.760]   So I'm actually done with I'm going on the back under my rock and I'm just gonna work focus on my knitting and try to
[00:37:18.760 --> 00:37:23.200]   Serve all of you and in the interest of serving you I'm done talking about FinCon
[00:37:23.200 --> 00:37:26.160]   Hopefully there were some interesting lessons that was there
[00:37:26.160 --> 00:37:27.540]   I don't again
[00:37:27.540 --> 00:37:30.160]   I'm only sharing because I want you to have value from
[00:37:30.360 --> 00:37:33.560]   Some of what I'm learning because I feel like we're friends and so from time to time
[00:37:33.560 --> 00:37:36.280]   I'll do one of these shows where you're sharing what I'm learning
[00:37:36.280 --> 00:37:45.520]   MSFS the MSFS I went to was was awesome the MSFS if this is your first time is it stands for master
[00:37:45.520 --> 00:37:51.320]   Masters of science and financial services basically it's a master's degree in financial planning and it's hosted by the American College
[00:37:51.320 --> 00:37:54.080]   which is a small college primarily with
[00:37:54.080 --> 00:37:56.320]   distance learning
[00:37:56.320 --> 00:37:58.960]   opportunities that is exclusively focused on
[00:37:59.480 --> 00:38:00.960]   financial services education
[00:38:00.960 --> 00:38:06.440]   they host a number of advanced designations and and they have their master's degree program and I
[00:38:06.440 --> 00:38:11.840]   Was interested in doing it a I was halfway there with a bunch of the classes I'd taken for other designations
[00:38:11.840 --> 00:38:17.400]   B I just I've always thought it would be cool to go and teach college as as my retirement plan
[00:38:17.400 --> 00:38:18.440]   Well, even when I was a kid
[00:38:18.440 --> 00:38:24.880]   I always learned that I really enjoyed teaching and I viewed kind of the perfect life as being a college professor
[00:38:24.920 --> 00:38:27.840]   You know you teach what three four or five classes a week
[00:38:27.840 --> 00:38:32.880]   you know depending and you got to prep for those and you get to research stuff that you that you like to research and you
[00:38:32.880 --> 00:38:39.640]   Get to write about stuff that you're interested in and you have this awesome schedule with semesters and summers off and the pay is okay
[00:38:39.640 --> 00:38:42.700]   thus the PhD glut and the
[00:38:42.700 --> 00:38:46.560]   Underemployment in the in the college world because of that now
[00:38:46.560 --> 00:38:52.000]   I think those trends are changing and I'm gonna talk about them more in depth as far as some of the trends I see
[00:38:52.000 --> 00:38:53.320]   but
[00:38:53.320 --> 00:38:56.080]   But I always thought that was because I always think well at least do a master's degree
[00:38:56.080 --> 00:38:58.880]   And so just became it was easy for me. I wanted to get it done
[00:38:58.880 --> 00:39:04.600]   I learned so much from doing the program and I learned so much from this residency and
[00:39:04.600 --> 00:39:09.160]   This residency we had two classes. We spent the first two days talking about
[00:39:09.160 --> 00:39:12.920]   advanced retirement strategies and this was
[00:39:12.920 --> 00:39:18.240]   Pretty hardcore pretty in-depth, you know real technical financial stuff. It was we talked about
[00:39:19.440 --> 00:39:21.440]   Distribution strategies we talked about
[00:39:21.440 --> 00:39:28.960]   Social-security strategies pretty pretty hardcore pretty in-depth things and then the second two days was ethics and I was
[00:39:28.960 --> 00:39:34.880]   Shocked by how fun the ethics class was I expected ethics to be boring if you're in the financial services business
[00:39:34.880 --> 00:39:37.920]   You know what a compliance meeting is. I expected it to be a two-day
[00:39:37.920 --> 00:39:46.360]   Compliance meeting basically where everyone is just done, you know after about 30 minutes, but it wasn't it was an awesome awesome class
[00:39:46.840 --> 00:39:52.400]   The best thing about it. However was the group in the academic terms
[00:39:52.400 --> 00:39:57.120]   They would call it the cohort and there were 15 other advisors there in addition to me
[00:39:57.120 --> 00:39:59.880]   I think there were a total of 16 of us in the class and
[00:39:59.880 --> 00:40:03.520]   It was some it was one of the most knowledgeable
[00:40:03.520 --> 00:40:08.120]   experienced group of financial advisors that I've ever had the the
[00:40:08.120 --> 00:40:14.560]   Privilege of being in a room with and we ranged from the oldest among us and with the most experience
[00:40:14.880 --> 00:40:22.440]   Was a gentleman from New York who was he said he was 75 years old and he had been working in financial services for
[00:40:22.440 --> 00:40:23.640]   45 years
[00:40:23.640 --> 00:40:28.640]   There were a number of people there with 35 years of experience 30 years of experience
[00:40:28.640 --> 00:40:35.720]   many with 15 years of experience and then there was all the way down to one young man who had
[00:40:35.720 --> 00:40:39.320]   was two years out of college he had an undergraduate degree in
[00:40:39.320 --> 00:40:43.000]   financial planning and he was two years out of college and
[00:40:44.040 --> 00:40:50.000]   Was just finishing his master's degree and I was just so reminded that how different
[00:40:50.000 --> 00:40:53.760]   Adult learning is with X with people who were
[00:40:53.760 --> 00:40:59.520]   Experienced and knowledgeable and who want to be there versus some of the experiences in child
[00:40:59.520 --> 00:41:07.080]   education and child learning the adult learning was awesome and most of I wish actually for more of this in my life because most of my
[00:41:07.080 --> 00:41:14.000]   Education has been self self educated, you know, I've done I'm I'm I do better on just studying
[00:41:14.000 --> 00:41:15.680]   stuff on my own and
[00:41:15.680 --> 00:41:19.680]   You know all the classes I did just self study. I get the book. I read the book, you know
[00:41:19.680 --> 00:41:22.800]   I get the get the book read the book and take the test. That's it
[00:41:22.800 --> 00:41:26.240]   that's the formula and that that comes easily to me, but
[00:41:26.240 --> 00:41:34.640]   the I was so benefited from the conversation and from the discussions and it really wound up being such a
[00:41:34.640 --> 00:41:36.480]   cool
[00:41:36.480 --> 00:41:42.080]   juxtaposition or I guess as they would say as we would say today a smash-up such a cool smash-up of
[00:41:42.720 --> 00:41:50.240]   Of these two worlds of the first week being in the personal finance world of super enthusiastic
[00:41:50.240 --> 00:41:56.140]   Personal finance bloggers talking about personal finance bloggers and podcasters
[00:41:56.140 --> 00:42:01.000]   Some of whom have had some experience in the financial with a formal quote-unquote financial world
[00:42:01.000 --> 00:42:07.040]   but many of whom have not and then to one day later be there with a group of
[00:42:09.640 --> 00:42:16.440]   Incredibly seasoned advisors and just to see how similar our conversation was in many ways, but then how different our
[00:42:16.440 --> 00:42:19.640]   Conversation was I learned so much and
[00:42:19.640 --> 00:42:24.040]   We talked a lot about trends. What's it's interesting to me
[00:42:24.040 --> 00:42:28.200]   there are a lot of people in the financial blogging space who are very critical of
[00:42:28.200 --> 00:42:33.000]   Financial services and in many cases rightly so I'm very critical of
[00:42:33.000 --> 00:42:36.640]   the financial services industry in many ways and
[00:42:37.360 --> 00:42:42.000]   Rightly, so and what was interesting to me, however that all 16 of us
[00:42:42.000 --> 00:42:48.200]   Were very critical of the financial services industry
[00:42:48.200 --> 00:42:52.000]   So I'm sitting here saying we're on earth though
[00:42:52.000 --> 00:42:56.240]   I go find the people who are not critical or the people who were being critical of
[00:42:56.240 --> 00:43:01.560]   but I learned two important lessons is I learned lesson number one was
[00:43:01.560 --> 00:43:06.080]   the lesson of experience and qualifications I
[00:43:06.840 --> 00:43:12.240]   Am increasingly it's gonna sound a little bit silly since I've spent so much time studying
[00:43:12.240 --> 00:43:16.880]   I am increasingly convinced of the necessity of
[00:43:16.880 --> 00:43:23.320]   advanced financial planning knowledge and advanced financial planning designations in an
[00:43:23.320 --> 00:43:26.040]   advisor in your advisor
[00:43:26.040 --> 00:43:30.760]   All of us were from different companies there were only yet
[00:43:30.760 --> 00:43:35.800]   There wasn't one person actually who was from the same company of the 16 attend classmates of mine
[00:43:36.320 --> 00:43:41.200]   Or rather in the 15 classmates plus me the 16 of us we were all from different firms
[00:43:41.200 --> 00:43:46.240]   But all of us had advanced knowledge all I mean
[00:43:46.240 --> 00:43:53.840]   Everyone had at least two or three designations, you know CFP a CLU a CHFC. What you know, we see ma
[00:43:53.840 --> 00:44:00.600]   we all had at least a couple designations and the caliber of advisor that it takes to be
[00:44:01.680 --> 00:44:03.760]   You know to study is very different
[00:44:03.760 --> 00:44:08.360]   It was interesting because all of us no matter the firm and many of us came from
[00:44:08.360 --> 00:44:12.400]   respected firms and some of us came from firms that frankly
[00:44:12.400 --> 00:44:17.440]   I've not had a high opinion of just because some of the reps that I've met and we all shared the same
[00:44:17.440 --> 00:44:21.360]   woes we the same criticism of
[00:44:21.360 --> 00:44:24.160]   young advisors who
[00:44:24.160 --> 00:44:26.360]   who are
[00:44:28.160 --> 00:44:33.440]   I'm not sure how to express it advisors who don't care enough about their job to actually learn something
[00:44:33.440 --> 00:44:37.120]   but rather it's just about how much money can I make in a short period of time and
[00:44:37.120 --> 00:44:43.160]   There are some major challenges in the business because we don't know how like how do you get those people out?
[00:44:43.160 --> 00:44:48.280]   Well, well, the good thing is is that the market forces I believe are forcing them out
[00:44:48.280 --> 00:44:54.360]   I think we're gonna see some major changes in the professional world of financial advice and I think very soon
[00:44:55.960 --> 00:44:59.200]   Just because of the competition the best thing that's happened
[00:44:59.200 --> 00:45:04.080]   and this is actually my second point on what I wanted to share with you about a the
[00:45:04.080 --> 00:45:10.040]   common the common complaint of advisors, but be that the market forces that are going on in
[00:45:10.040 --> 00:45:12.720]   the industry
[00:45:12.720 --> 00:45:16.920]   the best thing that has happened to this industry my industry is
[00:45:16.920 --> 00:45:21.600]   the intense market competition and if you don't think
[00:45:21.960 --> 00:45:28.080]   market economics matters just look at the financial advice industry and if you look at the
[00:45:28.080 --> 00:45:30.880]   development of
[00:45:30.880 --> 00:45:33.440]   the financial markets in the financial industry
[00:45:33.440 --> 00:45:41.000]   The development of at first not really a very fragmented market, you know, very fragmented markets you were all everything was private investment the
[00:45:41.000 --> 00:45:43.480]   beautiful
[00:45:43.480 --> 00:45:47.600]   pastoral scene of Wall Street originally where traders came to to
[00:45:48.080 --> 00:45:50.080]   buy and sell shares of their company
[00:45:50.080 --> 00:45:53.520]   Under the tree that was there at the square or whatever
[00:45:53.520 --> 00:45:56.160]   There's a famous painting that if you pay any attention to financial history
[00:45:56.160 --> 00:46:03.920]   You see the development of the markets kind of the mania of the markets the stock brokerage business the stock brokerage business being decimated
[00:46:03.920 --> 00:46:05.800]   by
[00:46:05.800 --> 00:46:07.640]   the fund industry
[00:46:07.640 --> 00:46:14.960]   And then the stock brokerage business being decimated by technology online trading very few people these days have a stock broker
[00:46:14.960 --> 00:46:17.000]   Nobody even remembers that world
[00:46:17.560 --> 00:46:23.480]   then now you've seen the fund industry utterly decimated by indexing and
[00:46:23.480 --> 00:46:29.920]   In the last five years Vanguard has gone from this tiny not tiny they were
[00:46:29.920 --> 00:46:35.520]   Not tiny, excuse me. They were like the number two or number three, you know largest firm, but a
[00:46:35.520 --> 00:46:42.280]   family of mutual funds like American funds was number one and they were on the hill for a long time and then
[00:46:42.280 --> 00:46:45.920]   completely decimated in the last few years and
[00:46:46.520 --> 00:46:53.160]   I mean Vanguard is this is this is this behemoth it is massive and it is hard to find
[00:46:53.160 --> 00:46:59.080]   It's hard to find any financial literature that doesn't just simply assume indexing is a fact
[00:46:59.080 --> 00:47:05.600]   And it's so interesting because that has that so so that's destroyed fund expenses. You've seen a dramatic
[00:47:05.600 --> 00:47:12.600]   decrease if you study industry statistics of sales commission sales load internal expenses on funds just
[00:47:12.920 --> 00:47:20.000]   Dramatic dramatic decrease and that pressure is only continuing to intensify and so that's bringing down expenses and the margins
[00:47:20.000 --> 00:47:23.680]   Have become slimmer and slimmer and slimmer for advisors
[00:47:23.680 --> 00:47:29.800]   We talked a lot about this with some of the advisors that the pressure the intense pressure that is there on the margins
[00:47:29.800 --> 00:47:34.920]   For the average advisor is is it's intense. The pressure is intense
[00:47:34.920 --> 00:47:42.040]   It's it's it's a strong strong pressure and this is great for the consumer because it's driving costs down
[00:47:42.280 --> 00:47:48.440]   Now the interesting thing however is while all of us agreed that I and so I'll just give you my opinion
[00:47:48.440 --> 00:47:56.280]   There has never been a time in the history of the world where I can imagine it being more difficult for an individual to
[00:47:56.280 --> 00:48:00.760]   navigate through the swampy waters filled with
[00:48:00.760 --> 00:48:06.540]   Alligators that is the financial business that is the choice the financial choices
[00:48:06.920 --> 00:48:12.320]   You know the tax code is more complex than it's ever been the investment options are more complex than they've ever been
[00:48:12.320 --> 00:48:15.720]   the insurance choices are more complex than they've ever been and
[00:48:15.720 --> 00:48:24.160]   The decisions are more complex than they've ever been now. These can be dramatically simplified. They really can be I admire and want to
[00:48:24.160 --> 00:48:27.400]   venerate the people who talk about
[00:48:27.400 --> 00:48:31.000]   the simplest approaches to finance and
[00:48:31.000 --> 00:48:33.440]   I
[00:48:33.440 --> 00:48:35.960]   Am I'm a what's the word?
[00:48:36.960 --> 00:48:38.320]   Minimalist
[00:48:38.320 --> 00:48:44.200]   I'm a fan of simplicity and minimalism and I believe simplicity is is is key
[00:48:44.200 --> 00:48:49.120]   But the problem is is that the world that we live in generally there's this there's this difference between
[00:48:49.120 --> 00:48:56.080]   Simplicity is how it's expressed in a short article and the actual ability to be simple
[00:48:56.080 --> 00:48:59.800]   I mean sit down and read your homeowner's insurance contract. Have any of you ever done that?
[00:49:00.880 --> 00:49:03.840]   That document is not simple and yet that's one of the most straightforward
[00:49:03.840 --> 00:49:10.480]   Simple types of insurance documents you can get sit down and read your your car insurance contract. We don't even get those
[00:49:10.480 --> 00:49:13.600]   Sit down and read we don't you know, think of what that's like
[00:49:13.600 --> 00:49:19.880]   So there are more room for mistakes than there has ever been and there are more options available than has ever been
[00:49:19.880 --> 00:49:25.400]   so the interesting thing however is I see this incredible change is that the the
[00:49:25.400 --> 00:49:29.480]   incredible pressure on mediocre financial advisors is
