
[00:00:00.000 --> 00:00:01.880]   Hello, everybody.
[00:23:39.480 --> 00:23:44.800]   for multiple years if we also have these other goals, like starting a family and saving for
[00:23:44.800 --> 00:23:46.000]   college.
[00:23:46.000 --> 00:23:51.880]   And so I don't have it in a science as much as an art, which is the art is that I want
[00:23:51.880 --> 00:23:56.560]   to start with my vision of a life well-lived and then think about what type of work or
[00:23:56.560 --> 00:24:01.080]   what type of income I need in order to support that vision.
[00:24:01.080 --> 00:24:06.560]   And so even though that I'm taking a risk to a certain extent in working for myself
[00:24:06.560 --> 00:24:11.920]   and pursuing writing, I want to make sure that this is an ongoing conversation that
[00:24:11.920 --> 00:24:13.440]   me and my partner have.
[00:24:13.440 --> 00:24:21.080]   And thankfully, she has a W-2 job, and we can sort of think about how we can rely on
[00:24:21.080 --> 00:24:23.120]   each other at different points in our life.
[00:24:23.120 --> 00:24:27.560]   But even though I've written this book about right-sizing works placed in our life, I'm
[00:24:27.560 --> 00:24:32.440]   also not above the idea that I might return to the corporate world at some point.
[00:24:32.440 --> 00:24:36.080]   I really believe in sort of the seasonality of work.
[00:24:36.080 --> 00:24:41.380]   And right now, I'm in a season where I'm partnered with no kids.
[00:24:41.380 --> 00:24:44.160]   We have a pretty stable rent situation.
[00:24:44.160 --> 00:24:51.880]   And so I don't need to necessarily optimize for the most income that I can make on a yearly
[00:24:51.880 --> 00:24:52.880]   basis.
[00:24:52.880 --> 00:24:53.880]   But who knows?
[00:24:53.880 --> 00:24:58.160]   Maybe if we have some kids, it might change the calculation.
[00:24:58.160 --> 00:25:04.000]   And I hope that the listeners take away that none of this advice is prescriptive.
[00:25:04.000 --> 00:25:06.120]   It's different strokes for different folks.
[00:25:06.120 --> 00:25:11.440]   And especially even in my own life, I imagine that in different phases, I'll have a different
[00:25:11.440 --> 00:25:13.200]   calculus for what I need.
[00:25:13.200 --> 00:25:18.720]   Yeah, it's hard to know what you don't know.
[00:25:18.720 --> 00:25:20.600]   Can you go through an exercise now?
[00:25:20.600 --> 00:25:25.600]   Do you see a scenario where you can see your blind spot?
[00:25:25.600 --> 00:25:28.400]   By definition, it's hard to see your blind spot.
[00:25:28.400 --> 00:25:35.240]   I'm 45, so I can kind of imagine your future a little bit because I left around 34 and
[00:25:35.240 --> 00:25:38.440]   then I'm a writer and I have this podcast.
[00:25:38.440 --> 00:25:43.200]   Do you foresee a scenario that you cannot see is my question?
[00:25:43.200 --> 00:25:44.200]   Yeah.
[00:25:44.200 --> 00:25:50.120]   I mean, I feel insecure about the choices that I've made in my career to a certain extent,
[00:25:50.120 --> 00:25:55.640]   especially when I'm comparing myself to a lot of my peers.
[00:25:55.640 --> 00:26:02.160]   Most of my friends in college and even in high school have pursued very tracked, stable
[00:26:02.160 --> 00:26:03.160]   professions.
[00:26:03.160 --> 00:26:09.560]   Even if it's not finance, it's something like medicine or law or have worked in tech for
[00:26:09.560 --> 00:26:11.880]   a number of years.
[00:26:11.880 --> 00:26:17.720]   And the thing I try and remind myself is that I can't compare my insides to other people's
[00:26:17.720 --> 00:26:18.720]   outsides.
[00:26:18.720 --> 00:26:26.080]   Although other people might have from the outside this sort of shiny veneer of economic
[00:26:26.080 --> 00:26:31.880]   stability and a lack of stress because of it, that's not necessarily my game.
[00:26:31.880 --> 00:26:33.200]   That's their game.
[00:26:33.200 --> 00:26:41.040]   And so I think one of the things that I wonder about is paying out of pocket for health care
[00:26:41.040 --> 00:26:49.880]   each month and is trying to write books, which if you calculate the hourly wage of writing
[00:26:49.880 --> 00:26:53.480]   a book, you're making basically pennies on the hour.
[00:26:53.480 --> 00:26:55.540]   Are these things responsible?
[00:26:55.540 --> 00:26:56.540]   Not just for me.
[00:26:56.540 --> 00:27:03.800]   Obviously, I can center my own hedonistic desires and my love for writing, but I'm moving
[00:27:03.800 --> 00:27:07.220]   into a place in my life where it's not just about me.
[00:27:07.220 --> 00:27:14.320]   It's about me and my partner and my family and my ability to care for my parents.
[00:27:14.320 --> 00:27:20.440]   And so I think my biggest blind spot, if you could call it that, is wondering whether I'm
[00:27:20.440 --> 00:27:23.000]   doing enough to plan for my future.
[00:27:23.000 --> 00:27:28.300]   And I think for most people, that creates a lot of risk aversion where they say, "Well,
[00:27:28.300 --> 00:27:31.840]   because I don't know what the future holds, I might as well stay in this job that I hate
[00:27:31.840 --> 00:27:33.920]   for a long time."
[00:27:33.920 --> 00:27:37.080]   But there's actually something that Kay told me that I think has really stuck with me,
[00:27:37.080 --> 00:27:43.040]   which is it's actually riskier for his kids to be interacting with him in a job that he
[00:27:43.040 --> 00:27:48.480]   hates where it brings down his mood, where it makes his daily experience miserable, than
[00:27:48.480 --> 00:27:52.040]   to take the risk of trying to pursue something that's more value aligned.
[00:27:52.040 --> 00:27:53.360]   Yeah, I agree.
[00:27:53.360 --> 00:27:58.040]   I think a lot of people, something like 70% of people are disengaged from their jobs.
[00:27:58.040 --> 00:28:02.480]   So if you're disengaged or you hate your job, you bring that mood back to your home and
[00:28:02.480 --> 00:28:07.200]   that could be like a virus that spreads to your loved ones who are innocent and that
[00:28:07.200 --> 00:28:08.960]   would be no good.
[00:28:08.960 --> 00:28:12.920]   So I guess for you, there's two things here.
[00:28:12.920 --> 00:28:16.840]   One is the good enough job where you want to, it's a subjective term where you want
[00:28:16.840 --> 00:28:21.160]   to do what you want, balance the commercial and your desires.
[00:28:21.160 --> 00:28:25.520]   And at the same time, there's a comparison because we can't help but compare, but then
[00:28:25.520 --> 00:28:29.120]   unfortunately it makes us a little bit miserable sometimes because there's always someone better,
[00:28:29.120 --> 00:28:32.460]   more successful, richer, more famous, better looking, whatever.
[00:28:32.460 --> 00:28:33.720]   How do you reconcile that?
[00:28:33.720 --> 00:28:39.960]   What is a good enough job for you on your new journey and what would be the ideal situation
[00:28:39.960 --> 00:28:43.960]   for you in five years in terms of your writing career?
[00:28:43.960 --> 00:28:49.320]   Yeah, I think my own aspirations have changed a lot over the course of writing the book.
[00:28:49.320 --> 00:28:54.080]   I came into it thinking that, "Okay, maybe I'll take some time, I'll write this book
[00:28:54.080 --> 00:29:00.000]   and then my aspirations are still to say rise up the corporate ranks or manage a team or
[00:29:00.000 --> 00:29:02.320]   be in the C-suite, what have you."
[00:29:02.320 --> 00:29:05.720]   And now I have a different North Star, which is that at least in the professional realm,
[00:29:05.720 --> 00:29:07.720]   I loved the process of writing books.
[00:29:07.720 --> 00:29:13.240]   And so if I think about the pie chart of how I spend my professional life, I hope to spend
[00:29:13.240 --> 00:29:19.840]   a larger and larger proportion of my time on long form editorial or writing projects.
[00:29:19.840 --> 00:29:26.600]   But in the interim, I hope that I can balance some of that with a few other things like
[00:29:26.600 --> 00:29:34.160]   teaching or consulting or paid writing that might help balance some of the uncertainty
[00:29:34.160 --> 00:29:38.000]   and instability of pursuing a path of being an author.
[00:29:38.000 --> 00:29:44.720]   And so I think like many people that listen, I'm not just one note, both professionally
[00:29:44.720 --> 00:29:46.600]   and outside of my professional life.
[00:29:46.600 --> 00:29:52.640]   Of course, I love writing, but I also love thinking about politics and I like collaborating
[00:29:52.640 --> 00:29:58.760]   with others on creative ideas and I love teaching and sharing what I know.
[00:29:58.760 --> 00:30:03.400]   And so one of the things that I've enjoyed about pursuing this path thus far is that
[00:30:03.400 --> 00:30:06.240]   it allows me to have varied days.
[00:30:06.240 --> 00:30:12.080]   Maybe in the mornings I spend a few hours working on my next book and then I do a few
[00:30:12.080 --> 00:30:18.440]   calls or podcast interviews like this and in the afternoon maybe teach a class and maybe
[00:30:18.440 --> 00:30:21.160]   tomorrow looks completely different from today.
[00:30:21.160 --> 00:30:28.360]   But what I'm trying to hold on to is an awareness of how energized I feel throughout
[00:30:28.360 --> 00:30:34.200]   the day and hopefully in five years, I'm still doing things that allow me to be the
[00:30:34.200 --> 00:30:35.880]   person that I want to be.
[00:30:35.880 --> 00:30:40.520]   That's sort of what I see as the goal of having a good enough job.
[00:30:40.520 --> 00:30:44.160]   It's to have a job that supports the life that you want to lead.
[00:30:44.160 --> 00:30:45.160]   Sure.
[00:30:45.160 --> 00:30:52.400]   For those interested in reading The Good Enough Job, why should they read the book and what
[00:30:52.400 --> 00:30:55.280]   do you think they'll get out of the book after finishing it?
[00:30:55.280 --> 00:30:56.280]   Yeah.
[00:30:56.280 --> 00:31:03.560]   So I came into the book with maybe a little bit more of a hot take about the dangers of
[00:31:03.560 --> 00:31:11.040]   work-centricity and how our culture in the US has become obsessed with work.
[00:31:11.040 --> 00:31:16.560]   The thing that I have enjoyed about the process is that my hot take tempered into something
[00:31:16.560 --> 00:31:17.880]   a little bit more mild.
[00:31:17.880 --> 00:31:22.660]   I think there's this inclination, especially when we're thinking about careers and work,
[00:31:22.660 --> 00:31:26.520]   to either lionize or villainize our jobs.
[00:31:26.520 --> 00:31:29.200]   There's people that say, "Do great work.
[00:31:29.200 --> 00:31:30.520]   That's your impact in the world.
[00:31:30.520 --> 00:31:32.960]   If you don't do what you love, you can never do great work.
[00:31:32.960 --> 00:31:36.680]   If you haven't found a dream job, keep searching," on one side.
[00:31:36.680 --> 00:31:40.640]   Then there's the anti-work people that say, "Work sucks.
[00:31:40.640 --> 00:31:41.840]   We have to burn it all down.
[00:31:41.840 --> 00:31:44.160]   It's a necessary evil.
[00:31:44.160 --> 00:31:48.960]   We deserve to get paid UBI from the government and to be able to do whatever we want with
[00:31:48.960 --> 00:31:49.960]   our time."
[00:31:49.960 --> 00:31:52.520]   I think the truth is not on either extreme.
[00:31:52.520 --> 00:31:54.040]   It's something in the middle.
[00:31:54.040 --> 00:31:55.760]   That's the core question of the book.
[00:31:55.760 --> 00:32:02.080]   It's how do you pursue meaningful work without letting what you do for work subsume who you
[00:32:02.080 --> 00:32:03.080]   are?
[00:32:03.080 --> 00:32:08.280]   I think that's the best case that I can make for any potential readers.
[00:32:08.280 --> 00:32:11.200]   It's a book that is a mirror.
[00:32:11.200 --> 00:32:15.800]   Hopefully through the stories of the different people that I profile, you'll see aspects
[00:32:15.800 --> 00:32:21.880]   of yourself and it'll force you to try and consider what relationship you want to have
[00:32:21.880 --> 00:32:27.240]   to your job, how work fits into your vision of a life well-lived.
[00:32:27.240 --> 00:32:29.000]   It's very individual.
[00:32:29.000 --> 00:32:34.880]   I think it happens on a person-to-person basis, but rarely do we have the opportunity to really
[00:32:34.880 --> 00:32:39.020]   reflect on where we are and where we want to go.
[00:32:39.020 --> 00:32:43.240]   In your book writing journey and your interview journey finding people, did you ever encounter
[00:32:43.240 --> 00:32:50.000]   anybody who actually had a lot of money, was financially independent, and then argued,
[00:32:50.000 --> 00:32:51.760]   "Work sucks.
[00:32:51.760 --> 00:32:55.560]   You should do what you want, be free, and do what you want."
[00:32:55.560 --> 00:32:59.800]   The irony of that story is kind of like maybe Warren Buffet saying, "We should all pay
[00:32:59.800 --> 00:33:02.960]   more taxes," yet he doesn't pay more taxes himself.
[00:33:02.960 --> 00:33:08.320]   I'm trying to get that side of the story where people are that extreme.
[00:33:08.320 --> 00:33:09.920]   Did you ever encounter anybody like that?
[00:33:09.920 --> 00:33:10.920]   Yeah.
[00:33:10.920 --> 00:33:13.000]   I think it showed up in a few different ways.
[00:33:13.000 --> 00:33:18.480]   There's a guy that I profiled recently in an article for The Atlantic that was an advertising
[00:33:18.480 --> 00:33:25.840]   executive and he rose up the ranks in advertising and was making well over six figures.
[00:33:25.840 --> 00:33:31.960]   Then he decided to do something pretty drastic, which is leave the world of advertising that
[00:33:31.960 --> 00:33:37.880]   he had come up in and set a cap for the number of hours he works each week.
[00:33:37.880 --> 00:33:43.640]   Instead of trading his expertise for more money as is customary in the US, he decided
[00:33:43.640 --> 00:33:49.200]   to trade his expertise and the career capital that he had amassed for more time.
[00:33:49.200 --> 00:33:52.320]   He runs this thing called The Experiment where there's three precepts.
[00:33:52.320 --> 00:33:55.120]   He only works 10 to 15 hours a week.
[00:33:55.120 --> 00:34:00.160]   He only works on work that he finds personally meaningful.
[00:34:00.160 --> 00:34:07.560]   He only works for companies that feel aligned with the type of change he wants to see in
[00:34:07.560 --> 00:34:08.560]   the world.
[00:34:08.560 --> 00:34:16.800]   It provides such a counter narrative to how we're taught to think about work, which is
[00:34:16.800 --> 00:34:20.640]   the more you can make, the more you should make.
[00:34:20.640 --> 00:34:25.600]   Here's someone that said, "Okay, this is my level of enough."
[00:34:25.600 --> 00:34:30.440]   Then there's a lot of people, because of the nature of the book, I chose to focus on stories
[00:34:30.440 --> 00:34:33.480]   of people that had made some big change in their life.
[00:34:33.480 --> 00:34:40.680]   I think there are a lot of people that work corporate jobs that maybe they don't enjoy,
[00:34:40.680 --> 00:34:48.200]   but they understand how their job allows them to pay for their material existence, support
[00:34:48.200 --> 00:34:53.400]   the people around them, and are willing to swallow the bitter pill of a job that isn't
[00:34:53.400 --> 00:34:58.960]   necessarily aligned with personal fulfillment each and every day because they can attach
[00:34:58.960 --> 00:35:01.120]   it to this wider mission.
[00:35:01.120 --> 00:35:07.000]   I think that the course take would be, "Okay, we should all quit our jobs and try and find
[00:35:07.000 --> 00:35:08.920]   something that's more aligned with our values."
[00:35:08.920 --> 00:35:13.280]   In actuality, I don't think there's anything wrong with corporate work or well-paid work
[00:35:13.280 --> 00:35:19.560]   or work that is not necessarily fulfilling in every single moment, as long as you recognize
[00:35:19.560 --> 00:35:24.040]   that that's a conscious choice that you're making, as opposed to some default script
[00:35:24.040 --> 00:35:25.040]   that you've inherited.
[00:35:25.040 --> 00:35:27.640]   Mad Fientist Yeah, it's tough.
[00:35:27.640 --> 00:35:31.960]   I think about the movie The Matrix, plugging in, plugging out a lot.
[00:35:31.960 --> 00:35:37.800]   It's very correlated to early retirement and doing what you want.
[00:35:37.800 --> 00:35:42.120]   Sitting on the other side from employee to now potential employer, I've hired freelance
[00:35:42.120 --> 00:35:43.120]   writers before.
[00:35:43.120 --> 00:35:47.200]   No, not writers, but people who help with my tech stuff.
[00:35:47.200 --> 00:35:52.280]   It's an interesting viewpoint because the reason why we hire employees is so that they
[00:35:52.280 --> 00:35:57.400]   provide better value, more value, and we pay them less than the value that they can create.
[00:35:57.400 --> 00:35:59.240]   Otherwise, we're not going to hire them.
[00:35:59.240 --> 00:36:01.080]   That's just capitalism.
[00:36:01.080 --> 00:36:05.800]   I do want to understand more from other people.
[00:36:05.800 --> 00:36:10.000]   When they listen to this podcast or read Financial Samurai, they're like, "Well, you've done
[00:36:10.000 --> 00:36:11.000]   it.
[00:36:11.000 --> 00:36:12.320]   You've got passive investment income.
[00:36:12.320 --> 00:36:16.560]   Of course, you can say, 'Yeah, go play pickleball all day,' but that's not really relevant for
[00:36:16.560 --> 00:36:17.560]   me."
[00:36:17.560 --> 00:36:27.380]   I guess in conclusion, what are your thoughts on how people can be more methodical in choosing
[00:36:27.380 --> 00:36:31.880]   the life that they desire while balancing everything?
[00:36:31.880 --> 00:36:36.640]   Is there a time frame for you specifically where you're like, "Okay, this freelance thing,
[00:36:36.640 --> 00:36:38.080]   this writer thing isn't going to work out.
[00:36:38.080 --> 00:36:39.240]   I'm going to go back to work"?
[00:36:39.240 --> 00:36:44.840]   Do you have any kind of framework to help people think about this balance a little bit
[00:36:44.840 --> 00:36:45.840]   more strategically?
[00:36:45.840 --> 00:36:52.800]   I think when we think about work-life balance, we often think about how we spend our time
[00:36:52.800 --> 00:36:53.800]   and our energy.
[00:36:53.800 --> 00:36:59.760]   Rightfully so, that is one version of how work shows up in our lives.
[00:36:59.760 --> 00:37:04.740]   One of the cases that I make in the book is about the value of diversifying our identities
[00:37:04.740 --> 00:37:05.740]   as well.
[00:37:05.740 --> 00:37:11.320]   Much as an investor benefits from diversifying the sources of their investments, we too benefit
[00:37:11.320 --> 00:37:16.960]   from having diverse sources of meaning and identity in our lives.
[00:37:16.960 --> 00:37:22.240]   The idea of deprioritizing work is not very actionable.
[00:37:22.240 --> 00:37:26.620]   Sometimes you think, "Okay, I can try and care less about my job, but what does that
[00:37:26.620 --> 00:37:28.400]   exactly mean?"
[00:37:28.400 --> 00:37:33.800]   The thing that I often try and instill in people is that on the other side of prioritizing
[00:37:33.800 --> 00:37:37.820]   work is prioritizing life.
[00:37:37.820 --> 00:37:44.000]   They aren't necessarily oppositional, but by taking an active role and investing in
[00:37:44.000 --> 00:37:49.080]   those other identities that exist within you, maybe it's pickleballer, but also it can be
[00:37:49.080 --> 00:37:53.080]   father or friend or citizen or neighbor.
[00:37:53.080 --> 00:37:59.860]   We can have a more diverse portfolio of our identity, which the research shows makes us
[00:37:59.860 --> 00:38:02.520]   more resilient in the face of adversity.
[00:38:02.520 --> 00:38:07.960]   This makes sense if you're attaching your identity to your job and it's a bad day at
[00:38:07.960 --> 00:38:11.920]   work, or your boss says something disparaging that can spill over into all other facets
[00:38:11.920 --> 00:38:12.920]   of your life.
[00:38:12.920 --> 00:38:15.360]   But it can also create better workers.
[00:38:15.360 --> 00:38:20.360]   It can make people more innovative or creative when they have other interests or passions
[00:38:20.360 --> 00:38:25.120]   that are feeding their ability to think about problems in the office.
[00:38:25.120 --> 00:38:29.080]   Perhaps most importantly, and the one that I really harp on in the book, is that it makes
[00:38:29.080 --> 00:38:31.240]   us more well-rounded people.
[00:38:31.240 --> 00:38:38.400]   It allows us to contribute to the world in ways that don't just lead to financial returns
[00:38:38.400 --> 00:38:42.200]   or creating economic value for your employer.
[00:38:42.200 --> 00:38:48.200]   I think that's the thing that I really hope people take away, is that a work-centric existence
[00:38:48.200 --> 00:38:52.120]   doesn't just take our best time, it takes our best energy as well.
[00:38:52.120 --> 00:38:57.440]   In order to cultivate other sources of meaning in your life, in order to really find other
[00:38:57.440 --> 00:39:03.720]   identities that exist within you, you need to invest in them with your energy.
[00:39:03.720 --> 00:39:09.280]   Similar to a plant, it needs watering and time in order to grow.
[00:39:09.280 --> 00:39:12.960]   That's how you gain a more diverse identity portfolio.
[00:39:12.960 --> 00:39:14.660]   It's by making bets.
[00:39:14.660 --> 00:39:17.760]   It's by investing with your attention.
[00:39:17.760 --> 00:39:19.240]   I love that.
[00:39:19.240 --> 00:39:20.240]   Diversifying your identity.
[00:39:20.240 --> 00:39:21.240]   I totally see that.
[00:39:21.240 --> 00:39:25.720]   Imagine, folks, if you were all in on your career and you got laid off one day.
[00:39:25.720 --> 00:39:27.400]   It would be devastating.
[00:39:27.400 --> 00:39:31.480]   But if you diversified your identity and said, "I am a worker.
[00:39:31.480 --> 00:39:32.480]   I'm a parent.
[00:39:32.480 --> 00:39:33.480]   I'm a writer.
[00:39:33.480 --> 00:39:35.080]   I'm an athlete.
[00:39:35.080 --> 00:39:36.560]   I'm religious.
[00:39:36.560 --> 00:39:38.280]   I'm faithful."
[00:39:38.280 --> 00:39:45.000]   That does help soften the blows and it creates much more variety in life and much more interest
[00:39:45.000 --> 00:39:47.400]   and excitement because we can only live one life.
[00:39:47.400 --> 00:39:51.800]   But if we can diversify our identities outside of work, that would be awesome.
[00:39:51.800 --> 00:39:52.960]   So I totally agree with that.
[00:39:52.960 --> 00:39:55.080]   Thank you for that perspective.
[00:39:55.080 --> 00:39:57.280]   So Simone, it's been great talking to you.
[00:39:57.280 --> 00:39:58.640]   Thanks so much for your time.
[00:39:58.640 --> 00:40:02.160]   Where can listeners find your book and what's next for you?
[00:40:02.160 --> 00:40:04.320]   Yeah, thanks so much, Sam.
[00:40:04.320 --> 00:40:08.120]   The best place to go is thegoodenoughjob.com.
[00:40:08.120 --> 00:40:13.200]   That's where you can learn more about the book as well as find me on social media.
[00:40:13.200 --> 00:40:15.240]   In terms of what's next, I'm not sure.
[00:40:15.240 --> 00:40:17.000]   I think that's kind of how I like it.
[00:40:17.000 --> 00:40:19.520]   I'm trying to get comfortable with that ambiguity.
[00:40:19.520 --> 00:40:24.400]   I've started to think a little bit about a second book about the concept of doubt and
[00:40:24.400 --> 00:40:26.560]   how doubt shows up in our life.
[00:40:26.560 --> 00:40:32.160]   But for now, I'm just going to take some time to rest and recover from the book tour and
[00:40:32.160 --> 00:40:33.800]   then we'll see what comes next.
[00:40:33.800 --> 00:40:34.800]   All right.
[00:40:34.800 --> 00:40:38.480]   Well, take care and maybe I'll see you around the neighborhoods of San Francisco.
[00:40:38.480 --> 00:40:39.480]   Sounds good.
[00:40:39.480 --> 00:40:39.480]   Bye-bye.
[00:40:39.480 --> 00:40:40.480]   That's good.
[00:40:40.480 --> 00:40:40.780]   Bye-bye.

