
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:19:49.320 --> 00:19:53.700]   Mike showed the value of being a little bit flexible
[00:19:53.700 --> 00:19:57.060]   about where you're pulling your assets from
[00:19:57.060 --> 00:19:58.540]   on a year-to-year basis.
[00:19:58.540 --> 00:20:00.900]   And at that point, as you move into retirement,
[00:20:00.900 --> 00:20:04.540]   I think it makes sense to internally diversify
[00:20:04.540 --> 00:20:07.700]   each of those silos across asset classes.
[00:20:07.700 --> 00:20:11.500]   You might use different asset allocations within them,
[00:20:11.500 --> 00:20:14.300]   but there may be years, for example,
[00:20:14.300 --> 00:20:18.820]   where it is a slam dunk to pull all of your allocation
[00:20:18.820 --> 00:20:22.340]   from your traditional tax-deferred IRA,
[00:20:22.340 --> 00:20:27.340]   and you'd want to make sure that that withdrawal comes from
[00:20:27.340 --> 00:20:32.260]   whatever is the right part of the portfolio for picking.
[00:20:32.260 --> 00:20:37.260]   So I do think that you can oversimplify in draw-down mode.
[00:20:37.260 --> 00:20:40.780]   And so I think, to me, the sound of the changes,
[00:20:40.780 --> 00:20:43.060]   the couple made, it seems like they're exactly
[00:20:43.060 --> 00:20:44.060]   on the right track.
[00:20:44.060 --> 00:20:52.900]   - Investing is simple, but taxes aren't,
[00:20:52.900 --> 00:20:54.460]   although I know somebody that makes it
[00:20:54.460 --> 00:20:55.980]   as simple as possible.
[00:20:55.980 --> 00:20:59.300]   So when I started investing,
[00:20:59.300 --> 00:21:03.300]   there was no Vanguard Total Stock Index Fund,
[00:21:03.300 --> 00:21:04.940]   Total International.
[00:21:04.940 --> 00:21:07.700]   And I have unrealized capital gains,
[00:21:07.700 --> 00:21:10.980]   and that creates some complexities.
[00:21:10.980 --> 00:21:12.820]   A really simple plan, by the way,
[00:21:12.820 --> 00:21:14.020]   is when somebody comes to me,
[00:21:14.020 --> 00:21:18.100]   they've just sold their business for $100 million.
[00:21:18.100 --> 00:21:20.260]   There's no tax implications.
[00:21:20.260 --> 00:21:23.980]   So generally speaking, I believe in simplicity,
[00:21:23.980 --> 00:21:27.580]   and I'm gonna sneak one other thing in on the ESG.
[00:21:27.580 --> 00:21:30.660]   I own a Chevy Volt, getting over 10 years old,
[00:21:30.660 --> 00:21:33.100]   getting over 250 miles per gallon.
[00:21:33.100 --> 00:21:36.500]   I believe in being socially responsible,
[00:21:36.500 --> 00:21:39.780]   but buy VTI and take the savings
[00:21:39.780 --> 00:21:43.100]   and donate it to whatever cause you believe in.
[00:21:43.100 --> 00:21:46.940]   - Okay, talking about the investment environment,
[00:21:46.940 --> 00:21:50.820]   a number of speakers, starting with Bill Bernstein,
[00:21:50.820 --> 00:21:54.620]   said this is a great market for accumulators to be buying,
[00:21:54.620 --> 00:21:56.540]   but it's a really tough market for people
[00:21:56.540 --> 00:21:59.860]   who are approaching or just in retirement,
[00:21:59.860 --> 00:22:02.700]   who are hit by those losses early on.
[00:22:02.700 --> 00:22:06.180]   So what are some strategies or approaches
[00:22:06.180 --> 00:22:07.740]   that people should think about
[00:22:07.740 --> 00:22:12.260]   to limit the pain of these losses
[00:22:12.260 --> 00:22:14.820]   as they go into the drawdown period?
[00:22:14.820 --> 00:22:17.820]   You wanna give that to Alan?
[00:22:17.820 --> 00:22:20.780]   - Well, I don't know how to limit the pain.
[00:22:20.780 --> 00:22:22.020]   I don't even know how not to look
[00:22:22.020 --> 00:22:23.780]   at the market 10 times a day.
[00:22:23.780 --> 00:22:31.060]   But in terms of, there's a lot of strategies
[00:22:31.060 --> 00:22:34.060]   like buy an income ladder, buy a SPIA.
[00:22:35.900 --> 00:22:37.700]   You know, cash right now is--
[00:22:37.700 --> 00:22:39.460]   - Immediate annuity just to get that--
[00:22:39.460 --> 00:22:42.020]   - Yeah, yeah, let's get the annuity out there.
[00:22:42.020 --> 00:22:44.380]   And by the way, there's a great annuity out there,
[00:22:44.380 --> 00:22:46.460]   and that is delaying social security.
[00:22:46.460 --> 00:22:49.540]   That's one annuity I very much believe in.
[00:22:49.540 --> 00:22:51.220]   As somebody who failed retirement,
[00:22:51.220 --> 00:22:54.100]   I believe in retiring slowly.
[00:22:54.100 --> 00:22:57.460]   Maybe that person with the high stress job
[00:22:57.460 --> 00:23:00.300]   that Joel pointed out, you know, hated his boss,
[00:23:00.300 --> 00:23:02.340]   but maybe he could do something that's more fun
[00:23:02.340 --> 00:23:05.260]   that, you know, brings healthcare insurance.
[00:23:05.260 --> 00:23:07.380]   And, you know, there are things like that.
[00:23:07.380 --> 00:23:12.020]   You know, the cash now might be the exception,
[00:23:12.020 --> 00:23:14.180]   might feel as good as eating that steak I ate
[00:23:14.180 --> 00:23:16.140]   a couple of nights ago, but in the long run,
[00:23:16.140 --> 00:23:18.260]   that cash is a drag.
[00:23:18.260 --> 00:23:21.100]   And, you know, we can't count on two or three years
[00:23:21.100 --> 00:23:25.540]   worth of cash getting us through the market turnaround.
[00:23:25.540 --> 00:23:28.260]   We've had teddy bears so far this year.
[00:23:28.260 --> 00:23:31.500]   I think that was Jason's term.
[00:23:31.500 --> 00:23:35.260]   And, you know, I was in Japan in 1989.
[00:23:35.260 --> 00:23:38.140]   The market today is still below that.
[00:23:38.140 --> 00:23:39.820]   Yes, I'm a pessimist.
[00:23:39.820 --> 00:23:42.820]   (audience laughing)
[00:23:42.820 --> 00:23:45.620]   - Sure, I would echo Alan's point
[00:23:45.620 --> 00:23:48.260]   about the series of incremental steps
[00:23:48.260 --> 00:23:53.020]   versus like one giant sort of leap to help make a save
[00:23:53.020 --> 00:23:55.420]   if a portfolio is looking shaky
[00:23:55.420 --> 00:23:57.140]   in the years leading up to retirement
[00:23:57.140 --> 00:23:59.580]   to explore multiple levers.
[00:23:59.580 --> 00:24:01.820]   Maybe that's working a year or two longer.
[00:24:01.820 --> 00:24:04.380]   Maybe that's having a part-time job.
[00:24:04.380 --> 00:24:06.300]   Maybe it's delaying social security.
[00:24:06.300 --> 00:24:09.460]   I think all of the levers can work together,
[00:24:09.460 --> 00:24:14.460]   that it's not one big asset allocation change, for example.
[00:24:14.460 --> 00:24:17.940]   One thing I would say is I don't think there's any shame
[00:24:17.940 --> 00:24:21.140]   in de-risking a portfolio that's overly risky,
[00:24:21.140 --> 00:24:24.900]   that's overly stacked towards stocks.
[00:24:24.900 --> 00:24:28.180]   Ideally, you would have done that in 2020 or 2021
[00:24:28.180 --> 00:24:32.100]   rather than doing it in this market.
[00:24:32.100 --> 00:24:34.620]   But I think we all have to remember,
[00:24:34.620 --> 00:24:38.220]   if you look at the 10-year return on stocks,
[00:24:38.220 --> 00:24:39.380]   still really strong.
[00:24:39.380 --> 00:24:43.500]   I think still double-digit 10-year annualized return.
[00:24:43.500 --> 00:24:45.300]   So if you've been along for that ride,
[00:24:45.300 --> 00:24:48.100]   you've had a good experience in equities,
[00:24:48.100 --> 00:24:51.100]   you didn't catch the absolute top,
[00:24:51.100 --> 00:24:53.980]   but there's no shame in de-risking a portfolio
[00:24:53.980 --> 00:24:59.740]   appropriately given your proximity to retirement.
[00:24:59.740 --> 00:25:02.980]   I'm a big believer, and I know Alan and I differ on this,
[00:25:02.980 --> 00:25:05.540]   but I'm a big believer in the bucket approach
[00:25:05.540 --> 00:25:07.780]   to retirement portfolio planning,
[00:25:07.780 --> 00:25:10.260]   mainly because I see and I hear from people
[00:25:10.260 --> 00:25:12.900]   that it really works behaviorally,
[00:25:12.900 --> 00:25:15.180]   that it keeps them on board
[00:25:15.180 --> 00:25:17.540]   with the long-term assets in their plan.
[00:25:17.540 --> 00:25:20.900]   And that's really the point is, yes,
[00:25:20.900 --> 00:25:23.500]   you want to grow and maximize the portfolio,
[00:25:23.500 --> 00:25:26.900]   but peace of mind is really important.
[00:25:26.900 --> 00:25:30.900]   So I like that idea of structuring the portfolio
[00:25:30.900 --> 00:25:34.180]   by sort of using your portfolio spending
[00:25:34.180 --> 00:25:36.420]   as kind of the yardstick to determine
[00:25:36.420 --> 00:25:39.300]   how much to drop into each of the buckets.
[00:25:39.300 --> 00:25:40.780]   And we can talk about that,
[00:25:40.780 --> 00:25:47.460]   or I talk a lot about it in my work on Morningstar.com.
[00:25:47.460 --> 00:25:50.580]   -Christine was talking about de-risking,
[00:25:50.580 --> 00:25:54.900]   making your portfolio slightly less risky.
[00:25:54.900 --> 00:25:58.740]   In my opinion, the very best post ever on the forum
[00:25:58.740 --> 00:26:00.900]   is by the anonymous Nissy Prius,
[00:26:00.900 --> 00:26:04.740]   and it is "Evaluate Your Jitters."
[00:26:04.740 --> 00:26:06.500]   Look it up if you haven't read it.
[00:26:06.500 --> 00:26:09.700]   And the principle is basically,
[00:26:09.700 --> 00:26:14.700]   so any time that the market has gone down significantly,
[00:26:14.700 --> 00:26:16.260]   take note of how you're feeling.
[00:26:16.300 --> 00:26:21.180]   And if you are really not feeling well about it,
[00:26:21.180 --> 00:26:26.060]   then it can make sense to scale back that stock allocation.
[00:26:26.060 --> 00:26:27.220]   Would it have been better to do that
[00:26:27.220 --> 00:26:28.300]   before the market went down?
[00:26:28.300 --> 00:26:29.900]   Yes, obviously, duh.
[00:26:29.900 --> 00:26:34.180]   But it still might be better than never doing it.
[00:26:34.180 --> 00:26:36.420]   But the key point, the really, really key point,
[00:26:36.420 --> 00:26:37.860]   is that if you do that now,
[00:26:37.860 --> 00:26:40.300]   you scale back that stock allocation,
[00:26:40.300 --> 00:26:42.460]   write it down, write down how you're feeling,
[00:26:42.460 --> 00:26:44.260]   write down that you made this decision.
[00:26:44.260 --> 00:26:47.020]   Because two years from now, when the market's doing great,
[00:26:47.020 --> 00:26:50.700]   and you're tempted to go back to a higher stock allocation,
[00:26:50.700 --> 00:26:52.500]   you don't wanna be bitten again.
[00:26:52.500 --> 00:26:55.740]   Make this mistake once, okay, fine, but don't make it twice.
[00:26:55.740 --> 00:27:03.460]   - So let me ask a question for all of you, I guess.
[00:27:03.460 --> 00:27:06.940]   If you were talking to someone, a neighbor,
[00:27:06.940 --> 00:27:10.740]   a young relative, someone who wants to start investing
[00:27:10.740 --> 00:27:14.340]   along with Boglehead's philosophy,
[00:27:14.340 --> 00:27:17.900]   would you suggest that person open account at Vanguard,
[00:27:17.900 --> 00:27:21.420]   or would you suggest they invest at a different platform,
[00:27:21.420 --> 00:27:26.420]   potentially using Vanguard products, or other products?
[00:27:26.420 --> 00:27:29.180]   - Yeah, I'm surprised Joel didn't mention
[00:27:29.180 --> 00:27:30.820]   our conversation last night.
[00:27:30.820 --> 00:27:34.540]   I think I gave him an earful, and by the way,
[00:27:34.540 --> 00:27:37.140]   I still have a flagship advisor who can't overcome
[00:27:37.140 --> 00:27:40.540]   some of the customer service issues at Vanguard.
[00:27:40.540 --> 00:27:44.020]   You know, on one hand, for somebody starting saving,
[00:27:44.020 --> 00:27:46.140]   by the way, I probably would recommend Vanguard,
[00:27:46.140 --> 00:27:48.580]   'cause automating it is really important,
[00:27:48.580 --> 00:27:51.980]   and one can automate mutual funds.
[00:27:51.980 --> 00:27:55.620]   And I still believe that the Vanguard funds
[00:27:55.620 --> 00:28:00.180]   are better than Fidelity, or the Fidelity Zero,
[00:28:00.180 --> 00:28:01.460]   or other low-cost.
[00:28:01.460 --> 00:28:04.220]   I trust Vanguard more.
[00:28:04.220 --> 00:28:06.740]   So, you know, it's a tough call.
[00:28:06.740 --> 00:28:08.980]   And Schwab, by the way, I argue,
[00:28:08.980 --> 00:28:11.420]   is no longer in the investment advisory business.
[00:28:11.420 --> 00:28:16.060]   They make about 120% of their profit
[00:28:16.060 --> 00:28:20.540]   from paying people virtually nothing on cash,
[00:28:20.540 --> 00:28:23.900]   and reinvesting that cash in short-term T-bills.
[00:28:23.900 --> 00:28:25.900]   So I trust Vanguard more.
[00:28:25.900 --> 00:28:30.420]   I probably would recommend Vanguard still,
[00:28:30.420 --> 00:28:33.220]   but I am more than a little bit concerned
[00:28:33.220 --> 00:28:36.620]   that some of the philosophies of Jack Bogle
[00:28:36.620 --> 00:28:38.900]   are not as prominent as they used to be.
[00:28:38.900 --> 00:28:44.500]   - I would certainly recommend Vanguard
[00:28:44.500 --> 00:28:46.740]   to young people in my life.
[00:28:46.740 --> 00:28:48.660]   I have had a good experience with the firm.
[00:28:48.660 --> 00:28:50.340]   I also have a Schwab account.
[00:28:50.340 --> 00:28:53.720]   And I would say, from a technology standpoint,
[00:28:53.720 --> 00:28:55.480]   I don't see a big difference.
[00:28:55.480 --> 00:28:59.480]   On the other hand, I'm not a big user of either website.
[00:28:59.480 --> 00:29:01.680]   I spend as little time as possible
[00:29:01.680 --> 00:29:04.660]   interacting with my financial matters.
[00:29:04.660 --> 00:29:07.300]   I see it as one of my luxury goods,
[00:29:07.300 --> 00:29:09.200]   that I feel like things are on track,
[00:29:09.200 --> 00:29:11.040]   and I just don't have time,
[00:29:11.040 --> 00:29:13.020]   and I don't spend much time at all.
[00:29:13.020 --> 00:29:15.900]   And I would also say, from the standpoint of young people,
[00:29:15.900 --> 00:29:18.560]   generally speaking, they'll do anything
[00:29:18.560 --> 00:29:20.780]   to avoid getting on the phone with someone.
[00:29:20.780 --> 00:29:23.580]   So that is not, right? (audience laughing)
[00:29:23.580 --> 00:29:25.860]   And I'm one of those people.
[00:29:25.860 --> 00:29:27.900]   In fact, and I'm not young, but my husband,
[00:29:27.900 --> 00:29:29.900]   I'll call him, and he'll pick up his phone,
[00:29:29.900 --> 00:29:31.020]   and he'll be like, "What's wrong?
[00:29:31.020 --> 00:29:32.300]   "Why are you calling me?"
[00:29:33.800 --> 00:29:38.800]   So anyway, I don't see the customer service,
[00:29:38.800 --> 00:29:40.380]   the phone customer service,
[00:29:40.380 --> 00:29:42.260]   as being a big impediment for young folks,
[00:29:42.260 --> 00:29:45.480]   but certainly have been observing,
[00:29:45.480 --> 00:29:47.420]   there's a level of dissatisfaction,
[00:29:47.420 --> 00:29:48.820]   and that's not nothing,
[00:29:48.820 --> 00:29:51.420]   but it wouldn't deter me from recommending the firm.
[00:29:51.420 --> 00:29:55.500]   - I had this conversation recently
[00:29:55.500 --> 00:29:56.780]   with a neighbor and a good friend,
[00:29:56.780 --> 00:29:59.620]   and in both cases, I did recommend Vanguard.
[00:29:59.620 --> 00:30:02.340]   Targeted fund, it's so straightforward, it's so easy.
[00:30:03.780 --> 00:30:04.980]   Are there all of these concerns?
[00:30:04.980 --> 00:30:06.100]   Yes, absolutely.
[00:30:06.100 --> 00:30:09.300]   Is Schwab a totally fine place, or E-Trade, or Fidelity,
[00:30:09.300 --> 00:30:10.380]   or any place where you could build
[00:30:10.380 --> 00:30:12.500]   a simple three-fund ETF portfolio?
[00:30:12.500 --> 00:30:13.700]   Sure, go for it.
[00:30:13.700 --> 00:30:16.340]   But I still trust Vanguard
[00:30:16.340 --> 00:30:18.140]   more than I trust any other company.
[00:30:18.140 --> 00:30:21.060]   - Thank you, I know that's a difficult question,
[00:30:21.060 --> 00:30:23.300]   and I think you've all given really interesting
[00:30:23.300 --> 00:30:25.820]   and nuanced answers to a question
[00:30:25.820 --> 00:30:28.740]   I think a lot of people have struggled with.
[00:30:28.740 --> 00:30:30.740]   So Mike, while you're there holding the mic,
[00:30:30.740 --> 00:30:35.340]   let's talk a bit about favorite tax strategies
[00:30:35.340 --> 00:30:39.380]   or opportunities that you wanna flag for people.
[00:30:39.380 --> 00:30:40.500]   - Gosh.
[00:30:40.500 --> 00:30:41.340]   - Or not.
[00:30:41.340 --> 00:30:43.980]   - That's a challenging one,
[00:30:43.980 --> 00:30:45.760]   'cause it varies so much
[00:30:45.760 --> 00:30:48.100]   depending on what stage of life you're in.
[00:30:48.100 --> 00:30:51.260]   - I have a specific question for you.
[00:30:51.260 --> 00:30:52.220]   Go for it.
[00:30:52.220 --> 00:30:55.620]   So we've heard a little bit about direct indexing
[00:30:55.620 --> 00:30:57.900]   during this conference,
[00:30:57.900 --> 00:31:01.140]   and Ben Johnson was talking about the tax benefits,
[00:31:01.140 --> 00:31:04.500]   but I'd like to hear Mike's thoughts
[00:31:04.500 --> 00:31:07.340]   on tax loss harvesting.
[00:31:07.340 --> 00:31:10.740]   We've been hearing a lot about that in this market.
[00:31:10.740 --> 00:31:15.740]   And so one of the criticisms
[00:31:15.740 --> 00:31:18.560]   of really aggressive tax loss harvesting
[00:31:18.560 --> 00:31:20.340]   from Michael Kitsis and his team
[00:31:20.340 --> 00:31:24.300]   is that it has the potential to lower your cost basis.
[00:31:24.300 --> 00:31:29.300]   So the benefits are not as great as are being touted
[00:31:29.300 --> 00:31:32.220]   from these direct indexing platforms.
[00:31:32.220 --> 00:31:34.220]   So I'd love to hear you talk about that.
[00:31:34.220 --> 00:31:38.700]   - Tax loss harvesting is when you sell something.
[00:31:38.700 --> 00:31:40.820]   So it's currently worth less than what you paid for it.
[00:31:40.820 --> 00:31:43.420]   It's in a taxable account, not an IRA or a 401k.
[00:31:43.420 --> 00:31:45.620]   And the idea is you sell it right now.
[00:31:45.620 --> 00:31:46.820]   So you have a capital loss,
[00:31:46.820 --> 00:31:48.620]   which is gonna save you some money on your taxes.
[00:31:48.620 --> 00:31:49.840]   And at the same time,
[00:31:49.840 --> 00:31:52.500]   you buy something that's not exactly the same thing,
[00:31:52.500 --> 00:31:54.340]   but it's gonna fill a similar role
[00:31:54.340 --> 00:31:55.940]   in your asset allocation.
[00:31:55.940 --> 00:31:58.180]   And so you haven't had to mess up your portfolio,
[00:31:58.180 --> 00:31:59.460]   but now you have some tax savings.
[00:31:59.460 --> 00:32:00.540]   That's the idea.
[00:32:00.540 --> 00:32:03.540]   And the tax savings, it comes from a few things.
[00:32:03.540 --> 00:32:07.900]   Number one is, well, so just like Christine said
[00:32:07.900 --> 00:32:09.700]   and other people have pointed out,
[00:32:09.700 --> 00:32:12.940]   when you do this, the downside is that
[00:32:12.940 --> 00:32:15.820]   this replacement investment that you purchased
[00:32:15.820 --> 00:32:17.980]   has a lower cost basis.
[00:32:17.980 --> 00:32:20.460]   So when you sell that replacement investment,
[00:32:20.460 --> 00:32:22.220]   the gain is now going to be larger.
[00:32:22.220 --> 00:32:24.100]   So someone was asking me yesterday,
[00:32:24.100 --> 00:32:25.660]   well, what's the point?
[00:32:25.660 --> 00:32:27.420]   There's three points.
[00:32:27.420 --> 00:32:29.140]   Point number one is that
[00:32:29.140 --> 00:32:35.620]   you can use up to $3,000 of net capital losses every year
[00:32:35.620 --> 00:32:37.900]   to offset ordinary income.
[00:32:37.900 --> 00:32:40.180]   And ordinary income is taxed at a higher tax rate
[00:32:40.180 --> 00:32:41.460]   than capital gains.
[00:32:41.460 --> 00:32:45.440]   So if you create later capital gain income,
[00:32:45.440 --> 00:32:48.300]   but you're offsetting ordinary income right now,
[00:32:48.300 --> 00:32:49.300]   that's advantageous
[00:32:49.300 --> 00:32:51.660]   'cause you're offsetting higher tax rate income
[00:32:51.660 --> 00:32:53.940]   and creating lower tax rate income.
[00:32:53.940 --> 00:32:55.900]   So that's thing number one.
[00:32:55.900 --> 00:32:59.020]   Thing number two, and this is not,
[00:32:59.020 --> 00:33:00.860]   this is the least important one,
[00:33:00.860 --> 00:33:03.500]   is that there's simply some tax deferral, right?
[00:33:03.500 --> 00:33:06.480]   Even if you have to pay tax on a gain later,
[00:33:06.480 --> 00:33:07.700]   well, it's gonna be later.
[00:33:07.700 --> 00:33:11.000]   And so that extra money that you have right now
[00:33:11.000 --> 00:33:11.940]   from that tax savings,
[00:33:11.940 --> 00:33:14.660]   you can invest it and get some earnings.
[00:33:14.660 --> 00:33:16.220]   That's the least important piece.
[00:33:16.220 --> 00:33:18.940]   The third piece is that
[00:33:18.940 --> 00:33:21.900]   maybe this new thing that you bought,
[00:33:21.900 --> 00:33:23.660]   maybe you never sell it.
[00:33:23.660 --> 00:33:25.660]   Maybe you donate it to charity.
[00:33:25.660 --> 00:33:27.300]   Maybe you leave it to your kids.
[00:33:27.300 --> 00:33:29.620]   And so that lower cost basis
[00:33:29.620 --> 00:33:31.380]   that results in a higher capital gain,
[00:33:31.380 --> 00:33:34.260]   you're never paying tax on that higher capital gain anyway.
[00:33:34.260 --> 00:33:36.060]   Because if you donate it to charity,
[00:33:36.060 --> 00:33:38.120]   you get a deduction for the current market value
[00:33:38.120 --> 00:33:39.940]   and you don't have to pay tax on the gain.
[00:33:39.940 --> 00:33:40.900]   If you leave it to somebody,
[00:33:40.900 --> 00:33:42.380]   they get a step up in cost basis
[00:33:42.380 --> 00:33:44.140]   and they don't have to pay tax on the gain.
[00:33:44.140 --> 00:33:47.140]   So there's three things that the tax savings comes from.
[00:33:47.140 --> 00:33:52.140]   And there's some studies that are ambitious
[00:33:52.140 --> 00:33:56.820]   with what they estimate as the value
[00:33:56.820 --> 00:33:58.780]   of that tax deferral piece.
[00:33:58.780 --> 00:33:59.880]   Most of it, in my opinion,
[00:33:59.880 --> 00:34:04.020]   comes from that $3,000 deduction against ordinary income
[00:34:04.020 --> 00:34:05.140]   and the fact that
[00:34:05.140 --> 00:34:07.380]   maybe you never have to pay tax on this gain.
[00:34:07.380 --> 00:34:11.500]   - You get the quick tax savings,
[00:34:11.500 --> 00:34:15.100]   but then assuming the market goes up in the long run,
[00:34:15.100 --> 00:34:18.460]   you get less and less of the harvesting
[00:34:18.460 --> 00:34:20.840]   and the fees and complexities stay.
[00:34:20.840 --> 00:34:25.840]   With that said, 40 bips is not outrageous.
[00:34:25.840 --> 00:34:28.420]   And you stole my point, darn it.
[00:34:28.420 --> 00:34:30.860]   If you're gonna, in a few years,
[00:34:30.860 --> 00:34:33.740]   give it to a donor advised fund, that's wonderful.
[00:34:33.740 --> 00:34:35.300]   If you're 98 years old
[00:34:35.300 --> 00:34:40.300]   and you're not gonna be paying those fees for 40 years,
[00:34:40.300 --> 00:34:43.840]   that could work as well.
[00:34:43.840 --> 00:34:47.360]   Or if you're in a really high tax bracket this year
[00:34:47.360 --> 00:34:48.940]   in a high tax state
[00:34:48.940 --> 00:34:51.140]   and you're gonna retire a year or two later,
[00:34:51.140 --> 00:34:53.860]   then you could be in a much lower bracket.
[00:34:53.860 --> 00:34:55.900]   So there are some small cases
[00:34:55.900 --> 00:34:58.260]   where direct indexing can work.
[00:34:58.260 --> 00:35:00.700]   - Thank you.
[00:35:00.700 --> 00:35:04.900]   I think while we still have a few minutes left,
[00:35:04.900 --> 00:35:08.340]   let's give you out there a chance to ask some questions.
[00:35:08.340 --> 00:35:12.460]   So Lady Geek, would you put this or somebody else?
[00:35:12.460 --> 00:35:13.700]   Just share one mic.
[00:35:13.700 --> 00:35:16.640]   Oh, wow, responsibility.
[00:35:16.640 --> 00:35:24.540]   Very quick.
[00:35:24.540 --> 00:35:26.040]   Okay, first thing on tax loss,
[00:35:26.040 --> 00:35:29.240]   Bogleheads Wiki, tax loss harvesting.
[00:35:29.240 --> 00:35:31.720]   And again, taxes are complicated.
[00:35:31.720 --> 00:35:33.920]   If you're not sure what Mike and Christine
[00:35:33.920 --> 00:35:37.100]   are talking about, please stop and ask.
[00:35:37.100 --> 00:35:38.880]   'Cause if you buy, if you sell something
[00:35:38.880 --> 00:35:41.040]   in your taxable account and you take a loss,
[00:35:41.040 --> 00:35:41.880]   you can buy something.
[00:35:41.880 --> 00:35:44.560]   If you're not sure what that's for, please stop.
[00:35:44.560 --> 00:35:47.600]   And it's better to do nothing than the wrong thing.
[00:35:47.600 --> 00:35:49.280]   That's my perennial thing.
[00:35:49.280 --> 00:35:51.480]   Okay, next, let me back up a bit
[00:35:51.480 --> 00:35:53.800]   about buying confidence in Vanguard.
[00:35:53.800 --> 00:35:57.400]   I've posted in the, well, let me just say
[00:35:57.400 --> 00:36:01.220]   that don't confuse owning the Vanguard fund
[00:36:01.220 --> 00:36:02.760]   with your trading platform.
[00:36:02.760 --> 00:36:06.080]   I own Vanguard funds at Fidelity.
[00:36:06.080 --> 00:36:09.080]   I've moved my mother's accounts to Fidelity
[00:36:09.080 --> 00:36:11.160]   because of, well, so as I say,
[00:36:11.160 --> 00:36:12.560]   you can own Vanguard.
[00:36:12.560 --> 00:36:15.120]   Vanguard funds are fantastic.
[00:36:15.120 --> 00:36:17.480]   But I am doing that from Fidelity right now.
[00:36:17.480 --> 00:36:21.400]   The reasons are that website errors,
[00:36:21.400 --> 00:36:23.640]   customer, lack of customer service.
[00:36:23.640 --> 00:36:25.400]   And the main thing that drove me
[00:36:25.400 --> 00:36:27.080]   to move my mom's account under POA
[00:36:27.080 --> 00:36:30.120]   was because of their transfer to the brokerage platform.
[00:36:30.120 --> 00:36:32.200]   They required a new power of attorney.
[00:36:32.200 --> 00:36:33.520]   My mom can't sign that.
[00:36:33.520 --> 00:36:34.640]   That's why I have a POA.
[00:36:34.640 --> 00:36:37.120]   So I just basically had an off and left.
[00:36:37.120 --> 00:36:38.340]   That's my situation.
[00:36:38.340 --> 00:36:41.280]   But the confidence in Vanguard personal advisor service
[00:36:41.280 --> 00:36:42.560]   is different.
[00:36:42.560 --> 00:36:45.080]   So if people have confidence in the people
[00:36:45.080 --> 00:36:47.240]   who are offering the service, that's fine.
[00:36:47.240 --> 00:36:49.200]   I just wanna make sure there's a differentiation
[00:36:49.200 --> 00:36:52.680]   between the website issues.
[00:36:52.680 --> 00:36:54.680]   I say you can find Vanguard.
[00:36:54.680 --> 00:36:57.920]   So it comes to the Fisher Price UI design.
[00:36:57.920 --> 00:37:01.040]   That's our long running thread on their website.
[00:37:01.040 --> 00:37:04.440]   And I express my opinion in there.
[00:37:04.440 --> 00:37:07.000]   But I say, please don't confuse their service
[00:37:07.000 --> 00:37:09.600]   with the website and their phone support.
[00:37:09.600 --> 00:37:10.420]   So, okay.
[00:37:10.420 --> 00:37:11.260]   - Excellent point.
[00:37:11.260 --> 00:37:15.680]   - Wanna get some of your thoughts on longevity.
[00:37:15.680 --> 00:37:18.600]   Financial planners and demographers
[00:37:18.600 --> 00:37:21.220]   are telling young folks like me,
[00:37:21.220 --> 00:37:24.800]   anticipate still being alive when you're close to 100,
[00:37:24.800 --> 00:37:26.240]   95, 100.
[00:37:26.240 --> 00:37:28.440]   And even others are saying,
[00:37:28.440 --> 00:37:31.220]   there may be advances in nutrition,
[00:37:31.220 --> 00:37:33.440]   in endocrinology and medicine
[00:37:33.440 --> 00:37:35.760]   that may have us living even longer
[00:37:36.680 --> 00:37:40.000]   as we advance in the coming decades with technology.
[00:37:40.000 --> 00:37:44.400]   So any thoughts on how that might affect asset allocation
[00:37:44.400 --> 00:37:46.640]   or in the case of target date funds,
[00:37:46.640 --> 00:37:50.000]   setting your target date, any other implications?
[00:37:50.000 --> 00:37:57.000]   - Well, I suppose if you are forecasting a very long life,
[00:37:57.000 --> 00:37:59.980]   you'd want to have more in growth assets.
[00:37:59.980 --> 00:38:03.520]   On the other hand, bonds are finally looking
[00:38:03.520 --> 00:38:06.020]   like a halfway compelling thing.
[00:38:06.860 --> 00:38:10.500]   One broader point I would make is just how I think
[00:38:10.500 --> 00:38:14.820]   the traditional concept of retirement in our mid 60s
[00:38:14.820 --> 00:38:18.940]   is pretty flawed from a lot of standpoints financially,
[00:38:18.940 --> 00:38:21.060]   there's that dimension for sure.
[00:38:21.060 --> 00:38:25.180]   But also, it's like how much more data do we need to see
[00:38:25.180 --> 00:38:30.180]   to show that engagement with others, physical activity,
[00:38:30.180 --> 00:38:35.500]   all of those things confer wellness and happiness
[00:38:35.500 --> 00:38:36.660]   later in life.
[00:38:36.660 --> 00:38:39.220]   And how do many of us get those things?
[00:38:39.220 --> 00:38:40.720]   We get them through working.
[00:38:40.720 --> 00:38:44.180]   So I wish, especially younger people
[00:38:44.180 --> 00:38:49.100]   would be less kind of one dimensional about retirement,
[00:38:49.100 --> 00:38:50.580]   that they'd be thinking about,
[00:38:50.580 --> 00:38:53.240]   well, maybe I transfer to something
