
[00:00:00.000 --> 00:00:02.600]   That is by design and it makes a huge difference.
[00:25:56.400 --> 00:26:02.400]   And so he could play, freeze, play, freeze, play clips from his movies, which I think was really great.
[00:26:02.400 --> 00:26:16.400]   What I particularly liked, though, was actually the Aaron Sorkin screenwriting Masterclass because they had as part of it footage of him sitting with students in a screenwriting course doing deconstructions of their actual scripts.
[00:26:16.400 --> 00:26:24.400]   So students would show a draft of their script and you would see Sorkin himself give feedback on it, which I thought was incredibly useful.
[00:26:24.400 --> 00:26:30.400]   I'm not even a screenwriter. I was like, this is just fascinating to learn about how that world actually works.
[00:26:30.400 --> 00:26:36.400]   So if you're a fan of this podcast, you're a fan of big thoughts, you're a fan of learning hard things, you're a fan of the intellectual life.
[00:26:36.400 --> 00:26:42.400]   So you really should be a Masterclass subscriber. So I highly recommend that you check it out.
[00:26:42.400 --> 00:26:48.400]   This holiday, you can give the perfect gift of an annual Masterclass membership.
[00:26:48.400 --> 00:26:58.400]   If you do that, you will get one free. So here's a chance for you to give the gift of knowledge and then in return, get a free membership as a reward.
[00:26:58.400 --> 00:27:11.400]   To do so, go to Masterclass.com/deep today. That's Masterclass.com/deep. You need to slash deep to get that special offer. Terms apply.
[00:27:11.400 --> 00:27:20.400]   All right, Jesse, I think it is time for us to do some questions. I'm feeling coffeed up and ready to dispense some wisdom.
[00:27:20.400 --> 00:27:23.400]   Who do we have a first on our docket here?
[00:27:23.400 --> 00:27:32.400]   All right, here we go. We got Steve. So Steve says, as a freelance web developer, I'm constantly having things pushed onto my plate by clients on retainer.
[00:27:32.400 --> 00:27:43.400]   I would like to transition into a more project based workflow where I pull things when I'm ready, but I don't want to lose the financial security of my clients on retainer.
[00:27:43.400 --> 00:27:53.400]   All right, push pull. I love the distinction between push and pull. I actually wrote a whole section of my book on slow productivity I'm working on.
[00:27:53.400 --> 00:27:59.400]   There's a whole section on push versus pull. So this is somewhat on my mind as a quick reminder.
[00:27:59.400 --> 00:28:07.400]   So you can understand what Steve is asking about here. When it comes to task management and knowledge work.
[00:28:07.400 --> 00:28:13.400]   Most people implicitly rely on what I would call a push system. Anyone can push work onto your plate.
[00:28:13.400 --> 00:28:21.400]   So if you work at a big company, this might mean any of your colleagues or managers can just email you and like, hey, what about this? Can you do this?
[00:28:21.400 --> 00:28:27.400]   Can you join this? Can you help me with this? So anyone can push work on your plate. They don't know what your plate looks like or what you have on it.
[00:28:27.400 --> 00:28:34.400]   There's no particular criteria for deciding, you know, can this person take anymore? Anyone can push to anyone at any time.
[00:28:34.400 --> 00:28:41.400]   This is also true in freelance client work. This is Steve's issue. He has these clients on retainer.
[00:28:41.400 --> 00:28:48.400]   So they're paying a monthly fee. He's in web development. So it's probably just to help them like update their websites or deal with issues.
[00:28:48.400 --> 00:28:53.400]   And so they can just push work on the Steve's plate whenever, hey, I have a problem with this. I want to add this feature.
[00:28:53.400 --> 00:29:01.400]   I want to change my site here. The contrast to push the alternative to push is pull based systems.
[00:29:01.400 --> 00:29:08.400]   Now, other economic sectors do this really well. Knowledge work doesn't. In a pull based system,
[00:29:08.400 --> 00:29:15.400]   you work on a small number of things at a time. When you finish something, you then pull in something new to replace it.
[00:29:15.400 --> 00:29:24.400]   Pull based systems are a much better match for the way that the human mind operates than push based systems.
[00:29:24.400 --> 00:29:29.400]   We are really wired to work on one thing at a time. Here's what I'm working on. Let me build an internal plan for it.
[00:29:29.400 --> 00:29:35.400]   Let me execute that plan. Let me get the reward. How did this go? Let me integrate that into my memory of this work.
[00:29:35.400 --> 00:29:42.400]   OK, what's next? We are not wired to have seven or eight things going on at the same time that we keep jumping back and forth between.
[00:29:42.400 --> 00:29:49.400]   Our mind can't maintain, for example, internal representations of plans for multiple concurrent projects that it can easily just shuffle in back and forth.
[00:29:49.400 --> 00:29:53.400]   We do one thing at a time, shut that down, move on to the next. That's what we're supposed to do.
[00:29:53.400 --> 00:29:58.400]   So having a unlimited task list that can always grow is not a good match for our mind.
[00:29:58.400 --> 00:30:05.400]   This is different than, say, a computer processor. For implementing the computer processor,
[00:30:05.400 --> 00:30:09.400]   you're going to have a what any like sort of computer engineering or computer science student can tell you.
[00:30:09.400 --> 00:30:13.400]   You're going to have what's called a pipeline of commands waiting to be executed.
[00:30:13.400 --> 00:30:19.400]   And the processor doesn't care about what's in that pipeline. It just executes one op after another.
[00:30:19.400 --> 00:30:24.400]   And in fact, one of the key things you do in processor design is to try to keep that pipeline as full as possible.
[00:30:24.400 --> 00:30:29.400]   Because what you worry about is there being a cycle where you have nothing for the processor to do and that's wasted.
[00:30:29.400 --> 00:30:35.400]   So a processor would say, fill up my queue of things to do as full as possible so that I'll never be idle.
[00:30:35.400 --> 00:30:40.400]   Humans aren't processors. You fill up the humans queue, which in our case would be a to do list,
[00:30:40.400 --> 00:30:45.400]   a task board with a huge number of things. All of that's claiming mental real estate.
[00:30:45.400 --> 00:30:48.400]   The switching back and forth is causing context switching issues. We have a hard time.
[00:30:48.400 --> 00:30:54.400]   So pull based systems actually make a lot more sense. In knowledge work, we don't do them.
[00:30:54.400 --> 00:30:59.400]   It's very easy to have a setting where I can push work to anybody at any time.
[00:30:59.400 --> 00:31:05.400]   If we get rid of that, it becomes hard. So in a office environment,
[00:31:05.400 --> 00:31:10.400]   it is possible if the whole team agrees to shift to a pull based system.
[00:31:10.400 --> 00:31:15.400]   Talk about this in my upcoming book, I talked about a little bit in my last book as well, a world without email.
[00:31:15.400 --> 00:31:20.400]   And the way you would do this, if everyone's on the same page, everyone who's assigning works on the same page,
[00:31:20.400 --> 00:31:28.400]   is you do something like a Kanban or agile style methodology where you have a common receptacle for work the team needs to do.
[00:31:28.400 --> 00:31:34.400]   And you have a set system by which you assign work from this common collection to individuals.
[00:31:34.400 --> 00:31:38.400]   So you can see very clearly, Jesse already has something assigned to him.
[00:31:38.400 --> 00:31:41.400]   So if we have more things that need to be done, we just put it into the common collection.
[00:31:41.400 --> 00:31:47.400]   When Jesse is done, we can make the collective decision or he can make the decision of what he wants to pull from that next.
[00:31:47.400 --> 00:31:51.400]   And you can see really clearly in one place who's working on what and what's pending.
[00:31:51.400 --> 00:31:55.400]   This can work fine. And there's a bunch of case studies of this. It has a bunch of advantages.
[00:31:55.400 --> 00:31:59.400]   People work on one thing at a time. Workloads are transparent. So you can't overburden someone.
[00:31:59.400 --> 00:32:02.400]   It also lets you figure out what things are non vital.
[00:32:02.400 --> 00:32:08.400]   So if something really lingers in the collection area and no one ever pulls it, never gets assigned to anyone,
[00:32:08.400 --> 00:32:12.400]   it's a good indication like this must not be a priority or not set up to do it.
[00:32:12.400 --> 00:32:15.400]   So it's actually a great way of triaging work as well.
[00:32:15.400 --> 00:32:23.400]   All right. Now let's get back to Steve. He's a freelancer. He has a bunch of clients pushing work onto his plate.
[00:32:23.400 --> 00:32:30.400]   He can't do this. He can't do the solution of, hey, we're all going to use this common system where we'll make a collective decision.
[00:32:30.400 --> 00:32:33.400]   What am I going to work on next? Because clients are different.
[00:32:33.400 --> 00:32:37.400]   Clients don't want to know what other clients are assigning to Steve.
[00:32:37.400 --> 00:32:43.400]   Clients have no interest in cooperating with other clients. It's not something they should have to worry about.
[00:32:43.400 --> 00:32:49.400]   They can't be pulled into a common system in the way that people who all work for the same company can.
[00:32:49.400 --> 00:32:57.400]   So what are Steve's options? Well, I want to float here the notion of simulating a pull system.
[00:32:57.400 --> 00:33:01.400]   Now, I wrote a whole thing about this in my new book. These ideas are still new.
[00:33:01.400 --> 00:33:07.400]   So I'll just do a cursory summary right here. But I'm increasingly convinced that it's possible that someone that's in Steve's situation
[00:33:07.400 --> 00:33:15.400]   or someone who works for a big company where their colleagues are not on board with switching to a whole new task management system
[00:33:15.400 --> 00:33:26.400]   can still internally simulate a pull system, get most of the benefits of a pull system without anyone else having to know what they're doing or sign up for it.
[00:33:26.400 --> 00:33:34.400]   So how does a simulated pull system work? Here's the key ideas. You implement what I call a holding tank.
[00:33:34.400 --> 00:33:40.400]   This is separate from your list of the things you're actively working on right now.
[00:33:40.400 --> 00:33:46.400]   The holding tank is where things you've committed to do build up. But in terms of what am I doing today?
[00:33:46.400 --> 00:33:52.400]   You're only looking at that active list. And that has like one or two things on it.
[00:33:52.400 --> 00:33:57.400]   When you finish something on the active list, you then move something from the holding tank to the active list.
[00:33:57.400 --> 00:34:03.400]   And that's you make that decision right then. So most of your time, you're just executing a very small number of things.
[00:34:03.400 --> 00:34:14.400]   You only pull something in new once you finish something. Okay, how do we now deal with the expectations of all the other people who are pushing these things onto your plate?
[00:34:14.400 --> 00:34:18.400]   All right, this is where we get a little bit technical. But here's what I here's what I recommend.
[00:34:18.400 --> 00:34:22.400]   When something comes onto your plate, so a client says, Hey, can you handle this?
[00:34:22.400 --> 00:34:29.400]   What you want to do as you add that into the holding tank, I call this the holding take intake procedure,
[00:34:29.400 --> 00:34:34.400]   is you want to put a time estimate on when you're going to get that done and label it with it.
[00:34:34.400 --> 00:34:43.400]   In order for this to be a reasonable time estimate, what you do is you look at all of the other time estimates of the things that have already been put into the holding tank, right?
[00:34:43.400 --> 00:34:52.400]   So this is a inductive or aggregate process. So if we assume that everything in your holding tank so far has a reasonable time estimate,
[00:34:52.400 --> 00:34:58.400]   and you label your new thing with a time estimate that respects this, so maybe you're looking at the five things and are like,
[00:34:58.400 --> 00:35:06.400]   well, these will all be done by next week, then I can have this thing be labeled for the week after.
[00:35:06.400 --> 00:35:13.400]   So you have to come up with a time estimate that makes sense, given all this work you see in your holding tank that it themselves all have time estimates on it.
[00:35:13.400 --> 00:35:19.400]   Two, you communicate this expectation immediately to the person who gave you the work.
[00:35:19.400 --> 00:35:25.400]   And in doing so, you can even talk about the magnitude of your holding tank be precise.
[00:35:25.400 --> 00:35:32.400]   Be like, yep, I received this. Yeah, this makes sense. You want me to update the client page on your website? Great.
[00:35:32.400 --> 00:35:39.400]   Just so we're on the same page, I have eight other client updates queued ahead of you right now.
[00:35:39.400 --> 00:35:45.400]   Looking at my estimates, I should be able to get to this by a week from Wednesday.
[00:35:45.400 --> 00:35:50.400]   If it looks like I'm not going to make that, I will give you plenty of advance notice if I have to shift that and we'll tell you the new deadline.
[00:35:50.400 --> 00:35:58.400]   And then you mark that you put it down. So when you when you put a time estimate on one of these new tasks going to your holding tank, you communicate the expectations with the person.
[00:35:58.400 --> 00:36:06.400]   People are often worried about communicating this to clients or to other peers that they'll be they won't tolerate anything other than just get this done right now.
[00:36:06.400 --> 00:36:14.400]   But the precision almost always destabilizes the immediate reactionary response, because really, what's my right response?
[00:36:14.400 --> 00:36:20.400]   If I'm a client, you say I have eight things ahead of you. They each have a time estimate.
[00:36:20.400 --> 00:36:27.400]   And so the next free slot will have this get done by next Wednesday. All they can argue is either put me ahead of those other things.
[00:36:27.400 --> 00:36:33.400]   But they have to argue, like, why am I better than this other these other clients or you're lying?
[00:36:33.400 --> 00:36:39.400]   You don't have that many things or work overnight or whatever. Most people aren't going to make that argument.
[00:36:39.400 --> 00:36:46.400]   Most people, we argue this all the time on the show. What really matters to them is not immediate action or responsiveness.
[00:36:46.400 --> 00:36:50.400]   It's clarity. They just want to be able to get this off their plate and trust it's going to get done.
[00:36:50.400 --> 00:36:59.400]   This is why the system actually works. If you're haphazard, then I want you to do this right away, because otherwise I have to keep track of it and keep bothering you to see if you get it done.
[00:36:59.400 --> 00:37:06.400]   If you say I have seven things ahead of it and this will get done a week from Wednesday and you show me time and again that these time estimates are right.
[00:37:06.400 --> 00:37:13.400]   That's just as good as you're doing it immediately in 99 percent of the cases, because both in both of those settings, I can say, great, I don't have to worry about this.
[00:37:13.400 --> 00:37:18.400]   It'll get done. Right, so that's how this system works.
[00:37:18.400 --> 00:37:24.400]   The only subtlety here is if you have a really large thing in your holding tank.
[00:37:24.400 --> 00:37:29.400]   You know, something's going to take weeks and weeks. You don't want to pull that into your active and just do one thing for weeks and weeks.
[00:37:29.400 --> 00:37:34.400]   So in that case, you have the big thing in your holding tank with all the details you need.
[00:37:34.400 --> 00:37:39.400]   So I recommend using something like a digital task board to keep track of all this. You can attach files and notes to each of these things.
[00:37:39.400 --> 00:37:44.400]   And then you identify the next step for that project. That's the thing you actually give the time estimate on.
[00:37:44.400 --> 00:37:48.400]   When you pull the big project to your active list, you're only doing that next step.
[00:37:48.400 --> 00:37:53.400]   And when you're done, you identify the next step, update the time estimate and put it back in your holding tank.
[00:37:53.400 --> 00:38:02.400]   So there's just a little subtlety there. If you're talking about really big projects, you can do just one step of those big pull in one step of those big projects at a time.
[00:38:02.400 --> 00:38:07.400]   I was actually going to ask you about that, how the holding tank correlates with the task boards.
[00:38:07.400 --> 00:38:15.400]   Yeah, so I would use a technology like a task board because you want to be able to have one place where all of the information relevant to each of these things is kept.
[00:38:15.400 --> 00:38:21.400]   And so, like, let's say a client sends you a few more emails to update you on the website task they have for you.
[00:38:21.400 --> 00:38:27.400]   You can just copy those and paste those right into the notes on the back of the task board task.
[00:38:27.400 --> 00:38:32.400]   That's what I use. And I think that's probably the right way to do it. So you can add files, you can attach files to it.
[00:38:32.400 --> 00:38:38.400]   Like, here's the whatever, especially if it's a project with a lot of steps and it keeps going back and forth to your active.
[00:38:38.400 --> 00:38:45.400]   You just have this big record of everything relevant to it. And so I would use a task board or you could use like shared documents.
[00:38:45.400 --> 00:38:54.400]   That's fine. Like, you know, some people will just have a big document and just have bold headers for each thing and then just put as much text as they need underneath it as many notes as they need.
[00:38:54.400 --> 00:39:05.400]   That's fine. If you're more tech savvy, you can use notion, you can use obsidian, you know, you can use one of these database based link based note taking systems.
[00:39:05.400 --> 00:39:09.400]   So the holding tank is basically like the to do column on like a task board.
[00:39:09.400 --> 00:39:19.400]   Yeah, yeah. So it's like the to you and you would probably still have most people who and this is the simulation of poll is new. So I can't talk about this with a lot of experience.
[00:39:19.400 --> 00:39:26.400]   I would assume that most people are doing this are also going to have a standard task board set up because not all work is going to fall into this paradigm.
[00:39:26.400 --> 00:39:38.400]   You're still going to have like things to discuss at the next meeting with my boss column, there's still going to be like things to come in that don't fall into this like HR needs you to fill out a form or, you know, so there'll be things that happen or self initiated.
[00:39:38.400 --> 00:39:50.400]   So you can imagine these being like, yeah, columns on your task board, the holding tank and active from the holding tank, I would probably have a dedicated task board for simulated poll.
[00:39:50.400 --> 00:39:57.400]   And then another one for you know what's left for the different roles. But anyways, this is new, but I'm a big advocate of poll versus push.
[00:39:57.400 --> 00:40:03.400]   I've mentioned this a few times in the New Yorker writing as well in the last couple of years. I'm really trying to seed this idea out here.
[00:40:03.400 --> 00:40:11.400]   That just because everyone in knowledge work, with the exception of I guess, computer programmers does push doesn't mean that that's the only way to work.
[00:40:11.400 --> 00:40:15.400]   And I actually think it's a terrible way to work. One of the biggest mistakes we're making is push based task management.
[00:40:15.400 --> 00:40:19.400]   It's like such a source of stress knowledge work right now.
[00:40:19.400 --> 00:40:27.400]   All right, let's, let's go move on here. Maybe it looks like we have a little bit of a less technical question next. So let's let's move on with our next one.
[00:40:27.400 --> 00:40:34.400]   All right, sounds good. Question from Rosa. As a remote worker, how do I decide where to live?
[00:40:34.400 --> 00:40:44.400]   A good question, Rosa. This is more and more relevant. As more and more people get fully remote jobs, they get complete flexibility in where they live.
[00:40:44.400 --> 00:40:50.400]   This is a paradox of choice. Good news is you have complete flexibility. Bad news is you have complete flexibility.
[00:40:50.400 --> 00:40:58.400]   Now you have to make a choice. Everything's on the table. You worry about making a wrong choice. So you got the advantages of full flexibility.
[00:40:58.400 --> 00:41:05.400]   And you got the disadvantages. So Rosa, you're you're right to ask this question because it does matter.
[00:41:05.400 --> 00:41:13.400]   Your location can play a big role in your efforts to cultivate a deep life.
[00:41:13.400 --> 00:41:29.400]   So it's like one of the biggest factors. I mean, I think this and the specific work you do are two of the biggest factors, I think, in terms of having the most day to day impact on the your success in cultivating a deep life.
[00:41:29.400 --> 00:41:34.400]   So what I recommend is, as I usually say, go back to lifestyle centric career planning.
[00:41:34.400 --> 00:41:41.400]   Get this really cool, really clear lifestyle that you can, you know, see, touch and smell of what an ideal lifestyle would be for you.
[00:41:41.400 --> 00:41:48.400]   This is not just job. It's all the elements of your life. And then when you're thinking about location of where you're going to live,
[00:41:48.400 --> 00:41:57.400]   what you're trying to do here is come up with a location that's going to give you the most net benefit on these various aspects of this vision.
[00:41:57.400 --> 00:42:02.400]   All right. So let me let me be a little bit more concrete. That's a little bit vague.
[00:42:02.400 --> 00:42:10.400]   Let me be a little bit more concrete. Here are five different what I have here, five different elements that might be a part of your your your vision of the deep life.
[00:42:10.400 --> 00:42:16.400]   Your ideal lifestyle. There's five different elements where your location will play a big role.
[00:42:16.400 --> 00:42:24.400]   One is in community and family. So the role of community and family. What's the community like where I live? How close am I to family?
[00:42:24.400 --> 00:42:32.400]   Non-professional activity opportunities. Right. So, you know, if you're really big, I want to be in nature and outdoors.
[00:42:32.400 --> 00:42:39.400]   Living in Colorado is going to be have a very different effect on that aspect of your vision than, let's say, living in the mid-Atlantic.
[00:42:39.400 --> 00:42:43.400]   Work opportunities. So you have a vision of this type of work you want to do.
[00:42:43.400 --> 00:42:59.400]   You know, if that vision, for example, is really fast moving, you know, high charge, you're you're in suits making making Masters of the Universe type plays like a city is going to really support that in a way that Boise would not.
[00:42:59.400 --> 00:43:12.400]   Vibe or attitude of where you live. Those of us who are in the Northeast sort of don't realize the degree to which there's a background current of stress and anxiety around here.
[00:43:12.400 --> 00:43:19.400]   I mean, you can just see it in the drivers. It's different in different places. It's different if you live in Vermont.
[00:43:19.400 --> 00:43:25.400]   People just aren't it's just not as stressful day to day as it is if you live in, you know, suburban D.C.
[00:43:25.400 --> 00:43:35.400]   So like when if your vision really has a sense of are you like relaxed or is it not? I'm plugged in and doing lots of like however you answer that question, location is going to play a big role.
[00:43:35.400 --> 00:43:40.400]   I mean, that expense is the other one. If a place is cheaper, obviously, that gives you more flexibility.
[00:43:40.400 --> 00:43:45.400]   You don't have to earn as much money to have the same type of lifestyle. And so expense can play a big role.
[00:43:45.400 --> 00:43:52.400]   So basically, what you have to do is, you know, you have these different attributes of your lifestyle that you're envisioning.
[00:43:52.400 --> 00:43:57.400]   What you want those things to be like and you were evaluating different possible locations against those things.
[00:43:57.400 --> 00:44:08.400]   Now, the right way to do this and Rosa, you'll have to excuse me being overly nerdy and algorithmic here, but but I'm going to use a sort of quantitative framework here to capture something I think is a little bit actually more vague than that.
[00:44:08.400 --> 00:44:20.400]   What you want to avoid is allowing a clear positive on one of these aspects to paper over negative impacts on a lot of the other ones.
[00:44:20.400 --> 00:44:27.400]   So you do not want to apply if we're going to be nerdy here, a max function to this evaluation.
[00:44:27.400 --> 00:44:37.400]   So let's let's let's think of this a little bit more quantitatively. Let's imagine you have these whatever these attributes are like in my case, I said community activity, work, vibe and expense.
[00:44:37.400 --> 00:44:51.400]   You have your list of things that are relevant in your deep life vision to your location. Imagine for each location, you're able to come up with a numerical score of that locations impact on that attribute of your life.
[00:44:51.400 --> 00:45:00.400]   So the more positive the impact, the larger positive number you score it, the more negative the impact, the more negative number you score it.
[00:45:00.400 --> 00:45:11.400]   So, you know, if you really want to relax place, a relaxed lifestyle, but you're going to move to Manhattan, you would probably score that attribute with a big negative number.
[00:45:11.400 --> 00:45:23.400]   The mistake a lot of people make is to look at all these different scores. We have a bunch of locations, so a bunch of different score sheets for each of these locations and to evaluate each on a max function.
[00:45:23.400 --> 00:45:29.400]   Which of these gives me the highest positive score? That's what a lot of people implicitly do.
[00:45:29.400 --> 00:45:43.400]   So like we're going to move to, you know, Idaho, because there's this one element of my life I really care about, it's, you know, activity opportunities or we're going to move to like San Diego because like surfing is really important to me.
[00:45:43.400 --> 00:45:50.400]   And I get a big positive score for surfing. There's like a lot of surf breaks there. And and and it's and so that's what we're going to do.
[00:45:50.400 --> 00:45:57.400]   I love the surf. Let's go to San Diego. If that same decision is giving you like little negative scores on everything else.
[00:45:57.400 --> 00:46:07.400]   That negative can all add up to swamp out the advantage you get from this one positive. So you can't just apply a max score, say, which location is going to give me the biggest boost on something in my life.
[00:46:07.400 --> 00:46:13.400]   What you want to do instead is do a summation of each of these scores, add up all the positive and negatives and see how it comes out.
[00:46:13.400 --> 00:46:20.400]   And what you're looking for is a place that ends up with the sum being as large as possible.
[00:46:20.400 --> 00:46:27.400]   So, again, I'm being algorithmic here to try to emphasize a point that's actually way more fuzzy in practice.
[00:46:27.400 --> 00:46:39.400]   But to be concrete, let's give some concrete examples. If if going to San Diego gives me a high, like a score of 10 on this abstract scale, positive 10 for non work activity opportunities.
[00:46:39.400 --> 00:46:46.400]   But gives me a negative two on everything else. It's far from my family. It's the type of work I do is not available there.
[00:46:46.400 --> 00:47:00.400]   The San Diego attitude is like not at all what I'm looking for and it's expensive. Those negatives are going to add up to basically negate that positive score.
[00:47:00.400 --> 00:47:11.400]   Now, let's say you considered another location where maybe you're living in like New Hampshire. You have family near there. It's a small town with a sense of community.
[00:47:11.400 --> 00:47:19.400]   It's great for the type of work you want to do, because like, yeah, if you could just go in the Boston once a month, it's fine. It's cheaper. There's no property tax.
[00:47:19.400 --> 00:47:24.400]   So all these are like these like reasonable positives when it comes to activities. Hey, you can still surf in New Hampshire.
[00:47:24.400 --> 00:47:28.400]   You go to the you go to the coast, you wear a wetsuit. You know, my sister in law does it.
[00:47:28.400 --> 00:47:37.400]   So maybe it's like a positive three instead of the positive 10 of San Diego. But you add up all these scores, you get a much bigger number. That's the right choice.
[00:47:37.400 --> 00:47:50.400]   So I'm being needlessly technical to get to what I think is a much more fuzzy point, which is your goal in seeking a location is not to take one aspect of your life to choose one and say, how do I boost this as high as possible?
[00:47:50.400 --> 00:47:56.400]   It's instead to get the highest overall boosting on the things that matter. That's going to give you the largest day to day benefit.
[00:47:56.400 --> 00:48:04.400]   So, Rosa, that's the approach I would take. And then my final advice would be all of this is imprecise.
[00:48:04.400 --> 00:48:10.400]   So as long as you have a decision that by some reasonable scale, a scoring seems good.
[00:48:10.400 --> 00:48:21.400]   Don't second guess it because it's not a science, it's an art. But these are the big mistakes we want to just want to avoid the big mistake of taking one big swing in one aspect and making everything else not work.
[00:48:21.400 --> 00:48:28.400]   I don't know. Is that the technical Jesse, what do you think of my now? It's an algorithm to technical. Yeah, I think it makes sense.
[00:48:28.400 --> 00:48:38.400]   That's what I think about it. The the aggregate drag of lots of things that aren't quite right. Can really kill even like a really. I mean, this is this is this is known.
[00:48:38.400 --> 00:48:46.400]   I'm just being clear about something I think people know intuitively. It's a common thing. The most common place we see this is moving somewhere for the work opportunity.
[00:48:46.400 --> 00:49:04.400]   Yeah. We're like everything else kind of sucks. It's not like it's terrible, but you got a 45 minute commute and it's a little bit stressful in the schools, you know, and you don't really like the people like all that stuff just drags down the benefit you get of like, yeah, but I really wanted to work for, you know.
[00:49:04.400 --> 00:49:21.400]   Yeah, company X. So there's more systematic way of doing that. All right, what do we got next? All right, next question is from Rudy. Do you think rare and valuable skills from your book so good they can't ignore you are more or less the same thing as being impressive from your book High School Superstar?
[00:49:21.400 --> 00:49:40.400]   Yeah, that's a good question. In the elaborate, elaborated version, this question, Rudy posits like, you know, he's an old an adult. Rudy posits like maybe these are the same things. They're not. But let me quickly review what they are. So High School Superstar is a book I wrote. The third book I wrote.
[00:49:40.400 --> 00:50:04.400]   This was, I think, 2009. Interesting book. It's what if Malcolm Gladwell wrote a college admissions guide? So it's kind of a quirky book, right? I deconstruct the psychology of impressiveness to understand this select group of people, students who get into really good colleges without they're not geniuses, but they're also not stressed out. They're not overscheduled. They're not burnt out.
[00:50:04.400 --> 00:50:25.400]   This was a huge issue at that time. That first decade of the 2000s, this was a huge issue, the stress of college admissions. And so I sort of wrote this contrarian book. And so I really deconstructed impressiveness and how a 16 year old or 17 year old can generate a high level of impressiveness that might help them get into a good school without having to be overworked or stressed out.
[00:50:25.400 --> 00:50:42.400]   And so good they can't ignore you. By contrast, I talk about career capital. As you build rare and valuable skills, you acquire more of this metaphorical material or substance I call it career capital. That's what you invest to take control of your career and shift it towards things that resonate and away from things that don't.
[00:50:42.400 --> 00:51:05.400]   Rare and valuable skills are different than high school level impressiveness. And the real distinction here, and Rudy, this might be bad news for you, might not be what you want to hear. But the real distinction is that when you're talking about the impressiveness of a 16 year old on a college application, you're judging that 16 year old on their potential for accomplishments down the line later in life.
[00:51:05.400 --> 00:51:26.400]   Is this someone who has the potential when they're more trained up and older and have more opportunities and are ready to really go do things of obvious accomplishment in the world? So you're judging potential. When you're an adult, when you're in the world of work, you're not judged on your potential to go do good things. You're judged on the things you've done.
[00:51:26.400 --> 00:51:49.400]   You know, all right, Rudy, what are your accomplishments? Is this impressive or not? How hard was this? How much money this company make? How many people read that book? How many whatever? It's much more concrete. So you only have this little window where you'll be judged by your potential. Once you grow up, so to speak, you're judged on what you've actually done. And so there's really not the possibility of hacking goes away.
[00:51:49.400 --> 00:52:07.400]   So a high school superstar talks a lot about this impressiveness thing that we use to judge the potential of a six year old. It's really kind of fuzzy and you can hack it. This is how students become getting to good schools without being stressed out as you can kind of hack this psychology because we're just dealing with like, is this someone who's interesting to me?
[00:52:07.400 --> 00:52:28.400]   There's a lot of ways to hack that so that you don't have to try to whatever do 10 clubs. You can't hack actual accomplishment. You know, experts in your field knows did what you do is hard or not. Right. And so it's just much harder as an adult, that sense of, you know, I can finagle my way around. I'm just kind of an interesting guy and I'm doing these interesting things and people are just impressed by me.
[00:52:28.400 --> 00:52:52.400]   That kind of goes away as you get older. You actually have to do impressive things. And it's harder. So I don't know if that answers your question, Rudy, but I do think it's a good distinction to make is do not mix up what it means for a student to be impressive for what it means for, let's say, a 30 year old to be impressive. The three year old has a much harder job facing them. They're much harder task.
[00:52:52.400 --> 00:53:15.400]   I like that book, by the way, Jesse. It's one of my favorites. It's my least selling book because of the time it came out in a subject matter in the title. But it's a really cool book. Yeah. Yeah. It's wild. It's wild. I've talked about this on the show before. It's because I sold the book and then to imprint at Random House. Then right after I sold the book, Random House bought Penguin.
[00:53:15.400 --> 00:53:41.400]   And they just everything got reshuffled. Right. So they fired a lot of people that my imprint went away. And as I talked about, it got passed. I don't know the count. I think at least six editors at past weeks, everyone's getting fired and moved around. And by the time it finally landed. Right. And it landed eventually at like the dog walker of the assistant of my original. Right. Because it was just like I don't actually I don't know where it landed. It landed with a very good editor. But the point is, it landed with an editor who had no involvement in buying. I had no idea who I was.
[00:53:41.400 --> 00:54:09.400]   So they're like, it's chaos over here. The building's on fire. Half the people's got fired. Just like. Go write what you want to write. And I took advantage of that freedom to write a crazy book. It is an insane. I mean, it's an insane book. I'm talking about counter signaling theory from biology and how this like affects how admissions officers are thinking about whatever. I feature Ramit Sethi's younger brother. Oh, really? Manish is featured in that book. Yeah. Young Manish.
[00:54:09.400 --> 00:54:25.400]   He wrote a book in high school which helped him get into Stanford. It's a really cool book. And it's my least read. So more people should read it. I think the title makes it too. It's just because the title is too narrow. It's like, oh, it's only for high school students. But it's really about the psychology of impressiveness.
[00:54:25.400 --> 00:54:53.400]   I like that book. I need to have more of my players read it. W players read it. The only person who's ever told me it's their favorite book of mine was Dan Pink. And I think that's only because when that came out, some of his kids were like just getting to high school age. It was like super relevant for it just hit them at the time where it was like super relevant. Yeah. Yeah. Anyways, good to talk about that book. All right. Let's, uh, what have we got next? Let's do a call. Let's, let's hear a voice. Let's do a call here.
[00:54:53.400 --> 00:55:21.400]   All right. Sounds good. Hi, Cal. My name is Jay and I'm a business systems analyst for a large corporate retailer. Well, I agree with everything you say about deep work and living the deep life. I can't seem to implement it consistently in my own life. I will have a few good days of time blocking and deep work sessions. But inevitably, I find myself back to mindlessly surfing the web and looking at my phone.
[00:55:21.400 --> 00:55:30.400]   This has been going on for the past year and I'm not really sure what to do next. Could you please give me some advice? Thanks and keep up the good work.
