
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:16:27.840 --> 00:16:29.880]   So if you're committed to that strategy,
[00:16:29.880 --> 00:16:31.400]   one thing is you're accumulating,
[00:16:31.400 --> 00:16:32.600]   and then when you go to transition,
[00:16:32.600 --> 00:16:34.040]   you have a five-year window or something,
[00:16:34.040 --> 00:16:36.720]   and you start buying layers of income over time
[00:16:36.720 --> 00:16:38.760]   if that's what you wanna do.
[00:16:38.760 --> 00:16:40.880]   - Yeah, it's certainly not gonna be a one-for-one,
[00:16:40.880 --> 00:16:43.960]   but we talked about, hey, spending decreases in retirement.
[00:16:43.960 --> 00:16:47.920]   So yes, you have some risk of losing purchasing power
[00:16:47.920 --> 00:16:48.840]   from those annuity payments,
[00:16:48.840 --> 00:16:50.360]   but you're probably gonna spend less money
[00:16:50.360 --> 00:16:51.520]   in retirement anyway.
[00:16:51.520 --> 00:16:53.760]   Now, to manage that inflation risk,
[00:16:53.760 --> 00:16:54.600]   maybe it doesn't make sense
[00:16:54.600 --> 00:16:56.520]   to put all your money into the annuity.
[00:16:56.520 --> 00:16:58.480]   You're still gonna have a portion of your money
[00:16:58.480 --> 00:17:00.040]   in a stock and bond portfolio,
[00:17:00.040 --> 00:17:03.400]   and that stock portion in the long term, hopefully,
[00:17:03.400 --> 00:17:05.240]   is going to grow more so than inflation,
[00:17:05.240 --> 00:17:06.840]   and that can help you with that tail end
[00:17:06.840 --> 00:17:09.640]   of that spending smile when you get really
[00:17:09.640 --> 00:17:10.480]   to an advanced age,
[00:17:10.480 --> 00:17:12.320]   and then you have those higher medical expenses.
[00:17:12.320 --> 00:17:15.160]   That's when that inflation adjusted part of your portfolio,
[00:17:15.160 --> 00:17:17.640]   those stocks can help manage those expenses.
[00:17:17.640 --> 00:17:19.840]   - Okay, and I wanna hit on that topic
[00:17:19.840 --> 00:17:23.800]   of higher healthcare, long-term care costs in just a second,
[00:17:23.800 --> 00:17:26.040]   but before that, before we leave annuities,
[00:17:26.040 --> 00:17:30.240]   I want to tackle a question that came from Squirrel1963
[00:17:30.240 --> 00:17:31.880]   on the Bogleheads Forum.
[00:17:31.880 --> 00:17:34.520]   At what age should someone annuitize?
[00:17:34.520 --> 00:17:38.480]   - That's a fantastic question.
[00:17:38.480 --> 00:17:39.840]   The first thing that comes to mind
[00:17:39.840 --> 00:17:42.600]   is gonna be that fragile decade.
[00:17:42.600 --> 00:17:43.880]   It's a term by Wade Fowler.
[00:17:43.880 --> 00:17:46.160]   There's a ton of research on retirement planning,
[00:17:46.160 --> 00:17:49.280]   and that fragile decade is gonna be those five years before
[00:17:49.280 --> 00:17:52.080]   and those five years after retirement,
[00:17:52.080 --> 00:17:53.640]   and the reason why it's that fragile decade
[00:17:53.640 --> 00:17:56.080]   is 'cause you generally want to avoid
[00:17:56.080 --> 00:17:58.160]   having a stock market crash at that time.
[00:17:58.160 --> 00:17:59.840]   Now, certainly, we can't avoid that,
[00:17:59.840 --> 00:18:02.320]   so we have to figure out what is gonna be
[00:18:02.320 --> 00:18:04.600]   our risk management tools in doing that,
[00:18:04.600 --> 00:18:08.000]   and having that annuity payment come in at that time
[00:18:08.000 --> 00:18:10.280]   is gonna mean you don't need to take as much out
[00:18:10.280 --> 00:18:11.120]   from your portfolio.
[00:18:11.120 --> 00:18:12.360]   Now, being flexible with spending
[00:18:12.360 --> 00:18:15.080]   can also help manage risk at that time as well.
[00:18:15.080 --> 00:18:17.560]   - Yeah, I mean, not to be self-serving,
[00:18:17.560 --> 00:18:19.120]   but I think this is an example
[00:18:19.120 --> 00:18:23.440]   of where we think people should build their financial plans
[00:18:23.440 --> 00:18:26.840]   and talk to a fiduciary who's completely independent
[00:18:26.840 --> 00:18:28.080]   about these kinds of decisions,
[00:18:28.080 --> 00:18:29.680]   'cause, I mean, every situation's unique.
[00:18:29.680 --> 00:18:31.440]   It's hard to answer that question, right?
[00:18:31.440 --> 00:18:32.800]   There's like a million different variables
[00:18:32.800 --> 00:18:34.360]   that are happening around you and your family
[00:18:34.360 --> 00:18:36.160]   and what you think the future's gonna hold
[00:18:36.160 --> 00:18:39.640]   and your asset size and so forth.
[00:18:39.640 --> 00:18:43.040]   So, I mean, I think thinking through where you're at,
[00:18:43.040 --> 00:18:45.840]   what could happen, where you wanna go, what might happen,
[00:18:45.840 --> 00:18:48.360]   and then intelligently hedging those risks out
[00:18:48.360 --> 00:18:51.880]   is a good conversation and a good use of capital.
[00:18:51.880 --> 00:18:55.600]   Doesn't mean signing up for like a 1% financial advisor
[00:18:55.600 --> 00:18:57.080]   that's gonna take that for life.
[00:18:57.080 --> 00:19:00.000]   You can get a flat fee or fee-only financial advice,
[00:19:00.000 --> 00:19:03.000]   just like you talk to your CPA these days.
[00:19:03.000 --> 00:19:05.600]   - Yeah, I wanna add one more note on annuity 101,
[00:19:05.600 --> 00:19:07.720]   is that this is an insurance product.
[00:19:07.720 --> 00:19:09.320]   This is not an investment.
[00:19:09.320 --> 00:19:12.200]   And on average, when you buy insurance, you lose.
[00:19:12.200 --> 00:19:14.560]   So if that's not a prospect that you're comfortable with,
[00:19:14.560 --> 00:19:17.160]   consider that in the decision to purchase an annuity.
[00:19:17.160 --> 00:19:18.000]   Now, in the rare event
[00:19:18.000 --> 00:19:19.760]   that you have prolonged life expectancy,
[00:19:19.760 --> 00:19:22.840]   more so than what the actuaries at the insurance company
[00:19:22.840 --> 00:19:23.960]   think you're gonna live until,
[00:19:23.960 --> 00:19:25.240]   then certainly it can come out ahead.
[00:19:25.240 --> 00:19:28.040]   But generally, you're gonna buy insurance to manage risk,
[00:19:28.040 --> 00:19:30.360]   not to come out ahead financially.
[00:19:31.320 --> 00:19:35.840]   - So I want to move over to a perennially hot-button issue
[00:19:35.840 --> 00:19:38.160]   in relation to retirement planning,
[00:19:38.160 --> 00:19:40.640]   which is spending, safe spending.
[00:19:40.640 --> 00:19:44.040]   So let's just use the 4% guideline
[00:19:44.040 --> 00:19:46.240]   as a starting point for this discussion.
[00:19:46.240 --> 00:19:48.560]   Rob, I'm hoping you can start here.
[00:19:48.560 --> 00:19:51.760]   And also just to keep everyone following along,
[00:19:51.760 --> 00:19:55.080]   let's talk about the 4% guideline,
[00:19:55.080 --> 00:19:56.640]   what it holds, what it means.
[00:19:56.640 --> 00:19:58.320]   Maybe you can even give an example
[00:19:58.320 --> 00:20:01.000]   of how that would translate into cash flows.
[00:20:01.000 --> 00:20:03.200]   - Yeah, so the 4% rule comes initially
[00:20:03.200 --> 00:20:05.960]   from a paper by Bill Bingen in 1994.
[00:20:05.960 --> 00:20:10.000]   And what he tried to determine was, as a percentage,
[00:20:10.000 --> 00:20:11.920]   what's the most you can spend from a portfolio
[00:20:11.920 --> 00:20:15.880]   in the first year, such that you then adjust that amount,
[00:20:15.880 --> 00:20:18.160]   whatever it happens to be, a million-dollar portfolio,
[00:20:18.160 --> 00:20:22.280]   let's say it's 40 grand, that you can adjust it by CPI
[00:20:22.280 --> 00:20:25.080]   each year thereafter in retirement.
[00:20:25.080 --> 00:20:28.240]   And the goal was to live 30 years
[00:20:28.240 --> 00:20:30.880]   with money still in the bank, and then you could die.
[00:20:30.880 --> 00:20:36.240]   And so he looked at it from 1926 to 1976,
[00:20:36.240 --> 00:20:39.120]   no, yeah, to 1976, I think.
[00:20:39.120 --> 00:20:43.840]   And he found the amount you could take out each year
[00:20:43.840 --> 00:20:45.640]   and still last for 30 years, of course,
[00:20:45.640 --> 00:20:47.680]   varied from year to year significantly.
[00:20:47.680 --> 00:20:51.400]   Some years you could take out 8% or 9% in the first year.
[00:20:51.400 --> 00:20:56.160]   But the lowest, which I think was 1966, was 4%.
[00:20:56.160 --> 00:20:58.440]   So that kind of gave us the 4% rule.
[00:20:58.440 --> 00:21:01.640]   And since then, there's been just a ton of research.
[00:21:01.640 --> 00:21:04.760]   Michael Kitsis took it back to 1871.
[00:21:04.760 --> 00:21:07.600]   And so far, the lowest is 4%.
[00:21:07.600 --> 00:21:10.640]   It comes from, we'll call it the late '60s.
[00:21:10.640 --> 00:21:11.600]   Why?
[00:21:11.600 --> 00:21:14.600]   Because of the inflation that I think everyone
[00:21:14.600 --> 00:21:17.040]   in this room remembers, just about in the '70s
[00:21:17.040 --> 00:21:21.600]   and into, what, '81, '82, and the stock market returns.
[00:21:21.600 --> 00:21:25.520]   It just crushed retirees, a very difficult time to retire.
[00:21:25.520 --> 00:21:27.520]   But so that got us the 4% rule.
[00:21:27.520 --> 00:21:29.920]   So when we think about managing sequence of risk,
[00:21:29.920 --> 00:21:34.240]   one way to do it is to start with a very low starting,
[00:21:34.240 --> 00:21:35.760]   spending percentage.
[00:21:35.760 --> 00:21:38.960]   And if we follow the history, it's 4%.
[00:21:38.960 --> 00:21:40.760]   And of course, the big question is
[00:21:40.760 --> 00:21:43.400]   whether the 4% rule is still valid today.
[00:21:43.400 --> 00:21:45.440]   Do you want me to dive into that or should I stop talking?
[00:21:45.440 --> 00:21:46.280]   - No, please.
[00:21:46.280 --> 00:21:47.720]   - Okay. (audience laughing)
[00:21:47.720 --> 00:21:51.160]   So my view is it's still as valid as it's ever been.
[00:21:51.160 --> 00:21:53.880]   It certainly has, I think, some limits
[00:21:53.880 --> 00:21:55.880]   as to practical application.
[00:21:55.880 --> 00:21:58.640]   I've only met one person who ever told me
[00:21:58.640 --> 00:22:01.840]   that in retirement, they actually followed the 4% rule
[00:22:01.840 --> 00:22:04.440]   and that person's name was Bill Bingen.
[00:22:04.440 --> 00:22:07.120]   He told me that about two months ago.
[00:22:07.120 --> 00:22:08.560]   I think as a practical matter,
[00:22:08.560 --> 00:22:12.360]   most retirees just, we don't think about it that way.
[00:22:12.360 --> 00:22:13.920]   It might be good for planning.
[00:22:13.920 --> 00:22:17.520]   But at least even in 2022, I think it's still valid.
[00:22:17.520 --> 00:22:21.080]   Now, could we have a decade of 8% inflation?
[00:22:21.080 --> 00:22:22.840]   Sure, I guess we could.
[00:22:22.840 --> 00:22:25.440]   And could the stock market go sideways for a decade?
[00:22:25.440 --> 00:22:27.560]   And could it turn out that, I don't know,
[00:22:27.560 --> 00:22:31.960]   2019 gave us the 3.8% rule?
[00:22:31.960 --> 00:22:33.720]   Sure, that's very possible.
[00:22:33.720 --> 00:22:36.520]   But at least so far, what we're experiencing
[00:22:36.520 --> 00:22:39.960]   as difficult as it is kind of pales in comparison
[00:22:39.960 --> 00:22:42.920]   to the decade or more that folks that retired
[00:22:42.920 --> 00:22:44.760]   in the late '60s had to live through.
[00:22:44.760 --> 00:22:46.040]   And I don't have an opinion
[00:22:46.040 --> 00:22:47.440]   as to whether that will repeat itself.
[00:22:47.440 --> 00:22:48.440]   I have no idea.
[00:22:48.440 --> 00:22:52.160]   But I still think it's as valid as it's ever been
[00:22:52.160 --> 00:22:54.240]   from a planning perspective.
[00:22:54.240 --> 00:22:59.200]   - Yeah, I think Carson Jeske,
[00:22:59.200 --> 00:23:03.160]   who's early retirement now,
[00:23:03.160 --> 00:23:07.480]   I think he's like a 3.3% safe withdrawal rate.
[00:23:07.480 --> 00:23:09.560]   And I feel like that's in the range.
[00:23:09.560 --> 00:23:12.640]   I mean, in general, like all of us are,
[00:23:12.640 --> 00:23:15.800]   definitely the Volga folks are betting
[00:23:15.800 --> 00:23:19.240]   on the long-term productivity of the US economy,
[00:23:19.240 --> 00:23:20.480]   that it's gonna kind of keep generally
[00:23:20.480 --> 00:23:21.320]   going in that direction.
[00:23:21.320 --> 00:23:23.840]   And you wanna be generally betting on that.
[00:23:23.840 --> 00:23:26.240]   And if that persists, we'll be good.
[00:23:26.240 --> 00:23:28.400]   I mean, I think the thing that keeps me,
[00:23:28.400 --> 00:23:30.440]   that I think about, if you really zoom out,
[00:23:30.440 --> 00:23:33.880]   is did demographic trends in our country
[00:23:33.880 --> 00:23:35.320]   lead us down the path of Japan,
[00:23:35.320 --> 00:23:40.280]   which had a really long-run bad return scenario,
[00:23:40.280 --> 00:23:41.880]   I think mainly driven by demographics.
[00:23:41.880 --> 00:23:43.680]   Although we don't face the same thing here.
[00:23:43.680 --> 00:23:44.520]   We just have to be careful
[00:23:44.520 --> 00:23:47.680]   about continuing to grow our productive population.
[00:23:49.200 --> 00:23:52.400]   - I think the 4% rule of thumb is fine.
[00:23:52.400 --> 00:23:55.000]   What I encourage folks to consider is that,
[00:23:55.000 --> 00:23:57.480]   hey, Bill Bengen, he wrote this paper a few decades ago,
[00:23:57.480 --> 00:23:58.920]   and he got 4% more recently.
[00:23:58.920 --> 00:24:00.320]   He's done some more research.
[00:24:00.320 --> 00:24:02.560]   He added small cap value to his portfolio,
[00:24:02.560 --> 00:24:05.800]   and now it's 4.5% or 4.7%.
[00:24:05.800 --> 00:24:07.520]   Bill's not the only person to look at this question.
[00:24:07.520 --> 00:24:09.840]   A lot of folks have looked at this question.
[00:24:09.840 --> 00:24:12.560]   They all have come up with their own unique answer.
[00:24:12.560 --> 00:24:14.720]   Wade Pfau, he got 2.4%.
[00:24:14.720 --> 00:24:17.640]   Christine Benz and her team, they did a,
[00:24:17.640 --> 00:24:19.000]   rather, let me give some context.
[00:24:19.000 --> 00:24:21.800]   So Bill Bengen, right, historical-looking performance.
[00:24:21.800 --> 00:24:22.840]   Christine Benz and her team,
[00:24:22.840 --> 00:24:24.360]   they put some numbers into a computer.
[00:24:24.360 --> 00:24:27.080]   The computer made up some simulations,
[00:24:27.080 --> 00:24:30.040]   and the computer said, hey, it's actually 3.3%
[00:24:30.040 --> 00:24:32.080]   if you can accept the 10% failure rate.
[00:24:32.080 --> 00:24:34.160]   And if you can't accept the 10% failure rate,
[00:24:34.160 --> 00:24:36.360]   now you can only take out 1.9%.
[00:24:36.360 --> 00:24:38.360]   Correct me if I'm wrong on that number.
[00:24:38.360 --> 00:24:43.360]   So that's to say, whether you choose 4% or 4.5 or 1.9,
[00:24:43.360 --> 00:24:45.120]   or the Guyton-Klinger model,
[00:24:45.120 --> 00:24:47.080]   which is a variable distribution strategy,
[00:24:47.080 --> 00:24:49.160]   which says, hey, market does well, you're gonna spend more.
[00:24:49.160 --> 00:24:51.120]   Market does poorly, now you're gonna spend less.
[00:24:51.120 --> 00:24:53.000]   I think all those are fine, right?
[00:24:53.000 --> 00:24:55.880]   Whether you use historic based on that safe withdrawal rate,
[00:24:55.880 --> 00:24:59.440]   whether you use the Monte Carlo simulation, that's all okay,
[00:24:59.440 --> 00:25:01.440]   but you just wanna look at it regularly.
[00:25:01.440 --> 00:25:02.640]   That's gonna be more important
[00:25:02.640 --> 00:25:04.840]   than whatever strategy you choose.
[00:25:04.840 --> 00:25:07.320]   Don't go forward blindly every single year,
[00:25:07.320 --> 00:25:09.760]   not making any adjustments to your plan.
[00:25:09.760 --> 00:25:12.480]   - Yeah, thanks for that, all of you.
[00:25:12.480 --> 00:25:13.800]   I wanna follow up.
[00:25:13.800 --> 00:25:15.720]   It does seem like within the research
[00:25:15.720 --> 00:25:17.480]   about safe withdrawal rates,
[00:25:17.480 --> 00:25:19.600]   there's convergence around that idea
[00:25:19.600 --> 00:25:20.960]   that you should be variable
[00:25:20.960 --> 00:25:23.800]   if you possibly can make adjustments.
[00:25:23.800 --> 00:25:26.000]   And there are all sorts of methods
[00:25:26.000 --> 00:25:28.320]   for making those adjustments.
[00:25:28.320 --> 00:25:29.760]   Any favorites if someone
[00:25:29.760 --> 00:25:32.240]   is going to employ a variable strategy?
[00:25:32.240 --> 00:25:35.200]   - I'll tell one quick story about a guy.
[00:25:35.200 --> 00:25:37.080]   I just interviewed this guy named Joe Kuhn.
[00:25:37.080 --> 00:25:39.640]   So he's a quick backstory.
[00:25:39.640 --> 00:25:44.320]   He was a plant manager, and then he retired at 54,
[00:25:44.320 --> 00:25:47.400]   and started making YouTube videos.
[00:25:47.400 --> 00:25:49.400]   And anyway, became kind of YouTube famous.
[00:25:49.400 --> 00:25:50.880]   You can check him out.
[00:25:50.880 --> 00:25:52.720]   I was doing a quick podcast with him,
[00:25:52.720 --> 00:25:56.960]   and what he's done is he's got a bucket strategy,
[00:25:56.960 --> 00:25:59.440]   but he has four years in cash.
[00:25:59.440 --> 00:26:00.760]   So we were talking about the situation.
[00:26:00.760 --> 00:26:02.920]   He's like, "Well, yeah, if things stay volatile
[00:26:02.920 --> 00:26:05.160]   "for another two and a half years,
[00:26:05.160 --> 00:26:06.360]   "I'll start getting nervous."
[00:26:06.360 --> 00:26:08.800]   Now, that's a huge cash allocation,
[00:26:08.800 --> 00:26:10.040]   but he's basically sitting tight like,
[00:26:10.040 --> 00:26:11.720]   "Okay, whatever, I'm just gonna keep spending my money."
[00:26:11.760 --> 00:26:14.560]   And then he's got a bucket and a balance fund,
[00:26:14.560 --> 00:26:16.960]   and he's got the rest and 100% equities,
[00:26:16.960 --> 00:26:17.800]   and that's how he manages it.
[00:26:17.800 --> 00:26:19.880]   Now, he lives in Evansville, Indiana.
[00:26:19.880 --> 00:26:22.280]   Cost of living is lower, and everything seems to be fine.
[00:26:22.280 --> 00:26:27.280]   So, I mean, that's one kind of massive longer cycle
[00:26:27.280 --> 00:26:30.000]   market timing variability approach.
[00:26:30.000 --> 00:26:33.240]   - Yeah, a couple of thoughts here.
[00:26:33.240 --> 00:26:36.640]   It's very difficult to know if things are going poorly.
[00:26:36.640 --> 00:26:40.840]   We may feel that they're going poorly, like in 2022,
[00:26:40.840 --> 00:26:43.160]   but if you look back at 1966,
[00:26:43.160 --> 00:26:45.520]   there was nothing going on in 1966, really,
[00:26:45.520 --> 00:26:46.680]   that would have said, "Oh my goodness,
[00:26:46.680 --> 00:26:48.600]   "this turns out to be the worst time to retire
[00:26:48.600 --> 00:26:50.160]   "since the Civil War."
[00:26:50.160 --> 00:26:53.880]   Because the things that made '66 so bad hadn't happened yet.
[00:26:53.880 --> 00:26:56.640]   And it turns out if you retired in 1974,
[00:26:56.640 --> 00:26:59.400]   which was inflation was bad, stock market was bad,
[00:26:59.400 --> 00:27:00.800]   you actually did okay.
[00:27:00.800 --> 00:27:03.600]   And if you retired in '73, you barely made it.
[00:27:03.600 --> 00:27:05.720]   There's one year difference,
[00:27:05.720 --> 00:27:08.840]   which can be a little unsettling, I suppose,
[00:27:08.840 --> 00:27:11.000]   but it seems to me that,
[00:27:11.000 --> 00:27:12.600]   kind of like along what John had said,
[00:27:12.600 --> 00:27:15.920]   I really think it's important to continue to evaluate
[00:27:15.920 --> 00:27:19.600]   your spending and using whatever tools that you use,
[00:27:19.600 --> 00:27:20.720]   and there are plenty of great ones out there,
[00:27:20.720 --> 00:27:22.040]   including new retirement,
[00:27:22.040 --> 00:27:26.360]   but whatever tool you use to have an understanding of,
[00:27:26.360 --> 00:27:29.080]   based on Monte Carlo analysis simulations,
[00:27:29.080 --> 00:27:33.240]   how your retirement is looking as you move through it.
[00:27:33.240 --> 00:27:36.080]   If, you know, it's difficult to come up with rules of thumb,
[00:27:36.080 --> 00:27:39.480]   but if you're actually calculating your withdrawal
[00:27:39.480 --> 00:27:42.000]   and determining what percentage of your portfolio
[00:27:42.000 --> 00:27:43.920]   you're taking out in a given year,
[00:27:43.920 --> 00:27:46.000]   even if you started at 4%,
[00:27:46.000 --> 00:27:47.160]   you know, as inflation goes up
[00:27:47.160 --> 00:27:48.280]   and maybe the market goes down,
[00:27:48.280 --> 00:27:52.480]   you could be at 5% the next year or 6% or 7%.
[00:27:52.480 --> 00:27:55.760]   And as you get into those numbers of six or 7%,
[00:27:55.760 --> 00:27:57.400]   to me, that's when you should at least
[00:27:57.400 --> 00:27:59.040]   be taking a serious look at it.
[00:27:59.040 --> 00:28:02.360]   Does it mean that we're in 1966
[00:28:02.360 --> 00:28:03.840]   and we're going straight down?
[00:28:03.840 --> 00:28:07.200]   No, but that's, to me, the six or 7% range
[00:28:07.200 --> 00:28:09.360]   is sort of the canary in the coal mine.
[00:28:09.360 --> 00:28:13.200]   And I wanted to start taking a real look at my spending,
[00:28:13.200 --> 00:28:15.600]   and at least that's sort of my approach to it.
[00:28:15.600 --> 00:28:19.680]   - Yeah, insofar as, hey, the market's down,
[00:28:19.680 --> 00:28:20.600]   should I spend less?
[00:28:20.600 --> 00:28:22.440]   How much less should I spend?
[00:28:22.440 --> 00:28:24.440]   Well, you can get really geeky with this,
[00:28:24.440 --> 00:28:26.160]   or you can keep it really simple.
[00:28:26.160 --> 00:28:29.440]   For example, on the really geeky front to give an example,
[00:28:29.440 --> 00:28:31.440]   Wade Pfau, again, he's done a lot of research on this,
[00:28:31.440 --> 00:28:34.520]   and he has a buffer asset strategy which says,
[00:28:34.520 --> 00:28:36.000]   hey, if the market's down,
[00:28:36.000 --> 00:28:37.600]   instead of spending for my portfolio,
[00:28:37.600 --> 00:28:41.240]   I am going to take money out of home equity of my home,
[00:28:41.240 --> 00:28:43.000]   wait for the market to recover, pay it back.
[00:28:43.000 --> 00:28:44.680]   And to determine whether it's the right time
[00:28:44.680 --> 00:28:47.080]   to do that or not, you have to project
[00:28:47.080 --> 00:28:49.520]   what your portfolio balance is gonna be over time, right?
[00:28:49.520 --> 00:28:51.040]   So that's a pretty geeky way to do it.
[00:28:51.040 --> 00:28:52.960]   Alternatively, hey, the market's down,
[00:28:52.960 --> 00:28:54.880]   maybe this year I'm not gonna take that big vacation.
[00:28:54.880 --> 00:28:57.280]   Maybe I'm gonna wait till next year to buy a new car.
[00:28:57.280 --> 00:28:59.880]   Maybe I'm gonna wait till next year to do a home remodel.
[00:28:59.880 --> 00:29:01.360]   So you don't necessarily have to take
[00:29:01.360 --> 00:29:03.640]   a really complicated approach to,
[00:29:03.640 --> 00:29:06.200]   hey, market's down, maybe I'll spend a little bit less.
[00:29:06.200 --> 00:29:08.120]   - John, I wanna pick up on something you just said,
[00:29:08.120 --> 00:29:11.240]   which is the reverse mortgage idea.
[00:29:11.240 --> 00:29:13.920]   There's been a fair amount of research in that space.
[00:29:13.920 --> 00:29:18.680]   Alicia Manel, for example, has looked at how home equity
[00:29:18.680 --> 00:29:21.200]   is underutilized in a lot of households,
[00:29:21.200 --> 00:29:24.440]   where people are dying with a lot of housing wealth
[00:29:24.440 --> 00:29:27.760]   that might have improved their quality of lives.
[00:29:27.760 --> 00:29:29.760]   I'm wondering if the panel has any thoughts
[00:29:29.760 --> 00:29:32.840]   on the role of home equity
[00:29:32.840 --> 00:29:35.400]   potentially funding retirement needs.
[00:29:35.400 --> 00:29:37.600]   And it seems like that's especially relevant
[00:29:37.600 --> 00:29:40.080]   for people who live in very high-cost places
[00:29:40.080 --> 00:29:42.960]   where their real estate assets
[00:29:42.960 --> 00:29:45.040]   have escalated in value very quickly.
[00:29:45.040 --> 00:29:45.880]   Anyone?
[00:29:45.880 --> 00:29:49.720]   - Yeah, I mean, I think it's a huge factor.
[00:29:49.720 --> 00:29:51.840]   Essentially for everyday Americans,
[00:29:51.840 --> 00:29:54.480]   half their wealth is in their house,
[00:29:54.480 --> 00:29:57.000]   and it's largely untapped.
[00:29:57.000 --> 00:29:59.360]   So I think there is definitely a huge opportunity,
[00:29:59.360 --> 00:30:01.240]   and there's different ways you can do it.
[00:30:01.240 --> 00:30:03.920]   I mean, in my family,
[00:30:03.920 --> 00:30:07.440]   my brother's essentially done a synthetic reverse mortgage
[00:30:07.440 --> 00:30:10.040]   by buying my mother's house in advance
[00:30:10.040 --> 00:30:12.160]   and then subsidizing it.
[00:30:12.160 --> 00:30:14.640]   And between him and I, basically,
[00:30:14.640 --> 00:30:16.880]   he's gonna get that house, and that's how it works.
[00:30:16.880 --> 00:30:17.720]   It's fine.
[00:30:17.720 --> 00:30:18.960]   We did it inside the family.
[00:30:18.960 --> 00:30:20.800]   Other families can't necessarily do that,
[00:30:20.800 --> 00:30:22.120]   but there are products.
[00:30:22.120 --> 00:30:25.640]   The reverse mortgage has gotten, it has a bad reputation.
[00:30:26.720 --> 00:30:28.480]   It's actually gotten highly regulated.
[00:30:28.480 --> 00:30:30.440]   So the government's done, I think,
[00:30:30.440 --> 00:30:32.400]   a pretty good job of regulating out
[00:30:32.400 --> 00:30:35.680]   a lot of the negative features
[00:30:35.680 --> 00:30:38.400]   and making it a much more accessible product.
[00:30:38.400 --> 00:30:39.680]   I'm actually curious if it'll start
[00:30:39.680 --> 00:30:40.920]   getting more widely adopted.
[00:30:40.920 --> 00:30:42.480]   And for mainstream folks,
[00:30:42.480 --> 00:30:45.840]   because of what's happening in the equity markets right now,
[00:30:45.840 --> 00:30:49.080]   will people start to think more widely about that product?
[00:30:49.080 --> 00:30:51.640]   - So a couple of thoughts on this.
[00:30:51.640 --> 00:30:52.680]   So insofar as the strategy,
[00:30:52.680 --> 00:30:54.520]   hey, access to that home equity,
[00:30:54.520 --> 00:30:56.800]   spend from it during those market drawdowns,
[00:30:56.800 --> 00:30:59.360]   that there is a component of insurance to this strategy.
[00:30:59.360 --> 00:31:00.840]   That's to say, well, firstly,
[00:31:00.840 --> 00:31:02.800]   not all reverse mortgages are created equal.
[00:31:02.800 --> 00:31:04.960]   The home equity conversion mortgage
[00:31:04.960 --> 00:31:06.880]   insured by the Federal Housing Administration,
[00:31:06.880 --> 00:31:08.720]   that is gonna be probably the best tool
[00:31:08.720 --> 00:31:11.960]   for accessing this strategy, for using this strategy,
[00:31:11.960 --> 00:31:14.680]   in that with this particular type of program,
[00:31:14.680 --> 00:31:18.320]   you pay a lump sum, and I wanna say it's five figures,
[00:31:18.320 --> 00:31:20.480]   for upfront insurance cost
[00:31:20.480 --> 00:31:22.080]   to the Federal Housing Administration,
[00:31:22.080 --> 00:31:24.280]   and now you get to access a line of credit
[00:31:24.280 --> 00:31:25.120]   on your home.
[00:31:25.120 --> 00:31:27.280]   So that's not a small feat,
[00:31:27.280 --> 00:31:29.560]   but this is something you wanna consider
[00:31:29.560 --> 00:31:31.680]   as a risk management tool.
[00:31:31.680 --> 00:31:33.320]   Is this necessarily gonna generate
[00:31:33.320 --> 00:31:35.400]   the greatest amount of wealth over your lifetime?
[00:31:35.400 --> 00:31:37.560]   Maybe not, but that's not why we're doing it.
[00:31:37.560 --> 00:31:38.840]   We're doing it to manage risk,
[00:31:38.840 --> 00:31:41.040]   not necessarily to have the most money.
[00:31:41.040 --> 00:31:43.600]   - Okay, so I have one more question
[00:31:43.600 --> 00:31:44.640]   that I definitely wanna ask,
[00:31:44.640 --> 00:31:46.720]   and then we wanna open it up for questions.
[00:31:46.720 --> 00:31:49.360]   We'll put the mic in the middle of the room here.
[00:31:49.360 --> 00:31:52.080]   So my question is about long-term care
[00:31:52.080 --> 00:31:55.000]   and how people should address the risk
[00:31:55.000 --> 00:31:58.040]   of long-term care in their plans.
[00:31:58.040 --> 00:32:00.760]   We've all seen that the traditional
[00:32:00.760 --> 00:32:02.760]   long-term care insurance market
[00:32:02.760 --> 00:32:05.880]   has been incredibly troubled.
[00:32:05.880 --> 00:32:07.760]   So what's the solution?
[00:32:07.760 --> 00:32:10.160]   Who should self-fund long-term care?
[00:32:10.160 --> 00:32:12.240]   Who should purchase insurance?
[00:32:12.240 --> 00:32:15.520]   And what do you think of the hybrid-type products?
[00:32:21.600 --> 00:32:24.840]   - Yeah, I mean, definitely long-term care has a bad rap
[00:32:24.840 --> 00:32:26.600]   because the insurance companies
[00:32:26.600 --> 00:32:28.840]   wildly underpriced the product
[00:32:28.840 --> 00:32:31.960]   and then proceeded to jack up premiums on a lot of folks,
[00:32:31.960 --> 00:32:33.640]   and a lot of folks dropped their coverage,
[00:32:33.640 --> 00:32:34.680]   which is terrible.
[00:32:34.680 --> 00:32:37.600]   And they then left the market.
[00:32:37.600 --> 00:32:40.080]   Products are, I think, getting better,
[00:32:40.080 --> 00:32:42.960]   but it's, and I think it's, I mean,
[00:32:42.960 --> 00:32:44.120]   at a high level, it's like,
[00:32:44.120 --> 00:32:46.280]   if you don't have a lot of money,
