
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:22:07.640 --> 00:22:11.360]   so they get a variety from the two of us.
[00:22:12.360 --> 00:22:15.640]   But this time of year, we definitely try to pick out
[00:22:15.640 --> 00:22:19.260]   like a devotional guide that works our way
[00:22:19.260 --> 00:22:22.960]   through Advent ideas so that we don't,
[00:22:22.960 --> 00:22:27.960]   so we make sure that we're covering all the main ideas
[00:22:27.960 --> 00:22:30.360]   and that we're not focusing too much on one thing
[00:22:30.360 --> 00:22:31.420]   and leaving out other things
[00:22:31.420 --> 00:22:33.020]   that we should be talking about.
[00:22:33.020 --> 00:22:36.980]   And so sometimes those sort of daily Advent guides
[00:22:36.980 --> 00:22:41.320]   can be a help, but it's also though important
[00:22:41.320 --> 00:22:43.080]   not to feel like they're the master
[00:22:43.080 --> 00:22:45.100]   and you're the servant and you have to,
[00:22:45.100 --> 00:22:48.280]   like, hey kids, we have to do this.
[00:22:48.280 --> 00:22:50.800]   Rain or something, whether we got the time or not,
[00:22:50.800 --> 00:22:53.760]   we're gonna grind it out.
[00:22:53.760 --> 00:22:57.920]   So there is even in that finding that balance
[00:22:57.920 --> 00:22:59.760]   of sometimes we just touch on it
[00:22:59.760 --> 00:23:03.640]   and we don't read the whole thing for a day
[00:23:03.640 --> 00:23:05.520]   or we miss a day and we have to do a little catch up
[00:23:05.520 --> 00:23:07.680]   and being flexible with ourselves
[00:23:07.680 --> 00:23:11.520]   and with our family life this time of year is also important.
[00:23:11.520 --> 00:23:14.620]   - I know that there are times when,
[00:23:14.620 --> 00:23:18.460]   'cause we've done that too, Advent devotional things.
[00:23:18.460 --> 00:23:21.720]   And then there's some days that just don't,
[00:23:21.720 --> 00:23:25.520]   I mean, they kind of left my kids cold.
[00:23:25.520 --> 00:23:29.580]   They didn't really have anything to put into it.
[00:23:29.580 --> 00:23:32.160]   It didn't strike a specific chord with them.
[00:23:32.160 --> 00:23:36.980]   And then there were days when for some reason,
[00:23:36.980 --> 00:23:39.540]   they found deep application
[00:23:39.540 --> 00:23:41.500]   from that particular day's reading.
[00:23:41.500 --> 00:23:45.620]   And so we spent tons more time than we did the day before.
[00:23:45.620 --> 00:23:48.120]   And I think we have to be prepared for that as parents
[00:23:48.120 --> 00:23:52.720]   that everything won't resonate with everybody every year.
[00:23:52.720 --> 00:23:54.420]   - Yeah.
[00:23:54.420 --> 00:23:56.320]   So there are things,
[00:23:56.320 --> 00:23:59.440]   apart from trying to pick a devotional guide,
[00:23:59.440 --> 00:24:02.480]   there are other things that we also bring back
[00:24:02.480 --> 00:24:04.220]   year after year.
[00:24:04.220 --> 00:24:07.000]   I wouldn't say that all of them are in every year thing
[00:24:07.000 --> 00:24:08.380]   'cause there are some years
[00:24:08.380 --> 00:24:10.720]   that some of them get a bit crowded out.
[00:24:10.720 --> 00:24:17.240]   But we try, I always read them, Charles Dickens,
[00:24:17.240 --> 00:24:21.260]   the Christmas Carol, either the full version,
[00:24:21.260 --> 00:24:25.540]   which is pretty lengthy for a seasonal read aloud.
[00:24:25.540 --> 00:24:27.420]   And especially for littler kids.
[00:24:27.420 --> 00:24:31.460]   But he actually wrote his own abridged version
[00:24:31.460 --> 00:24:32.940]   for public readings.
[00:24:32.940 --> 00:24:36.060]   - Oh, you know what, I don't think I have that.
[00:24:36.060 --> 00:24:38.040]   - And so that's a great choice
[00:24:38.040 --> 00:24:40.540]   because it is just enough shorter
[00:24:40.540 --> 00:24:45.540]   that it's a little more manageable for younger kids
[00:24:45.540 --> 00:24:48.160]   or for a busier family to read.
[00:24:48.160 --> 00:24:53.280]   I always read them, Oh Henry's Gift of the Magi.
[00:24:53.280 --> 00:24:57.960]   And we always read The Best Christmas Pageant Ever.
[00:24:57.960 --> 00:25:01.220]   Those are sort of our books
[00:25:01.220 --> 00:25:03.700]   that come around year after year.
[00:25:03.700 --> 00:25:05.620]   There's poetry and hymns.
[00:25:05.620 --> 00:25:09.980]   Of course, scripture, the scriptural stories
[00:25:09.980 --> 00:25:13.640]   are central to what we encounter.
[00:25:13.640 --> 00:25:17.620]   Often repetitively, right?
[00:25:17.620 --> 00:25:19.060]   And that's okay.
[00:25:19.060 --> 00:25:22.020]   That they hear those verses, that they hear those stories
[00:25:22.020 --> 00:25:23.900]   more than one time in a season
[00:25:23.900 --> 00:25:25.980]   is actually a really good thing.
[00:25:25.980 --> 00:25:27.720]   - Yeah, I can remember.
[00:25:29.900 --> 00:25:32.500]   I can remember when I was growing up,
[00:25:32.500 --> 00:25:37.020]   and this will probably date me,
[00:25:37.020 --> 00:25:40.220]   the Charlie Brown Christmas Special was fairly new.
[00:25:40.220 --> 00:25:45.020]   I mean, it hadn't been around forever, like it has now.
[00:25:45.020 --> 00:25:47.460]   And I loved it, it was my favorite one.
[00:25:47.460 --> 00:25:51.940]   And I can remember the year I suddenly discovered
[00:25:51.940 --> 00:25:55.520]   that I could recite that Luke 2 passage
[00:25:55.520 --> 00:26:00.420]   that Linus recites in the cartoon special.
[00:26:00.420 --> 00:26:04.800]   And so I can, to this day when I read it aloud,
[00:26:04.800 --> 00:26:07.520]   I can sort of hear Linus's sweet little voice
[00:26:07.520 --> 00:26:09.900]   reading it in my head.
[00:26:09.900 --> 00:26:14.760]   But I think that anything that our children hear
[00:26:14.760 --> 00:26:18.340]   over and over when they're really young
[00:26:18.340 --> 00:26:20.880]   makes a great impression on them.
[00:26:20.880 --> 00:26:22.400]   And so, yeah, I agree with you.
[00:26:22.400 --> 00:26:24.400]   There are things that we want to read
[00:26:24.400 --> 00:26:26.800]   more than once a season,
[00:26:26.800 --> 00:26:30.620]   because we want it to take root in our children's hearts.
[00:26:30.620 --> 00:26:35.840]   So if somebody asks you,
[00:26:35.840 --> 00:26:43.940]   I want you, Tim, to help me design a reading program
[00:26:43.940 --> 00:26:48.380]   for celebrating Christmas deeply yet simply,
[00:26:48.380 --> 00:26:50.100]   what would you suggest?
[00:26:50.100 --> 00:26:53.720]   You mentioned the things that you guys read every year,
[00:26:53.720 --> 00:26:58.720]   A Christmas Carol, why do you read that every year?
[00:26:58.720 --> 00:27:05.640]   - Well, Dickens, his writing there shapes so much
[00:27:05.640 --> 00:27:10.640]   of how we think about Christmas as Western Christians.
[00:27:10.640 --> 00:27:15.100]   Since he wrote it, it's been so,
[00:27:15.100 --> 00:27:21.980]   so much has changed because of his writing
[00:27:21.980 --> 00:27:23.960]   in the way that we think about Christmas.
[00:27:23.960 --> 00:27:26.620]   So I think it's important historically.
[00:27:26.620 --> 00:27:31.080]   And again, it gives such a good avenue
[00:27:31.080 --> 00:27:36.080]   for some good conversation about past and present and future
[00:27:36.080 --> 00:27:43.360]   and what does it mean to be a good person,
[00:27:43.360 --> 00:27:47.120]   which is a good conversation to have,
[00:27:47.120 --> 00:27:50.340]   even though that itself is not gospel.
[00:27:51.520 --> 00:27:53.660]   - Hopefully then opens the further door
[00:27:53.660 --> 00:27:56.660]   to the conversation about, is that good enough?
[00:27:56.660 --> 00:27:59.500]   Right, is being a good person good enough?
[00:27:59.500 --> 00:28:01.120]   - Yes.
[00:28:01.120 --> 00:28:05.120]   - Is Scrooge saved at the end or is he just improved?
[00:28:05.120 --> 00:28:07.180]   - Oh my goodness, yes.
[00:28:07.180 --> 00:28:09.720]   See, those are the kind of deep conversations
[00:28:09.720 --> 00:28:12.780]   that people don't always see coming
[00:28:12.780 --> 00:28:15.320]   when they read a story or a novel.
[00:28:15.320 --> 00:28:17.300]   And maybe they don't think about the fact
[00:28:17.300 --> 00:28:20.440]   that that's a conversation you could have with your child
[00:28:20.440 --> 00:28:22.620]   that would make them stop and think.
[00:28:22.620 --> 00:28:27.080]   And you come to it, like you said earlier, Tim,
[00:28:27.080 --> 00:28:29.240]   through the experience of a character.
[00:28:29.240 --> 00:28:33.720]   So you're not finger-pointing at somebody they know,
[00:28:33.720 --> 00:28:36.200]   somebody in their family or in their neighborhood
[00:28:36.200 --> 00:28:38.400]   or in their church, but you're helping them
[00:28:38.400 --> 00:28:42.480]   to consider larger questions because they came up
[00:28:42.480 --> 00:28:45.000]   in the life of a character in a read-aloud.
[00:28:45.000 --> 00:28:48.400]   - Right, or like I said, we read O. Henry's
[00:28:48.400 --> 00:28:51.500]   Gift of the Magi, and in that one,
[00:28:51.500 --> 00:28:56.500]   you have the chance to talk about the cost of a gift.
[00:28:56.500 --> 00:29:02.480]   And obviously, this time of year, our kids think about that
[00:29:02.480 --> 00:29:08.040]   as they decide how much of their little savings
[00:29:08.040 --> 00:29:10.320]   they want to spend on giving gifts.
[00:29:10.320 --> 00:29:15.320]   And it's, again, a beautiful open door
[00:29:16.440 --> 00:29:18.680]   for talking about the gospel
[00:29:18.680 --> 00:29:22.160]   and what did it cost God to send Jesus.
[00:29:22.160 --> 00:29:27.400]   And that that's a free gift for us to receive,
[00:29:27.400 --> 00:29:30.100]   but it wasn't a free gift for him to give.
[00:29:30.100 --> 00:29:33.080]   - Yes, yes.
[00:29:33.080 --> 00:29:38.080]   And that's the kind of simple but deep celebrations
[00:29:38.080 --> 00:29:43.960]   I think a lot of us long to have as a family.
[00:29:45.160 --> 00:29:47.600]   So if someone were to ask me where to start
[00:29:47.600 --> 00:29:50.520]   because not everybody's gonna dive in with Dickens
[00:29:50.520 --> 00:29:55.520]   or even a devotional guide because some of those are good
[00:29:55.520 --> 00:29:57.660]   and some of them are not so good
[00:29:57.660 --> 00:30:01.040]   and they take some investment to follow along with them,
[00:30:01.040 --> 00:30:03.000]   I would say start with the scriptures,
[00:30:03.000 --> 00:30:06.480]   start with the real source material.
[00:30:06.480 --> 00:30:10.240]   You know, those first few chapters of Matthew
[00:30:10.240 --> 00:30:14.760]   and Luke and John are so full of wonderful things
[00:30:14.760 --> 00:30:19.760]   to talk about that that's a great place.
[00:30:19.760 --> 00:30:23.280]   I mean, even if you just read them a couple of times
[00:30:23.280 --> 00:30:28.280]   through your week and cement that as part,
[00:30:28.280 --> 00:30:31.880]   like you said, of hearing Linus in their head,
[00:30:31.880 --> 00:30:33.080]   but hopefully it's not Linus,
[00:30:33.080 --> 00:30:34.200]   hopefully it's their parents' voice
[00:30:34.200 --> 00:30:36.040]   that they hear reading those stories.
[00:30:36.040 --> 00:30:39.200]   And with some older kids,
[00:30:39.200 --> 00:30:43.920]   I think it would be really fun to approach those
[00:30:43.920 --> 00:30:46.800]   and look at your little cross-reference notes in your Bible
[00:30:46.800 --> 00:30:49.440]   and then go have a scavenger hunt in the Old Testament
[00:30:49.440 --> 00:30:51.920]   for places where it talks about the coming of Jesus
[00:30:51.920 --> 00:30:53.580]   and look at those prophecies.
[00:30:53.580 --> 00:30:58.400]   You don't need a devotional guide to read your Bible
[00:30:58.400 --> 00:31:02.360]   and to get into helping our students understand that.
[00:31:02.360 --> 00:31:09.600]   And then adding a Christmas carol or two,
[00:31:09.600 --> 00:31:10.800]   and especially some of the ones
[00:31:10.800 --> 00:31:12.800]   that they might not be so familiar with,
[00:31:13.640 --> 00:31:17.760]   I love, love, love, love those old, old hymns
[00:31:17.760 --> 00:31:22.000]   that we only ever sing around this time of year
[00:31:22.000 --> 00:31:23.720]   and some of our churches never sing,
[00:31:23.720 --> 00:31:26.520]   like, "Of the Father's love begotten,"
[00:31:26.520 --> 00:31:29.720]   or, "Let all mortal flesh keep silence,"
[00:31:29.720 --> 00:31:33.520]   or, "Now who was to rich beyond all splendor?"
[00:31:33.520 --> 00:31:37.920]   These beautiful old hymns that have glorious words
[00:31:37.920 --> 00:31:41.760]   and think deeply on the incarnation
[00:31:41.760 --> 00:31:46.080]   and picking apart one of those and listening to it
[00:31:46.080 --> 00:31:51.080]   over and over makes it part of a Christmas tradition
[00:31:51.080 --> 00:31:56.160]   and makes us, as well as our children, better thinkers
[00:31:56.160 --> 00:32:00.120]   about the ideas of Christmas
[00:32:00.120 --> 00:32:02.880]   instead of just the traditions of Christmas.
[00:32:02.880 --> 00:32:05.720]   - I love that, Tim, I really do.
[00:32:05.720 --> 00:32:10.360]   I know, I love Christmas music,
[00:32:10.360 --> 00:32:14.880]   Christmas music, even the same old, same old hymns
[00:32:14.880 --> 00:32:19.400]   that we always sing at church for Christmas.
[00:32:19.400 --> 00:32:23.560]   But I remember as a teenager,
[00:32:23.560 --> 00:32:28.240]   because I had always loved the hymns before,
[00:32:28.240 --> 00:32:30.640]   I remember one Sunday as a teenager
[00:32:30.640 --> 00:32:32.680]   when I was preoccupied with something
[00:32:32.680 --> 00:32:34.280]   that was going on in my family
[00:32:34.280 --> 00:32:38.720]   and I realized this thing that I'd always loved,
[00:32:38.720 --> 00:32:40.600]   I was just on autopilot
[00:32:40.600 --> 00:32:42.720]   and I wasn't thinking about the words at all.
[00:32:42.720 --> 00:32:46.560]   I was missing, and it came to me, I am missing it.
[00:32:46.560 --> 00:32:50.280]   I am missing what's important about this.
[00:32:50.280 --> 00:32:52.200]   I'm not thinking about the words.
[00:32:52.200 --> 00:32:56.640]   I'm not letting the words draw my spirit to the Lord's.
[00:32:56.640 --> 00:33:00.560]   And ever since then, it has been important to me
[00:33:00.560 --> 00:33:02.440]   to think about the words.
[00:33:02.440 --> 00:33:04.800]   And sometimes I will, in my devotions,
[00:33:04.800 --> 00:33:07.320]   just read Christmas hymns
[00:33:08.600 --> 00:33:12.160]   and it can be very profoundly moving
[00:33:12.160 --> 00:33:16.640]   when you're not just moving your mouth to the tune
[00:33:16.640 --> 00:33:19.000]   that you're really thinking about the words.
[00:33:19.000 --> 00:33:21.360]   I like that suggestion.
[00:33:21.360 --> 00:33:25.240]   - Yeah, and some other ways to sort of expand
[00:33:25.240 --> 00:33:28.360]   from that core of scripture itself.
[00:33:28.360 --> 00:33:35.080]   The Hallelujah Guide, which is written by Cindy Rollins,
[00:33:35.080 --> 00:33:37.000]   is a lovely devotional.
[00:33:38.000 --> 00:33:40.320]   It looks at the Advent season
[00:33:40.320 --> 00:33:42.400]   through the lens of Handel's Messiah.
[00:33:42.400 --> 00:33:47.400]   And so I would commend the guide to you.
[00:33:47.400 --> 00:33:51.320]   It's a good one for sort of wrapping in some stories
[00:33:51.320 --> 00:33:53.440]   and some poetry and some hymns,
[00:33:53.440 --> 00:33:58.440]   along with the part looking at the great master work
[00:33:58.440 --> 00:34:00.000]   by Handel.
[00:34:00.000 --> 00:34:04.160]   But even that, putting that music on,
[00:34:04.160 --> 00:34:07.840]   because its words are nothing but scripture.
[00:34:07.840 --> 00:34:11.200]   And it's a beautiful thing to meditate on
[00:34:11.200 --> 00:34:14.200]   and to fill your home with a beautiful music as well.
[00:34:14.200 --> 00:34:17.120]   - Yeah, yeah, I can remember.
[00:34:17.120 --> 00:34:20.080]   David and I used to love,
[00:34:20.080 --> 00:34:24.640]   we used to go to a live performance of Messiah every year
[00:34:24.640 --> 00:34:26.160]   when we were in college
[00:34:26.160 --> 00:34:30.120]   and when we would come back home to visit that area.
[00:34:30.120 --> 00:34:35.120]   And so we loved it, and we found a young Messiah recording
[00:34:35.120 --> 00:34:39.720]   that we enjoyed, and we played it for the girls.
[00:34:39.720 --> 00:34:44.720]   And so they grew up thinking of that as Christmas music.
[00:34:44.720 --> 00:34:50.040]   And the funniest thing to me was when my grandson,
[00:34:50.040 --> 00:34:53.760]   who's now almost 18 months old, was really little.
[00:34:53.760 --> 00:34:57.640]   I was at my daughter and son-in-law's home one day
[00:34:57.640 --> 00:35:01.920]   and Gideon was just all upset.
[00:35:01.920 --> 00:35:06.920]   And so my daughter said, "Well, play his calming music,
[00:35:06.920 --> 00:35:10.480]   go turn on the calming music, turn on the calming music."
[00:35:10.480 --> 00:35:12.240]   And it was Messiah.
[00:35:12.240 --> 00:35:15.240]   And I said, "Oh my gosh, you're playing Messiah
[00:35:15.240 --> 00:35:16.720]   for this baby?"
[00:35:16.720 --> 00:35:18.480]   And my daughter said, "You know what?
[00:35:18.480 --> 00:35:21.160]   It's the only thing that calms him down."
[00:35:21.160 --> 00:35:25.040]   And so music can speak to the heart
[00:35:25.040 --> 00:35:29.080]   of our very youngest family members.
[00:35:29.080 --> 00:35:32.360]   And so I really like that suggestion.
[00:35:32.360 --> 00:35:35.360]   It resonates with me, Tim.
[00:35:35.360 --> 00:35:37.560]   - Yeah, and then the last thing I would add is
[00:35:37.560 --> 00:35:42.440]   as you're doing some of those school activities, right?
[00:35:42.440 --> 00:35:44.800]   The academic stuff,
[00:35:44.800 --> 00:35:49.480]   finding some ways to incorporate those hymns and music,
[00:35:49.480 --> 00:35:54.480]   even there, some of our old friends in Christmas hymns
[00:35:55.440 --> 00:35:57.040]   come from Latin texts.
[00:35:57.040 --> 00:36:00.400]   So you get, "O come, O come, Emmanuel," right?
[00:36:00.400 --> 00:36:03.120]   Is, "O come, O come, Emmanuel,"
[00:36:03.120 --> 00:36:06.000]   or, "O come, all ye faithful," right?
[00:36:06.000 --> 00:36:07.920]   "Adeste Fidelis."
[00:36:07.920 --> 00:36:11.400]   You can take those and do some exercises,
[00:36:11.400 --> 00:36:13.840]   some Latin work, but do it in a way
[00:36:13.840 --> 00:36:17.920]   that's going to bless your thinking as well, right?
[00:36:17.920 --> 00:36:19.120]   You're thinking about the season
[00:36:19.120 --> 00:36:23.200]   and not just your ability to do some translation.
[00:36:24.040 --> 00:36:25.240]   I love it.
[00:36:25.240 --> 00:36:26.680]   I love it.
[00:36:26.680 --> 00:36:30.520]   Tie your work to your faith and your celebration.
[00:36:30.520 --> 00:36:32.560]   That makes all of it better.
[00:36:32.560 --> 00:36:34.680]   - We're doing that just the other morning
[00:36:34.680 --> 00:36:36.240]   with, "O come, O come, Emmanuel,"
[00:36:36.240 --> 00:36:38.040]   looking at the chorus, right?
[00:36:38.040 --> 00:36:42.400]   That in English says, "Rejoice, rejoice."
[00:36:42.400 --> 00:36:45.760]   "Emmanuel shall come to thee, O Israel," right?
[00:36:45.760 --> 00:36:50.640]   But in Latin, it's, "Gaudae, Gaudae."
[00:36:50.640 --> 00:36:55.000]   And then the word for, "will come," in English,
[00:36:55.000 --> 00:36:56.280]   is actually, "nascetur,"
[00:36:56.280 --> 00:37:01.280]   which is a passive voice for being born, right?
[00:37:01.280 --> 00:37:06.720]   So it's echoing that great verse, right?
[00:37:06.720 --> 00:37:09.640]   That, "For unto us a child is born."
[00:37:09.640 --> 00:37:13.120]   And so you can make these lovely connections
[00:37:13.120 --> 00:37:15.600]   and it doesn't have to be a big production.
[00:37:15.600 --> 00:37:17.480]   You don't have to have lots of guides.
[00:37:17.480 --> 00:37:21.360]   Sometimes it's just looking at the words themselves
[00:37:21.360 --> 00:37:25.720]   and wondering at the marvelous things that God has done.
[00:37:25.720 --> 00:37:27.080]   - Oh, that's beautiful.
[00:37:27.080 --> 00:37:27.920]   I'm gonna go.
[00:37:27.920 --> 00:37:30.000]   I'm gonna go and look that up myself.
[00:37:30.000 --> 00:37:31.680]   I think that's what David and I will be doing
[00:37:31.680 --> 00:37:32.800]   at suppertime tonight.
[00:37:32.800 --> 00:37:34.480]   That's a great suggestion.
[00:37:34.480 --> 00:37:38.120]   Okay, last question for you, Tim, before we go.
[00:37:38.120 --> 00:37:41.000]   If you asked your kids,
[00:37:41.000 --> 00:37:45.840]   what would their favorite read-alouds be at Christmas time?
[00:37:46.840 --> 00:37:48.160]   - Well, they really do love
[00:37:48.160 --> 00:37:50.440]   when we read the best Christmas pageant ever.
[00:37:50.440 --> 00:37:53.400]   That's definitely near the top of their lists.
[00:37:53.400 --> 00:37:57.040]   The Night Before Christmas, the poem,
[00:37:57.040 --> 00:38:01.320]   my parents recorded for them
[00:38:01.320 --> 00:38:04.920]   one of those audio recordable books of it.
[00:38:04.920 --> 00:38:07.520]   And so that comes out every Christmas time
[00:38:07.520 --> 00:38:09.280]   and they listen to it over and over.
[00:38:09.280 --> 00:38:12.160]   And yes, like you with Linus,
[00:38:12.160 --> 00:38:15.320]   they've memorized significant sections of it
[00:38:15.320 --> 00:38:17.160]   without even knowing they were memorizing it.
[00:38:17.160 --> 00:38:20.200]   - Absolutely, absolutely.
[00:38:20.200 --> 00:38:22.920]   - And then the one that they'll also sometimes ask about
[00:38:22.920 --> 00:38:25.400]   is that one that makes Papa cry,
[00:38:25.400 --> 00:38:26.880]   which is the gift of the Magi.
[00:38:26.880 --> 00:38:29.160]   - Yes, yes, yes.
[00:38:29.160 --> 00:38:31.600]   Oh, and see, it'll make them cry
[00:38:31.600 --> 00:38:34.480]   when they are a Papa themselves, okay.
[00:38:34.480 --> 00:38:35.320]   That's great.
[00:38:35.320 --> 00:38:37.440]   Well, Tim, thank you so much for sharing
[00:38:37.440 --> 00:38:40.180]   just a little bit about your family's experience
[00:38:40.180 --> 00:38:43.240]   with reading aloud and helping our listeners
[00:38:43.240 --> 00:38:47.720]   brainstorm some ways to simplify Advent
[00:38:47.720 --> 00:38:50.320]   by reading together.
[00:38:50.320 --> 00:38:52.200]   I appreciate your time.
[00:38:52.200 --> 00:38:56.320]   And listeners, I appreciate you being with us
[00:38:56.320 --> 00:39:01.040]   on this journey of simplifying Advent this year.
[00:39:01.040 --> 00:39:03.120]   I have one thing I wanna tell you about
[00:39:03.120 --> 00:39:05.920]   that I don't know if you are taking a trip,
[00:39:05.920 --> 00:39:10.240]   if you're taking any trips for Christmas break this year,
[00:39:10.240 --> 00:39:13.480]   if any of you are gonna be in DC,
[00:39:13.480 --> 00:39:16.280]   I wanna suggest that you stop off
[00:39:16.280 --> 00:39:18.780]   at the Museum of the Bible.
[00:39:18.780 --> 00:39:23.780]   It's got a lot of interactive, immersive exhibits there.
[00:39:23.780 --> 00:39:27.280]   You can get the history of the scriptures.
[00:39:27.280 --> 00:39:31.640]   But this year, the museum is putting on,
[00:39:31.640 --> 00:39:34.520]   it's called Gloria Wonders of Noel.
[00:39:34.520 --> 00:39:38.560]   It's a series of Christmas-themed events
[00:39:39.560 --> 00:39:41.440]   that will really inspire your family.
[00:39:41.440 --> 00:39:42.600]   It's very joyful.
[00:39:42.600 --> 00:39:46.360]   It will show you the historical significance
[00:39:46.360 --> 00:39:48.860]   of the birth of Jesus.
[00:39:48.860 --> 00:39:52.200]   There are some daily readings about the Christmas story.
[00:39:52.200 --> 00:39:54.080]   There's some choral performances.
[00:39:54.080 --> 00:39:55.440]   There's crafts.
[00:39:55.440 --> 00:39:57.900]   There's all kinds of stuff going on.
[00:39:57.900 --> 00:40:02.000]   There are even some Christmas-exclusive exhibits.
[00:40:02.000 --> 00:40:05.320]   I think one of them is called Bethlehem Reborn.
[00:40:05.320 --> 00:40:08.260]   So if you're a CC member,
[00:40:08.260 --> 00:40:11.580]   you can also get a special discount code
[00:40:11.580 --> 00:40:15.280]   for your visit to Museum of the Bible.
[00:40:15.280 --> 00:40:19.400]   And if you want more information on events,
[00:40:19.400 --> 00:40:23.480]   you go to museumofthebible.org.
[00:40:23.480 --> 00:40:26.940]   And if you wanna find out about your special discount code
[00:40:26.940 --> 00:40:31.940]   as a CC member, you go to classicalconversations.com/motb.
[00:40:31.940 --> 00:40:36.940]   Okay, lots of good things for you guys to do
[00:40:36.940 --> 00:40:44.280]   as you celebrate Advent with your family this year.
[00:40:44.280 --> 00:40:46.920]   Tim, thank you again for being with me.
[00:40:46.920 --> 00:40:48.240]   - Thanks for having me on, Lisa.
[00:40:48.240 --> 00:40:51.080]   - Merry Christmas, Tim, and Merry Christmas to all you guys.
[00:40:51.080 --> 00:40:52.560]   See you next week.
[00:40:52.560 --> 00:40:55.140]   (gentle music)
[00:40:55.140 --> 00:40:57.200]   you
[00:40:57.200 --> 00:41:06.220]   [BLANK_AUDIO]

