
[00:00:00.000 --> 00:00:02.960]   [Silence]
[00:15:32.640 --> 00:15:34.300]   And generally they do, on average,
[00:15:34.300 --> 00:15:36.840]   they take your money more than you take theirs,
[00:15:36.840 --> 00:15:39.880]   and they take more of it, not just more often,
[00:15:39.880 --> 00:15:42.360]   because they use this random intermittent schedule.
[00:15:42.360 --> 00:15:43.760]   The random intermittent schedule
[00:15:43.760 --> 00:15:45.400]   is one in which you don't really know
[00:15:45.400 --> 00:15:47.840]   when the peaks in dopamine are going to arrive.
[00:15:47.840 --> 00:15:50.320]   And so there isn't this expectation and craving.
[00:15:50.320 --> 00:15:52.040]   And then all of a sudden when dopamine is released,
[00:15:52.040 --> 00:15:52.920]   it's extremely high.
[00:15:52.920 --> 00:15:54.300]   That's how they get you to continue playing,
[00:15:54.300 --> 00:15:55.880]   even though basically you're losing money
[00:15:55.880 --> 00:15:56.880]   and your dopamine is dropping,
[00:15:56.880 --> 00:15:59.760]   they elevate it every once in a while.
[00:15:59.760 --> 00:16:02.280]   Nicotine replacement can be used in a similar way,
[00:16:02.280 --> 00:16:05.280]   but in a benevolent way in order to help you get over
[00:16:05.280 --> 00:16:06.800]   smoking or vaping.
[00:16:06.800 --> 00:16:09.600]   By keeping the total amounts of dopamine variable
[00:16:09.600 --> 00:16:11.280]   around the clock,
[00:16:11.280 --> 00:16:14.120]   and by changing the amount of dopamine that's released,
[00:16:14.120 --> 00:16:17.520]   it seems to help people behaviorally and psychologically
[00:16:17.520 --> 00:16:18.940]   because they don't come to expect
[00:16:18.940 --> 00:16:20.460]   having a particular amount of dopamine
[00:16:20.460 --> 00:16:22.560]   in their brain and blood at any given time.
[00:16:23.080 --> 00:16:25.660]   (upbeat music)
[00:16:25.660 --> 00:16:28.240]   (upbeat music)
[00:16:28.240 --> 00:16:30.120]   (upbeat music)

