
[00:00:00.000 --> 00:00:20.520]   Let's get going. Audio is okay for everybody. I have some slight feedback, but I'll try to
[00:32:22.040 --> 00:32:26.040]   like, if I have an exact match, then I want this first. But if I don't have anything in the exact
[00:32:26.040 --> 00:32:31.400]   matches, then I want to look into my engram list. And then I want to kind of, like, take whatever is
[00:32:31.400 --> 00:32:38.680]   coming up next. So, even keyword-based search will be more complex if you combine different methods.
[00:32:38.680 --> 00:32:45.320]   Engrams are interesting, but, again, they're a dumb but pretty heavy hammer.
[00:32:45.320 --> 00:32:48.040]   Use them with the right, at the right scenario.
[00:32:48.040 --> 00:32:51.560]   Sorry, quick question about this engram. Is it by default one or two?
[00:32:51.560 --> 00:33:01.000]   Yes. But you could redefine that. So, we can, let me go back to the docs. The engram,
[00:33:01.000 --> 00:33:06.840]   you can say mingram and maxgram. If you set both to three, you would have trigrams, where it's always
[00:33:06.840 --> 00:33:14.200]   groups of three, like 1, 2, 3, 2, 3, 4, et cetera. You could also have something called edge engram,
[00:33:14.200 --> 00:33:18.600]   where you expect that somebody types the first few letters right, and then you only start from the
[00:33:18.600 --> 00:33:24.680]   beginning but not in the middle of the word, which sometimes avoids unexpected results. And, of course,
[00:33:24.680 --> 00:33:34.120]   reduces the number of tokens quite a bit. So, somewhere in here, edge engram.
[00:33:38.120 --> 00:33:47.400]   Let's just copy that over so I won't type. So, here we have edge engram with quick, and you can see it
[00:33:47.400 --> 00:33:53.160]   only does the first and the first two letters, but nothing else. And, in reality, you would probably
[00:33:53.160 --> 00:33:59.880]   define this like 2, 2, 5, or more, or whatever else you want. But, here, we only do from the start and
[00:33:59.880 --> 00:34:06.840]   nothing else, which reduces the tokens tremendously. But, of course, if you have blackberry and you want to
[00:34:06.840 --> 00:34:16.120]   match the berry, you're out of luck. Makes sense. Anybody else? Anything else?
[00:34:16.120 --> 00:34:23.240]   Yeah, so, if you have multiple languages, do not mix them up. That will just create chaos. Because we'll get to that in a moment. But, how keyword search works is basically word frequency.
[00:34:23.240 --> 00:34:44.520]   And if you mix languages, it screws up all frequencies and statistics. So, what you would do is, either you
[00:34:44.520 --> 00:34:53.800]   field English and you would have field English and then you would have field whatever the abbreviation for
[00:34:53.800 --> 00:35:03.080]   Hebrew is. Hebrew. And then you would have that. And then you would need to define the right analyzer for that
[00:35:03.080 --> 00:35:07.080]   specific field. So, you break it out either into different fields or you could even do different indices.
[00:35:07.080 --> 00:35:16.360]   And ideally, we even have that built-in. We have a language analyzer. Even if you just provide a couple of
[00:35:16.360 --> 00:35:25.640]   words, it will guess, or not guess, it will infer the language with a very high degree of certainty.
[00:35:25.640 --> 00:35:29.640]   Especially Hebrew will be very easy to identify. If you have your own diacrites, it's easy.
[00:35:29.640 --> 00:35:34.440]   But even if you just throw random languages in there, it will be a very high degree of certainty.
[00:35:34.440 --> 00:35:44.760]   Especially Hebrew will be very easy to identify. If you have your own diacrites, it's easy. But even if
[00:35:44.760 --> 00:35:49.880]   you just throw random languages at it, it will have a very good chance, just with a few words, to know
[00:35:49.880 --> 00:36:01.240]   this is this language and then you can treat it the right way. Good. Let's continue.
[00:36:03.320 --> 00:36:12.200]   So, we have done all of these searches. We have done slope. One more thing before we get into the
[00:36:12.200 --> 00:36:21.240]   relevance. One other very heavy hammer that people often overuse is fuzziness. So, bless you. If you
[00:36:21.240 --> 00:36:29.080]   have a misspelling, so I misspelled Obi-Wan Kenobi. We already know that this is broken out into two different
[00:36:29.080 --> 00:36:33.240]   words or tokens. It will still match your Obi-Wan because we have this
[00:36:33.240 --> 00:36:42.200]   fuzziness, which allows edits. It's like a Lievenstein distance. So, you can have one. By default here,
[00:36:42.200 --> 00:36:49.400]   you could either give it an absolute value, like you can have one edit, which could be one character
[00:36:49.400 --> 00:36:55.800]   too much, too little, or one character different. You could set it to two or three. You can't do
[00:36:55.800 --> 00:37:03.160]   more because otherwise you match almost anything. And auto is kind of smart because, depending on
[00:37:03.160 --> 00:37:10.120]   on how long the token that you're searching for, it will set a specific value. If you have zero to two
[00:37:10.120 --> 00:37:18.440]   characters, auto fuzziness, I think is one from two to -- no, zero to two characters is zero. Three to five
[00:37:18.440 --> 00:37:28.520]   characters is one. And after that, it's two. So, you can match these. Will this one match?
[00:37:31.720 --> 00:37:36.680]   Yes, no, yes, no, and why?
[00:37:36.680 --> 00:37:40.680]   No, because you go to T and the value.
[00:37:40.680 --> 00:37:43.960]   Yes. So, we have -- we have -- both of those are misspelled.
[00:37:43.960 --> 00:37:48.360]   It still matches. Why?
[00:37:48.360 --> 00:37:52.680]   You get tokenized separately and you can't have a single .
[00:37:52.680 --> 00:37:58.920]   Yes. That is a bit of a gotcha. So, yes. You need to know the tokenizer. So, we tokenize with standard,
[00:37:58.920 --> 00:38:04.920]   so it's two tokens, and then the fuzziness applies per token, which is another slightly surprising
[00:38:04.920 --> 00:38:14.600]   thing. But, yes, that's how you end up here. Okay. Now, we could look at how the Levenstein
[00:38:14.600 --> 00:38:21.240]   distance works behind the scenes, but it's basically a Levenstein automaton which looks something like
[00:38:21.240 --> 00:38:25.320]   this. If you search for food and you have two edits, this is how the automaton would work in the
[00:38:25.320 --> 00:38:30.440]   background to figure out, like, what are all the possible permutations. It's a fancy algorithm that
[00:38:30.440 --> 00:38:38.520]   was, I think, pretty hard to implement, but it's in Levenstein nowadays. Okay. Now, let's talk about
[00:38:38.520 --> 00:38:44.200]   scoring. One thing that you have seen that you don't have anywhere or in a non-search engine or
[00:38:44.200 --> 00:38:50.680]   just in a database is like we have to score. It's like, how well does this match? How does the score
[00:38:50.680 --> 00:39:01.640]   work here? Let's look at the details of that one. So, the basic algorithm, which is also most of us,
[00:39:01.640 --> 00:39:09.720]   or pretty much all of us here, term frequency inverse document frequency, or TF-IDF. It has been slightly
[00:39:09.720 --> 00:39:15.240]   tweaked, like the new implementation is called BM25, which stands for best match, and it's the 25th
[00:39:15.240 --> 00:39:22.200]   iteration of the best match algorithm. So, what they look like is you have the term frequency. If I
[00:39:22.200 --> 00:39:28.840]   search for Droid, how many times does Droid appear in the text that I'm looking for? And it's basically
[00:39:28.840 --> 00:39:35.880]   the square root of that. So, the assumption is if a text contains Droid once, this is the relevancy. If I
[00:39:35.880 --> 00:39:42.680]   have a text that contains Droid 10 times, this is the relevancy. The tweak between TF-IDF, that one just
[00:39:42.680 --> 00:39:48.840]   keeps growing, BM25 says, like, once you hit, like, five Droid in a text, it doesn't really get much more
[00:39:48.840 --> 00:39:55.000]   relevant anymore. So, it kind of, like, flattens out the curve. That is the idea of term frequency.
[00:39:55.000 --> 00:40:03.160]   The next thing is the inverse document frequency, which is almost the inverse curve. The assumption here is
[00:40:04.120 --> 00:40:13.080]   over my entire text, this is how often the term Droid appears. So, if a term is rare, it is much more
[00:40:13.080 --> 00:40:18.920]   relevant than if a term is very common, then it's kind of, like, less relevant. Basically, the assumption
[00:40:18.920 --> 00:40:24.520]   is rare is relevant and interesting. Very common is not very interesting anymore. And then it's kind of,
[00:40:24.520 --> 00:40:32.280]   like, just works its curve out like that. And the final thing is the field length norm is, like,
[00:40:32.280 --> 00:40:38.680]   the shorter a field is and you have a match, the more relevant it is. Which assumes, like,
[00:40:38.680 --> 00:40:42.600]   if you have a short title and your keyword appears there, it's much more relevant than if there's a
[00:40:42.600 --> 00:40:49.240]   very long text body and your keyword and you have a match there. And these are the three main components
[00:40:49.240 --> 00:40:56.200]   of TF-IDF. So, let's take a look at how this looks like. You can make this a bit more complicated.
[00:40:56.200 --> 00:41:05.240]   This will show you why something matches. Don't be confused by the -- or let me take that out for the
[00:41:05.240 --> 00:41:12.600]   first try. So, I'm looking for father. And I am -- no, I am your father. And Obi-Wan never told you what
[00:41:12.600 --> 00:41:19.160]   happened to your father. One is more relevant than the other. Why is the first one more relevant than
[00:41:19.160 --> 00:41:29.560]   the second one? Yeah. Term frequency is the same. Both contain father ones. The inverse document frequency
[00:41:29.560 --> 00:41:34.840]   is also the same because we are looking for the same term. The only difference is that the second one
[00:41:34.840 --> 00:41:44.360]   is longer than the first one. And that's why it's more relevant here. So, this is very simple. And you
[00:41:44.360 --> 00:41:49.800]   can then, if you're unsure why something is calculated in a specific way, you can add this explained true.
[00:41:49.800 --> 00:41:57.880]   And then it will tell you all the details of, like, okay, we have father. And it then calculates basically
[00:41:57.880 --> 00:42:01.960]   all the different pieces of the formula for you and shows you how it did the calculation. So, you can
[00:42:01.960 --> 00:42:07.640]   debug that if you need to. But it's probably a bit too much output for the everyday use case.
[00:42:07.640 --> 00:42:16.280]   And then you can customize the score if you want to. Here I'm doing a random score. So,
[00:42:16.280 --> 00:42:21.960]   my two fathers -- this is a bit hard to show -- they will just be in random order because their score is
[00:42:21.960 --> 00:42:29.240]   here randomly assigned. But you could do this more intelligently that you combine, like, the score and,
[00:42:29.240 --> 00:42:34.200]   like, if you have, I don't know, the margin on the product that you sell or the rating that you
[00:42:34.200 --> 00:42:38.120]   include that in the rating somehow and you can build a custom score for things like that.
[00:42:38.120 --> 00:42:46.680]   So, you can influence that any way you want. One thing that I see every now and then that is a
[00:42:46.680 --> 00:42:52.040]   very bad idea and we'll skip this one because it's probably a bit too much. This one, by the way,
[00:42:52.040 --> 00:42:58.200]   is the total formula that you can do or maybe I'll show you the parts that I skipped. What happens if
[00:42:58.200 --> 00:43:03.560]   you search for two terms and they're not the same, they don't have the same relevancy? So, what the
[00:43:03.560 --> 00:43:11.080]   calculation behind the scenes basically looks like is let's say we search for father. Father is very rare,
[00:43:11.080 --> 00:43:16.040]   that's why it's much more relevant than your. Your is pretty common. And then we have a document that
[00:43:16.040 --> 00:43:22.680]   contains your father. It's kind of like this axis. This will be the best match. But will a document
[00:43:22.680 --> 00:43:29.800]   that only contains father be more relevant or only your? Intuitively, the one with just father will
[00:43:29.800 --> 00:43:35.880]   be more relevant. But how does it calculate that? It basically calculates like this is the relevancy of
[00:43:35.880 --> 00:43:41.880]   father. This is the ideal document and this is your. And then it looks like which one has the shorter
[00:43:41.880 --> 00:43:49.000]   angle. And this is the one that is more relevant. So, if you have a multi-term search, you can figure
[00:43:49.000 --> 00:43:54.040]   out which term is more relevant and how they are combined. And then you can also have the coordination
[00:43:54.040 --> 00:43:59.080]   factor which basically rewards documents containing more of the terms that you're searching for. So,
[00:43:59.080 --> 00:44:09.320]   if I'm searching for three terms like I am father, whatever. If a document contains all three, this
[00:44:09.320 --> 00:44:14.920]   will be the formula that combines the scores of all three and multiplies it by three divided by three.
[00:44:14.920 --> 00:44:21.080]   If it only contains two of them, it would only have the relevancy of 2/3 and with one 1/3. And then you
[00:44:21.080 --> 00:44:25.800]   put it all together and this is the formula that happens behind the scenes and you don't have to do that
[00:44:25.800 --> 00:44:34.600]   in your head, luckily. Cool. We have seen these. One thing that we see every now and then is that
[00:44:34.600 --> 00:44:44.120]   people try to translate the score into percentages. Like you say, this is a 100% score and this is only like
[00:44:44.120 --> 00:44:52.680]   a 50% match. Who wants to do that? Hopefully nobody, because the Lucene documentation is pretty
[00:44:52.680 --> 00:44:59.480]   explicit about that. You should not think about the problem in that way, because it doesn't work.
[00:44:59.480 --> 00:45:05.560]   And I'll show you why it doesn't work or how this breaks. Let's take another example.
[00:45:05.560 --> 00:45:18.280]   Let's say we take this short text. These are my father's machines. I think of a good Star Wars quote to
[00:45:18.280 --> 00:45:23.720]   use here, but bear with me. So what remains if I run this through my analyzer? My father machine.
[00:45:23.720 --> 00:45:31.160]   These are the three tokens that remain. Now, I will store that. You remember the three tokens that we have
[00:45:31.160 --> 00:45:42.360]   stored. And if I search for my father machine, you might be inclined to say this is the perfect score.
[00:45:43.960 --> 00:45:51.400]   This is like 100%. Agreed? Because all the three tokens that I have stored in these are my father's
[00:45:51.400 --> 00:45:57.080]   machines are there. So this must be like my perfect match. So it's 3.2, that would be 100%.
[00:45:57.080 --> 00:46:03.400]   The problem now is every time you add or remove a document, the statistics will change and your score
[00:46:03.400 --> 00:46:10.520]   will change. So if I delete that document and I search the same thing again, I don't know what percentage
[00:46:10.520 --> 00:46:15.800]   this is now. Is this now the new 100% the best document or is this a zero point or, I don't know,
[00:46:15.800 --> 00:46:24.840]   20%? How does this compare? And then you can play funny tricks where these droids are my father's
[00:46:24.840 --> 00:46:32.200]   father's machines. And you can see I have a term frequency of 2 for father here. So if I store that one
[00:46:32.200 --> 00:46:44.200]   then and then search it, is this now 100%, is this now 110%? So don't try to translate scores into
[00:46:44.200 --> 00:46:50.200]   percentages. They're only relevant within one query. They're also not comparable across queries. They're
[00:46:50.200 --> 00:46:56.360]   really just sorting within one query to do that. Okay. Let me get rid of this one again.
[00:46:57.400 --> 00:47:06.840]   Now, we've seen the limitations of keyword search. We don't want to define our synonyms. We might want
[00:47:06.840 --> 00:47:16.840]   to extract a bit more meaning. So we'll do some simple examples to extend. I will add, from OpenAI,
[00:47:17.400 --> 00:47:24.520]   text embedding, text embedding small. I'm basically connecting that inference API for text embeddings
[00:47:24.520 --> 00:47:30.760]   here in my instance. I have removed the API key. You will need to use your own API key if you want to
[00:47:30.760 --> 00:47:38.280]   use it. But it is already configured. So let me pull up the inference services that we have here. I have
[00:47:38.280 --> 00:47:49.000]   done -- or I have added two different models. One sparse, one dense. Let's go to these. By the way,
[00:47:49.000 --> 00:47:58.520]   if you try to do this with a 100% score, don't do this. Because it will just not work. Okay.
[00:47:58.520 --> 00:48:05.480]   Not everybody has worked with dense vectors, right? So I have a couple of graphics coming back to our
[00:48:05.480 --> 00:48:12.840]   Star Wars theme, just to look at how that works. So what you do with dense vectors is we keep this
[00:48:12.840 --> 00:48:20.280]   very simple. This one just has a single dimension. And it has, like, the axis is pretty much like
[00:48:20.280 --> 00:48:25.560]   realistic Star Wars characters and cartoonish Star Wars characters. And this one falls on the realistic
[00:48:25.560 --> 00:48:31.720]   side and that other one is just cartoonish. And you have a model behind the scenes that can rate those
[00:48:31.720 --> 00:48:38.760]   images and figure out where they fall. Now, in reality, you will have more dimensions than one.
[00:48:38.760 --> 00:48:45.400]   And you will also have floating point precision. So it's not just, like, minus one, zero, or one.
[00:48:45.400 --> 00:48:55.000]   But you will have more dimensions. So, for example, here, in human and machine, and in a realistic model,
[00:48:55.000 --> 00:48:59.800]   you don't have -- the dimensions are not labeled as nicely and clearly understandable. The machine has
[00:48:59.800 --> 00:49:04.680]   learned what they represent. But they're not representing an actual thing that you can extract like that.
[00:49:04.680 --> 00:49:14.200]   But in our simple example here, now, we can say this layer character is realistic and a human versus,
[00:49:14.200 --> 00:49:21.720]   I don't know, the Darth Vader is cartoonish and, I don't know, somewhere between human and machine.
[00:49:23.080 --> 00:49:27.080]   So this is the representation in the vector space. And then you could have, like I said,
[00:49:27.080 --> 00:49:32.840]   you could have floating point values and then you can have different characters. And similar characters,
[00:49:32.840 --> 00:49:38.200]   like, both of those are human. Without the hand, he's only, like, not quite as human anymore,
[00:49:38.200 --> 00:49:47.960]   so he's a bit lower down here. So he's a bit closer to the machines. So you can have all of your entities in
[00:49:47.960 --> 00:49:51.880]   this vector space. And then if you search for something, you could figure out, like,
[00:49:51.880 --> 00:49:57.880]   which characters are the closest to this one. And again, in reality, you will have hundreds of
[00:49:57.880 --> 00:50:03.320]   dimensions. It will be much harder to say, like, these are the explicit things and this is why it
[00:50:03.320 --> 00:50:09.960]   works like that. It will depend on how good your model is in interpreting your data and extracting the
[00:50:09.960 --> 00:50:18.200]   right meaning from it. But that is the general idea of dense vector representation. You have your documents
[00:50:18.200 --> 00:50:24.360]   or sometimes it's like chunks of documents that are represented in this vector space and then you
[00:50:24.360 --> 00:50:31.800]   try to find something that is close to it for that. Does that make sense for everybody or any specific
[00:50:31.800 --> 00:50:39.720]   questions? So it's a bit more opaque, I want to say. It's not quite as easy because you say, like,
[00:50:39.720 --> 00:50:45.880]   these five characters match these other five characters here. But you need to trust or evaluate
[00:50:45.880 --> 00:50:53.160]   that you have the right model to figure out how these things connect. So let's see how that looks like.
[00:50:56.280 --> 00:51:05.800]   I have one dense vector model down here. We have OpenAI embedding. This one is a very small model. It
[00:51:05.800 --> 00:51:14.760]   only has 128 dimensions. The results will not be great, but it's actually for demonstrating it actually
[00:51:14.760 --> 00:51:20.760]   helpful. So we'll see that. The other model that we have, and let me show you the output of that. So if I
[00:51:20.760 --> 00:51:26.840]   take my text, these are not the droids you are looking for, this is the representation. It's basically
[00:51:26.840 --> 00:51:32.600]   an array of floating point values that will be stored and then you just look for similar floating point
[00:51:32.600 --> 00:51:37.320]   values. And then you have these are not the droids you are looking for. Here on the previous one,
[00:51:37.320 --> 00:51:47.720]   dense text embedding. This one here does sparse embedding. Sparse is the main model used for that
[00:51:47.720 --> 00:51:56.280]   It is called splayed. Our input of splayed is, we call it ELSER. It's kind of like a slightly improved splayed,
[00:51:56.280 --> 00:52:05.960]   but the concept is still the same. What you get is, you take your words, and this is not just a TF-IDF.
[00:52:05.960 --> 00:52:13.720]   This is a learned representation where I take all of my tokens and then expand them and say, like, for this text,
[00:52:14.680 --> 00:52:20.920]   these are all the tokens that I think are relevant. And this number here tells me how relevant they are.
[00:52:20.920 --> 00:52:29.720]   Again, not all of these make sense intuitively. And you might get some funky results, for example,
[00:52:29.720 --> 00:52:37.240]   with foreign languages. This currently only supports English. But these are all the terms that we have
[00:52:37.240 --> 00:52:46.920]   extracted. Normally, yeah, you get, like, 100-something or so. So, the idea is that this text is represented
[00:52:46.920 --> 00:52:52.920]   by all of these tokens. And the higher the score here, the more important it is. And what you will do is,
[00:52:52.920 --> 00:52:58.680]   you store that behind the scenes. When you search for something, you will generate a similar list,
[00:52:58.680 --> 00:53:04.120]   and then you look for the ones that have an overlap, and you basically multiply the scores together, and the
[00:53:04.120 --> 00:53:12.040]   ones with the highest values will then find the most relevant document. This is insofar interesting or
[00:53:12.040 --> 00:53:17.880]   nice because it's a bit easier to interpret. It's not just, like, long array of floating point values.
[00:53:17.880 --> 00:53:25.640]   Sometimes these don't make sense. The main downside of this, though, is that it gets pretty expensive at
[00:53:25.640 --> 00:53:33.560]   time. Because you store a ton of different tokens here for this. When you retrieve it, the search query will
[00:53:33.560 --> 00:53:41.960]   generate a similar long list of terms. And if you have a large enough text body, a query might hit a very
[00:53:41.960 --> 00:53:54.840]   large percentage of your entire stored documents with these OR matches. Because, basically, these are just a lot of ORs that you combine, calculate the score, and then return the most or the highest ranking results.
[00:53:54.840 --> 00:54:08.280]   So, it's an interesting approach. It didn't gain as much traction as dense vector models, but it can be, as a first step or an easy and interpretable step, it can be a good starting point to dive into the details here.
[00:54:08.280 --> 00:54:22.520]   So, these are not the droids looking for. It's basically represented by this embedding here.
[00:54:22.520 --> 00:54:36.280]   So, it's like this entire list of terms with this, yeah, with this relevancy, basically. This is the representation of this string. And then, when I search for something, I will generate the same
[00:54:36.280 --> 00:54:44.920]   list and then I basically try to match the two together. Like for what has the most or the highest matches here.
[00:54:44.920 --> 00:54:48.280]   Make sense?
[00:54:48.280 --> 00:54:55.480]   Yes, we'll do that in a second.
[00:54:57.720 --> 00:55:19.560]   I will create a new index. This one keeps the configuration from before, but I'm adding this semantic text for the sparse model and the dense model.
[00:55:21.000 --> 00:55:26.600]   So, I've created this one. And now I'll just put three documents. I have my other index.
[00:55:26.600 --> 00:55:30.600]   As you can see here, it says three documents were moved over.
[00:55:30.600 --> 00:55:36.680]   So, we can then start searching here. And if I look at that, the first document is still,
[00:55:36.680 --> 00:55:41.480]   these are not the droids you're looking for. You don't see, like for the, for a keyword search,
[00:55:41.480 --> 00:55:47.080]   you don't see the extracted tokens here. We also don't show you the dense vector representation or the
[00:55:47.080 --> 00:55:53.080]   sparse vector representation. Those are just stored behind the scenes for querying, but there's no real
[00:55:53.080 --> 00:55:58.040]   point in retrieving them because you're not going to do anything with that huge array of dense vectors.
[00:55:58.040 --> 00:56:06.920]   It will just slow down your searches. You can look at the mapping and you can see I'm basically copying my
[00:56:06.920 --> 00:56:10.920]   existing quote field to these other two that I can also search those.
[00:56:10.920 --> 00:56:17.960]   Okay. So, if I look for machine on my original quote, will it find anything?
[00:56:17.960 --> 00:56:21.080]   No?
[00:56:21.080 --> 00:56:29.240]   No, because it only had -- these are not the droids you're looking for. And this is still the keyword search.
[00:56:32.040 --> 00:56:48.040]   It doesn't work, shouldn't work. That's exactly the result that we want out of this here. Now,
[00:56:48.040 --> 00:56:55.400]   if I say answer and I say machine, then it will match here. These are not the droids you're looking for.
[00:56:55.400 --> 00:57:01.800]   And you can see this one matches pretty well, I don't know, at 0.9. But it also has some overlap,
[00:57:01.800 --> 00:57:08.360]   with no I am your father. I mean, it is much lower in terms of relevance. But something had an overlap
[00:57:08.360 --> 00:57:15.320]   here. And only the third document, Obi-Wan never told you what happened to your father. Only that one
[00:57:15.320 --> 00:57:21.000]   is not in our result list at all. But there was something here. I don't know the expansion. We would
[00:57:21.000 --> 00:57:30.840]   need to basically run -- where was it? We would need to run this one here for all the strings and look
[00:57:30.840 --> 00:57:34.680]   then for the expansion of the query. And then there would be some overlap, and that's how we retrieve
[00:57:34.680 --> 00:57:39.400]   that one. Is that a threshold that you have?
[00:57:39.400 --> 00:57:46.040]   You could define a threshold. It will, though, depend -- let's see.
[00:57:46.040 --> 00:57:56.840]   This is not the droids you're looking for. Let's say if I -- if I say -- I'm not sure if this will change anything.
[00:57:56.840 --> 00:58:12.440]   I mean, the relevance here is still -- it's still 10x or so. But, yeah, this one still -- we'll just have a
[00:58:12.440 --> 00:58:19.320]   very low -- it's still -- terms you look for. The score just totally jumps around. It's a bit hard to define the threshold.
[00:58:19.320 --> 00:58:28.760]   Because here you can see, in my previous query, we might have said 0.2 is the cutoff point. But now it's
[00:58:28.760 --> 00:58:34.920]   actually 0.4, even though it's not super relevant. So it might be a bit tricky, or you might need to
[00:58:34.920 --> 00:58:40.440]   have a more dynamic threshold depending on how many terms you're looking for and what is a relevant result.
[00:58:40.440 --> 00:58:46.920]   In the bigger picture, the assumption would be if you have hundreds of thousands or even millions of
[00:58:46.920 --> 00:58:53.320]   documents, you will probably not have the problem that anything that is so remotely connected will
[00:58:53.320 --> 00:59:00.360]   actually be in the top 10 or 20 or whatever list that you want to retrieve. So for larger proper data
[00:59:00.360 --> 00:59:05.960]   sets, this should be less of an issue. With my hello world example of three documents, it can be a bit
[00:59:06.520 --> 00:59:11.160]   misleading. But, yes, you can have a cutoff point if you figure out what for your data set and your
[00:59:11.160 --> 00:59:14.360]   queries is a good cutoff point. You could define the cutoff point.
[00:59:14.360 --> 00:59:18.280]   No, sorry, you have three documents. How come it's only showing two? Is it because of --
[00:59:18.280 --> 00:59:25.640]   So the query gets expanded into, I don't know, those 100 tokens or whatever. And then for those two,
[00:59:25.640 --> 00:59:33.400]   there is some overlap, but the third one just didn't have any overlap. But I -- so we -- okay, we can do that.
[00:59:33.400 --> 00:59:40.280]   It's just a bit tricky to figure out that the term that has the overlap. So we will need to take this
[00:59:40.280 --> 00:59:48.760]   one, machine -- no, I am your father. Let's take this one. What you need to do is to figure that one
[00:59:48.760 --> 00:59:57.160]   out. I don't know, actually, we should be able -- let me see. Let's see.
[01:00:09.320 --> 01:00:20.040]   This is a pretty long output. Somewhere I was actually hoping that it would show me the term that has
[01:00:20.040 --> 01:00:28.360]   matched here. Okay. I see something -- okay, there is something puppet that seems to be the overlap.
[01:00:28.360 --> 01:00:35.880]   How much sense that term expansion for the stored text and the query text makes is a bit of a different
[01:00:35.880 --> 01:00:41.880]   discussion. But in here with that explained true, you can actually see how it matched and what happened
[01:00:41.880 --> 01:00:46.760]   behind the scenes. If you have any really hard or weird queries or something that is hard to explain,
[01:00:46.760 --> 01:00:54.280]   to debug that. But the third one didn't match. Now, if I take the dense vector model with OpenAI and I
[01:00:54.280 --> 01:01:08.120]   search for machine, how many results do you expect to get back from this one? 0, 1, 2, 3. Yes, 3. Why 3?
[01:01:08.120 --> 01:01:14.840]   Yes, because there's always some match. That is the other -- or let me run the query first.
[01:01:19.240 --> 01:01:23.880]   These are not the droids you're looking for. This one is the first one. I don't think that this model
[01:01:23.880 --> 01:01:29.320]   is generally great because here the results are super close. It is -- I mean, the droids with the
[01:01:29.320 --> 01:01:34.520]   machines, that is the first one. But the score is super close to the second one, which is no, I am
[01:01:34.520 --> 01:01:39.320]   your father, which feels pretty unrelated. And Obi-Wan never told you what happened to your father. Even
[01:01:39.320 --> 01:01:48.440]   that one is still with a reasonably close score. But why do we have those? Because if we say,
[01:01:49.080 --> 01:01:55.960]   what is the relevance, I mean, it's further away, but it's always like there's always kind of like
[01:01:55.960 --> 01:02:01.800]   some angle to it, even if the kind of like the angle here or depending on the similarity calculation that
[01:02:01.800 --> 01:02:07.080]   you do, but it's still always related. There is no easy way to say something is totally unrelated.
[01:02:07.080 --> 01:02:14.520]   That is, by the way, one good thing about keyword search where it was relatively easy to have a cutoff
[01:02:14.520 --> 01:02:18.600]   point of things that are totally not relevant, where you're not going to confuse your users.
[01:02:18.600 --> 01:02:25.000]   Whereas here, if you don't have great matches, you might get almost -- it's not random, but it's
[01:02:25.000 --> 01:02:28.520]   potentially -- it looks very unrelated to your end users what you might return.
[01:02:29.240 --> 01:02:31.000]   just because it's very hard to show. Yes?
[01:02:31.000 --> 01:02:38.200]   Is it fair to say, then, that the OpenAI embedding search is worse for this kind of toy example,
[01:02:38.200 --> 01:02:39.880]   because the magnitude of difference is --
[01:02:39.880 --> 01:02:47.080]   I'm careful with worse, because it's really a hello world example, so I don't take this as a
[01:02:47.080 --> 01:02:54.520]   quality measurement in any way. I -- yeah, I mean, the OpenAI model with 128 dimensions is very few
[01:02:54.520 --> 01:02:59.880]   dimensions. I think it will probably be cheap, but not give you great results necessarily. But don't use
[01:02:59.880 --> 01:03:07.400]   this as a benchmark. I think it's just a good way to see that this is now much harder, because now you
[01:03:07.400 --> 01:03:12.760]   need to pick the right machine learning model to actually figure out what is a good match. With
[01:03:12.760 --> 01:03:16.680]   keyword-based search, it was a bit of a different story. There you need to pay more attention to,
[01:03:16.680 --> 01:03:22.120]   like, how do I tokenize, and do I have the right language, and do I do stemming or not stemming.
[01:03:22.120 --> 01:03:28.120]   But most of that work is relatively, I want to say, almost algorithmic, and then you can figure that
[01:03:28.120 --> 01:03:33.640]   out, and you configure it, and then it's very predictable at query time. Whereas with the dense
[01:03:33.640 --> 01:03:39.320]   vector representation, you really need to evaluate for the queries that you run and the data that you
[01:03:39.320 --> 01:03:45.320]   have, like, is that relevant, and is this an improvement or not? It's very easy to get going and
[01:03:45.320 --> 01:03:50.040]   just throw a dense vector model together, and you will match -- you will always match something
[01:03:51.080 --> 01:03:55.160]   that might be an advantage over the lexical search where you don't have any matches, which
[01:03:55.160 --> 01:03:59.480]   sometimes is the other problem that nothing comes back and you would want to have at least some
[01:03:59.480 --> 01:04:09.160]   results. Here it might just be unrelated. So that can be tricky. That you want to have some results is,
[01:04:09.160 --> 01:04:15.880]   by the way, a funny story that the European e-commerce store once told me, they said they accidentally
[01:04:15.880 --> 01:04:20.680]   deleted, I think, two-thirds of their data that they had for the products that you could buy.
[01:04:21.320 --> 01:04:26.120]   And then I asked them, like, okay, so how much revenue did you lose because of that? And they
[01:04:26.120 --> 01:04:32.920]   said, basically nothing, because as long as you showed some somewhat relevant results quickly enough,
[01:04:32.920 --> 01:04:37.080]   people would still buy that. So only if you have no results, that's probably the worst.
[01:04:37.080 --> 01:04:42.840]   So for an e-commerce store, you might want to show stuff a bit further out, because people might still
[01:04:42.840 --> 01:04:47.960]   buy it. But it really depends on the -- I'm coming to you in a moment -- it really depends on your use
[01:04:47.960 --> 01:04:53.800]   case. E-commerce is kind of like one extreme where you want to show always something for people to buy.
[01:04:53.800 --> 01:04:59.480]   If you have a database of legal cases or something like that, you probably don't want that approach,
[01:05:00.040 --> 01:05:06.200]   because that will go horribly wrong. So it is very domain specific. That's, I think,
