
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:26:39.200 --> 00:26:51.800]   But one of the things that a lot of guys realize is that they have a dopamine addiction and the addiction is to cheap fixes or cheap dopamine, unearned dopamine.
[00:26:51.800 --> 00:26:59.800]   And so the classic examples is our phone. We pull out our phone, we get a dopamine hit going on social media.
[00:26:59.800 --> 00:27:08.600]   Men get a dopamine hit from pornography. You get a dopamine hit from doing some like cheap and easy, easy thing that makes you feel good all of a sudden.
[00:27:08.600 --> 00:27:16.600]   But then when you close the cheap and easy thing down, you're left without any real lasting dopamine and you didn't do anything to earn it.
[00:27:16.600 --> 00:27:27.200]   And so you wind up just going back to that place for the hit and you're like any other drug addict, you're a dopamine addict and you just need another hit, need another hit, need another hit, need another hit.
[00:27:27.200 --> 00:27:32.200]   And you don't ever wind up with anything that endures. You don't wind up with a lifestyle that endures.
[00:27:32.200 --> 00:27:47.800]   And on basically every level, unearned dopamine, meaning where you got it because it was easy and cheap, you consumed fast food, you used pornography, you stared at YouTube unceasingly.
[00:27:47.800 --> 00:27:57.600]   You get the dopamine hit, but it ruins the rest of your life. And if you flip it around and you do it the hard way and you go and you say, I'm going to earn my dopamine.
[00:27:57.600 --> 00:28:02.200]   You do a dopamine detox and then you earn your dopamine through effort.
[00:28:02.200 --> 00:28:18.800]   Then you create a virtuous cycle in the other direction where you start to train your brain to hit that experience, hit that chemical off of genuine love and connection, genuine hard work, genuine exercise high, whatever the expression of it is.
[00:28:18.800 --> 00:28:27.000]   And the cool thing about it is you get the feelings that you want in the here and now, but then you get the lifetime of feelings ahead of you.
[00:28:27.000 --> 00:28:32.000]   So, I no longer embrace the thinking of how can I get this fast and easy?
[00:28:32.000 --> 00:28:41.400]   But I guess let me be honest. It is my ambition to not be the kind of guy who embraces the thinking of how can I get this fast and easy?
[00:28:41.400 --> 00:28:47.800]   It is my ambition to be the kind of guy who thoroughly and genuinely says, how can I do something the hard way?
[00:28:47.800 --> 00:28:51.200]   How can I do something the real way?
[00:28:51.200 --> 00:28:58.200]   The hard way is the right way. The hard way works reliably.
[00:28:58.200 --> 00:29:02.400]   Hacks, shortcuts don't always work.
[00:29:02.400 --> 00:29:04.500]   When they work, they don't always keep working.
[00:29:04.500 --> 00:29:08.700]   Whereas the hard way works reliably.
[00:29:08.700 --> 00:29:30.900]   Just the simple comments I've said so far in this podcast. If you become the kind of person who is worth a high salary because you bring very valuable skills to the marketplace, it's going to be relatively easy for you to command a high salary because you will have people who want you.
[00:29:30.900 --> 00:29:39.600]   Whereas if you're not the kind of person who is worth a high salary, then when you get one, you feel like you're an imposter.
[00:29:39.600 --> 00:29:41.300]   It affects your productivity and your output.
[00:29:41.300 --> 00:29:46.000]   And if you can't bring results, then pretty quickly your salary goes away and it's damaging to you.
[00:29:46.000 --> 00:29:50.300]   So, it's in the other way. The hard way works reliably in anything.
[00:29:50.300 --> 00:29:59.100]   If you're the kind of guy who is attractive to a woman, genuinely, thoroughly on every dimension, you have the personality characteristics and traits.
[00:29:59.100 --> 00:30:01.300]   You have the character that is attractive to her.
[00:30:01.300 --> 00:30:02.900]   You have the looks that are attractive to her.
[00:30:02.900 --> 00:30:08.100]   You have the features, the money, the status, the position, whatever it is that's attractive to her.
[00:30:08.100 --> 00:30:12.400]   If you develop those things the hard way, you don't need any tricks.
[00:30:12.400 --> 00:30:13.800]   Straightforward. And it's you.
[00:30:13.800 --> 00:30:15.300]   It's authentically, genuinely you.
[00:30:15.300 --> 00:30:21.100]   So, you don't have a sense of being an imposter.
[00:30:21.100 --> 00:30:24.000]   The hard way works reliably.
[00:30:24.000 --> 00:30:30.200]   In addition, the hard way scales and compounds.
[00:30:30.200 --> 00:30:31.900]   Hacks don't.
[00:30:31.900 --> 00:30:35.600]   What happens is you have to trade them in one for another.
[00:30:35.600 --> 00:30:39.300]   Give you a current day example.
[00:30:39.300 --> 00:30:43.800]   I have been a proponent of the concepts of internationalization.
[00:30:43.800 --> 00:30:49.800]   The idea being that choose different countries that serve your goals, your lifestyles, your needs, etc.
[00:30:49.800 --> 00:30:53.300]   I continue to be a proponent of that.
[00:30:53.300 --> 00:31:01.800]   One of the things that I've observed by being around this space is there is a subset of guys.
[00:31:01.800 --> 00:31:04.400]   Mostly I follow guys and I watch the guys do it.
[00:31:04.400 --> 00:31:10.400]   There's a subset of guys who are living in a place like the United States or a place like the United Kingdom, etc.
[00:31:10.400 --> 00:31:13.600]   And all of a sudden they realize, you know what?
[00:31:13.600 --> 00:31:16.800]   I could live well and live cheaper somewhere else.
[00:31:16.800 --> 00:31:26.800]   I don't need to live on $4,000 or $5,000 or $7,000 a month in New York or Miami or Orlando or Nashville or wherever they happen to be.
[00:31:26.800 --> 00:31:34.900]   Instead, I can go to Latin America and I can live like a king on $1,500 a month in Colombia or Panama or wherever.
[00:31:34.900 --> 00:31:38.500]   And so they quickly go and do that.
[00:31:38.500 --> 00:31:42.600]   Some of them use that kind of activity as a launching pad.
[00:31:42.600 --> 00:31:49.600]   They use the fact that they can live now on $1,500 a month to allow, and previously they needed $6,000 a month.
[00:31:49.600 --> 00:31:53.700]   Now it allows them to save $4,500 a month and they keep on going.
[00:31:53.700 --> 00:32:00.400]   But it feels to me from watching and listening to a lot of guys, there's a significant percentage of people who do that,
[00:32:00.400 --> 00:32:08.600]   who then become the kind of guy who just makes $1,500 a month because I can live on $1,500 a month and I can live the good life.
[00:32:08.600 --> 00:32:12.700]   After all, here I am having the barbecue on the beach, living well.
[00:32:12.700 --> 00:32:18.400]   I don't need much money. I'm just living well. Life's good, man. Life is life. Life's good.
[00:32:18.400 --> 00:32:25.600]   But what can frequently happen is the guy left when he was 23, goes and does it for 10 years.
[00:32:25.600 --> 00:32:36.900]   At 33, he's completely fallen behind and he finds himself frozen out of all the things that his peers are doing.
[00:32:36.900 --> 00:32:44.400]   He's missed out on a decade of compounding skills, compounding certifications, compounding usefulness in the workplace.
[00:32:44.400 --> 00:32:51.000]   He's missed out on a decade of compounding money from his investments growing and his income growing, etc.
[00:32:51.000 --> 00:32:52.700]   And so now he's worried about inflation.
[00:32:52.700 --> 00:32:57.600]   All of a sudden, his particular country that he chose is going through an inflationary spiral and he's all upset.
[00:32:57.600 --> 00:33:03.700]   What about the ratio of the Mexican peso to the dollar and all the rest of this stuff?
[00:33:03.700 --> 00:33:14.200]   Where if he had just been a bit patient or been thoughtful about how he applied these things and done things the hard way,
[00:33:14.200 --> 00:33:21.200]   then he wouldn't need that. He wouldn't need to be worried about the inflation rate.
[00:33:21.200 --> 00:33:27.200]   Because he did it the real way and his investments and his income are far exceeding the pace of inflation.
[00:33:27.200 --> 00:33:33.700]   Now notice, I'm not trying to be prescriptive of what any one person should or should not do.
[00:33:33.700 --> 00:33:39.400]   I'm not saying that he shouldn't leave New York and move to Bogota or that he should leave New York and go to Bogota.
[00:33:39.400 --> 00:33:43.900]   Again, it can be either way. But the mindset of the guy doing it is what matters.
[00:33:43.900 --> 00:33:51.300]   Is he looking for an opportunity to get ahead faster, but he's still doing the hard work or he's looking for a hack?
[00:33:51.300 --> 00:33:55.800]   Because the hard way scales and compounds and hacks don't.
[00:33:55.800 --> 00:33:58.700]   You have to go from one country and then you got to go for a cheaper country.
[00:33:58.700 --> 00:34:03.900]   Next thing you know, you're in a place that you don't want to be.
[00:34:03.900 --> 00:34:09.900]   You wake up and you're looking at your friend who's living in a mansion and you're saying, "How did you do that?"
[00:34:09.900 --> 00:34:13.100]   Well, this stuff compounds.
[00:34:13.100 --> 00:34:23.800]   The hard way, doing things the hard way, allows you to become a different person in the fullness of time.
[00:34:23.800 --> 00:34:26.300]   You become a different person.
[00:34:26.300 --> 00:34:34.100]   Whereas sometimes hacks transform you into the wrong kind of different person.
[00:34:34.100 --> 00:34:39.400]   They transform you into the kind of guy who looks for a hack.
[00:34:39.400 --> 00:34:48.400]   The hard way leads to your having pride, satisfaction, and real self-confidence.
[00:34:48.400 --> 00:34:58.400]   Now for a limited time at Del Amo Motorsports of Orange County. Get financing as low as 1.99% for 36 months on Select 2023 Can-Am Maverick X3.
[00:34:58.400 --> 00:35:04.500]   Considering the Mavericks taking home trophies everywhere from King of the Hammers to Uncle Ned's Backcountry Rally,
[00:35:04.500 --> 00:35:09.200]   you're not going to find a better deal on front row seats to a championship winner.
[00:35:09.200 --> 00:35:16.200]   Don't lose out on your chance to get a Maverick X3. Visit Del Amo Motorsports of Orange County in Santa Ana and get yours.
[00:35:16.200 --> 00:35:21.400]   Offer in soon. See dealer for details.
[00:35:21.400 --> 00:35:26.600]   It's funny to me that in the English language we have multiple uses and meanings of the word hack.
[00:35:26.600 --> 00:35:31.400]   And some of them, like other interesting English words, are the completely opposite meaning.
[00:35:31.400 --> 00:35:39.400]   So for example, if I say, "He's a hacker," or "He hacks life," or "He's a life hacker," or "He's got a great hack,"
[00:35:39.400 --> 00:35:51.800]   that has a completely wildly different meaning from my saying, "He's a total hack," or "He just hacked that job."
[00:35:51.800 --> 00:36:03.700]   And yet, is it really so different? Is there not a reason why we have the term, "He's a total hack," and it uses the same meaning?
[00:36:03.700 --> 00:36:10.100]   So here's my summary. Choose carefully the things that you commit to doing.
[00:36:10.100 --> 00:36:18.600]   Choose them because they're important to you. Choose them because they represent your ambitions, your goals.
[00:36:18.600 --> 00:36:25.900]   Choose carefully the things that you want to do. Choose carefully the things that you commit to doing.
[00:36:25.900 --> 00:36:35.500]   And then commit to them all the way. Don't just say, "I'm going to dabble in them," but commit to them.
[00:36:35.500 --> 00:36:39.900]   If you want to live a wealthy lifestyle, commit to becoming wealthy.
[00:36:39.900 --> 00:36:44.200]   And when you see the opportunity to live well now, I don't think that's harmful,
[00:36:44.200 --> 00:36:48.900]   as long as you maintain that commitment to becoming wealthy.
[00:36:48.900 --> 00:36:54.600]   If you want to learn another language, don't try to do a hack. Commit to learning the language.
[00:36:54.600 --> 00:36:57.500]   Now, when you have the opportunity to speed up your learning curve, certainly.
[00:36:57.500 --> 00:37:01.700]   There's not generally anything wrong with it, but don't look for the hack.
[00:37:01.700 --> 00:37:06.600]   Look for the genuine acquisition of it.
[00:37:06.600 --> 00:37:11.000]   So I, for example, you've heard me in public comment, people ask me how to learn a language.
[00:37:11.000 --> 00:37:16.800]   First thing I say is, "It's a multi-thousand hour project, so don't think it's anything else.
[00:37:16.800 --> 00:37:20.700]   It's a multi-thousand hour project. Commit to, 'How can I get those thousands of hours?'"
[00:37:20.700 --> 00:37:24.100]   And then at the other end, you'll have so much self-confidence, because you know,
[00:37:24.100 --> 00:37:26.700]   "This ability that I have is earned."
[00:37:26.700 --> 00:37:32.400]   And if you've chosen carefully the things that you commit to doing, and you're committed to them,
[00:37:32.400 --> 00:37:38.200]   does it really matter how quickly you learn? Why?
[00:37:38.200 --> 00:37:41.500]   What do you have in life except time?
[00:37:41.500 --> 00:37:45.900]   Why do you want the results so fast?
[00:37:45.900 --> 00:37:52.000]   What's the point?
[00:37:52.000 --> 00:37:59.700]   You have the time, and something worth doing is worth doing because it's important to you.
[00:37:59.700 --> 00:38:06.000]   So go ahead and just do it. And if it takes you more time, do it.
[00:38:06.000 --> 00:38:12.300]   I think often one of the reasons we try to do things fast is we don't understand
[00:38:12.300 --> 00:38:18.400]   that the balance of time that's necessary is not that—
[00:38:18.400 --> 00:38:22.600]   meaning the amount of time that's necessary to genuinely do something well
[00:38:22.600 --> 00:38:26.500]   is not that much more for a much higher level.
[00:38:26.500 --> 00:38:29.100]   Let me use the language example.
[00:38:29.100 --> 00:38:34.600]   Let's say that you're choosing a language, and let's say that it'll take you a thousand hours
[00:38:34.600 --> 00:38:39.400]   to genuinely be competent and comfortable in that language,
[00:38:39.400 --> 00:38:43.200]   to have very high levels of understanding. Obviously, any language, in the fullness of time,
[00:38:43.200 --> 00:38:46.800]   you're going to need thousands and thousands of hours to have the highest expression of it.
[00:38:46.800 --> 00:38:49.700]   But let's assume that it's a thousand-hour project.
[00:38:49.700 --> 00:38:55.100]   Having learned some languages, having taught some languages, having studied this out very deeply,
[00:38:55.100 --> 00:39:00.000]   what's interesting to me is there's just an overwhelming difference
[00:39:00.000 --> 00:39:05.600]   between your skills and ability at, say, four or five hundred hours in a language
[00:39:05.600 --> 00:39:10.000]   as compared to your skills and ability at, say, a thousand hours in a language.
[00:39:10.000 --> 00:39:17.800]   There's an overwhelming difference in your confidence, your comfort, your fluency, just your ability.
[00:39:17.800 --> 00:39:20.800]   There's a huge difference between those.
[00:39:20.800 --> 00:39:24.500]   Now, the guy who's hacking the language is going to look at it and say,
[00:39:24.500 --> 00:39:29.300]   "If I can achieve this, speaking this language and call myself fluent in 500 hours,
[00:39:29.300 --> 00:39:34.800]   why would I want to do a thousand hours in it? Why not just go on to something else?"
[00:39:34.800 --> 00:39:37.600]   My answer would be, number one, there's an overwhelming difference
[00:39:37.600 --> 00:39:42.600]   between being the kind of guy who can get by with 500 hours of work
[00:39:42.600 --> 00:39:48.000]   versus genuinely being comfortable and confident and fluent in a thousand hours of work.
[00:39:48.000 --> 00:39:50.600]   There's a huge difference.
[00:39:50.600 --> 00:39:56.700]   But in the fullness of time, the difference in time between your 500 hours of investment
[00:39:56.700 --> 00:40:02.000]   and a thousand hours of investment is not actually that much time.
[00:40:02.000 --> 00:40:08.200]   So if you've decided to learn Spanish and you put in 500 hours over the course of, say, two years,
[00:40:08.200 --> 00:40:13.300]   well, another two years will bring you to a much higher level of fluency.
[00:40:13.300 --> 00:40:16.600]   And if you start learning Spanish when you're 21 years old
[00:40:16.600 --> 00:40:20.800]   and you've reached that very high level of fluency at the age of 25,
[00:40:20.800 --> 00:40:25.800]   you may have another 75 years in which you can enjoy that level of fluency.
[00:40:25.800 --> 00:40:31.100]   And what's amazing about something like language is that once you reach that high upper intermediate,
[00:40:31.100 --> 00:40:34.500]   low advanced stage of language learning, it pretty well sticks with you for life,
[00:40:34.500 --> 00:40:37.800]   even if you have minimal use of it.
[00:40:37.800 --> 00:40:40.600]   And so the 25-year-old who really invests the time
[00:40:40.600 --> 00:40:46.800]   and reaches a high level of fluency in the language may just stop for a decade.
[00:40:46.800 --> 00:40:49.300]   And then he comes back and says, "You know what? I'm going to brush up my Spanish."
[00:40:49.300 --> 00:40:55.100]   And in a few years, sorry, a few hours, a few tens of hours, very quickly, it's back in place.
[00:40:55.100 --> 00:40:57.900]   But if you stop at that lower level of language acquisition,
[00:40:57.900 --> 00:41:03.300]   you put in 300 hours, you got through it, you kind of packed your way through it and figured it out,
[00:41:03.300 --> 00:41:09.800]   then you quit for a decade and come back, you're going to be starting from a much further back place.
[00:41:09.800 --> 00:41:13.000]   Now with wealth, this is even more clear.
[00:41:13.000 --> 00:41:18.300]   It is even more powerful. When you sit down with a chart and you chart out your income,
[00:41:18.300 --> 00:41:22.200]   you chart out your investments, if you put in that decade,
[00:41:22.200 --> 00:41:26.100]   that two decades of hard work and wealth accumulation, etc.,
[00:41:26.100 --> 00:41:29.600]   and you're committed to being the person who is a multi-millionaire,
[00:41:29.600 --> 00:41:34.500]   not just running out and renting a Lamborghini, then you get to enjoy it for life.
[00:41:34.500 --> 00:41:38.400]   And even if you have a setback, you have a bad investment,
[00:41:38.400 --> 00:41:43.500]   you suffer some kind of significant setback, and you have to rebuild from nothing,
[00:41:43.500 --> 00:41:52.900]   you can rebuild it much faster, better from scratch because you became the different kind of person.
[00:41:52.900 --> 00:41:58.100]   Back to school, which is where I started. It's not the grades that ultimately count, it's the learning.
[00:41:58.100 --> 00:42:02.900]   Learn the work well and the grades come automatically.
[00:42:02.900 --> 00:42:05.800]   It's not the grades that count, it's the learning.
[00:42:05.800 --> 00:42:12.200]   If you just learn the work well, the grades come automatically.
[00:42:12.200 --> 00:42:20.400]   On the other hand, if you focus on the grades, the inverse is not necessarily true.
[00:42:20.400 --> 00:42:25.800]   Having spent a lot of time thinking about education and knowing that that's a common thing for all of us,
[00:42:25.800 --> 00:42:28.600]   this is something that I just see so clearly.
[00:42:28.600 --> 00:42:33.900]   And what's amazing about it is I never thought about it when I was in school.
[00:42:33.900 --> 00:42:38.400]   But I pointed this out to you. As a homeschooler, I don't keep letter grades,
[00:42:38.400 --> 00:42:43.700]   I don't keep performance grades. I have embraced testing as a learning methodology.
[00:42:43.700 --> 00:42:48.200]   I used to say I didn't embrace testing and I have changed that.
[00:42:48.200 --> 00:42:53.600]   I have come to believe that testing is in of itself a learning tool
[00:42:53.600 --> 00:42:57.000]   because it seems from all the memory researchers and scientists,
[00:42:57.000 --> 00:43:02.800]   it seems that testing yourself allows your brain to actually record things more effectively.
[00:43:02.800 --> 00:43:09.000]   Some super interesting studies that have been publicized and talked about where it's actually like
[00:43:09.000 --> 00:43:16.500]   they did a study one time where they had a certain set of people reread content multiple times
[00:43:16.500 --> 00:43:21.200]   and they had another set of people read the content one time and then test multiple times,
[00:43:21.200 --> 00:43:25.500]   whether through the use of free active recall or some other testing methodology.
[00:43:25.500 --> 00:43:30.900]   And just by being tested multiple times, the people who were just tested and only read the material one time
[00:43:30.900 --> 00:43:35.900]   had a higher rate of retention and learning than the people who just read the material multiple times.
[00:43:35.900 --> 00:43:38.500]   So I have embraced, I have come to embrace testing.
[00:43:38.500 --> 00:43:43.800]   What I have not come to embrace is the concept of intense grading, especially not for young children.
[00:43:43.800 --> 00:43:49.100]   It's a waste of time. The grade is primarily just a marker.
[00:43:49.100 --> 00:43:55.300]   And what's interesting about it, and again, this is not a revelation to anybody except me,
[00:43:55.300 --> 00:43:59.400]   because I, but the idea is that if you do poorly in something,
[00:43:59.400 --> 00:44:05.600]   all that's a sign for is that you need to repeat it. That's it.
[00:44:05.600 --> 00:44:10.500]   If you do poorly in something, it's just a sign you don't know well, don't know it well enough.
[00:44:10.500 --> 00:44:15.100]   And so just do the class again. Get another book, read the book again, go through the class again,
[00:44:15.100 --> 00:44:19.000]   try a different teacher, just keep going until you learn something.
[00:44:19.000 --> 00:44:24.200]   And when you think back and you reflect on so many students who do poorly in school,
[00:44:24.200 --> 00:44:29.800]   and you think, wouldn't it be better if we just slowed everything down?
[00:44:29.800 --> 00:44:37.100]   And wouldn't it be better if instead of advancing you mindlessly through a set of classes based upon your age,
[00:44:37.100 --> 00:44:42.200]   we advanced you through a set of classes based upon your mastery of the material?
[00:44:42.200 --> 00:44:48.200]   And you simply repeated the material using new inputs, fresh books, fresh concepts,
[00:44:48.200 --> 00:44:53.600]   fresh presentation to try to take advantage of unfired synapses in your brain,
[00:44:53.600 --> 00:45:00.000]   and just repeat things until you're an A student. In every class.
[00:45:00.000 --> 00:45:02.300]   Well, now all of a sudden, wouldn't that be transformative?
[00:45:02.300 --> 00:45:06.100]   Because instead of just struggling through and doing just enough to get a C
[00:45:06.100 --> 00:45:10.600]   and pass the class and move on, you just went through the class again, twice, three times,
[00:45:10.600 --> 00:45:14.000]   whatever it takes until you're an A, then it'll stick with you for life.
[00:45:14.000 --> 00:45:18.300]   And when you think about education being such a powerful short set of years,
[00:45:18.300 --> 00:45:25.000]   and yet how important that educational foundation is, it's amazing.
[00:45:25.000 --> 00:45:27.900]   So it's not the grades that ultimately count. It's the learning.
[00:45:27.900 --> 00:45:32.800]   Learn the work well and the grades come automatically. Focus on the grades.
[00:45:32.800 --> 00:45:38.600]   The opposite is not true necessarily. Become a man of value in the world
[00:45:38.600 --> 00:45:45.000]   and the salary and riches will come automatically. Focus on the salary and riches
[00:45:45.000 --> 00:45:56.500]   and the inverse is not true. You have to become a man of value.
[00:45:56.500 --> 00:46:04.000]   If I were rewriting Tim's book, I would today talk about the fact
[00:46:04.000 --> 00:46:09.700]   that you absolutely can enjoy a Lamborghini lifestyle now,
[00:46:09.700 --> 00:46:13.700]   but that all of your consumption goals should be specific rewards
[00:46:13.700 --> 00:46:22.100]   that are connected to performance, enduring, lasting performance.
[00:46:22.100 --> 00:46:24.900]   So for example, if you make for yourself the commitment
[00:46:24.900 --> 00:46:27.700]   that I'm always going to live on 50% of my income,
[00:46:27.700 --> 00:46:31.700]   and you just automatically at the top say 50% of your income,
[00:46:31.700 --> 00:46:35.600]   then you can spend significantly with the other side.
[00:46:35.600 --> 00:46:39.200]   And by the way, Tim did talk about that in the book. Again, I'm not mad at Tim.
[00:46:39.200 --> 00:46:42.300]   Just pointing out that I wasn't smart enough to grasp it,
[00:46:42.300 --> 00:46:45.700]   of the importance of it being a very small amount.
[00:46:45.700 --> 00:46:50.900]   Use consumption-related goals to encourage you and cause you to move forward,
[00:46:50.900 --> 00:46:56.800]   but make sure that those consumption goals are not of primary importance.
[00:46:56.800 --> 00:47:00.200]   Make sure that those consumption goals are of very, very modest importance.
[00:47:00.200 --> 00:47:02.000]   Think back to the way that I teach this,
[00:47:02.000 --> 00:47:05.700]   when I just talk about how much should you spend on a car.
[00:47:05.700 --> 00:47:08.700]   A lot of people are shocked when I say 10%,
[00:47:08.700 --> 00:47:13.100]   but if you follow the 10% rule, it doesn't mean you have to always drive an old car,
[00:47:13.100 --> 00:47:15.700]   meaning you should buy a car if you're really interested in wealth building.
[00:47:15.700 --> 00:47:18.800]   You should buy a car that's not worth, or own vehicles and other stuff
[00:47:18.800 --> 00:47:21.200]   that's not worth more than 10% of your annual income.
[00:47:21.200 --> 00:47:25.000]   And a guy making $100,000 says, "I'm not driving a $10,000 car."
[00:47:25.000 --> 00:47:29.400]   Okay, you want to drive a $50,000 car? Want to drive a $100,000 car?
[00:47:29.400 --> 00:47:31.800]   Change the income. And if you change that metric,
[00:47:31.800 --> 00:47:34.800]   and you use the car as a driver, a motivating force,
[00:47:34.800 --> 00:47:38.000]   then you get the car and you get so much more.
[00:47:38.000 --> 00:47:40.500]   But if you just go out with $100,000 income,
[00:47:40.500 --> 00:47:44.800]   you buy a $100,000 car just because you can,
[00:47:44.800 --> 00:47:48.900]   you're probably going to come to regret it in life.
[00:47:48.900 --> 00:47:54.300]   I'm going to wind this down there. Don't seek for the easy hack.
[00:47:54.300 --> 00:48:00.000]   Take the hard way. Take the difficult way. Become a different person.
[00:48:00.000 --> 00:48:05.200]   That is the better path. And it doesn't take as long as you think.
[00:48:05.200 --> 00:48:10.100]   If you're the kind of person who's motivated to live the lifestyle of the new rich,
[00:48:10.100 --> 00:48:13.500]   if you're the kind of person who is motivated to learn a language,
[00:48:13.500 --> 00:48:20.900]   it doesn't require that much more for you to do it the genuine way, the hard way,
[00:48:20.900 --> 00:48:24.900]   but you get a lot more benefit for it. Don't look for the hacks.
[00:48:24.900 --> 00:48:27.400]   Look for the real deal.
[00:48:27.400 --> 00:48:32.900]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:48:32.900 --> 00:48:37.600]   You could do a classic herb roasted turkey or spice it up and make turkey tacos.
[00:48:37.600 --> 00:48:39.900]   Serve up a go-to shrimp cocktail
[00:48:39.900 --> 00:48:44.200]   or use simple truth wild-caught shrimp for your first Cajun risotto.
[00:48:44.200 --> 00:48:49.500]   Make creamy mac and cheese or a spinach artichoke fondue from our selection of Murray's cheese.
[00:48:49.500 --> 00:48:54.800]   No matter how you shop, Ralph's has all the freshest ingredients to embrace all your holiday traditions.
[00:48:54.800 --> 00:48:58.700]   Ralph's fresh for everyone.

