
[00:00:00.000 --> 00:00:04.560]   All right, thank you so much for joining us today.
[00:30:04.320 --> 00:30:11.440]   This text is some natural language description, like a baby astronaut hatching out of an egg on the moon.
[00:30:11.440 --> 00:30:13.920]   So this is natural language description we are talking about.
[00:30:13.920 --> 00:30:16.000]   This is not simply class labels.
[00:30:16.000 --> 00:30:18.720]   So that could make sense.
[00:30:18.720 --> 00:30:23.040]   It could make sense to have self-attention on noisy latents,
[00:30:23.040 --> 00:30:26.160]   to model the local dependencies within the patches.
[00:30:26.160 --> 00:30:32.320]   And then also to cross-attention in between the noisy patches and the text embeds.
[00:30:32.320 --> 00:30:37.520]   And then we'll have to figure a way out to modulate the time steps as well.
[00:30:37.520 --> 00:30:45.440]   And as we saw in the DIT work, that it's important to modulate the time step embeddings throughout your transformer blocks.
[00:30:47.440 --> 00:30:58.400]   And then, if you have got access to a class conditional diffusion transformer, and if it's compatible, it might also make sense to kind of initialize some blocks from it.
[00:30:58.400 --> 00:31:01.680]   Because why waste compute, right?
[00:31:01.680 --> 00:31:05.200]   It might help with training stabilization, and so on.
[00:31:05.200 --> 00:31:11.200]   Now, that's exactly what Pixart Alpha does.
[00:31:12.000 --> 00:31:28.480]   So if you were paying attention at this point in time, you would have realized that implementing these things is not extremely challenging, but it helps to know that that's exactly what Pixart Alpha does.
[00:31:29.120 --> 00:31:32.240]   So it uses a text encoder to embed the prompts.
[00:31:32.240 --> 00:31:35.040]   It uses self-attention on noisy latents.
[00:31:35.040 --> 00:31:42.000]   It uses cross-attention to model the dependency between the noisy latents and the text embeddings.
[00:31:42.000 --> 00:31:46.960]   And it also initializes from a class conditional DIT model in order to accelerate training.
[00:31:46.960 --> 00:31:54.960]   So it kind of helps to know that you can still think about these things and see it getting implemented in practice.
[00:31:54.960 --> 00:31:55.360]   So yeah.
[00:31:55.360 --> 00:32:01.840]   And here's some discussion around the use of text encoder.
[00:32:01.840 --> 00:32:22.880]   So Pixart Alpha used Flan T5XXL in order to really get that text rendering ability, and some of the concurrent works like Imagine, they showed that if you scale the text encoder, and if you ever wanted to render text in your images, having a better text encoder actually helps.
[00:32:22.880 --> 00:32:35.280]   And also then there's this problem of long prompt following ability, because models like SDXL, they rely on clip for embedding text, and clip has a very short context length.
[00:32:35.280 --> 00:32:41.040]   I think it's 77, but with the T5XXL, you get a way longer context length.
[00:32:41.040 --> 00:32:47.680]   So you basically get to have longer prompts, you get to describe your prompt in a bit more detail.
[00:32:47.680 --> 00:32:49.360]   So that's there.
[00:32:50.080 --> 00:32:56.720]   And also exploring the space of text encoder, it's still a kind of good research problem to take a look at.
[00:32:56.720 --> 00:33:02.320]   And if you were wondering, why not just use a standard language model in place of T5?
[00:33:02.320 --> 00:33:04.720]   Well, it's not that difficult to actually use it.
[00:33:04.720 --> 00:33:08.560]   At many works like Lumina, they explore it quite a bit.
[00:33:08.560 --> 00:33:12.480]   And if you were wondering, diffusion models are already compute bound.
[00:33:12.480 --> 00:33:16.080]   So why add the baggage of adding another heavy model?
[00:33:16.720 --> 00:33:22.320]   Well, I think it's okay to use that because computing prompt embedding, it's a one-step process.
[00:33:22.320 --> 00:33:27.680]   So it's okay to have a memory bound model like a large language model in the mix.
[00:33:27.680 --> 00:33:30.360]   Cool.
[00:33:31.360 --> 00:33:36.720]   And here we will again see the return of adaptive layer norm.
[00:33:36.720 --> 00:33:50.000]   And remember, if you forgot, remember that for each diffusion transformer block, we were operating on a summation of timestep embeddings and class embeddings.
[00:33:50.000 --> 00:33:50.320]   Right?
[00:33:50.320 --> 00:34:01.360]   And for Pixart Alpha, we basically, we already have a way to compute our text embeddings, which we do not want to touch.
[00:34:01.360 --> 00:34:07.200]   Because those embeddings are already computed with a dedicated rich text encoder.
[00:34:07.200 --> 00:34:16.080]   So we maybe do not want to touch those embeddings and modulate them, unlike diffusion transformers, where we modulated the class embeddings as well.
[00:34:16.080 --> 00:34:27.360]   And instead of having adaptive layer normalization blocks in every diffusion transformer encoder block, we basically maintain tables.
[00:34:27.360 --> 00:34:31.360]   We basically maintain embedding tables and we sum them up.
[00:34:31.360 --> 00:34:41.040]   So instead of doing another matmul for each and every transformer encoder block, we basically get away with addition.
[00:34:41.040 --> 00:34:44.160]   Addition with another embedding table.
[00:34:44.640 --> 00:34:47.360]   And it helps us reduce the compute quite a bit.
[00:34:47.360 --> 00:34:52.560]   It helps us reduce 27% of the original diffusion transformer computation.
[00:34:52.560 --> 00:34:54.880]   And I think the idea is fairly elegant.
[00:34:54.880 --> 00:35:03.680]   It also gives another perspective to think about how you can reduce parameters and still sort of maintain performance.
[00:35:03.680 --> 00:35:05.040]   This was good.
[00:35:05.040 --> 00:35:07.840]   Cool.
[00:35:07.840 --> 00:35:11.920]   And I must say, this is impressive performance for a fairly compact model.
[00:35:11.920 --> 00:35:17.840]   Like it's only 0.6 billion parameter model and it's already like breaking all the charts.
[00:35:17.840 --> 00:35:22.880]   Like when it came around in 2023, it was fairly, fairly good, fairly good.
[00:35:22.880 --> 00:35:27.520]   I think I have the general scores.
[00:35:27.520 --> 00:35:28.720]   No, we don't.
[00:35:28.720 --> 00:35:33.440]   But the last chart here, it basically shows you the human preference rating.
[00:35:33.440 --> 00:35:38.560]   Quality wise, it's overall image quality and alignment wise.
[00:35:38.560 --> 00:35:42.480]   It's the alignment between the text and the generated images.
[00:35:42.480 --> 00:35:47.440]   And in both of those aspects, PixArt Alpha performed fairly well.
[00:35:51.280 --> 00:36:04.480]   Now, before I jump to the time and memory complexity of these models, because we are still using the quadratic vanilla attention thing,
[00:36:04.480 --> 00:36:08.160]   I want to see if there are any questions at this point in time.
[00:36:08.720 --> 00:36:11.920]   So, I'm going to open the floor for questions, if that's okay, Steven.
[00:36:11.920 --> 00:36:13.120]   That's okay.
[00:36:13.120 --> 00:36:17.200]   Yeah, go ahead.
[00:36:17.200 --> 00:36:25.440]   You mentioned that the state-of-the-art diffusion models require more than one text encoder.
[00:36:25.440 --> 00:36:26.160]   Why is that?
[00:36:26.160 --> 00:36:32.880]   What's the benefit of having multiple different types of encodings for the same text?
[00:36:32.880 --> 00:36:34.080]   Oh, yeah, for sure.
[00:36:34.080 --> 00:36:38.320]   So, the question is, why would you want to have multiple text encoders?
[00:36:38.320 --> 00:36:43.040]   And why does it help improve the image generation performance?
[00:36:43.040 --> 00:36:51.360]   So, you saw in class conditional dates, you modulate not just the time step embeddings, but also the class embeddings.
[00:36:53.120 --> 00:37:00.640]   So, the conditional embeddings that we were modulating along with self-attention were a summation of class embeddings and time step embeddings.
[00:37:00.640 --> 00:37:05.680]   Now, for text image models, that is not as trivial.
[00:37:05.680 --> 00:37:11.120]   So, apart from your text embeddings, you also kind of have your time step embeddings.
[00:37:11.120 --> 00:37:19.200]   But what about modulating the other condition that you computed from your text input?
[00:37:19.200 --> 00:37:27.440]   So, turns out that the richer the representations are, the diverse the representations are, the better it is for the generation backbone.
[00:37:27.440 --> 00:37:36.320]   Now, when I said many models do use more than one text encoders, they usually have a combination of Clip and T5.
[00:37:36.320 --> 00:37:39.840]   Now, Clip is an entirely different model and T5 is an entirely different model.
[00:37:39.840 --> 00:37:44.880]   With Clip, you embed some kind of contrastive nature in the text embeddings.
[00:37:44.880 --> 00:37:50.800]   And with T5, you have a completely different nature in your text embeddings.
[00:37:50.800 --> 00:37:56.800]   So, the more the diverse are these embeddings, the better it is for the generative performance.
[00:37:56.800 --> 00:37:59.840]   But there's no systematic study of this.
[00:37:59.840 --> 00:38:02.480]   That's what the general belief is.
[00:38:03.520 --> 00:38:09.440]   Yeah, but there are works that get away just by using a single language model.
[00:38:09.440 --> 00:38:16.800]   So, maybe the language model, maybe the language models inherit both as a virtue of their good pre-training.
[00:38:19.840 --> 00:38:40.640]   I think most of them are using diffusion transformers because of their efficiencies and also they are easy to adapt.
[00:38:41.200 --> 00:38:51.760]   Like, if you wanted to embed another form of control, like let's say you wanted to additionally prompt the model with some stylistic reference from images,
[00:38:51.760 --> 00:38:56.320]   it's easier to do that on a diffusion transformer as we will see in a couple slides later.
[00:38:57.120 --> 00:39:16.000]   So, in the original diffusion transformer block,
[00:39:16.000 --> 00:39:20.800]   you initialize all your modulation parameters as basically an affine layer.
[00:39:20.800 --> 00:39:23.040]   So, you can do that, right?
[00:39:23.040 --> 00:39:27.040]   I mean, you can chunk it and then you have your different modulation parameters.
[00:39:27.040 --> 00:39:34.400]   And this is where your matrix multiplication lies.
[00:39:34.400 --> 00:39:38.320]   And notice how I am computing the modulation parameters, right?
[00:39:38.320 --> 00:39:43.040]   But here I am only computing it through an embedding table.
[00:39:43.040 --> 00:39:45.920]   There's no affine transformation happening.
[00:39:45.920 --> 00:39:50.720]   And I end up adding it to my timestep embeddings, that's it.
[00:39:52.080 --> 00:39:54.560]   So, that's how I avoid the matmul.
[00:39:54.560 --> 00:40:01.840]   And that's largely why I am able to sort of reduce the computation by 27%.
[00:40:01.840 --> 00:40:07.200]   I'll take one last question before I jump to the next section.
[00:40:07.200 --> 00:40:08.560]   If there's any.
[00:40:08.560 --> 00:40:12.240]   I've got some over Zoom as well as online.
[00:40:12.240 --> 00:40:16.160]   I'll ask some, let me see.
[00:40:16.160 --> 00:40:20.800]   Someone's wondering, is there still any point of GANs for image and video generation?
[00:40:20.800 --> 00:40:24.560]   Or have they been fully replaced basically with diffusion models?
[00:40:24.560 --> 00:40:31.120]   I won't say they have been fully replaced because you, as we saw, diffusion models are still sequential in nature.
[00:40:31.120 --> 00:40:36.560]   So, if you're looking for really ultra real-time generation, I think GANs are still the way to go.
[00:40:36.560 --> 00:40:38.880]   And many companies are, in fact, using them.
[00:40:38.880 --> 00:40:42.800]   So, if you're looking for really cool one-shot generation, I think GANs is the way.
[00:40:42.800 --> 00:40:54.480]   And even if, so there's this literature around timestep distillation that basically looks at reducing the number of timesteps or inference steps that you need in order to produce a good quality image.
[00:40:54.480 --> 00:40:56.160]   So, there you need a GAN loss, actually.
[00:40:56.160 --> 00:40:59.920]   So, GANs are not going to be completely replaced yet.
[00:40:59.920 --> 00:41:03.520]   Okay, because I thought, I thought GANs had a lot of issues like mode collapse.
[00:41:03.520 --> 00:41:11.360]   Oh yeah, they have, but if you have got specific use cases and if you have got a fairly good data set, you can still train a good GAN.
[00:41:14.800 --> 00:41:16.960]   I can ask one more if there's time from online.
[00:41:16.960 --> 00:41:17.280]   Sure, go ahead.
[00:41:17.280 --> 00:41:24.560]   Image generation generally requires a lot of data to train, especially for diffusion models.
[00:41:24.560 --> 00:41:28.240]   Are there techniques or architectural choices for low data regimes?
[00:41:28.240 --> 00:41:31.840]   That's a good one.
[00:41:31.840 --> 00:41:33.360]   The short answer is no.
[00:41:33.360 --> 00:41:41.120]   You need, I mean, I think it's kind of correlated with your use case a bit.
[00:41:41.120 --> 00:41:55.840]   Like for medical imaging, probably you do not need a whole lot of diversity, but if you need a fairly well and generative model, I think you need to train it on a lot of data to inherit all the biases that you are looking for.
[00:41:55.840 --> 00:42:06.880]   Like if you want to train on the distribution of natural images and you want the model to always produce realistic images, I think you need to have a lot of data.
[00:42:06.880 --> 00:42:08.880]   At least diverse data.
[00:42:08.880 --> 00:42:16.160]   Because nowadays for like LLMs, you know, there's like zero shot, few shot learning after you preach.
[00:42:16.160 --> 00:42:20.000]   Oh, I'm going to talk a bit about in context learning for diffusion models.
[00:42:20.000 --> 00:42:20.320]   Okay.
[00:42:20.320 --> 00:42:26.240]   But, but you still, you are assuming you have access to a pre-trained model, right?
[00:42:26.240 --> 00:42:26.960]   Right, right.
[00:42:26.960 --> 00:42:29.920]   So there you go.
[00:42:30.640 --> 00:42:54.640]   Alright, I'm going to, I'm going to start this leg of the talk by discussing the quadratic time and memory complexity argument a bit, because now we are in the image generation territory and when you are trying to generate like really high resolution images, like 4K images,
[00:42:54.640 --> 00:43:01.920]   So, vanilla attention becomes extremely prohibitive even if you were to operate on the latent space.
[00:43:01.920 --> 00:43:03.920]   Like take a look at the dimensions of the latents.
[00:43:03.920 --> 00:43:11.920]   Uh, let's say your, uh, number of latent channels is 16 and your latent dimensions are 512, 512.
[00:43:11.920 --> 00:43:19.200]   Like it's, it's still way too large, way larger than what we are used to seeing in the VLM space.
[00:43:19.200 --> 00:43:20.080]   Right.
[00:43:20.080 --> 00:43:22.720]   And I have some dummy computations here.
[00:43:22.720 --> 00:43:24.640]   This is of course not using flash attention.
[00:43:24.640 --> 00:43:34.400]   If I were to give you some dummy estimates, it would be like 190 GBs in floating point 16.
[00:43:34.400 --> 00:43:36.800]   And this is all like reasonable defaults.
[00:43:36.800 --> 00:43:45.040]   I mean, I have 24 attention heads, I've got batch size one, the sequence length is flattened out.
[00:43:45.040 --> 00:43:47.920]   I would need 190 GB.
[00:43:47.920 --> 00:43:50.480]   This is of course not using flash attention.
[00:43:50.480 --> 00:43:59.440]   But you kind of get an idea of the prohibitive computation space of the quadratic attention that we usually use in diffusion worlds.
[00:43:59.440 --> 00:44:05.520]   If we were to deal with really, uh, high quality and high resolution, uh, images.
[00:44:05.520 --> 00:44:07.680]   So what could we do?
[00:44:07.680 --> 00:44:12.800]   Like two simple things that we could do is operate on an even more compressed space.
[00:44:12.800 --> 00:44:19.040]   Like this, this 1, 16, 512, 512, this space is already compressed enough.
[00:44:19.040 --> 00:44:22.080]   But could we even increase the compression ratio further?
[00:44:22.080 --> 00:44:23.520]   Right.
[00:44:23.520 --> 00:44:28.560]   And then the second, second obvious thing could be to use some form of linear attention.
[00:44:28.560 --> 00:44:31.440]   that doesn't do the n cross n, uh, multiplication.
[00:44:31.440 --> 00:44:38.160]   So that brings me to my next architecture, which is the SANA architecture.
[00:44:38.160 --> 00:44:39.360]   And it uses both.
[00:44:39.360 --> 00:44:43.680]   It uses an, an even more compressed latent space.
[00:44:43.680 --> 00:44:49.200]   And it also uses a linear variant, uh, of the, of the, of the attention mechanism.
[00:44:49.200 --> 00:44:50.640]   So let's see.
[00:44:50.640 --> 00:44:55.680]   So a linear attention is on the other hand.
[00:44:55.680 --> 00:45:02.400]   And of course you might expect some performance loss with, with the linear complexity of the attention
[00:45:02.400 --> 00:45:03.440]   mechanism.
[00:45:03.440 --> 00:45:07.440]   And to compensate for the performance lost, we use mix FF.
[00:45:07.440 --> 00:45:12.160]   And I'm gonna, I'm gonna get into the details in a bit, but just wanted to give you a quick overview.
[00:45:13.120 --> 00:45:17.840]   So SANA does self, self-attention, self-linear attention as you will.
[00:45:17.840 --> 00:45:23.680]   But it still does cross-attention to model the dependencies between the noisy latents, as well
[00:45:23.680 --> 00:45:26.640]   as, uh, the text prompts that you are providing it to.
[00:45:26.640 --> 00:45:31.360]   And then there's no n-square computation happening in the self-attention.
[00:45:31.360 --> 00:45:33.600]   And the equation makes that clear.
[00:45:33.600 --> 00:45:38.080]   So we have got shared terms, shared terms computed from the KV projections.
[00:45:38.080 --> 00:45:40.640]   And these are reused for all the queries.
[00:45:40.640 --> 00:45:47.120]   And this way we are basically and effectively, uh, not doing the n cross n multiplications.
[00:45:47.120 --> 00:45:49.840]   And all of the multiplications are upper bound to n.
[00:45:49.840 --> 00:45:54.240]   That's why we are able to reduce from order of n-squared to order of n.
[00:45:55.360 --> 00:46:02.640]   And then, as I was mentioning, there has to be some form of accountability as we are not using the
[00:46:02.640 --> 00:46:05.200]   quadratic attention mechanism, right?
[00:46:05.200 --> 00:46:07.280]   So we use mix FFN blocks.
[00:46:07.280 --> 00:46:12.800]   It's basically a bunch of inverted residual blocks and point-first convolutions in order to model the
[00:46:12.800 --> 00:46:14.160]   local dependencies.
[00:46:14.160 --> 00:46:18.240]   Because it turns out that when you take the softmax out of, out of the picture,
[00:46:18.240 --> 00:46:20.960]   you lose all the notion of locality.
[00:46:20.960 --> 00:46:26.240]   Let's not say all, majority of the locality notions are taken out also.
[00:46:26.240 --> 00:46:32.320]   So that's why you, you need some, some components to also model the locality aspect.
[00:46:32.320 --> 00:46:34.240]   And mix FFN blocks are used for that.
[00:46:34.240 --> 00:46:40.160]   And for the first time, Sana got rid of the positional embedding bit.
[00:46:40.160 --> 00:46:45.520]   So, I mean, it's very, it's very funny to say it nope.
[00:46:45.520 --> 00:46:47.440]   So no positional embeddings.
[00:46:47.440 --> 00:46:52.640]   And mix FFN blocks actually helps because you have a bunch of convolutional blocks in there.
[00:46:52.640 --> 00:46:56.880]   So we are still returning to the convolutional argument, but not so much.
[00:46:56.880 --> 00:46:59.360]   Like it's, it's not fully convolutional.
[00:46:59.360 --> 00:47:02.720]   You just have a few convolutional layers thrown in there.
[00:47:02.720 --> 00:47:07.680]   So it's largely did based, but instead of using like a linear MLP,
[00:47:07.680 --> 00:47:14.240]   you have two convolutional layers to, to, to account for the local interactions.
[00:47:14.240 --> 00:47:19.680]   And it performs fairly well.
[00:47:19.680 --> 00:47:21.920]   For its compact size, it performs fairly well.
[00:47:21.920 --> 00:47:29.840]   I must say that we shouldn't take, take into account the kernel fusion and the fancy, fancy DPM
[00:47:29.840 --> 00:47:30.880]   problem solver that they're using.
[00:47:30.880 --> 00:47:36.480]   But up until the fourth row, I think it's still performing fairly well.
[00:47:36.480 --> 00:47:40.000]   Like it's giving very decent general performance.
[00:47:40.000 --> 00:47:43.600]   It's giving very decent DPG performance.
[00:47:43.600 --> 00:47:50.240]   And these are all metrics that assess, that assess a given image in terms of compositionality,
[00:47:50.800 --> 00:47:56.240]   in terms of their fidelity, in terms of their overall quality, and so on.
[00:47:56.240 --> 00:48:00.400]   And these metrics are fairly well grounded in terms of reality.
[00:48:00.400 --> 00:48:01.920]   So yeah.
[00:48:01.920 --> 00:48:12.080]   And, and this is, this is probably going to be the final flavor of attention that I'm going to discuss
[00:48:12.080 --> 00:48:14.720]   before I move on to other topics.
[00:48:14.720 --> 00:48:17.760]   And this is, I think, a bit new.
[00:48:18.560 --> 00:48:22.640]   And also new in the sense that no one in the VLM space really does it.
[00:48:22.640 --> 00:48:26.720]   So what happens if we were to kind of, you know, model
[00:48:26.720 --> 00:48:30.400]   dependencies of the different modalities in separate spaces?
[00:48:30.400 --> 00:48:31.600]   So let's see.
[00:48:31.600 --> 00:48:38.240]   So, and the, and, and one motivation behind this could be text embeddings.
[00:48:38.240 --> 00:48:42.160]   Let's say you are computing text embeddings with a large language model.
[00:48:42.160 --> 00:48:45.840]   You will end up inheriting a lot of bias from it, right?
[00:48:45.840 --> 00:48:49.440]   Like the unidirectionality bias will be there.
[00:48:49.440 --> 00:48:54.640]   If you're using a standard autoregressive large language model, you will end up inheriting the
[00:48:54.640 --> 00:48:56.320]   unidirectionality bias.
[00:48:56.320 --> 00:48:59.360]   So, so you will have bias.
[00:48:59.360 --> 00:49:05.280]   And they might, you know, creep into your, your generative model in all sorts of different ways.
[00:49:05.280 --> 00:49:12.960]   So, so one idea could be to do QKV projections, but, but separately.
[00:49:12.960 --> 00:49:19.680]   Like you do QKV projections on the text embeddings and you also, you also maintain another set of QKV
[00:49:19.680 --> 00:49:23.360]   projection parameters for your noisy latins.
[00:49:23.360 --> 00:49:26.720]   And then you concatenate them before you compute the attention.
[00:49:26.720 --> 00:49:32.320]   So you operate on a concatenate, concatenated representation before you actually do the attention.
[00:49:33.440 --> 00:49:44.960]   So you project your QKV stuff on your image latins separately from the text embeddings.
[00:49:44.960 --> 00:49:48.160]   You concatenate them before you actually compute attention.
[00:49:49.040 --> 00:49:51.360]   So this is basically it.
[00:49:51.360 --> 00:49:55.120]   So this is MMDIT that was introduced in the Stable Diffusion 3 paper.
[00:49:55.120 --> 00:50:02.640]   And their motivation was to get rid of the different biases that might be there in the text embeddings.
[00:50:02.640 --> 00:50:08.640]   And they also showed how qualitatively different text embeddings can be from the image embedding.
[00:50:08.640 --> 00:50:16.240]   So I guess that kind of gives you a hint about why we might need different text embeddings to not end up
[00:50:16.240 --> 00:50:19.600]   inherit each other's biases and have more diversity in the mix.
[00:50:19.600 --> 00:50:24.960]   So it basically looks like this.
[00:50:24.960 --> 00:50:31.200]   So it might feel a little complicated, but the reason why it's so big is because we have
[00:50:31.200 --> 00:50:35.440]   separate projection matrices for the different modalities that we are modeling.
[00:50:35.440 --> 00:50:40.560]   So on the left-hand side, we have got the captions.
[00:50:40.560 --> 00:50:43.280]   And on the right-hand side, we have got the noisy latents.
[00:50:43.280 --> 00:50:49.840]   And we have got separate QKV projections and adaptive layer non-matrices for the separate modalities.
[00:50:49.840 --> 00:50:51.840]   So that's why it feels big.
[00:50:51.840 --> 00:50:54.560]   But conceptually, it's basically this.
[00:50:54.560 --> 00:51:02.720]   So you have got separate adaptive layer non-matrices for the separate modalities.
[00:51:02.720 --> 00:51:05.040]   You have got separate QKV projection matrices.
[00:51:05.040 --> 00:51:08.400]   You have got separate output projection matrices.
[00:51:08.400 --> 00:51:11.920]   And then you have got separate, everything separate.
[00:51:11.920 --> 00:51:16.800]   Everything is separate from the two modalities that we are interested in.
[00:51:16.800 --> 00:51:28.160]   So in a way, it kind of gives a way to co-evolve the two embeddings from the two different modalities
[00:51:28.160 --> 00:51:31.760]   that we are working with for the given task, which is image generation in this case.
[00:51:31.760 --> 00:51:38.800]   And also, if we are very used to cross-attention, you might want to ask,
[00:51:38.800 --> 00:51:43.360]   if we were to compute attention in this way, how do we do masking in the first place?
[00:51:43.360 --> 00:51:45.440]   And that's actually an active area of research.
[00:51:45.440 --> 00:51:52.400]   We do not know how to do masks holistically if we were to do mmdit variant of attention.
[00:51:52.400 --> 00:52:01.440]   And then modulation happens with both time steps and the conditional embedding that you are operating with.
[00:52:02.240 --> 00:52:12.000]   So Stable Diffusion 3 uses a different set of pulled text embeddings that are usually computed from CLIP and not the T5-based text encoder.
[00:52:12.000 --> 00:52:19.520]   So again, you need some form of diversity to not end up inheriting the bias from the other text encoder that you have.
[00:52:21.840 --> 00:52:28.000]   And Stable Diffusion 3 uses three, but they can be mixed and matched during inference.
[00:52:28.000 --> 00:52:34.480]   They showed that you need the T5 if you need to have really good text rendering capabilities.
[00:52:34.480 --> 00:52:41.360]   But other than that, you can still do a lot with the two clips that they use.
[00:52:41.360 --> 00:52:46.080]   And you can drop the T5 if you are not solely focused on text rendering tasks.
[00:52:46.080 --> 00:52:52.960]   And of course, it matters quite a bit.
[00:52:52.960 --> 00:52:57.040]   You might want to ask, does mmdit matter at all?
[00:52:57.040 --> 00:52:59.200]   And it turns out that it does matter.
[00:52:59.200 --> 00:53:03.440]   Like they tried all forms of different attention variants.
[00:53:03.440 --> 00:53:06.240]   They tried cross-dit, they tried uvid.
[00:53:06.240 --> 00:53:10.800]   And mmdit seems to be the variant that gives you the lowest validation loss.
[00:53:10.800 --> 00:53:16.960]   And they also show that validation loss is fairly well correlated with the kind of image generation
[00:53:16.960 --> 00:53:20.640]   matrix that we care about, such as GenieVal and so on.
[00:53:20.640 --> 00:53:25.760]   And it scales fairly well, but it needs QKNORM relation.
[00:53:25.760 --> 00:53:32.240]   And thanks to the concurrent set of works, they didn't have to reinvent QKNORM from the scratch.
[00:53:32.240 --> 00:53:40.240]   So thanks to the developments in the regular transformer literature, they were able to just use QKNORM to
[00:53:40.240 --> 00:53:42.320]   solve the training and stability issues.
[00:53:42.320 --> 00:53:48.400]   And I think Stability Fusion 3 is basically incomplete without this picture.
[00:53:48.400 --> 00:53:57.520]   And I'm not showing this picture just for fun, but also because it shows how complex is this prompt,
[00:53:58.080 --> 00:54:05.360]   and how well Stability Fusion 3 was able to interpret this prompt and get us a creature like this.
[00:54:05.360 --> 00:54:11.520]   So I must give credits to the authors of Stability Fusion 3 who came up with these kinds of prompts.
[00:54:11.520 --> 00:54:13.840]   But it does fairly well.
[00:54:13.840 --> 00:54:20.960]   So it was among the first kinds of models that shows impressive prompt following ability,
[00:54:20.960 --> 00:54:26.400]   and also while also preserving the details that we care about.
[00:54:27.040 --> 00:54:28.080]   So that was quick.
[00:54:28.080 --> 00:54:34.000]   And mmdit didn't stop here.
[00:54:34.000 --> 00:54:38.320]   There are different flavors of mmdits that I wanted to discuss.
[00:54:38.320 --> 00:54:47.200]   Like in Stability Fusion 3, all the transformer blocks followed the mmdit flavor of attention.
[00:54:47.440 --> 00:54:49.520]   And it's computationally demanding.
[00:54:49.520 --> 00:54:52.720]   I mean, if you have worked with transformer encoders,
[00:54:52.720 --> 00:54:59.440]   you would appreciate the computational intensity of mmdits,
[00:54:59.440 --> 00:55:05.120]   because you are having to kind of maintain separate projection matrices for the different
[00:55:05.120 --> 00:55:06.960]   modalities that you are working with.
[00:55:06.960 --> 00:55:08.880]   So it's computationally extremely demanding.
[00:55:08.880 --> 00:55:17.120]   So maybe we could combine mmdit blocks and regular dit blocks to be able to better utilize the flops.
[00:55:17.120 --> 00:55:21.280]   So conceptually, this becomes this.
[00:55:21.280 --> 00:55:28.080]   So you have some number of mmdit blocks, you concatenate the final representation,
[00:55:28.080 --> 00:55:33.680]   and then you operate on the concatenate space and basically do vanilla dit.
[00:55:33.680 --> 00:55:35.200]   You do not do mmdit.
[00:55:35.200 --> 00:55:37.840]   And you end up utilizing the flops a little bit.
[00:55:37.840 --> 00:55:43.360]   And that's exactly what recent models like Flux from Black Forest Labs, they do.
[00:55:43.360 --> 00:55:54.560]   So another twisty one could be you have modality A, you compute output A by passing it through
[00:55:54.560 --> 00:55:56.480]   a bunch of transformer blocks.
[00:55:56.480 --> 00:55:59.600]   And then you have got modality B, let's say text embeddings.
[00:55:59.600 --> 00:56:01.920]   You pass it through another set of transformer blocks.
[00:56:02.560 --> 00:56:09.280]   You concatenate these outputs, and then you pass them through another set of transformer blocks.
[00:56:09.280 --> 00:56:11.920]   And then you basically have your final output.
[00:56:11.920 --> 00:56:19.680]   And in this way, you can configure all the different blocks in their own manner.
[00:56:19.680 --> 00:56:27.040]   like the transformer blocks for modality A could be different from the transformer blocks that you would
[00:56:27.040 --> 00:56:32.080]   use for modality B. So this way, you have a greater level of flexibility and control.
[00:56:32.960 --> 00:56:36.080]   And that's what the Lumina 2 work did.
[00:56:36.080 --> 00:56:42.400]   And as we can see, for conditions, they pass it through a separate set of transformer blocks.
[00:56:42.400 --> 00:56:46.640]   For noisy latents, they pass it through a separate set of transformer blocks.
[00:56:46.640 --> 00:56:52.400]   And they end up concatenating them and then again, they have another set of transformer blocks.
[00:56:52.400 --> 00:57:01.760]   So transformer blocks on the left-hand side, in the RHS big block, can be different from the transformer
[00:57:01.760 --> 00:57:04.480]   blocks used to model the noisy latents.
[00:57:05.360 --> 00:57:18.400]   And I want to give you a sense of how we can think of simplifying all of this design.
[00:57:18.400 --> 00:57:24.080]   Because it might feel complicated at this point in time, but I don't know.
[00:57:24.080 --> 00:57:26.560]   Maybe we can simplify it quite a bit.
[00:57:26.560 --> 00:57:30.880]   But I want to quickly see if there are any questions at this point.
[00:57:30.880 --> 00:57:33.120]   Do we have any questions over Zoom?
[00:57:33.120 --> 00:57:35.200]   Yeah, we've got some online questions.
[00:57:35.200 --> 00:57:38.240]   Let me see.
[00:57:38.240 --> 00:57:41.600]   Somebody just asked, is GPT-4.0 a completely different architecture?
[00:57:41.600 --> 00:57:44.880]   How does that compare with the diffusion transformer?
[00:57:44.880 --> 00:57:47.120]   That's a good one.
[00:57:47.120 --> 00:57:50.720]   I think it uses a hybrid architecture.
[00:57:50.720 --> 00:57:52.880]   It definitely has an LLM component to it,
[00:57:53.440 --> 00:57:56.720]   which was evolved to generate images.
[00:57:56.720 --> 00:58:00.240]   I'm going to come to this sort of hybrid architectures in a moment.
[00:58:00.240 --> 00:58:00.560]   Okay.
[00:58:00.560 --> 00:58:03.440]   And then someone's wondering for evaluation,
[00:58:03.440 --> 00:58:06.720]   are there good automatic metrics for image and video generation?
[00:58:06.720 --> 00:58:11.520]   Or is it mainly human-based subjective evaluation, similar to creative writing?
[00:58:11.520 --> 00:58:14.800]   I think it's an ensemble of different metrics.
