
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:27.820 --> 00:18:29.940]   - And that was never a national important,
[00:18:29.940 --> 00:18:32.640]   that was not one of the founding father's ideas
[00:18:32.640 --> 00:18:35.500]   for what the federal government should be responsible for.
[00:18:35.500 --> 00:18:37.940]   - No, they would be rolling over in their graves.
[00:18:39.200 --> 00:18:42.420]   And by the way, let's point out, they were geniuses, right?
[00:18:42.420 --> 00:18:46.780]   They created, out of whole cloth,
[00:18:46.780 --> 00:18:50.620]   they created and then fought for and won the right to be
[00:18:50.620 --> 00:18:54.580]   the most prosperous nation in the world,
[00:18:54.580 --> 00:18:58.100]   sorry, the most prosperous nation in the world,
[00:18:58.100 --> 00:19:03.100]   which created the greatest leap in prosperity for the world,
[00:19:03.100 --> 00:19:07.780]   the greatest, most generous nation in the world,
[00:19:07.780 --> 00:19:10.620]   was created by these geniuses who,
[00:19:10.620 --> 00:19:12.620]   can I just point out, were all homeschooled.
[00:19:12.620 --> 00:19:15.160]   - I was gonna say, who or shall we note
[00:19:15.160 --> 00:19:17.900]   were not publicly educated?
[00:19:17.900 --> 00:19:18.740]   - Right.
[00:19:18.740 --> 00:19:20.100]   - Oh my goodness.
[00:19:20.100 --> 00:19:23.460]   - So I started doing this with the kids.
[00:19:23.460 --> 00:19:28.020]   And so fast forward, my kids are all fierce,
[00:19:28.020 --> 00:19:32.980]   fiercely dipped in truth.
[00:19:32.980 --> 00:19:37.980]   Like they are truth seekers, they love God,
[00:19:37.980 --> 00:19:41.220]   they have very strong opinions.
[00:19:41.220 --> 00:19:42.980]   I say that to people and they look at me like,
[00:19:42.980 --> 00:19:44.920]   "Well, we wonder where they got that, Sam."
[00:19:44.920 --> 00:19:49.300]   And I'm like, "Because," and I tell parents,
[00:19:49.300 --> 00:19:50.600]   "Negotiate with your children,
[00:19:50.600 --> 00:19:51.920]   "teach your children to negotiate,
[00:19:51.920 --> 00:19:54.460]   "teach your children to debate."
[00:19:54.460 --> 00:19:55.300]   - Yes.
[00:19:55.300 --> 00:20:00.140]   - And this is why people can come to me and say things
[00:20:00.140 --> 00:20:01.700]   that they don't know anything about
[00:20:01.700 --> 00:20:04.340]   as if they have knowledge because they were never taught
[00:20:04.340 --> 00:20:08.020]   in school what actual knowledge is.
[00:20:08.020 --> 00:20:11.700]   They were given pablum and told that they were smart.
[00:20:11.700 --> 00:20:15.520]   They regurgitated the teacher's opinions on a test
[00:20:15.520 --> 00:20:16.580]   and they were given an A.
[00:20:16.580 --> 00:20:18.380]   And so they think they're knowledgeable
[00:20:18.380 --> 00:20:22.180]   about things that they're not knowledgeable.
[00:20:22.180 --> 00:20:23.700]   I mean, it's just ridiculous.
[00:20:23.700 --> 00:20:26.760]   - Yeah, yeah, absolutely.
[00:20:26.760 --> 00:20:31.540]   - So fast forward, my kids, I say this out loud
[00:20:31.540 --> 00:20:36.420]   when I speak and I talk to legislators, I talk to moms,
[00:20:36.420 --> 00:20:40.300]   I speak all over the country and I say to people,
[00:20:40.300 --> 00:20:42.340]   "I did it wrong."
[00:20:42.340 --> 00:20:44.220]   - Oh, yes. - I didn't even do it right.
[00:20:44.220 --> 00:20:45.260]   - Right.
[00:20:45.260 --> 00:20:48.340]   - And it was hugely, phenomenally successful.
[00:20:48.340 --> 00:20:52.140]   You meet my kids and you're like, "How'd that happen?
[00:20:52.140 --> 00:20:54.260]   "Where'd that come from?"
[00:20:54.260 --> 00:20:57.360]   Because my, and they're all extraordinarily different.
[00:20:57.360 --> 00:21:00.620]   My oldest is the social butterfly.
[00:21:00.620 --> 00:21:03.500]   He knows a ton of people everywhere.
[00:21:03.500 --> 00:21:06.900]   I go speak at a conference and the guy sitting next to me
[00:21:06.900 --> 00:21:10.000]   at the conference, I get home and I tell my son,
[00:21:10.000 --> 00:21:11.680]   so I went and spoke at this conference and he goes,
[00:21:11.680 --> 00:21:14.460]   "Yeah, I know, my friend was sitting next to you."
[00:21:14.460 --> 00:21:17.120]   I'm like, "So you knew people at the conference
[00:21:17.120 --> 00:21:18.780]   "that I didn't know."
[00:21:18.780 --> 00:21:20.020]   - Right, right.
[00:21:20.020 --> 00:21:22.300]   I know a guy. - How does that happen?
[00:21:22.300 --> 00:21:23.780]   - Oh, absolutely.
[00:21:23.780 --> 00:21:26.740]   You're just so-and-so's mom to some people.
[00:21:26.740 --> 00:21:29.220]   - But I can't brag too much about my kids, can I?
[00:21:29.220 --> 00:21:31.060]   I mean-- - Oh, sure, sure.
[00:21:31.060 --> 00:21:33.940]   And you can tell embarrassing stories about them.
[00:21:33.940 --> 00:21:36.460]   I'm sure they'll never listen to this interview, so.
[00:21:36.460 --> 00:21:41.020]   - So let me, so we're talking the everyday educator, right?
[00:21:41.020 --> 00:21:43.420]   And we're talking to moms who are educators,
[00:21:43.420 --> 00:21:45.460]   or at least they're trying to be.
[00:21:45.460 --> 00:21:47.940]   Here's the thing, you are the curriculum.
[00:21:47.940 --> 00:21:50.300]   Don't make it more complicated than that.
[00:21:50.300 --> 00:21:55.300]   If you wanna go get books to teach your kids stuff, okay.
[00:21:55.300 --> 00:21:58.140]   But here's the deal, your kids are curious.
[00:21:58.140 --> 00:22:00.940]   If you just guide that curiosity
[00:22:00.940 --> 00:22:02.800]   and then put some guard rails on it
[00:22:02.800 --> 00:22:07.140]   so it doesn't go off the charts in any one direction, right,
[00:22:07.140 --> 00:22:10.180]   they will drive their own education.
[00:22:10.180 --> 00:22:12.820]   Oh, you better hold on, you know.
[00:22:12.820 --> 00:22:15.980]   Like, let them drive their education, you hold on.
[00:22:15.980 --> 00:22:18.140]   And do your kids need to learn Latin?
[00:22:18.140 --> 00:22:20.440]   I think that they should learn Latin.
[00:22:20.440 --> 00:22:21.460]   That's a tough one, right,
[00:22:21.460 --> 00:22:23.440]   because they're gonna argue with you.
[00:22:23.440 --> 00:22:26.300]   But here's the deal, there are no arguments about Latin.
[00:22:26.300 --> 00:22:28.460]   Latin is a pre-decided thing.
[00:22:28.460 --> 00:22:29.940]   There's no point in bringing it up.
[00:22:29.940 --> 00:22:30.780]   It's going to happen.
[00:22:30.780 --> 00:22:32.320]   You will learn Latin. - Right, we're doing it.
[00:22:32.320 --> 00:22:34.140]   - Right, we're gonna do it. - And we're doing it together.
[00:22:34.140 --> 00:22:35.940]   So smile and nod. - That's right.
[00:22:35.940 --> 00:22:37.980]   That's right, same thing with piano.
[00:22:37.980 --> 00:22:40.780]   My kids, all of my kids at one point or another
[00:22:40.780 --> 00:22:43.020]   begged me to drop piano.
[00:22:43.020 --> 00:22:46.420]   Oh, we'll take up guitar as if that's like, come on.
[00:22:46.420 --> 00:22:47.980]   I know what's happening there.
[00:22:47.980 --> 00:22:50.060]   So yes, you can certainly take up guitar.
[00:22:50.060 --> 00:22:52.500]   It's a perfect accompaniment for piano.
[00:22:52.500 --> 00:22:54.500]   And so you can learn both simultaneously,
[00:22:54.500 --> 00:22:55.860]   and that's a very clever idea.
[00:22:55.860 --> 00:22:58.180]   And guess what, the guitar never happened,
[00:22:58.180 --> 00:23:01.920]   but my kids all play piano, and I have one child.
[00:23:01.920 --> 00:23:05.980]   The other two, they're proficient pianists.
[00:23:05.980 --> 00:23:07.780]   They're good, right?
[00:23:07.780 --> 00:23:09.740]   They are not in love with it.
[00:23:09.740 --> 00:23:12.400]   But I do have a child who absolutely loves it.
[00:23:12.400 --> 00:23:14.520]   He's traveling in Europe right now,
[00:23:14.520 --> 00:23:16.540]   and he reached out to me because there is
[00:23:16.540 --> 00:23:18.980]   a fold-up keyboard that he wants to get himself.
[00:23:18.980 --> 00:23:20.500]   - Oh, lovely.
[00:23:20.500 --> 00:23:22.060]   - That's how much he loves it.
[00:23:22.060 --> 00:23:23.260]   That's how much he needs it.
[00:23:23.260 --> 00:23:26.060]   - And see, how would he have found that passion
[00:23:26.060 --> 00:23:29.120]   if you had not pressed and introduced that to him?
[00:23:29.120 --> 00:23:29.960]   - That's right.
[00:23:29.960 --> 00:23:30.780]   - So that's what we do.
[00:23:30.780 --> 00:23:34.660]   We're the great introducers of all the things
[00:23:34.660 --> 00:23:38.060]   so that our children can become proficient in some
[00:23:38.060 --> 00:23:41.820]   and passionate about others, but well-rounded
[00:23:41.820 --> 00:23:46.740]   and able to participate in all kinds of conversations.
[00:23:46.740 --> 00:23:50.780]   I had one daughter who absolutely would have been happy
[00:23:50.780 --> 00:23:53.300]   if I had let her skip all the debate
[00:23:53.300 --> 00:23:55.180]   that she was ever assigned to do.
[00:23:55.180 --> 00:23:56.920]   And she would come home and she would say,
[00:23:56.920 --> 00:23:57.920]   "I've already done one.
[00:23:57.920 --> 00:24:01.400]   "Are you sure that I have to participate in this one?"
[00:24:01.400 --> 00:24:04.580]   And I was like, "Yeah, I'm sure that you do."
[00:24:04.580 --> 00:24:07.620]   And you were sure that you had to when you asked me that.
[00:24:07.620 --> 00:24:10.540]   And she never let the record show.
[00:24:10.540 --> 00:24:13.400]   She never developed a passion for it.
[00:24:13.400 --> 00:24:15.900]   But the funniest, one of the funniest stories
[00:24:15.900 --> 00:24:18.020]   of our homeschooling journey was that when she went
[00:24:18.020 --> 00:24:23.020]   to college and got assigned to debate with a team
[00:24:23.020 --> 00:24:27.220]   in an art class, of all things,
[00:24:27.220 --> 00:24:30.440]   nobody else in the class had any idea about debate.
[00:24:30.440 --> 00:24:33.420]   And she is not a natural leader and does not want
[00:24:33.420 --> 00:24:38.340]   to be in charge, but will fill the space if no one,
[00:24:38.340 --> 00:24:41.180]   if a leader does not appear, she will do it.
[00:24:41.180 --> 00:24:44.140]   And so she said, "Well, I mean, we have to do this debate.
[00:24:44.140 --> 00:24:47.760]   "We need a statement, we need our affirmations,
[00:24:47.760 --> 00:24:51.820]   "we need three reasons, we need to have some research
[00:24:51.820 --> 00:24:53.460]   "so that we're prepared to rebut."
[00:24:53.460 --> 00:24:55.500]   And they were all like, "What in the world?"
[00:24:55.500 --> 00:24:57.940]   And so she led her team through this.
[00:24:57.940 --> 00:25:02.580]   And as she exited the classroom, the professor said,
[00:25:02.580 --> 00:25:05.940]   "Well, I can tell that you must have been a big debater
[00:25:05.940 --> 00:25:09.180]   "in high school because you know how to do this so well."
[00:25:09.180 --> 00:25:10.700]   And she was so flabbergasted.
[00:25:10.700 --> 00:25:13.660]   She didn't do anything but shake his hand as she exited.
[00:25:13.660 --> 00:25:14.500]   (laughing)
[00:25:14.500 --> 00:25:16.180]   And she came home and she called me and she said,
[00:25:16.180 --> 00:25:18.740]   "Oh, my word, what have you done?"
[00:25:18.740 --> 00:25:21.260]   I said, "Absolutely nothing, but look what God
[00:25:21.260 --> 00:25:22.820]   "has done through you."
[00:25:22.820 --> 00:25:30.140]   - The point of debate is not to get proficient at debate.
[00:25:30.140 --> 00:25:31.000]   - Right.
[00:25:31.000 --> 00:25:34.280]   - The point of debate is to learn how to think and reason.
[00:25:34.280 --> 00:25:35.480]   - And listen.
[00:25:35.480 --> 00:25:38.480]   - And, right, and listen so that you, and by the way,
[00:25:38.480 --> 00:25:42.120]   hear the other side of things, be able to see
[00:25:42.120 --> 00:25:45.740]   the other side of things because one day you will need
[00:25:45.740 --> 00:25:48.300]   to persuade somebody of something.
[00:25:48.300 --> 00:25:51.780]   And if you know how to debate, then you will be able
[00:25:51.780 --> 00:25:54.340]   better to persuade them of the thing that you want
[00:25:54.340 --> 00:25:55.820]   to persuade them of.
[00:25:55.820 --> 00:25:56.660]   - That's so true.
[00:25:56.660 --> 00:25:58.020]   - It's a beautiful, beautiful thing.
[00:25:58.020 --> 00:26:01.620]   - If you're not able to listen to the other person,
[00:26:01.620 --> 00:26:05.740]   then you're never able to dial back to where you both
[00:26:05.740 --> 00:26:07.860]   agreed on something.
[00:26:07.860 --> 00:26:11.500]   And in order to ever persuade someone of anything,
[00:26:11.500 --> 00:26:15.060]   you have to find the last point of commonality,
[00:26:15.060 --> 00:26:17.140]   the last point of agreement, and then we're gonna
[00:26:17.140 --> 00:26:21.220]   walk forward, and I am hopefully going to lead you
[00:26:21.220 --> 00:26:23.060]   toward my position.
[00:26:23.060 --> 00:26:27.180]   - So you wanna know the hardest thing that I've ever done
[00:26:27.180 --> 00:26:29.100]   as a homeschool mom?
[00:26:29.100 --> 00:26:30.280]   - What?
[00:26:30.280 --> 00:26:31.120]   - Debate.
[00:26:31.120 --> 00:26:34.580]   So I personally love debate.
[00:26:34.580 --> 00:26:36.940]   I never did it growing up, I had no idea,
[00:26:36.940 --> 00:26:40.620]   but I learned everything that I ever needed to know
[00:26:40.620 --> 00:26:45.620]   about debate by stoa, which is the Greek word for column,
[00:26:45.620 --> 00:26:50.220]   and it's a debate organization, a Christian debate
[00:26:50.220 --> 00:26:53.460]   organization, speech and debate, out on the West Coast
[00:26:53.460 --> 00:26:54.500]   when we lived on the West Coast.
[00:26:54.500 --> 00:26:58.000]   So I learned everything there and through, obviously,
[00:26:58.000 --> 00:27:02.900]   through classical conversations, but my son loved it.
[00:27:02.900 --> 00:27:07.460]   He loved giving speeches and he became quite well known
[00:27:07.460 --> 00:27:09.100]   because that's what he does.
[00:27:09.100 --> 00:27:13.700]   He gets himself to be well known in those circles.
[00:27:13.700 --> 00:27:16.980]   My second child preferred Lincoln Douglas,
[00:27:16.980 --> 00:27:19.420]   and so he did a bunch of Lincoln Douglas.
[00:27:19.420 --> 00:27:23.580]   And then my third child was too young out there, we moved,
[00:27:23.580 --> 00:27:26.280]   and so she did debate here in Florida.
[00:27:26.280 --> 00:27:29.420]   And for her first debate in challenge one,
[00:27:29.420 --> 00:27:32.620]   she was debating the death penalty and she's very,
[00:27:32.620 --> 00:27:35.380]   I don't know if shy is the correct word.
[00:27:35.380 --> 00:27:38.220]   She's an extreme introvert and she did not want to debate.
[00:27:38.220 --> 00:27:40.060]   And so on the day of the debate,
[00:27:40.060 --> 00:27:43.020]   she stood in the hallway and sobbed.
[00:27:43.020 --> 00:27:44.980]   - Oh, yes. - I kid you not, she sobbed.
[00:27:44.980 --> 00:27:47.740]   - Yes. - And sobbed some more.
[00:27:47.740 --> 00:27:49.380]   Please don't make me do this, mommy.
[00:27:49.380 --> 00:27:50.740]   Please don't make me do this.
[00:27:50.740 --> 00:27:52.060]   I just don't want to do it.
[00:27:52.060 --> 00:27:52.900]   I just can't do it.
[00:27:52.900 --> 00:27:56.840]   Now, I had arranged, because I pulled some strings
[00:27:56.840 --> 00:28:00.140]   and nobody minded, for her to give the one AC,
[00:28:00.140 --> 00:28:02.340]   which is the first part of the debate.
[00:28:02.340 --> 00:28:04.180]   - Absolutely. - And it is fully scripted.
[00:28:04.180 --> 00:28:07.740]   The only not scripted part is your cross-examination.
[00:28:07.740 --> 00:28:10.140]   - Exactly. - In which you're
[00:28:10.140 --> 00:28:11.640]   answering questions, right?
[00:28:11.640 --> 00:28:14.340]   And it's the first debate, so like all bets are off
[00:28:14.340 --> 00:28:16.020]   as to how it's gonna go. - Right, right.
[00:28:16.020 --> 00:28:18.840]   They're just gonna ask you where you get your sources, so.
[00:28:18.840 --> 00:28:22.660]   - Right, she was in, could you repeat your first point
[00:28:22.660 --> 00:28:23.500]   or whatever? - Right, right.
[00:28:23.500 --> 00:28:28.500]   - She was in a pretty academic class and she was terrified.
[00:28:28.500 --> 00:28:33.360]   And she, it took her forever, I kid you not.
[00:28:33.360 --> 00:28:37.020]   The whole room was silent and we were jam-packed
[00:28:37.020 --> 00:28:39.540]   into a small classroom with all the parents there
[00:28:39.540 --> 00:28:42.380]   to watch and support and whatever.
[00:28:42.380 --> 00:28:46.100]   And it was stifling and nobody said a thing.
[00:28:46.100 --> 00:28:49.640]   And I talked her through it, I'm gonna get emotional
[00:28:49.640 --> 00:28:51.740]   because it was very hard for me to do this.
[00:28:51.740 --> 00:28:54.220]   - Yes, yes. - And I just kept saying
[00:28:54.220 --> 00:28:57.940]   to her, you must, you will read it, you will read it now.
[00:28:57.940 --> 00:29:00.580]   - That you're going to stand up there and get through it.
[00:29:00.580 --> 00:29:04.020]   - That's correct, and she walked up to the podium
[00:29:04.020 --> 00:29:06.560]   and she was crying and she turned around and walked away
[00:29:06.560 --> 00:29:08.820]   and then she walked back and cried some more
[00:29:08.820 --> 00:29:10.180]   and turned around and walked away.
[00:29:10.180 --> 00:29:13.880]   I kid you not, it was agonizing.
[00:29:13.880 --> 00:29:16.120]   And I finally said, I'm gonna count you down.
[00:29:16.120 --> 00:29:19.020]   This is a trick that I shall share with parents.
[00:29:19.020 --> 00:29:21.940]   You don't count up, you count down.
[00:29:21.940 --> 00:29:25.180]   And so I said, I'm gonna count you down, here we go.
[00:29:25.180 --> 00:29:29.680]   Stand at the podium, three, two, one.
[00:29:29.680 --> 00:29:35.120]   And I will tell you, I didn't shed a tear at the time.
[00:29:35.120 --> 00:29:38.820]   I'm emotional now, but at the time I was fully stoic.
[00:29:38.820 --> 00:29:42.160]   I was not going to let up.
[00:29:42.160 --> 00:29:44.140]   - Well, she had to conquer it.
[00:29:44.140 --> 00:29:47.540]   She had to win that day in that moment.
[00:29:47.540 --> 00:29:49.540]   - That's it, or she would never win.
[00:29:49.540 --> 00:29:51.260]   - Right, exactly. - Or would never have, right?
[00:29:51.260 --> 00:29:54.100]   And she sobbed through the entire thing.
[00:29:54.100 --> 00:29:56.680]   She got three quarters of the way through
[00:29:56.680 --> 00:29:58.640]   and she sort of let up a little bit
[00:29:58.640 --> 00:30:02.000]   because I think she was three quarters of the way through,
[00:30:02.000 --> 00:30:03.940]   but then she realized that she was almost done
[00:30:03.940 --> 00:30:06.760]   and she broke down again and sobbed for the rest of it.
[00:30:06.760 --> 00:30:08.340]   (laughs)
[00:30:08.340 --> 00:30:10.820]   But here's the thing, and this is what I wanna tell parents
[00:30:10.820 --> 00:30:12.860]   because you have to learn from this, okay?
[00:30:12.860 --> 00:30:14.980]   This was the hardest thing I've ever done.
[00:30:14.980 --> 00:30:16.380]   I'm so glad I did it.
[00:30:16.380 --> 00:30:18.780]   She's so glad I did it.
[00:30:18.780 --> 00:30:22.700]   And the next week, because we had a small class,
[00:30:22.700 --> 00:30:28.460]   the director decided that we would debate
[00:30:28.460 --> 00:30:31.100]   the opposite side the following week.
[00:30:32.220 --> 00:30:35.520]   And so each team took the opposite side.
[00:30:35.520 --> 00:30:37.940]   And that week we were in the great big room,
[00:30:37.940 --> 00:30:40.300]   'cause we got the great big room that day,
[00:30:40.300 --> 00:30:45.300]   and my daughter totally ruled the room.
[00:30:45.300 --> 00:30:46.180]   (laughs)
[00:30:46.180 --> 00:30:47.600]   - Good for her.
[00:30:47.600 --> 00:30:49.820]   - It was night and day.
[00:30:49.820 --> 00:30:51.220]   - Yeah.
[00:30:51.220 --> 00:30:55.700]   - And it's only because she powered through and she won.
[00:30:55.700 --> 00:30:57.620]   - Yes, yes.
[00:30:57.620 --> 00:31:01.900]   And only because you as her mother
[00:31:01.900 --> 00:31:05.100]   loved her enough to do the hard,
[00:31:05.100 --> 00:31:08.980]   uncomfortable thing and stand and walk with her
[00:31:08.980 --> 00:31:12.460]   through the terribly uncomfortable experience
[00:31:12.460 --> 00:31:16.500]   so she could get to the other side and be victorious.
[00:31:16.500 --> 00:31:20.560]   Because you cared enough about her to do that
[00:31:20.560 --> 00:31:23.220]   more than anybody else would have cared about her.
[00:31:23.220 --> 00:31:27.180]   - It's so hard, I'm seriously crying right now
[00:31:27.180 --> 00:31:31.020]   because it was so, it really was very hard.
[00:31:31.020 --> 00:31:32.820]   I just, yeah.
[00:31:32.820 --> 00:31:36.940]   - Yeah, and that's what homeschooling is all about.
[00:31:36.940 --> 00:31:40.420]   Helping your children do the hard things
[00:31:40.420 --> 00:31:45.420]   and walking hand in hand with them through the hard things
[00:31:45.420 --> 00:31:52.580]   till they become confident that--
[00:31:52.580 --> 00:31:53.940]   - Till they can lead the way.
[00:31:53.940 --> 00:31:55.060]   - Yes.
[00:31:55.060 --> 00:31:59.100]   - And it's such a, so this is what they hide from us, right?
[00:31:59.100 --> 00:32:02.020]   When you send your child to school,
[00:32:02.020 --> 00:32:05.180]   they don't let you see this side of the equation,
[00:32:05.180 --> 00:32:07.740]   like this potential, right?
[00:32:07.740 --> 00:32:08.580]   - Right.
[00:32:08.580 --> 00:32:10.140]   - My relationship with my teenagers,
[00:32:10.140 --> 00:32:12.600]   I tell parents, teenagers don't rebel.
[00:32:12.600 --> 00:32:16.040]   Because there are certain lies that we have simply adopted
[00:32:16.040 --> 00:32:17.660]   and accepted in our culture.
[00:32:17.660 --> 00:32:20.180]   We've adopted the lie that parenting is hard.
[00:32:20.180 --> 00:32:22.700]   We've adopted the lie that teaching is hard.
[00:32:22.700 --> 00:32:24.940]   We've adopted the lie that learning is hard.
[00:32:24.940 --> 00:32:28.300]   And we've adopted the lie that teenagers rebel,
[00:32:28.300 --> 00:32:30.540]   that teenagers are rebellious.
[00:32:30.540 --> 00:32:33.400]   And I will tell you, if you give your children truth,
[00:32:33.400 --> 00:32:34.940]   they don't rebel.
[00:32:34.940 --> 00:32:35.780]   - Right.
[00:32:35.780 --> 00:32:38.220]   - There's nothing for them to rebel against.
[00:32:38.220 --> 00:32:39.540]   You're gonna rebel against the truth?
[00:32:39.540 --> 00:32:40.860]   That's like rebelling against God.
[00:32:40.860 --> 00:32:41.900]   Good luck with that.
[00:32:41.900 --> 00:32:43.660]   - Right, that's not gonna end well.
[00:32:43.660 --> 00:32:45.340]   - It doesn't turn out well when you do that.
[00:32:45.340 --> 00:32:46.700]   - It does not end well.
[00:32:46.700 --> 00:32:50.620]   - Right, so that's the beautiful thing.
[00:32:50.620 --> 00:32:55.540]   And when my kids were teens, my husband traveled a lot.
[00:32:55.540 --> 00:32:59.420]   And I would often go, in fact, because I worked
[00:32:59.420 --> 00:33:02.700]   from 6 a.m. to 9 a.m. every day,
[00:33:02.700 --> 00:33:06.180]   I did a nationally syndicated radio show
[00:33:06.180 --> 00:33:07.780]   while I was home educating my kid.
[00:33:07.780 --> 00:33:08.620]   - Right, right.
[00:33:08.620 --> 00:33:10.820]   - Which is why when people say, "Well, I work."
[00:33:10.820 --> 00:33:12.260]   I go, "Well, that's no excuse."
[00:33:12.260 --> 00:33:13.100]   Do you have another one? - I know.
[00:33:13.100 --> 00:33:15.260]   I mean, we all work at something.
[00:33:15.260 --> 00:33:17.900]   - Right, so I used to go to bed quite early.
[00:33:17.900 --> 00:33:20.500]   I would be in bed with my laptop doing some research
[00:33:20.500 --> 00:33:22.060]   for the show or whatever.
[00:33:22.060 --> 00:33:26.220]   And my kids, one at a time on various days,
[00:33:26.220 --> 00:33:28.220]   they would come knock softly on the door
[00:33:28.220 --> 00:33:30.740]   and come in and sit down on my bed
[00:33:30.740 --> 00:33:32.380]   and just sort of download their day.
[00:33:32.380 --> 00:33:34.340]   They just wanted to have relationship.
[00:33:34.340 --> 00:33:35.180]   - Yeah, exactly.
[00:33:35.180 --> 00:33:37.100]   - They just wanted to connect.
[00:33:37.100 --> 00:33:40.340]   And I would always like gently fold my computer,
[00:33:40.340 --> 00:33:42.380]   put it to the side and make a mental note
[00:33:42.380 --> 00:33:44.460]   that it was gonna be a late night for me or whatever.
[00:33:44.460 --> 00:33:45.580]   - Yes.
[00:33:45.580 --> 00:33:47.520]   - But I would never turn them down.
[00:33:47.520 --> 00:33:49.740]   That was the precious stuff, man.
[00:33:49.740 --> 00:33:53.060]   That was the icing, that was the good stuff.
[00:33:53.060 --> 00:33:57.100]   And you're denied that when you send your child to school
[00:33:57.100 --> 00:33:59.860]   because the school comes between you and the child.
[00:33:59.860 --> 00:34:00.700]   - Yes.
[00:34:00.700 --> 00:34:01.980]   - And so there's all, and by the way,
[00:34:01.980 --> 00:34:04.300]   the child knows that the school is lying to them
[00:34:04.300 --> 00:34:07.340]   and they know that you as the parent put your child there.
[00:34:07.340 --> 00:34:09.800]   - Right, that you have defaulted to that.
[00:34:09.800 --> 00:34:10.640]   - So you've betrayed them.
[00:34:10.640 --> 00:34:12.860]   - You have defaulted, abdicated your responsibility.
[00:34:12.860 --> 00:34:14.700]   - And it's a betrayal.
[00:34:14.700 --> 00:34:17.220]   And it's hard to overcome that betrayal.
[00:34:17.220 --> 00:34:21.860]   I had a mother in one of my conferences break down
[00:34:21.860 --> 00:34:25.460]   and stand up and say, "I owe my daughter an apology."
[00:34:25.460 --> 00:34:29.340]   And her daughter was there in the room with the granddaughter.
[00:34:29.340 --> 00:34:31.720]   She said, "I have to apologize to you right now
[00:34:31.720 --> 00:34:34.700]   "because I really want you to homeschool your granddaughter
[00:34:34.700 --> 00:34:36.980]   "and I'm sorry for not homeschooling."
[00:34:36.980 --> 00:34:38.920]   - Yes, that.
[00:34:38.920 --> 00:34:43.920]   - It was an amazing thing because you can take responsibility
[00:34:45.020 --> 00:34:48.700]   what little responsibility you may have, right?
[00:34:48.700 --> 00:34:51.300]   She doesn't, it really isn't her fault
[00:34:51.300 --> 00:34:53.500]   that she just followed the way of the world
[00:34:53.500 --> 00:34:55.220]   and sent the children to school.
[00:34:55.220 --> 00:34:58.020]   - Right, I mean, we didn't know that there was an option.
[00:34:58.020 --> 00:35:02.500]   Nobody was painting a picture that this was doable
[00:35:02.500 --> 00:35:05.780]   and that this was preferable and that there's a way.
[00:35:05.780 --> 00:35:08.300]   You didn't even know, 30 years ago,
[00:35:08.300 --> 00:35:09.940]   you didn't really know it was a choice
[00:35:09.940 --> 00:35:13.600]   for quote unquote regular people to do this.
[00:35:13.600 --> 00:35:16.340]   But here's the thing, no one else did it.
[00:35:16.340 --> 00:35:18.400]   She is the one who did it.
[00:35:18.400 --> 00:35:23.400]   And so there's no shame in taking responsibility,
[00:35:23.400 --> 00:35:25.540]   asking for forgiveness and moving on.
[00:35:25.540 --> 00:35:27.500]   That's the beauty of our religion, right?
[00:35:27.500 --> 00:35:29.740]   Is that it's centered on forgiveness
[00:35:29.740 --> 00:35:32.940]   and this idea that you can seek forgiveness
[00:35:32.940 --> 00:35:34.360]   and you can be redeemed.
[00:35:34.360 --> 00:35:39.360]   And so she sought that redemption in my conference
[00:35:39.360 --> 00:35:42.100]   and the daughter proclaimed that she would homeschool
[00:35:42.100 --> 00:35:44.440]   her little girl instead of sending her to school
[00:35:44.440 --> 00:35:48.780]   because she then recognized the damage that had been done
[00:35:48.780 --> 00:35:53.280]   to her relationship with her mother by the school.
[00:35:53.280 --> 00:35:54.760]   - Yes, yes.
[00:35:54.760 --> 00:35:56.780]   - And by the way, let's be clear.
[00:35:56.780 --> 00:35:58.940]   I don't know how far this is gonna go
[00:35:58.940 --> 00:36:00.520]   or who's going to listen to it.
[00:36:00.520 --> 00:36:02.320]   I do not blame teachers.
[00:36:02.320 --> 00:36:04.520]   I think teachers are caught in a system.
[00:36:04.520 --> 00:36:05.360]   - Right.
[00:36:05.360 --> 00:36:08.160]   - And by and large, there are a lot of teachers
[00:36:08.160 --> 00:36:10.300]   who are just keeping their heads down
[00:36:10.300 --> 00:36:12.920]   and trying to keep their paychecks and stuff.
[00:36:12.920 --> 00:36:14.420]   And I understand that.
[00:36:14.420 --> 00:36:19.580]   So I don't go after teachers at all.
[00:36:19.580 --> 00:36:23.420]   But I do go after the system and I have been quoted
[00:36:23.420 --> 00:36:25.200]   as saying that they do wanna have sex
[00:36:25.200 --> 00:36:27.120]   with your children in school.
[00:36:27.120 --> 00:36:29.220]   - Yeah, I know what you mean by that.
[00:36:29.220 --> 00:36:32.280]   - I was quoted at a school board meeting.
[00:36:32.280 --> 00:36:34.980]   - Take that one out of context and run with it, yeah.
[00:36:34.980 --> 00:36:36.700]   - Yeah, exactly.
[00:36:36.700 --> 00:36:39.820]   The pornography and the grooming that is happening
[00:36:39.820 --> 00:36:43.940]   in our schools right now is, it's mind boggling really.
[00:36:43.940 --> 00:36:49.820]   I'm so disheartened by it and frustrated
