
[00:00:00.000 --> 00:00:06.040]   I want to just give you my encouragement and thanksgiving for your faithfulness,
[00:37:20.300 --> 00:37:26.300]   And that is why we don't give that kind of hope to an unbeliever.
[00:37:26.300 --> 00:37:33.300]   If I'm counseling an unbeliever or someone whom I think is an unbeliever or someone who is not bearing the fruit of salvation,
[00:37:33.300 --> 00:37:38.300]   then I'm not going to give that same hope and assurance to an unbeliever.
[00:37:38.300 --> 00:37:44.300]   I'm going to say that actually I don't have hope for you apart from Christ.
[00:37:44.300 --> 00:37:47.300]   The only hope I want to offer you is hope in Christ.
[00:37:47.300 --> 00:37:54.300]   But if I have assurance that this person is a believer, then I want to give that person hope.
[00:37:54.300 --> 00:37:58.300]   I want them to feel motivated to grow and to change.
[00:37:58.300 --> 00:38:07.300]   And I can offer that assurance and motivation because Christ indeed lives in them.
[00:38:07.300 --> 00:38:12.300]   So those two statements sort of summarize the doctrine of union with Christ.
[00:38:12.300 --> 00:38:20.300]   Let me move to the next page of your handout and walk you through some reasons why this doctrine is important.
[00:38:20.300 --> 00:38:25.300]   Roman numeral number two, the importance of this doctrine.
[00:38:25.300 --> 00:38:28.300]   Why study the doctrine of union with Christ?
[00:38:28.300 --> 00:38:38.300]   Well, letter A, union with Christ is important because of what is experienced apart from Christ.
[00:38:38.300 --> 00:38:41.300]   Why is it important to be united with Christ?
[00:38:41.300 --> 00:38:49.300]   Well, apart from Christ, there is no spiritual blessing.
[00:38:49.300 --> 00:38:58.300]   In other words, what would your spiritual experience be like apart from this living vital union that you have with Christ?
[00:38:58.300 --> 00:39:02.300]   And the answer is you and I would be under God's wrath.
[00:39:02.300 --> 00:39:04.300]   We would be under God's condemnation.
[00:39:04.300 --> 00:39:06.300]   We would be living in darkness.
[00:39:06.300 --> 00:39:09.300]   We would be spiritually blind.
[00:39:09.300 --> 00:39:13.300]   We would be dead in our sins and trespasses.
[00:39:13.300 --> 00:39:19.300]   Romans 1 verse 18 describes the spiritual condition of those who live apart from Christ.
[00:39:19.300 --> 00:39:26.300]   Paul says, "For the wrath of God is revealed from heaven against all ungodliness and unrighteousness of men."
[00:39:26.300 --> 00:39:32.300]   Ephesians chapter 2 says, "We were dead in our sins and our trespasses."
[00:39:32.300 --> 00:39:46.300]   Ephesians chapter 4 verse 17 describes the unbeliever as being darkened in understanding, alienated from the life of God because of the ignorance that is in them.
[00:39:46.300 --> 00:39:49.300]   This is not abstract theological content.
[00:39:49.300 --> 00:39:59.300]   This is the reality of what our lives would be apart from our union with Christ.
[00:39:59.300 --> 00:40:12.300]   If you want to truly appreciate the doctrine of your union with Christ, ask yourself the question, "What would my life be like apart from this union?"
[00:40:12.300 --> 00:40:19.300]   The praise song that many of us sing in our churches says, "I once was lost in darkest night, yet thought I knew the way.
[00:40:19.300 --> 00:40:23.300]   The sin that promised joy in life had led me to the grave.
[00:40:23.300 --> 00:40:27.300]   I had no hope that you would own a rebel to your will.
[00:40:27.300 --> 00:40:31.300]   If you had not loved me first, I would refuse you still.
[00:40:31.300 --> 00:40:39.300]   But as I ran my hell-bound race, indifferent to the cost, you looked upon my helpless state and led me to the cross.
[00:40:39.300 --> 00:40:41.300]   And I beheld God's love displayed.
[00:40:41.300 --> 00:40:43.300]   You suffered in my place.
[00:40:43.300 --> 00:40:46.300]   You bore the wrath reserved for me.
[00:40:46.300 --> 00:40:49.300]   Now all I know is grace.
[00:40:49.300 --> 00:40:50.300]   Hallelujah.
[00:40:50.300 --> 00:40:53.300]   All I have is Christ.
[00:40:53.300 --> 00:40:54.300]   Hallelujah.
[00:40:54.300 --> 00:40:56.300]   Jesus is my life."
[00:40:56.300 --> 00:41:02.300]   You didn't know it, but that song is celebrating the doctrine of union with Christ.
[00:41:02.300 --> 00:41:11.300]   Apart from Christ, hell, condemnation, punishment, wrath, darkness, running a hell-bound race.
[00:41:11.300 --> 00:41:16.300]   But in Christ, through union with Christ, we have life.
[00:41:16.300 --> 00:41:22.300]   We have every spiritual blessing in the heavenly places.
[00:41:22.300 --> 00:41:31.300]   And so John Calvin has said, "We must understand that as long as Christ remains outside of us and we are separated from him,
[00:41:31.300 --> 00:41:38.300]   all that he has suffered and done for the salvation of the human race remains useless and of no value for us.
[00:41:38.300 --> 00:41:49.300]   All that he, that is Christ, possesses is nothing to us until we grow into one body with him."
[00:41:49.300 --> 00:41:54.300]   Through union with Christ, we receive all the blessings of salvation.
[00:41:54.300 --> 00:41:58.300]   And that moves us to letter B on your handout.
[00:41:58.300 --> 00:42:06.300]   The second reason why this doctrine is important is because of the emphasis of this doctrine in Scripture.
[00:42:06.300 --> 00:42:11.300]   The emphasis of this doctrine in Scripture.
[00:42:11.300 --> 00:42:19.300]   Listen to what David Reitmeier writes in his reflection on the phrase "in Christ" in the New Testament.
[00:42:19.300 --> 00:42:27.300]   He says, "Paul expresses personal appropriation of the work of Christ by the term 'in Christ.'
[00:42:27.300 --> 00:42:37.300]   It is the apostle's favorite term to describe the personal and dynamic relation of the believer to Christ and appears in a variety of contexts.
[00:42:37.300 --> 00:42:45.300]   The phrase is found 8 times in Galatians, 34 times in Ephesians, and 18 times in Colossians.
[00:42:45.300 --> 00:42:53.300]   The phrase and its cognates occur some 200 times in Pauline literature."
[00:42:53.300 --> 00:42:57.300]   Theologian Bruce Demarest is even more precise.
[00:42:57.300 --> 00:43:07.300]   He states that the biblical writers, especially Paul and John, were anything but reluctant to expound the imagery of the believer's union with Jesus Christ.
[00:43:07.300 --> 00:43:24.300]   Indeed, expressions such as "in Cristo," "in Kyrio," "in Cristo Jesu," "in Otto," etc. occur 216 times in the Pauline corpus and 26 times in the Johannine writings.
[00:43:24.300 --> 00:43:37.300]   Amply attested in the New Testament, union with Christ proves to be a central verity, indeed a touchstone reality of the Christian life and experience.
[00:43:37.300 --> 00:43:52.300]   Anthony Hokema says, "Once you have your eyes open to this concept of union with Christ, you will find it almost everywhere in the New Testament."
[00:43:52.300 --> 00:44:03.300]   Paul can't even introduce his epistles in the opening salutations without a reference to the doctrine of the union with Christ, the believer's union with Christ.
[00:44:03.300 --> 00:44:05.300]   Did you ever notice that?
[00:44:05.300 --> 00:44:08.300]   I mean, look at the salutations, Ephesians 1 verse 1.
[00:44:08.300 --> 00:44:19.300]   "Paul, an apostle of Christ Jesus by the will of God to the saints who are in Ephesus and are faithful," there's the phrase, "in Christ Jesus."
[00:44:19.300 --> 00:44:30.300]   Philippians 1 verse 1, "Paul and Timothy, servants of Christ Jesus to all the saints," here it is, "in Christ Jesus who are at Philippi with the overseers and deacons."
[00:44:30.300 --> 00:44:42.300]   And Colossians 1 verse 2 says, "to the saints and faithful brothers in Christ at Colossae, grace to you and peace from God our Father."
[00:44:42.300 --> 00:44:49.300]   So this doctrine is important because of the emphasis of the doctrine in Scripture.
[00:44:49.300 --> 00:44:53.300]   Let me move to the next page of your handout, letter C.
[00:44:53.300 --> 00:45:02.300]   A third reason why this doctrine is important is because of its connection with the blessings of salvation.
[00:45:02.300 --> 00:45:19.300]   It's as simple as Ephesians 1 verse 3 where Paul says, "Blessed be the God and Father of our Lord Jesus Christ who has blessed us," here he is again, "in Christ with every spiritual blessing in the heavenly places."
[00:45:19.300 --> 00:45:29.300]   So apart from Christ, there is judgment and woe, but in Christ, there is every spiritual blessing.
[00:45:29.300 --> 00:45:34.300]   And Paul goes on to enumerate the specific blessings of salvation.
[00:45:34.300 --> 00:45:50.300]   And you'll note here he takes pains to repeat the phrase, "in Christ" or "in Him" in order to pound into our minds and into our hearts the understanding that none of these blessings come to us apart from Christ.
[00:45:50.300 --> 00:45:59.300]   All of these blessings are ours because of the vital spiritual union that we have with Christ.
[00:45:59.300 --> 00:46:22.300]   He talks about the blessing of election in verse 3, "even as He," that is the Father, "chose us," believers, "in Him," that is in Christ, "before the foundation of the world, that we should be holy and blameless before Him."
[00:46:22.300 --> 00:46:47.300]   Paul talks about the blessing of adoption in verse 4, "in love He predestined us for adoption to Himself as sons through Jesus Christ according to the purpose of His will, to the praise of His glorious grace with which He has blessed us," here it is, "in the Beloved," who is that? That is Christ.
[00:46:47.300 --> 00:46:59.300]   Paul talks about the blessing of redemption, being bought from slavery. He talks about the blessing of forgiveness of sins, our sins being removed from us as far as the east is from the west.
[00:46:59.300 --> 00:47:11.300]   Verse 7, "in Him," there are that phrases again, "we have redemption through His blood, the forgiveness of our trespasses according to the riches of His grace which He lavished upon us."
[00:47:11.300 --> 00:47:27.300]   "In all wisdom and insight making known to us the mystery of His will according to His purpose which He set forth in Christ as a plan for the fullness of time to unite all things in Him, things in heaven and things on earth."
[00:47:27.300 --> 00:47:48.300]   And then Paul talks about the blessing of an eternal inheritance in heaven. Verse 11, "in Him we have obtained inheritance having been predestined according to the purpose of Him who works all things according to the counsel of His will, so that we who were the first to hope in Christ might be to the praise of His glory."
[00:47:48.300 --> 00:48:06.300]   And then there is the blessing of the Holy Spirit. Verse 13, "in Him you also when you heard the word of truth, the gospel of your salvation, and believed in Him were sealed with the promised Holy Spirit who is the guarantee of our inheritance until we acquire possession of it to the praise of His glory."
[00:48:06.300 --> 00:48:30.300]   The blessing of election, the blessing of adoption, the blessing of redemption, the blessing of forgiveness, the blessing of an inheritance eternal in the heavens, the blessing of the promised Holy Spirit, Paul says repeatedly over and over again, all of these blessings come to us in Christ by virtue of our union with Christ.
[00:48:30.300 --> 00:48:50.300]   We have received every spiritual blessing in the heavenly places in Christ. So if you love any of these blessings, or if you love all of these blessings, then you must also love the doctrine of the believer's union with Christ.
[00:48:50.300 --> 00:49:06.300]   What about the blessing of sanctification? What about the Christian life? What about Monday to Friday? How I live each and every day? What about marriage? What about how do I deal with my roommate? What about how I conduct myself at work?
[00:49:06.300 --> 00:49:27.300]   How does the doctrine of union with Christ relate to those issues of sanctification? I'm glad you asked because Romans 6, verse 1 explains that the doctrine of the believer's union with Christ is the foundation for all of our pursuits in sanctification.
[00:49:27.300 --> 00:49:46.300]   In fact, if we are not united with Christ, then there is no hope that we are going to grow in our sanctification. It is only because we are united with Him that we can pursue greater Christlikeness and greater holiness.
[00:49:46.300 --> 00:50:04.300]   Paul says in Romans 6, verse 1, "What should we say then? Are we to continue in sin that grace may abound? By no means. How can we who die to sin still live in it? Do you not know that all of us who have been baptized into Christ Jesus were baptized into His death?"
[00:50:04.300 --> 00:50:25.300]   Now, notice there, that's not water baptism. That's what we call a dry verse. There's no water there. The word "baptizo" literally means to immerse or to submerge. Paul is speaking here of our immersion into the person of Jesus Christ, which occurred at the moment of our conversion.
[00:50:25.300 --> 00:50:43.300]   When you and I believed in Jesus Christ, we were literally immersed into His person, immersed into His power. The Bible talks about a baptism of fire, a baptism of suffering, a baptism into water.
[00:50:43.300 --> 00:50:58.300]   Here, Paul is talking about our immersion or our baptism into the person of Christ. We were literally immersed into Christ Jesus. That's union.
[00:50:58.300 --> 00:51:22.300]   Paul says there, "Do you not know that all of us who have been literally immersed into Christ Jesus were immersed into His death?" We were so totally identified with the person of Christ that when He died, we died. As Paul said, "I have been crucified with Christ."
[00:51:22.300 --> 00:51:40.300]   Verse 4, "We were buried therefore with Him by baptism into death, in order that just as Christ was raised from the dead, by the glory of the Father, we too might walk in newness of life.
[00:51:40.300 --> 00:51:57.300]   For if we have been united with Him in a death like His, we shall certainly be united with Him in a resurrection like His. We know that our old self was crucified with Him in order that the body of sin might be brought to nothing, so that we would no longer be enslaved to sin.
[00:51:57.300 --> 00:52:19.300]   For one who has died has been set free from sin. Now, if we have died with Christ, we believe that we also will live with Him." Now, that's a passage I've used in counseling ministry just to tell believers that you are not a slave to sin.
[00:52:19.300 --> 00:52:39.300]   You do not need to live in bondage to sin. Yes, there will be a battle, but you do not need to have a sin as a functional master over your life. On the basis of this text, I am telling you that you are not a slave to sin, and you're united with Christ.
[00:52:39.300 --> 00:52:49.300]   And I'm excited to see what God's going to do in your life as you meet with me and as we look at God's Word together.
[00:52:49.300 --> 00:53:09.300]   This is one of the ways you use the doctrine of union with Christ with a believer in counseling ministry, just reminding them that when Christ died, you died, and when He rose, you rose, and you are no longer a slave to sin because you are united with Christ.
[00:53:09.300 --> 00:53:24.300]   St. Clair Ferguson names eight ways the salvation is in Christ. I'd encourage you to get his work and just look at that in further detail. A summary of that shows up on Justin Taylor's blog at the Gospel Coalition.
[00:53:24.300 --> 00:53:43.300]   Eight ways the salvation is in Christ. He said we are initially united with Christ in regeneration, the glory of our new birth, of being made alive in Christ. It is at regeneration that we are united with Christ.
[00:53:43.300 --> 00:53:58.300]   Number two, we appropriate and continue to live out this union through faith. Paul says the life I now live in the flesh, I live by faith in the Son of God. Number three, we are justified in union with Christ.
[00:53:58.300 --> 00:54:19.300]   Paul says, I count everything as lost because of the surpassing worth of knowing Jesus Christ, my Lord. Christ Jesus, my Lord, for His sake, I've suffered the loss of all things and count them as rubbish in order that I may gain Christ and may be found, here's the key phrase, in Him.
[00:54:19.300 --> 00:54:43.300]   Not having a righteousness of my own that comes from the law, but that which comes through faith in Christ. Paul doesn't want to be found in himself and have God judge him on the basis of his own accomplishments. He wants to be found in Christ and be clothed with the righteousness that comes from Christ.
[00:54:43.300 --> 00:54:57.300]   Number four, we are sanctified through our union with Christ. Jesus said, apart from me, you can do nothing. Number five, we persevere in the life of faith in union with Christ. We'll say more about that in just a moment.
[00:54:57.300 --> 00:55:13.300]   Number six, we are even said to die in Christ. Revelation 14 verse 13, blessed are the dead who die in the Lord from now on. Number seven, we shall be raised with Christ. Number eight, we shall be eternally glorified with Christ.
[00:55:13.300 --> 00:55:36.300]   So note, all of the blessings that we receive, we receive in Christ, election, adoption, redemption, forgiveness, the gift of the Holy Spirit, our eternal inheritance in heaven, and then all of these different aspects of salvation are communicated to us that they occur by virtue of our union with Christ.
[00:55:36.300 --> 00:55:52.300]   We are regenerated in Christ. We are justified in Christ. We are sanctified in Christ. We persevere in Christ. We die in Christ. We will be raised in Christ. We will be glorified with Christ.
[00:55:52.300 --> 00:56:14.300]   John Owen writes that union with Christ is the cause of all other graces that we are made partakers of. They are all communicated unto us by virtue of our union with Christ. Hence is our adoption, our justification, our sanctification, our fruitfulness, our perseverance, our resurrection, our glory.
[00:56:14.300 --> 00:56:25.300]   And Millard Erickson says that in one sense, union with Christ is an inclusive term for the whole of salvation. The various other doctrines are simply subparts.
[00:56:25.300 --> 00:56:39.300]   Now, you get the idea why I said to my wife last night, you know, we just don't make a big enough deal about this doctrine as we ought to in the church and in our Christian lives.
[00:56:39.300 --> 00:56:52.300]   I mean, this ought to be, as Martin Lloyd-Jones said, I mean, this is the exhilarating doctrine that brings assurance and comfort and hope and joy.
[00:56:52.300 --> 00:57:20.300]   We ought to make a much bigger deal of the truth that we are united with Christ. And indeed, James Stewart has made this observation that union with Christ, rather than justification or election or eschatology or indeed any of the other great apostolic themes, is the real clue to an understanding of Paul's thought and experience.
[00:57:20.300 --> 00:57:29.300]   So I'm going to touch on some of this fairly briefly because I'm running out of time here. But let me just pause in a moment. So this is how it works in my life.
[00:57:29.300 --> 00:57:36.300]   And maybe you can relate to this. Maybe this helps you. Maybe you'll say, Dan, that's just you and I can't relate to that at all.
[00:57:36.300 --> 00:57:54.300]   So this is how it works in my life. When I pray and when I come into the presence of God the Father, and I remind myself of the fact that He is a holy God and I'm a sinful man, I immediately feel a sense of unworthiness to come into His presence.
[00:57:54.300 --> 00:58:10.300]   And I immediately go to my many failures, my many sins, sins of omission, sins of commission, my lack of godliness, my wrong frame of mind and heart when I come in the morning.
[00:58:10.300 --> 00:58:25.300]   I don't know about you. Maybe some of you wake up every morning and you just feel instantly godly when you wake up in the morning. For me, it takes a couple cups of coffee just to feel half a Christian in the morning some days.
[00:58:25.300 --> 00:58:47.300]   And you know what I mean, it's just you're dry, you're struggling to pray, you feel very unworthy to come into God's presence. And that's when I use this doctrine that Father, you will accept my prayers and you will accept me not because of who I am, not because of what I've done, not because of the good frame of my heart, not because of the bad frame of my heart.
[00:58:47.300 --> 00:59:04.300]   You will accept me because I am united with your Son. And because I am coming to you in Christ, through Christ, with Christ, because of Christ, on the basis of Christ, because you love your Son and I'm united with Him, you will accept my prayers.
[00:59:04.300 --> 00:59:33.300]   And I remind myself that not only do I have the right and the access to come into the presence of the Father, but because of Christ, because I'm coming in Christ, I have the right to come boldly, with confidence, with access, with freedom of speech, to lay all of my cares and all of my concerns and everything that is on my heart to come to my Father because He accepts me on the basis of His Son.
[00:59:33.300 --> 00:59:45.300]   And I remind myself that He is pleased with Christ. He will never reject His Son, the Lord Jesus Christ. Therefore, He cannot reject me.
[00:59:45.300 --> 01:00:03.300]   And I remind myself that it's the Spirit's ministry to testify to the believer's union with Christ so that I have this confident prayer language. I can cry out, "Abba, Father," and know that the Father will accept me.
[01:00:03.300 --> 01:00:25.300]   That's how it works in my life. When I'm struggling to pray or I'm struggling to just act as a Christian, I use the doctrine of union with Christ. "Father, you will accept me because you accept your Son, and I am in union with your Son."
[01:00:25.300 --> 01:00:44.300]   And I want to just encourage you to use it in that way. I think if any Christian who has a formal prayer language that is distant, that is cold, needs to take this doctrine and use it, learn to wield it in the Christian life,
[01:00:44.300 --> 01:00:56.300]   so that you indeed experience the love of the Father in your life and the confident access that you have into His presence.
[01:00:56.300 --> 01:01:08.300]   Now moving quickly to letter D. I've got way more material than time here, but letter D is this doctrine is important because it is the foundation for the believer's sanctification.
[01:01:08.300 --> 01:01:22.300]   We noticed this already. I'm going to skip to the middle part of your handout there. The believer is united with Christ in His death, His resurrection, His ascension, His heavenly session.
[01:01:22.300 --> 01:01:33.300]   We will share in His promised return. This then, Sinclair Ferguson writes, is the foundation of sanctification in Reformed theology.
[01:01:33.300 --> 01:01:43.300]   It is rooted not in humanity and their achievement of holiness or sanctification, but in what God has done in Christ and for us in union with Him.
[01:01:43.300 --> 01:01:50.300]   It is seeing oneself in this context that enables the individual Christian to grow in true holiness.
[01:01:50.300 --> 01:01:58.300]   This keeps the focus in our sanctification where it belongs. The focus belongs on Christ.
[01:01:58.300 --> 01:02:07.300]   You say, "I'm struggling with my sanctification. I don't know if I'm going to make it. The Christian life is hard. How do I know I'm going to make it to the end?"
[01:02:07.300 --> 01:02:15.300]   That leads us to point letter E. Union with Christ is the basis for the believer's perseverance.
[01:02:15.300 --> 01:02:26.300]   Just a quick note here. You look at Ephesians 1 verse 4. He chose us in Him before the foundation of the world, relating the concept of union with Christ to what happened in eternity past.
[01:02:26.300 --> 01:02:42.300]   Then you notice the concept of being in Christ related to our future resurrection. 1 Corinthians 15 verse 22, "For as in Adam all die, so also in Christ shall all be made alive."
[01:02:42.300 --> 01:02:53.300]   Richard Gaffin, a professor at Westminster Seminary, puts it this way, "Here we see a comprehensive sweep of our union with Christ from eternity to eternity, eternal in origin.
[01:02:53.300 --> 01:02:59.300]   We are predestinated in Christ. There is an eternal end where we are glorified in Christ."
[01:02:59.300 --> 01:03:08.300]   This is in reference to permanent union rooted in election. Our union will reach its final consummation in glorification.
[01:03:08.300 --> 01:03:19.300]   Therefore, at the end of Romans chapter 8, Paul says that nothing, not even death, can separate us from the love of Christ.
[01:03:19.300 --> 01:03:37.300]   Once a believer is said to be in Christ, it is never said in the Bible that that believer is then placed at some point outside of Christ or out of Christ.
[01:03:37.300 --> 01:03:54.300]   In fact, John 17 verse 21, Jesus uses this beautiful language. He says, "I in them and you in me, that they may become perfectly one, so that the world may know that you sent me and love them even as you love me."
[01:03:54.300 --> 01:04:04.300]   I mean, that's just amazing language, isn't it? The Father loves the believer with the same love that he loves the Son.
[01:04:04.300 --> 01:04:16.300]   So how can that be? How can the Father love me with the same love that he loves Jesus, when Jesus is perfect and I'm sinful?
[01:04:16.300 --> 01:04:37.300]   Well, the key there is what Jesus says in John 17 verse 23, "I in them and you in me." It is because of union with Christ that the believer is loved by God the Father.
[01:04:37.300 --> 01:04:46.300]   Again, very briefly, four pictures of union with Christ. I'm going to just touch on these and you can do some more study of these on your own.
[01:04:46.300 --> 01:04:56.300]   We cover the vine and the branches. The branches are not only near the vine, but the branches are in vital union with the vine.
[01:04:56.300 --> 01:05:07.300]   John 15 verse 4, "Apart from me you can do nothing." You have the picture of the head and the body, 1 Corinthians 12 verse 12.
[01:05:07.300 --> 01:05:18.300]   It talks about the body of Christ and Christ is the head of the body. The head is in vital union with the members of the body.
[01:05:18.300 --> 01:05:28.300]   Here's another picture of union. You have the picture of the marriage of Christ and the church, which is mentioned in Ephesians 5 verse 31.
[01:05:28.300 --> 01:05:33.300]   "Therefore a man shall leave his father and his mother and hold fast to his wife and the two shall become one flesh."
[01:05:33.300 --> 01:05:42.300]   This mystery is profound, Paul says, and I'm saying that it refers to Christ and the church, just as a husband and a wife are united and become one flesh in marriage.
[01:05:42.300 --> 01:05:53.300]   Christ lives in union with his church. That is a beautiful picture of this doctrine.
[01:05:53.300 --> 01:05:58.300]   Letter D would be the picture of the cornerstone and the living stones.
[01:05:58.300 --> 01:06:09.300]   Paul talks about in Ephesians chapter 2, Christ being the cornerstone and then the whole structure of this beautiful new temple being joined together.
[01:06:09.300 --> 01:06:15.300]   It grows into a holy temple in the Lord that we're being built together into a dwelling place for God by the Spirit.
[01:06:15.300 --> 01:06:25.300]   The idea of unity and yet the cornerstone being joined together with the living stones, another beautiful picture of this doctrine.
[01:06:25.300 --> 01:06:31.300]   So how do we apply this in counseling ministry?
[01:06:31.300 --> 01:06:37.300]   Well, learn whenever someone needs hope, point them to this doctrine.
[01:06:37.300 --> 01:06:49.300]   Whenever someone feels that God has forsaken me, any believer who's suffering needs to be told that God is not punishing you.
[01:06:49.300 --> 01:06:58.300]   If you are in Christ, that God may be pruning you, God may be sanctifying you, but he's not punishing you.
[01:06:58.300 --> 01:07:04.300]   Just use this doctrine to give hope to the believer.
[01:07:04.300 --> 01:07:12.300]   When you counsel, you're going to be working with people who struggle greatly with sin or struggle greatly with weak faith.
[01:07:12.300 --> 01:07:20.300]   They may be praying that prayer of the Father in Mark chapter 9 who said, "Lord, I believe, but help my unbelief."
[01:07:20.300 --> 01:07:26.300]   You want to give them hope so that they know that God the Father accepts their prayers.
[01:07:26.300 --> 01:07:31.300]   The way you do that is you point them to their union with Christ.
[01:07:31.300 --> 01:07:47.300]   God accepts you because he accepts Christ and point them to the fact that you can overcome sin because Jesus has lived and died and risen again on your behalf.
[01:07:47.300 --> 01:07:54.300]   Number two, the believer should be encouraged that the power of sin has been broken in his or her life.
[01:07:54.300 --> 01:08:06.300]   I mentioned Romans 6 verse 6, "We know that our old self was crucified with him in order that the body of sin might be brought to nothing so that we may no longer be enslaved to sin."
[01:08:06.300 --> 01:08:12.300]   Verse 14, "For sin will have no dominion over you since you are not under law but under grace."
[01:08:12.300 --> 01:08:17.300]   In counseling ministry, you're going to have the opportunity to personalize that.
[01:08:17.300 --> 01:08:22.300]   It's one thing to hear that in kind of a general context, "Sin shall have no dominion over you."
[01:08:22.300 --> 01:08:41.300]   It's another thing to sit with Bill in a counseling room and say, "Bill, this sin of anger that you struggle with with your family, this sin will not have dominion over you because you are united with Christ."
[01:08:41.300 --> 01:08:49.300]   Letter C, as I mentioned, the believer should be encouraged to come boldly into God's presence through the work of Christ.
[01:08:49.300 --> 01:09:01.300]   So many passages there, but I just encourage you to look at Romans 8 verse 15 where Paul talks about this beautiful dynamic of the Christian life.
[01:09:01.300 --> 01:09:10.300]   "For you did not receive the spirit of slavery to fall back into fear, but you have received the spirit of adoption as sons by whom we cry, 'Abba, Father.'"
[01:09:10.300 --> 01:09:20.300]   The spirit ministers the work of Christ to our hearts. The result is we experience nearness to God our Father.
[01:09:20.300 --> 01:09:37.300]   We cry, "Abba, Father," not the formal language of father so much like the Von Trapp family in Sound of Music where the children line up and they say, "Father" from a distance, but it's "Abba, Dada, Papa."
[01:09:37.300 --> 01:09:45.300]   Every language has this equivalent of the young child who cries out for his or her father.
[01:09:45.300 --> 01:09:53.300]   And Paul says, "The spirit himself bears witness with our spirit that we are children of God, and if children, then heirs, heirs of God."
[01:09:53.300 --> 01:09:59.300]   This is amazing. Fellow heirs with Christ.
[01:09:59.300 --> 01:10:09.300]   So I always used to think that it's that the father takes this incredible inheritance that he wanted to give to the son, and he gives it to the son.
[01:10:09.300 --> 01:10:16.300]   And then the son takes a little bit of that inheritance and kind of portions it out to those who believe in him.
[01:10:16.300 --> 01:10:22.300]   And that would be enough, right? I mean, it would be enough just not to go to hell. It would be enough not to be judged for sin.
[01:10:22.300 --> 01:10:26.300]   It would be enough just to kind of get into the doghouse of heaven.
[01:10:26.300 --> 01:10:31.300]   I mean, Lord, I don't really need anything else, just any place in heaven. That's all that I need.
[01:10:31.300 --> 01:10:40.300]   But that term, fellow heirs with Christ, joint heirs with Christ, means that because we are united with Christ,
[01:10:40.300 --> 01:10:51.300]   that we receive the full inheritance that the father gives to Christ, and we receive it with Christ.
[01:10:51.300 --> 01:10:56.300]   It says, "provided that we suffer with him in order that we may also be glorified with him."
[01:10:56.300 --> 01:11:10.300]   I mean, that's just amazing. That's just amazing grace, that we would be fellow heirs with Christ because we are joined in union with him.
[01:11:10.300 --> 01:11:15.300]   And then the last point is that the doctrine of union with Christ teaches us to love one another.
[01:11:15.300 --> 01:11:21.300]   As Justin Taylor says, "There is no union that is not also fellowship with other believers."
[01:11:21.300 --> 01:11:27.300]   Jesus said this, "If you receive him, you receive me."
[01:11:27.300 --> 01:11:36.300]   How you treat a member of the body of Christ is how you treat the head who is Christ.
[01:11:36.300 --> 01:11:46.300]   Next time you relate to any believer in Christ, just remind yourself that you are relating to someone who is in union with Christ,
[01:11:46.300 --> 01:11:50.300]   and it ought to teach us to love one another.
[01:11:50.300 --> 01:11:57.300]   Now, this is just for free, and if you need to go, feel free.
[01:11:57.300 --> 01:12:01.300]   I went over time today, and if you need to go, feel free to sign off.
[01:12:01.300 --> 01:12:06.300]   Just want to give you some food for thought in a couple minutes.
[01:12:06.300 --> 01:12:17.300]   Having worked through this whole idea of identity, and I just want to draw out some thoughts here in relation to the doctrine of union with Christ.
[01:12:17.300 --> 01:12:26.300]   The last IBCD conference was on the issue of identity, and this is not fully formed in my own thinking,
[01:12:26.300 --> 01:12:36.300]   but something I've been thinking through in relation to counseling ministry, and you can help me with this if you have any further thoughts on it.
[01:12:36.300 --> 01:12:45.300]   You look on the left-hand side of this column, and you look at an example of how a person should ideally look at their identity,
[01:12:45.300 --> 01:12:48.300]   that their primary identity is in Christ. That's who I am.
[01:12:48.300 --> 01:12:57.300]   I'm a Christian. I'm in Christ. Christ is in me, and that is the primary identity that informs every other identity in my life,
[01:12:57.300 --> 01:13:04.300]   and so there are some secondary identities underneath that primary umbrella.
[01:13:04.300 --> 01:13:12.300]   A sister in the church might be saying, "I'm also a daughter. I'm also a friend, and then lastly, I'm a student,"
[01:13:12.300 --> 01:13:25.300]   and you will notice, if that's properly ordered, that a person could actually experience some hardships as a student, as a friend, and as a daughter,
[01:13:25.300 --> 01:13:33.300]   and still experience joy and fulfillment of the Christian life because the primary identity is not threatened,
[01:13:33.300 --> 01:13:43.300]   but what happens in the disorder desires of our heart is we tend to, on the right-hand side, we tend to get it wrong.
[01:13:43.300 --> 01:13:47.300]   We tend to see our primary identity possibly as a student.
[01:13:47.300 --> 01:13:54.300]   I am a student. A perfectionist might be saying, "I'm a straight-A student, and that's who I am,"
[01:13:54.300 --> 01:14:04.300]   and then underneath that, I'm also a friend, a daughter, and then possibly last is functionally the idea that I'm in Christ.
[01:14:04.300 --> 01:14:13.300]   What happens when these identities are mixed up is that when that primary identity is threatened
[01:14:13.300 --> 01:14:24.300]   and when the person fails in a course or possibly drops out of school or does not succeed at the task that is before her,
[01:14:24.300 --> 01:14:27.300]   then her life falls apart.
[01:14:27.300 --> 01:14:29.300]   She spirals into despair.
[01:14:29.300 --> 01:14:40.300]   She spirals into depression because she has been finding her primary identity as a student instead of her primary identity being in Christ,
