
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:28:34.460 --> 00:28:48.460]   And so along the way, it's – I've had a campaign, one in a town of – a small town of 25,000 here in the Midwest.
[00:28:48.460 --> 00:28:50.460]   The committee was five men.
[00:28:50.460 --> 00:28:52.460]   Two of them were retired businessmen.
[00:28:52.460 --> 00:28:54.460]   The other three were active businessmen.
[00:28:54.460 --> 00:28:56.460]   The first time I've ever had an all-man committee.
[00:28:56.460 --> 00:29:01.460]   And they took on the entire establishment.
[00:29:01.460 --> 00:29:10.460]   Even the republican state senator was coming out for this $5 million a year new tax on top of all the rest they're paying.
[00:29:10.460 --> 00:29:17.460]   They also took on a local banker who owned a bank that's worth about a billion and a half dollars.
[00:29:17.460 --> 00:29:21.460]   They took on the Daily Paper, the Weekly Paper, the weekly radio station.
[00:29:21.460 --> 00:29:23.460]   They took on the Chamber of Commerce, the economic development.
[00:29:23.460 --> 00:29:26.460]   Everybody opposed them.
[00:29:26.460 --> 00:29:28.460]   The entire system was against them.
[00:29:28.460 --> 00:29:33.460]   And these five men stood firm and they worked with me and we took on the fight.
[00:29:33.460 --> 00:29:39.460]   And in the end, not only did we defeat them, we handed them like a 69 percent no vote.
[00:29:39.460 --> 00:29:44.460]   And after it was all done – I never had one of these before, but the committee called – the committee chairman called up and said,
[00:29:44.460 --> 00:29:46.460]   "Two nights from now, we're going to hold a victory party.
[00:29:46.460 --> 00:29:47.460]   We'd like you to drive back down.
[00:29:47.460 --> 00:29:48.460]   We'll buy your gas.
[00:29:48.460 --> 00:29:49.460]   Come on down."
[00:29:49.460 --> 00:29:50.460]   Okay, I'll come.
[00:29:50.460 --> 00:29:51.460]   Never done one before.
[00:29:51.460 --> 00:29:52.460]   I walk in the room.
[00:29:52.460 --> 00:29:55.460]   There'll be 85 people there around banquet tables.
[00:29:55.460 --> 00:29:57.460]   And I walk in and they all stand up and start applauding.
[00:29:57.460 --> 00:29:58.460]   And I said, "Sit down.
[00:29:58.460 --> 00:29:59.460]   Sit down.
[00:29:59.460 --> 00:30:00.460]   Right now.
[00:30:00.460 --> 00:30:01.460]   Sit down."
[00:30:01.460 --> 00:30:02.460]   I said, "After tonight, I'm out of here.
[00:30:02.460 --> 00:30:03.460]   This is your town.
[00:30:03.460 --> 00:30:07.460]   These five men sitting down here in front, they're going to take the hits.
[00:30:07.460 --> 00:30:10.460]   If there's going to be any hits in this community, they're going to take the hits."
[00:30:10.460 --> 00:30:18.460]   But I said, "On top of that, to the extent that you appreciated my passion, my skill, my intellect, my communication abilities and so forth,
[00:30:18.460 --> 00:30:19.460]   I'll be real blunt with you.
[00:30:19.460 --> 00:30:22.460]   I give complete honor and glory to the Lord Jesus Christ for that.
[00:30:22.460 --> 00:30:26.460]   Apart from him, I would not have the courage or the skill or the ability to do what I do."
[00:30:26.460 --> 00:30:33.460]   And I said, "On top of that," I then turned to the old folks and I said, "All you whorey heads sitting there in the audience, you white hairs,
[00:30:33.460 --> 00:30:37.460]   the Bible refers to that whorey head as a term of endearment and respect."
[00:30:37.460 --> 00:30:39.460]   I said, "You're all thinking about the legacy you're going to leave behind.
[00:30:39.460 --> 00:30:46.460]   You're going to leave a legacy of cash and property and large assets and estates here because I know a lot of you."
[00:30:46.460 --> 00:30:48.460]   I said, "Think of another legacy.
[00:30:48.460 --> 00:30:53.460]   Think of a legacy of repentance that you sat by so silently for so long.
[00:30:53.460 --> 00:30:54.460]   You watched the culture.
[00:30:54.460 --> 00:30:55.460]   You watched the political system.
[00:30:55.460 --> 00:30:58.460]   You watched your church and families unravel.
[00:30:58.460 --> 00:31:05.460]   You know what your parents and grandparents, what their culture and civilization was like, and you know we've all sat by and let it happen.
[00:31:05.460 --> 00:31:07.460]   Leave this legacy.
[00:31:07.460 --> 00:31:11.460]   Stand up in front of your family, your spouse, and your church and repent.
[00:31:11.460 --> 00:31:13.460]   I've been quiet too long.
[00:31:13.460 --> 00:31:18.460]   Sins and crimes by government at all levels have been going on with our own families.
[00:31:18.460 --> 00:31:20.460]   Start speaking out.
[00:31:20.460 --> 00:31:22.460]   Stand up and say no.
[00:31:22.460 --> 00:31:23.460]   Say this is the right way.
[00:31:23.460 --> 00:31:25.460]   Go this direction.
[00:31:25.460 --> 00:31:35.460]   I said, "Let them 25 years after you're buried in the dirt, let them sit around at family reunions and say, 'My goodness, whatever happened to Grandpa those last 10 years, was he a changed man?'"
[00:31:35.460 --> 00:31:38.460]   I said, "That's a legacy you want to leave behind."
[00:31:38.460 --> 00:31:41.460]   The crowd was very, very silent.
[00:31:41.460 --> 00:31:42.460]   It's doable.
[00:31:42.460 --> 00:31:46.460]   It's there for us to do if we have the courage.
[00:31:46.460 --> 00:31:49.460]   The number one issue I deal with is courage.
[00:31:49.460 --> 00:32:01.460]   I can sell skill, talent, access, professional message, everything, but if I don't have local courage and that comes from faith, if the courage is not there, my clients will lose.
[00:32:01.460 --> 00:32:10.460]   That's where that 20 percent of my losses, most of them will be the first to admit it comes from their own lack of courage to fully engage the system.
[00:32:10.460 --> 00:32:13.460]   How do you develop courage?
[00:32:13.460 --> 00:32:15.460]   Practice.
[00:32:15.460 --> 00:32:17.460]   Start small.
[00:32:17.460 --> 00:32:22.460]   Start small and just build it.
[00:32:22.460 --> 00:32:27.460]   It doesn't come suddenly, but if we don't start, it will never come.
[00:32:27.460 --> 00:32:39.460]   The very first time I tell this to my sons for years and my daughters, the very first time I was driving to Sioux Falls, South Dakota to lead an operation rescue effort, I knew a lot of people were going to come.
[00:32:39.460 --> 00:32:40.460]   I was the point man.
[00:32:40.460 --> 00:32:41.460]   I was the leader.
[00:32:41.460 --> 00:32:44.460]   I was the one who called them out and called them to be there.
[00:32:44.460 --> 00:32:48.460]   I knew that I was going to be getting arrested and be hauled off to jail and all the rest of it.
[00:32:48.460 --> 00:32:55.460]   I stopped three times at convenience stores on the way to Sioux Falls to stop and use the bathroom.
[00:32:55.460 --> 00:33:00.460]   Every time I was like – my flesh, my whole body said, "Don't do this.
[00:33:00.460 --> 00:33:01.460]   You're crazy.
[00:33:01.460 --> 00:33:02.460]   What are you doing?
[00:33:02.460 --> 00:33:03.460]   You're going to get in trouble."
[00:33:03.460 --> 00:33:06.460]   My spirit was right with God, at peace with God.
[00:33:06.460 --> 00:33:07.460]   I said, "Where am I wrong?
[00:33:07.460 --> 00:33:08.460]   What's wrong here?
[00:33:08.460 --> 00:33:09.460]   They're going to kill babies.
[00:33:09.460 --> 00:33:10.460]   I've got to go."
[00:33:10.460 --> 00:33:11.460]   And I went.
[00:33:11.460 --> 00:33:13.460]   I'd already done it once in Atlanta, Georgia.
[00:33:13.460 --> 00:33:24.460]   I spent a weekend in the Fulton County prison farm, so I kind of had a little idea of what jail time was like, but it all comes with little bits of practice.
[00:33:24.460 --> 00:33:45.460]   I'll say this too, that if you're involved in a Christian church and your elders and pastors and leadership in your church have not ever done anything like this, they're going to soon not like you because your courage is going to reflect implicitly back upon them.
[00:33:45.460 --> 00:34:03.460]   So I caution people, get ready that if you start taking these – start standing up, that's where the Eliabs or the Eliabs in 1 Samuel 17 when David was heading down and looking at Goliath and looking at the army and paraphrasing here.
[00:34:03.460 --> 00:34:09.460]   He said, "Who is this blasphemer standing here before the God of the army is the living God?"
[00:34:09.460 --> 00:34:15.460]   And his brother Eliab looks at him and says, "Oh, I know you, David.
[00:34:15.460 --> 00:34:19.460]   You're down here to come see the whole thing and you're here abandoning dad's sheep.
[00:34:19.460 --> 00:34:21.460]   What are you doing here?"
[00:34:21.460 --> 00:34:25.460]   The accusation was vanity and irresponsibility.
[00:34:25.460 --> 00:34:37.460]   And get ready, within Christian civilization, once you start standing up against this stuff, you'll get a lot of the Eliabs who will have the same accusation against you.
[00:34:37.460 --> 00:34:41.460]   And David's response is, "Is there not a cause?"
[00:34:41.460 --> 00:34:47.460]   I think it's in 1 Samuel 17 verse 27, somewhere in that area.
[00:34:47.460 --> 00:34:53.460]   He's pointing to this giant who's blaspheming our living God and he's saying, "Is there not a cause?
[00:34:53.460 --> 00:34:55.460]   How much do we have to put up with this?"
[00:34:55.460 --> 00:35:05.460]   And so there's a lot of your culture and community – and I'll be real blunt about how I've been able to do this for 25 years.
[00:35:05.460 --> 00:35:14.460]   If my wife was not dedicated to this vision and understanding what we're called to do and supported me through this, I'd have been out of this a long time ago.
[00:35:14.460 --> 00:35:20.460]   A man has to sit down and have this talk and share this vision and get his spouse on board.
[00:35:20.460 --> 00:35:21.460]   She's got to be completely on board.
[00:35:21.460 --> 00:35:25.460]   She's going to be frightened and she's going to see things along the way.
[00:35:25.460 --> 00:35:29.460]   But in time, she starts to see the blessings that are very, very real.
[00:35:29.460 --> 00:35:33.460]   And in time, they will build up their courage as well.
[00:35:33.460 --> 00:35:42.460]   But I've seen too many people head on off into the fight and leave their spouse behind, figuratively speaking, not abandon them, but not engage the vision with them.
[00:35:42.460 --> 00:35:50.460]   And pretty soon there's real tension and those people often get taken out and come, "That's it. We're done. I've got to keep peace in the home."
[00:35:50.460 --> 00:35:54.460]   So it takes practice.
[00:35:54.460 --> 00:35:56.460]   It takes a biblical understanding.
[00:35:56.460 --> 00:35:57.460]   It takes a vision.
[00:35:57.460 --> 00:36:01.460]   And it takes a spouse that says, "I will stand with you."
[00:36:01.460 --> 00:36:03.460]   And God blessed me with all of those.
[00:36:03.460 --> 00:36:08.460]   And apart from any one of them, I would have been out of this a long time ago.
[00:36:08.460 --> 00:36:17.460]   Now today, the school administrator associations hold workshops in Minnesota and Iowa and I think in Nebraska and various states.
[00:36:17.460 --> 00:36:23.460]   One of them some years ago in Minnesota was called the Public Finance Election and the Pall Door Factor.
[00:36:23.460 --> 00:36:26.460]   Get ready to get defeated.
[00:36:26.460 --> 00:36:33.460]   And I hear from retired school board members who come from – who just retired and stepped down and say, "I've got to call you.
[00:36:33.460 --> 00:36:36.460]   I've been to state school board conferences and so forth."
[00:36:36.460 --> 00:36:39.460]   Oh, do they hate you with a pure passion?
[00:36:39.460 --> 00:36:41.460]   They are afraid of you.
[00:36:41.460 --> 00:36:51.460]   Well, in fact, in 2007, I was in a radio studio with some guests on behalf of Ron Paul over in eastern Iowa and the phone rang.
[00:36:51.460 --> 00:36:56.460]   It was a reporter from WCCO, the largest media outlet in Minnesota.
[00:36:56.460 --> 00:36:58.460]   It's the CBS affiliate.
[00:36:58.460 --> 00:37:00.460]   And she said, "Mr. Doar," she said, "I'd like to talk to you.
[00:37:00.460 --> 00:37:05.460]   I'm attending a conference today with the Twin Cities, the Metro School Superintendents Association.
[00:37:05.460 --> 00:37:06.460]   It's having a meeting.
[00:37:06.460 --> 00:37:10.460]   It's about the crisis in public funding of public education."
[00:37:10.460 --> 00:37:12.460]   I said, "Okay, so why are you calling me?"
[00:37:12.460 --> 00:37:17.460]   And she said, "Well, the first hour and a half of the session was devoted to you."
[00:37:17.460 --> 00:37:18.460]   I said, "Me?"
[00:37:18.460 --> 00:37:19.460]   I said, "What are you talking about?"
[00:37:19.460 --> 00:37:21.460]   She said, "They're angry with you.
[00:37:21.460 --> 00:37:23.460]   They're afraid of you."
[00:37:23.460 --> 00:37:25.460]   And I said, "How do you respond to that?"
[00:37:25.460 --> 00:37:27.460]   And I said, "Afraid of me?"
[00:37:27.460 --> 00:37:30.460]   I said, "Ma'am, put this in perspective."
[00:37:30.460 --> 00:37:35.460]   I said, "They're a 150-year-old enterprise, multi-billion-dollar enterprise.
[00:37:35.460 --> 00:37:40.460]   They have unions and vendors galore feeding at their trough.
[00:37:40.460 --> 00:37:43.460]   They have political power beyond all measure.
[00:37:43.460 --> 00:37:46.460]   The legislature gives them whatever they want, however they want.
[00:37:46.460 --> 00:37:50.460]   The courts of Minnesota rule on their behalf on a regular basis.
[00:37:50.460 --> 00:37:52.460]   You folks in the media are just a house organ.
[00:37:52.460 --> 00:37:55.460]   You tell their story in a positive note all the time."
[00:37:55.460 --> 00:38:05.460]   And I said, "All of that system is up against a guy who has a remodeled garage for an office up against a cornfield in Nowheresville, Iowa."
[00:38:05.460 --> 00:38:09.460]   And I said, "You're telling me I'm their number one fear?"
[00:38:09.460 --> 00:38:13.460]   And she paused and she said, "Well, yeah, when you put it that way."
[00:38:13.460 --> 00:38:15.460]   I said, "I know what it is, though."
[00:38:15.460 --> 00:38:17.460]   She said, "Well, what is it?"
[00:38:17.460 --> 00:38:19.460]   I said, "I'll be real blunt with you.
[00:38:19.460 --> 00:38:22.460]   It's the taxpayers. They're pissed off.
[00:38:22.460 --> 00:38:24.460]   They've had enough."
[00:38:24.460 --> 00:38:28.460]   And I said, "All I do is I help bring voice to their anger.
[00:38:28.460 --> 00:38:29.460]   Can I quote you on that?"
[00:38:29.460 --> 00:38:30.460]   And I said, "You bet you can.
[00:38:30.460 --> 00:38:33.460]   I can guarantee the editor there in the newsroom will nix it.
[00:38:33.460 --> 00:38:36.460]   He will not let you use that quote."
[00:38:36.460 --> 00:38:38.460]   You're right. He won't.
[00:38:38.460 --> 00:38:41.460]   It never went on the air.
[00:38:41.460 --> 00:38:43.460]   You stole the next question out of my mouth.
[00:38:43.460 --> 00:38:53.460]   What is it about you or your message or your methodology, what is it that makes you successful, being David, going up against Goliath?
[00:38:53.460 --> 00:38:56.460]   Empathy.
[00:38:56.460 --> 00:39:03.460]   Understanding of how much people are hurting by this system.
[00:39:03.460 --> 00:39:09.460]   Looking at--since I was a boy, I always--I could never stand the bullies.
[00:39:09.460 --> 00:39:12.460]   In the playground, I could never countenance.
[00:39:12.460 --> 00:39:16.460]   I picked many fights with bullies.
[00:39:16.460 --> 00:39:18.460]   I'd walk up to them and say, "Enough.
[00:39:18.460 --> 00:39:21.460]   You're done picking on this kid," or whatever.
[00:39:21.460 --> 00:39:23.460]   They'd say, "What are you going to do about it?"
[00:39:23.460 --> 00:39:30.460]   I'd say, "Well, I understand as a Christian that I can't take the first punch, so you hit me first so I can take care of the rest of this."
[00:39:30.460 --> 00:39:34.460]   I'd stand them down most often.
[00:39:34.460 --> 00:39:37.460]   I'd just get tired of bullies.
[00:39:37.460 --> 00:39:43.460]   I'd get tired of--I just had the same with putting my life between the baby butchers and the babies.
[00:39:43.460 --> 00:39:44.460]   Little babies.
[00:39:44.460 --> 00:39:55.460]   I just--God is not going to continue this society, this debt-driven sexual revolution that's just devouring everything.
[00:39:55.460 --> 00:39:57.460]   He's not going to stand by it.
[00:39:57.460 --> 00:40:01.460]   This nation is not long for increasing dramatic judgment.
[00:40:01.460 --> 00:40:08.460]   I said, "To the extent that you give me the resources and the ability, Lord, show me how to step in between these bullies and these little people."
[00:40:08.460 --> 00:40:13.460]   So that's my driving motive.
[00:40:13.460 --> 00:40:25.460]   When you have senior citizens and fixed-income people and small farmers and small businesses come up to you with tears running down their face and say, "I never thought we could ever do this.
[00:40:25.460 --> 00:40:27.460]   I never thought there'd be someone like this."
[00:40:27.460 --> 00:40:45.460]   I look at how much there is--they're waiting for Christians to lead in how much the cause of Christ could go forward if we would just set aside our own material desires and wants and gains and engage the system.
[00:40:45.460 --> 00:40:52.460]   So that said, Josh, I don't remember exactly the nature of your question, but that's my motive.
[00:40:52.460 --> 00:40:54.460]   That's what presses me on.
[00:40:54.460 --> 00:41:05.460]   Then I guess what adds to my success, I guess you could say, is that I've learned--I used to be--like I said, I used to be a bank analyst.
[00:41:05.460 --> 00:41:06.460]   I used to own a part of a bank.
[00:41:06.460 --> 00:41:13.460]   Then I worked back in the troubled '80s throughout the upper Midwest dealing with troubled banks and failing banks and picking through the carcass of failed banks.
[00:41:13.460 --> 00:41:23.460]   I got to know how corrupt the comptroller, the FDIC, the state banking department, how the whole entire government regulatory system of our money system is just evil.
[00:41:23.460 --> 00:41:32.460]   In fact, I sat across the desk one time from a chief field examiner for the FDIC examination team, and I said--we're looking over the same examination.
[00:41:32.460 --> 00:41:33.460]   He issued their preliminary report.
[00:41:33.460 --> 00:41:39.460]   I said, "You know, they ought to rename you guys the Poor Bank Management Protection Company because that's really what you do.
[00:41:39.460 --> 00:41:42.460]   You're not doing an honest assessment of any of this stuff."
[00:41:42.460 --> 00:41:52.460]   So I saw the corruption of the money system from within, and I saw it take families and just bury them in debts.
[00:41:52.460 --> 00:41:55.460]   I saw the tension grow in the marriages and the families and so forth.
[00:41:55.460 --> 00:42:05.460]   I watched all this, and I said I was given a lot of skill financially at that time how to analyze things and see where they're going.
[00:42:05.460 --> 00:42:14.460]   I could pick out--if we're looking at a bank that was in trouble that maybe was up for sale, I'd lead a team of two or three other guys come in with me, and we'd go analyze the bank.
[00:42:14.460 --> 00:42:20.460]   Later, the president of the bank would say, "Nobody caught the hidden liabilities like your team did."
[00:42:20.460 --> 00:42:22.460]   He'd tell my shareholders I was working for.
[00:42:22.460 --> 00:42:27.460]   I just had this sense that I don't believe that man by nature is good.
[00:42:27.460 --> 00:42:36.460]   The Bible tells me that man by nature, myself included, has created evil and that through the regeneration and the saving grace of the Lord Jesus Christ, we can become redeemed.
[00:42:36.460 --> 00:42:51.460]   But when I look at things and people want to make me all kinds of promises that they're going to do this and this and this with their money and their debts and their property and so forth, I start off with, "Well, until you've earned the respect that you're a redeemed sinner and that you're faithful to your word and so forth."
[00:42:51.460 --> 00:42:55.460]   When you do, you start to trust them more as a banker, as a lender.
[00:42:55.460 --> 00:43:09.460]   But when I'm initially looking, I assume that a man is evil by nature, and if this is not a regenerate Christian or he's a totally compromised Christian, I will look hard, and I will not assume the best light.
[00:43:09.460 --> 00:43:14.460]   That serves me well when I look at government financial reports now.
[00:43:14.460 --> 00:43:16.460]   I can find a lot of things real fast.
[00:43:16.460 --> 00:43:20.460]   It takes a lot of other people a long time, but I was trained in it.
[00:43:20.460 --> 00:43:22.460]   I know what to look for as well.
[00:43:22.460 --> 00:43:28.460]   So I've been given a gift to analyze and to look carefully and see it.
[00:43:28.460 --> 00:43:37.460]   And then also, through a lot of help from my wife, who was the journalist, we've learned how to communicate these things simply to voters.
[00:43:37.460 --> 00:43:39.460]   Paul, how old are you?
[00:43:39.460 --> 00:43:41.460]   60.
[00:43:41.460 --> 00:43:47.460]   I'm trying to decide which of the two questions I want to ask you.
[00:43:47.460 --> 00:43:55.460]   So you – tell me more – when you came out of banking, tell me more about why.
[00:43:55.460 --> 00:44:01.460]   Because I have a tremendous – and the reason, so it's – I have a tremendous challenge.
[00:44:01.460 --> 00:44:11.460]   Many of my listeners are involved in finance, and finance is so fraught with ethical dilemmas, and it's very challenging to know the proper course through the maze.
[00:44:11.460 --> 00:44:18.460]   And so I'd love to hear a little bit more about your story and the decisions that you made when confronting ethical dilemmas.
[00:44:18.460 --> 00:44:35.460]   I went in with a real zeal and a desire as a Christian young man trained in this area to try to bring reform and righteousness and justice into the money system.
[00:44:35.460 --> 00:44:40.460]   And I fought zealously for several years, three, four years into it.
[00:44:40.460 --> 00:44:41.460]   I started my career.
[00:44:41.460 --> 00:44:45.460]   The old gentleman who owned the bank I was working for came and said, "I'd like to sell you half the bank."
[00:44:45.460 --> 00:44:47.460]   And we ended up doing that.
[00:44:47.460 --> 00:44:50.460]   We set up a holding company and so forth.
[00:44:50.460 --> 00:44:57.460]   And I liked working in small-town Iowa because the ethics were rather clear and you could do these things.
[00:44:57.460 --> 00:45:02.460]   But the more I worked with the government system, I began to see what was the bigger problem.
[00:45:02.460 --> 00:45:15.460]   In time, he decided to retire and I had another partner and we decided not to stay together, so I sold my portion out and then formed a corporation to go out and offer consulting services.
[00:45:15.460 --> 00:45:17.460]   This was in the very troubled '80s.
[00:45:17.460 --> 00:45:21.460]   I got into a lot of banks in three or four states here in the upper Midwest.
[00:45:21.460 --> 00:45:26.460]   And the one thing I saw over and over and over again was the regulators were just lying to everybody.
[00:45:26.460 --> 00:45:29.460]   They're looking at black and calling it white.
[00:45:29.460 --> 00:45:36.460]   And that's when I began to look at the larger system and I knew that I was pushing for reforms.
[00:45:36.460 --> 00:45:39.460]   I was publishing things in banking journals and so forth.
[00:45:39.460 --> 00:45:45.460]   I was calling for – talking to the state banking department and saying, "You guys got to start doing this and this and this."
[00:45:45.460 --> 00:45:49.460]   And I began to see in time that they had no – the system had no interest.
[00:45:49.460 --> 00:45:55.460]   And then I – that's when I began to study Austrian economics.
[00:45:55.460 --> 00:46:05.460]   I knew a little bit about what was out there but then I started delving deeper into it and I – that's when I began to fully understand the whole central banking fiat money system.
[00:46:05.460 --> 00:46:23.460]   And in a matter of a few more years, I realized that the rules of the system are set up to basically enslave the public and the Christian families into a servitude that would take away their liberty, their freedom, their righteousness, their inability to stand up.
[00:46:23.460 --> 00:46:25.460]   I saw it real time.
[00:46:25.460 --> 00:46:39.460]   I saw Christian families start to do things that they knew were wrong to keep the banker happy and compromise in various areas because I got to make – I want the new piece of equipment for my business.
[00:46:39.460 --> 00:46:48.460]   I want the new set of – the banker appeased their vanity instead of dealing with it, instead of helping them see through it.
[00:46:48.460 --> 00:46:54.460]   You don't need to do this now and pay – keep paying this down for a few more years and get ahead of it.
[00:46:54.460 --> 00:46:59.460]   I said – one of the first jobs I got after I left this local community was I was working for NorWest.
[00:46:59.460 --> 00:47:02.460]   It's long ago sold out to Wells Fargo.
[00:47:02.460 --> 00:47:09.460]   But they're an upper Midwest banking chain and I sat in a lending conference room with a bunch of lenders from around the whole region came in.
[00:47:09.460 --> 00:47:16.460]   We sat around a board table and they're talking about the auto portfolio for all the banks in the NorWest system in southern Minnesota.
[00:47:16.460 --> 00:47:21.460]   They were talking about the average age of the loan of the car is this long and so forth.
[00:47:21.460 --> 00:47:24.460]   I remember sitting there saying, "We just got these people through.
[00:47:24.460 --> 00:47:26.460]   They're mostly paying interest.
[00:47:26.460 --> 00:47:27.460]   They're just starting in their principal.
[00:47:27.460 --> 00:47:29.460]   Why don't we let them go a while?
[00:47:29.460 --> 00:47:34.460]   I want these people –" They were talking about getting out and pushing them to get a new car, a new vehicle, that sort of thing.
[00:47:34.460 --> 00:47:35.460]   This was back in the '80s.
[00:47:35.460 --> 00:47:37.460]   It's all routine stuff now.
[00:47:37.460 --> 00:47:38.460]   It's just blown way past that.
[00:47:38.460 --> 00:47:43.460]   But I sat there and said, "These families can have a little breathing room.
[00:47:43.460 --> 00:47:49.460]   If the vehicle is working fine, let's let them get into principal and get ahead on some equity and so forth."
[00:47:49.460 --> 00:47:52.460]   The whole room looked at me and said, "What business are you in?"
[00:47:52.460 --> 00:48:00.460]   I said, "I'm not in the business of just destroying families just so we can have a higher interest margin and so forth."
[00:48:00.460 --> 00:48:10.460]   I knew soon thereafter that the nature of our FIAT system is designed to enslave the population.
[00:48:10.460 --> 00:48:24.460]   What hurt me worse is that the propaganda behind it all appeals to even Christian families to start living beyond their means and the vanity and the temptations and all the stuff that's pushed upon them.
[00:48:24.460 --> 00:48:30.460]   As I started to try to show this to Christian families, they would kind of humor me for a while.
[00:48:30.460 --> 00:48:33.460]   Then someone would just leave and take their account somewhere else.
[00:48:33.460 --> 00:48:35.460]   They'd go to another bank where they could get the big loan.
[00:48:35.460 --> 00:48:40.460]   There was still always a base in the agricultural rural areas.
[00:48:40.460 --> 00:48:44.460]   There's always a base of the old school people who aren't going to get fooled like that.
[00:48:44.460 --> 00:48:50.460]   But a large growing number of the younger ones have and do.
[00:48:50.460 --> 00:48:56.460]   So I can't answer your question with real clear answers other than do all you can to stay out of debt.
[00:48:56.460 --> 00:49:02.460]   If you get into debt, double down on making the payments as fast and as hard as you can.
[00:49:02.460 --> 00:49:06.460]   Then go for a few years or a season where you're just debt-free.
[00:49:06.460 --> 00:49:09.460]   Get used to the freedom that comes with that.
[00:49:09.460 --> 00:49:22.460]   Then if you want to look at another asset, something for your business or your family needs something and you don't have the savings and you need to borrow something, do it on reasonable terms and get into no long-term debts and pay your stuff off.
[00:49:22.460 --> 00:49:32.460]   But the ethical dilemma is with the fiat money system, fiat money fundamentally alters the supply of money.
[00:49:32.460 --> 00:49:37.460]   It fundamentally alters the pricing of money, that is the interest rate.
[00:49:37.460 --> 00:49:41.460]   Fiat money fundamentally alters the demand for money.
[00:49:41.460 --> 00:49:51.460]   So we have a fictitious economy that's just following around the flow of Federal Reserve money wherever it's pouring into something.
[00:49:51.460 --> 00:49:54.460]   This is not sustainable.
[00:49:54.460 --> 00:49:59.460]   We've got about 7 minutes here so I just want to ask a couple of quick questions.
[00:49:59.460 --> 00:50:04.460]   I think we've done a good job on the political consulting thing and a couple of personal questions.
[00:50:04.460 --> 00:50:07.460]   How on earth did you afford to have 11 children?
[00:50:07.460 --> 00:50:20.460]   One of the blessings that I talked about my wife is that she agreed that if we had to live a meager lifestyle for a long time, that we would do that.
[00:50:20.460 --> 00:50:34.460]   So I've lived in an old home and a lot of sewn clothing and hand-me-downs and we just lived a very, very meager lifestyle.
[00:50:34.460 --> 00:50:36.460]   A lot of things a lot of families have.
[00:50:36.460 --> 00:50:40.460]   Normal families have old vehicles, this sort of thing.
[00:50:40.460 --> 00:50:51.460]   For a long time we didn't have medical insurance of any kind and then the last five years or so we've gotten involved with Samaritan Ministries and that's been a real blessing.
[00:50:51.460 --> 00:50:54.460]   If you're aware of Samaritan Ministries.
[00:50:54.460 --> 00:50:55.460]   I'm a member.
[00:50:55.460 --> 00:50:56.460]   Okay, all right, yes.
[00:50:56.460 --> 00:51:06.460]   I purposely lived in a small town in Iowa to let our kids grow up in an agricultural culture.
[00:51:06.460 --> 00:51:07.460]   They could work on farms.
[00:51:07.460 --> 00:51:09.460]   They could work for friends of mine.
[00:51:09.460 --> 00:51:11.460]   They could go hunting and fishing.
[00:51:11.460 --> 00:51:15.460]   The boys could be boys, the girls could be girls and the cost of living was way less than anyplace else.
[00:51:15.460 --> 00:51:30.460]   So it was all by design and forethought that we just sat down 25 years ago and said we need to prepare our children for a day that many don't see coming but they're going to need to lead.
[00:51:30.460 --> 00:51:43.460]   And right now our two oldest sons, all of our kids are leading in some capacity wherever they're called to but the highest profile ones right now are in the political Second Amendment arena and they are extremely successful at it.
[00:51:43.460 --> 00:51:47.460]   And they were the ones behind the entire Missouri law that got passed.
[00:51:47.460 --> 00:51:48.460]   That's wonderful.
[00:51:48.460 --> 00:51:57.460]   And it's once after we got connected and I looked at the picture that you have on your Facebook header of your cover photo of your entire family.
[00:51:57.460 --> 00:51:58.460]   I mean just pictures like that.
[00:51:58.460 --> 00:52:02.460]   I look at that and it's very inspirational to me as a young father.
[00:52:02.460 --> 00:52:07.460]   It's similar to even what my own -- I'm the youngest of seven kids and 12 grandkids.
[00:52:07.460 --> 00:52:10.460]   My parents have 12 grandkids and we have a similar photo.
[00:52:10.460 --> 00:52:20.460]   And photos like that have always gripped me because when you think about the power and the wealth that is in people, it can -- in my mind I'll trade in any day.
[00:52:20.460 --> 00:52:25.460]   I'll trade in a fat retirement account for a table filled with children and grandchildren.
[00:52:25.460 --> 00:52:27.460]   Amen.
[00:52:27.460 --> 00:52:37.460]   And I tell people over and over, go back to Exodus 1, reread Exodus 1 when the oppression was on God's people and Pharaoh was increasing the burdens and the taxes.
[00:52:37.460 --> 00:52:40.460]   I think one of the Hebrews' words does -- one of the burdens is taxes.
[00:52:40.460 --> 00:52:44.460]   When all the oppression is on, what do God's people do?
[00:52:44.460 --> 00:52:47.460]   They go back home and have more babies.
[00:52:47.460 --> 00:52:50.460]   And eventually they take all the wealth from the Egyptians.
[00:52:50.460 --> 00:52:51.460]   Exactly.
[00:52:51.460 --> 00:52:52.460]   Exactly.
[00:52:52.460 --> 00:52:56.460]   And I say to Christians, you say, oh, I can't afford this and blah, blah, blah, blah, blah.
[00:52:56.460 --> 00:52:59.460]   And you're going to die with the whole system.
[00:52:59.460 --> 00:53:02.460]   You're going to have no heritage, no future, no nothing.
[00:53:02.460 --> 00:53:04.460]   What did God's people do in the times of great oppression?
