
[00:00:00.000 --> 00:00:02.840]   Say goodbye to your credit card rewards.
[00:26:00.180 --> 00:26:13.180]   A lot of times people find that when they get a terminal diagnosis, then they're actually more interested in spending time with family and loved ones and playing with their grandkids than they are in going and seeing the Taj Mahal.
[00:26:13.180 --> 00:26:17.180]   But it'd be nice to be able to go see the Taj Mahal if you wanted to.
[00:26:17.180 --> 00:26:29.180]   And that's where insurance really works out well for people who could technically be self-insured because it can allow for additional medical care and additional expenses to be made.
[00:26:29.180 --> 00:26:36.180]   And so I've come to really appreciate this in a way that I couldn't have imagined appreciating when I was younger and a bit more bulletproof.
[00:26:36.180 --> 00:26:44.180]   If I'm 50 years old and I've got enough money to be on track for retirement, my wife is certainly not going to be destitute.
[00:26:44.180 --> 00:26:57.180]   But imagine if I get a cancer diagnosis, I'd like to be able to spend a few hundred thousand dollars taking the family to Europe and taking the family all around the world and buying toys for everyone and just doing all kinds of stuff.
[00:26:57.180 --> 00:27:01.180]   You're a podcast listener, and this is a podcast ad.
[00:27:01.180 --> 00:27:05.180]   Reach great listeners like yourself with podcast advertising from lips and ads.
[00:27:05.180 --> 00:27:14.180]   Choose from hundreds of top podcasts offering host endorsements or run a reproduced ad like this one across thousands of shows to reach your target audience with lips and ads.
[00:27:14.180 --> 00:27:20.180]   Go to lipsandads.com now. That's L I B S Y N ads.com.
[00:27:20.180 --> 00:27:29.180]   For my loved ones, while I'm healthy enough to see them and enjoy them, I'd like to get to that point of financial abundance.
[00:27:29.180 --> 00:27:39.180]   In addition to, of course, finding a quack who's going to give me an alternate diagnosis and go into some alternate treatment program that might prove the first guy to be a liar.
[00:27:39.180 --> 00:27:44.180]   And a lot of that stuff, I'm just going to need to go and pay money for it in case it wasn't clear because sometimes it's not.
[00:27:44.180 --> 00:27:54.180]   I say quack in the most affectionate way possible that if somebody gives you a terminal diagnosis, go find another doctor who will lie to you and tell you there might be some hope and try something new and different.
[00:27:54.180 --> 00:27:59.180]   Making a joke.
[00:27:59.180 --> 00:28:11.180]   Life insurance has its place and life insurance can help us to live really high, live really expensive and do those things that otherwise we might not be able to do even if we were technically financially independent.
[00:28:11.180 --> 00:28:19.180]   So I've counseled a lot of people who've come to me and just said, Joshua, hey, I think I'm self-insured now because I'm on track for financial independence.
[00:28:19.180 --> 00:28:22.180]   And I would say, well, I think you're probably right.
[00:28:22.180 --> 00:28:24.180]   Your family's not going to be destitute.
[00:28:24.180 --> 00:28:25.180]   You got a million and a half dollars.
[00:28:25.180 --> 00:28:26.180]   Great.
[00:28:26.180 --> 00:28:27.180]   Good job.
[00:28:27.180 --> 00:28:32.180]   But why don't you keep your insurance for at least five more years and reassess that?
[00:28:32.180 --> 00:28:38.180]   There's a big difference between somebody who's got a million and a half bucks versus somebody who's got $30 million.
[00:28:38.180 --> 00:28:48.180]   And so life insurance has enduring benefit for those guys who are, yes, I'm self-insured technically.
[00:28:48.180 --> 00:28:55.180]   I don't need it anymore, but you might still like to have it because it make you feel good if you got a terminal diagnosis.
[00:28:55.180 --> 00:28:59.180]   Life insurance is not the only thing, but it's a huge thing.
[00:28:59.180 --> 00:29:10.180]   If you have life insurance and you have no other end of life planning, no other death planning done, then it can all be figured out.
[00:29:10.180 --> 00:29:15.180]   There is a plan in place that's already there.
[00:29:15.180 --> 00:29:18.180]   For example, let's say that you don't have a will.
[00:29:18.180 --> 00:29:19.180]   Should you have a will?
[00:29:19.180 --> 00:29:20.180]   Probably.
[00:29:20.180 --> 00:29:22.180]   But the reality is all of us do have a will.
[00:29:22.180 --> 00:29:26.180]   It's just called the intestacy provisions for our state.
[00:29:26.180 --> 00:29:33.180]   These intestacy provisions generally for most people line up pretty much with what you would want to happen.
[00:29:33.180 --> 00:29:42.180]   If you die, your assets are going to go to your family and your wife, your children, your husband, and perhaps other family members as well.
[00:29:42.180 --> 00:29:52.180]   The most important reason to have a will for parents is to be able to designate who your preferred guardian is that you want to have in place for your children
[00:29:52.180 --> 00:29:56.180]   instead of leaving it for your family on the court to work out without your input.
[00:29:56.180 --> 00:30:04.180]   That's a big deal is you want to make sure that your children are being raised if they're orphaned, that your children are being raised by the person that you designate.
[00:30:04.180 --> 00:30:08.180]   But I don't jump up and down on my soapbox because I'm a realist about this.
[00:30:08.180 --> 00:30:16.180]   As a realist, the truth is that it's normally pretty uncommon for husbands and wives to both die at the same time.
[00:30:16.180 --> 00:30:23.180]   The need for a will is probably less important than life insurance.
[00:30:23.180 --> 00:30:35.180]   At the end of the day, the court and your family, they're probably going to settle in most cases on the guardians that you yourself would designate for your children, but not always.
[00:30:35.180 --> 00:30:37.180]   Having a will is a good idea.
[00:30:37.180 --> 00:30:41.180]   There are a bunch of other end-of-life things that need to be done.
[00:30:41.180 --> 00:30:52.180]   So having in place a power of attorney that will spring into being once you're dead makes it a lot easier for your family members to settle your affairs.
[00:30:52.180 --> 00:30:54.180]   But it's not strictly necessary.
[00:30:54.180 --> 00:30:59.180]   They can go through the difficult process of petitioning the court and getting it done.
[00:30:59.180 --> 00:31:07.180]   The having end-of-life directives and having a living will and things like that, those are all helpful and important.
[00:31:07.180 --> 00:31:15.180]   I'm not saying they're unimportant, but there are ways around because people die all the time and people go into end-of-life care all the time without having that stuff.
[00:31:15.180 --> 00:31:17.180]   The big one is the life insurance.
[00:31:17.180 --> 00:31:25.180]   You got to get the life insurance before there's ever any hint of your needing it because when you get it before you ever need it, it's cheap and easy and everything is smooth and simple.
[00:31:25.180 --> 00:31:30.180]   And then all of a sudden, boom, you get a diagnosis and you can't get it anymore and you're really glad you got it.
[00:31:30.180 --> 00:31:32.180]   So get a lot of life insurance.
[00:31:32.180 --> 00:31:34.180]   Get term life insurance.
[00:31:34.180 --> 00:31:43.180]   I've done other podcast episodes of get insurance in place, get good term insurance with good term companies in case you ever want to convert some.
[00:31:43.180 --> 00:31:45.180]   You probably don't need it with all of it.
[00:31:45.180 --> 00:31:53.180]   If you're going to have $4 million of insurance, you might want a million or two with a company that you would convert to and then get a couple or three million of cheap term.
[00:31:53.180 --> 00:31:56.180]   There's good insurance planning.
[00:31:56.180 --> 00:31:57.180]   That's what an insurance agent does.
[00:31:57.180 --> 00:31:59.180]   So talk to an insurance agent.
[00:31:59.180 --> 00:32:00.180]   They can help you with that.
[00:32:00.180 --> 00:32:08.180]   I think some of the other things though is where my heart is today which is not so much the technical financial planning but just more the life planning.
[00:32:08.180 --> 00:32:17.180]   The first thing you should do is you should talk with your spouse about what you want your spouse to do if you're dead.
[00:32:17.180 --> 00:32:21.180]   And it would be great if some of this is written down but let's be realistic.
[00:32:21.180 --> 00:32:24.180]   Most of us are not going to put it number one on our list like we should.
[00:32:24.180 --> 00:32:30.180]   I've got people who have a beautiful letter written if I'm dead open this and all the stuff is written out.
[00:32:30.180 --> 00:32:33.180]   I think that's an absolutely brilliant perfect plan.
[00:32:33.180 --> 00:32:37.180]   But let's at least initiate a conversation.
[00:32:37.180 --> 00:32:44.180]   Talking about death should be a normal and common thing for you and for your wife or for your husband.
[00:32:44.180 --> 00:32:45.180]   You should talk about it.
[00:32:45.180 --> 00:32:48.180]   You should talk about what do you want to do.
[00:32:48.180 --> 00:32:50.180]   What are some of the things that you need to talk about?
[00:32:50.180 --> 00:32:56.180]   First, make it clear what you think should happen.
[00:32:56.180 --> 00:33:01.180]   For example, if I die, my wife is going to want to know what I think would be best for her.
[00:33:01.180 --> 00:33:03.180]   I've given a lot of counsel.
[00:33:03.180 --> 00:33:05.180]   I've given an enormous amount of leadership and direction.
[00:33:05.180 --> 00:33:10.180]   If all of a sudden she's got to do it all, she's got to be responsible for all the decisions.
[00:33:10.180 --> 00:33:15.180]   She has no duty or obligation to do what I think she should do.
[00:33:15.180 --> 00:33:16.180]   I'm dead.
[00:33:16.180 --> 00:33:17.180]   I'm gone.
[00:33:17.180 --> 00:33:18.180]   I'm out of the picture.
[00:33:18.180 --> 00:33:22.180]   She'll appreciate hearing what I think she should do.
[00:33:22.180 --> 00:33:26.180]   And so we talk about, you know, where do I think that she should live?
[00:33:26.180 --> 00:33:28.180]   Should they keep living where we live now?
[00:33:28.180 --> 00:33:29.180]   Should they move?
[00:33:29.180 --> 00:33:30.180]   I give her my suggestions.
[00:33:30.180 --> 00:33:32.180]   Here's where I think you should move and here's why.
[00:33:32.180 --> 00:33:34.180]   Here's why I think that would be the best thing.
[00:33:34.180 --> 00:33:36.180]   Talk about relationships.
[00:33:36.180 --> 00:33:39.180]   I think that, for example, be very clear.
[00:33:39.180 --> 00:33:47.180]   I tell my wife, listen, if I'm dead and you meet a guy who you think is right for you,
[00:33:47.180 --> 00:33:48.180]   marry.
[00:33:48.180 --> 00:33:49.180]   You have my full blessings.
[00:33:49.180 --> 00:33:51.180]   I don't think this is common, perhaps.
[00:33:51.180 --> 00:33:52.180]   I don't know.
[00:33:52.180 --> 00:33:53.180]   I don't know how common it is.
[00:33:53.180 --> 00:33:55.180]   But sometimes people get all messed up.
[00:33:55.180 --> 00:34:00.180]   I've had family members whose spouses have died and, well, I can't go and find love again
[00:34:00.180 --> 00:34:03.180]   because of my fealty to this person.
[00:34:03.180 --> 00:34:06.180]   Marriage is for life and it ends with death.
[00:34:06.180 --> 00:34:15.180]   And most normal husbands and wives want what's best for their spouse if they die.
[00:34:15.180 --> 00:34:19.180]   And so talk about it and give some suggestions.
[00:34:19.180 --> 00:34:24.180]   Lay out some ideas of what you think your wife should look for in a man.
[00:34:24.180 --> 00:34:26.180]   What you think are some of the most important qualities.
[00:34:26.180 --> 00:34:27.180]   You know her.
[00:34:27.180 --> 00:34:29.180]   You know her better than anyone else.
[00:34:29.180 --> 00:34:33.180]   Tell her what you think that works really well about you guys and vice versa.
[00:34:33.180 --> 00:34:38.180]   If my wife had terminal cancer and I had the opportunity to interact with her,
[00:34:38.180 --> 00:34:43.180]   at the very least, I would want to know what she thinks about me,
[00:34:43.180 --> 00:34:44.180]   what she thinks I should do.
[00:34:44.180 --> 00:34:46.180]   She knows me better.
[00:34:46.180 --> 00:34:52.180]   Years ago I read the story of – it was probably the most extreme story that I don't think I recommend,
[00:34:52.180 --> 00:34:55.180]   but it's interesting – of James Wesley Rawls.
[00:34:55.180 --> 00:35:01.180]   And he writes on his blog how his wife, the Memzahib, had terminal cancer.
[00:35:01.180 --> 00:35:08.180]   And one of the things that she actually did was she found him his second wife.
[00:35:08.180 --> 00:35:09.180]   She put a note out on the blog.
[00:35:09.180 --> 00:35:11.180]   She interviewed a variety of ladies.
[00:35:11.180 --> 00:35:16.180]   And then – I don't remember the specific details – but something like she left him with some suggestions.
[00:35:16.180 --> 00:35:21.180]   And she said, "Here's who I think you would be really compatible with, and here are some names.
[00:35:21.180 --> 00:35:24.180]   So when I'm dead, open – I don't know how she did it – but open this envelope,
[00:35:24.180 --> 00:35:27.180]   and here are some people that you should consider.
[00:35:27.180 --> 00:35:32.180]   And here's who I think you would really click with based upon my conversations with these ladies."
[00:35:32.180 --> 00:35:34.180]   And that's very unusual.
[00:35:34.180 --> 00:35:37.180]   But there's something enormously loving about that.
[00:35:37.180 --> 00:35:40.180]   It's always – that story has stuck with me forever.
[00:35:40.180 --> 00:35:42.180]   It's just inspiring to me.
[00:35:42.180 --> 00:35:47.180]   And sometime after she died – I don't know if it was eight months, a year, who knows –
[00:35:47.180 --> 00:35:51.180]   sometime after she died, then he went ahead and initiated a relationship
[00:35:51.180 --> 00:35:54.180]   and ultimately married the woman that she had picked,
[00:35:54.180 --> 00:35:55.180]   or at least one of the women that she had picked.
[00:35:55.180 --> 00:35:57.180]   I don't remember – I don't know the details.
[00:35:57.180 --> 00:35:59.180]   That inspires me so much.
[00:35:59.180 --> 00:36:03.180]   What a cool way to be an adult.
[00:36:03.180 --> 00:36:08.180]   And if you have a happy and satisfying marriage,
[00:36:08.180 --> 00:36:12.180]   who would you want to pick your wife except the wife that you're happy with now?
[00:36:12.180 --> 00:36:13.180]   Because after all, she's a woman.
[00:36:13.180 --> 00:36:15.180]   She could see through the games.
[00:36:15.180 --> 00:36:17.180]   Now, if you have an unhappy and dissatisfying marriage
[00:36:17.180 --> 00:36:19.180]   and there's a sense of relief in the death of your spouse,
[00:36:19.180 --> 00:36:24.180]   then obviously you would want to pursue a different tack.
[00:36:24.180 --> 00:36:28.180]   You might yourself want to make some different choices the second time around.
[00:36:28.180 --> 00:36:29.180]   The point is to talk about it.
[00:36:29.180 --> 00:36:31.180]   Talk about what would be best for the children.
[00:36:31.180 --> 00:36:34.180]   Talk about what would be best for your spouse if you died.
[00:36:34.180 --> 00:36:37.180]   Now, going beyond talk about it, talk about the details.
[00:36:37.180 --> 00:36:39.180]   For example, if I can't give financial advice,
[00:36:39.180 --> 00:36:43.180]   my wife knows who she is to call and ask for financial advice.
[00:36:43.180 --> 00:36:50.180]   Then you need to put in place a plan for a specific plan for accounts,
[00:36:50.180 --> 00:36:54.180]   account access, phone access, things like that.
[00:36:54.180 --> 00:36:56.180]   Everything is difficult if you don't have all the passwords.
[00:36:56.180 --> 00:36:58.180]   Everything is difficult if you don't have all the stuff.
[00:36:58.180 --> 00:37:00.180]   For many of us today, we don't have paper.
[00:37:00.180 --> 00:37:03.180]   It used to be, okay, we go to the filing cabinet
[00:37:03.180 --> 00:37:05.180]   and we wait for the mail to come in and we look for the statements.
[00:37:05.180 --> 00:37:09.180]   But now, we go to the encrypted email inbox.
[00:37:09.180 --> 00:37:11.180]   Uh-oh, I can't get into that.
[00:37:11.180 --> 00:37:15.180]   And all the financial statements come in and they're all purely by email.
[00:37:15.180 --> 00:37:17.180]   Well, I can't get into the email.
[00:37:17.180 --> 00:37:22.180]   And so in most cases, these things can be sorted out in the fullness of time
[00:37:22.180 --> 00:37:28.180]   with a power of attorney, with a death certificate,
[00:37:28.180 --> 00:37:30.180]   where you reach out to the companies.
[00:37:30.180 --> 00:37:33.180]   But there at least needs to be awareness of what the family has.
[00:37:33.180 --> 00:37:39.180]   And then you go into seeing how things can be managed.
[00:37:39.180 --> 00:37:41.180]   There's a lot more technical planning that I could do.
[00:37:41.180 --> 00:37:48.180]   I have a whole discussion about Bitcoin and cryptocurrency assets.
[00:37:48.180 --> 00:37:52.180]   There's a lot of stuff that needs to be talked about in this context.
[00:37:52.180 --> 00:37:56.180]   But I'm focusing on just what I can do extemporaneously
[00:37:56.180 --> 00:37:59.180]   and in the spirit of the moment.
[00:37:59.180 --> 00:38:06.180]   The final thing I would say is just simply be spiritually ready to die.
[00:38:06.180 --> 00:38:09.180]   I don't just mean accept Jesus into your heart,
[00:38:09.180 --> 00:38:12.180]   although, of course, I mean be ready to meet your maker.
[00:38:12.180 --> 00:38:15.180]   And as a Christian, I want you to be born again, repent of your sins,
[00:38:15.180 --> 00:38:18.180]   believe in the Lord Jesus Christ, be baptized in water
[00:38:18.180 --> 00:38:21.180]   for the forgiveness of your sins, and receive the Holy Spirit.
[00:38:21.180 --> 00:38:22.180]   That's what I believe.
[00:38:22.180 --> 00:38:25.180]   But more important in this context, I'm not preaching at you.
[00:38:25.180 --> 00:38:31.180]   What I am saying is be ready to go knowing that you've kept short accounts.
[00:38:31.180 --> 00:38:37.180]   If there's anybody in your life that you hold a grudge against,
[00:38:37.180 --> 00:38:40.180]   go and fix the relationship.
[00:38:40.180 --> 00:38:44.180]   If there are broken relationships in your life, go and fix them now.
[00:38:44.180 --> 00:38:45.180]   Go and apologize.
[00:38:45.180 --> 00:38:49.180]   If there's somebody that you have wronged and you haven't apologized,
[00:38:49.180 --> 00:38:51.180]   go and apologize.
[00:38:51.180 --> 00:38:54.180]   If there's a sin that you're guilty of and you haven't confessed it
[00:38:54.180 --> 00:38:58.180]   and made restitution for that sin, go, confess your sin,
[00:38:58.180 --> 00:39:00.180]   and make restitution for that.
[00:39:00.180 --> 00:39:04.180]   If there's something that you admire about somebody else,
[00:39:04.180 --> 00:39:08.180]   if there's something that you really appreciate,
[00:39:08.180 --> 00:39:11.180]   don't wait for the funeral to say that.
[00:39:11.180 --> 00:39:15.180]   Go and say it to the person now.
[00:39:15.180 --> 00:39:17.180]   Go and send them a message on their birthday.
[00:39:17.180 --> 00:39:21.180]   Go and speak to the person and say to him,
[00:39:21.180 --> 00:39:24.180]   "Here's what I really appreciate about you."
[00:39:24.180 --> 00:39:26.180]   This is a skill that is hard.
[00:39:26.180 --> 00:39:28.180]   It seems especially hard for men.
[00:39:28.180 --> 00:39:33.180]   When I do this, I still have to preface it with a little bit of a disclaimer
[00:39:33.180 --> 00:39:36.180]   to make it not awkward, but I try to do this.
[00:39:36.180 --> 00:39:39.180]   I try to say, "Listen, friend, this is going to be a little bit awkward,
[00:39:39.180 --> 00:39:42.180]   but I really believe in saying things to people while they're alive
[00:39:42.180 --> 00:39:43.180]   instead of at their funeral.
[00:39:43.180 --> 00:39:45.180]   Here's something I really appreciate about you.
[00:39:45.180 --> 00:39:47.180]   Here's how you've touched me in my life.
[00:39:47.180 --> 00:39:49.180]   Here's how you've encouraged me.
[00:39:49.180 --> 00:39:51.180]   Here's what you've done for me, and I'm really grateful for that.
[00:39:51.180 --> 00:39:54.180]   I want you to know that I thank you for it."
[00:39:54.180 --> 00:39:56.180]   And make that normal.
[00:39:56.180 --> 00:39:58.180]   Make that a normal part of your life,
[00:39:58.180 --> 00:40:02.180]   that you appreciate those that you want to appreciate.
[00:40:02.180 --> 00:40:07.180]   Imagine that you're dead, and your dad doesn't know how you feel about him.
[00:40:07.180 --> 00:40:10.180]   Imagine that he still thinks that when you died,
[00:40:10.180 --> 00:40:13.180]   you were still dealing with the fights that you had when you were 20
[00:40:13.180 --> 00:40:16.180]   and rebelling against everything he ever said to you.
[00:40:16.180 --> 00:40:19.180]   Imagine when you're dead that your best friend doesn't know
[00:40:19.180 --> 00:40:22.180]   how much you really appreciate him.
[00:40:22.180 --> 00:40:23.180]   Don't let that happen.
[00:40:23.180 --> 00:40:25.180]   You could be the one who dies.
[00:40:25.180 --> 00:40:30.180]   Now, similarly, imagine that that person dies,
[00:40:30.180 --> 00:40:35.180]   and you didn't have a chance to say to her how much she meant to you.
[00:40:35.180 --> 00:40:37.180]   That's really bad.
[00:40:37.180 --> 00:40:39.180]   So keep short accounts.
[00:40:39.180 --> 00:40:40.180]   Fix it.
[00:40:40.180 --> 00:40:44.180]   If there's something that you are going to be ashamed of in your life,
[00:40:44.180 --> 00:40:46.180]   get it all out there now.
[00:40:46.180 --> 00:40:49.180]   One of the things that's interesting is--I think about this a lot--
[00:40:49.180 --> 00:40:53.180]   people go through their life with their past unfixed,
[00:40:53.180 --> 00:40:55.180]   and yet you can fix it.
[00:40:55.180 --> 00:41:01.180]   For most people, and if you are turning to God,
[00:41:01.180 --> 00:41:04.180]   this is what I always counsel as first thing.
[00:41:04.180 --> 00:41:06.180]   Step one of turning to God is repent.
[00:41:06.180 --> 00:41:10.180]   Make a list of all of your sins, all the people that you've wronged,
[00:41:10.180 --> 00:41:13.180]   all the sins that you've committed, the crimes that you've committed,
[00:41:13.180 --> 00:41:16.180]   the people that you've wronged, the things you've done.
[00:41:16.180 --> 00:41:19.180]   Make a list of those things, and go and set them right.
[00:41:19.180 --> 00:41:22.180]   Confess them to other people so they're not hidden in a closet,
[00:41:22.180 --> 00:41:24.180]   and go and make them right.
[00:41:24.180 --> 00:41:28.180]   If you don't, even if you're not dead, they're going to bite you.
[00:41:28.180 --> 00:41:31.180]   20 years from now, you're going to run for office,
[00:41:31.180 --> 00:41:34.180]   and all of a sudden somebody's going to dig up all these heinous skeletons
[00:41:34.180 --> 00:41:37.180]   that are in your closet of all these heinous things that you did,
[00:41:37.180 --> 00:41:39.180]   and now you're going to have a problem.
[00:41:39.180 --> 00:41:41.180]   You know how you deal with that?
[00:41:41.180 --> 00:41:44.180]   Get the skeletons out of the closet, put them out on the front porch,
[00:41:44.180 --> 00:41:47.180]   find all the people who were involved, and fix them.
[00:41:47.180 --> 00:41:49.180]   Confess your sins. Repent of them.
[00:41:49.180 --> 00:41:51.180]   Make them right. Make restitution.
[00:41:51.180 --> 00:41:53.180]   If you've stolen from somebody, go pay it back.
[00:41:53.180 --> 00:41:55.180]   If you've wronged somebody, go and fix it.
[00:41:55.180 --> 00:41:57.180]   If the person is dead, pay it forward.
[00:41:57.180 --> 00:42:02.180]   Find a way to fix the things that you are ashamed of
[00:42:02.180 --> 00:42:05.180]   so that you're ready to die, and keep short accounts.
[00:42:05.180 --> 00:42:08.180]   Be spiritually prepared for death.
[00:42:08.180 --> 00:42:12.180]   Be ready to meet your maker every single day.
[00:42:12.180 --> 00:42:16.180]   Finally, just a couple of quick suggestions
[00:42:16.180 --> 00:42:21.180]   for walking through death with people who are facing it.
[00:42:21.180 --> 00:42:26.180]   Well, not necessarily the people who are facing it, but when it happens.
[00:42:26.180 --> 00:42:29.180]   If you're young, especially, and you don't know what to do,
[00:42:29.180 --> 00:42:30.180]   there's just a couple of things.
[00:42:30.180 --> 00:42:34.180]   First, when somebody dies unexpectedly,
[00:42:34.180 --> 00:42:39.180]   express your condolences genuinely and sincerely.
[00:42:39.180 --> 00:42:45.180]   The most important thing you can possibly do is go.
[00:42:45.180 --> 00:42:50.180]   Go fast. Go and be with the person, in person, if at all possible.
[00:42:50.180 --> 00:42:53.180]   I learned this lesson when I was a boy.
[00:42:53.180 --> 00:42:56.180]   When my sister passed away, when she was 14 years old,
[00:42:56.180 --> 00:42:59.180]   she had an epileptic seizure, and she died early in the morning.
[00:42:59.180 --> 00:43:02.180]   When I woke up, I immediately sensed something was wrong.
[00:43:02.180 --> 00:43:05.180]   The events of that morning, because of their emotional intensity,
[00:43:05.180 --> 00:43:06.180]   are etched into my mind.
[00:43:06.180 --> 00:43:10.180]   I'm not going to share them here in a public context.
[00:43:10.180 --> 00:43:14.180]   One of the things, though, that's enormously meaningful to me
[00:43:14.180 --> 00:43:18.180]   is I know who was there within a few minutes.
[00:43:18.180 --> 00:43:22.180]   It was my dad's closest friend, and he was there.
[00:43:22.180 --> 00:43:25.180]   In probably 20 to 30 minutes after I woke up,
[00:43:25.180 --> 00:43:28.180]   my dad must have let him know.
[00:43:28.180 --> 00:43:31.180]   I will always remember the fact that he was there.
[00:43:31.180 --> 00:43:33.180]   He was there immediately.
[00:43:33.180 --> 00:43:37.180]   The most important thing you can do is be there immediately.
[00:43:37.180 --> 00:43:41.180]   If you're dealing with a friend and somebody who has passed away,
[00:43:41.180 --> 00:43:44.180]   then immediately go.
[00:43:44.180 --> 00:43:46.180]   Don't even ask. Just go.
[00:43:46.180 --> 00:43:49.180]   If you get there and the person's not there, you can fix that.
[00:43:49.180 --> 00:43:52.180]   You can always find a way to be useful.
[00:43:52.180 --> 00:43:54.180]   Don't ask. Just go.
[00:43:54.180 --> 00:43:57.180]   If you hear that somebody, so-and-so, has died,
[00:43:57.180 --> 00:44:01.180]   and you get a call from his wife, or you see an announcement somewhere,
[00:44:01.180 --> 00:44:04.180]   or you get it from a friend, if it's just happened, go.
[00:44:04.180 --> 00:44:06.180]   Get in the car, go.
[00:44:06.180 --> 00:44:09.180]   Drive to the airport, and while you're at the stoplight
[00:44:09.180 --> 00:44:11.180]   on your way to the airport, book a flight.
[00:44:11.180 --> 00:44:14.180]   Whatever you need to do, go.
[00:44:14.180 --> 00:44:17.180]   Because there's a lot of things that you can do to help somebody
[00:44:17.180 --> 00:44:24.180]   who is grieving and is in a difficult place for making decisions.
[00:44:24.180 --> 00:44:28.180]   That's one of the most rewarding things that you can do to help someone.
[00:44:28.180 --> 00:44:31.180]   It's one of those things that they will treasure forever.
[00:44:31.180 --> 00:44:35.180]   I'm sure that many people came and expressed their condolences
[00:44:35.180 --> 00:44:37.180]   when my sister died. I'm sure of it.
[00:44:37.180 --> 00:44:39.180]   But I don't remember any of them.
[00:44:39.180 --> 00:44:41.180]   I was a boy. I don't remember any of them.
[00:44:41.180 --> 00:44:43.180]   I do remember the man who showed up.
[00:44:43.180 --> 00:44:47.180]   And since then, this has always been something that I've learned.
[00:44:47.180 --> 00:44:50.180]   By the way, a similar thing that I've learned even with childbirth.
[00:44:50.180 --> 00:44:52.180]   I learned this another experience.
[00:44:52.180 --> 00:44:54.180]   One time, my wife and I had a baby.
[00:44:54.180 --> 00:44:57.180]   And ordinarily, when people have a baby, someone will go ahead
[00:44:57.180 --> 00:45:02.180]   and set up--today, it's called a meal train, right, with a website.
[00:45:02.180 --> 00:45:05.180]   But often, if you have friends or your church friends,
[00:45:05.180 --> 00:45:08.180]   someone will organize some meals so you don't have to cook.
[00:45:08.180 --> 00:45:12.180]   But one time, we had a baby, and our friend heard that the baby was there,
[00:45:12.180 --> 00:45:15.180]   and she didn't call. She didn't say, "I'm coming over."
[00:45:15.180 --> 00:45:19.180]   She knocked on the door about 2 1/2, 3 hours after the baby was born,
[00:45:19.180 --> 00:45:22.180]   and she said, "Hi, I brought you this."
[00:45:22.180 --> 00:45:25.180]   And she has a big box full of stuff, full of food.
[00:45:25.180 --> 00:45:27.180]   And it was all just quick-buy food, but it was great.
[00:45:27.180 --> 00:45:32.180]   It was some nice fancy sodas and lovely chips and some sandwiches,
[00:45:32.180 --> 00:45:34.180]   and just everything was, boom, right there.
[00:45:34.180 --> 00:45:38.180]   And she just said, "I brought you this. It's for you,
[00:45:38.180 --> 00:45:41.180]   and I'm so glad. Congratulations on the baby."
[00:45:41.180 --> 00:45:43.180]   She handed it to us, turned around, and left.
[00:45:43.180 --> 00:45:45.180]   I'll never forget that.
[00:45:45.180 --> 00:45:49.180]   I'll never forget it because she was there immediately,
[00:45:49.180 --> 00:45:52.180]   which is when the help was needed the most.
[00:45:52.180 --> 00:45:54.180]   We've been so blessed by many, many friends
[00:45:54.180 --> 00:45:58.180]   who have brought us many meals when we've had a baby.
[00:45:58.180 --> 00:46:01.180]   They all blur except for that one, for me.
[00:46:01.180 --> 00:46:05.180]   I appreciate our friends, and I don't count her as better.
[00:46:05.180 --> 00:46:09.180]   I'm just saying that being fast makes a difference
[00:46:09.180 --> 00:46:13.180]   because you can be there when the need is most needed.
[00:46:13.180 --> 00:46:14.180]   So I've learned that in my life,
[00:46:14.180 --> 00:46:16.180]   and I want to be the kind of friend who's there the first.
[00:46:16.180 --> 00:46:18.180]   I've been able to do it a couple times,
[00:46:18.180 --> 00:46:20.180]   and I'm going to keep on doing it whenever those events happen.
[00:46:20.180 --> 00:46:22.180]   And I'm just sharing it with you.
[00:46:22.180 --> 00:46:24.180]   That is something I never heard anyone else say,
[00:46:24.180 --> 00:46:27.180]   but it's something that's really, really useful.
[00:46:27.180 --> 00:46:31.180]   I had a few years ago, somebody died.
[00:46:31.180 --> 00:46:35.180]   I got the notice, and I immediately went there.
[00:46:35.180 --> 00:46:37.180]   Somebody died in the house of a family member.
[00:46:37.180 --> 00:46:41.180]   I immediately went, and I was so grateful
[00:46:41.180 --> 00:46:45.180]   because the housemates were in emotional grief,
[00:46:45.180 --> 00:46:46.180]   and I knew the situation.
[00:46:46.180 --> 00:46:50.180]   I knew who was there, and I was able to be the one who was there
[00:46:50.180 --> 00:46:52.180]   to talk to the police, talk to the coroner,
[00:46:52.180 --> 00:46:56.180]   to coordinate everything because I was emotionally disattached.
[00:46:56.180 --> 00:46:59.180]   And it's just something that I want to share
[00:46:59.180 --> 00:47:01.180]   because I want you to do that for your friends
[00:47:01.180 --> 00:47:03.180]   when someone passes away.
[00:47:03.180 --> 00:47:04.180]   I want you to experience it.
[00:47:04.180 --> 00:47:07.180]   I want you to hear of it directly.
[00:47:07.180 --> 00:47:09.180]   And then the final comment I have to say
[00:47:09.180 --> 00:47:14.180]   is simply related to words.
[00:47:14.180 --> 00:47:20.180]   Don't worry about not having words.
[00:47:20.180 --> 00:47:25.180]   In many situations, there are no words.
[00:47:25.180 --> 00:47:29.180]   In life, all of us will experience tragedy,
