
[00:00:00.000 --> 00:00:05.000]   Scheduling on a supercomputer typically is by post-it, right?
[00:27:28.000 --> 00:27:36.000]   But increasingly, it's a true competitive advantage not to be in the cloud, but to be training faster than anybody else.
[00:27:36.000 --> 00:27:45.000]   Like 2012, 2013, if you weren't working on a cloud initiative as a CIO, that was a problem.
[00:27:45.000 --> 00:27:53.000]   Now, increasingly, if you're not focusing on how to accelerate AI training, now you're putting your company at a disadvantage.
[00:27:53.000 --> 00:28:05.000]   That means that the necessity for each individual practitioner who interacts with the hardware to actually understand what they run on and how to optimize for this is going to increase.
[00:28:05.000 --> 00:28:17.000]   Now, having said that, though, part of our job at NVIDIA, I think, is to make optimal choices on behalf of the practitioner out of the gate.
[00:28:17.000 --> 00:28:27.000]   So rather than requiring people to really understand, let's say, the clock rates of each individual bus or something like that, we'll abstract it away.
[00:28:27.000 --> 00:28:32.000]   And people will argue that CUDA is already still pretty low level.
[00:28:32.000 --> 00:28:38.000]   But we're actually abstracting a whole lot to even get to that point.
[00:28:38.000 --> 00:28:47.000]   So I would say, while that's true, we're trying to shield the practitioner as much as possible.
[00:28:47.000 --> 00:28:56.000]   And we have a leg up because we can work with both the knowledge of how the GPU looks like and, most importantly, how the next GPU will look like.
[00:28:56.000 --> 00:29:09.000]   But also how to expose that optimally at the application layer and then interact with the MLOps providers in a meaningful way that just is optimal throughout.
[00:29:09.000 --> 00:29:33.000]   Have there been any kind of cultural changes needed to build a SaaS customer facing product like Base Command at a company that kind of comes up through making really great semiconductors and kind of very, well, I would call it, I would call it CUDA low level from my vantage point.
[00:29:33.000 --> 00:29:39.000]   And obviously, it's an amazing piece of software, but it's very, very low level software.
[00:29:39.000 --> 00:29:49.000]   Has NVIDIA needed to make adjustments in the product development process to make Base Command work for customers?
[00:29:49.000 --> 00:29:55.000]   Yeah, it's interesting because Base Command is actually not a new product.
[00:29:55.000 --> 00:30:00.000]   We've been using this thing internally for over five years.
[00:30:00.000 --> 00:30:11.000]   And it was kind of a natural situation for us because five years ago, we launched the first DGX.
[00:30:11.000 --> 00:30:28.000]   And then, of course, if you launch something like the DGX, and you say that's the best thing you could possibly purchase for the purposes of training, and you have 2,600 AI researchers in-house,
[00:30:28.000 --> 00:30:38.000]   then you can imagine the next sort of the obvious next question is like, okay, well, how do we use this thing to accelerate our own AI research?
[00:30:38.000 --> 00:30:50.000]   And so this need for creating large scale AI infrastructure on the basis of the DGXs was born out of this situation.
[00:30:50.000 --> 00:30:53.000]   And so with that came all these issues.
[00:30:53.000 --> 00:31:03.000]   And as we solved them, we just kept adding to this portal or to this, it's not just as much as a portal, right?
[00:31:03.000 --> 00:31:12.000]   I mean, it's the entire stack, it's the infrastructure provisioning, and then the exposure, the middleware, the scheduler, the entire thing, right?
[00:31:12.000 --> 00:31:18.000]   So it became more and more obvious to us what should be done.
[00:31:18.000 --> 00:31:24.000]   And so these 2,600 researchers that I just mentioned, I mean, bless their heart, right?
[00:31:24.000 --> 00:31:35.000]   They really had to go through a lot of iteration with us and be very patient with us until we got it to the point where they would, well, let's say not complain as much.
[00:31:35.000 --> 00:31:39.000]   But the point is that we really tried to get it right.
[00:31:39.000 --> 00:31:48.000]   And we acted in a very transparent manner with a pretty large community of AI researchers and developers.
[00:31:48.000 --> 00:31:51.000]   And they told us what they needed and what they wanted and what their pain points were.
[00:31:51.000 --> 00:32:04.000]   And so really this going to market now with Base Command as an externally facing product was simply turning that to the outside.
[00:32:04.000 --> 00:32:11.000]   Have there been any surprises in taking it to market?
[00:32:11.000 --> 00:32:24.000]   Because I know that sometimes when companies have an internal tool, like I think the TensorFlow team has talked about this, that it's kind of made for, especially for a really, really advanced large team.
[00:32:24.000 --> 00:32:34.000]   And then you want to take it to someone who's newer or a smaller team, they kind of have new needs that are a little bit surprising to people that have been doing this for a long time.
[00:32:34.000 --> 00:32:38.000]   Have you encountered anything like that as you bring it to market?
[00:32:38.000 --> 00:32:42.000]   Yeah, it's funny you ask.
[00:32:42.000 --> 00:32:47.000]   So we encounter this in just in many different aspects.
[00:32:47.000 --> 00:32:54.000]   So one example is that most customers, so like I said, I mean, we make this available.
[00:32:54.000 --> 00:33:02.000]   It's the sort of the internal example that we use is, oh, you get to drive the Lamborghini for a while.
[00:33:02.000 --> 00:33:05.000]   And so the idea is this is a short term rental.
[00:33:05.000 --> 00:33:07.000]   I mean, how long are you renting a Lamborghini?
[00:33:07.000 --> 00:33:09.000]   Maybe a day or two, right.
[00:33:09.000 --> 00:33:11.000]   Or a weekend.
[00:33:11.000 --> 00:33:19.000]   And so here we're saying, well, you know, short term rental, they're probably going to rent this for three months or, you know, something like that.
[00:33:19.000 --> 00:33:25.000]   Well, it turns out most customers want to rent this for two years, three years.
[00:33:25.000 --> 00:33:37.000]   And so what surprised us was that there's a real need for, well, not only for a long term rental, but especially the immediacy of access to this.
[00:33:37.000 --> 00:33:45.000]   I think we had underestimated a little bit how desperate the market was to get started right away.
[00:33:45.000 --> 00:33:48.000]   I mean, we knew that people would want to get started.
[00:33:48.000 --> 00:33:52.000]   But we always figured, OK, well, you know, the cloud is there to get started right away.
[00:33:52.000 --> 00:33:55.000]   I mean, just sign up and swipe your credit card and off you go.
[00:33:55.000 --> 00:34:04.000]   But no, but it's also the need for large scale training and just the immediacy of that need that personally was a surprise to me.
[00:34:04.000 --> 00:34:06.000]   I hadn't expected that.
[00:34:06.000 --> 00:34:10.000]   I thought that would be much more of a slow ramp than it was.
[00:34:10.000 --> 00:34:12.000]   So, yeah.
[00:34:12.000 --> 00:34:18.000]   So anyway, I mean, I thought I was going to be in different sales conversations than I actually found myself in.
[00:34:18.000 --> 00:34:21.000]   And so that was a surprise.
[00:34:21.000 --> 00:34:28.000]   Surprises are just, you know, understanding just how much people still have to go.
[00:34:28.000 --> 00:34:39.000]   You know, they typically, we encounter folks who say, well, you know, I really, my way to scale and accelerate my training is just to pick a larger GPU.
[00:34:39.000 --> 00:34:46.000]   And, you know, and there's a big, big portion of the market that certainly has been operating that way.
[00:34:46.000 --> 00:34:56.000]   Right. But really helping them see that, you know, sometimes it's not the, you know, sort of the scale up model, but the scale out model that might be appropriate as kind of the next step.
[00:34:56.000 --> 00:35:09.000]   I think that was, it wasn't exactly surprising, but it was interesting to see just how widespread that scale up thinking was rather than the scale out thinking.
[00:35:09.000 --> 00:35:11.000]   Can you say more about scale up versus scale out?
[00:35:11.000 --> 00:35:12.000]   What do you mean?
[00:35:12.000 --> 00:35:13.000]   What's the difference?
[00:35:13.000 --> 00:35:14.000]   So, yeah.
[00:35:14.000 --> 00:35:23.000]   I mean, if you think about cloud infrastructure, then a scale up approach would be, you know, you started with a medium instance and you go to an X large or something like that.
[00:35:23.000 --> 00:35:34.000]   So you just choose more powerful resources to power the same exact hardware, but you don't really think about adding a second server, for example, and now spread the load across multiple instances.
[00:35:34.000 --> 00:35:37.000]   So here it would be something similar. Right.
[00:35:37.000 --> 00:35:48.000]   So, like I said, if you always think about saying, well, OK, I choose to run this on a Volta based system. Right.
[00:35:48.000 --> 00:35:55.000]   And now I have a Volta based GPU. And now my way to make this faster is to go to an Ampere based architecture GPU. Right.
[00:35:55.000 --> 00:36:00.000]   So that would be scaling up. And certainly, you know, that's something that you want to do.
[00:36:00.000 --> 00:36:15.000]   But at some point you're saying your pace of and your need for accelerated training actually exceeds the sort of the cadence at which we can provide you the next fastest GPU. Right.
[00:36:15.000 --> 00:36:25.000]   So if you need to scale faster than that, and if that curve exceeds the other, then you're essentially in a situation where you have to say, well, how about I take a second A100. Right.
[00:36:25.000 --> 00:36:30.000]   And then I have a multi GPU scenario and I just deal with that. Right. And so on and so forth.
[00:36:30.000 --> 00:36:41.000]   And so then the actual conclusion of that is, well, how about multi node jobs where, you know, they're smack full of the latest and greatest GPUs.
[00:36:41.000 --> 00:36:51.000]   And, you know, how many nodes can I spread my job across? And if you do, you know, I don't know, five billion parameters, then, yeah, you know, you're going to have to do that.
[00:36:51.000 --> 00:37:00.000]   And then you're going to be pretty busy. Right. Trying to organize, again, a job across a multiple sets of nodes.
[00:37:00.000 --> 00:37:14.000]   Do you have any sense on how your customers sort of view the tradeoff of, you know, buying more GPUs, buying more hardware to make their models perform better?
[00:37:14.000 --> 00:37:34.000]   Are they really doing like a clear ROI calculation? One of the things that we see at Weights & Biases is that it seems like our customers sort of use of GPUs just expands to fit whatever capacity they actually have,
[00:37:34.000 --> 00:37:51.000]   which I'm sure is like wonderful for Nvidia, but, you know, you wonder if the day will come where people start to scrutinize that cost more carefully or even, you know, some people have pointed out that there's possibly even environmental impact from just monstrous
[00:37:51.000 --> 00:38:05.000]   training runs or even a kind of a sad effect where, you know, no one can replicate the, you know, the latest academic research if it's only going to be done at like, you know, multi-million dollar scale.
[00:38:05.000 --> 00:38:08.000]   Yeah. Compute. How do you think about that?
[00:38:08.000 --> 00:38:25.000]   In the end, I think it's a pretty simple concept. I think that if the competitive advantage for companies today is derived from being able to train faster and larger and better models, you're not speaking to the CFO anymore, right?
[00:38:25.000 --> 00:38:47.000]   You're speaking to the product teams. And so at that point, it just becomes a completely different conversation, right? I mean, the only interesting piece here is that traditionally, of course, data center infrastructure is a cost center, whereas now we're talking about it, turning it into a value center.
[00:38:47.000 --> 00:39:03.000]   And so if you turn it into a value center, then you really don't have this problem. Now, yes, of course, we have extensive ROI conversations with our customers or, you know, we have TCO calculators and all that good stuff is definitely there.
[00:39:03.000 --> 00:39:17.000]   And it's really about helping customers choose, you know, should we do more cloud for, you know, for where we're at? And then, you know, from a GPU standpoint, we're happy either with either outcome, right?
[00:39:17.000 --> 00:39:29.000]   So we're maintaining neutrality in that aspect that we're saying, well, if more cloud usage turns out to be better for you, then you should absolutely go and do that, right?
[00:39:29.000 --> 00:39:42.000]   And then if we figure out that the economic shifted in such a way that a mix of cloud and on-prem or a cloud and hosted resources make sense, then, you know, we'll propose that, right?
[00:39:42.000 --> 00:39:53.000]   So it's really about finding the best solution there. And definitely our customers are asking these questions and making pretty hard calculations on that, right?
[00:39:53.000 --> 00:40:14.000]   But I mean, it's pretty obvious, right? I mean, if you think about it, what was it a couple of years ago, we, you know, talked to an autonomous driving lab team and they said, well, you know, company A put 300,000 miles autonomously on the road last year, and we put 70,000 miles on the road last year autonomously, right?
[00:40:14.000 --> 00:40:35.000]   We got to change that, right? How do I at least match the 300,000 miles a year that I can put autonomously on the road, right? And so that's a direct function of how well does your model work, right? And so on and so forth, right? So it's a pretty clear tie-in right now.
[00:40:35.000 --> 00:40:52.000]   What about inference? A lot of the customers that we talk to, inference is really the dominant compute cost that they have. So the training is actually much smaller than the spend on inference.
[00:40:52.000 --> 00:41:10.000]   Do you offer solutions for inference too? Like, could I use base command at inference time or is it entirely training? And do people ever use these DGX machines for inference or would that just be a crazy waste of an incredibly expensive resource?
[00:41:10.000 --> 00:41:35.000]   Well, I mean, yes and no. I mean, it depends on how you use it. So first of all, you can use base command for model validation purposes, right? So you can have sort of single shot runs. But some customers want to set up a server that is dedicated to inference and then just take mix slices and say, well, you know, I'll do my model validation at scale, basically.
[00:41:35.000 --> 00:41:48.000]   I'll do my scoring there. And so now if you share that infrastructure across a large number of data scientists, you put your DGX to a good use. I mean, there's no issue with that, right?
[00:41:48.000 --> 00:42:12.000]   We do have a sort of a sister SaaS offering to base command called Fleet Command. And that is meant to take the output of base command in form of a container, of course, and then deploy that at scale and orchestrate it at scale and really manage the inference workloads at the edge for our customers. So it's an end to end coverage there from a SaaS perspective.
[00:42:12.000 --> 00:42:29.000]   Cool. In your view, based on the problems that you're seeing in the market, what functionality are our customers asking for in their software layer for machine learning training that you're interested in providing?
[00:42:29.000 --> 00:42:50.000]   That's a really good question, because it sort of goes to the heart of the question, what role, what space is base command seeking to occupy, you know, in a theoretical stack of where, you know, the infrastructure is at the bottom and something like weights and biases at the top, right?
[00:42:50.000 --> 00:43:09.000]   I would see base commands role as a, an arbiter and a broker, and almost like a bridge between, you know, a pure developer focused, almost like an IDE perspective and bridge that into enterprise ready architecture.
[00:43:09.000 --> 00:43:27.000]   So let me give you a simple example. If you do dataset versioning, right, and let's say that's, you know, what you want to do with your MLOps platform, then, you know, then there's many ways to version data, right?
[00:43:27.000 --> 00:43:47.000]   You can try and be smart about this, but at the end of the day, right, it's a question of what infrastructure is available to you. If I have an optimized storage filer underneath, my dataset versioning strategy might be looking entirely different than if I just have kind of a scale out open source storage backend, right?
[00:43:47.000 --> 00:44:04.000]   If I work with S3 buckets, then my versioning looks different, you know, then I do that with NFS shares, right? And so the value that base command provides is that it extracts it away. If you do dataset versioning with base command, then, you know, it'll do snapshots.
[00:44:04.000 --> 00:44:18.000]   If you do it on an ADAPT filer, you know, it'll do other things if you do it with a different storage. And so, but those are exactly the questions that an enterprise, you know, architect will be interested in. How do you deal with that?
[00:44:18.000 --> 00:44:37.000]   Am I going to have to, like, just because you figure you need 50 versions of your dataset, that's three terabytes, you know, large, does that mean I need to plan for like almost infinite storage? No, it doesn't, right? We can help you translate that and make that consumable in the enterprise.
[00:44:37.000 --> 00:44:52.000]   And I think that's a big piece that I think that base command can provide as this arbiter between the infrastructure and sort of the API, if you will.
[00:44:52.000 --> 00:45:13.000]   The second thing is, is increasingly I've seen people being very concerned about data security and governance around this. So if you have a, you know, sufficiently large infrastructure to deal with, then almost always you have multiple geos to deal with.
[00:45:13.000 --> 00:45:29.000]   And you have different laws about the data that's being allowed at any given point in time. And so just the ability to say, well, this dataset can never leave France, right? Or that dataset has to only be visible to these three people and nobody else, right?
[00:45:29.000 --> 00:45:39.000]   Is of extreme value to enterprises. So all those things come into play. And I think that's where base command can help.
[00:45:39.000 --> 00:45:55.000]   Are there other parts of base command that you've put a lot of work into that people might not realize the amount of effort that it took that might be invisible just to a customer, even just me sort of even imagining what base command does?
[00:45:55.000 --> 00:46:22.000]   Yeah, you know, I think that we invested a lot in our scheduler. And I think if you look at the layout of DGXs in a super pod arrangement, and the nature of the jobs that go into this, I think people underestimate just how optimized the scheduler is across, you know, not just multiple nodes, but also within the node, right?
[00:46:22.000 --> 00:46:36.000]   So for you to be able to say, I'm running a job in one GPU configuration, and then it's a slider. And I say, well, I'm turning this into an eight GPU job now. And that's literally a selection.
[00:46:36.000 --> 00:46:58.000]   What goes on in the background is just a lot more intricate than people typically realize. But it goes on automatically. And you do have to be ready for it. You have to program for it. And people know that, right? But as soon as you do that at your layer, all the optimization underneath is just incredible.
[00:46:58.000 --> 00:47:06.000]   And what's tricky? Is it like you need to find eight GPUs that are close to each other and not being used and all that? Is that the challenge?
[00:47:06.000 --> 00:47:15.000]   Yeah, exactly. Data locality, caching strategies, all that kind of stuff is going straight into that selection.
[00:47:15.000 --> 00:47:37.000]   Cool. All right. Well, you know, we always end with two questions, both on ML. So let's see how you answer them. So one thing we always ask is, what's an underrated aspect of machine learning that you think people should pay more attention to, or you would love to spend time on if you had more free time?
[00:47:37.000 --> 00:48:00.000]   I think what's underrated is this aspect of crowdsourcing. I don't think anybody is looking at machine learning and the potential that just many small devices that are contributory to the creation of a model would bring. I think that we're at the cusp of that. But we're not really doing that right now.
[00:48:00.000 --> 00:48:16.000]   I think to the degree that it already happens, it's very hidden from us. We all know Google will run some algorithms across data that was collected through the phones. We understand that on a conceptual level.
[00:48:16.000 --> 00:48:35.000]   But just the ability to bring that together in a more natural sense that we might want to find recommendations, not on the basis of a single parameter, but find recommendations of more meaningful parameters. I find five star reviews very meaningless, for example.
[00:48:35.000 --> 00:48:58.000]   I think that is a very simplified view of the world. And I find consequently also one star reviews very meaningless. But if you could actually have a more natural understanding based on machine learning, I think that would be an interesting topic to explore because it would have to be based on just all kinds of inputs that would have to be taken into account.
[00:48:58.000 --> 00:49:17.000]   So I would like to see that. And I think that would be an interesting field of research, an interesting field of development. I think people still assume that it's only a prerogative of the big companies to be able to do that. But I think there's an open source project in there somewhere.
[00:49:17.000 --> 00:49:44.000]   Cool. I hope somebody starts that and they should send it to us when they do. And our final question is, when you look at your customers and their effort to take business problems and turn them into machine learning problems and deploy them and solve those problems, where do you see the biggest bottleneck? Where are they struggling the most right now?
[00:49:44.000 --> 00:50:11.000]   The biggest issue they have, at least as far as I can tell, is that they have just a getting started issue in the sense of how do I scale this beyond my initial POC? So I think that the prefab solutions that are out there are pretty good at walking you through a getting started tutorial.
[00:50:11.000 --> 00:50:32.000]   And then that probably gets you really far if you're a serious practitioner and you devote some time to it. But I think that at some point, you hit problems that may not even have anything to do with ML. They may just have something to do with infrastructure that's available to you and things like that.
[00:50:32.000 --> 00:50:55.000]   So I think that anybody trying to use this for commercial and a business strategic purpose is going to run into an issue of sooner or later, how do I go from point A to point B here? People call it like, what was it? It was something like AI DevOps or something like that, that floated around.
[00:50:55.000 --> 00:51:09.000]   And I think as an industry, we should be aiming to make sure that that job never comes and sees the light of day.
[00:51:09.000 --> 00:51:11.000]   Too late, I think.
[00:51:11.000 --> 00:51:39.000]   Yeah, I feel like we lost on that one already. But I really think we should do better. We shouldn't have to require super special skills to create this whole DevOps approach around AI training. We should really know better by now how that whole approach works and then build products that drive that.
[00:51:39.000 --> 00:51:43.000]   Awesome. Well, thanks so much for your time. I really appreciate it. That was fun.
[00:51:43.000 --> 00:51:44.000]   Thank you.
[00:51:44.000 --> 00:51:59.000]   If you're enjoying these interviews and you want to learn more, please click on the link to the show notes in the description where you can find links to all the papers that are mentioned, supplemental material, and a transcription that we worked really hard to produce. So check it out.
[00:51:59.000 --> 00:51:59.840]   Check it out.
[00:51:59.840 --> 00:52:01.140]   (gentle upbeat music)

