
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:21:26.000 --> 00:21:27.320]   - That's really cool.
[00:21:27.320 --> 00:21:32.320]   Well, in an effort to lead us all to simplify Advent,
[00:21:32.320 --> 00:21:36.980]   Everyday Educator has been looking at
[00:21:36.980 --> 00:21:39.500]   how to take the simple verbs
[00:21:39.500 --> 00:21:42.780]   from the Scribblers at Home resource,
[00:21:42.780 --> 00:21:47.140]   pray, play, read, explore, and serve,
[00:21:47.140 --> 00:21:51.880]   and use those verbs to guide our Christmas celebrations.
[00:21:51.880 --> 00:21:55.480]   So I wanna talk to you more specifically
[00:21:55.480 --> 00:22:00.480]   about how we can celebrate together this year by exploring.
[00:22:00.480 --> 00:22:05.620]   So we have already well established
[00:22:05.620 --> 00:22:08.300]   that kids love exploring.
[00:22:08.300 --> 00:22:12.780]   So it seems like it would be easy to entice them
[00:22:12.780 --> 00:22:16.420]   to look at Christmas and the message of Christmas
[00:22:16.420 --> 00:22:19.580]   through an explorer's eyes.
[00:22:19.580 --> 00:22:24.580]   So what can you imagine exploring with the family
[00:22:24.580 --> 00:22:31.020]   that could help us see Christmas in fresh ways?
[00:22:31.020 --> 00:22:33.300]   - Ooh, that's, yeah, that's nice.
[00:22:34.700 --> 00:22:39.700]   I think, first of all, one thing that has always helped me
[00:22:39.700 --> 00:22:44.060]   is recognizing just what's immediately around me,
[00:22:44.060 --> 00:22:47.260]   not something I have to go purchase or order online.
[00:22:47.260 --> 00:22:52.260]   What's there that I can sort of help people notice, really?
[00:22:52.260 --> 00:22:57.500]   And I was thinking, Christmas is so full of sight,
[00:22:57.500 --> 00:23:02.500]   new sights and new sounds and new smells. (laughs)
[00:23:02.820 --> 00:23:07.060]   And so I think if they're like Christmas lights,
[00:23:07.060 --> 00:23:10.700]   just looking, stringing up a string of lights
[00:23:10.700 --> 00:23:13.500]   in an unusual place and turning out the lights
[00:23:13.500 --> 00:23:15.860]   and looking at them, talking about that,
[00:23:15.860 --> 00:23:17.660]   or lighting a candle.
[00:23:17.660 --> 00:23:22.660]   Kids love candles, light a candle and just talk about it.
[00:23:22.660 --> 00:23:26.780]   Or how would you describe it for your words person?
[00:23:26.780 --> 00:23:27.660]   What does it look like?
[00:23:27.660 --> 00:23:29.020]   What does it feel like?
[00:23:29.020 --> 00:23:30.980]   What do you think a candle does?
[00:23:30.980 --> 00:23:34.260]   Even eating by candlelight, turning off all the lights,
[00:23:34.260 --> 00:23:36.780]   seeing what that's like.
[00:23:36.780 --> 00:23:38.660]   I think exploring, even with your senses,
[00:23:38.660 --> 00:23:43.540]   I was thinking in our backyard, just the evergreens.
[00:23:43.540 --> 00:23:45.220]   If you have evergreens in your yard,
[00:23:45.220 --> 00:23:49.100]   like holly or pivot hedge, (laughs)
[00:23:49.100 --> 00:23:52.140]   we have a lot of weeds in our back field.
[00:23:52.140 --> 00:23:57.140]   Or even the seed pods that are there.
[00:23:57.340 --> 00:24:01.820]   Or just going for an evergreen walk.
[00:24:01.820 --> 00:24:04.620]   What do you see that is still green,
[00:24:04.620 --> 00:24:09.020]   that smells good like pine, squish it up and smell it?
[00:24:09.020 --> 00:24:13.420]   Get them to recognize what's around them
[00:24:13.420 --> 00:24:15.700]   and what does this season bring?
[00:24:15.700 --> 00:24:20.020]   And you can move that conversation of evergreen things
[00:24:20.020 --> 00:24:24.180]   to how God has given these ideas in nature
[00:24:24.180 --> 00:24:28.460]   about how his everpresence and how there's ever life
[00:24:28.460 --> 00:24:29.540]   through Christ.
[00:24:29.540 --> 00:24:33.420]   There are just some simple ways like just recognizing
[00:24:33.420 --> 00:24:37.820]   what you have in your home that you can just gather
[00:24:37.820 --> 00:24:40.100]   and say let's just sit around and think about
[00:24:40.100 --> 00:24:41.580]   how does this relate to Christmas?
[00:24:41.580 --> 00:24:42.540]   What do you think?
[00:24:42.540 --> 00:24:47.540]   And also smells are big because you have spices
[00:24:47.540 --> 00:24:49.860]   and you don't have to be a cook.
[00:24:49.860 --> 00:24:53.980]   You can just sprinkle things around under your water.
[00:24:53.980 --> 00:24:57.260]   Sprinkle some cinnamon and water, cut up an orange.
[00:24:57.260 --> 00:25:01.420]   One of the things that you can do is slice oranges
[00:25:01.420 --> 00:25:05.580]   and dry 'em in your oven and get it, it smells yummy.
[00:25:05.580 --> 00:25:09.540]   Or make a cup of cider if you have some apple juice.
[00:25:09.540 --> 00:25:12.780]   It doesn't have to be fancy but just helping them
[00:25:12.780 --> 00:25:16.980]   recognize the sights and the sounds and the smells.
[00:25:16.980 --> 00:25:21.380]   Just exploring to me is so much about experiencing
[00:25:21.380 --> 00:25:26.380]   and remembering that all of this, I just love it.
[00:25:26.380 --> 00:25:30.980]   You get to introduce it to your kids.
[00:25:30.980 --> 00:25:35.460]   You get to be that doorkeeper, what do I need to experience?
[00:25:35.460 --> 00:25:37.820]   And so if you have a little cook,
[00:25:37.820 --> 00:25:40.180]   buy some pre-made sugar cookie dough.
[00:25:40.180 --> 00:25:42.740]   I mean, I think sometimes we get the illusion
[00:25:42.740 --> 00:25:45.180]   we have to (mumbles)
[00:25:45.180 --> 00:25:47.260]   but just buy it and have 'em roll it out
[00:25:47.260 --> 00:25:49.500]   and get all sticky and gooey and taste it
[00:25:49.500 --> 00:25:54.500]   and make those really misshapen cookies.
[00:25:54.500 --> 00:25:57.820]   (laughs)
[00:25:57.820 --> 00:26:01.180]   And just get them to think about things,
[00:26:01.180 --> 00:26:03.700]   just helping them recognize what's in front of them
[00:26:03.700 --> 00:26:05.860]   and pointing that out.
[00:26:05.860 --> 00:26:09.820]   I think it brings wonder to me as well.
[00:26:09.820 --> 00:26:14.820]   I think it makes it more delightful for me
[00:26:14.820 --> 00:26:17.660]   as we enter in.
[00:26:17.660 --> 00:26:20.780]   And also, if you're a musical family,
[00:26:20.780 --> 00:26:22.540]   we were not as much musical,
[00:26:22.540 --> 00:26:27.540]   but having just different music in the background
[00:26:27.540 --> 00:26:31.860]   and recognizing it or listening to parts of,
[00:26:31.860 --> 00:26:33.820]   I know one thing Whit and I used to do
[00:26:33.820 --> 00:26:35.740]   is listen to parts of the Messiah
[00:26:35.740 --> 00:26:39.260]   and thinking about the scripture that goes with it.
[00:26:39.260 --> 00:26:41.020]   That's a wonderful devotional.
[00:26:41.020 --> 00:26:43.780]   I just listen to a little two-minute section
[00:26:43.780 --> 00:26:46.740]   and then discuss it, it's really lovely.
[00:26:46.740 --> 00:26:50.020]   So I think all those things,
[00:26:50.020 --> 00:26:53.020]   of course you can do all the Christmas tree,
[00:26:53.020 --> 00:26:55.300]   go out and look at Christmas lights
[00:26:55.300 --> 00:26:57.820]   and go to different events.
[00:26:57.820 --> 00:26:59.540]   Those are things that are exciting too.
[00:26:59.540 --> 00:27:00.700]   But I think in your home,
[00:27:00.700 --> 00:27:03.660]   just realizing the things that you have.
[00:27:03.660 --> 00:27:06.500]   And also honestly, sometimes we put things up
[00:27:06.500 --> 00:27:09.180]   and our kids don't even know why.
[00:27:09.180 --> 00:27:12.020]   - Yes, oh my goodness.
[00:27:12.020 --> 00:27:17.020]   Explaining your Christmas decorations and tell the story.
[00:27:17.020 --> 00:27:22.460]   I know that, I remember when our older daughter got married,
[00:27:22.460 --> 00:27:25.340]   maybe they were just engaged,
[00:27:25.340 --> 00:27:29.660]   but her guy was coming to,
[00:27:29.660 --> 00:27:31.980]   he was gonna decorate the Christmas tree with us.
[00:27:31.980 --> 00:27:35.580]   And I mean, he said to her, "Well, how long could that take?"
[00:27:35.580 --> 00:27:37.420]   And she looked at him a little funny.
[00:27:37.420 --> 00:27:41.300]   And then he came to the house and I mean, it takes us.
[00:27:42.060 --> 00:27:44.220]   Hours, multiple hours.
[00:27:44.220 --> 00:27:45.980]   It takes us a good two hours.
[00:27:45.980 --> 00:27:47.660]   And I mean, we have a 10 foot tree,
[00:27:47.660 --> 00:27:52.660]   but still it's not just putting the ornaments on the tree.
[00:27:52.660 --> 00:27:57.420]   We rehearsed the story because our family had a tradition
[00:27:57.420 --> 00:28:00.460]   that everybody got a new ornament every year.
[00:28:00.460 --> 00:28:04.020]   And so you remember the year that you got this ornament.
[00:28:04.020 --> 00:28:06.220]   I got this ornament when we went to Disney
[00:28:06.220 --> 00:28:07.140]   for the first time.
[00:28:07.140 --> 00:28:11.100]   And so Sleeping Beauty's slipper is there
[00:28:11.100 --> 00:28:12.580]   for one of my daughters.
[00:28:12.580 --> 00:28:15.660]   And the year that the other daughter
[00:28:15.660 --> 00:28:20.100]   was really into photography, she got a camera ornament.
[00:28:20.100 --> 00:28:22.820]   And so we rehearsed them.
[00:28:22.820 --> 00:28:26.380]   And there are ornaments on our tree now
[00:28:26.380 --> 00:28:29.180]   that were mine when I was a little girl.
[00:28:29.180 --> 00:28:30.980]   And so when I put them up,
[00:28:30.980 --> 00:28:34.380]   I explain why these two ornaments
[00:28:34.380 --> 00:28:36.140]   have to hang next to each other.
[00:28:36.140 --> 00:28:38.580]   Because when I was little,
[00:28:38.580 --> 00:28:41.660]   the mouse and the fruit basket had to hang near each other
[00:28:41.660 --> 00:28:44.700]   because the mouse ate the fruit at night.
[00:28:44.700 --> 00:28:47.580]   And so I think Gabe was shocked.
[00:28:47.580 --> 00:28:50.420]   It's like, okay, wow, I can see why it takes your family
[00:28:50.420 --> 00:28:52.100]   so long to do this.
[00:28:52.100 --> 00:28:55.900]   But that is part of our shared heritage.
[00:28:55.900 --> 00:28:58.380]   And that's how we keep the memories alive.
[00:28:58.380 --> 00:29:02.780]   And it was bittersweet when the girls got married
[00:29:02.780 --> 00:29:06.380]   because I boxed their ornaments up
[00:29:06.380 --> 00:29:11.020]   and they took them with them to their new family.
[00:29:11.020 --> 00:29:13.740]   And so I love that.
[00:29:13.740 --> 00:29:15.380]   Talking about the decorations,
[00:29:15.380 --> 00:29:19.420]   why do we always put the manger here?
[00:29:19.420 --> 00:29:24.700]   Why is that nativity special to us?
[00:29:24.700 --> 00:29:27.500]   - And that's a good point.
[00:29:27.500 --> 00:29:29.860]   - Yeah, when did grandma make that kissing ball
[00:29:29.860 --> 00:29:31.420]   and what in the world is that?
[00:29:31.420 --> 00:29:33.420]   - Yes, exactly.
[00:29:33.420 --> 00:29:35.420]   It's really a time to, like you were saying,
[00:29:35.420 --> 00:29:37.500]   reflect on your heritage and your stories.
[00:29:37.500 --> 00:29:41.420]   We had a mouse on our tree, it was Mary Claire,
[00:29:41.420 --> 00:29:42.660]   she's taking it now.
[00:29:42.660 --> 00:29:45.900]   But the boys always had an owl that had talons
[00:29:45.900 --> 00:29:47.660]   and they would always place it over the mouse.
[00:29:47.660 --> 00:29:49.580]   So it was a little bit different than yours.
[00:29:49.580 --> 00:29:52.780]   And so Mary Claire sends every year a photograph
[00:29:52.780 --> 00:29:55.580]   of her mouse being very safely taken care of by their--
[00:29:55.580 --> 00:29:57.020]   - Yes, exactly.
[00:29:57.020 --> 00:29:59.620]   Finally, her mouse does not live with her brothers
[00:29:59.620 --> 00:30:03.060]   and he can spend the holidays in relative peace.
[00:30:03.060 --> 00:30:06.100]   - And I think even, I would just really encourage moms
[00:30:06.100 --> 00:30:11.100]   to have a crush that is completely available to you.
[00:30:11.100 --> 00:30:14.740]   Nothing that, I mean, you can have the lovely crush
[00:30:14.740 --> 00:30:18.700]   on the mantle, but I think anything at eye level
[00:30:18.700 --> 00:30:21.700]   really should be able to be explored.
[00:30:21.700 --> 00:30:26.580]   And so get an inexpensive crush that, or a plastic one,
[00:30:26.580 --> 00:30:30.460]   or that kids can just act out that story.
[00:30:30.460 --> 00:30:34.180]   Sometimes Whit would move, when we get to the Magi,
[00:30:34.180 --> 00:30:38.100]   he would take the, they'll move around the room
[00:30:38.100 --> 00:30:40.460]   so the kids would have to find them in the morning.
[00:30:40.460 --> 00:30:42.660]   - Oh, that's so fun.
[00:30:42.660 --> 00:30:45.060]   - Yes, so it's that, it's simple,
[00:30:45.060 --> 00:30:48.580]   but it's a little bit intentional of thinking about it
[00:30:48.580 --> 00:30:52.420]   and doing it and not making it rushed for yourself.
[00:30:52.420 --> 00:30:54.220]   And don't overburden yourself
[00:30:54.220 --> 00:30:55.660]   with a thousand different new things.
[00:30:55.660 --> 00:30:57.780]   - Yes, it doesn't have to be scripted.
[00:30:57.780 --> 00:31:00.700]   You don't have to know all of the answers.
[00:31:00.700 --> 00:31:05.700]   I can remember reading just the Christmas story
[00:31:05.700 --> 00:31:10.700]   to the girls out of very simple Bible storybooks.
[00:31:10.700 --> 00:31:13.460]   And they had a bajillion questions.
[00:31:13.460 --> 00:31:18.300]   How far was it that they had to go on the donkey?
[00:31:18.300 --> 00:31:21.460]   And so then, of course, we had to go get a map
[00:31:21.460 --> 00:31:24.420]   'cause their daddy loves maps, so we had plenty of maps.
[00:31:24.420 --> 00:31:29.420]   And so we plotted how far is it that Mary and Joseph went
[00:31:29.420 --> 00:31:34.420]   to get to Bethlehem, so they had a donkey.
[00:31:34.420 --> 00:31:35.860]   Well, what does a donkey eat?
[00:31:35.860 --> 00:31:39.540]   So all these questions, it's just ways for little people
[00:31:39.540 --> 00:31:41.220]   to explore the Christmas story.
[00:31:41.220 --> 00:31:44.300]   Now, when we think about the Christmas story,
[00:31:44.300 --> 00:31:47.300]   as a grownup, I never think about what did the donkey eat.
[00:31:47.300 --> 00:31:49.780]   I mean, I just never think about that.
[00:31:49.780 --> 00:31:53.820]   But if your child does, then chase that rabbit.
[00:31:53.820 --> 00:31:57.700]   And how far is it to Bethlehem?
[00:31:57.700 --> 00:32:03.860]   Why were the sheep out in the pasture?
[00:32:03.860 --> 00:32:05.660]   Why were the shepherd and the sheep out there,
[00:32:05.660 --> 00:32:07.580]   and what would it have looked like?
[00:32:07.580 --> 00:32:10.860]   I had one daughter who asked, did they have tents?
[00:32:10.860 --> 00:32:14.460]   Well, I mean, not like the tent you have in your backyard.
[00:32:14.460 --> 00:32:16.380]   Not like the one we take camping.
[00:32:16.380 --> 00:32:20.180]   So how did they get food, and why were they awake,
[00:32:20.180 --> 00:32:22.140]   and just all kinds of things.
[00:32:22.140 --> 00:32:24.740]   And you can measure things.
[00:32:24.740 --> 00:32:27.460]   You can find pictures of a manger,
[00:32:27.460 --> 00:32:31.180]   because they put maybe Jesus in a manger.
[00:32:31.180 --> 00:32:34.300]   Like the manger that we have in our house is really small.
[00:32:34.300 --> 00:32:36.620]   Even a brand new baby would not fit in that thing.
[00:32:36.620 --> 00:32:38.980]   So what did it look like?
[00:32:38.980 --> 00:32:43.980]   If you tell the story slowly and allow your children
[00:32:43.980 --> 00:32:47.860]   to ask all of the questions that occur to them,
[00:32:47.860 --> 00:32:52.140]   you will find a bajillion things to explore.
[00:32:52.140 --> 00:32:55.700]   - Yes, and it's because it's a real story.
[00:32:55.700 --> 00:32:58.100]   It really happened.
[00:32:58.100 --> 00:33:01.660]   And I think that those questions imply that.
[00:33:01.660 --> 00:33:04.220]   Like, how far did they have to walk?
[00:33:04.220 --> 00:33:05.940]   If this was a pretend story,
[00:33:05.940 --> 00:33:08.820]   I don't know that that would matter, but it's a real story.
[00:33:08.820 --> 00:33:13.820]   And I think that's the best Christmas pageant ever.
[00:33:15.940 --> 00:33:18.420]   It gives you that kind of idea of people
[00:33:18.420 --> 00:33:20.500]   who have never heard the story,
[00:33:20.500 --> 00:33:23.220]   and take it by faith that it's true.
[00:33:23.220 --> 00:33:25.060]   Then they do ask those kind of questions.
[00:33:25.060 --> 00:33:26.500]   Like, why would the magi give them
[00:33:26.500 --> 00:33:28.420]   this gold frankincense and myrrh?
[00:33:28.420 --> 00:33:29.260]   How about a hand?
[00:33:29.260 --> 00:33:31.100]   - Right, right.
[00:33:31.100 --> 00:33:32.780]   And why would that be a good thing?
[00:33:32.780 --> 00:33:36.100]   'Cause that seems like a bogus present for a baby today.
[00:33:36.100 --> 00:33:37.940]   - Yes, exactly.
[00:33:37.940 --> 00:33:40.660]   - And our kids will just ask these bald questions.
[00:33:40.660 --> 00:33:41.980]   And that's what I meant about,
[00:33:41.980 --> 00:33:45.540]   don't feel like you have to know everything.
[00:33:45.540 --> 00:33:47.620]   - I think a lot of times, young moms,
[00:33:47.620 --> 00:33:50.540]   I know I was more intimidated for my children
[00:33:50.540 --> 00:33:53.380]   to ask questions when I was a really young mom,
[00:33:53.380 --> 00:33:55.460]   because I thought if they had a question,
[00:33:55.460 --> 00:33:57.460]   I was supposed to have an answer.
[00:33:57.460 --> 00:34:00.580]   There was always a one-to-one correspondence there.
[00:34:00.580 --> 00:34:04.700]   And then, and partly they started asking harder questions
[00:34:04.700 --> 00:34:06.540]   as they got older, and so I had fewer
[00:34:06.540 --> 00:34:08.940]   and fewer ready-made answers.
[00:34:08.940 --> 00:34:13.520]   But the real beauty of family exploration
[00:34:13.520 --> 00:34:16.380]   is that you look for the answers together.
[00:34:16.380 --> 00:34:20.180]   And that makes the conversation,
[00:34:20.180 --> 00:34:23.300]   and that is actually what makes the memory.
[00:34:23.300 --> 00:34:25.060]   - Yes, yes, yes.
[00:34:25.060 --> 00:34:27.420]   And I think being excited with your child,
[00:34:27.420 --> 00:34:30.420]   like, hey, that was a good question.
[00:34:30.420 --> 00:34:32.160]   I don't know the answer to that.
[00:34:32.160 --> 00:34:33.700]   Let's see if we can figure it out.
[00:34:33.700 --> 00:34:36.060]   I think, like you were saying earlier,
[00:34:36.060 --> 00:34:38.980]   affirming their curiosity instead of going,
[00:34:38.980 --> 00:34:40.980]   oh, let's, I don't know.
[00:34:40.980 --> 00:34:43.480]   I can see my eyes getting impatient
[00:34:43.480 --> 00:34:48.040]   instead of just pausing and listening
[00:34:48.040 --> 00:34:49.900]   and giving and recognizing,
[00:34:49.900 --> 00:34:52.160]   hey, that's a pretty good question.
[00:34:52.160 --> 00:34:55.240]   Let's see if we can figure out the answer to it.
[00:34:55.240 --> 00:34:58.040]   Or I just don't, mommy doesn't know right now.
[00:34:58.040 --> 00:34:59.480]   Maybe we can look later.
[00:34:59.480 --> 00:35:03.200]   You know, I think that's just your modeling for them.
[00:35:03.200 --> 00:35:06.160]   - Yes, and so often, as adults,
[00:35:06.160 --> 00:35:10.200]   we are totally invested in answers.
[00:35:10.200 --> 00:35:15.200]   But children are totally invested in exploring
[00:35:15.200 --> 00:35:18.700]   but also in relationships.
[00:35:18.700 --> 00:35:21.420]   They just want to be with you.
[00:35:21.420 --> 00:35:24.280]   And like you said, Amy, so beautifully,
[00:35:24.280 --> 00:35:27.680]   they will, it resonates with them when you say,
[00:35:27.680 --> 00:35:29.500]   that was a really good question.
[00:35:29.500 --> 00:35:30.920]   Or that is so interesting.
[00:35:30.920 --> 00:35:33.520]   Or I always wondered about that too.
[00:35:33.520 --> 00:35:35.580]   Or I never thought of that.
[00:35:35.580 --> 00:35:39.500]   And you have built a bridge with your child.
[00:35:39.500 --> 00:35:41.920]   There's so many things you can explore.
[00:35:41.920 --> 00:35:44.920]   So what did the nighttime sky look like
[00:35:44.920 --> 00:35:47.220]   at the time that Jesus was born?
[00:35:47.220 --> 00:35:49.620]   Was there a star?
[00:35:49.620 --> 00:35:54.340]   And lots of us have planetariums, at least sort of close by.
[00:35:54.340 --> 00:35:57.900]   And we can go, and many planetariums have
[00:35:57.900 --> 00:35:59.820]   Star of Bethlehem programs
[00:35:59.820 --> 00:36:03.100]   or the Night Sky of Bethlehem kind of programs.
[00:36:03.100 --> 00:36:05.820]   But you can look up things.
[00:36:05.820 --> 00:36:08.700]   Now there is the internet, which there was not
[00:36:08.700 --> 00:36:10.720]   when my kids were really, really little.
[00:36:10.720 --> 00:36:15.460]   But you can find answers to all kinds of questions.
[00:36:15.460 --> 00:36:19.500]   But the fun might be in bundling up
[00:36:19.500 --> 00:36:23.580]   and taking your blanket outside at night
[00:36:23.580 --> 00:36:26.700]   and doing something that your children would think
[00:36:26.700 --> 00:36:28.280]   you would never do.
[00:36:28.280 --> 00:36:32.620]   I can remember doing bizarre things with my kids
[00:36:32.620 --> 00:36:34.700]   and them looking at me and saying,
[00:36:34.700 --> 00:36:37.380]   you're gonna let us do that?
[00:36:37.380 --> 00:36:39.900]   - Yes. - And it was so exciting
[00:36:39.900 --> 00:36:42.840]   that they were doing this clandestine thing.
[00:36:42.840 --> 00:36:47.140]   But that we were doing it together is the kind of memory
[00:36:47.140 --> 00:36:50.020]   that sticks with our children forever.
[00:36:50.020 --> 00:36:53.820]   Well, this has been so awesome.
[00:36:53.820 --> 00:36:56.020]   I wanna ask you, 'cause we've talked about
[00:36:56.020 --> 00:36:59.180]   a lot of ways of exploring and why it's so good
[00:36:59.180 --> 00:37:00.940]   to explore with our children.
[00:37:02.740 --> 00:37:07.660]   How, Amy, can exploring the Christmas story together
[00:37:07.660 --> 00:37:12.440]   bring our hearts together at Christmas time as a family?
[00:37:12.440 --> 00:37:16.220]   - Well, we have a common savior.
[00:37:16.220 --> 00:37:21.820]   And on some level, we're all,
[00:37:21.820 --> 00:37:26.100]   before God, we are all the same in that sense.
[00:37:26.100 --> 00:37:29.940]   So sharing the Christmas story, we all share in that joy.
[00:37:29.940 --> 00:37:31.760]   This is not a fairy tale.
[00:37:32.660 --> 00:37:36.500]   That I'm telling you to give you this new story
[00:37:36.500 --> 00:37:39.500]   to put in your library of your mind.
[00:37:39.500 --> 00:37:41.420]   But this is a real story.
[00:37:41.420 --> 00:37:46.420]   And this story continues on, it will continue for eternity.
[00:37:46.420 --> 00:37:51.820]   We will be reminiscing about this story for eternity.
[00:37:51.820 --> 00:37:54.160]   This is an eternal word.
[00:37:54.160 --> 00:37:59.160]   And so I think, I keep thinking of the verse in Hebrews
[00:37:59.160 --> 00:38:01.980]   as living and active.
[00:38:01.980 --> 00:38:05.520]   So I think for us, as we sit before the word of God,
[00:38:05.520 --> 00:38:09.180]   and we read the story, and we think about the story,
[00:38:09.180 --> 00:38:14.180]   and allow it, allow the Lord to really minister to us
[00:38:14.180 --> 00:38:18.620]   to think of how redemptive the story is,
[00:38:18.620 --> 00:38:22.360]   what it speaks about the nature of God and Christ.
[00:38:22.360 --> 00:38:24.460]   And so I think for all of us,
[00:38:24.460 --> 00:38:27.580]   as we're sharing the story with our children,
[00:38:27.580 --> 00:38:32.580]   we all enter into the place before God and His word.
[00:38:32.580 --> 00:38:35.380]   And so I think that's a really powerful place
[00:38:35.380 --> 00:38:38.860]   to allow us to be ministered to by the story,
[00:38:38.860 --> 00:38:39.780]   as well as our children.
[00:38:39.780 --> 00:38:42.820]   We're not just laying information.
[00:38:42.820 --> 00:38:45.820]   We're all sitting before this living word.
[00:38:45.820 --> 00:38:50.820]   And also just remembering what the parts mean.
[00:38:50.820 --> 00:38:55.860]   My grandchildren are memorizing Luke two.
[00:38:57.340 --> 00:38:59.740]   And they've just asked such good questions.
[00:38:59.740 --> 00:39:03.160]   And by slowing that down, just to recognize
[00:39:03.160 --> 00:39:06.380]   what all the little parts of the story
[00:39:06.380 --> 00:39:08.800]   and how the Lord just put it together.
[00:39:08.800 --> 00:39:13.660]   So I think as we retell the story over and over,
[00:39:13.660 --> 00:39:16.540]   act out the story, discuss the story,
[00:39:16.540 --> 00:39:18.120]   poke and prod at the story,
[00:39:18.120 --> 00:39:23.120]   I think together that unifies us as believers.
[00:39:23.120 --> 00:39:25.860]   And it helps us see the heritage
[00:39:25.860 --> 00:39:27.700]   that we have in our Christian faith.
[00:39:27.700 --> 00:39:32.820]   It reinforces that of the other truths,
[00:39:32.820 --> 00:39:35.620]   that as Christ walked on earth,
[00:39:35.620 --> 00:39:37.460]   His crucifixion, His resurrection,
[00:39:37.460 --> 00:39:40.300]   it just is part of that whole story.
[00:39:40.300 --> 00:39:42.260]   And so I think for us,
[00:39:42.260 --> 00:39:48.180]   that is just something lovely about sitting before it
[00:39:48.180 --> 00:39:51.740]   as an agreeing with it
[00:39:51.740 --> 00:39:56.740]   and seeing how it continues to affect our life today.
[00:39:56.740 --> 00:39:58.660]   It's not just something in the past.
[00:39:58.660 --> 00:40:02.260]   It's something that currently works in our hearts and minds.
[00:40:02.260 --> 00:40:04.340]   So I think that's pretty powerful for us.
[00:40:04.340 --> 00:40:05.500]   And then of course,
[00:40:05.500 --> 00:40:08.900]   exploring that with other people in our community,
[00:40:08.900 --> 00:40:10.380]   bringing people into your home.
[00:40:10.380 --> 00:40:13.860]   And just your neighbor,
[00:40:13.860 --> 00:40:15.820]   we went caroling and we sound terrible.
[00:40:15.820 --> 00:40:16.660]   We are not.
[00:40:16.660 --> 00:40:20.540]   - It's a joyful noise, Amy.
[00:40:20.540 --> 00:40:22.020]   - It's a joyful noise.
[00:40:22.020 --> 00:40:24.940]   A five-year-old had a harmonica that he played.
[00:40:24.940 --> 00:40:26.300]   - Oh, wow.
[00:40:26.300 --> 00:40:28.500]   - But it was delightful
[00:40:28.500 --> 00:40:31.060]   because we just have a few neighbors that we know
[00:40:31.060 --> 00:40:32.660]   that live alone.
[00:40:32.660 --> 00:40:35.380]   And that was just really easy.
[00:40:35.380 --> 00:40:38.300]   And I think a way of extending yourself
[00:40:38.300 --> 00:40:40.420]   in simple ways to community,
[00:40:40.420 --> 00:40:43.700]   invite someone over or take them a cup of tea,
[00:40:43.700 --> 00:40:48.060]   have your kids do things that make a gift.
[00:40:48.060 --> 00:40:51.020]   I mean, it's not hard to do that
[00:40:51.020 --> 00:40:54.460]   just to slather a pine cone with some peanut butter
[00:40:54.460 --> 00:40:56.540]   and take it next door.
[00:40:56.540 --> 00:41:01.060]   I think we as believers have such a beautiful gift
[00:41:01.060 --> 00:41:03.820]   and I think we can extend that gift too
[00:41:03.820 --> 00:41:06.980]   in a natural way and helping children recognize
[00:41:06.980 --> 00:41:09.580]   that that's part of the Christmas story too.
[00:41:09.580 --> 00:41:11.780]   Jesus gave all sorts of people.
[00:41:11.780 --> 00:41:15.740]   And so to look for opportunities,
[00:41:15.740 --> 00:41:19.420]   again, to minister and to share that,
[00:41:19.420 --> 00:41:22.940]   what we've come, as we've explored,
[00:41:22.940 --> 00:41:25.020]   to share that joy with other people
[00:41:25.020 --> 00:41:27.660]   is really powerful as well.
[00:41:27.660 --> 00:41:28.740]   - Yes, it is.
[00:41:28.740 --> 00:41:30.660]   That is, that's beautiful.
[00:41:30.660 --> 00:41:34.220]   And such so many good ideas,
[00:41:34.220 --> 00:41:37.060]   families, for exploring together.
[00:41:37.060 --> 00:41:40.700]   Simplifying Advent by exploring
[00:41:40.700 --> 00:41:44.060]   might really lead your family to experience
[00:41:44.060 --> 00:41:47.100]   the Christmas story in a new, a fresh,
[00:41:47.100 --> 00:41:49.540]   a deeper way this season.
[00:41:49.540 --> 00:41:52.900]   And we will be glad to have been part of that.
[00:41:52.900 --> 00:41:55.460]   Amy, thank you so much for talking to me
[00:41:55.460 --> 00:41:59.900]   and sharing some of these great ideas with our families.
[00:41:59.900 --> 00:42:02.700]   Families, if you are looking for things
[00:42:02.700 --> 00:42:06.900]   to do this Christmas, one thing,
[00:42:06.900 --> 00:42:11.900]   one perfect holiday getaway for your whole family
[00:42:12.220 --> 00:42:16.540]   might be a trip to Great Wolf Lodge.
[00:42:16.540 --> 00:42:20.020]   There are locations right all around the country.
[00:42:20.020 --> 00:42:22.980]   They're very family-friendly resorts.
[00:42:22.980 --> 00:42:26.260]   They have suite-style rooms, in-house dining.
[00:42:26.260 --> 00:42:27.980]   There are water parks.
[00:42:27.980 --> 00:42:29.100]   There's all kinds of things
[00:42:29.100 --> 00:42:31.660]   that your family can enjoy there together.
[00:42:31.660 --> 00:42:33.780]   And at this time of the year,
[00:42:33.780 --> 00:42:37.500]   Great Wolf Lodge experience is magical.
[00:42:37.500 --> 00:42:39.100]   But here's the best part.
[00:42:39.100 --> 00:42:42.300]   If you're a Classical Conversations member,
[00:42:42.300 --> 00:42:47.300]   you can get up to a 30% discount off your family's visit.
