
[00:00:00.200 --> 00:00:02.360]   - Welcome to Huberman Lab Essentials,
[00:29:50.260 --> 00:29:57.260]   There's a particular study that I'd like to highlight mainly because I don't expect people to delve into the full reference list of the other review.
[00:29:57.260 --> 00:30:03.260]   And this is a study that was carried out between Sachin Panda's lab and Christopher Verdi's lab.
[00:30:03.260 --> 00:30:04.260]   So this is a collaboration.
[00:30:04.260 --> 00:30:10.260]   The study was carried out in humans and is entitled effects of eight-hour time-restricted feeding on body weight
[00:30:10.260 --> 00:30:15.260]   and metabolic disease risk factors in obese adults, excuse me.
[00:30:15.260 --> 00:30:22.260]   And this study essentially showed, I'll just read the conclusions, that an eight-hour time-restricted feeding
[00:30:22.260 --> 00:30:28.260]   produces a mild caloric restriction and weight loss without calorie counting.
[00:30:28.260 --> 00:30:30.260]   So that's key, right?
[00:30:30.260 --> 00:30:31.260]   These people aren't calorie counting.
[00:30:31.260 --> 00:30:39.260]   Somehow just by adhering to an eight-hour window, they are taking in fewer calories than they're burning off.
[00:30:39.260 --> 00:30:42.260]   And clinically it reduced blood pressure.
[00:30:42.260 --> 00:30:48.260]   So I mentioned the study not because there aren't many others involving the eight-hour feeding window also in humans,
[00:30:48.260 --> 00:30:53.260]   but because the eight-hour feeding window has been tested in obese adults and non-obese adults.
[00:30:53.260 --> 00:30:55.260]   And there are even a few studies in children.
[00:30:55.260 --> 00:31:04.260]   So this eight-hour window seems to be a really good rule of thumb and a kind of anchor around which we can each think about incorporating time-restricted feeding.
[00:31:04.260 --> 00:31:13.260]   Any discussion about fasting would be incomplete without a discussion about what does and does not break a fast.
[00:31:13.260 --> 00:31:21.260]   Insofar as the scientific literature says, drinking water will not break your fast.
[00:31:21.260 --> 00:31:23.260]   Drinking tea will not break your fast.
[00:31:23.260 --> 00:31:27.260]   Drinking coffee provided it is black coffee will not break your fast.
[00:31:27.260 --> 00:31:31.260]   Ingesting caffeine in pill form will not break your fast.
[00:31:31.260 --> 00:31:33.260]   There are other things that won't break your fast.
[00:31:33.260 --> 00:31:39.260]   For instance, eating one peanut when deep in a fasted state will not break your fast.
[00:31:39.260 --> 00:31:46.260]   However, if you just finished a meal that included carbohydrates or it was a very large meal of any kind an hour ago.
[00:31:46.260 --> 00:31:47.260]   Yes, indeed.
[00:31:47.260 --> 00:31:50.260]   Eating one peanut could break your fast.
[00:31:50.260 --> 00:31:52.260]   So it's all contextual.
[00:31:52.260 --> 00:31:54.260]   That's what's really important to understand.
[00:31:54.260 --> 00:32:02.260]   And unless you're going to wear a continuous glucose monitor and set an absolute numerical threshold for what it is to break your fast.
[00:32:02.260 --> 00:32:06.260]   I think there are some simple rules that we can follow.
[00:32:06.260 --> 00:32:13.260]   First of all, anything that involves sugar in particular, simple sugars can potentially break your fast.
[00:32:13.260 --> 00:32:20.260]   For instance, if you drink a can of soda pop, unless you just ran an ultra marathon, you're breaking your fast.
[00:32:20.260 --> 00:32:21.260]   Okay.
[00:32:21.260 --> 00:32:22.260]   Eat a piece of pizza.
[00:32:22.260 --> 00:32:23.260]   You're breaking your fast.
[00:32:23.260 --> 00:32:28.260]   So you can start to see where there's a lot of wiggle room and it's very contextual.
[00:32:28.260 --> 00:32:36.260]   Today we've really bypassed the discussion about foods of a particular origin or type, animal-based or plant-based.
[00:32:36.260 --> 00:32:42.260]   But all the same rules apply within this thing that we call intermittent fasting or time-restricted feeding.
[00:32:42.260 --> 00:32:48.260]   So what breaks a fast will depend on what you want to eat or what you are willing to eat.
[00:32:48.260 --> 00:32:51.260]   That's a totally separate manner from when you eat.
[00:32:51.260 --> 00:32:55.260]   But as we've established, when you eat is vitally important.
[00:32:55.260 --> 00:33:09.260]   There is one particular thing that one can ingest that can help manage psychologically and performance-wise through the fasting portion of the intermittent fasting and get you to your feeding window.
[00:33:09.260 --> 00:33:11.260]   And that's salt.
[00:33:11.260 --> 00:33:24.260]   Many people find that the kind of lightheadedness, the shakiness that's accustomed with having slightly low blood sugar can be offset by taking a half teaspoon or so of sea salt,
[00:33:24.260 --> 00:33:29.260]   or even just a tiny pinch of salt and putting into some water and drinking it.
[00:33:29.260 --> 00:33:30.260]   What is it doing?
[00:33:30.260 --> 00:33:31.260]   How is it offsetting all this?
[00:33:31.260 --> 00:33:38.260]   Well, salt water actually has a mild effect as a glucose disposal agent, but it has a stabilizing effect.
[00:33:38.260 --> 00:33:41.260]   It has a stabilizing effect on blood volume.
[00:33:41.260 --> 00:33:53.260]   And so because sodium brings with it water and the so-called osmolarity of your blood and your body depends on the salt levels in your blood and brain and body.
[00:33:53.260 --> 00:33:57.260]   Many people find that if they're feeling shaky, they're feeling lightheaded, they can't concentrate.
[00:33:57.260 --> 00:34:01.260]   They think they need sugar or food, but what will actually remedy that is some salt.
[00:34:01.260 --> 00:34:08.260]   And all it requires really is a small pinch of salt, ideally Himalayan or sea salt if you want to get fancy about it, but table salt would be fine.
[00:34:08.260 --> 00:34:19.260]   In a moment, I'd like to review the parameters of a ideal feeding schedule for you and give you the variables that you can plug into your lifestyle and your preferences.
[00:34:19.260 --> 00:34:30.260]   So first of all, you do not want to ingest food for at least, I want to emphasize at least 60 minutes post waking up.
[00:34:30.260 --> 00:34:39.260]   Second, you want to avoid ingesting any food for the two to three hours prior to bedtime.
[00:34:39.260 --> 00:34:53.260]   Remember that the sleep related fasting is especially important because of all the cellular repair processes that occur in the liver, in the gut, in the microbiome, in the brain, all over the body.
[00:34:53.260 --> 00:35:05.260]   And because of the way that that coordinates the expression of the clock genes that are then going to wick out and have many other positive effects on health, including weight and fat loss.
[00:35:05.260 --> 00:35:09.260]   But in addition to that, liver health, etc.
[00:35:09.260 --> 00:35:16.260]   An eight hour feeding window as a target seems to be the best target feeding window.
[00:35:16.260 --> 00:35:23.260]   Shorter feeding windows of four to six hours tend to lead to overeating and potentially increases in weight.
[00:35:23.260 --> 00:35:31.260]   Regular placement of the eating window or feeding window every 24 hours is important.
[00:35:31.260 --> 00:35:41.260]   You don't have to be absolutely rigid and neurotic about this, but you don't want it sliding around on the weekend so that it's starting two hours later and ending two hours later a couple days a week.
[00:35:41.260 --> 00:35:50.260]   Because then you start to offset many of the positive health effects that have been demonstrated for time restricted feeding.
[00:35:50.260 --> 00:35:54.260]   When should that eight hour window be placed within each 24 hour cycle?
[00:35:54.260 --> 00:35:56.260]   Well, let's talk about ideal ideal.
[00:35:56.260 --> 00:36:08.260]   If you really want to maximize all the health benefits of time restricted feeding, you need to extend the fast around sleep on both sides.
[00:36:08.260 --> 00:36:12.260]   You would place it smack dab in the middle of the day.
[00:36:12.260 --> 00:36:20.260]   It would be a schedule in which you started eating, for instance, at 10:00 AM and you stopped eating at 6:00 PM.
[00:36:20.260 --> 00:36:26.260]   An absolutely dreadful schedule for anyone that wants to have some semblance of a normal life.
[00:36:26.260 --> 00:36:31.260]   In my opinion, it's not really compatible with most schedules, although some people might be able to do it.
[00:36:31.260 --> 00:36:37.260]   Of course, you have to take into consideration when you exercise, if you exercise.
[00:36:37.260 --> 00:36:46.260]   For instance, I like to exercise early in the day if I run or if I do some moderate or light intensity exercise, regardless of what type of exercise it is.
[00:36:46.260 --> 00:36:52.260]   I have no trouble waiting until my feeding window kicks in around noon or even 2:00 PM.
[00:36:52.260 --> 00:37:02.260]   But if I do high intensity weight training, for instance, early in the day, or if I run sprints and I do that at 7:00 AM or 8:00 AM by 11:00 AM, I am very, very hungry.
[00:37:02.260 --> 00:37:06.260]   And it's hard for me to do other things, concentrate, et cetera.
[00:37:06.260 --> 00:37:18.260]   If you're one of these people or you're somebody who really is trying to emphasize hypertrophy or maintenance of muscle, then it does seem that ingesting protein early in the day is beneficial.
[00:37:18.260 --> 00:37:23.260]   That it can be more readily converted into muscle tissue.
[00:37:23.260 --> 00:37:33.260]   Another thing that we can add to this summary or key points related to time-restricted feeding is the use of glucose disposal agents and or behaviors.
[00:37:33.260 --> 00:37:45.260]   If you find that you've eaten too close to a period of time in which you would prefer to be fasting, that's when a 30-minute brisk walk or even modest walk after eating can be beneficial.
[00:37:45.260 --> 00:37:48.260]   And then there are the things like metformin and berberine.
[00:37:48.260 --> 00:37:54.260]   And I mentioned earlier why you would want to approach those with the appropriate level of caution and figure out the dosages for you.
[00:37:54.260 --> 00:37:58.260]   And for some people, the dosages will be zero milligrams is going to be ideal.
[00:37:58.260 --> 00:38:01.260]   I know we covered a lot of information today.
[00:38:01.260 --> 00:38:04.260]   I hope you learned a lot about time-restricted feeding.
[00:38:04.260 --> 00:38:13.260]   I hope you learned a lot about metabolism and energy and health and how when you eat is as important as what you eat.
[00:38:13.260 --> 00:38:17.260]   And last but certainly not least, thank you for your interest in science.
[00:38:17.260 --> 00:38:19.320]   you
[00:38:19.320 --> 00:38:21.380]   you

