
[00:00:00.000 --> 00:00:03.880]   [MUSIC PLAYING]
[00:27:26.200 --> 00:27:28.960]   or from grandma and grandpa?
[00:27:28.960 --> 00:27:30.320]   Did you buy them at the store?
[00:27:30.320 --> 00:27:34.000]   Did you find them at the antique store?
[00:27:34.000 --> 00:27:38.200]   Did you make any of them yourselves?
[00:27:38.200 --> 00:27:42.800]   What are the characteristics of those metal objects?
[00:27:42.800 --> 00:27:48.480]   Which ones of them get dull?
[00:27:48.480 --> 00:27:50.800]   Do any of them get rusty?
[00:27:50.800 --> 00:27:53.160]   What is tarnish?
[00:27:53.160 --> 00:27:54.920]   And what does it look like?
[00:27:54.920 --> 00:27:57.480]   And how do you get rid of it?
[00:27:57.480 --> 00:28:02.000]   Which of those objects are hard?
[00:28:02.000 --> 00:28:05.280]   Which are the hardest?
[00:28:05.280 --> 00:28:08.080]   Talk about or do a little research
[00:28:08.080 --> 00:28:13.800]   on where do we find metals?
[00:28:13.800 --> 00:28:18.720]   And then how do we make other metals?
[00:28:18.720 --> 00:28:25.280]   Which metals are mined near where you live?
[00:28:25.280 --> 00:28:26.960]   Have you ever visited a mine?
[00:28:26.960 --> 00:28:29.720]   Could you find one to visit?
[00:28:29.720 --> 00:28:37.440]   Where are the mines in your state or your area located?
[00:28:37.440 --> 00:28:43.160]   And what kind of tools do miners use?
[00:28:43.160 --> 00:28:45.360]   Can you find pictures of them?
[00:28:45.360 --> 00:28:50.600]   If you can visit a mine or a mining museum or even
[00:28:50.600 --> 00:28:53.320]   a natural history museum, you may
[00:28:53.320 --> 00:28:57.960]   be able to look at or even touch some of the implements
[00:28:57.960 --> 00:29:00.040]   that miners use.
[00:29:00.040 --> 00:29:01.720]   What about coppersmiths?
[00:29:01.720 --> 00:29:04.920]   Have you ever watched a coppersmith work?
[00:29:04.920 --> 00:29:08.240]   Do you think you could find one to observe?
[00:29:08.240 --> 00:29:12.400]   Maybe they would let you hold their tools.
[00:29:12.400 --> 00:29:14.920]   You could, after reading these stories,
[00:29:14.920 --> 00:29:17.760]   go back and pick up some of the words
[00:29:17.760 --> 00:29:23.120]   that were unfamiliar to you, some metal vocabulary.
[00:29:23.120 --> 00:29:25.240]   What is or?
[00:29:25.240 --> 00:29:26.440]   What about luster?
[00:29:26.440 --> 00:29:31.400]   What do you have to do?
[00:29:31.400 --> 00:29:35.560]   What kind of training do you need to become a miner?
[00:29:35.560 --> 00:29:37.640]   What are tongs?
[00:29:37.640 --> 00:29:40.920]   Who uses an anvil?
[00:29:40.920 --> 00:29:46.280]   And what do you do to get rid of rust?
[00:29:46.280 --> 00:29:53.800]   Consider this quote, "All that glitters is not gold."
[00:29:53.800 --> 00:29:55.000]   Do a little research.
[00:29:55.000 --> 00:29:58.960]   Where does that quote come from?
[00:29:58.960 --> 00:30:06.000]   What did it mean in the context of our stories about metals?
[00:30:06.000 --> 00:30:11.560]   And what might that quotation mean metaphorically?
[00:30:11.560 --> 00:30:15.160]   Is there a lesson that we could learn,
[00:30:15.160 --> 00:30:21.560]   both from our metal stories and from other pieces
[00:30:21.560 --> 00:30:24.680]   of literature?
[00:30:24.680 --> 00:30:27.440]   And then it might be a lot of fun
[00:30:27.440 --> 00:30:34.000]   to think about how life changed for people
[00:30:34.000 --> 00:30:36.960]   as metals were discovered.
[00:30:36.960 --> 00:30:45.080]   How did people live before they had hard, strong, resilient
[00:30:45.080 --> 00:30:46.480]   tools?
[00:30:46.480 --> 00:30:50.840]   What would we do today without metals?
[00:30:50.840 --> 00:30:51.680]   Look around.
[00:30:51.680 --> 00:30:55.000]   Sit still in your house or wherever you're sitting
[00:30:55.000 --> 00:31:00.600]   and just look and see how many things you can see
[00:31:00.600 --> 00:31:03.960]   that are made out of metals.
[00:31:03.960 --> 00:31:09.440]   Think about what could be used instead of metal
[00:31:09.440 --> 00:31:11.000]   to make that object.
[00:31:11.000 --> 00:31:14.600]   Would it stand up as well?
[00:31:14.600 --> 00:31:16.520]   Use your imagination.
[00:31:16.520 --> 00:31:20.880]   What else could you use to make the objects of metal
[00:31:20.880 --> 00:31:23.440]   that you see around you?
[00:31:23.440 --> 00:31:27.000]   What else would you like to make if you
[00:31:27.000 --> 00:31:31.360]   were a coppersmith or a blacksmith
[00:31:31.360 --> 00:31:39.080]   and could make tools or other implements out of metal?
[00:31:39.080 --> 00:31:44.280]   Hopefully, this gives you some scope both for your imagination
[00:31:44.280 --> 00:31:47.720]   and for curiosity, things that you
[00:31:47.720 --> 00:31:52.680]   might like to explore as a family in another book,
[00:31:52.680 --> 00:31:55.840]   in your neighborhood, at a museum,
[00:31:55.840 --> 00:31:57.680]   maybe even online.
[00:31:57.680 --> 00:32:03.360]   Go and explore together and let your reading from today
[00:32:03.360 --> 00:32:08.800]   be a gateway into more conversation.
[00:32:08.800 --> 00:32:13.880]   If you are looking for other stories to read,
[00:32:13.880 --> 00:32:18.840]   I want to remind you that the Copper Lodge Library includes
[00:32:18.840 --> 00:32:20.640]   a lot of titles.
[00:32:20.640 --> 00:32:24.480]   And new to the Copper Lodge Library this year
[00:32:24.480 --> 00:32:30.120]   is a volume called English Epic Poetry.
[00:32:30.120 --> 00:32:33.960]   It has a collection of stories, including selections
[00:32:33.960 --> 00:32:38.680]   from Canterbury Tales, selections from Paradise Lost,
[00:32:38.680 --> 00:32:41.240]   from Sir Gawain and the Green Knight.
[00:32:41.240 --> 00:32:45.040]   You can build a family culture of reading
[00:32:45.040 --> 00:32:47.440]   by enjoying these stories together
[00:32:47.440 --> 00:32:51.520]   and having meaningful conversations about wisdom,
[00:32:51.520 --> 00:32:54.480]   about virtue.
[00:32:54.480 --> 00:33:00.440]   Even the less overtly religious poems
[00:33:00.440 --> 00:33:04.720]   include Christian themes like courage and forgiveness
[00:33:04.720 --> 00:33:07.320]   and the right use of power, things
[00:33:07.320 --> 00:33:11.080]   that will get some good conversations started
[00:33:11.080 --> 00:33:11.960]   at your house.
[00:33:11.960 --> 00:33:15.960]   So don't just stick to the Copper Lodge titles
[00:33:15.960 --> 00:33:18.160]   that I've been sharing with you this summer.
[00:33:18.160 --> 00:33:22.480]   Branch out and check out English Epic Poetry.
[00:33:22.480 --> 00:33:25.280]   And I will see you guys next week.
[00:33:25.280 --> 00:33:26.840]   Bye-bye.
[00:33:26.960 --> 00:33:30.200]   [MUSIC PLAYING]
[00:33:30.200 --> 00:33:40.200]   [BLANK_AUDIO]

