
[00:00:00.000 --> 00:00:01.000]   Hello, everybody.
[00:21:58.780 --> 00:22:02.180]   There would definitely be no early retirement.
[00:22:02.180 --> 00:22:06.920]   There would definitely be no opportunity for both of us to be stay-at-home parents.
[00:22:06.920 --> 00:22:14.860]   And I just want to highlight and just reiterate the importance of being consistently uncomfortable.
[00:22:14.860 --> 00:22:20.300]   If you think about our country, we have a health epidemic.
[00:22:20.300 --> 00:22:25.660]   Something like 60 plus percent of Americans are overweight and our health care costs are
[00:22:25.660 --> 00:22:26.740]   out of control.
[00:22:26.740 --> 00:22:32.180]   We're subsidizing broken systems and people who are unhealthy, for example.
[00:22:32.180 --> 00:22:33.620]   And why is it?
[00:22:33.620 --> 00:22:38.300]   Why is it that we have such a health problem in the United States?
[00:22:38.300 --> 00:22:42.640]   And I think the reason is because life is too easy.
[00:22:42.640 --> 00:22:46.660]   Life is too abundant and comfortable in America.
[00:22:46.660 --> 00:22:53.140]   If you go to Asia or like a third world country, you don't have this epidemic health crisis.
[00:22:53.140 --> 00:22:56.100]   Diet has a lot to do with it, too, but we won't get into all that.
[00:22:56.100 --> 00:22:59.300]   No, I'm just using this as an example.
[00:22:59.300 --> 00:23:01.780]   OK, why did I start Financial Samurai?
[00:23:01.780 --> 00:23:07.500]   I started Financial Samurai because the world was ending in 2009 and I was scared.
[00:23:07.500 --> 00:23:11.980]   And I had been thinking about starting Financial Samurai since 2006, but it was too easy.
[00:23:11.980 --> 00:23:14.540]   2006, good bonus, good stock market.
[00:23:14.540 --> 00:23:17.340]   2007, record bonus, record stock market.
[00:23:17.340 --> 00:23:19.660]   2008, uh-oh, uh-oh.
[00:23:19.660 --> 00:23:24.940]   And then in 2009, oh my gosh, I just lost 35 to 40 percent of my net worth in like six
[00:23:24.940 --> 00:23:25.940]   to 10 months.
[00:23:25.940 --> 00:23:27.460]   That took 10 years building.
[00:23:27.460 --> 00:23:28.460]   I need to do something.
[00:23:28.460 --> 00:23:30.380]   I am so uncomfortable.
[00:23:30.380 --> 00:23:37.140]   I need to get off my ass and start something so we have a contingency plan so I can do
[00:23:37.140 --> 00:23:38.740]   something new.
[00:23:38.740 --> 00:23:43.940]   And for you, I think something uncomfortable was you didn't get promoted that one year
[00:23:43.940 --> 00:23:45.140]   at work.
[00:23:45.140 --> 00:23:47.460]   And you finally said, you know what?
[00:23:47.460 --> 00:23:48.460]   Screw this.
[00:23:48.460 --> 00:23:53.620]   I'm going to get promoted and I'm going to leave with a severance, right?
[00:23:53.620 --> 00:23:55.140]   Yeah, that's true.
[00:23:55.140 --> 00:23:56.140]   You were motivated.
[00:23:56.140 --> 00:24:02.180]   If it happened to me repeatedly, I probably would have maybe lost all my confidence.
[00:24:02.180 --> 00:24:03.700]   No, you would have quit and found another job.
[00:24:03.700 --> 00:24:04.700]   I said, screw you.
[00:24:04.700 --> 00:24:05.700]   Yeah, yeah.
[00:24:05.700 --> 00:24:10.420]   I mean, I think we're very lucky how everything has worked out.
[00:24:10.420 --> 00:24:11.740]   Yeah, we're lucky.
[00:24:11.740 --> 00:24:12.900]   We're super lucky.
[00:24:12.900 --> 00:24:16.280]   And I think a lot of stuff is due to luck and that's why we should never take our luck
[00:24:16.280 --> 00:24:17.280]   for granted.
[00:24:17.280 --> 00:24:21.540]   And that's why we should continue to grind because one day our luck will run out.
[00:24:21.540 --> 00:24:24.980]   I always think to myself like, how did we get this lucky?
[00:24:24.980 --> 00:24:31.780]   Yeah, I also think work while we are still healthy because, man, when we've been hit
[00:24:31.780 --> 00:24:36.380]   with the flu or whatever or I had surgery a couple of years ago, it's like when you
[00:24:36.380 --> 00:24:40.940]   go through some health difficulty, man, it just puts everything into perspective.
[00:24:40.940 --> 00:24:41.940]   Right.
[00:24:41.940 --> 00:24:46.460]   I mean, I was sick for three to four weeks at the beginning of this year and February
[00:24:46.460 --> 00:24:48.140]   comes, I'm finally okay.
[00:24:48.140 --> 00:24:49.380]   And I'm like, you know what?
[00:24:49.380 --> 00:24:50.380]   Let's get it on.
[00:24:50.380 --> 00:24:51.380]   I'm going to publish three times a week.
[00:24:51.380 --> 00:24:53.980]   I'm going to publish a newsletter every single week.
[00:24:53.980 --> 00:24:58.020]   I'm going to produce while I'm still healthy because who knows how long that health will
[00:24:58.020 --> 00:24:59.020]   last.
[00:24:59.020 --> 00:25:01.420]   So I think in conclusion, we're going to go to Virginia.
[00:25:01.420 --> 00:25:02.420]   Virginia, Virginia, Virginia.
[00:25:02.420 --> 00:25:08.020]   Clearly, there's a great opportunity for us.
[00:25:08.020 --> 00:25:10.780]   Save on housing, experience the real world.
[00:25:10.780 --> 00:25:11.900]   And thank you, everybody.
[00:25:11.900 --> 00:25:14.180]   Please pitch in and vote.
[00:25:14.180 --> 00:25:16.980]   Click on the post and vote Virginia or Hawaii.
[00:25:16.980 --> 00:25:17.980]   Hawaii, here we come.
[00:25:17.980 --> 00:25:18.980]   All right.
[00:25:18.980 --> 00:25:18.980]   Thanks, folks.
[00:25:18.980 --> 00:25:20.820]   Thanks, folks.

