
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:18:36.000 --> 00:18:40.000]   Usually stayed one night, sometimes two, sometimes three, but usually I just
[00:18:40.000 --> 00:18:43.000]   stopped and kind of went on to the next place.
[00:18:43.000 --> 00:18:46.000]   And I traveled for just under two months.
[00:18:46.000 --> 00:18:50.000]   I went from Florida as far west as Colorado and up to Canada, and then all the
[00:18:50.000 --> 00:18:52.000]   way back to Florida.
[00:18:52.000 --> 00:18:56.000]   And I didn't spend a night paying for lodging, and I didn't sleep in my car.
[00:18:56.000 --> 00:18:59.000]   I stayed at a friend's house every night.
[00:18:59.000 --> 00:19:04.000]   And so the point of that is that just simply by just knowing casual acquaintances
[00:19:04.000 --> 00:19:10.000]   and friends across the country, that I didn't need to spend $50 a night or $800
[00:19:10.000 --> 00:19:13.000]   a night for hotel stays.
[00:19:13.000 --> 00:19:19.000]   So if I were to take that and add it on to what I do now with Radical Personal
[00:19:19.000 --> 00:19:23.000]   Finance, now that effect would be even more amplified.
[00:19:23.000 --> 00:19:27.000]   And so even though with Radical Personal Finance I'm not yet making a million
[00:19:27.000 --> 00:19:32.000]   dollars a year with it, it's allowed me to build a worldwide network where I've
[00:19:32.000 --> 00:19:37.000]   received invitations from people all over the world to come stay with them.
[00:19:37.000 --> 00:19:41.000]   And if I wanted to go and travel with my family, then I guarantee all of you on
[00:19:41.000 --> 00:19:45.000]   the call today and many people all around the world, if they knew I were coming
[00:19:45.000 --> 00:19:49.000]   to Italy or knew I was coming to Georgia or knew wherever, I would have
[00:19:49.000 --> 00:19:52.000]   invitations, and many of you would invite us to stay the night.
[00:19:52.000 --> 00:19:54.000]   Many of you would feed us dinner.
[00:19:54.000 --> 00:19:59.000]   So there's a real social benefit to this business, and that was something that
[00:19:59.000 --> 00:20:02.000]   I didn't have with my previous firm.
[00:20:02.000 --> 00:20:07.000]   So I walked away from more money at my previous firm, but now I have the
[00:20:07.000 --> 00:20:12.000]   potential to make more money now, and I have a much broader range of benefits.
[00:20:12.000 --> 00:20:18.000]   So from the little scale to the big scale, a few weeks ago I read a book called
[00:20:18.000 --> 00:20:23.000]   "Clinton Cash," and it was all about President Bill Clinton and Hillary Clinton
[00:20:23.000 --> 00:20:26.000]   and what they've been doing since Bill Clinton was out of office.
[00:20:26.000 --> 00:20:32.000]   And one of the things that he's done is he's leveraged his connections and his
[00:20:32.000 --> 00:20:37.000]   place of being the president, and he's leveraged that to, I think, build a
[00:20:37.000 --> 00:20:40.000]   network of--I don't remember the exact numbers, but something that went from
[00:20:40.000 --> 00:20:45.000]   being worth a few million bucks when he left office to being worth, I think,
[00:20:45.000 --> 00:20:49.000]   $300 million, something like that, with speaking fees.
[00:20:49.000 --> 00:20:54.000]   He's gotten paid speaking fees as high as, I think, $1 million to go and give
[00:20:54.000 --> 00:20:59.000]   a single individual one-hour speech around the world.
[00:20:59.000 --> 00:21:07.000]   Now, what he was actually doing in that talk was he wasn't just getting paid
[00:21:07.000 --> 00:21:11.000]   for the content of the hour, but he, according to the author Peter Schweitzer,
[00:21:11.000 --> 00:21:15.000]   wrote the book, and this is the case he sets to prove, he's peddling his
[00:21:15.000 --> 00:21:19.000]   influence, and he is selling his influence around the world and selling the
[00:21:19.000 --> 00:21:24.000]   influence of his wife as Secretary of State, and that has resulted in him and
[00:21:24.000 --> 00:21:27.000]   his foundation and them becoming very, very wealthy because of the influence
[00:21:27.000 --> 00:21:29.000]   that they're peddling.
[00:21:29.000 --> 00:21:34.000]   So my point with demonstrating social capital is that if you look at the world,
[00:21:34.000 --> 00:21:38.000]   if you don't have social capital, then you've got to rely entirely on financial
[00:21:38.000 --> 00:21:39.000]   capital.
[00:21:39.000 --> 00:21:42.000]   If you don't have friends around the country, you've got to pay for a night
[00:21:42.000 --> 00:21:44.000]   in a hotel all around the country.
[00:21:44.000 --> 00:21:46.000]   But if you have friends all around the country, you don't really have to stay
[00:21:46.000 --> 00:21:50.000]   in a hotel and you can leverage your friends.
[00:21:50.000 --> 00:21:53.000]   This is what poor people can do, and this is also what rich people do.
[00:21:53.000 --> 00:21:58.000]   If you look at the things that people get done, the person who, you know, for
[00:21:58.000 --> 00:22:06.000]   example, if you're going to join a board, a nonprofit board, your requirements
[00:22:06.000 --> 00:22:10.000]   to join a board are the ability to leverage influence.
[00:22:10.000 --> 00:22:14.000]   Either that influence comes from your ability to write big checks or that
[00:22:14.000 --> 00:22:17.000]   influence comes from your ability to compel other people and encourage and
[00:22:17.000 --> 00:22:19.000]   persuade other people to write big checks.
[00:22:19.000 --> 00:22:26.000]   So the point is to demonstrate that building social capital is valuable and
[00:22:26.000 --> 00:22:28.000]   you don't just have to be a millionaire.
[00:22:28.000 --> 00:22:33.000]   If you can control the money, partly through social capital, you can accomplish
[00:22:33.000 --> 00:22:37.000]   massive change even if you're not rich.
[00:22:37.000 --> 00:22:39.000]   So that's one aspect of it.
[00:22:39.000 --> 00:22:43.000]   When it comes to actually deciding what to do, I think a thoughtful way to
[00:22:43.000 --> 00:22:48.000]   approach that would be to say, "Let me get clear on what the change is that I'm
[00:22:48.000 --> 00:22:53.000]   actually trying to accomplish, and let me see how can I affect it."
[00:22:53.000 --> 00:22:57.000]   If you look at the way that the mega-rich people run their money, you go through
[00:22:57.000 --> 00:22:59.000]   a series of steps.
[00:22:59.000 --> 00:23:04.000]   The first step is building basic financial security, and you can go back to my,
[00:23:04.000 --> 00:23:06.000]   you know, seven steps of financial security.
[00:23:06.000 --> 00:23:07.000]   I won't go through that whole thing.
[00:23:07.000 --> 00:23:11.000]   Basically, you go through financial security, you go through some, you know,
[00:23:11.000 --> 00:23:15.000]   getting out of debt, you go through some basics of building a comfortable,
[00:23:15.000 --> 00:23:19.000]   luxurious lifestyle for yourself, and then you go through maintaining
[00:23:19.000 --> 00:23:21.000]   financial independence.
[00:23:21.000 --> 00:23:25.000]   Once you get to financial independence, what you find is that people spend their
[00:23:25.000 --> 00:23:30.000]   time and their money investing in the causes of change that are important to them.
[00:23:30.000 --> 00:23:36.000]   So whether it's Bill and Melinda Gates trying to wipe out, you know, various
[00:23:36.000 --> 00:23:39.000]   diseases and trying to vaccinate every child throughout the world, or whether
[00:23:39.000 --> 00:23:43.000]   it's Warren Buffett trying to, you know, contributing millions of dollars to
[00:23:43.000 --> 00:23:49.000]   Planned Parenthood, and thanks to his wife, Suzy, because that was a cause for him,
[00:23:49.000 --> 00:23:52.000]   or whether it's the local business person who's trying to accomplish something,
[00:23:52.000 --> 00:23:55.000]   you see that people focus on the change that they want to see.
[00:23:55.000 --> 00:24:00.000]   So my point is, why should I bother to wait to be a mega-billionaire?
[00:24:00.000 --> 00:24:02.000]   I don't need to be a mega-billionaire to make a change.
[00:24:02.000 --> 00:24:05.000]   So when you come down to something like urban farming, the reason that that's
[00:24:05.000 --> 00:24:11.000]   important to me is because I see that one of the causes that I want to promulgate
[00:24:11.000 --> 00:24:16.000]   is personal freedom, self-reliance, and independence, and that's the anarchist
[00:24:16.000 --> 00:24:20.000]   streak that I have to encourage people to be able to provide for themselves.
[00:24:20.000 --> 00:24:24.000]   So when people take over control of their own food supply and are able to feed
[00:24:24.000 --> 00:24:30.000]   their families, when people take and build community in their local space of--
[00:24:30.000 --> 00:24:34.000]   when people take and build community in their local space, what they're actually
[00:24:34.000 --> 00:24:39.000]   doing is they're taking back sovereignty over their own situation,
[00:24:39.000 --> 00:24:42.000]   and taking back control over their food might lead them to setting up
[00:24:42.000 --> 00:24:45.000]   a local economy. Setting up a local economy might lead them to get out
[00:24:45.000 --> 00:24:49.000]   of other systems that I don't particularly love that run our nation
[00:24:49.000 --> 00:24:54.000]   on a national basis. So even if you look at social capital, I've been able
[00:24:54.000 --> 00:24:59.000]   to leverage the message that was important to me of urban farming
[00:24:59.000 --> 00:25:07.000]   and local autonomous food production without having to go into it myself.
[00:25:07.000 --> 00:25:10.000]   So you've got to look at your life and ask yourself, "Why am I doing
[00:25:10.000 --> 00:25:15.000]   what I'm doing?" If your family is suffering because of your building
[00:25:15.000 --> 00:25:20.000]   a local farm, well, I wouldn't make that trade. I'm not doing local farming
[00:25:20.000 --> 00:25:24.000]   myself because at the moment I have much bigger opportunities
[00:25:24.000 --> 00:25:29.000]   with radical personal finance. And if I spend time out in the yard,
[00:25:29.000 --> 00:25:33.000]   digging in my yard, that's time that I can't be putting into another project
[00:25:33.000 --> 00:25:36.000]   where I can reach thousands more people. But I'm still accomplishing
[00:25:36.000 --> 00:25:41.000]   with the leverage of my social capital. I'm still influencing people like you
[00:25:41.000 --> 00:25:45.000]   and several others who write me notes and giving them an opportunity
[00:25:45.000 --> 00:25:48.000]   for an independent business that they can do in their own backyard.
[00:25:48.000 --> 00:25:51.000]   And that's helping them to build financial independence,
[00:25:51.000 --> 00:25:54.000]   and that's accomplishing my goals. So my goals are to help people
[00:25:54.000 --> 00:25:57.000]   build independence, and the farming is just a tool in that.
[00:25:57.000 --> 00:26:01.000]   Go back to your goals. Consider what your goals are, and then ask yourself,
[00:26:01.000 --> 00:26:05.000]   "Is what I'm doing, how does it fit into that in the scope of my life?"
[00:26:05.000 --> 00:26:08.000]   Is that helpful, Nate?
[00:26:08.000 --> 00:26:12.000]   That's extremely helpful and extremely valuable. But I don't know
[00:26:12.000 --> 00:26:16.000]   if I can repeat all that to my wife. Can you send me that recording?
[00:26:16.000 --> 00:26:22.000]   I think right now it should be recording, so I think we're good.
[00:26:22.000 --> 00:26:29.000]   Cool. Yeah, I really like the idea you said about building a local economy
[00:26:29.000 --> 00:26:33.000]   and how through social capital you are essentially building a local economy.
[00:26:33.000 --> 00:26:38.000]   And organizing and running a local economy is just guaranteed to trickle down
[00:26:38.000 --> 00:26:42.000]   into wealth in your life. And sometimes I hate this.
[00:26:42.000 --> 00:26:47.000]   I hate to equate friendships with calling it capital, equating it with financial means,
[00:26:47.000 --> 00:26:51.000]   but it just feels good, so that's why I've been doing it.
[00:26:51.000 --> 00:26:56.000]   It's obvious how good it feels, and you just start to realize it's more about money.
[00:26:56.000 --> 00:27:01.000]   But it's really helpful how you kind of explain how the financial rewards
[00:27:01.000 --> 00:27:05.000]   pretty much always come from doing that.
[00:27:05.000 --> 00:27:09.000]   Right. Thank you so much.
[00:27:09.000 --> 00:27:12.000]   Good. I hope it's useful.
[00:27:12.000 --> 00:27:18.000]   I wrote down your website. Tell me again. It was hugsurbanfarm.com?
[00:27:18.000 --> 00:27:22.000]   It's actually just hugsfarm.com.
[00:27:22.000 --> 00:27:26.000]   You'll see Hugs Urban Farm, our logo on there and everything when you go there.
[00:27:26.000 --> 00:27:30.000]   Hugsurbanfarm@gmail.com is just my email.
[00:27:30.000 --> 00:27:33.000]   It's pretty exciting.
[00:27:33.000 --> 00:27:36.000]   Cool, man. Keep up the good work. That's awesome to hear.
[00:27:36.000 --> 00:27:40.000]   And if I can help in any way, once you get it going, let me know.
[00:27:40.000 --> 00:27:45.000]   As far as track your numbers, track your experience, and maybe I'll have you on the show.
[00:27:45.000 --> 00:27:48.000]   We'll do an interview at some point to share it with others.
[00:27:48.000 --> 00:27:52.000]   Since the Curtis Stone interview, I know of at least a half a dozen listeners
[00:27:52.000 --> 00:27:57.000]   who have started their own urban farm, started microgreens businesses, things like that,
[00:27:57.000 --> 00:28:01.000]   to bring in some extra money and start to build a little bit of autonomy for themselves.
[00:28:01.000 --> 00:28:03.000]   I love hearing those stories.
[00:28:03.000 --> 00:28:08.000]   I'm just getting the microgreens going right now and winding down the farm for the season.
[00:28:08.000 --> 00:28:11.000]   I'm super psyched, and I'll definitely keep in touch.
[00:28:11.000 --> 00:28:17.000]   If you ever want to hear more about stuff I'm doing with Handmade, that's really cool, too.
[00:28:17.000 --> 00:28:22.000]   I kind of etched it all out, sent it to my little brother and sister, so I've got an outline.
[00:28:22.000 --> 00:28:24.000]   It's kind of fun to talk about, too.
[00:28:24.000 --> 00:28:26.000]   Shoot it over, and then I'll read the outline, and we'll correspond,
[00:28:26.000 --> 00:28:29.000]   and maybe that will be helpful to other people on the show.
[00:28:29.000 --> 00:28:31.000]   So, yeah, shoot me an email. Awesome.
[00:28:31.000 --> 00:28:33.000]   All right, thanks, Josh. I appreciate everything.
[00:28:33.000 --> 00:28:37.000]   No problem. Next question. Who's got a question?
[00:28:37.000 --> 00:28:39.000]   Joshua, this is Mark from Grand Rapids.
[00:28:39.000 --> 00:28:40.000]   Hey, Mark.
[00:28:40.000 --> 00:28:43.000]   I have a question about--hi.
[00:28:43.000 --> 00:28:51.000]   I have a specific question about when you would want to consider gifting appreciated assets
[00:28:51.000 --> 00:28:56.000]   from a taxable account in lieu of doing a cash donation.
[00:28:56.000 --> 00:29:06.000]   When is that beneficial to a dual-income family, so in a high-tax bracket?
[00:29:06.000 --> 00:29:13.000]   I don't know if you need more details than that or not to answer the question.
[00:29:13.000 --> 00:29:17.000]   I've heard about this as a strategy, but I don't really know too much about it
[00:29:17.000 --> 00:29:19.000]   or when we'd want to consider that.
[00:29:19.000 --> 00:29:22.000]   It's a simple answer, so let me just give you the simple answer,
[00:29:22.000 --> 00:29:24.000]   and if I need more details, I'll tell you.
[00:29:24.000 --> 00:29:30.000]   The rule with appreciated assets is, number one, you gift them when you don't want to own them anymore.
[00:29:30.000 --> 00:29:34.000]   So if you know that I don't want to own them and I want to make the gift,
[00:29:34.000 --> 00:29:38.000]   then you look to say, "What's the best asset for me to give?"
[00:29:38.000 --> 00:29:41.000]   An appreciated asset, let's say that you've got $100 of cost basis,
[00:29:41.000 --> 00:29:45.000]   you paid $100 for it, and the asset is worth $200.
[00:29:45.000 --> 00:29:49.000]   So you want to give a contribution of $200 to a charity.
[00:29:49.000 --> 00:29:54.000]   If you sell the asset in the open market for $200,
[00:29:54.000 --> 00:29:58.000]   then you're going to incur the tax on $100 worth of gain.
[00:29:58.000 --> 00:30:05.000]   So you sell it for $200, you pay the tax at $15, and you can only give $185 to the charity.
[00:30:05.000 --> 00:30:10.000]   If you gift the appreciated asset, the $200 to the charity,
[00:30:10.000 --> 00:30:15.000]   you can give them $200 and you take the full deduction of $200,
[00:30:15.000 --> 00:30:18.000]   whatever the fair market value is of the asset.
[00:30:18.000 --> 00:30:23.000]   So the rule is you always gift appreciated assets instead of cash
[00:30:23.000 --> 00:30:27.000]   if you have them to give and you decide if you want to get rid of them.
[00:30:27.000 --> 00:30:30.000]   Let me give you the other side so it's clear.
[00:30:30.000 --> 00:30:34.000]   If you have depreciated assets, you paid $200 for the investment,
[00:30:34.000 --> 00:30:38.000]   you lost money, and now it's worth $100,
[00:30:38.000 --> 00:30:42.000]   then the rule with depreciated assets is you always sell the asset first,
[00:30:42.000 --> 00:30:46.000]   take the loss on your taxes, and then gift the cash.
[00:30:46.000 --> 00:30:53.000]   So if you sell the asset for $100, then you recognize the $100 loss,
[00:30:53.000 --> 00:30:56.000]   and then you go ahead and give the $100 to the charity.
[00:30:56.000 --> 00:31:00.000]   So if you don't want to own the asset, if you're happy with it,
[00:31:00.000 --> 00:31:04.000]   and if the charity actually has the ability to receive the asset,
[00:31:04.000 --> 00:31:07.000]   take care of the title transfer, and sell it,
[00:31:07.000 --> 00:31:11.000]   then you always want to gift the appreciated asset and not cash.
[00:31:11.000 --> 00:31:17.000]   Okay. So the key piece to that seems to be if you want to sell it anyway,
[00:31:17.000 --> 00:31:20.000]   but what if it's just depreciated?
[00:31:20.000 --> 00:31:24.000]   I mean, is there any advantage to -- if we can do either,
[00:31:24.000 --> 00:31:29.000]   we can give to the charity from cash or we can sell some of our --
[00:31:29.000 --> 00:31:34.000]   or not sell but transfer some of our appreciated assets directly to the charity.
[00:31:34.000 --> 00:31:36.000]   Is there any benefit to doing that,
[00:31:36.000 --> 00:31:39.000]   or is it only if you wanted to get rid of it anyway?
[00:31:39.000 --> 00:31:41.000]   Does that make sense?
[00:31:41.000 --> 00:31:46.000]   What type of asset and what type of dollar value?
[00:31:46.000 --> 00:31:52.000]   Let's say $2,000, and it's a mutual fund in a taxable Vanguard account,
[00:31:52.000 --> 00:31:54.000]   just an index fund.
[00:31:54.000 --> 00:31:56.000]   And what's the appreciation in the account?
[00:31:56.000 --> 00:31:59.000]   What's the cost basis of the account?
[00:31:59.000 --> 00:32:01.000]   This is hypothetical, but --
[00:32:01.000 --> 00:32:03.000]   Okay.
[00:32:03.000 --> 00:32:07.000]   So I guess pick a number.
[00:32:07.000 --> 00:32:13.000]   Let's say it's 30% higher than when I bought it a couple years ago.
[00:32:13.000 --> 00:32:14.000]   All right.
[00:32:14.000 --> 00:32:17.000]   Well, if we're talking about --
[00:32:17.000 --> 00:32:20.000]   so usually when people are going to get into the world of gifting appreciated
[00:32:20.000 --> 00:32:25.000]   assets, most of the time you're going to be dealing in, okay,
[00:32:25.000 --> 00:32:27.000]   I've got a $200,000 piece of property,
[00:32:27.000 --> 00:32:31.000]   or I've got a $60,000 classic car or something like that,
[00:32:31.000 --> 00:32:34.000]   where you're talking larger numbers.
[00:32:34.000 --> 00:32:38.000]   If you're talking about a couple thousand bucks, in the scale of your life,
[00:32:38.000 --> 00:32:40.000]   it's probably not that big a deal.
[00:32:40.000 --> 00:32:46.000]   And so look at what the actual benefit is of the transaction
[00:32:46.000 --> 00:32:48.000]   and ask yourself if it's worth it.
[00:32:48.000 --> 00:32:54.000]   Let's say that we're talking about a $2,000 gift, and you've got a 30% gain.
[00:32:54.000 --> 00:33:02.000]   So let's say your cost basis is $1,500.
[00:33:02.000 --> 00:33:06.000]   Well, if you gift a $2,000 asset -- excuse me,
[00:33:06.000 --> 00:33:10.000]   if you gift a $2,000 appreciated asset to the charity,
[00:33:10.000 --> 00:33:16.000]   then you're going to avoid paying the tax on the $500 worth of gain.
[00:33:16.000 --> 00:33:19.000]   Well, if you're paying a 15% long-term capital gains rate,
[00:33:19.000 --> 00:33:22.000]   that's saving you 75 bucks.
[00:33:22.000 --> 00:33:27.000]   So is the savings of 75 bucks worth the hassle of doing the paperwork and all
[00:33:27.000 --> 00:33:28.000]   of that?
[00:33:28.000 --> 00:33:30.000]   I would probably -- maybe, maybe not.
[00:33:30.000 --> 00:33:34.000]   But that is that you're basically just saving the tax on the appreciated
[00:33:34.000 --> 00:33:35.000]   asset.
[00:33:35.000 --> 00:33:38.000]   So it's got to be worth the hassle to deal with it.
[00:33:38.000 --> 00:33:44.000]   If it's a marketable security, you can just go out and buy the same thing.
[00:33:44.000 --> 00:33:49.000]   You can give the $2,000 and then take cash from your checking account
[00:33:49.000 --> 00:33:52.000]   and go and buy the Vanguard mutual fund again at current rates.
[00:33:52.000 --> 00:33:54.000]   Then, yeah, there's no reason not to.
[00:33:54.000 --> 00:33:56.000]   It's just worth the hassle.
[00:33:56.000 --> 00:34:02.000]   Usually with appreciated assets, you're going to get into that when we're
[00:34:02.000 --> 00:34:06.000]   talking a $50,000 piece of land and you don't want to recognize it and pay
[00:34:06.000 --> 00:34:09.000]   $5,000 of capital gain.
[00:34:09.000 --> 00:34:12.000]   Sure.
[00:34:12.000 --> 00:34:14.000]   I think I understand.
[00:34:14.000 --> 00:34:16.000]   And I guess to be a little bit more specific,
[00:34:16.000 --> 00:34:22.000]   so instead of doing like a monthly gift to our church of cash,
[00:34:22.000 --> 00:34:27.000]   I was thinking of instead either doing a monthly or annual,
[00:34:27.000 --> 00:34:30.000]   if it's easier, just an annual one-time gift of $2,000,
[00:34:30.000 --> 00:34:32.000]   $3,000 or whatever.
[00:34:32.000 --> 00:34:36.000]   If I could find a way to automate that like I do with just the cash gift,
[00:34:36.000 --> 00:34:41.000]   would that be something to do if it wasn't too much of a hassle?
[00:34:41.000 --> 00:34:43.000]   It sounds like, hey, if it's not too much of a hassle,
[00:34:43.000 --> 00:34:47.000]   it would be beneficial on your taxes to be able to do that.
[00:34:47.000 --> 00:34:52.000]   Like you said, I would just go -- I'd still have the cash then that I would
[00:34:52.000 --> 00:34:57.000]   have otherwise donated, so I would just go and buy more of the Vanguard fund
[00:34:57.000 --> 00:34:59.000]   or whatever to replace it in my account.
[00:34:59.000 --> 00:35:01.000]   It sounds like there is some benefit there.
[00:35:01.000 --> 00:35:03.000]   It's just a question of how much it is.
[00:35:03.000 --> 00:35:04.000]   Right, right.
[00:35:04.000 --> 00:35:05.000]   And it's got to be practicality.
[00:35:05.000 --> 00:35:09.000]   Is the church a big church where they've got somebody who's used to that,
[00:35:09.000 --> 00:35:11.000]   or is it a small church, 200 people type of thing?
[00:35:11.000 --> 00:35:13.000]   Yeah, yeah, yeah.
[00:35:13.000 --> 00:35:16.000]   I know they do have the capabilities, but since I've never done it,
[00:35:16.000 --> 00:35:21.000]   I don't know how well it works or if it's a manual process
[00:35:21.000 --> 00:35:25.000]   or if I can just tell Vanguard here, send it here every month or what.
[00:35:25.000 --> 00:35:27.000]   And that's something I'll have to do some research on.
[00:35:27.000 --> 00:35:30.000]   But, yeah, thanks for your call on that.
[00:35:30.000 --> 00:35:31.000]   I appreciate it.
[00:35:31.000 --> 00:35:32.000]   Yeah, for sure.
[00:35:32.000 --> 00:35:33.000]   It could totally work.
[00:35:33.000 --> 00:35:35.000]   My guess is, depending on the size of the church,
[00:35:35.000 --> 00:35:39.000]   so some churches would have the staff and the infrastructure ready
[00:35:39.000 --> 00:35:40.000]   where they could actually do that.
[00:35:40.000 --> 00:35:43.000]   But a small church is probably going to be more hassle,
[00:35:43.000 --> 00:35:47.000]   and basically what you'd be doing is asking, say, the treasurer
[00:35:47.000 --> 00:35:49.000]   or somebody like that who might be a part-time volunteer
[00:35:49.000 --> 00:35:54.000]   to do a bunch of paperwork, title transfer, liquidate the asset.
[00:35:54.000 --> 00:35:58.000]   And if you're doing it for $75, I think it's probably more hassle
[00:35:58.000 --> 00:35:59.000]   than it's worth.
[00:35:59.000 --> 00:36:04.000]   But if you're doing it as a one-time thing, you've got a $10,000 inheritance
[00:36:04.000 --> 00:36:06.000]   or whatever, then do that.
[00:36:06.000 --> 00:36:08.000]   So just ask yourself if it's worth the scale.
[00:36:08.000 --> 00:36:11.000]   Conceptually, it'll work.
[00:36:11.000 --> 00:36:12.000]   Yeah, that makes a lot of sense.
[00:36:12.000 --> 00:36:17.000]   Do you have any plans to do a podcast on charitable giving in general,
[00:36:17.000 --> 00:36:20.000]   like different strategies and things?
[00:36:20.000 --> 00:36:22.000]   I've got like six books that I want to go through
[00:36:22.000 --> 00:36:25.000]   and talk about charitable strategies.
[00:36:25.000 --> 00:36:30.000]   The challenge for me is simply at this point in time figuring out
[00:36:30.000 --> 00:36:33.000]   what's the next thing that I should really be focused on
[00:36:33.000 --> 00:36:36.000]   and what's the priority.
[00:36:36.000 --> 00:36:38.000]   So at some point I will, yeah.
[00:36:38.000 --> 00:36:39.000]   But in essence, it's simple.
[00:36:39.000 --> 00:36:42.000]   Appreciated assets always give the asset, not the cash.
[00:36:42.000 --> 00:36:45.000]   Depreciate it, sell the asset, give the cash.
[00:36:45.000 --> 00:36:46.000]   Awesome.
[00:36:46.000 --> 00:36:47.000]   Thank you very much.
[00:36:47.000 --> 00:36:48.000]   Cool.
[00:36:48.000 --> 00:36:49.000]   You're welcome, man.
[00:36:49.000 --> 00:36:50.000]   Next question.
[00:36:50.000 --> 00:36:52.000]   Who wants to go?
[00:36:52.000 --> 00:36:53.000]   Hi, Joshua.
[00:36:53.000 --> 00:36:54.000]   It's Nick here.
[00:36:54.000 --> 00:36:57.000]   Nobody else has something to ask?
[00:36:57.000 --> 00:36:58.000]   All right.
[00:36:58.000 --> 00:36:59.000]   Go, Nick.
[00:36:59.000 --> 00:37:02.000]   I've got like four questions I owe you answers on Q&A,
[00:37:02.000 --> 00:37:03.000]   and I apologize.
[00:37:03.000 --> 00:37:05.000]   They're on my list, and I haven't done them yet.
[00:37:05.000 --> 00:37:06.000]   That's okay.
[00:37:06.000 --> 00:37:08.000]   Some of those I can be patient on.
[00:37:08.000 --> 00:37:12.000]   I was thinking just based on listening to some other people's questions,
[00:37:12.000 --> 00:37:16.000]   I guess I had a pointed question here.
[00:37:16.000 --> 00:37:21.000]   Depending on how I calculate things and how my expenses go the next few years,
[00:37:21.000 --> 00:37:26.000]   I'm anywhere from, you know, four to 14 years from financial independence,
[00:37:26.000 --> 00:37:30.000]   depending on how things go, at least what I consider to be financially independent.
[00:37:30.000 --> 00:37:33.000]   And I have a whole range of questions about, you know,
[00:37:33.000 --> 00:37:38.000]   becoming self-employed from being a current employee and all that stuff.
[00:37:38.000 --> 00:37:45.000]   But one thing that's kind of been gnawing at the back of my mind is about once --
[00:37:45.000 --> 00:37:49.000]   let's say tomorrow magically I hit the number that's in my head to become
[00:37:49.000 --> 00:37:52.000]   financially independent, and I wanted to flip the switch
[00:37:52.000 --> 00:37:58.000]   and turn those, you know, savings vehicles into distributions to myself
[00:37:58.000 --> 00:38:01.000]   to start living off of that money.
[00:38:01.000 --> 00:38:07.000]   The reason I'm curious about it so early is just because it's always a mental
[00:38:07.000 --> 00:38:10.000]   weight on me to know if once I hit that number if it's actually going to mean
[00:38:10.000 --> 00:38:12.000]   anything.
[00:38:12.000 --> 00:38:19.000]   And specifically, let's say I have, say, half of my money in, you know,
[00:38:19.000 --> 00:38:25.000]   Vanguard index funds, and the other half are between me and my wife are in IRAs
[00:38:25.000 --> 00:38:31.000]   and 401(k)s that, you know, the financial institutions that our company has picked.
[00:38:31.000 --> 00:38:36.000]   What is the -- other than changing from, say, you know, 95% stocks and 5% bonds
[00:38:36.000 --> 00:38:39.000]   in my Vanguard index funds and maybe switching around the allocations
[00:38:39.000 --> 00:38:45.000]   appropriately, what is the actual distribution of income look like from having,
[00:38:45.000 --> 00:38:49.000]   say, you know, a pot of savings to actually living off of that savings?
[00:38:49.000 --> 00:38:54.000]   What are the mechanisms that happen there when you make that switch?
[00:38:54.000 --> 00:38:57.000]   If that question makes sense.
[00:38:57.000 --> 00:38:59.000]   Right. I understand.
[00:38:59.000 --> 00:39:01.000]   By the way, first of all, congratulations on the baby.
[00:39:01.000 --> 00:39:03.000]   I forgot to say that.
[00:39:03.000 --> 00:39:04.000]   Thanks. Thank you.
[00:39:04.000 --> 00:39:06.000]   I got the email.
[00:39:06.000 --> 00:39:08.000]   I appreciate your letting me know.
[00:39:08.000 --> 00:39:13.000]   Yeah, that's one of the reasons my expenses are unknown for foreseeable next year.
[00:39:13.000 --> 00:39:16.000]   We'll see how they level out with my cash flow statements.
[00:39:16.000 --> 00:39:18.000]   Indeed. Indeed.
[00:39:18.000 --> 00:39:26.000]   The making of that switch is -- the answer to the question is the frustrating answer of it depends.
[00:39:26.000 --> 00:39:30.000]   But I'm going to give you some scenarios so that it's not -- and I'll just leave it as it depends.
[00:39:30.000 --> 00:39:33.000]   It depends on what are the sources of income.
[00:39:33.000 --> 00:39:36.000]   It depends on what is the age of retirement.
[00:39:36.000 --> 00:39:39.000]   It depends on what's the makeup of the assets.
[00:39:39.000 --> 00:39:43.000]   And it depends on what is the goal of -- what are you actually going to do
[00:39:43.000 --> 00:39:45.000]   during financial independence.
[00:39:45.000 --> 00:39:53.000]   You've got to realize with regard to the financial independence community, almost nobody actually fully retires.
[00:39:53.000 --> 00:39:59.000]   So the number of people who are actually following the plan of saying I've saved a million dollars
[00:39:59.000 --> 00:40:07.000]   and now I'm going to sit back and do nothing, almost nobody actually does that.
[00:40:07.000 --> 00:40:12.000]   Almost everybody who becomes financially independent continues to work in some way
[00:40:12.000 --> 00:40:18.000]   or has some source of income and they just have the confidence and the satisfaction of knowing,
[00:40:18.000 --> 00:40:20.000]   well, at least I don't have to.
[00:40:20.000 --> 00:40:23.000]   I'm doing this because I want to and not because I have to.
[00:40:23.000 --> 00:40:25.000]   And you can go through everything --
[00:40:25.000 --> 00:40:29.000]   Yeah, that's exactly where I'm trying to get to, just to have those bases covered
