
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:23:18.020 --> 00:23:20.620]   and they're afraid to change lanes.
[00:23:20.620 --> 00:23:23.260]   Because as parents, we feel like,
[00:23:23.260 --> 00:23:27.220]   well, I should just commit to,
[00:23:27.220 --> 00:23:30.540]   I should commit to a lane in my homeschooling and stay there
[00:23:30.540 --> 00:23:32.460]   and jumping around is not helpful
[00:23:32.460 --> 00:23:35.620]   and it makes me look wishy-washy or like heaven forbid,
[00:23:35.620 --> 00:23:37.020]   I don't know what I'm doing.
[00:23:37.020 --> 00:23:41.340]   I think what Katie Beth and I would say to all of you guys
[00:23:41.340 --> 00:23:46.340]   is that it is actually not just okay
[00:23:46.340 --> 00:23:50.940]   but good to change your method
[00:23:50.940 --> 00:23:54.220]   or change what you're pursuing,
[00:23:54.220 --> 00:23:56.580]   especially how you're pursuing it
[00:23:56.580 --> 00:23:58.740]   if something doesn't work anymore.
[00:23:58.740 --> 00:24:04.620]   Or if you have outgrown a certain method
[00:24:04.620 --> 00:24:07.820]   or if you see it really is not serving
[00:24:07.820 --> 00:24:11.500]   your child's learning style well.
[00:24:11.500 --> 00:24:12.460]   - Absolutely.
[00:24:12.460 --> 00:24:15.260]   - That's a good encouraging thing, Katie Beth.
[00:24:15.260 --> 00:24:19.780]   Change is okay and it can actually be good
[00:24:19.780 --> 00:24:26.140]   and you should not be afraid to change what you're doing,
[00:24:26.140 --> 00:24:28.620]   especially in those early years.
[00:24:28.620 --> 00:24:31.460]   You are not gonna mess up your child.
[00:24:31.460 --> 00:24:32.540]   - Oh, no.
[00:24:32.540 --> 00:24:35.860]   - You are learning, in essence, in the early years,
[00:24:35.860 --> 00:24:38.220]   you're actually learning along with your child
[00:24:38.220 --> 00:24:41.100]   because you're learning how do you learn,
[00:24:41.100 --> 00:24:44.740]   how do they learn, what are the options out there
[00:24:44.740 --> 00:24:49.740]   for us and like you said, most of us try in the beginning
[00:24:49.740 --> 00:24:54.540]   to bring our public school experience home
[00:24:54.540 --> 00:24:56.500]   and we have a lot of checklists
[00:24:56.500 --> 00:24:59.940]   and we have a lot of seat work maybe
[00:24:59.940 --> 00:25:02.940]   or desk work or lessons to do.
[00:25:02.940 --> 00:25:06.500]   And then as we relax and think,
[00:25:06.500 --> 00:25:11.340]   but what am I trying to teach my children?
[00:25:11.340 --> 00:25:14.980]   I'm trying to teach them to know God
[00:25:14.980 --> 00:25:18.380]   and to know his world and to love it
[00:25:18.380 --> 00:25:23.380]   and maybe a book or a list is not the best way to do that,
[00:25:23.380 --> 00:25:25.820]   at least not every day.
[00:25:25.820 --> 00:25:27.340]   So make a change.
[00:25:27.340 --> 00:25:29.020]   Katie Beth, you and I have a friend
[00:25:29.020 --> 00:25:33.620]   who has been seeking advice on getting started
[00:25:33.620 --> 00:25:37.460]   for her sister, her sister who has a little four-year-old
[00:25:37.460 --> 00:25:41.980]   and lots of people have weighed in with some awesome
[00:25:41.980 --> 00:25:46.860]   suggestions and I would like to get your take on these first
[00:25:46.860 --> 00:25:51.300]   and then I want some of your best ideas
[00:25:51.300 --> 00:25:54.460]   with your years of experience under your belt.
[00:25:54.460 --> 00:25:57.420]   What are some of your best ideas for getting started?
[00:25:57.420 --> 00:26:01.780]   Okay, so one person said take lots of naps.
[00:26:01.780 --> 00:26:03.620]   How do you feel about that?
[00:26:03.620 --> 00:26:08.620]   Lisa, I have never taken a nap I regretted.
[00:26:08.620 --> 00:26:10.900]   Can I just put that out there?
[00:26:10.900 --> 00:26:14.540]   I have avoided naps and I have regretted those,
[00:26:14.540 --> 00:26:17.980]   but I have never regretted a nap in my adulthood
[00:26:17.980 --> 00:26:21.380]   that I have taken and some of my best naps
[00:26:21.380 --> 00:26:23.340]   were right alongside my babies
[00:26:23.340 --> 00:26:26.980]   when we were just too tired to keep going
[00:26:26.980 --> 00:26:30.300]   and we just cuddled up and dozed off for a little bit
[00:26:30.300 --> 00:26:32.380]   and the rest that you get from it
[00:26:32.380 --> 00:26:36.780]   and the precious moments of being still and silent,
[00:26:36.780 --> 00:26:39.900]   especially with your wiggling littles
[00:26:39.900 --> 00:26:42.580]   that just never stop moving,
[00:26:42.580 --> 00:26:45.220]   you get that precious time together to take a nap.
[00:26:45.220 --> 00:26:49.620]   So please prioritize nap time with the little ones.
[00:26:49.620 --> 00:26:53.500]   Yeah, I agree, especially when your children are little.
[00:26:53.500 --> 00:26:58.060]   So many of us feel like, oh, when we start,
[00:26:58.060 --> 00:26:59.260]   we've got to teach them to read
[00:26:59.260 --> 00:27:01.100]   and we need to know all about numbers
[00:27:01.100 --> 00:27:03.340]   and I want to teach them to draw
[00:27:03.340 --> 00:27:05.100]   and we're going to learn about science
[00:27:05.100 --> 00:27:08.220]   and we're going to do experiments every other day
[00:27:08.220 --> 00:27:10.180]   and we're going to learn to draw maps
[00:27:10.180 --> 00:27:12.380]   and we're going to read about people in other countries
[00:27:12.380 --> 00:27:15.860]   and it just makes you tired to think about it
[00:27:15.860 --> 00:27:18.580]   and think about how that feels to a little four,
[00:27:18.580 --> 00:27:23.580]   five, six year old who has not been designed to sit
[00:27:23.580 --> 00:27:28.580]   for long periods of time in one spot.
[00:27:28.580 --> 00:27:30.820]   They need to get up and run around
[00:27:30.820 --> 00:27:33.220]   and they need to run around a lot
[00:27:33.220 --> 00:27:34.860]   and it will make them tired
[00:27:34.860 --> 00:27:37.500]   and so taking a nap is a great thing.
[00:27:37.500 --> 00:27:39.460]   Taking a rest is a good thing
[00:27:39.460 --> 00:27:42.780]   and following the rhythm of your body is good.
[00:27:42.780 --> 00:27:47.780]   Lots of people weighed in on things like reading a lot
[00:27:47.780 --> 00:27:51.500]   and collecting books and going to the library
[00:27:51.500 --> 00:27:56.500]   and availing themselves of the Copper Lodge books,
[00:27:56.500 --> 00:28:00.540]   the old world echoes and the new world echoes
[00:28:00.540 --> 00:28:02.900]   and all kinds of stories.
[00:28:02.900 --> 00:28:06.300]   How do you feel about reading with your children?
[00:28:06.300 --> 00:28:10.300]   - Oh man, we love reading together
[00:28:10.300 --> 00:28:15.300]   and I'll tell you it's not always age appropriate books.
[00:28:15.300 --> 00:28:17.580]   Not that they're inappropriate
[00:28:17.580 --> 00:28:20.660]   but there were times when my husband was working
[00:28:20.660 --> 00:28:22.340]   on his master's thesis
[00:28:22.340 --> 00:28:25.380]   and the girls just wanted time with daddy
[00:28:25.380 --> 00:28:27.380]   and he had deadlines for papers
[00:28:27.380 --> 00:28:31.340]   and so instead of being holed up in his office
[00:28:31.340 --> 00:28:33.060]   and working on his paper,
[00:28:33.060 --> 00:28:36.100]   he would read some of his textbooks to them
[00:28:36.100 --> 00:28:38.340]   and they would be curled up in his lap
[00:28:38.340 --> 00:28:42.580]   and listening in and killing two birds with one stone
[00:28:42.580 --> 00:28:46.900]   but and then we would pull out poetry books and story books
[00:28:46.900 --> 00:28:49.260]   and books that tug at your heartstrings
[00:28:49.260 --> 00:28:52.100]   and teach you to cry and it's okay
[00:28:52.100 --> 00:28:54.220]   and then books that help you to laugh
[00:28:54.220 --> 00:28:56.260]   and what a beautiful way.
[00:28:56.260 --> 00:29:01.260]   I don't think it's possible to own too many books.
[00:29:01.260 --> 00:29:05.300]   I think it's possible to not own enough bookshelves.
[00:29:05.300 --> 00:29:06.740]   - Yes, yes.
[00:29:06.740 --> 00:29:09.900]   - I think you can never overdo a book.
[00:29:09.900 --> 00:29:13.540]   So absolutely bring books everywhere you go.
[00:29:13.540 --> 00:29:16.540]   Have one at the ready for the time at the bank
[00:29:16.540 --> 00:29:19.220]   when you're waiting in line to make your deposit
[00:29:19.220 --> 00:29:21.860]   or if you need to go get your oil changed,
[00:29:21.860 --> 00:29:24.180]   pull that book out and start reading to your babies
[00:29:24.180 --> 00:29:28.460]   'cause it models for them that wonder and curiosity
[00:29:28.460 --> 00:29:32.260]   of what mysteries lie within those pages.
[00:29:32.260 --> 00:29:34.700]   - I love it, that's great, great ideas.
[00:29:34.700 --> 00:29:39.100]   Okay, somebody else said, get rain boots to play in the rain
[00:29:39.100 --> 00:29:41.300]   and a shovel to dig in the dirt
[00:29:41.300 --> 00:29:45.020]   and a magnifying glass to search out tiny wonders
[00:29:45.020 --> 00:29:47.220]   and a blanket to lie in the grass
[00:29:47.220 --> 00:29:49.260]   to search the wonder in the sky
[00:29:49.260 --> 00:29:52.740]   and a bucket to fill with rain and dirt and wonders.
[00:29:52.740 --> 00:29:55.100]   What would you say to all of that?
[00:29:55.100 --> 00:29:59.260]   - Oh man, where was that knowledge and wisdom
[00:29:59.260 --> 00:30:01.060]   when I had littles?
[00:30:01.060 --> 00:30:04.020]   Those were things in my mind at the time
[00:30:04.020 --> 00:30:06.340]   that were clutter and messy.
[00:30:06.340 --> 00:30:09.540]   - Well, and extra and if we have time
[00:30:09.540 --> 00:30:14.540]   and when we're done with school, we will do all that.
[00:30:14.540 --> 00:30:19.180]   - Let's do our history, let's work on our math
[00:30:19.180 --> 00:30:22.100]   and then if we have time before we have to make dinner,
[00:30:22.100 --> 00:30:23.980]   we'll go splash in the mud.
[00:30:23.980 --> 00:30:26.480]   Ma'am, let's make some time to splash in the mud,
[00:30:26.480 --> 00:30:27.820]   put it in your schedule.
[00:30:27.820 --> 00:30:32.260]   If you're a schedule-based person, you schedule messy time
[00:30:32.260 --> 00:30:36.220]   because those are the times that they will outgrow
[00:30:36.220 --> 00:30:38.500]   and then you'll find yourself in a park one day
[00:30:38.500 --> 00:30:41.940]   looking at a mama who does prioritize it and go,
[00:30:41.940 --> 00:30:44.060]   oh, I wish I could be part of that right now.
[00:30:44.060 --> 00:30:49.060]   - Yes, and the whole idea that that's how little people learn
[00:30:51.380 --> 00:30:54.460]   by moving their bodies out in the world
[00:30:54.460 --> 00:30:59.020]   and getting their hands dirty and touching things
[00:30:59.020 --> 00:31:03.700]   that you as a grownup go yuck about, that's important.
[00:31:03.700 --> 00:31:08.380]   Helping them to search out the beauty and the wonder
[00:31:08.380 --> 00:31:13.060]   in the world is the best way to begin teaching them
[00:31:13.060 --> 00:31:16.900]   and I'm with you, I wish somebody had said
[00:31:18.540 --> 00:31:23.020]   that is not extra, that is the beauty.
[00:31:23.020 --> 00:31:27.180]   And you know, I was lucky enough that,
[00:31:27.180 --> 00:31:30.500]   especially when my older daughter came along,
[00:31:30.500 --> 00:31:33.200]   I feel like you do, that we started homeschooling
[00:31:33.200 --> 00:31:37.020]   the minute she was born 'cause we would name everything
[00:31:37.020 --> 00:31:39.500]   and I would carry her around.
[00:31:39.500 --> 00:31:43.220]   We had no close neighbors and so my daughter and I
[00:31:43.220 --> 00:31:46.280]   were each other's only companions.
[00:31:46.280 --> 00:31:48.300]   My husband was there too but he was studying
[00:31:48.300 --> 00:31:51.900]   or visiting shut-ins or visiting in the hospital.
[00:31:51.900 --> 00:31:53.740]   But we were each other's everything
[00:31:53.740 --> 00:31:57.100]   and I talked to her absolutely all the time.
[00:31:57.100 --> 00:31:59.940]   I named everything in sight before naming
[00:31:59.940 --> 00:32:02.940]   was a core habit that I didn't do anything about.
[00:32:02.940 --> 00:32:06.060]   Yes, so we would go outside and I can remember
[00:32:06.060 --> 00:32:08.420]   my mom calling one day saying,
[00:32:08.420 --> 00:32:09.460]   well, what have you been doing?
[00:32:09.460 --> 00:32:12.220]   And I said, well, we're putting on our boots
[00:32:12.220 --> 00:32:14.500]   to go outside and we're gonna play in the rain
[00:32:14.500 --> 00:32:17.020]   and she said, that's the silliest thing I've ever heard
[00:32:17.020 --> 00:32:20.500]   and I said, mom, it's warm and it's not thunder
[00:32:20.500 --> 00:32:23.300]   and it's not lightning and we have some great puddles
[00:32:23.300 --> 00:32:27.580]   in the driveway and we're gonna go and stomp the puddles
[00:32:27.580 --> 00:32:29.240]   and that was wonderful.
[00:32:29.240 --> 00:32:32.340]   And so, Katie Beth, if you and I can give moms
[00:32:32.340 --> 00:32:35.660]   and dads permission to do that extra stuff
[00:32:35.660 --> 00:32:37.900]   and recognize that it's not extra,
[00:32:37.900 --> 00:32:40.560]   that's actually how your children are learning,
[00:32:40.560 --> 00:32:42.980]   then this will have been a good podcast.
[00:32:42.980 --> 00:32:46.140]   - Yeah, my husband said something wonderful last night.
[00:32:46.140 --> 00:32:51.140]   He said, those types of activities give you the opportunity
[00:32:51.140 --> 00:32:54.180]   to interact with your environment
[00:32:54.180 --> 00:32:55.980]   through your children's eyes.
[00:32:55.980 --> 00:32:57.980]   - Ooh, I like that.
[00:32:57.980 --> 00:33:01.460]   - And it just struck me, what brilliance, right?
[00:33:01.460 --> 00:33:03.940]   Dads really can swoop in with a win.
[00:33:03.940 --> 00:33:06.700]   So-- - That's so good.
[00:33:06.700 --> 00:33:11.320]   We forget what the world looks like from their level.
[00:33:11.320 --> 00:33:13.180]   - Yeah, from their perspective,
[00:33:13.180 --> 00:33:16.420]   when they get to see the tiniest bug that we step over,
[00:33:16.420 --> 00:33:20.760]   right, or a really cool pattern on a leaf
[00:33:20.760 --> 00:33:24.680]   or a gnarly twisted twig and they find those things
[00:33:24.680 --> 00:33:28.940]   so fascinating and I'm too busy as an adult
[00:33:28.940 --> 00:33:32.860]   doing adulting things, so I had to remind myself,
[00:33:32.860 --> 00:33:35.900]   slow down and realize they are seeing this
[00:33:35.900 --> 00:33:38.420]   for the very first time and enjoy it
[00:33:38.420 --> 00:33:40.560]   because your first time is over.
[00:33:40.560 --> 00:33:44.340]   So enjoy their first time and watch them
[00:33:44.340 --> 00:33:48.440]   in their world interacting through their eyes.
[00:33:48.440 --> 00:33:51.040]   - The beauty of it, and that's attending.
[00:33:51.040 --> 00:33:53.340]   We've been talking about NCC,
[00:33:53.340 --> 00:33:57.040]   the five core habits for a while, and that's attending.
[00:33:57.040 --> 00:33:59.900]   And little children attend.
[00:33:59.900 --> 00:34:04.140]   They pay attention to what's in front of them
[00:34:04.140 --> 00:34:07.480]   way better than we do naturally.
[00:34:07.480 --> 00:34:12.480]   And I don't want to breed that out of them.
[00:34:12.480 --> 00:34:17.340]   I don't want to hurry them through the world
[00:34:17.340 --> 00:34:21.900]   not giving them time to attend to all the little things
[00:34:21.900 --> 00:34:25.760]   that they see and all the differences they might perceive
[00:34:25.760 --> 00:34:29.260]   and everything that their senses could tell them.
[00:34:29.260 --> 00:34:34.260]   One person suggested to this thinking about it mom
[00:34:35.320 --> 00:34:37.980]   to go outdoors as much as possible.
[00:34:37.980 --> 00:34:42.980]   In fact, to even use the outside as the classroom
[00:34:42.980 --> 00:34:44.500]   whenever you can.
[00:34:44.500 --> 00:34:47.760]   And I thought that was a very inspired suggestion.
[00:34:47.760 --> 00:34:51.820]   Just getting back in touch with nature is a great thing.
[00:34:51.820 --> 00:34:54.740]   - There is just something beautiful and grounding
[00:34:54.740 --> 00:34:59.740]   about a blanket on a beautiful park or a grassy yard
[00:34:59.740 --> 00:35:04.100]   under the shade of a tree and just watching,
[00:35:04.100 --> 00:35:08.360]   watching the clouds in the sky, watching the bugs go past,
[00:35:08.360 --> 00:35:10.740]   watching the ants marching in a line
[00:35:10.740 --> 00:35:14.260]   and the simplicity and the silence of it,
[00:35:14.260 --> 00:35:18.900]   even if it is a noisy environment that just calms your soul
[00:35:18.900 --> 00:35:23.180]   and reminds you that the Lord has made more than just you.
[00:35:23.180 --> 00:35:26.600]   And he's built this world with you in mind.
[00:35:26.600 --> 00:35:29.560]   And so we should enjoy it and soak it up, right?
[00:35:29.560 --> 00:35:31.300]   - Yes, that's great.
[00:35:31.300 --> 00:35:33.660]   That is very, very good advice.
[00:35:33.660 --> 00:35:35.460]   - All right, somebody else said,
[00:35:35.460 --> 00:35:39.420]   this is what you need to collect as you begin to homeschool.
[00:35:39.420 --> 00:35:44.420]   Crayons, paint, a picnic blanket and sidewalk chalk.
[00:35:44.420 --> 00:35:49.600]   What do you think about those suggestions?
[00:35:49.600 --> 00:35:52.280]   - I loved those suggestions.
[00:35:52.280 --> 00:35:56.780]   Again, where were these ideas when I first got started?
[00:35:56.780 --> 00:36:00.420]   I wish I would have had a notebook in my daughter's hands
[00:36:00.420 --> 00:36:04.020]   at all times to just draw what you see.
[00:36:04.020 --> 00:36:06.220]   Come home and tell daddy about your day
[00:36:06.220 --> 00:36:08.420]   when you're done with your day.
[00:36:08.420 --> 00:36:12.140]   And he's getting off work and taking off his shoes
[00:36:12.140 --> 00:36:14.900]   and sitting down for dinner and tell him a story
[00:36:14.900 --> 00:36:19.560]   about what you drew and be more of a participant
[00:36:19.560 --> 00:36:23.140]   in your own world, rather than a bystander,
[00:36:23.140 --> 00:36:27.700]   engaging fully with what it is that you do
[00:36:27.700 --> 00:36:31.220]   and how best to do it, but with some crayons.
[00:36:31.220 --> 00:36:32.260]   - Yeah.
[00:36:32.260 --> 00:36:34.420]   - With some crayons and sidewalk chalk,
[00:36:34.420 --> 00:36:37.380]   draw big, draw small, just draw.
[00:36:37.380 --> 00:36:39.780]   - Yes, yeah, I love that.
[00:36:39.780 --> 00:36:44.780]   It gives our kids a way to express what they're seeing,
[00:36:44.780 --> 00:36:47.220]   what they're learning about,
[00:36:47.220 --> 00:36:50.340]   but sometimes also what they're feeling.
[00:36:50.340 --> 00:36:54.560]   I can remember watching my girls draw
[00:36:54.560 --> 00:36:58.560]   and I could sometimes tell when they were disturbed,
[00:36:58.560 --> 00:37:03.700]   when they were angry or sad about something,
[00:37:03.700 --> 00:37:07.940]   by watching the way, sometimes by what they would draw,
[00:37:07.940 --> 00:37:11.480]   but watching the way that they would draw.
[00:37:11.480 --> 00:37:15.420]   It just gave me a window into their emotions sometimes.
[00:37:15.420 --> 00:37:16.860]   So I loved that.
[00:37:16.860 --> 00:37:21.860]   We have, at our house, we have always had a craft closet.
[00:37:22.620 --> 00:37:27.620]   And so we put, we called it plain on one side paper.
[00:37:27.620 --> 00:37:31.340]   My girls were very prolific drawers and writers
[00:37:31.340 --> 00:37:33.840]   and we could not afford to keep them in paper.
[00:37:33.840 --> 00:37:38.800]   So we recycled the pages that my husband created
[00:37:38.800 --> 00:37:40.100]   of sermon copies.
[00:37:40.100 --> 00:37:42.880]   And so we called it plain on one side paper.
[00:37:42.880 --> 00:37:45.700]   So we had a box of plain on one side paper
[00:37:45.700 --> 00:37:49.620]   and we had beads and clay and glitter,
[00:37:49.620 --> 00:37:52.580]   which was strictly monitored, I must admit.
[00:37:52.580 --> 00:37:56.160]   And markers and crayons and string
[00:37:56.160 --> 00:37:57.940]   and stray pieces of cardboard.
[00:37:57.940 --> 00:37:59.460]   We kept all kinds of things.
[00:37:59.460 --> 00:38:03.520]   And I will tell y'all, my girls are grown now.
[00:38:03.520 --> 00:38:04.360]   They are married.
[00:38:04.360 --> 00:38:08.020]   I have a grandson now, but we still have a craft closet
[00:38:08.020 --> 00:38:11.500]   and the girls will still call home and say,
[00:38:11.500 --> 00:38:16.080]   "In the craft closet, is there any orange yarn?
[00:38:16.080 --> 00:38:19.780]   Or do you still have plaster of Paris?
[00:38:19.780 --> 00:38:23.460]   And do we have any sun stickers?"
[00:38:23.460 --> 00:38:27.120]   And almost every time I'm able to say yes,
[00:38:27.120 --> 00:38:29.060]   because the craft closet is something
[00:38:29.060 --> 00:38:32.300]   that we added to over the years.
[00:38:32.300 --> 00:38:35.900]   In fact, one person said that a craft closet
[00:38:35.900 --> 00:38:40.900]   that you keep adding to is a great idea for holiday gifts.
[00:38:40.900 --> 00:38:46.060]   Like you could tell your in-laws or your kids' friends
[00:38:48.020 --> 00:38:50.660]   who say, "Well, what's something I could get them
[00:38:50.660 --> 00:38:54.660]   for Christmas, art supplies, craft supplies?"
[00:38:54.660 --> 00:38:59.660]   I loved having, both of my girls had their own box
[00:38:59.660 --> 00:39:04.480]   that had colored pencils and tape and scissors
[00:39:04.480 --> 00:39:07.840]   and a glue stick and a ruler.
[00:39:07.840 --> 00:39:10.500]   One of them, one year, asked for a hole punch,
[00:39:10.500 --> 00:39:11.660]   a little hole punch, and I thought,
[00:39:11.660 --> 00:39:12.900]   "I don't know why you want that
[00:39:12.900 --> 00:39:15.220]   and it's probably gonna make a mess.
[00:39:15.220 --> 00:39:17.380]   We're gonna do, I'm gonna let you have that."
[00:39:17.380 --> 00:39:19.060]   They had their own box.
[00:39:19.060 --> 00:39:22.660]   So that kind of stuff was super important.
[00:39:22.660 --> 00:39:27.660]   It gave them their own materials that they had charge over
[00:39:27.660 --> 00:39:31.820]   that they could use to make whatever
[00:39:31.820 --> 00:39:34.260]   their imagination dreamed up.
[00:39:34.260 --> 00:39:36.140]   - Oh yeah, and just being able
[00:39:36.140 --> 00:39:38.620]   to work their little fingers, right?
[00:39:38.620 --> 00:39:42.420]   Crafting is working your brain and your fingers.
[00:39:42.420 --> 00:39:45.260]   So when they're trying to sew together two pieces
[00:39:45.260 --> 00:39:48.900]   of a material for a blanket for their doll
[00:39:48.900 --> 00:39:53.100]   or they're cutting up scraps of colored paper
[00:39:53.100 --> 00:39:56.900]   to put on a montage of some sort or a collage,
[00:39:56.900 --> 00:40:00.080]   it just, they're working their brains and their fingers
[00:40:00.080 --> 00:40:02.860]   and it's fun to watch my daughters crinkle
[00:40:02.860 --> 00:40:04.900]   their little faces up as they're trying
[00:40:04.900 --> 00:40:09.260]   to make something happen that they have a vision
[00:40:09.260 --> 00:40:12.820]   but they just can't figure out how to execute that vision.
[00:40:12.820 --> 00:40:16.980]   And sometimes I join in on the craft time
[00:40:16.980 --> 00:40:18.940]   and sometimes I just sit back
[00:40:18.940 --> 00:40:21.060]   and it's better than watching television
[00:40:21.060 --> 00:40:25.500]   because it's unfolding, it's like live entertainment for us.
[00:40:25.500 --> 00:40:29.040]   - I love the experimentation that happens and they do,
[00:40:29.040 --> 00:40:31.620]   they learn a lot about cause and effect that way.
[00:40:31.620 --> 00:40:36.260]   They learn try, try again if something doesn't work out
[00:40:36.260 --> 00:40:39.700]   or sometimes the thing that you envision in your mind
[00:40:39.700 --> 00:40:42.600]   comes out much differently through your fingers
[00:40:42.600 --> 00:40:46.380]   but that's a great lesson to learn
[00:40:46.380 --> 00:40:51.260]   and it is a lesson that is caught more easily than taught
[00:40:51.260 --> 00:40:55.900]   and so for them to have that experience, it's really good.
[00:40:55.900 --> 00:41:00.260]   And one friend and I thought this was a lovely piece
[00:41:00.260 --> 00:41:04.080]   of advice, I was kind of high strung as a new homeschooler
[00:41:04.080 --> 00:41:07.140]   and as a type A person, this friend said,
[00:41:07.140 --> 00:41:11.620]   "Don't fret over the mess."
[00:41:11.620 --> 00:41:12.680]   - Yeah.
[00:41:12.680 --> 00:41:16.040]   - I had a hard time with that in the beginning.
[00:41:16.040 --> 00:41:20.360]   - You and me both, I felt like I wasn't doing
[00:41:20.360 --> 00:41:22.900]   a good enough job as a homemaker
[00:41:22.900 --> 00:41:27.400]   if my home didn't look like an Etsy board
[00:41:27.400 --> 00:41:32.400]   or a Pinterest board or it didn't look magazine ready
[00:41:32.400 --> 00:41:36.580]   and I had a couple extra loads of laundry
[00:41:36.580 --> 00:41:40.660]   or a few dishes in the sink and I'll tell you what,
[00:41:40.660 --> 00:41:45.100]   like when I told you I never took a nap that I regretted,
[00:41:45.100 --> 00:41:50.980]   I will take a messy kitchen and especially if it comes
[00:41:50.980 --> 00:41:54.260]   with some scraps of paper and some strings
[00:41:54.260 --> 00:41:56.920]   that are from a recent craft project
[00:41:56.920 --> 00:42:01.920]   over a well-tended two paper but board children any day
[00:42:01.920 --> 00:42:07.240]   and there's ways to incorporate education
[00:42:08.860 --> 00:42:11.700]   with not just academics but your education
[00:42:11.700 --> 00:42:13.800]   with keeping a tidy house.
[00:42:13.800 --> 00:42:17.260]   I'm not saying live in utter disgust
[00:42:17.260 --> 00:42:20.560]   but there's ways to dance and sing
[00:42:20.560 --> 00:42:25.560]   and practice your memory work or practice your times tables,
[00:42:25.560 --> 00:42:28.740]   things like that while you're putting away the clean dishes.
[00:42:28.740 --> 00:42:30.420]   - Yes, absolutely.
[00:42:30.420 --> 00:42:34.780]   - Don't let chores rule your schedule.
[00:42:34.780 --> 00:42:38.780]   That's what I would tell 25-year-old Katie Beth.
[00:42:38.780 --> 00:42:41.260]   - Yes, oh, I love that.
[00:42:41.260 --> 00:42:45.300]   I love that and you don't want your children
[00:42:45.300 --> 00:42:50.300]   to feel like keeping your house clean is more important
[00:42:50.300 --> 00:42:55.140]   than playing with them or exploring with them
[00:42:55.140 --> 00:42:59.060]   or reading with them or really almost anything with them.
[00:42:59.060 --> 00:43:02.340]   You don't want them to feel like that your house
[00:43:02.340 --> 00:43:05.820]   is more important to you than they are.
[00:43:05.820 --> 00:43:08.000]   - Indeed, yeah.
[00:43:08.000 --> 00:43:11.260]   Some people were very specific
[00:43:11.260 --> 00:43:14.620]   and the things they were telling this new person
[00:43:14.620 --> 00:43:17.980]   to begin to accumulate math manipulatives,
[00:43:17.980 --> 00:43:21.300]   did you guys have manipulatives, Katie Beth?
[00:43:21.300 --> 00:43:24.200]   - Oh, and you know what, if I'm gonna be honest with you,
[00:43:24.200 --> 00:43:27.700]   I think they were used as like building blocks
[00:43:27.700 --> 00:43:31.860]   and toys more than math manipulatives.
[00:43:31.860 --> 00:43:35.500]   And that was okay because they were seeing something
[00:43:35.500 --> 00:43:37.340]   and using it in a different way
[00:43:37.340 --> 00:43:39.600]   while still playing with math
[00:43:39.600 --> 00:43:44.600]   and realizing this block of eight can only go this far.
[00:43:44.600 --> 00:43:48.160]   So I'm gonna need to add these blocks of fours
[00:43:48.160 --> 00:43:49.760]   to get what I wanted with it.
[00:43:49.760 --> 00:43:53.240]   But yes, we have more math minutes.
[00:43:53.240 --> 00:43:56.480]   Even today, I can't let these go.
[00:43:56.480 --> 00:43:59.980]   I think I'm gonna keep them until I have grandkids.
[00:43:59.980 --> 00:44:02.300]   - Oh yeah, yeah, I know.
[00:44:02.300 --> 00:44:04.920]   I still have all my Cuisinair rods
[00:44:04.920 --> 00:44:08.500]   and all my little snap blocks and the girls.
[00:44:08.500 --> 00:44:09.520]   We used them.
[00:44:09.520 --> 00:44:13.020]   We use them sometimes even when the girls were older
[00:44:13.020 --> 00:44:17.600]   because they helped with percentages even.
[00:44:17.600 --> 00:44:20.480]   So anyway, I never regretted those things either.
[00:44:20.480 --> 00:44:22.700]   Somebody even said a laminator.
[00:44:22.700 --> 00:44:24.840]   Did you have a laminator?
[00:44:24.840 --> 00:44:29.840]   - I took forever to buy a laminator and I don't know why.
[00:44:29.840 --> 00:44:34.760]   I think my older daughter was in challenge A
[00:44:34.760 --> 00:44:36.760]   before I ever bought a laminator.
[00:44:36.760 --> 00:44:38.840]   And I remember after that year,
[00:44:38.840 --> 00:44:42.600]   I looked at my husband and said, "What took me so long?"
[00:44:42.600 --> 00:44:43.880]   - Isn't that funny?
[00:44:43.880 --> 00:44:47.000]   - And we still have things from that year
[00:44:47.000 --> 00:44:50.920]   that I had made and laminated that she still uses.
[00:44:50.920 --> 00:44:54.000]   So it can be dangerous though.
[00:44:54.000 --> 00:44:54.820]   Watch out.
[00:44:54.820 --> 00:44:57.580]   You'll find yourself wanting to laminate everything.
[00:44:57.580 --> 00:44:58.800]   Yes.
[00:44:58.800 --> 00:45:00.380]   - That's hilarious.
[00:45:00.380 --> 00:45:01.220]   That's hilarious.
[00:45:01.220 --> 00:45:04.200]   Well, I am like super shocked to look up
[00:45:04.200 --> 00:45:05.720]   and realize that we've been talking
[00:45:05.720 --> 00:45:08.360]   for about 40 minutes already.
[00:45:08.360 --> 00:45:09.200]   I know.
[00:45:09.200 --> 00:45:13.680]   And so I actually may ask you to come back another time,
[00:45:13.680 --> 00:45:15.640]   Katie Beth, if you will.
[00:45:15.640 --> 00:45:16.920]   - I would be honored.
[00:45:16.920 --> 00:45:20.440]   - Because one, I had several people
[00:45:20.440 --> 00:45:23.680]   who when we were asking about,
