
[00:00:00.000 --> 00:00:05.000]   American 11, American 11, how do you hear the center?
[00:27:31.000 --> 00:27:39.000]   If he were, our hope would be very fragile and, I think, nonexistent.
[00:27:39.000 --> 00:27:47.000]   The thought I had last evening as I was going to sleep was that Satan did his work long ago on this one.
[00:27:47.000 --> 00:27:52.000]   You know, these people who are involved in such incidents, and we read yesterday's Psalm 36 where it says,
[00:27:52.000 --> 00:27:57.000]   "Sin whispers to the heart of the wicked and deep within their hearts, and they have no fear of God to restrain them.
[00:27:57.000 --> 00:28:02.000]   In their blind conceit, they cannot even see how wicked they really are.
[00:28:02.000 --> 00:28:06.000]   And they lie awake at night hatching sinful plots."
[00:28:06.000 --> 00:28:11.000]   Well, he did their work, and I'm imagining Satan just sat back and watched it happen.
[00:28:11.000 --> 00:28:19.000]   Well, whether he sat back and watched it happen or he did what he did to Judas, remember that word in Luke 22?
[00:28:19.000 --> 00:28:25.000]   Satan entered into Judas, and he went and he took the 30 pieces of silver.
[00:28:25.000 --> 00:28:34.000]   So Satan has indirect and direct ways of working, and perhaps Satan entered in that morning.
[00:28:34.000 --> 00:28:38.000]   He just did a decisive work, but he also does these preparatory works.
[00:28:38.000 --> 00:28:39.000]   Well, he gets your heart ready. Sure.
[00:28:39.000 --> 00:28:45.000]   And it doesn't take Satan. I mean, let's not be too quick to say, "Oh, Satan did this."
[00:28:45.000 --> 00:28:49.000]   Our flesh is plenty evil to do this sort of thing. Oh, yeah.
[00:28:49.000 --> 00:28:53.000]   The world is plenty evil to set things up so that we do it.
[00:28:53.000 --> 00:29:01.000]   Sin, Paul called sin a power, an indwelling power within us that rises up and takes us captive.
[00:29:01.000 --> 00:29:11.000]   So we don't need to blame Satan for every evil thing that happens because we're bad enough to do it without bringing him in as an explanatory factor,
[00:29:11.000 --> 00:29:18.000]   which is why I think Jesus didn't focus on Satan when they brought him the news about the Tower of Siloam falling on the 18
[00:29:18.000 --> 00:29:21.000]   or the mingling of the blood of the Galileans with their sacrifices.
[00:29:21.000 --> 00:29:27.000]   He simply said, "You repent. You repent. Not you run away from Satan."
[00:29:27.000 --> 00:29:31.000]   This is interesting. On Sunday morning was our communion Sunday in church,
[00:29:31.000 --> 00:29:35.000]   and I preached on Paul's warning to examine yourselves.
[00:29:35.000 --> 00:29:38.000]   Why have you come to this table? What have you brought with you?
[00:29:38.000 --> 00:29:43.000]   And of course, all the other things Paul talks about up to 1 Corinthians 11,
[00:29:43.000 --> 00:29:50.000]   dealing with divisions and dealing with sin in the church and the astonishment he has that they're kind of pleased with themselves,
[00:29:50.000 --> 00:29:55.000]   that they're accepting all these things. And then he comes to the table and you must examine yourself if you come to worship.
[00:29:55.000 --> 00:30:03.000]   I walked away from the sermon on Sunday just beating myself up that we were too harsh in saying, "You and God have got to get this right."
[00:30:03.000 --> 00:30:08.000]   And this is exactly what you've been saying all morning. "You and God have got to get this right."
[00:30:08.000 --> 00:30:11.000]   What we saw yesterday lies in the heart of all of us.
[00:30:11.000 --> 00:30:19.000]   In fact, if you go on and read the rest of that passage, something absolutely stunning is said that would really make you wonder if you'd been too harsh,
[00:30:19.000 --> 00:30:31.000]   because he says, "If you don't discern the body and you don't examine yourself carefully, this is why some are sick among you and some have died."
[00:30:31.000 --> 00:30:43.000]   We said that. Somebody said it's the most dangerous service a church can hold, because it has direct consequences to how you approach it.
[00:30:43.000 --> 00:30:55.000]   But what makes it so mysterious and amazing and wonderful is that the death there is pictured as a way of not coming into condemnation.
[00:30:55.000 --> 00:31:00.000]   We are being judged by the Lord that we might not be condemned by the Lord.
[00:31:00.000 --> 00:31:01.000]   That's right.
[00:31:01.000 --> 00:31:05.000]   So that even death, and this is relevant, "Oh, is this relevant?"
[00:31:05.000 --> 00:31:06.000]   It's exactly right.
[00:31:06.000 --> 00:31:10.000]   Even death can be a mercy from God.
[00:31:10.000 --> 00:31:11.000]   See, there you go.
[00:31:11.000 --> 00:31:21.000]   Well, we're talking to Pastor John Piper of Bethlehem Baptist Church, and we so appreciate you coming in and just opening the word and setting our eyes back on Christ.
[00:31:21.000 --> 00:31:33.000]   We mentioned this morning in Hebrews chapter 12 where the writer says, "Consider him who endured such opposition from sinful men," and that's what we're doing, so that you will not grow weary.
[00:31:33.000 --> 00:31:41.000]   Well, now at three minutes before eight, I wonder, Dr. Piper, if you would lead us again in prayer for healing, understanding.
[00:31:41.000 --> 00:32:04.000]   Father in heaven, our hearts go out to hundreds of thousands of family members who to this moment don't know what's become of their loved ones, and I pray that you would turn their hearts to you and that you would cause them to submit their wills and their hearts and their lives to you and to look to you for help and strength.
[00:32:04.000 --> 00:32:14.000]   I pray, oh God, that you would bring your unique kind of consolation through Jesus Christ who loved us and gave himself for us.
[00:32:14.000 --> 00:32:23.000]   I pray that you would pour out the Holy Spirit upon us, oh God, as a church of Jesus Christ and upon the world for awakening.
[00:32:23.000 --> 00:32:36.000]   I pray that you would assert your glorious, gracious, kind, merciful, powerful, just, holy supremacy into the American life and make Jesus Christ the issue today.
[00:32:36.000 --> 00:32:46.000]   And may people see him for whom he really is and savor him and love him and trust him and treasure him and count him more precious than anything else in all the world.
[00:32:46.000 --> 00:33:00.000]   Oh God, let this tragedy not happen in vain, but get people's hearts for yourself so that they not only have some relief in this world, but everlasting joy, everlasting peace, everlasting life.
[00:33:00.000 --> 00:33:08.000]   Lord, we want to see the greatest possible joy come, and that will come for eternity through Jesus Christ alone.
[00:33:08.000 --> 00:33:20.000]   So magnify your son, Lord, in this calamity, I pray, so that people will reap a harvest of righteousness and a harvest of everlasting peace and joy.
[00:33:20.000 --> 00:33:23.000]   Through Christ I pray, amen.
[00:33:23.000 --> 00:33:24.000]   - Amen.
[00:33:24.000 --> 00:33:26.000]   - Spoken from the heart.
[00:33:26.000 --> 00:33:32.000]   - KTIS FM in the Twin Cities at 10 minutes after 8 o'clock.
[00:33:32.000 --> 00:33:37.000]   We are visiting with Dr. John Piper, who is helping us overcome evil with good.
[00:33:37.000 --> 00:33:45.000]   And so we think that on the day when we start to look around, and I think yesterday I was numb.
[00:33:45.000 --> 00:33:47.000]   I was just numb by all of it.
[00:33:47.000 --> 00:33:58.000]   I couldn't believe 24 hours ago we were here watching the monitors and saw something go on, didn't know what it was, and thought, well, perhaps it's an accident.
[00:33:58.000 --> 00:34:04.000]   Well, then a second plane flying into the other tower, and then within minutes, here we are.
[00:34:04.000 --> 00:34:11.000]   We're in the same shock that I felt as a kid when President Kennedy was assassinated.
[00:34:11.000 --> 00:34:15.000]   I felt it again when the shuttle exploded.
[00:34:15.000 --> 00:34:21.000]   There have been other times in my life as well when Robert F. Kennedy was assassinated, when Martin Luther King Jr. was assassinated.
[00:34:21.000 --> 00:34:26.000]   These are all things that I in my 20s have imprinted now.
[00:34:26.000 --> 00:34:35.000]   It just feels like it's in my DNA for this shock, and then the plane going into the Pentagon, and you realize this is an awful day.
[00:34:35.000 --> 00:34:42.000]   And so now the shock, I guess, is I don't know if it's wearing off, but now it's like, how do we make any sense?
[00:34:42.000 --> 00:34:44.000]   Where do we start?
[00:34:44.000 --> 00:34:46.000]   How do we rebuild?
[00:34:46.000 --> 00:34:50.000]   And I know the focus needs to be on the cross, because I've said that.
[00:34:50.000 --> 00:34:55.000]   I've been taught that in the last 10 years, but that's difficult too.
[00:34:55.000 --> 00:35:00.000]   So you're helping to shape the perspective and maybe sharpen the image.
[00:35:00.000 --> 00:35:12.000]   Well, I think you said it well, that the order is one moving from the immediate personal experience of emotion that the Bible cares a lot about
[00:35:12.000 --> 00:35:19.000]   to the more reflective, quiet, coming to terms with truth.
[00:35:19.000 --> 00:35:20.000]   We need both.
[00:35:20.000 --> 00:35:28.000]   We can't just jump in with both feet at the theoretical, theological level at the most raw moments of life.
[00:35:28.000 --> 00:35:31.000]   There's a time for silence and a time for speaking.
[00:35:31.000 --> 00:35:35.000]   There's a time for embracing and a time for refraining from embracing.
[00:35:35.000 --> 00:35:51.000]   And so as the time goes by, pastors need to step up to the plate with fiber in their tree and give people a rock to stand on and a trunk for the branches to hang on.
[00:35:51.000 --> 00:35:56.000]   And whether we're quite there or not, we're forced to be there.
[00:35:56.000 --> 00:36:06.000]   And my passion is to spread a passion for the supremacy of God in all things, for the joy of all peoples.
[00:36:06.000 --> 00:36:19.000]   And so the reason I come back again and again to the supremacy of God in these moments is because I think if we lose it, we lose the most precious thing in the world.
[00:36:19.000 --> 00:36:20.000]   We lose everything.
[00:36:20.000 --> 00:36:29.000]   And one of the texts that's been on my mind in recent minutes especially is the book of Lamentations.
[00:36:29.000 --> 00:36:39.000]   Now, there's not a more horrific book in the Old Testament because it's after the carnage of Jerusalem by the Babylonians.
[00:36:39.000 --> 00:36:46.000]   And it is so horrible that women are boiling and eating their children.
[00:36:46.000 --> 00:36:59.000]   And out of that setting, Jeremiah writes two things that I think if you lose the one, you lose the other.
[00:36:59.000 --> 00:37:03.000]   The one we all love is the hymn, "Great is Thy Faithfulness."
[00:37:03.000 --> 00:37:11.000]   Right in the middle chapter, he writes, "The steadfast love of the Lord never ceases. His mercies never come to an end.
[00:37:11.000 --> 00:37:19.000]   They are new every morning. Great is Thy faithfulness. The Lord is my portion, says my soul. Therefore I will hope in Him."
[00:37:19.000 --> 00:37:24.000]   I mean, how can he say, "Mercies are new every morning" when things like this are happening?
[00:37:24.000 --> 00:37:26.000]   Mercies are new every morning.
[00:37:26.000 --> 00:37:33.000]   And just a few verses later in the chapter say, "For the Lord will not cast off forever.
[00:37:33.000 --> 00:37:38.000]   Though He cause grief, He will have compassion.
[00:37:38.000 --> 00:37:46.000]   According to the abundance of His steadfast love, for He does not from His heart," is the literal translation.
[00:37:46.000 --> 00:37:51.000]   "Willingly," it says, "He does not willingly afflict or grieve the sons of men."
[00:37:51.000 --> 00:38:00.000]   So there you have back to back, the Lord causes grief and His mercies are new every morning.
[00:38:00.000 --> 00:38:04.000]   So my gut feeling is I want mercy in my life.
[00:38:04.000 --> 00:38:08.000]   I want to live by mercy. I want to give mercy. I want to live mercy for people.
[00:38:08.000 --> 00:38:18.000]   And I think I'm going to lose verses 22 to 24, the mercy verses, if I lose the supremacy verses just a few verses later.
[00:38:18.000 --> 00:38:25.000]   Which is why I'm so zealous that God be given His rightful place in these moments and that we not kind of shuttle Him to the side and say,
[00:38:25.000 --> 00:38:27.000]   "Well, let's just deal with human misery here."
[00:38:27.000 --> 00:38:39.000]   Because my only hope in dealing with human misery is a great, holy, good, gracious, sovereign God who with all of His mystery can answer our prayers
[00:38:39.000 --> 00:38:44.000]   and can do miracles beyond what all humans can do, can restrain sin.
[00:38:44.000 --> 00:38:52.000]   Like He did to what? The King of Bimelech in Genesis 20 where Abraham said, "She's my sister."
[00:38:52.000 --> 00:38:57.000]   You know, "Sarah's my sister." And so she goes into the harem and could be slept with that night.
[00:38:57.000 --> 00:39:00.000]   And he doesn't, Bimelech doesn't sleep with her.
[00:39:00.000 --> 00:39:06.000]   And in the morning, God confronts him and he apologizes because he didn't know what was up.
[00:39:06.000 --> 00:39:10.000]   And God says, "I kept you from sinning."
[00:39:10.000 --> 00:39:15.000]   Now God can do that. God can keep people from sinning.
[00:39:15.000 --> 00:39:19.000]   One puff of His breath and the plane misses the tower.
[00:39:19.000 --> 00:39:26.000]   One slight restraint and this guy falls down in the plane instead of going into the cockpit.
[00:39:26.000 --> 00:39:33.000]   God can do that. And that He can do it creates problems for us in dealing with the calamity
[00:39:33.000 --> 00:39:43.000]   and creates hope for us in coming out of the calamity into a life where we know He will not let anything befall us but what is good for us, like Romans 8, 28 says.
[00:39:43.000 --> 00:39:55.000]   So it's so important to me that even though it's painful sometimes to hear in moments of crisis that we give God His rightful place as the sovereign merciful Lord of the universe so that we have a gospel for people.
[00:39:55.000 --> 00:40:00.000]   Well, it's been quite the morning and Dr. Piper, we just want to say thank you for sharing your heart with us this morning.
[00:40:00.000 --> 00:40:08.000]   I know that it is, it has been a part of the refuge that God has been using to bring some peace to some hearts.
[00:40:08.000 --> 00:40:11.000]   Maybe raise more questions, I guess, as well.
[00:40:11.000 --> 00:40:16.000]   But I pray that there are questions about the solid rock, the foundations that we're all standing on as God's people.
[00:40:16.000 --> 00:40:25.000]   When you were speaking about lamentations, I was thinking of David's words when he says, "I waited patiently for the Lord. He turned to me, He heard my cry.
[00:40:25.000 --> 00:40:27.000]   And He, God, took me out of this horrible pit."
[00:40:27.000 --> 00:40:36.000]   Philosophy can't do it, determination can't do it, consensus can't do it, and just a vote at a voting booth can't do it. It's God.
[00:40:36.000 --> 00:40:44.000]   And he goes on and says, "Put a new song in my mouth, put my feet upon a rock. Many will see and fear and put their trust in the Lord."
[00:40:44.000 --> 00:40:53.000]   Which means that the extended time of desolation was the means to a new song, which was the means to people trusting Christ.
[00:40:53.000 --> 00:41:02.000]   Those are the kinds of connections our people have just got to see so that they don't linger in the desolation without thinking God has no good designs.
[00:41:02.000 --> 00:41:06.000]   Absolutely, and that there is a rock, that there is a solid foundation.
[00:41:06.000 --> 00:41:16.000]   And as I was speaking to one of our listeners and staff members here on the college campus, he said, I think very vividly, "We've watched this house built on sand crumble to the ground.
[00:41:16.000 --> 00:41:24.000]   Now which are we going to do? Are we going to build our new house on the rock from the foundation of Christ?
[00:41:24.000 --> 00:41:28.000]   Or are we going to try the sand thing again? Well, let's go to the rock."
[00:41:28.000 --> 00:41:32.000]   It makes life look like the World Trade Center coming down.
[00:41:32.000 --> 00:41:37.000]   The trigger word for me in all of that is fear. That's the word. Many will fear him.
[00:41:37.000 --> 00:41:44.000]   And I see that word in so many places as it says, "Fear is the beginning of wisdom."
[00:41:44.000 --> 00:41:55.000]   Right, and I just read in Hebrews yesterday, I believe it was, when Christ is described, it says, "His delight will be in the fear of the Lord."
[00:41:55.000 --> 00:42:14.000]   If we find the covert in the cleft of the rock where we're safe in Jesus through the cross, the hurricane of God's might ceases to be threatening and becomes gloriously satisfying.
[00:42:14.000 --> 00:42:20.000]   In the eye of the hurricane is a safe place to look at this mighty God.
[00:42:20.000 --> 00:42:29.000]   Our God is a consuming fire, Hebrews says, and yet he doesn't have to be frightening to the soul that is safe in Jesus.
[00:42:29.000 --> 00:42:35.000]   You mentioned to me on the phone yesterday, Chuck, about children and people struggling.
[00:42:35.000 --> 00:42:39.000]   In fact, I heard on some station people talking about that this morning.
[00:42:39.000 --> 00:42:45.000]   I was just trying to find you this morning quick before I came over and they were talking about children.
[00:42:45.000 --> 00:42:51.000]   And I just want to stress to parents that we expect too little of our children.
[00:42:51.000 --> 00:43:03.000]   They are capable of discerning and grasping some pretty weighty things about God and are probably willing to embrace them more quickly than many adults.
[00:43:03.000 --> 00:43:13.000]   When we tell them the story of the flood, we ought to tell them it's about the judgment of God on humanity and everybody drowned because of how horrible sin is.
[00:43:13.000 --> 00:43:19.000]   And when we tell them the story of the feeding of the 5,000, we shouldn't say this is about the sharing of a lunch.
[00:43:19.000 --> 00:43:25.000]   This is about a mighty Christ who takes five little loaves of your life and feeds 5,000 people.
[00:43:25.000 --> 00:43:28.000]   He can do wonders with your little life. Give yourself to him.
[00:43:28.000 --> 00:43:32.000]   We need to get our kids into a big vision of God.
[00:43:32.000 --> 00:43:36.000]   And I got a little five-year-old girl. She's sitting right outside that window there.
[00:43:36.000 --> 00:43:39.000]   This is a homeschool outing for her to see how the radio works.
[00:43:39.000 --> 00:43:48.000]   And she said this morning, "Now, a plane was stolen and hit a building."
[00:43:48.000 --> 00:43:58.000]   And I said, "You know what happened? God allowed something very terrible to happen so that he might bring about great good.
[00:43:58.000 --> 00:44:10.000]   Let's pray that millions upon millions of divine, gracious, merciful purposes would happen in people's lives."
[00:44:10.000 --> 00:44:17.000]   For example, Talitha, we're praying right now. We're praying. We wouldn't have been praying like this before.
[00:44:17.000 --> 00:44:20.000]   I mean, when you say, "What's the purpose of God in these kinds of things?"
[00:44:20.000 --> 00:44:23.000]   One answer is billions of purposes.
[00:44:23.000 --> 00:44:31.000]   God is doing things that we can't imagine. And we just need to put our hands over our mouths, submit to him, and go back to the cross.
[00:44:31.000 --> 00:44:38.000]   And maybe I watch the clock come into an end there, and I need to go, and you need to go, and I'm so glad Michael Smith is coming.
[00:44:38.000 --> 00:44:41.000]   But let me just end on the gospel. Can I?
[00:44:41.000 --> 00:44:43.000]   Yes, please.
[00:44:43.000 --> 00:44:47.000]   I've been reveling in Romans for three years at Bethlehem.
[00:44:47.000 --> 00:44:53.000]   And preached, "There is therefore now no condemnation," to those who were in Christ Jesus last Sunday.
[00:44:53.000 --> 00:44:58.000]   And it's, of course, and I want the listeners to hear this and know it with all their hearts,
[00:44:58.000 --> 00:45:05.000]   that the fact that there can be no condemnation is not rooted in our goodness, but in Christ's sufficiency on the cross.
[00:45:05.000 --> 00:45:13.000]   The Son of God died for sinners. Everyone who comes to him can have absolute, total pardon and forgiveness.
[00:45:13.000 --> 00:45:19.000]   They can be clothed in a righteousness not their own. When they're faced with the last judgment or the accusations of Satan,
[00:45:19.000 --> 00:45:25.000]   they can say, "No, there is over me no condemnation because I am in Christ Jesus."
[00:45:25.000 --> 00:45:29.000]   But here's the note I think we need to strike at this moment.
[00:45:29.000 --> 00:45:40.000]   That message goes out to every nation, every people group, every color, every ethnic group in the Mideast, in Saudi Arabia, in Afghanistan.
[00:45:40.000 --> 00:45:44.000]   And that same gospel saves every kind of person.
[00:45:44.000 --> 00:45:56.000]   So I just plead with the Church of Jesus Christ not to fall into the trap of starting to stereotype Arab people or Palestinian people
[00:45:56.000 --> 00:46:02.000]   or people of a certain color as having a certain bent. That is the essence of racism.
[00:46:02.000 --> 00:46:09.000]   It's the essence of prejudice. Lumping a group together, taking one lousy apple and making the whole barrel rotten.
[00:46:09.000 --> 00:46:22.000]   Oh, that the Church would say, "Jesus Christ died for all," so that whoever will believe of any color may have eternal life and escape perishing.
[00:46:22.000 --> 00:46:28.000]   Whether they go down in a plane, whether they go up in smoke, Christians have a message in the midst of tragedy.
[00:46:28.000 --> 00:46:31.000]   They have a message at funerals, a message at weddings.
[00:46:31.000 --> 00:46:34.000]   And it is a glorious thing to be a Christian.
[00:46:34.000 --> 00:46:40.000]   I buried an old man when I came to the Church 21 years ago who looked up from the bed to me and he smiled as he was dying.
[00:46:40.000 --> 00:46:47.000]   He said, "Pastor John, the greatest thing in the world is to be saved."
[00:46:47.000 --> 00:46:50.000]   And we can offer that to every single person.
[00:46:50.000 --> 00:46:54.000]   So bless you, brothers, as you keep offering the good news on this station.
[00:46:54.000 --> 00:46:56.000]   It was an honor to be here with you.
[00:46:56.000 --> 00:46:57.000]   A rich interview.
[00:46:57.000 --> 00:47:04.000]   This was John Piper's appearance on the morning after 9/11 on KTIS, an FM radio station in Minneapolis.
[00:47:04.000 --> 00:47:12.000]   God has ways to ordain things in his mysterious sovereignty that are for our good in spite of being incredibly painful.
[00:47:12.000 --> 00:47:17.000]   And that means ultimately God is doing billions of good things in lives because of this tragedy.
[00:47:17.000 --> 00:47:23.000]   And so we "put our hands over our mouth, submit to him, and go back to the cross."
[00:47:23.000 --> 00:47:28.000]   In the end, "Our God reigned on September 11th.
[00:47:28.000 --> 00:47:33.000]   He is not cruel, he is not wicked, and he is not a sinner."
[00:47:33.000 --> 00:47:36.000]   That's instructive 20 years later.
[00:47:36.000 --> 00:47:40.000]   Thank you for listening to this special episode of the Ask Pastor John podcast.
[00:47:40.000 --> 00:47:41.000]   I'm your host Tony Reinke.
[00:47:41.000 --> 00:47:44.000]   We'll see you back here on Monday with Pastor John back in studio.
[00:47:44.000 --> 00:47:45.000]   We'll see you then.
[00:47:45.000 --> 00:47:46.000]   [end]
[00:47:47.000 --> 00:47:48.000]   [music]
[00:47:49.000 --> 00:47:50.000]   [end]
[00:47:50.000 --> 00:47:51.000]   [music]
[00:47:51.000 --> 00:47:51.000]   [end]
[00:47:51.000 --> 00:48:01.000]   [BLANK_AUDIO]

