
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:30:20.000 --> 00:30:33.000]   When we pivot to the creating side, I don't have a lot of informed positions to share with you due to, as I said, no success in this area.
[00:30:33.000 --> 00:30:40.000]   I wanted to say modest success, but I have no success in this area thus far in helping to develop these skills with my children.
[00:30:40.000 --> 00:30:42.000]   My opinions very quickly are these.
[00:30:42.000 --> 00:30:51.000]   Number one, if you are going to introduce an instrument, there are a few instruments that make a lot of sense to start with.
[00:30:51.000 --> 00:31:03.000]   Those instruments would probably involve some form of chord making so that your child can understand chord theory and how that works.
[00:31:03.000 --> 00:31:10.000]   Probably the two obvious starting points would be either piano or guitar, and both of them together.
[00:31:10.000 --> 00:31:15.000]   Piano has the benefit of being perhaps one of the more straightforward.
[00:31:15.000 --> 00:31:23.000]   Pianos are everywhere, they're super popular in our day, they're widely available, and they're fantastic for understanding chord theory, for developing skills.
[00:31:23.000 --> 00:31:27.000]   You've got the whole classical piano training world. It's remarkable.
[00:31:27.000 --> 00:31:31.000]   Guitars have the benefit of also being available everywhere.
[00:31:31.000 --> 00:31:35.000]   The guitar is always around. They're more portable. You can take them, you can use them.
[00:31:35.000 --> 00:31:42.000]   And if a child learns something on piano or something on guitar, that's a skill that can go with them for his entire lifetime.
[00:31:42.000 --> 00:31:45.000]   There are obviously other great instruments.
[00:31:45.000 --> 00:31:50.000]   Think of here the Suzuki program for violinists and other instruments as well.
[00:31:50.000 --> 00:31:53.000]   But young children can learn an instrument like violin.
[00:31:53.000 --> 00:32:03.000]   The problem with instruments like violin or with clarinet or trumpet is, at least for me, that those instruments fit in best generally with a band.
[00:32:03.000 --> 00:32:08.000]   Whereas guitar or piano are useful on their own.
[00:32:08.000 --> 00:32:13.000]   You can accompany a group, you can lead a sing-along, you can do whatever it is.
[00:32:13.000 --> 00:32:15.000]   If that's your interest, that's my interest.
[00:32:15.000 --> 00:32:21.000]   If that's your interest, then guitar and piano are just more useful than trumpet.
[00:32:21.000 --> 00:32:30.000]   It's hard to lead a sing-along of a group of people in a rousing hymn or chorus of some kind with a trumpet.
[00:32:30.000 --> 00:32:36.000]   Trumpet is obviously a spectacular instrument, a wonderful to listen to in its place, but it's part of a band.
[00:32:36.000 --> 00:32:44.000]   So if you were only going to choose one, I think why not introduce a little bit of practicality into your instrument choice.
[00:32:44.000 --> 00:32:50.000]   Piano has the disadvantage of being large and bulky if you're working with a large acoustic piano,
[00:32:50.000 --> 00:32:58.000]   but keyboards are pretty inexpensive and pretty portable and can actually probably be a better choice than a large acoustic piano
[00:32:58.000 --> 00:33:06.000]   due to their ability to connect easily with electronic devices using the MIDI note system.
[00:33:06.000 --> 00:33:09.000]   So here we pivot to how do you learn?
[00:33:09.000 --> 00:33:12.000]   Obviously a great teacher is probably key.
[00:33:12.000 --> 00:33:16.000]   I don't know how to tell you how to find a great teacher other than word of mouth, friends, etc.
[00:33:16.000 --> 00:33:24.000]   I don't have a framework for what makes a great teacher beyond what I would love to see is a teacher that can inspire and impart passion.
[00:33:24.000 --> 00:33:29.000]   I have had a couple of good piano teachers that I've liked, meaning for the children,
[00:33:29.000 --> 00:33:35.000]   but so far I haven't had a great one where it's really been fantastic.
[00:33:35.000 --> 00:33:40.000]   What I'm getting ready to try is the use of some of the apps.
[00:33:40.000 --> 00:33:45.000]   I'm going to try one of the piano apps in the coming months and see how that works.
[00:33:45.000 --> 00:33:49.000]   We've had some other priorities as a family. I've just let the piano go for a while,
[00:33:49.000 --> 00:34:01.000]   but I think this is one of those areas where some of these piano learning apps are probably a good in-between space between a teacher and nothing.
[00:34:01.000 --> 00:34:09.000]   If the cost of a teacher or the difficulty of finding a teacher, or in my case, sometimes just the weekly commitments of going to a teacher's studio,
[00:34:09.000 --> 00:34:15.000]   if some of those things aren't appropriate for you, then here is where I think an app might bridge the gap.
[00:34:15.000 --> 00:34:21.000]   As I look at myself as well, where I've had the most success in studying piano has been when I've worked with a virtual class.
[00:34:21.000 --> 00:34:29.000]   I haven't previously tried one of the straight-up piano apps, but I've worked with some virtual classes, virtual teachers, where everything was asynchronous,
[00:34:29.000 --> 00:34:33.000]   and that's worked better for me than working with an in-person teacher.
[00:34:33.000 --> 00:34:37.000]   I don't think it's as good as a teacher. You need the feedback from a quality teacher,
[00:34:37.000 --> 00:34:41.000]   but I think it's a pretty cool in-between area and worth considering.
[00:34:41.000 --> 00:34:50.000]   If you're looking to introduce piano or introduce guitar and you don't have a great system,
[00:34:50.000 --> 00:34:59.000]   I think you could do a lot worse than just going and getting a keyboard and a guitar and grabbing an iPad app or something
[00:34:59.000 --> 00:35:04.000]   where there's an opportunity for your child to learn some simple songs and see what sticks.
[00:35:04.000 --> 00:35:09.000]   And then, if appropriate, go and find a great music teacher at that point.
[00:35:09.000 --> 00:35:18.000]   The last comment I would like to make is on the topic of singing, and this does not relate to the intelligence of your child,
[00:35:18.000 --> 00:35:24.000]   but it does relate to helping give your child simply a broad range of skills.
[00:35:24.000 --> 00:35:32.000]   I'm not aware of any information that would indicate that singing or being a trained singer only increases the IQ
[00:35:32.000 --> 00:35:38.000]   or has all those intelligence benefits of creating music and hand-eye coordination, etc.
[00:35:38.000 --> 00:35:44.000]   But having a little bit of singing training is probably a great way to invest into your child,
[00:35:44.000 --> 00:35:47.000]   into self-confidence and into social status.
[00:35:47.000 --> 00:35:52.000]   Very few of us are interested at all in becoming professional singers,
[00:35:52.000 --> 00:36:01.000]   but it would be nice to at least not be scared of being able to sing a piece of music to a group of assembled people.
[00:36:01.000 --> 00:36:05.000]   And in our modern society, I think, unfortunately, this is something that we've lost,
[00:36:05.000 --> 00:36:08.000]   and I think this is a really beautiful part of history.
[00:36:08.000 --> 00:36:13.000]   If you go back and you watch a period epic of, I don't know, Pride and Prejudice,
[00:36:13.000 --> 00:36:18.000]   you'll see that a form of entertainment, at least pictured in the movies,
[00:36:18.000 --> 00:36:24.000]   is that a group of people would gather around in a music room, somebody would play the harpsichord, somebody would sing.
[00:36:24.000 --> 00:36:26.000]   That's a form of entertainment.
[00:36:26.000 --> 00:36:31.000]   And in our modern era, I don't see why it shouldn't still be a form of entertainment.
[00:36:31.000 --> 00:36:35.000]   Coming together and making music, creating music, singing it, etc.
[00:36:35.000 --> 00:36:39.000]   These are fun and social and very healthy activities.
[00:36:39.000 --> 00:36:45.000]   But people who haven't had even just a little bit of musical training often don't feel confident in their abilities.
[00:36:45.000 --> 00:36:53.000]   And a little bit of professional training in how to sing can make a big difference in the sound of your child's voice
[00:36:53.000 --> 00:36:56.000]   and how confident your child feels.
[00:36:56.000 --> 00:37:02.000]   And this is one of those things where I doubt that 10 years of singing training is necessary for most of us.
[00:37:02.000 --> 00:37:08.000]   But even just a year or two of singing lessons, be it physical lessons in person, be it virtual lessons with a teacher,
[00:37:08.000 --> 00:37:18.000]   helping your child to achieve at least 80 or 90% of his potential, of the natural potential of his voice, I think is really wonderful.
[00:37:18.000 --> 00:37:26.000]   And by the way, these singing techniques that can be learned are also techniques that can translate over to public speaking,
[00:37:26.000 --> 00:37:29.000]   and that can be useful in other areas.
[00:37:29.000 --> 00:37:38.000]   So I think one of those goals that should be on our list as parents is to make sure that if our child is going to come to our funeral,
[00:37:38.000 --> 00:37:47.000]   and then he should feel confident of coming to our funeral and singing a solo to honor his dearly beloved departed deceased father.
[00:37:47.000 --> 00:37:52.000]   So consider bringing in some singing lessons into your child's life.
[00:37:52.000 --> 00:38:01.000]   I think there's a whole list of skills and capabilities that can dramatically enhance the social well-being of your children.
[00:38:01.000 --> 00:38:07.000]   I'm not intending to incorporate that into this particular series, but I want you to think about those.
[00:38:07.000 --> 00:38:09.000]   For example, dancing lessons.
[00:38:09.000 --> 00:38:15.000]   Your child is certainly going to attend various dancing occasions.
[00:38:15.000 --> 00:38:20.000]   I remember the first time I went to a school dance in middle school, and I had had no exposure to dance.
[00:38:20.000 --> 00:38:23.000]   And I remember, "What do you do? How do you do this?"
[00:38:23.000 --> 00:38:31.000]   And so middle school, high school, college, all throughout life, your child is going to attend various functions.
[00:38:31.000 --> 00:38:37.000]   Ever since I learned to dance, it has made those functions very modestly.
[00:38:37.000 --> 00:38:42.000]   I'm not a great dancer. I'm not trying to claim great credit, but at least enjoy a few steps of it.
[00:38:42.000 --> 00:38:47.000]   And it made a dramatic difference in my personal confidence and my enjoyment of social events.
[00:38:47.000 --> 00:38:54.000]   And so if you sit down and make a list of those things, what are those things that would help my children to feel confident?
[00:38:54.000 --> 00:38:59.000]   A little bit of musicality, being able to sit down at the piano, play out two or three interesting popular pieces,
[00:38:59.000 --> 00:39:01.000]   even a simple version of them.
[00:39:01.000 --> 00:39:09.000]   Most people don't know how simple or complex a song is, but having a repertoire of, again, maybe four or five.
[00:39:09.000 --> 00:39:15.000]   Four or five popular music pieces, being able to sing four or five songs that are well-suited to the voice of your child
[00:39:15.000 --> 00:39:20.000]   and the culture that you live in, being able to dance in a couple different genres of music,
[00:39:20.000 --> 00:39:23.000]   having a few other little bits of athletic skill.
[00:39:23.000 --> 00:39:29.000]   These are maybe having some lessons, of course, in public speaking, building some confidence there.
[00:39:29.000 --> 00:39:35.000]   These are the kinds of things that you should be giving to your children to help their personal self-confidence,
[00:39:35.000 --> 00:39:38.000]   their social standing, etc.
[00:39:38.000 --> 00:39:41.000]   And in some cases, there are things that you can do at a young age.
[00:39:41.000 --> 00:39:45.000]   You need to help your children not only be smart, but also to be accomplished
[00:39:45.000 --> 00:39:54.000]   and help them to be strong and filled with self-confidence that comes from a true ability,
[00:39:54.000 --> 00:39:59.000]   so that as they pass through those difficult adolescent, teenage, and college years,
[00:39:59.000 --> 00:40:05.000]   that they are not on the lowest rungs of the social pecking order.
[00:40:05.000 --> 00:40:11.000]   Make sure that they have at least reasonable competence in these different areas.
[00:40:11.000 --> 00:40:13.000]   And singing lessons are a good component of that.
[00:40:13.000 --> 00:40:18.000]   That's all I have to say on this topic. I want, as you go, though, click the link in the description
[00:40:18.000 --> 00:40:26.000]   and watch the 10-minute YouTube video by educator Sonia Schaefer called "How to do music study."
[00:40:26.000 --> 00:40:33.000]   If you do nothing else, you can at least start exposing your children to great music with so-called music study.
[00:40:33.000 --> 00:40:35.000]   Click the link in the bio and check that out.
[00:40:35.000 --> 00:40:39.000]   Also remember, I am accepting consulting calls here during the month of April.
[00:40:39.000 --> 00:40:43.000]   If you can't speak to me personally and book a consulting call, make sure you hurry and do that.
[00:40:43.000 --> 00:40:45.000]   We've sold out, I think we're at 40%.
[00:40:45.000 --> 00:40:48.000]   We still have a lot of spots still open, but only during the month of April.
[00:40:48.000 --> 00:40:54.000]   So go to radicalpersonalfinance.com/consult, radicalpersonalfinance.com/consult.
[00:40:54.000 --> 00:41:00.000]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:41:00.000 --> 00:41:04.000]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:41:04.000 --> 00:41:08.000]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:41:08.000 --> 00:41:12.000]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:41:12.000 --> 00:41:14.000]   Ralph's, fresh for everyone.
[00:41:14.000 --> 00:41:19.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:41:19.000 --> 00:41:21.000]   Check our app for details.
[00:41:21.000 --> 00:41:23.000]   Ralph's, fresh for everyone.
[00:41:23.000 --> 00:41:28.000]   Your tough Tacoma is here.
[00:41:28.000 --> 00:41:30.000]   Your powerful 4Runner.
[00:41:30.000 --> 00:41:33.000]   Your stylish Camry.
[00:41:33.000 --> 00:41:35.000]   Your versatile RAV4.
[00:41:35.000 --> 00:41:38.000]   Even your fully electric VZ4X.
[00:41:38.000 --> 00:41:44.000]   Your new Toyota car, truck, or SUV is available now.
[00:41:44.000 --> 00:41:47.000]   So see your Toyota dealer today.
[00:41:47.000 --> 00:41:50.000]   We make it easy.
[00:41:50.000 --> 00:41:53.000]   Toyota, let's go places.

