
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[00:29:28.000 --> 00:29:32.000]   So some people are going to be paying a little bit more than is fair, a little bit less than is fair.
[00:29:32.000 --> 00:29:34.000]   $2,000 per person, that's the cost.
[00:29:34.000 --> 00:29:37.000]   Now let's say that each piece of pizza had 10 slices on it.
[00:29:37.000 --> 00:29:38.000]   And so we can easily do the math.
[00:29:38.000 --> 00:29:41.000]   And you know that you ate 6 pieces.
[00:29:41.000 --> 00:29:45.000]   And you know that your friend ate 4.
[00:29:45.000 --> 00:29:49.000]   If you could keep track of how many pieces each person had eaten,
[00:29:49.000 --> 00:29:55.000]   then it would be fair for you to divide the tab based upon the number of pieces of pizza eaten.
[00:29:55.000 --> 00:30:00.000]   So you could say, okay, each piece of pizza costs 40 cents.
[00:30:00.000 --> 00:30:03.000]   You ate 6, so your bill is $2.40.
[00:30:03.000 --> 00:30:04.000]   Joe over there ate 10.
[00:30:04.000 --> 00:30:06.000]   He's going to chip in 4 bucks.
[00:30:06.000 --> 00:30:07.000]   I ate 2.
[00:30:07.000 --> 00:30:08.000]   I'm going to pay 80 cents.
[00:30:08.000 --> 00:30:12.000]   And we've divided now the pizza slices fairly.
[00:30:12.000 --> 00:30:13.000]   If I got my math right.
[00:30:13.000 --> 00:30:14.000]   I hope I did.
[00:30:14.000 --> 00:30:19.000]   So this would be an example of paying for usage fees.
[00:30:19.000 --> 00:30:22.000]   One idea would be here's a government service.
[00:30:22.000 --> 00:30:25.000]   This government service costs $1,000 per usage.
[00:30:25.000 --> 00:30:29.000]   Every time you use that government service, you pay $1,000.
[00:30:29.000 --> 00:30:31.000]   Perhaps something like a road tax.
[00:30:31.000 --> 00:30:33.000]   You drive 5,000 miles.
[00:30:33.000 --> 00:30:35.000]   You drive 50,000 miles.
[00:30:35.000 --> 00:30:43.000]   So therefore, your 50,000 miles, you're going to pay more because you're making more use of the roads than the guy who's making $5,000 is.
[00:30:43.000 --> 00:30:47.000]   That would be another good example of something I think that could be fair.
[00:30:47.000 --> 00:30:56.000]   Now, would it be fair if each person contributed according to their ability?
[00:30:56.000 --> 00:30:59.000]   For example, let's say the 10 of us get together for pizza.
[00:30:59.000 --> 00:31:03.000]   But Joe over there, his dad is mega rich.
[00:31:03.000 --> 00:31:06.000]   But Tommy on the other end, his dad is mega poor.
[00:31:06.000 --> 00:31:07.000]   Tommy has no money.
[00:31:07.000 --> 00:31:09.000]   Joe's got a lot of money.
[00:31:09.000 --> 00:31:12.000]   Now, here's where we start to get into some interesting territory.
[00:31:12.000 --> 00:31:17.000]   Because some people would say, "Yeah, after all, this guy over here, he's got a lot of money.
[00:31:17.000 --> 00:31:20.000]   He's got a pocket full of money.
[00:31:20.000 --> 00:31:25.000]   It doesn't hurt him all that much as much as dad gives him lots of money so he could pay it."
[00:31:25.000 --> 00:31:28.000]   The question is how much?
[00:31:28.000 --> 00:31:30.000]   We'll come back to that kind of at the end.
[00:31:30.000 --> 00:31:32.000]   But the question is how much?
[00:31:32.000 --> 00:31:37.000]   Now, the first few of these, it's hard to see how anybody would say they're fundamentally unfair.
[00:31:37.000 --> 00:31:45.000]   But when you get to this final concept, the concept of saying, "Because Joe has lots of money and Tommy doesn't,
[00:31:45.000 --> 00:31:52.000]   Joe's going to pay for the bulk of the pizza that Tommy is eating."
[00:31:52.000 --> 00:31:55.000]   That's harder to argue that it's fair.
[00:31:55.000 --> 00:32:01.000]   I think 10 out of 10 Republicans and Democrats would come together in the first two scenarios
[00:32:01.000 --> 00:32:04.000]   and say that we have fairly divided the pizza costs.
[00:32:04.000 --> 00:32:06.000]   Each one chips in a couple bucks.
[00:32:06.000 --> 00:32:09.000]   Each one chips in according to what they've eaten.
[00:32:09.000 --> 00:32:14.000]   Republicans and Democrats, liberals and conservatives, big tax, big government people,
[00:32:14.000 --> 00:32:18.000]   and small tax, small government people, they can all go out, all 10 of them, to lunch or to dinner
[00:32:18.000 --> 00:32:20.000]   and divide their bills in that appropriate way.
[00:32:20.000 --> 00:32:23.000]   And they'll all come away feeling like it was fair.
[00:32:23.000 --> 00:32:31.000]   I don't think anybody in those first two methods comes away feeling like they were shorted or taken unfair advantage of.
[00:32:31.000 --> 00:32:35.000]   But on that last one where we start to say, "You know what?
[00:32:35.000 --> 00:32:40.000]   Joe should chip in 20 bucks of the $40 bill.
[00:32:40.000 --> 00:32:44.000]   The next two guys should chip in five bucks each.
[00:32:44.000 --> 00:32:48.000]   Then the next two guys should chip in four bucks each.
[00:32:48.000 --> 00:32:51.000]   And then the last four should pay nothing."
[00:32:51.000 --> 00:32:56.000]   That'll go for a while, but it won't go forever as far as I can tell.
[00:32:56.000 --> 00:32:58.000]   So you want to be careful with that.
[00:32:58.000 --> 00:32:59.000]   Be careful with that.
[00:32:59.000 --> 00:33:02.000]   Because while 10 of us would agree that the first two methods are fair,
[00:33:02.000 --> 00:33:08.000]   I think at the very least five of five of us would disagree that the last method is fair.
[00:33:08.000 --> 00:33:12.000]   You'll have maybe five people, maybe three people, I don't know, will agree that it's fair.
[00:33:12.000 --> 00:33:18.000]   But at least half of us or the majority will say, "That doesn't seem a little so fair to me."
[00:33:18.000 --> 00:33:21.000]   Now, we go back to our particular article.
[00:33:21.000 --> 00:33:22.000]   That's what's missing.
[00:33:22.000 --> 00:33:23.000]   So that's the first thing.
[00:33:23.000 --> 00:33:27.000]   Number one is how much have they actually paid and what is their fair share?
[00:33:27.000 --> 00:33:33.000]   So "Taken Together" demolishes the cornerstone myth of the American tax system that everyone pays their fair share.
[00:33:33.000 --> 00:33:37.000]   Well, you first have to acknowledge and answer what is a fair share.
[00:33:37.000 --> 00:33:41.000]   And then the richest Americans pay the most.
[00:33:41.000 --> 00:33:45.000]   Here, is it pay the most per year?
[00:33:45.000 --> 00:33:49.000]   Or is it pay the most in total?
[00:33:49.000 --> 00:33:52.000]   That's a very important modifier.
[00:33:52.000 --> 00:33:59.000]   Because the richest Americans certainly do not pay the most per year.
[00:33:59.000 --> 00:34:03.000]   But I'm sure, I'm absolutely sure, I will stake my fortune on this,
[00:34:03.000 --> 00:34:07.000]   that the richest Americans pay the most total.
[00:34:07.000 --> 00:34:15.000]   Jeff Bezos has allegedly at this point in his lifetime, he has paid, what was it, $1.7 billion?
[00:34:15.000 --> 00:34:18.000]   I haven't paid $1.7 billion.
[00:34:18.000 --> 00:34:28.000]   So with my sample set of two, Jeff Bezos has paid way more than I have and he has certainly paid the most.
[00:34:28.000 --> 00:34:30.000]   He's paid the most.
[00:34:30.000 --> 00:34:34.000]   Whether he pays or doesn't pay in one particular year is relatively immaterial.
[00:34:34.000 --> 00:34:38.000]   What's important is what is the total figure.
[00:34:38.000 --> 00:34:42.000]   Now the last modifier that we need to look at in this particular statement is
[00:34:42.000 --> 00:34:51.000]   pay the most per year or pay the most over their lifetime.
[00:34:51.000 --> 00:34:59.000]   Because this is certainly not supported when you say the richest Americans pay the most over,
[00:34:59.000 --> 00:35:01.000]   don't pay the most over their lifetime.
[00:35:01.000 --> 00:35:03.000]   Without question, they do.
[00:35:03.000 --> 00:35:07.000]   If you put in the total taxation on an American citizen who's born in the United States,
[00:35:07.000 --> 00:35:11.000]   dies in the United States, lives and works and invests in the United States,
[00:35:11.000 --> 00:35:14.000]   the richest Americans will pay the most over their lifetime.
[00:35:14.000 --> 00:35:24.000]   And I say that to you as an excellent, world-class, accredited, credentialed financial planner and estate planner.
[00:35:24.000 --> 00:35:32.000]   Even with all of the stuff that you can do, with good estate planning, trusts, discounts, etc.
[00:35:32.000 --> 00:35:39.000]   The richest Americans will still pay the most if by the most we mean total dollars.
[00:35:39.000 --> 00:35:41.000]   Which now brings us to this question.
[00:35:41.000 --> 00:35:44.000]   Is it true if you define it and you say,
[00:35:44.000 --> 00:35:49.000]   "Taken together, it demolishes the cornerstone myth of the American tax system
[00:35:49.000 --> 00:35:52.000]   that everyone pays their fair share
[00:35:52.000 --> 00:35:59.000]   and the richest Americans pay the highest percentage of their income every single year."
[00:35:59.000 --> 00:36:03.000]   Well here, it's still going to be exactly the same if we say their income.
[00:36:03.000 --> 00:36:07.000]   Because the richest Americans who have the highest income pay the most.
[00:36:07.000 --> 00:36:11.000]   Which is why you'll have some baseball player make $30 million a year
[00:36:11.000 --> 00:36:14.000]   and he will get destroyed in taxes.
[00:36:14.000 --> 00:36:17.000]   Whereas the owner of the team who makes a dollar a year
[00:36:17.000 --> 00:36:21.000]   but builds their wealth based upon the growth of the value of the asset
[00:36:21.000 --> 00:36:28.000]   will pay very little unless he actually realizes income from his payment or from his investment.
[00:36:28.000 --> 00:36:32.000]   So the only possible way that this statement is true
[00:36:32.000 --> 00:36:39.000]   is if you say, "Taken together, it demolishes the cornerstone myth of the American tax system
[00:36:39.000 --> 00:36:41.000]   that everyone pays their fair share
[00:36:41.000 --> 00:36:46.000]   and the richest Americans pay the highest percentage of the wealth gain every single year
[00:36:46.000 --> 00:36:50.000]   of their total wealth growth in income taxes."
[00:36:50.000 --> 00:36:54.000]   That's a very different statement.
[00:36:54.000 --> 00:36:57.000]   And as far as I'm concerned, that's not a myth.
[00:36:57.000 --> 00:36:59.000]   Nobody thinks that.
[00:36:59.000 --> 00:37:01.000]   Nobody who's filed a tax return thinks that.
[00:37:01.000 --> 00:37:04.000]   Nobody who's ever put money in a retirement account thinks that.
[00:37:04.000 --> 00:37:09.000]   Nobody who's ever put money into, has ever had their house value grow over time
[00:37:09.000 --> 00:37:13.000]   and has enjoyed the fact that the equity in their house is not taxed year by year thinks that.
[00:37:13.000 --> 00:37:14.000]   Nobody thinks that.
[00:37:14.000 --> 00:37:17.000]   That's not the cornerstone myth of the American tax system.
[00:37:17.000 --> 00:37:23.000]   That's a made-up myth for the purpose of advancing the concept of a wealth tax in society.
[00:37:23.000 --> 00:37:33.000]   That's how I see it.
[00:37:33.000 --> 00:37:36.000]   So let's continue.
[00:37:36.000 --> 00:37:37.000]   Very next paragraph.
[00:37:37.000 --> 00:37:41.000]   "Many Americans live paycheck to paycheck, amassing little wealth
[00:37:41.000 --> 00:37:47.000]   and paying the federal government a percentage of their income that rises if they earn more."
[00:37:47.000 --> 00:37:49.000]   Is that true? Yes.
[00:37:49.000 --> 00:37:53.000]   "In recent years, the median American household earned about $70,000 annually
[00:37:53.000 --> 00:37:56.000]   and paid 14% in federal taxes."
[00:37:56.000 --> 00:37:57.000]   Is that true?
[00:37:57.000 --> 00:38:00.000]   I don't believe it.
[00:38:00.000 --> 00:38:01.000]   I don't believe it.
[00:38:01.000 --> 00:38:08.000]   Unless they do no tax planning whatsoever,
[00:38:08.000 --> 00:38:15.000]   or unless we are including employment taxes in that calculation.
[00:38:15.000 --> 00:38:18.000]   Now, they're not talking about employment taxes.
[00:38:18.000 --> 00:38:23.000]   So they're saying federal income taxes, 14% on $70,000 annually.
[00:38:23.000 --> 00:38:26.000]   That would only be possible, as far as I can tell,
[00:38:26.000 --> 00:38:31.000]   if you're assuming, number one, that you're dealing with single taxpayers,
[00:38:31.000 --> 00:38:33.000]   not married taxpayers.
[00:38:33.000 --> 00:38:38.000]   Number two, you're dealing with no retirement contributions.
[00:38:38.000 --> 00:38:41.000]   You're dealing with no deductions.
[00:38:41.000 --> 00:38:44.000]   You're dealing with no children.
[00:38:44.000 --> 00:38:47.000]   And you're dealing entirely with wages.
[00:38:47.000 --> 00:38:49.000]   I cannot buy it.
[00:38:49.000 --> 00:38:54.000]   In 2021, single individuals up to $10,000, you got a 10% tax rate,
[00:38:54.000 --> 00:38:57.000]   12% on $10,000 to $40,000,
[00:38:57.000 --> 00:39:03.000]   and then a 22% from $40,526 to $86,375.
[00:39:03.000 --> 00:39:05.000]   So in theory, you can get to a 22% rate,
[00:39:05.000 --> 00:39:09.000]   only if you ignore the standard deduction and you do no retirement contributions,
[00:39:09.000 --> 00:39:11.000]   which in my experience is just nonsense.
[00:39:11.000 --> 00:39:16.000]   I've prepared enough tax returns for people in this income tax bracket
[00:39:16.000 --> 00:39:23.000]   with a total rate far below 10% to say, to believe that 14% is the actual number.
[00:39:23.000 --> 00:39:25.000]   Now, could they produce the data?
[00:39:25.000 --> 00:39:27.000]   I think perhaps if they did, again, what I said,
[00:39:27.000 --> 00:39:32.000]   single individual, no deductions, but even today with standard deduction,
[00:39:32.000 --> 00:39:34.000]   I'd have to run the math.
[00:39:34.000 --> 00:39:37.000]   So if I'm wrong, accountants, run it in the thing and send it to me,
[00:39:37.000 --> 00:39:39.000]   and I'll happily own my mistake.
[00:39:39.000 --> 00:39:44.000]   But I don't believe it.
[00:39:44.000 --> 00:39:45.000]   Next paragraph.
[00:39:45.000 --> 00:39:49.000]   The confidential tax records obtained by ProPublica show that the ultra-rich
[00:39:49.000 --> 00:39:51.000]   effectively sidestepped this system.
[00:39:51.000 --> 00:39:53.000]   Now, here's the question.
[00:39:53.000 --> 00:39:57.000]   Did the ultra-rich sidestep that system,
[00:39:57.000 --> 00:40:05.000]   or did the ultra-rich become ultra-rich because they sidestepped that system?
[00:40:05.000 --> 00:40:07.000]   Joshua's Tax Planning 101.
[00:40:07.000 --> 00:40:09.000]   Profits are better than wages.
[00:40:09.000 --> 00:40:12.000]   Unless you need them, don't ever generate wages.
[00:40:12.000 --> 00:40:16.000]   When you need them, generate the minimum and work on profits.
[00:40:16.000 --> 00:40:18.000]   Wages don't scale.
[00:40:18.000 --> 00:40:19.000]   Wages don't multiply.
[00:40:19.000 --> 00:40:21.000]   They don't compound very well.
[00:40:21.000 --> 00:40:24.000]   They're highly taxed.
[00:40:24.000 --> 00:40:27.000]   Profits are always better than wages.
[00:40:27.000 --> 00:40:31.000]   So if you want to become ultra-rich, you have to sidestep that system.
[00:40:31.000 --> 00:40:34.000]   You can't become rich making $70,000 a year,
[00:40:34.000 --> 00:40:36.000]   even if you're paying 14% of taxes.
[00:40:36.000 --> 00:40:38.000]   You can't do it.
[00:40:38.000 --> 00:40:41.000]   So the better question would be why did the legislatures--
[00:40:41.000 --> 00:40:46.000]   sorry, legislators--why did the legislators design the system this way?
[00:40:46.000 --> 00:40:50.000]   Why did they design a system of taxation on profits
[00:40:50.000 --> 00:40:52.000]   and a system of taxation on wages?
[00:40:52.000 --> 00:40:55.000]   Well, later in the article, the authors talk about this.
[00:40:55.000 --> 00:40:57.000]   It's kind of an interesting argument.
[00:40:57.000 --> 00:41:04.000]   But whenever a legislator sits down and plays with the tax code,
[00:41:04.000 --> 00:41:10.000]   they're trying to incentivize certain things and disincentivize other things.
[00:41:10.000 --> 00:41:16.000]   Now, one of my favorite quotes, aphorisms about tax planning is this.
[00:41:16.000 --> 00:41:21.000]   When Congress passes a tax law or a tax benefit, they call it an incentive.
[00:41:21.000 --> 00:41:24.000]   And then when you use that tax benefit, they call it a loophole.
[00:41:24.000 --> 00:41:28.000]   So remember that today's incentives are going to be tomorrow's loopholes.
[00:41:28.000 --> 00:41:31.000]   This is one of the sobering realities, which, again, we'll talk about at the end of this show.
[00:41:31.000 --> 00:41:37.000]   Today's incentives to you are going to be tomorrow's loopholes.
[00:41:37.000 --> 00:41:40.000]   Whatever you do today that's considered to be an incentive
[00:41:40.000 --> 00:41:44.000]   because Congress is trying to incentivize you to do something,
[00:41:44.000 --> 00:41:46.000]   tomorrow there's going to be an article published
[00:41:46.000 --> 00:41:49.000]   about how you're taking advantage of a tax loophole.
[00:41:49.000 --> 00:41:54.000]   So you want to be very careful about this.
[00:41:54.000 --> 00:41:59.000]   Next, America's billionaires avail themselves of tax avoidance strategies
[00:41:59.000 --> 00:42:01.000]   beyond the reach of ordinary people.
[00:42:01.000 --> 00:42:05.000]   Their wealth derives from the skyrocketing value of their assets like stock and property.
[00:42:05.000 --> 00:42:08.000]   Those gains are not defined by U.S. laws as taxable income
[00:42:08.000 --> 00:42:11.000]   unless and until the billionaires sell.
[00:42:11.000 --> 00:42:13.000]   Here's the question.
[00:42:13.000 --> 00:42:16.000]   Do America's billionaires avail themselves of tax avoidance strategies
[00:42:16.000 --> 00:42:22.000]   beyond the reach of ordinary people?
[00:42:22.000 --> 00:42:25.000]   I think honestly you'd have to say, of course, to some degree,
[00:42:25.000 --> 00:42:29.000]   but on the whole I would rate that statement as completely false
[00:42:29.000 --> 00:42:33.000]   because there is no extra special tax code for billionaires
[00:42:33.000 --> 00:42:36.000]   and a different tax code for you and me.
[00:42:36.000 --> 00:42:38.000]   There's one tax code.
[00:42:38.000 --> 00:42:41.000]   There's one tax code.
[00:42:41.000 --> 00:42:45.000]   And all of us live under the exact same tax code.
[00:42:45.000 --> 00:42:50.000]   Anyone can start a business or invest in capital assets.
[00:42:50.000 --> 00:42:52.000]   When I've taught you in the past about tax planning, I've always said,
[00:42:52.000 --> 00:42:56.000]   there's two tax codes. There's one for personal taxes and there's one for business taxes.
[00:42:56.000 --> 00:42:59.000]   Make sure that you're using the one on the business tax side
[00:42:59.000 --> 00:43:01.000]   because Congress wants you to start a business
[00:43:01.000 --> 00:43:03.000]   because businesses create economic growth.
[00:43:03.000 --> 00:43:07.000]   Economic growth creates wages that Congress can tax
[00:43:07.000 --> 00:43:10.000]   because you go and start a business.
[00:43:10.000 --> 00:43:12.000]   Anyone can start a business.
[00:43:12.000 --> 00:43:14.000]   Anyone can invest in capital assets.
[00:43:14.000 --> 00:43:18.000]   You don't have to be a billionaire to do that.
[00:43:18.000 --> 00:43:23.000]   On top of that, I'm not saying anyone can borrow money on their assets without tax.
[00:43:23.000 --> 00:43:25.000]   People have done this all over the place.
[00:43:25.000 --> 00:43:27.000]   One of the most common questions a financial advisor gets,
[00:43:27.000 --> 00:43:29.000]   "Well, should I take out a second mortgage on my house
[00:43:29.000 --> 00:43:33.000]   or refinance my house so that I can pay off my credit card debt?"
[00:43:33.000 --> 00:43:35.000]   Do it all the time. You're doing exactly what billionaires do.
[00:43:35.000 --> 00:43:37.000]   You have an asset. You refinance the asset.
[00:43:37.000 --> 00:43:41.000]   You take loan money and use that loan money and spend it.
[00:43:41.000 --> 00:43:44.000]   So it's absolutely false.
[00:43:44.000 --> 00:43:47.000]   Now here's what I found so interesting.
[00:43:47.000 --> 00:43:50.000]   Here's where I wish--I'm not doing a video at the moment on this,
[00:43:50.000 --> 00:43:54.000]   but in some cases I wish I were.
[00:43:54.000 --> 00:43:58.000]   The ultra-wealthy by the numbers, they go and they give a calculation.
[00:43:58.000 --> 00:44:01.000]   They're showing that according to their true tax rate,
[00:44:01.000 --> 00:44:05.000]   meaning the increase in wealth that an individual has--
[00:44:05.000 --> 00:44:07.000]   so let's go through the numbers. Warren Buffett.
[00:44:07.000 --> 00:44:13.000]   The graphic here says he had $24.3 billion of wealth growth between 2014 and 2018.
[00:44:13.000 --> 00:44:17.000]   He reported a total income of $125 million,
[00:44:17.000 --> 00:44:23.000]   and he paid a total of $23.7 million of tax.
[00:44:23.000 --> 00:44:27.000]   By the way, do you think Warren Buffett got $23.7 million of tax worth
[00:44:27.000 --> 00:44:31.000]   in benefits for his tax payment?
[00:44:31.000 --> 00:44:34.000]   Maybe. Maybe.
[00:44:34.000 --> 00:44:39.000]   So they calculate the true tax rate, $23.7 million,
[00:44:39.000 --> 00:44:44.000]   versus wealth growth of $24.3 billion. They calculate it as 0.1%.
[00:44:44.000 --> 00:44:49.000]   But what's interesting is that Warren Buffett's actual tax rate--
[00:44:49.000 --> 00:44:53.000]   total taxes paid, $23.7 million, total income reported, $125 million--
[00:44:53.000 --> 00:44:57.000]   is 18.9%.
[00:44:57.000 --> 00:45:02.000]   More or less what any tax planner would expect, right? 20% on dividends.
[00:45:02.000 --> 00:45:07.000]   Warren's not going to make much salary. He's going to pay 18.9%.
[00:45:07.000 --> 00:45:12.000]   Interesting. Jeff Bezos.
[00:45:12.000 --> 00:45:19.000]   $99 billion of wealth growth, $4.22 billion of income reported.
[00:45:19.000 --> 00:45:25.000]   $973 million of taxes paid from 2014 to 2018.
[00:45:25.000 --> 00:45:31.000]   True tax rate, they would say, 0.98%. My calculator tells me it's 23.1%.
[00:45:31.000 --> 00:45:36.000]   Kind of about what you'd expect, right? That quarter number.
[00:45:36.000 --> 00:45:42.000]   This one I don't understand. Michael Bloomberg evidently had $22.5 billion
[00:45:42.000 --> 00:45:47.000]   of wealth growth from 2014 to 2018, $10 billion of total income reported,
[00:45:47.000 --> 00:45:53.000]   but $292 million of taxes paid, which they calculate as true tax rate,
[00:45:53.000 --> 00:45:57.000]   as 1.3%. I calculate it as 2.9%. But I would be fascinated to see
[00:45:57.000 --> 00:46:02.000]   how he lost so much money. What on earth happened during that third year?
[00:46:02.000 --> 00:46:05.000]   We can see on the graph that he had a major decrease in taxes paid,
[00:46:05.000 --> 00:46:07.000]   but what happened? He had some major losses somewhere.
[00:46:07.000 --> 00:46:09.000]   I would have loved to know what he invested in.
[00:46:09.000 --> 00:46:14.000]   Then Elon Musk, over that period of time, $13.9 billion of wealth growth,
[00:46:14.000 --> 00:46:18.000]   total income reported, $1.52 billion, $455 million of taxes.
[00:46:18.000 --> 00:46:22.000]   They say 3.27%. I say 29.9%.
[00:46:22.000 --> 00:46:26.000]   So this should show you the same thing I led off the article with,
[00:46:26.000 --> 00:46:31.000]   that these guys are actually paying a lot more than a lot of people think
[00:46:31.000 --> 00:46:36.000]   in terms of taxes. There's this common idea out there that, well,
[00:46:36.000 --> 00:46:39.000]   rich people don't pay any money on their-- don't pay any tax, right?
[00:46:39.000 --> 00:46:43.000]   And the Trump story didn't help. Oh, Trump paid $0 of tax.
[00:46:43.000 --> 00:46:47.000]   But here you see that three out of four of these guys are paying
[00:46:47.000 --> 00:46:52.000]   for these four years 18.9%, 23.1%, 29.9% of their income
[00:46:52.000 --> 00:46:55.000]   in federal income taxes. The only exception was Michael Bloomberg,
[00:46:55.000 --> 00:46:59.000]   who had some crazy loss somewhere, kind of like Trump did.
[00:46:59.000 --> 00:47:02.000]   And it just happens to be for these four years.
[00:47:02.000 --> 00:47:06.000]   So be careful with the numbers. Be careful with the analysis.
[00:47:06.000 --> 00:47:11.000]   Now, if we were going to argue this straightforwardly,
[00:47:11.000 --> 00:47:16.000]   we would simply say, "Should rich people exist?"
[00:47:16.000 --> 00:47:19.000]   Right? "Should rich people exist?"
[00:47:19.000 --> 00:47:24.000]   Some people would clearly say, "No, rich people should not exist."
[00:47:24.000 --> 00:47:27.000]   Right? "It's immoral to be a billionaire."
[00:47:27.000 --> 00:47:29.000]   Some people would say, "It's immoral to be a millionaire."
[00:47:29.000 --> 00:47:32.000]   At least they're honest with their arguments, and they say,
[00:47:32.000 --> 00:47:35.000]   "Rich people should not exist."
[00:47:35.000 --> 00:47:38.000]   If you believe that rich people should exist, if you believe that people
[00:47:38.000 --> 00:47:41.000]   have a right to their money, then you're going to need to make some argument
[00:47:41.000 --> 00:47:44.000]   about how rich they're allowed to be. Right?
[00:47:44.000 --> 00:47:47.000]   If somebody has a net worth of $100 million, do we stop them
[00:47:47.000 --> 00:47:51.000]   and take all their money away? If someone has a net worth of $100 billion,
[00:47:51.000 --> 00:47:53.000]   do we stop them and take all their money away?
[00:47:53.000 --> 00:47:56.000]   How rich is the number? And then make a system for it.
[00:47:56.000 --> 00:48:01.000]   How do we know if it's fair? How do we know it's actually going to be the...
[00:48:01.000 --> 00:48:04.000]   How do we know it's actually going to be fair?
[00:48:04.000 --> 00:48:07.000]   How do we actually know that it's happening this year?
[00:48:07.000 --> 00:48:09.000]   That it's fair?
[00:48:09.000 --> 00:48:13.000]   If you take part in conversations related to this article,
[00:48:13.000 --> 00:48:15.000]   as far as I'm concerned, this is where you should start.
[00:48:15.000 --> 00:48:17.000]   What is fair?
[00:48:17.000 --> 00:48:19.000]   Go back to that example of the pizza. Right?
[00:48:19.000 --> 00:48:21.000]   What is fair for those people?
[00:48:21.000 --> 00:48:24.000]   How do we know what they did was fair?
[00:48:24.000 --> 00:48:27.000]   What does fair mean and how do you know that it's fair?
[00:48:27.000 --> 00:48:31.000]   Is there an objective standard for what fair is?
[00:48:31.000 --> 00:48:34.000]   Is there a number?
[00:48:34.000 --> 00:48:36.000]   Every time someone says, "We're going to tax the rich,"
[00:48:36.000 --> 00:48:42.000]   or, "We should raise taxes," my answer is, "How much and why?"
[00:48:42.000 --> 00:48:48.000]   You should be able to sit down and say how much we're going to raise taxes and why,
[00:48:48.000 --> 00:48:49.000]   and then have an answer.
[00:48:49.000 --> 00:48:54.000]   By the way, this doesn't necessarily mean that you would choose a flat tax
[00:48:54.000 --> 00:48:56.000]   or that you would choose no tax.
[00:48:56.000 --> 00:48:58.000]   Maybe one fair answer might be this.
[00:48:58.000 --> 00:49:03.000]   The U.S. government has national debt, 20-something trillion dollars of national debt.
[00:49:03.000 --> 00:49:06.000]   We're going to take our national debt.
[00:49:06.000 --> 00:49:11.000]   We're going to divide the national debt by the number of inhabitants of the country that we have,
[00:49:11.000 --> 00:49:16.000]   and we're going to take that number from each citizen.
[00:49:16.000 --> 00:49:17.000]   I would call that totally fair.
[00:49:17.000 --> 00:49:21.000]   A one-time excise tax per head, I would say that's fair.
[00:49:21.000 --> 00:49:23.000]   We have a number that we can get to.
[00:49:23.000 --> 00:49:26.000]   We're going to take the national debt divided by that, or maybe the deficit.
[00:49:26.000 --> 00:49:30.000]   We say, "Okay, we're borrowing $2 trillion this year, $3 trillion.
[00:49:30.000 --> 00:49:34.000]   That's too much, so we're going to divide $3 trillion by 350 million people.
[00:49:34.000 --> 00:49:35.000]   There's our number.
[00:49:35.000 --> 00:49:41.000]   This year, every person is going to pay an extra amount of tax," or make it progressive.
[00:49:41.000 --> 00:49:49.000]   "Each person this year who has--we're going to have every person submit an account statement,
[00:49:49.000 --> 00:49:55.000]   a balance sheet of how much money they actually have in the bank
[00:49:55.000 --> 00:49:57.000]   and in total value of their investments,
[00:49:57.000 --> 00:50:03.000]   and then we're going to divide everyone's assets by the amount of the deficit,
[00:50:03.000 --> 00:50:16.000]   and we're going to then have a pro rata share of each person's wealth taken based upon the amount owed.
[00:50:16.000 --> 00:50:21.000]   So maybe you pay $1,000 and Elon Musk pays a billion."
[00:50:21.000 --> 00:50:23.000]   Who knows? That would be fair.
[00:50:23.000 --> 00:50:28.000]   But you never hear those arguments made, even in this particular journalist article,
[00:50:28.000 --> 00:50:29.000]   which is probably pretty well done.
[00:50:29.000 --> 00:50:30.000]   Of course, they're just starting a conversation.
[00:50:30.000 --> 00:50:32.000]   I'm not trying to be too harsh on them.
[00:50:32.000 --> 00:50:35.000]   Nobody says what's fair, right?
[00:50:35.000 --> 00:50:38.000]   Nobody actually tries to deal with this.
[00:50:38.000 --> 00:50:40.000]   And so the question is, how would you know what is fair?
[00:50:40.000 --> 00:50:42.000]   How would you actually figure it out?
[00:50:42.000 --> 00:50:44.000]   You have to start with that.
[00:50:44.000 --> 00:50:49.000]   And if you don't know the answer to that,
[00:50:49.000 --> 00:50:52.000]   then you can't go to the other stuff first.
[00:50:52.000 --> 00:50:56.000]   And here's what's so interesting.
[00:50:56.000 --> 00:50:58.000]   Paragraph of the article.
[00:50:58.000 --> 00:51:03.000]   "The consequences of allowing the most prosperous to game the tax system have been profound."
[00:51:03.000 --> 00:51:05.000]   Listen carefully and ask yourself if this is true.
[00:51:05.000 --> 00:51:10.000]   "The consequences of allowing the most prosperous to game the tax system have been profound.
[00:51:10.000 --> 00:51:15.000]   Federal budgets, apart from military spending, have been constrained for decades.
[00:51:15.000 --> 00:51:17.000]   Roads and bridges have crumbled.
[00:51:17.000 --> 00:51:26.000]   Social services have withered, and the solvency of Social Security and Medicare is perpetually in question."
[00:51:26.000 --> 00:51:31.000]   Do you think that the tax code is a consequence of that?
[00:51:31.000 --> 00:51:36.000]   Do you believe that those systems would be better
[00:51:36.000 --> 00:51:44.000]   if there were just wealth taxes every year imposed on anybody who's a millionaire?
