
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:22:05.240 --> 00:22:10.240]   and just the rhythm of their little day.
[00:22:10.240 --> 00:22:13.000]   No, we have nap time now, that sort of thing.
[00:22:13.000 --> 00:22:17.880]   So what I really tried to do with at that level
[00:22:17.880 --> 00:22:22.880]   is to just bring, be with people like--
[00:22:23.160 --> 00:22:24.320]   Yes, that's great.
[00:22:24.320 --> 00:22:26.640]   And just let's have a chili cook-off.
[00:22:26.640 --> 00:22:31.640]   I mean, like I said, the dumpling person,
[00:22:31.640 --> 00:22:35.280]   we did a chili cook-off at their house,
[00:22:35.280 --> 00:22:37.120]   just where people came in.
[00:22:37.120 --> 00:22:39.880]   Of course, the guys put through in hibernaries
[00:22:39.880 --> 00:22:41.600]   like you couldn't believe and--
[00:22:41.600 --> 00:22:43.040]   Oh, gosh, yes.
[00:22:43.040 --> 00:22:44.600]   You have to eat the hottest thing in the world.
[00:22:44.600 --> 00:22:48.720]   But just having a time where they're together
[00:22:48.720 --> 00:22:53.720]   and science experiments that you have
[00:22:53.720 --> 00:22:57.320]   either done the previous semester
[00:22:57.320 --> 00:23:00.760]   or are participating this next semester,
[00:23:00.760 --> 00:23:04.360]   there is no rule against doing a science experiment
[00:23:04.360 --> 00:23:06.440]   multiple times.
[00:23:06.440 --> 00:23:10.760]   So trying to saying, okay, we've got chemistry coming up.
[00:23:10.760 --> 00:23:12.920]   Here's some of the experiments
[00:23:12.920 --> 00:23:16.120]   that we're gonna be looking at next semester.
[00:23:16.120 --> 00:23:19.720]   Let's see if we can gather people together
[00:23:19.720 --> 00:23:21.840]   and see if we can do this.
[00:23:21.840 --> 00:23:23.320]   Let's see if we can work this out
[00:23:23.320 --> 00:23:26.440]   or even doing something along the same lines
[00:23:26.440 --> 00:23:31.040]   that mirror that unit that you're doing.
[00:23:31.040 --> 00:23:34.360]   Something that's a little bit hands-on,
[00:23:34.360 --> 00:23:38.600]   off the beaten path, but they don't feel like,
[00:23:38.600 --> 00:23:40.400]   oh, I'm gonna get behind.
[00:23:40.400 --> 00:23:44.480]   And you're looking at spring semester,
[00:23:44.480 --> 00:23:47.600]   a lot of times kids are getting ready for the ACT or SAT,
[00:23:47.600 --> 00:23:49.680]   they're getting all that.
[00:23:49.680 --> 00:23:52.840]   So I think trying to,
[00:23:52.840 --> 00:23:56.880]   for us it was being with other students
[00:23:56.880 --> 00:24:00.920]   that we were actually accomplishing quote, quote,
[00:24:00.920 --> 00:24:05.120]   accomplishing something, but we're also doing it
[00:24:05.120 --> 00:24:07.800]   in a really kind of lighthearted way,
[00:24:07.800 --> 00:24:10.120]   like covering a piece of literature that we're gonna read
[00:24:10.120 --> 00:24:15.120]   or something that even watching, we had our challenge class
[00:24:15.120 --> 00:24:22.280]   was mainly boys for a while and so we watched
[00:24:22.280 --> 00:24:25.280]   Pride and Prejudice much to their dismay.
[00:24:25.280 --> 00:24:26.960]   - Oh, yes, yes.
[00:24:26.960 --> 00:24:31.760]   - But it was fun because we did it together.
[00:24:31.760 --> 00:24:35.760]   It was something they knew they were gonna be anticipating
[00:24:35.760 --> 00:24:38.800]   doing for the semester so they didn't feel
[00:24:38.800 --> 00:24:42.040]   like they had lost quote, time,
[00:24:42.040 --> 00:24:45.520]   but also just hearing what are some skills
[00:24:45.520 --> 00:24:49.040]   they would like to do because we also,
[00:24:49.040 --> 00:24:53.120]   like one of our children, well, two of our sons
[00:24:53.120 --> 00:24:54.920]   were very interested in electronics
[00:24:54.920 --> 00:24:59.840]   and so they spent one particular period of time,
[00:24:59.840 --> 00:25:04.520]   it wasn't the full weeks, but of spending half the day
[00:25:04.520 --> 00:25:09.520]   building a computer and just sort of tinkering with it,
[00:25:09.520 --> 00:25:12.240]   having friends over that knew the incident,
[00:25:12.240 --> 00:25:16.440]   which I did not, what little things to plug in where
[00:25:16.440 --> 00:25:21.440]   and what, and so one of our son's friends
[00:25:21.440 --> 00:25:26.640]   was really interested in shooting those little discs
[00:25:26.640 --> 00:25:27.600]   that flow up in the air.
[00:25:27.600 --> 00:25:28.920]   - Oh, yes.
[00:25:28.920 --> 00:25:31.200]   - They would go practice shooting in the afternoon.
[00:25:31.200 --> 00:25:32.120]   - Shooting clays.
[00:25:32.120 --> 00:25:37.000]   - Yes, and that was something they wouldn't have done
[00:25:37.000 --> 00:25:39.360]   if they hadn't had the extra time.
[00:25:39.360 --> 00:25:43.920]   So just looking for avenues of their own exploring
[00:25:43.920 --> 00:25:50.200]   in a way that usually is with some other friends
[00:25:50.200 --> 00:25:55.000]   and we did, I know one good friend set up
[00:25:55.000 --> 00:25:57.640]   this very elaborate aquarium in his,
[00:25:57.640 --> 00:26:00.400]   so he all went over and I had a son
[00:26:00.400 --> 00:26:02.120]   that was really interested in that
[00:26:02.120 --> 00:26:07.120]   and how did you go about it and just explained it to us,
[00:26:07.120 --> 00:26:11.480]   just kind of shared with us how he went about doing this,
[00:26:11.480 --> 00:26:15.240]   how he maintained it, what was required, he loved that
[00:26:15.240 --> 00:26:19.360]   and we did too, it was something that we wouldn't have taken
[00:26:19.360 --> 00:26:21.520]   the time otherwise to do and of course,
[00:26:21.520 --> 00:26:23.320]   there's tons of volunteer things,
[00:26:23.320 --> 00:26:27.240]   they can volunteer at a shelter or you can,
[00:26:27.240 --> 00:26:30.880]   anything like collecting food,
[00:26:30.880 --> 00:26:33.120]   get them involved in the community.
[00:26:33.120 --> 00:26:36.880]   We have a couple of thrift stores here that love it
[00:26:36.880 --> 00:26:41.760]   when you collect canned goods or especially in January,
[00:26:41.760 --> 00:26:46.760]   coats, shoes, ministries that are really eager for you
[00:26:46.760 --> 00:26:48.520]   that need an extra pair of hands
[00:26:48.520 --> 00:26:51.880]   because usually volunteers aren't clamoring.
[00:26:51.880 --> 00:26:53.520]   - In January, you're right.
[00:26:54.560 --> 00:26:57.880]   The animal shelter here in our county really loves
[00:26:57.880 --> 00:27:02.640]   to have volunteers and so, or just calling and saying,
[00:27:02.640 --> 00:27:05.120]   hey, can you tell us a little more about the services
[00:27:05.120 --> 00:27:06.000]   that you provide?
[00:27:06.000 --> 00:27:09.680]   Usually people are eager to share that.
[00:27:09.680 --> 00:27:12.960]   Nursing homes, usually after the holidays,
[00:27:12.960 --> 00:27:15.120]   people aren't, they're lonely.
[00:27:15.120 --> 00:27:16.600]   - Right, right.
[00:27:16.600 --> 00:27:21.480]   - So just getting, tapping into opportunities for service
[00:27:21.480 --> 00:27:24.760]   or learning something that you've been kind of interested in
[00:27:24.760 --> 00:27:27.280]   or something that you don't know anything about,
[00:27:27.280 --> 00:27:31.920]   those are really good thing.
[00:27:31.920 --> 00:27:34.920]   I just feel like it's a time you can say,
[00:27:34.920 --> 00:27:39.800]   okay, in the next two weeks, we're just gonna do the,
[00:27:39.800 --> 00:27:44.120]   if you wanna keep doing, whatever it is that you feel like
[00:27:44.120 --> 00:27:48.880]   we need to maintain this for the first two hours of the day,
[00:27:48.880 --> 00:27:52.280]   we want the academics cared for.
[00:27:52.280 --> 00:27:55.360]   But then this part of the day,
[00:27:55.360 --> 00:27:57.760]   we're gonna be looking at these things
[00:27:57.760 --> 00:28:01.360]   or doing these things and for our older kids,
[00:28:01.360 --> 00:28:06.360]   it was doing something with other homeschool kids
[00:28:06.360 --> 00:28:11.360]   that seemed to be the most exciting thing for them.
[00:28:11.360 --> 00:28:14.000]   I couldn't have, we didn't have a party every day.
[00:28:14.000 --> 00:28:14.840]   (laughs)
[00:28:14.840 --> 00:28:16.920]   - Right, right, right, right, right.
[00:28:16.920 --> 00:28:18.280]   - But it was fun.
[00:28:18.280 --> 00:28:23.280]   And usually moms in the same desperate situation
[00:28:23.280 --> 00:28:27.040]   are also, you pool your energy.
[00:28:27.040 --> 00:28:30.000]   And of course that always, I know for me,
[00:28:30.000 --> 00:28:31.400]   just being around other moms,
[00:28:31.400 --> 00:28:33.360]   it always brought me a little bit out of my hole
[00:28:33.360 --> 00:28:37.480]   and was encouraging and laughing
[00:28:37.480 --> 00:28:38.880]   when things did not go right.
[00:28:38.880 --> 00:28:40.960]   We could mutually encourage each other.
[00:28:40.960 --> 00:28:42.720]   So that was always a good time.
[00:28:42.720 --> 00:28:45.120]   - That is so good.
[00:28:45.120 --> 00:28:48.520]   So many practical ideas.
[00:28:48.520 --> 00:28:51.040]   I think that is awesome.
[00:28:51.040 --> 00:28:53.480]   I think you have brought up some really good ideas.
[00:28:53.480 --> 00:28:57.080]   If you've got little kids in essentials,
[00:28:57.080 --> 00:28:59.480]   then you know that you guys are working
[00:28:59.480 --> 00:29:01.720]   toward faces of history.
[00:29:01.720 --> 00:29:05.120]   So a January term might be the perfect
[00:29:05.120 --> 00:29:07.280]   deep dive time for that.
[00:29:07.280 --> 00:29:10.880]   And so beyond just researching your person
[00:29:10.880 --> 00:29:13.640]   and starting to write your paper,
[00:29:13.640 --> 00:29:15.360]   you're gonna do that, right?
[00:29:15.360 --> 00:29:16.640]   But do with a deep dive.
[00:29:16.640 --> 00:29:20.200]   Like you were saying, learn how to sew the costume,
[00:29:20.200 --> 00:29:24.920]   make the costume, go on a citywide scavenger hunt
[00:29:24.920 --> 00:29:28.640]   through all the thrift stores that you have
[00:29:28.640 --> 00:29:31.680]   to find implements for your costume,
[00:29:31.680 --> 00:29:35.480]   old jewelry that you can sew into,
[00:29:35.480 --> 00:29:38.720]   the robes of a king or a queen.
[00:29:38.720 --> 00:29:42.680]   You could write a play about your history person.
[00:29:42.680 --> 00:29:46.080]   My kids used to love to write plays.
[00:29:46.080 --> 00:29:46.920]   Oh my goodness.
[00:29:46.920 --> 00:29:48.920]   At the drop of a hat, they would write play.
[00:29:48.920 --> 00:29:51.520]   I remember one year for her birthday,
[00:29:51.520 --> 00:29:54.960]   my older daughter, what she wanted for her birthday,
[00:29:54.960 --> 00:29:57.440]   she never had a regular birthday party in her life.
[00:29:57.440 --> 00:29:59.240]   And what she wanted one year was
[00:29:59.240 --> 00:30:02.800]   she was going to write a play and all of her friends
[00:30:02.800 --> 00:30:06.280]   were gonna join her at her party and put on the play.
[00:30:06.280 --> 00:30:08.560]   And so we kind of had to talk her down a little bit.
[00:30:08.560 --> 00:30:10.560]   Okay, so you're gonna come on this one day
[00:30:10.560 --> 00:30:12.720]   and you're gonna want people to know their lines
[00:30:12.720 --> 00:30:15.000]   and they're not gonna know their lines.
[00:30:15.000 --> 00:30:17.400]   You can't, okay, so if we want to do a play,
[00:30:17.400 --> 00:30:20.080]   we've got to pick a story that people know
[00:30:20.080 --> 00:30:22.760]   and you have to let them have,
[00:30:22.760 --> 00:30:24.760]   I knew her controlling nature.
[00:30:24.760 --> 00:30:27.480]   I said, you have to let them be able to control
[00:30:27.480 --> 00:30:28.800]   the script a little bit.
[00:30:28.800 --> 00:30:31.280]   And so we actually did,
[00:30:31.280 --> 00:30:36.280]   we took the little red hen and rewrote it
[00:30:37.240 --> 00:30:41.920]   as the brave little princess.
[00:30:41.920 --> 00:30:46.240]   And so she, everybody that was coming to her party
[00:30:46.240 --> 00:30:47.320]   had a part assigned.
[00:30:47.320 --> 00:30:50.240]   We had a court jester and the court guard
[00:30:50.240 --> 00:30:54.400]   and the giggling princess and the pretty, pretty princess.
[00:30:54.400 --> 00:30:56.960]   And so all the different people and, you know,
[00:30:56.960 --> 00:30:58.440]   will you help me do this?
[00:30:58.440 --> 00:31:03.000]   No, and that, it was just, and so we acted out the play.
[00:31:03.000 --> 00:31:05.440]   We still have the movie of that play,
[00:31:06.500 --> 00:31:10.880]   but what a fun January term for an eight, nine,
[00:31:10.880 --> 00:31:14.220]   10 year old to do, you know?
[00:31:14.220 --> 00:31:17.200]   I loved your idea about volunteering.
[00:31:17.200 --> 00:31:18.480]   That is so good.
[00:31:18.480 --> 00:31:22.040]   Find out, you know, you can even do a study
[00:31:22.040 --> 00:31:24.680]   for your older students, your challenge students
[00:31:24.680 --> 00:31:26.800]   might want to do a deep dive into
[00:31:26.800 --> 00:31:30.100]   what is that local nonprofit all about
[00:31:30.100 --> 00:31:32.680]   and how did they become a nonprofit
[00:31:32.680 --> 00:31:35.200]   and what are the tax implications of that?
[00:31:35.200 --> 00:31:37.600]   And how do you set up something like that?
[00:31:37.600 --> 00:31:40.220]   And how do you assess the need?
[00:31:40.220 --> 00:31:41.580]   Learn about what they do,
[00:31:41.580 --> 00:31:44.380]   but also you could write an ad for that.
[00:31:44.380 --> 00:31:47.780]   If you've got a child who is very creative writer,
[00:31:47.780 --> 00:31:50.700]   write an ad for that nonprofit
[00:31:50.700 --> 00:31:53.180]   and research their business model.
[00:31:53.180 --> 00:31:57.400]   I bet all of you live somewhere
[00:31:57.400 --> 00:32:00.900]   where there are tourist sites.
[00:32:00.900 --> 00:32:03.220]   Now you might not think of it as a tourist site
[00:32:03.220 --> 00:32:05.840]   'cause you live there and you never go visit,
[00:32:05.840 --> 00:32:10.100]   but be a tourist, become an expert on a local site
[00:32:10.100 --> 00:32:14.300]   or a historical site or even a business interest.
[00:32:14.300 --> 00:32:18.580]   You know, the company that is the biggest in your town,
[00:32:18.580 --> 00:32:19.800]   find out about it.
[00:32:19.800 --> 00:32:22.280]   Why might somebody want to come and see that?
[00:32:22.280 --> 00:32:25.740]   Interview somebody, you know, you could make a map.
[00:32:25.740 --> 00:32:27.960]   We have national parks close to us.
[00:32:27.960 --> 00:32:29.440]   You could make a map of that
[00:32:29.440 --> 00:32:32.100]   and see how well it matches the map
[00:32:32.100 --> 00:32:33.680]   that the park service made.
[00:32:33.680 --> 00:32:38.060]   You could pretend to be a tour guide for that.
[00:32:38.060 --> 00:32:41.580]   You know, we mentioned you could learn a song
[00:32:41.580 --> 00:32:45.100]   from another nation or about the instruments
[00:32:45.100 --> 00:32:46.180]   from another nation.
[00:32:46.180 --> 00:32:47.460]   You could learn a craft.
[00:32:47.460 --> 00:32:51.220]   I loved what you said about getting somebody to come
[00:32:51.220 --> 00:32:53.300]   help your girls make doll clothes.
[00:32:53.300 --> 00:32:56.980]   Like I'm like you, Amy, I can make an apron
[00:32:56.980 --> 00:32:59.460]   and I can make a pillowcase.
[00:32:59.460 --> 00:33:02.660]   One time I made a Hawaiian shirt for my husband
[00:33:02.660 --> 00:33:04.780]   and it was like the fluke of life
[00:33:04.780 --> 00:33:06.740]   that all the wild patterns matched up.
[00:33:06.740 --> 00:33:09.500]   I don't think I could ever do it again,
[00:33:09.500 --> 00:33:12.820]   but I have friends who are beautiful seamstresses
[00:33:12.820 --> 00:33:15.940]   and I have a mother-in-law who knows how to knit.
[00:33:15.940 --> 00:33:19.260]   And so, you know, if you wanted to learn woodworking
[00:33:19.260 --> 00:33:24.260]   or bonsai gardening or jewelry making or candle making,
[00:33:24.260 --> 00:33:29.280]   there are all kinds of things that we could do
[00:33:29.280 --> 00:33:31.000]   with our children.
[00:33:31.000 --> 00:33:35.580]   And that's part of what I want to encourage all of us to do
[00:33:35.580 --> 00:33:40.580]   is to use the January term as a time of family learning,
[00:33:40.580 --> 00:33:43.140]   where you do something altogether,
[00:33:43.140 --> 00:33:46.420]   where everybody's not doing their own little thing
[00:33:46.420 --> 00:33:50.300]   and you're just the puppet master that supervises.
[00:33:50.300 --> 00:33:52.340]   - Good, yes.
[00:33:52.340 --> 00:33:55.020]   - I like it that we could all choose something
[00:33:55.020 --> 00:33:58.340]   that none of us know a lot about
[00:33:58.340 --> 00:34:00.480]   and we could learn in front of each other.
[00:34:00.480 --> 00:34:04.100]   - That's such a good, that's a good analogy, Lisa.
[00:34:04.100 --> 00:34:05.080]   That's right.
[00:34:05.080 --> 00:34:08.480]   It's a great time to connect with each other.
[00:34:08.480 --> 00:34:12.740]   And one, I remember one time we did just,
[00:34:12.740 --> 00:34:17.860]   we all created this goofy game, board game
[00:34:17.860 --> 00:34:21.980]   of all the quirky things that dad did.
[00:34:21.980 --> 00:34:25.260]   And, but it was a thank you, you know, like dad,
[00:34:25.260 --> 00:34:27.140]   you know, take three steps back
[00:34:27.140 --> 00:34:30.820]   because we have to listen to dad sing that song again.
[00:34:30.820 --> 00:34:34.480]   And we, by the time he got home, we all played it.
[00:34:34.480 --> 00:34:36.900]   And it was just so fun,
[00:34:36.900 --> 00:34:39.500]   like that kind of thing where you're together
[00:34:39.500 --> 00:34:43.180]   or, you know, when you were talking, I was thinking,
[00:34:43.180 --> 00:34:45.780]   we had a good, a neighbor down the street
[00:34:45.780 --> 00:34:48.940]   that was a Korean War veteran.
[00:34:48.940 --> 00:34:53.940]   And we all marched down, planned a day and interviewed,
[00:34:53.940 --> 00:34:56.720]   but what was it like?
[00:34:56.720 --> 00:34:58.260]   Share that story.
[00:34:58.260 --> 00:35:02.500]   And there are people in our life, grandparents or aunts,
[00:35:02.500 --> 00:35:06.740]   uncles, even us as parents, you know, interviewing like,
[00:35:06.740 --> 00:35:11.040]   hey, what was, give some fun book you read
[00:35:11.040 --> 00:35:16.040]   or something that you share together as a family.
[00:35:16.040 --> 00:35:19.740]   I think that's a really good insight that it's not,
[00:35:19.740 --> 00:35:23.920]   like you said, it's so easy to get just kind of isolated
[00:35:23.920 --> 00:35:25.840]   in your own world with your own work,
[00:35:25.840 --> 00:35:27.900]   even if you're living in the same home.
[00:35:27.900 --> 00:35:30.980]   Really spend that time going,
[00:35:30.980 --> 00:35:35.900]   hey, let's all go and do this thing together
[00:35:35.900 --> 00:35:40.560]   and recognize the fun of being together.
[00:35:40.560 --> 00:35:45.560]   And I think that's a great, great insight to reconnect,
[00:35:45.560 --> 00:35:49.540]   to join us. - Yes.
[00:35:49.540 --> 00:35:51.660]   - And then just to be praying,
[00:35:51.660 --> 00:35:53.860]   one of the things that we did try to maintain
[00:35:53.860 --> 00:35:57.340]   was the same kind of rhythm of the home,
[00:35:57.340 --> 00:35:58.840]   even if we were doing different things
[00:35:58.840 --> 00:36:03.540]   like just having a time in a devotional.
[00:36:03.540 --> 00:36:05.580]   That was always something,
[00:36:05.580 --> 00:36:08.240]   there's always something fun to do that's different,
[00:36:08.240 --> 00:36:12.240]   but also some of my children really gravitated
[00:36:12.240 --> 00:36:15.400]   toward like the consistency of things.
[00:36:15.400 --> 00:36:19.260]   So we did consistent mourning routine,
[00:36:19.260 --> 00:36:23.460]   you know, to pray together and be together and connect.
[00:36:23.460 --> 00:36:25.020]   And even in those cases,
[00:36:25.020 --> 00:36:27.820]   you can change up your devotional time.
[00:36:27.820 --> 00:36:30.120]   You can do, I know we did missionary stories
[00:36:30.120 --> 00:36:31.140]   for a couple of weeks.
[00:36:31.140 --> 00:36:33.100]   - That's good.
[00:36:33.100 --> 00:36:35.580]   - It's a little different, but I think there's,
[00:36:35.580 --> 00:36:40.180]   I think part of it is you don't have to be a camp counselor
[00:36:40.180 --> 00:36:43.180]   and all of a sudden you're exhausted after two weeks.
[00:36:43.180 --> 00:36:46.100]   - Yes, that's great.
[00:36:46.100 --> 00:36:49.220]   - But saying there are little things
[00:36:49.220 --> 00:36:52.340]   that don't require a tremendous amount of energy
[00:36:52.340 --> 00:36:56.180]   that can build and that your children,
[00:36:56.180 --> 00:36:58.420]   especially as they're energized,
[00:36:58.420 --> 00:37:00.140]   I found like I was energized.
[00:37:00.140 --> 00:37:03.100]   The hardest thing was pushing, getting it going,
[00:37:03.100 --> 00:37:05.180]   but once you got it going,
[00:37:05.180 --> 00:37:09.300]   then they kind of clicked in and took it on.
[00:37:09.300 --> 00:37:11.500]   And sometimes in directions I wasn't anticipating,
[00:37:11.500 --> 00:37:12.500]   but that was fine.
[00:37:12.500 --> 00:37:16.100]   And so I think that helps to know,
[00:37:16.100 --> 00:37:17.780]   okay, let me just get something going.
[00:37:17.780 --> 00:37:21.580]   And sometimes Lisa, things just fell flat.
[00:37:21.580 --> 00:37:22.420]   - Absolutely.
[00:37:22.420 --> 00:37:24.460]   I think that is, thank you for sharing that.
[00:37:24.460 --> 00:37:27.620]   We don't want everybody to think that everybody else's stuff
[00:37:27.620 --> 00:37:31.700]   always works out well and mine hits a brick wall
[00:37:31.700 --> 00:37:32.620]   or a pothole.
[00:37:32.620 --> 00:37:37.620]   No, I mean, I can remember things that did not go well
[00:37:37.620 --> 00:37:41.220]   or that we got in the middle of it and the kids were like,
[00:37:41.220 --> 00:37:42.620]   why are we doing this?
[00:37:42.620 --> 00:37:43.940]   This is terrible.
[00:37:43.940 --> 00:37:47.740]   I mean, it doesn't always fly.
[00:37:47.740 --> 00:37:51.020]   But if you can laugh together and just that,
[00:37:51.020 --> 00:37:53.500]   and then just stop, there were times when I stopped
[00:37:53.500 --> 00:37:55.100]   and I would just look at them and say,
[00:37:55.100 --> 00:37:56.940]   this is not really very much fun, is it?
[00:37:56.940 --> 00:37:59.380]   And they would say, no mama, it's not.
[00:37:59.380 --> 00:38:00.980]   And I would just throw up my hands and say,
[00:38:00.980 --> 00:38:03.140]   well, then let's go do something else.
[00:38:03.140 --> 00:38:06.020]   This is not what it's all about because,
[00:38:06.020 --> 00:38:07.580]   and this is important.
[00:38:07.580 --> 00:38:10.780]   And this is kind of what I would like for us to end on.
[00:38:10.780 --> 00:38:13.060]   What are we, why are we doing this?
[00:38:13.060 --> 00:38:16.180]   Why are we trying to jazz up January?
[00:38:16.180 --> 00:38:18.260]   It's not so that we can make ourselves
[00:38:18.260 --> 00:38:21.540]   crazy camp counselors, like Amy was saying.
[00:38:21.540 --> 00:38:24.300]   It's not because we're trying to add something new.
[00:38:24.300 --> 00:38:29.300]   The whole point is that we want to make connections
[00:38:29.300 --> 00:38:30.740]   with our family.
[00:38:30.740 --> 00:38:34.140]   We wanna do something different together.
[00:38:34.140 --> 00:38:39.140]   We want to rekindle that spark, that joy of family learning
[00:38:39.140 --> 00:38:44.620]   that we've been trying to keep burning all this time.
[00:38:44.620 --> 00:38:47.460]   We want to be together.
[00:38:47.460 --> 00:38:52.220]   Here's the deal, homeschooling is a journey
[00:38:52.220 --> 00:38:54.820]   that we take with those we love.
[00:38:54.820 --> 00:38:57.380]   And here's the truth and you all know it,
[00:38:57.380 --> 00:39:01.540]   journeys are more pleasant when we pace ourselves,
[00:39:01.540 --> 00:39:05.900]   when we make use of all the rest stops as needed,
[00:39:05.900 --> 00:39:08.980]   they're more pleasant if we notice the scenery
[00:39:08.980 --> 00:39:12.620]   as we go along, journeys are more pleasant
[00:39:12.620 --> 00:39:15.740]   if we take time for conversation and reflection.
[00:39:17.020 --> 00:39:20.380]   So jazzing up January is not one more thing
[00:39:20.380 --> 00:39:23.220]   to put on your list, mom, dad.
[00:39:23.220 --> 00:39:28.180]   Jazzing up January is about taking a deep breath,
[00:39:28.180 --> 00:39:32.060]   finding joy in learning together,
[00:39:32.060 --> 00:39:36.060]   and giving yourself a little rest and reset
[00:39:36.060 --> 00:39:40.660]   before you jump both feet into second semester.
[00:39:40.660 --> 00:39:43.220]   Amy, what last words of encouragement
[00:39:43.220 --> 00:39:46.700]   for weary homeschoolers looking for inspiration
[00:39:46.700 --> 00:39:48.700]   do you want to offer?
[00:39:48.700 --> 00:39:51.620]   - Well, I think you just said it so beautifully, Lisa.
[00:39:51.620 --> 00:39:55.060]   And I think that just recognizing
[00:39:55.060 --> 00:39:59.740]   we're sort of all in this little weary period together
[00:39:59.740 --> 00:40:02.380]   and that the Lord is our strength.
[00:40:02.380 --> 00:40:05.740]   He is anxious and eager to renew us.
[00:40:05.740 --> 00:40:08.660]   And he has a vision for our next semester
[00:40:08.660 --> 00:40:10.780]   so we don't have to have it all together.
[00:40:10.780 --> 00:40:13.440]   And I think you said, just like you said,
[00:40:13.440 --> 00:40:16.140]   just kind of stepping back and thinking,
[00:40:16.140 --> 00:40:18.500]   why are we doing what we're doing here?
[00:40:18.500 --> 00:40:23.180]   It's not to fill out a transcript at the end of the year.
[00:40:23.180 --> 00:40:26.660]   It's really, there's so, so many,
[00:40:26.660 --> 00:40:29.140]   and we could have a whole other conversation about this,
[00:40:29.140 --> 00:40:32.980]   but there are hundreds of other beautiful things
[00:40:32.980 --> 00:40:34.620]   that happen within your family
[00:40:34.620 --> 00:40:38.980]   that you will reap the fruit of for years.
[00:40:38.980 --> 00:40:43.980]   That little goofy thing you did that didn't go well,
[00:40:44.100 --> 00:40:47.940]   you will laugh at that, like, oh yeah, mom, I remember that.
[00:40:47.940 --> 00:40:51.100]   But that's a memory that holds together
[00:40:51.100 --> 00:40:55.520]   and that inspires your child as they have a homeschool
[00:40:55.520 --> 00:40:57.740]   and things can go well there,
[00:40:57.740 --> 00:41:00.120]   they can look back and go, yeah, we remember that.
[00:41:00.120 --> 00:41:05.120]   That you are building, I think of as we're building a family
[00:41:05.120 --> 00:41:10.760]   by the grace of God, that is a heritage.
[00:41:10.760 --> 00:41:14.620]   We're building a heritage of generations as you,
[00:41:14.620 --> 00:41:17.020]   and you probably see this with your grandson,
[00:41:17.020 --> 00:41:21.500]   that your family, those little decisions,
[00:41:21.500 --> 00:41:25.080]   those encouragements, that togetherness builds,
[00:41:25.080 --> 00:41:29.200]   and it builds a heritage that your children reap
[00:41:29.200 --> 00:41:30.660]   in their families.
[00:41:30.660 --> 00:41:33.520]   And I just think, just to know, to recognize,
[00:41:33.520 --> 00:41:36.480]   it's happening, God is working,
[00:41:36.480 --> 00:41:39.360]   and even if things don't go well,
[00:41:39.360 --> 00:41:42.240]   that God is working in your family
[00:41:42.240 --> 00:41:47.240]   and that you can recognize, you can put things in priority
[00:41:47.240 --> 00:41:51.440]   according to his priorities and rest assured
[00:41:51.440 --> 00:41:53.820]   that other things will take care of themselves.
[00:41:53.820 --> 00:41:56.660]   But first things first, second things come.
[00:41:56.660 --> 00:42:01.360]   And I think I had to do that reset frequently,
[00:42:01.360 --> 00:42:05.300]   not just in January, but frequently to remind myself
[00:42:05.300 --> 00:42:08.420]   of God's good faithfulness in our family.
[00:42:08.420 --> 00:42:10.460]   - Oh, Amy, this has been so great.
[00:42:10.460 --> 00:42:11.960]   You know what, I think this might be
[00:42:11.960 --> 00:42:14.820]   one of my favorite podcasts of all time.
[00:42:14.820 --> 00:42:16.620]   I think this was a lot of fun.
[00:42:16.620 --> 00:42:18.220]   It ministered to my soul.
[00:42:18.220 --> 00:42:21.880]   I pray, listeners, that it has ministered to your soul
[00:42:21.880 --> 00:42:25.500]   as you are looking for ways to lead your family,
[00:42:25.500 --> 00:42:28.780]   to be joyful learners together.
[00:42:28.780 --> 00:42:32.700]   We hope that you will be blessed.
[00:42:32.700 --> 00:42:35.000]   I just wanna, I wanna mention one thing
[00:42:35.000 --> 00:42:38.360]   that I think might also be a blessing to your family
[00:42:38.360 --> 00:42:42.380]   is you are seeking to be a growing lead learner in your home.
[00:42:42.380 --> 00:42:44.000]   I've mentioned it before.
[00:42:44.000 --> 00:42:47.760]   It's the classical learning cohort.
[00:42:47.760 --> 00:42:51.460]   You can learn from a trained mentor
[00:42:51.460 --> 00:42:56.400]   who will help you to gather the tools of exciting
[00:42:56.400 --> 00:42:58.400]   that will excite your students
[00:42:58.400 --> 00:43:00.700]   and the tools that will help you assess
[00:43:00.700 --> 00:43:02.380]   your students' learning
[00:43:02.380 --> 00:43:05.540]   and help your whole family learn together.
[00:43:05.540 --> 00:43:10.220]   If you wanna find out more about how to grow your knowledge
[00:43:10.220 --> 00:43:13.420]   and skills as a classical educator,
[00:43:13.420 --> 00:43:18.420]   go to classicalconversations.com/cohort,
[00:43:18.420 --> 00:43:24.140]   and you can find out all about the classical learning cohort.
[00:43:24.140 --> 00:43:25.540]   Don't delay.
[00:43:25.540 --> 00:43:29.720]   Spring registration is happening now and spaces are limited,
[00:43:29.720 --> 00:43:34.720]   so that's classicalconversations.com/cohort.
[00:43:35.640 --> 00:43:38.720]   You guys go and jazz up your January,
[00:43:38.720 --> 00:43:41.640]   and I'd love to hear how it's going.
[00:43:41.640 --> 00:43:43.300]   See you next week.
