
[00:00:00.000 --> 00:00:02.000]   Struggling with your electric bill?
[00:28:54.000 --> 00:28:57.000]   You buy it now.
[00:28:57.000 --> 00:28:58.000]   Well, guess what?
[00:28:58.000 --> 00:29:06.000]   The company that has your data that got breached will send you the stupid identity theft monitoring thing when that gets breached.
[00:29:06.000 --> 00:29:10.000]   But that won't do you any good.
[00:29:10.000 --> 00:29:15.000]   You've got to take the steps and protect yourself now.
[00:29:15.000 --> 00:29:22.000]   Don't trust all of your financial advisors with all of your information.
[00:29:22.000 --> 00:29:29.000]   Just trust the ones that need to know and trust them with what they need to know and nothing more.
[00:29:29.000 --> 00:29:34.000]   And trust me, you'll thank me.
[00:29:34.000 --> 00:29:39.000]   This show is part of the Radical Life Media network of podcasts and resources.
[00:29:39.000 --> 00:29:43.000]   Find out more at RadicalLifeMedia.com.
[00:29:44.000 --> 00:29:46.000]   Struggling with your electric bill?
[00:29:46.000 --> 00:29:49.000]   Get an energy assist from SDG&E and save.
[00:29:49.000 --> 00:29:52.000]   You may qualify for an 18% discount.
[00:29:52.000 --> 00:29:58.000]   Visit SDGE.com/FERA to find out more.

