
[00:00:00.000 --> 00:00:05.000]   Don't just dream about paradise, live it with Fiji Airways.
[01:11:07.800 --> 01:11:10.800]   And without understanding this crisis,
[01:11:10.800 --> 01:11:16.800]   you really can't understand why our schools of the product,
[01:11:16.800 --> 01:11:21.800]   of the Rockefeller family, the Carnegie family, the Astor family,
[01:11:21.800 --> 01:11:26.800]   the Vanderbilt family, the great capitalist families,
[01:11:26.800 --> 01:11:35.800]   they understood that the real problem in successful capitalism
[01:11:35.800 --> 01:11:42.800]   is assembling capital, getting people to give you their savings
[01:11:42.800 --> 01:11:46.800]   and the promise that you'll give them more back.
[01:11:46.800 --> 01:11:51.800]   But if you have people in an inventive matrix
[01:11:51.800 --> 01:11:57.800]   who can look at the way the expense of business is doing things,
[01:11:57.800 --> 01:12:03.800]   open up across the street and either do it cheaper or better
[01:12:03.800 --> 01:12:08.800]   or simply open up somewhere else where no one is doing it,
[01:12:08.800 --> 01:12:11.800]   capital is always at great risk.
[01:12:11.800 --> 01:12:17.800]   So, oddly enough, I don't want to claim credit
[01:12:17.800 --> 01:12:20.800]   for what really is a brilliant insight, but I want to claim credit.
[01:12:20.800 --> 01:12:27.800]   It was openly discussed, let me say, from 1880 to 1900.
[01:12:27.800 --> 01:12:33.800]   We were being forcibly converted from an economy of small farmers,
[01:12:33.800 --> 01:12:38.800]   small engineers, entrepreneurs, into a corporate economy.
[01:12:38.800 --> 01:12:46.800]   And these men doing it, they weren't intellectual dumb cops.
[01:12:46.800 --> 01:12:51.800]   They could see that as long as the American inventiveness
[01:12:51.800 --> 01:12:57.800]   was loose like a wild beast, they were going to have a lot of trouble
[01:12:57.800 --> 01:13:01.800]   pulling cash. Someone would say, but I saw, you know, Jack,
[01:13:01.800 --> 01:13:03.800]   and he went belly up.
[01:13:03.800 --> 01:13:10.800]   So, Prussian schooling, which for a different reason,
[01:13:10.800 --> 01:13:15.800]   had been out to destroy the imagination.
[01:13:15.800 --> 01:13:17.800]   And let me say to anyone listening to this,
[01:13:17.800 --> 01:13:21.800]   when someone makes a reckless statement like that,
[01:13:21.800 --> 01:13:24.800]   you make sure they can document it.
[01:13:24.800 --> 01:13:28.800]   And I will document it as long as you're willing to walk
[01:13:28.800 --> 01:13:31.800]   to your local public library.
[01:13:31.800 --> 01:13:36.800]   Because in every public library worth its salt in the United States,
[01:13:36.800 --> 01:13:43.800]   and in every college library, you will find a collection of essays
[01:13:43.800 --> 01:13:51.800]   by a Prussian philosopher, Johann Fichte, who was the immediate heir
[01:13:51.800 --> 01:13:55.800]   to the University of Berlin's philosophy department,
[01:13:55.800 --> 01:13:57.800]   which had been under Immanuel Kant.
[01:13:57.800 --> 01:14:04.800]   Fichte wrote a series of, it was over a dozen public essays
[01:14:04.800 --> 01:14:14.800]   to the Prussian king from, let's say, let me say, 1808 to about 1818.
[01:14:14.800 --> 01:14:18.800]   They're called Addresses to the German Nation.
[01:14:18.800 --> 01:14:24.800]   And the provocative event that set the first one off
[01:14:24.800 --> 01:14:28.800]   was the Prussian army, which was the Prussian economy,
[01:14:28.800 --> 01:14:32.800]   renting soldiers, stealing other people's stuff,
[01:14:32.800 --> 01:14:39.800]   had been whipped by Napoleon's amateur army at the Battle of Vienna in 1806.
[01:14:39.800 --> 01:14:46.800]   And Fichte said it was because this demon imagination
[01:14:46.800 --> 01:14:52.800]   was loose among ordinary soldiers, and in situations,
[01:14:52.800 --> 01:14:56.800]   they would override the orders from headquarters about what to do,
[01:14:56.800 --> 01:14:59.800]   and that's why we lost.
[01:14:59.800 --> 01:15:04.800]   Now, what should fascinate anyone listening is
[01:15:04.800 --> 01:15:13.800]   that's exactly what the so-called liberal philosopher Spinoza in Holland
[01:15:13.800 --> 01:15:28.800]   had said in 1690 in a book called Tractatus Religio Politicus.
[01:15:28.800 --> 01:15:36.800]   Spinoza said that the ordinary population was so psychologically diseased,
[01:15:36.800 --> 01:15:41.800]   murderously so, there was no way to heal it.
[01:15:41.800 --> 01:15:45.800]   Just as Fichte 125 years later said,
[01:15:45.800 --> 01:15:49.800]   there was no way to heal the disobedience gene
[01:15:49.800 --> 01:15:52.800]   in people who thought for themselves.
[01:15:52.800 --> 01:15:59.800]   Fichte said we have to set up a system of forced schooling,
[01:15:59.800 --> 01:16:05.800]   universal forced schooling, in which we destroy the imagination,
[01:16:05.800 --> 01:16:11.800]   spells, ordered lessons, constant testing, rankings.
[01:16:11.800 --> 01:16:16.800]   Now, if it were only those two major figures,
[01:16:16.800 --> 01:16:21.800]   but you now can go back a few hundred years in history
[01:16:21.800 --> 01:16:27.800]   to John Calvin's Institutes of the Christian Religion,
[01:16:27.800 --> 01:16:30.800]   which is this thick, tiny print,
[01:16:30.800 --> 01:16:34.800]   but if you ever go mad and actually force yourself to read it,
[01:16:34.800 --> 01:16:38.800]   rather than to read what an encyclopedia tells you it says,
[01:16:38.800 --> 01:16:49.800]   you'll find that Calvin says that the saved are saved before they're born,
[01:16:49.800 --> 01:16:55.800]   the damned, who are 19 to 1, are damned before they're born,
[01:16:55.800 --> 01:17:00.800]   and no amount of good work or behavior can save the damned,
[01:17:00.800 --> 01:17:06.800]   and no amount of evil behavior can damn the saved.
[01:17:06.800 --> 01:17:10.800]   The expression that used to be pretty common, but has vanished,
[01:17:10.800 --> 01:17:14.800]   I think on purpose, is justified sinners.
[01:17:14.800 --> 01:17:21.800]   The saved are justified sinners who can do anything.
[01:17:21.800 --> 01:17:24.800]   They can corporate bomb civilian populations,
[01:17:24.800 --> 01:17:28.800]   whether they're Nazis or Americans.
[01:17:28.800 --> 01:17:32.800]   You know, you've done no harm, according to Calvin.
[01:17:32.800 --> 01:17:38.800]   Calvin said the only way the elect, he called the saved,
[01:17:38.800 --> 01:17:43.800]   the elect will ever be saved, because they're outnumbered so heavily,
[01:17:43.800 --> 01:17:48.800]   is to set up a system of universal compulsion schooling
[01:17:48.800 --> 01:17:53.800]   with the intention of destroying the imagination
[01:17:53.800 --> 01:17:56.800]   and filling the head with garbage.
[01:17:56.800 --> 01:18:00.800]   And I know I said the same thing. Fichte said the same thing.
[01:18:00.800 --> 01:18:02.800]   I think we just ran out of tape. Is that what happened?
[01:18:02.800 --> 01:18:04.800]   Is that one still running?
[01:18:04.800 --> 01:18:06.800]   But it has no micro.
[01:18:06.800 --> 01:18:08.800]   All right. So we're going to take a 10-minute break.
[01:18:08.800 --> 01:18:09.800]   Oh, good.
[01:18:09.800 --> 01:18:12.800]   We're going to change the tapes. We're going to turn all these lights out.
[01:18:12.800 --> 01:18:14.800]   We're going to turn the AC back on and cool you off.
[01:18:14.800 --> 01:18:16.800]   If you want to get up and move around, use the bathroom.
[01:18:16.800 --> 01:18:33.800]   [VCR]
[01:18:33.800 --> 01:18:38.800]   Major minds with a lot of influence who--
[01:18:38.800 --> 01:18:39.800]   Can I have you hold that?
[01:18:39.800 --> 01:18:40.800]   Oh, sure.
[01:18:40.800 --> 01:18:42.800]   All right. Roll cameras.
[01:18:42.800 --> 01:18:50.800]   That's what happens when you got real talent. It just goes.
[01:18:50.800 --> 01:18:52.800]   Four cameras rolling.
[01:18:52.800 --> 01:18:58.800]   Red dots, everybody. Cool.
[01:18:58.800 --> 01:19:06.800]   So we have this ominous continuity among major minds
[01:19:06.800 --> 01:19:13.800]   with a lot of influence, including transatlantic influence on the states.
[01:19:13.800 --> 01:19:24.800]   We have, prior to the break, Fichte in Prussia, Spinoza in Holland,
[01:19:24.800 --> 01:19:35.800]   and Calvin really beginning in Geneva and spreading all over where his theology spread.
[01:19:35.800 --> 01:19:44.800]   But the father of this, at least in the form of written documentation that's easily available,
[01:19:44.800 --> 01:19:54.800]   has to be Plato, the Greek aristocrat who speaks through the mouth of Socrates
[01:19:54.800 --> 01:20:03.800]   and writes two influential utopias, one well-known, the Republic,
[01:20:03.800 --> 01:20:11.800]   and one not so well-known, the Laws, which is the product of his mature reflection
[01:20:11.800 --> 01:20:14.800]   on what needs to be done.
[01:20:14.800 --> 01:20:20.800]   And all four of these men--and we could, if we had time, do 40--
[01:20:20.800 --> 01:20:29.800]   but these four major names spanning European history agree that the ordinary population
[01:20:29.800 --> 01:20:37.800]   is A) very dangerous to the social order if it learns how to think
[01:20:37.800 --> 01:20:41.800]   and if its imagination remains intact.
[01:20:41.800 --> 01:20:50.800]   And furthermore, we have this corollary that there is no way to improve this.
[01:20:50.800 --> 01:21:01.800]   And what I've left out is the killer app that occurs in the middle to the end of the 19th century
[01:21:01.800 --> 01:21:08.800]   from one of the wealthiest families on planet Earth, the family of Charles Darwin
[01:21:08.800 --> 01:21:20.800]   and their former Anglican minister-trained son, Charles, who in his second major publication,
[01:21:20.800 --> 01:21:32.800]   The Descent of Man, says that the evolutionarily retarded are fatally dangerous
[01:21:32.800 --> 01:21:39.800]   to the physical integrity of the human race, the advance of civilization,
[01:21:39.800 --> 01:21:48.800]   because if the few evolutionarily advanced, like the Scandinavian blondes and the English blondes,
[01:21:48.800 --> 01:21:58.800]   crossbreed, God forbid, with the Irish or the Spanish, evolution will march backwards
[01:21:58.800 --> 01:22:06.800]   into the swirling mists of the dawnless past, and nothing can change that.
[01:22:06.800 --> 01:22:14.800]   Maybe a few million years might change it, certainly nothing that current generations can do.
[01:22:14.800 --> 01:22:20.800]   Darwin, of course, is in every school, including every elementary school in the United States,
[01:22:20.800 --> 01:22:29.800]   probably the world, and no one bothers to mention that he doesn't say the human race is evolving.
[01:22:29.800 --> 01:22:33.800]   There's a few, a fraction are evolving.
[01:22:33.800 --> 01:22:45.800]   Now put yourself, if you're watching this, in the position of a responsible person who learns that.
[01:22:45.800 --> 01:22:54.800]   Someone who's made worldly success, has a little bit of time on their hands and resources,
[01:22:54.800 --> 01:23:03.800]   and now you know that if these ordinary people walking around in the American democracy,
[01:23:03.800 --> 01:23:14.800]   if they happen to crossbreed with your daughter, evolution is going to march backwards.
[01:23:14.800 --> 01:23:22.800]   You now have a justification, beginning in 1871, second to none.
[01:23:22.800 --> 01:23:30.800]   You can argue with Calvin, you can argue with Spinoza, you can argue with Plato, you can argue with Fichte.
[01:23:30.800 --> 01:23:33.800]   This is science and mathematics.
[01:23:33.800 --> 01:23:45.800]   And furthermore, and an unknown connection that has for some reason escaped the attention of the Darwinians,
[01:23:45.800 --> 01:23:58.800]   Darwin's earlier cousin, Thomas Malthus, has said there is no way mathematically to feed the poor,
[01:23:58.800 --> 01:24:06.800]   because if you feed them, they'll reproduce more successfully, and then there'll be twice as many,
[01:24:06.800 --> 01:24:09.800]   then four times as many.
[01:24:09.800 --> 01:24:17.800]   The population expands geometrically, but food only arithmetically.
[01:24:17.800 --> 01:24:32.800]   And of course in Darwin's diaries he said that his pursuit of the secrets of biology are stimulated by the work of his cousin Malthus.
[01:24:32.800 --> 01:24:39.800]   Now we have, after Darwin's two blockbusters, the second of which...
[01:24:39.800 --> 01:24:42.800]   I'm going to raise my hand from now on.
[01:24:42.800 --> 01:24:45.800]   What's the full name of Darwin's origin of species?
[01:24:45.800 --> 01:24:50.800]   The progress of the favored races.
[01:24:50.800 --> 01:24:55.800]   And he does not use the term race the way we do.
[01:24:55.800 --> 01:25:03.800]   He recognizes about 57 separate races, of which the Irish are on the very bottom.
[01:25:03.800 --> 01:25:10.800]   Thank goodness he said that, because respectable percentage of every audience I speak to,
[01:25:10.800 --> 01:25:15.800]   you'd otherwise be reluctant to say these things.
[01:25:15.800 --> 01:25:21.800]   It's derived from, anybody here derived from a partial Irish background.
[01:25:21.800 --> 01:25:24.800]   You know, he said the Irish are hopeless.
[01:25:24.800 --> 01:25:29.800]   There is no hope for the Irish.
[01:25:29.800 --> 01:25:39.800]   Of course, what's left out of simply relating what Darwin said is his training as an Anglican minister.
[01:25:39.800 --> 01:25:45.800]   And if you happen to pick up the Anglican book of common prayer,
[01:25:45.800 --> 01:25:50.800]   hundreds and hundreds of years preceding Darwin,
[01:25:50.800 --> 01:26:01.800]   you find that God's will is to divide all the living creatures and plants into an infinite number of layers,
[01:26:01.800 --> 01:26:09.800]   and to attempt to leave the layer you're placed in is the worst sacrilege at all.
[01:26:09.800 --> 01:26:21.800]   So, Darwin's theory fully explicated is the Anglican homily of obedience.
[01:26:21.800 --> 01:26:28.800]   Homily of obedience says exactly what Darwin says hundreds of years ago.
[01:26:28.800 --> 01:26:36.800]   Don't try to get out of your biological category because it's hopeless.
[01:26:36.800 --> 01:26:43.800]   And prior to that, don't try to get out of your spiritual category because it's hopeless.
[01:26:43.800 --> 01:26:47.800]   There's a great similarity between the two ideas.
[01:26:47.800 --> 01:26:51.800]   Now, if you set out to find evidence that this is so,
[01:26:51.800 --> 01:27:00.800]   it's much easier than simply setting out to look at the abundance of natural forms.
[01:27:00.800 --> 01:27:11.800]   So, the real actor in the piece, Darwin's a shy man, fantastically wealthy.
[01:27:11.800 --> 01:27:13.800]   That's been left out of all.
[01:27:13.800 --> 01:27:25.800]   Fantastically wealthy. The high-tech, upper-class purchase of the day was Wedgwood pottery,
[01:27:25.800 --> 01:27:31.800]   and that's the source of the Darwin family wealth.
[01:27:31.800 --> 01:27:40.800]   So, Darwin's first cousin is a man I was taught in high school back in the early 1950s,
[01:27:40.800 --> 01:27:47.800]   is estimated to be the most intelligent single human being ever lived.
[01:27:47.800 --> 01:27:50.800]   I was told that over and over.
[01:27:50.800 --> 01:27:59.800]   His name, Francis Galton, a world-famous explorer, mathematician,
[01:27:59.800 --> 01:28:10.800]   inventing little statistical formulae to discriminate shades of quality that the schools are infested with.
[01:28:10.800 --> 01:28:19.800]   And he has, Mr. Galton, a worldwide following of Galton clubs, including in the United States.
[01:28:19.800 --> 01:28:37.800]   He makes several pilgrimages to the U.S. to spread the insight that a menace to the human race exists in 95% of the population,
[01:28:37.800 --> 01:28:43.800]   and there has to be a way to put them, render them harmless.
[01:28:43.800 --> 01:28:54.800]   So, school recommended by Fichte, Spinoza, Calvin, and Plato, that's the way to do it.
[01:28:54.800 --> 01:29:01.800]   And we'll defend this with precise mathematical science.
[01:29:01.800 --> 01:29:06.800]   We will keep to ourselves the biological reason.
[01:29:06.800 --> 01:29:15.800]   Meanwhile, we've got to find a way for the biologically advanced to breed with one another.
[01:29:15.800 --> 01:29:25.800]   If you will trace the founding years of the elite private boarding schools in the United States,
[01:29:25.800 --> 01:29:28.800]   with the exception of no more than six,
[01:29:28.800 --> 01:29:39.800]   you will discover that all of the male and female emerge in the 30, including the women's colleges, the seven sisters,
[01:29:39.800 --> 01:29:49.800]   in the 30 years after the descent of man, which will be in every respectable library in the United States,
[01:29:49.800 --> 01:29:52.800]   and of course overseas too.
[01:29:52.800 --> 01:29:59.800]   I urge you, especially if you're Irish, to pick it up and read it.
[01:29:59.800 --> 01:30:09.800]   You will not be disappointed to find yourself at the bottom of all the races on earth,
[01:30:09.800 --> 01:30:15.800]   just as the English without Darwin would have agreed.
[01:30:15.800 --> 01:30:26.800]   Well, anyway, so this package of high-level evidences, contentions,
[01:30:26.800 --> 01:30:37.800]   is capstone with scientific mathematical evidence and the proselytizing of Francis Galton, vigorous, rigorous.
[01:30:37.800 --> 01:30:43.800]   Out of that comes, in the period right after the American First World War,
[01:30:43.800 --> 01:30:52.800]   a phenomenon in country fairs all over America called the Better Families competitions.
[01:30:52.800 --> 01:31:05.800]   You set up the criteria for ranking, and you present your daughters like prize heifers to be rated by the judges.
[01:31:05.800 --> 01:31:14.800]   So, we have a series of these reinforcements of Darwinian theory,
[01:31:14.800 --> 01:31:25.800]   which is really a reinforcement of Anglican theology, or Calvinist theology, or Platonic philosophy,
[01:31:25.800 --> 01:31:33.800]   or Fichtian philosophy, or if you want to go liberal, of Spinoza philosophy,
[01:31:33.800 --> 01:31:35.800]   until finally we get to this capstone.
[01:31:35.800 --> 01:31:48.800]   Now, the cap is off the tunnel to hell, because not only are people justified in setting up a form of schooling
[01:31:48.800 --> 01:31:56.800]   that's anti-educational, but they're doing either nature's work or the Lord's work.
[01:31:56.800 --> 01:32:01.800]   You decide. You want to go Calvin, you're doing the Lord's work.
[01:32:01.800 --> 01:32:05.800]   You want to go nature, you go Spinoza.
[01:32:05.800 --> 01:32:07.800]   Yeah, yeah.
[01:32:07.800 --> 01:32:17.800]   So, all of this wonderfully rich fabric of foundation is right on the surface.
[01:32:17.800 --> 01:32:21.800]   Someone has to point your attention to it.
[01:32:21.800 --> 01:32:28.800]   Please, no one watching say, "Oh, this fellow Gatto has spun off, you know,
[01:32:28.800 --> 01:32:31.800]   this phenomenal, interesting, but wacky theory."
[01:32:31.800 --> 01:32:36.800]   I didn't spin off anything. I took the dots and I connected them.
[01:32:36.800 --> 01:32:47.800]   And I said, "They're identical from 300 BC until post-Darwin-Gaunton
[01:32:47.800 --> 01:32:57.800]   comes a German, a Prussian psychophysicist named Wilhelm Wundt,
[01:32:57.800 --> 01:33:03.800]   who is the premier behavioral psychologist on earth."
[01:33:03.800 --> 01:33:07.800]   And now let me spring a bombshell on all of you.
[01:33:07.800 --> 01:33:14.800]   The only place in the world for a long, long time you could get a PhD degree
[01:33:14.800 --> 01:33:20.800]   was either Prussia, University of Berlin, Leipzig,
[01:33:20.800 --> 01:33:25.800]   these little nests of Germanic countries.
[01:33:25.800 --> 01:33:32.800]   So, from all over the world came the sons of the most powerful families.
[01:33:32.800 --> 01:33:38.800]   Beginning in 1814 or '16 in the United States,
[01:33:38.800 --> 01:33:43.800]   when the guy who later became the governor of Massachusetts went over
[01:33:43.800 --> 01:33:46.800]   to get his PhD degree.
[01:33:46.800 --> 01:33:55.800]   By the 1870s, 1880s, it was a flood from Japan, from Russia, from everywhere.
[01:33:55.800 --> 01:34:00.800]   And now they return to their home countries,
[01:34:00.800 --> 01:34:06.800]   not because they have a PhD degree or they made presidents of universities,
[01:34:06.800 --> 01:34:12.800]   heads of government bureaus, because their families have clout.
[01:34:12.800 --> 01:34:18.800]   And now that's become the ticket to intellectual management.
[01:34:18.800 --> 01:34:23.800]   That's how these Prussian ideas spread like wildfire.
[01:34:23.800 --> 01:34:28.800]   There's only one university in the United States
[01:34:28.800 --> 01:34:34.800]   who doesn't have a president with a Prussian PhD, and he's close.
[01:34:34.800 --> 01:34:39.800]   I think he has a French PhD, because the French scrambled
[01:34:39.800 --> 01:34:42.800]   to try to get that degree too.
[01:34:42.800 --> 01:34:47.800]   That's Titchener at Cornell, the head of all the heads of psych departments,
[01:34:47.800 --> 01:34:49.800]   Prussian PhDs.
[01:34:49.800 --> 01:34:57.800]   So you now get this kernel of ideas, whether fanciful or scientific,
[01:34:57.800 --> 01:35:00.800]   everywhere from Japan.
[01:35:00.800 --> 01:35:03.800]   I mean, everywhere the same ideas.
[01:35:03.800 --> 01:35:10.800]   The Japanese Constitution in 1868 is scrapped,
[01:35:10.800 --> 01:35:17.800]   and the Prussian Constitution translated into Japanese.
[01:35:17.800 --> 01:35:27.800]   I mean, we're talking here the domination of ideas that's so interesting
[01:35:27.800 --> 01:35:32.800]   that what should make you suspicious is that no one ever heard of it.
[01:35:32.800 --> 01:35:35.800]   They heard of this detail, this detail.
[01:35:35.800 --> 01:35:38.800]   Why hasn't anyone joined them together?
[01:35:38.800 --> 01:35:40.800]   Well, I'll tell you what.
[01:35:40.800 --> 01:35:48.800]   A big-shot professor at Columbia Teachers College told me 12 years ago
[01:35:48.800 --> 01:35:57.800]   when I bearded him in his den, and I said, "Doug, surely you know these things.
[01:35:57.800 --> 01:36:02.800]   Why is a junior high school teacher left to beat the drum?"
[01:36:02.800 --> 01:36:07.800]   He looked at me, and he said, "Not a good way to get tenure."
[01:36:07.800 --> 01:36:16.800]   That's all he said, and I knew, I knew that financial finally prize
[01:36:16.800 --> 01:36:24.800]   or penalty is enough to control the way we all think.
[01:36:24.800 --> 01:36:30.800]   These things have been studied since the collegia in ancient Rome.
[01:36:30.800 --> 01:36:33.800]   Armies have put together these insights.
[01:36:33.800 --> 01:36:39.800]   Churches have put together these insights and passed them down
[01:36:39.800 --> 01:36:44.800]   in an unbroken string to their sons usually,
[01:36:44.800 --> 01:36:52.800]   and of course the daughters catch as catch can, but eventually to both.
[01:36:52.800 --> 01:36:54.800]   If I could notice the pattern that you're describing,
[01:36:54.800 --> 01:36:56.800]   it seems that people are irrational.
[01:36:56.800 --> 01:37:01.800]   They come up with ideas of utopias, and then they, in order to get this utopia,
[01:37:01.800 --> 01:37:05.800]   compulsory schooling, and then they found a bunch of different ways,
[01:37:05.800 --> 01:37:10.800]   the latest using science to make people think that this is how it has to be,
[01:37:10.800 --> 01:37:16.800]   but when you look at the real effects of Darwin in the form of, say, eugenics
[01:37:16.800 --> 01:37:18.800]   and the role it played in America.
[01:37:18.800 --> 01:37:25.800]   That's called, Golden is the inventor, his first cousin is the inventor of eugenics
[01:37:25.800 --> 01:37:28.800]   and the chief global distributor.
[01:37:28.800 --> 01:37:36.800]   There's one major exception to this, and the people who claim to be a follower
[01:37:36.800 --> 01:37:42.800]   of the exception claim to have read his book like the Bible,
[01:37:42.800 --> 01:37:47.800]   have never seen him say what I'm about to say.
[01:37:47.800 --> 01:37:56.800]   I'm talking about the so-called father of capitalism, the wealth of nations,
[01:37:56.800 --> 01:38:04.800]   Adam Smith, who in the first 15 pages says there's no difference between
[01:38:04.800 --> 01:38:11.800]   the Duke's son and the street sweeper's son, except early training.
[01:38:11.800 --> 01:38:19.800]   A dead giveaway that this idea was known to be highly dangerous,
[01:38:19.800 --> 01:38:26.800]   and I don't think this has ever occurred in publishing that I know of before or since.
[01:38:26.800 --> 01:38:34.800]   In the 1809 reprint of Wealth of Nations, because it immediately became
[01:38:34.800 --> 01:38:40.800]   an international must-read, the publisher of the book,
[01:38:40.800 --> 01:38:46.800]   a man with the ironic name of William Playfair, an economist,
[01:38:46.800 --> 01:38:52.800]   takes his own author to task in the preface of the book.
[01:38:52.800 --> 01:39:01.800]   He said the social order would be destroyed by telling people
[01:39:01.800 --> 01:39:07.800]   that they were all capable of intellectual development.
[01:39:07.800 --> 01:39:13.800]   The only way we've progressed through thousands of years of history
[01:39:13.800 --> 01:39:19.800]   is to make them think they depend on our goodwill, you know,
[01:39:19.800 --> 01:39:24.800]   for their bread and butter, let alone their safety and everything else.
[01:39:24.800 --> 01:39:32.800]   It's a scathing upbraid of his own immortal author, Adam Smith.
[01:39:32.800 --> 01:39:39.800]   But Smith is, as far as I can see, other than minor figures like Florence Nightingale,
[01:39:39.800 --> 01:39:47.800]   I'm not even sure about her, he's the only one who says what ought to be obvious on the face of it.
[01:39:47.800 --> 01:39:54.800]   It became obvious to me when I was given five classes a day to teach
[01:39:54.800 --> 01:40:00.800]   in the middle of Manhattan's Gold Coast of the Upper West Side.
[01:40:00.800 --> 01:40:06.800]   So I taught the sons and daughters of the media darlings
[01:40:06.800 --> 01:40:13.800]   and the sons and daughters of the professoriate and the doctors and lawyers,
[01:40:13.800 --> 01:40:20.800]   but I also taught the kids from Spanish Harlem and from black Harlem
[01:40:20.800 --> 01:40:23.800]   who'd never eaten off a tablecloth in their life,
[01:40:23.800 --> 01:40:28.800]   nor was I raised with a very democratic outlook.
[01:40:28.800 --> 01:40:32.800]   It wasn't an undemocratic outlook, but it wasn't stressed.
[01:40:32.800 --> 01:40:38.800]   You could hardly call my family, in modern terms, liberal,
[01:40:38.800 --> 01:40:41.800]   although I hope we'll discuss that's not a dirty word at all,
[01:40:41.800 --> 01:40:44.800]   it's what you ought to be aiming to be.
[01:40:44.800 --> 01:40:53.800]   And because my German grandfather, who cried out in the middle of the street
[01:40:53.800 --> 01:40:57.800]   in Maun City for German victory during the Second World War,
[01:40:57.800 --> 01:41:02.800]   even though his son was an infantry commander at the Battle of the Bulge,
[01:41:02.800 --> 01:41:05.800]   but he was calling for German victory.
[01:41:05.800 --> 01:41:16.800]   Let me see if I can tone down my enthusiasm.
[01:41:16.800 --> 01:41:24.800]   A large percentage of the population at that time was German.
[01:41:24.800 --> 01:41:26.800]   Oh, right now.
[01:41:26.800 --> 01:41:30.800]   There was a whole swing of pro-German up until like 1913,
[01:41:30.800 --> 01:41:34.800]   and then all of a sudden the Germans were Huns and ad hominem attacks.
[01:41:34.800 --> 01:41:40.800]   Adolf Hitler, the reason you don't find Mein Kampf everywhere
[01:41:40.800 --> 01:41:43.800]   isn't that it's a dull book.
[01:41:43.800 --> 01:41:48.800]   There's a center section that's a tribute to the United States
[01:41:48.800 --> 01:41:53.800]   as the pure Germanic country on earth.
[01:41:53.800 --> 01:41:59.800]   The 10-foot portrait of Henry Ford behind Hitler's desk
[01:41:59.800 --> 01:42:05.800]   and Sigmund Freud's nephew, Edward L. Bernays,
[01:42:05.800 --> 01:42:11.800]   was the public relations man for Nazi Germany.
[01:42:11.800 --> 01:42:18.800]   That's why you don't find--that would disturb people to know.
[01:42:18.800 --> 01:42:21.800]   It's best they don't know that stuff.
[01:42:21.800 --> 01:42:30.800]   Anyway, I partly out of a kind of natural egalitarianism
[01:42:30.800 --> 01:42:35.800]   that comes from a strong working class population around Pittsburgh
[01:42:35.800 --> 01:42:42.800]   who will break your nose if you insult them rather than beg for mercy,
[01:42:42.800 --> 01:42:46.800]   I decided--and partly because of laziness--
[01:42:46.800 --> 01:42:52.800]   I decided with my five classes a day to impose the same material
[01:42:52.800 --> 01:42:58.800]   on all five classes, the same quality of discourse,
[01:42:58.800 --> 01:43:01.800]   make no differentiation at all.
[01:43:01.800 --> 01:43:03.800]   It certainly made my life easier.
[01:43:03.800 --> 01:43:07.800]   But what I had done was throw away the assigned curriculum,
[01:43:07.800 --> 01:43:11.800]   which I believe was Jack London.
[01:43:11.800 --> 01:43:14.800]   And nothing wrong with Jack London.
[01:43:14.800 --> 01:43:16.800]   He's a lot of fun to read.
[01:43:16.800 --> 01:43:19.800]   But if you want to exercise your mental muscles,
[01:43:19.800 --> 01:43:21.800]   that's not the way to go.
[01:43:21.800 --> 01:43:27.800]   And I had taken from Cornell and Columbia and Reed College in Oregon,
[01:43:27.800 --> 01:43:31.800]   which are the major colleges I attended,
[01:43:31.800 --> 01:43:40.800]   I had taken a level of text fully equal to that.
[01:43:40.800 --> 01:43:46.800]   And what I discovered was, apart from cosmetic differences,
[01:43:46.800 --> 01:43:52.800]   maybe a little less grammatical, maybe shorter papers and stuff,
[01:43:52.800 --> 01:43:57.800]   that the level of intellect in the ghetto black population
[01:43:57.800 --> 01:44:05.800]   and the ghetto Hispanic population was really quite equal to the others.
[01:44:05.800 --> 01:44:10.800]   That wasn't a political belief I wanted to impose.
[01:44:10.800 --> 01:44:13.800]   Let me give you one example.
[01:44:13.800 --> 01:44:16.800]   I had a little black kid named Gregory Smith.
[01:44:16.800 --> 01:44:21.800]   Gregory, I hope somehow or other you're alive and you're listening to this.
[01:44:21.800 --> 01:44:25.800]   And I'm replacing Jack London with Moby Dick,
[01:44:25.800 --> 01:44:29.800]   the most difficult American novel ever written
[01:44:29.800 --> 01:44:34.800]   that explores all the great ideas of European history,
[01:44:34.800 --> 01:44:37.800]   predestination and all the rest.
[01:44:37.800 --> 01:44:43.800]   And I'm holding forth on those ideas at the same time we're reading a book
[01:44:43.800 --> 01:44:47.800]   that's way beyond anything in difficulty I've ever read.
[01:44:47.800 --> 01:44:50.800]   And I hear a crash.
[01:44:50.800 --> 01:44:57.800]   I look and Gregory Smith has fallen asleep and crashed to the floor.
[01:44:57.800 --> 01:44:59.800]   Well, I'm fresh out of Pittsburgh.
[01:44:59.800 --> 01:45:05.800]   And the way we deal with people like that is to kick the soles of their feet.
[01:45:05.800 --> 01:45:08.800]   They wake up real--that's what the cops do to us
[01:45:08.800 --> 01:45:12.800]   when we're making out under cars around Pittsburgh.
[01:45:12.800 --> 01:45:15.800]   If our feet stick out, they kick our feet.
[01:45:15.800 --> 01:45:20.800]   So anyway, Gregory wakes up and I'm very insulting.
[01:45:20.800 --> 01:45:25.800]   And he said, "I don't need to pay attention.
