
[00:00:00.000 --> 00:00:04.000]   Your tough Tacoma is here.
[00:27:17.000 --> 00:27:22.000]   But that's also Germany has the power, right?
[00:27:22.000 --> 00:27:26.000]   It is the powerhouse of Europe, the economic powerhouse of Europe right now.
[00:27:26.000 --> 00:27:31.000]   So I feel like it's too extreme to say, "Oh, well, Germany's just going to fall apart," at least not in the short term.
[00:27:31.000 --> 00:27:36.000]   Canada has abundant natural resources, but the problem is the country--
[00:27:36.000 --> 00:27:49.000]   So the benefits in favor of Canada are, number one, abundant natural resources, vast amounts of water, vast amounts of timber, vast amounts of oil, and so many other mining resources, etc.
[00:27:49.000 --> 00:27:56.000]   The problem with Canada is that most of the Canadian land is basically inhabitable.
[00:27:56.000 --> 00:28:06.000]   You have this tiny, tiny strip where virtually all Canadians live, and then you have vast swaths of uninhabited forest.
[00:28:06.000 --> 00:28:17.000]   So when you actually try to go to Canada and set up a life, unlike a place like the United States that has a huge country and has the population distributed all across the country,
[00:28:17.000 --> 00:28:22.000]   in Canada, you wind up in basically a very small number of these urban enclaves.
[00:28:22.000 --> 00:28:32.000]   You wind up in the Toronto area, or you wind up in Vancouver, or if you're in the energy business, you wind up in Edmonton or Calgary or something like that.
[00:28:32.000 --> 00:28:38.000]   But most of the population is compressed into this tiny little strip along the southern border.
[00:28:38.000 --> 00:28:44.000]   So you don't get any of the benefits of water security unless you're living away from the city.
[00:28:44.000 --> 00:28:55.000]   And if you're in the Toronto area, you have these intense pressures of you can't afford a house, you have high taxes, unaffordable housing, crazy kind of economy.
[00:28:55.000 --> 00:28:59.000]   And the demographics of Canada are not any better than Germany.
[00:28:59.000 --> 00:29:05.000]   Canada is desperately recruiting immigrants from all around the world to try to come there, to try to keep alive.
[00:29:05.000 --> 00:29:13.000]   Now Canada has the benefit of being very close to the United States, but it just has its own unique challenges.
[00:29:13.000 --> 00:29:29.000]   So I guess to me it seems a little premature as a 26-year-old guy, and I'm just going to call you a single guy unless that changes, to make those things your primary factors of plan A.
[00:29:29.000 --> 00:29:38.000]   What I would do is I would make a plan B. Canada has a wonderful plan B. Get yourself a residency visa for Canada so you have the option in the coming years to move there.
[00:29:38.000 --> 00:29:51.000]   It might take a while, it might take a few years, but go right now to wherever you can get the best employment opportunities to make as much money as possible to put yourself onto a completely different – onto the fast track towards financial freedom.
[00:29:51.000 --> 00:29:59.000]   And then as things develop in the next few years, then figure out what you really need as far as the long-term lifestyle approach.
[00:29:59.000 --> 00:30:27.000]   Okay, that's totally clear. Just to build on that, would you suggest to pivot from a current career and orient towards something that is more profitable, let's say, or keep on building where I am, I'm currently are, and then just see what other opportunity will come on later on?
[00:30:27.000 --> 00:30:45.000]   If you have to choose between a career focus that is something that you're deeply interested in and that you feel is a good fit for you, or something that makes a lot of money, I think you should pick option A.
[00:30:45.000 --> 00:31:02.000]   Because in all likelihood, I think you'll make the most money working in a career that you're interested in and that you think is something that's a good fit for you, for the features that it offers you, rather than just trying to go and make a lot of money.
[00:31:02.000 --> 00:31:18.000]   People who just go first and try to make a lot of money, they don't have – I don't think they maximize their lifetime earnings because they retire early, whether that means at 35 or 55, they wind up retiring early because they just were in it for the money.
[00:31:18.000 --> 00:31:38.000]   And I think more importantly that in a sense, they waste the most valuable years of their lives. They waste their 20s and their 30s and their 40s and their 50s doing something that they're doing just for the money when they could have been doing something that they really wanted to do at which they could earn money.
[00:31:38.000 --> 00:31:53.000]   I don't want to say that working just for money is a bad thing. I think any of us who've ever been unemployed or any of us who've noticed people around the world who are desperate for employment, I would never depreciate the concept of simply working.
[00:31:53.000 --> 00:32:06.000]   I would say stay employed. Doing a job because it pays you money is a very good and valid reason to do a job. But you personally don't have to make that choice.
[00:32:06.000 --> 00:32:25.000]   You personally can choose to do something that is a career that you're interested in, that provides you with the lifestyle features that you find pleasure in, and something that you think is a good fit for you, for your skills, for your temperament, for your education, for your abilities, for everything.
[00:32:25.000 --> 00:32:42.000]   And I think that when you choose something on that basis, there's a good chance you'll wind up more devoted to it, you'll work harder, you'll produce more, you'll be more productive, and you'll wind up earning more in that in the long run rather than just going for the thing that pays the most.
[00:32:42.000 --> 00:32:55.000]   So if I have to choose between A or B, I'm going to choose A, the job that I like, that I want to do, and I'm going to make my finances fit that job, while recognizing that I don't think you generally have to choose between A or B.
[00:32:55.000 --> 00:33:12.000]   So when I do career coaching, I say start with A, right? Start with the career that you're genuinely interested in, and the one that you think reflects well on your personality, the one that allows you to feel like you're making a meaningful contribution to the world, or your industry, or your area of study.
[00:33:12.000 --> 00:33:25.000]   But then, once you've established that, then look to see how can I make this more profitable? And I think most people can maximize their profit far more than they do in their existing careers.
[00:33:25.000 --> 00:33:30.000]   Okay. That makes total sense.
[00:33:30.000 --> 00:33:40.000]   Do you understand what I was saying about plan A versus plan B of worrying about things like water security and those kinds of things as a 26-year-old guy?
[00:33:40.000 --> 00:33:54.000]   Yeah, I got that. It's more the fact that I was a bit worried about the opportunity to leave and to maybe start a career somewhere else.
[00:33:54.000 --> 00:34:08.000]   It's more visible now that in the medium to long term, I was a bit worried that maybe borders will close and immigration will become a bit more difficult in the long term.
[00:34:08.000 --> 00:34:09.000]   Right.
[00:34:09.000 --> 00:34:10.000]   That's why I was thinking about that.
[00:34:10.000 --> 00:34:21.000]   I think that's possible but unlikely. I think the opposite is likely to be the long term forecast. And I think Canada is the perfect example.
[00:34:21.000 --> 00:34:31.000]   I know of very few countries that are working harder than Canada to recruit immigrants to come to their country. Do you agree with me?
[00:34:31.000 --> 00:34:32.000]   Yeah.
[00:34:32.000 --> 00:34:35.000]   Okay. Why are the Canadians doing that?
[00:34:35.000 --> 00:34:47.000]   I mean, as you said before, probably the fact that their demographic is not that good.
[00:34:47.000 --> 00:34:48.000]   Right.
[00:34:48.000 --> 00:34:50.000]   So, they need to back up their workforce.
[00:34:50.000 --> 00:35:00.000]   Right. They're dying. They're dying. They have this huge country and a very small population. And the very small population that they have – and let me give you the context, right?
[00:35:00.000 --> 00:35:09.000]   Canada has a geographic area that is larger than the United States but Canada has 10% of the population of the United States.
[00:35:09.000 --> 00:35:22.000]   The United States itself is vastly underpopulated, especially when compared to Germany or any other European country that has a much longer history.
[00:35:22.000 --> 00:35:35.000]   So, the Canadians are sunk demographically. They have a huge country and they have a tiny population right now. And their tiny population has had no babies for many, many decades.
[00:35:35.000 --> 00:35:42.000]   And so, they're desperately trying to recruit immigrants from all around the world and they have been doing that for many, many years now.
[00:35:42.000 --> 00:35:47.000]   And this is leading to all of the various changes in the society that is normal when you do that.
[00:35:47.000 --> 00:35:53.000]   But I think that a country like Canada is more of a leading indicator of what the future looks like.
[00:35:53.000 --> 00:36:04.000]   Because demographically, these demographic changes aren't likely to – these demographic changes aren't going to – if they change at all in the future, right?
[00:36:04.000 --> 00:36:11.000]   If as a population we start having lots more babies, that change will happen very slowly and it will not happen everywhere.
[00:36:11.000 --> 00:36:21.000]   So, what Canada is doing I think is much more an indicator of what the world is going to look like in the future than the opposite.
[00:36:21.000 --> 00:36:32.000]   The world is going to be calling out for immigrants. All of the major leading wealthy countries today are going to be calling out for immigrants desperately.
[00:36:32.000 --> 00:36:37.000]   Especially as long as they have territory, right? I think of a place like Singapore, right?
[00:36:37.000 --> 00:36:43.000]   Which doesn't need any more immigrants. Why? Because they don't have – they have a wealthy society and they needed them for a while.
[00:36:43.000 --> 00:36:45.000]   But now they have a very, very small land mass.
[00:36:45.000 --> 00:36:51.000]   So, if you're dealing with a country like Germany or Canada or the United States, these countries need people.
[00:36:51.000 --> 00:36:56.000]   And so, the people that they want are qualified, educated people.
[00:36:56.000 --> 00:36:59.000]   And the immigration pathway is going to be smoothed in.
[00:36:59.000 --> 00:37:03.000]   Even the United States, which I think is perhaps the most difficult country in the world to immigrate to today.
[00:37:03.000 --> 00:37:11.000]   The United States will be forced in the next decade to fix its immigration system somehow to smooth the process.
[00:37:11.000 --> 00:37:18.000]   Because otherwise the United States is going to have a very hard time attracting the immigrants that it needs and wants while they are available.
[00:37:18.000 --> 00:37:22.000]   So, I don't think that countries are going to close down to immigration.
[00:37:22.000 --> 00:37:25.000]   But I don't think that you should wait just in case they're wrong.
[00:37:25.000 --> 00:37:33.000]   And so, as a backup plan, I would say go ahead and start the process of applying for Canadian residency.
[00:37:33.000 --> 00:37:37.000]   Get a residence permit, if possible.
[00:37:37.000 --> 00:37:42.000]   And then make your decision about moving to Canada after you have the residence permit.
[00:37:42.000 --> 00:37:49.000]   But that still gives you at least – if today you started your application process to move to Canada,
[00:37:49.000 --> 00:38:00.000]   you would have three years minimum from today before you would actually have to go and move to Canada in order to maintain your residence permit and start the pathway to citizenship.
[00:38:00.000 --> 00:38:11.000]   And so, it could be something where you start that process and you have a three-year plan to go to the place that you think your career is going to be best served right now.
[00:38:11.000 --> 00:38:18.000]   And then after three years, then you have a plan to move to Canada, live in Canada for three years, become a Canadian citizen.
[00:38:18.000 --> 00:38:20.000]   And then if you want to continue in Canada, great.
[00:38:20.000 --> 00:38:25.000]   Or if you have another opportunity, then at that point you could always leave Canada knowing that for the rest of your life,
[00:38:25.000 --> 00:38:30.000]   you could come back to the land of abundant timber, abundant water, etc.
[00:38:30.000 --> 00:38:34.000]   Okay. Perfect. Makes sense.
[00:38:34.000 --> 00:38:40.000]   I think as a 26-year-old single guy, you shouldn't be thinking about safety in that sense.
[00:38:40.000 --> 00:38:53.000]   Meaning it's simple. All you need, you need some prepping supplies where you live, you need a passport and a credit card, and the ability to travel to another place, and you need skills that are in demand.
[00:38:53.000 --> 00:39:04.000]   But I think worrying about the water or the long-term economy of a place, right now you should be focusing on what you can control, which is the job that you personally have.
[00:39:04.000 --> 00:39:06.000]   Okay.
[00:39:06.000 --> 00:39:07.000]   Okay?
[00:39:07.000 --> 00:39:08.000]   Okay. That's it.
[00:39:08.000 --> 00:39:09.000]   Great. Call back in the future and let me know.
[00:39:09.000 --> 00:39:10.000]   Thanks for watching.
[00:39:10.000 --> 00:39:15.000]   I'd love to keep in touch and hear how your transition is going.
[00:39:15.000 --> 00:39:18.000]   Now for a limited time at Del Amo Motorsports.
[00:39:18.000 --> 00:39:25.000]   Get financing as low as 1.99% for 36 months on Select 2023 Can-Am Maverick X3.
[00:39:25.000 --> 00:39:31.000]   Considering the Mavericks taking home trophies everywhere from King of the Hammers to Uncle Ned's Backcountry Rally,
[00:39:31.000 --> 00:39:36.000]   you're not going to find a better deal on front row seats to a championship winner.
[00:39:36.000 --> 00:39:39.000]   Don't lose out on your chance to get a Maverick X3.
[00:39:39.000 --> 00:39:43.000]   Visit Del Amo Motorsports in Redondo Beach and get yours.
[00:39:43.000 --> 00:39:46.000]   Offer in soon. See dealer for details.
[00:39:46.000 --> 00:39:48.000]   We move now to Vincent from the Bronx.
[00:39:48.000 --> 00:39:51.000]   Welcome, sir. How can I serve you today?
[00:39:51.000 --> 00:39:52.000]   Hey, thank you so much.
[00:39:52.000 --> 00:39:55.000]   I've been listening to you for years and I appreciate everything that you do.
[00:39:55.000 --> 00:39:57.000]   That's a good intro.
[00:39:57.000 --> 00:40:01.000]   I found you years ago because I was researching the fire movement.
[00:40:01.000 --> 00:40:06.000]   And long story short, it's kind of ebb and flow to my life.
[00:40:06.000 --> 00:40:12.000]   But one of the things that I noticed that your position has evolved slightly, but not you personally,
[00:40:12.000 --> 00:40:17.000]   but I guess the advice that you give is about the stock market, more specifically the U.S. stock market.
[00:40:17.000 --> 00:40:26.000]   And essentially that it's an essential component of building wealth and it's inflation proof, somewhat anyway.
[00:40:26.000 --> 00:40:37.000]   But my question to you is, how can we be sure or at least why is it a good bet that the U.S. stock market will continue to go up,
[00:40:37.000 --> 00:40:42.000]   I guess, indefinitely or, you know, on average, 7 percent or, you know, per year?
[00:40:42.000 --> 00:40:45.000]   You know, and I've of course, you know, you recommended it.
[00:40:45.000 --> 00:40:49.000]   I've read into Peter's eye and I somewhat agree with his position.
[00:40:49.000 --> 00:40:52.000]   I think it's a little extreme with regard to China and so on and so forth.
[00:40:52.000 --> 00:41:00.000]   He does say that the U.S. is, you know, in store for some pain, maybe less so than the rest of the world.
[00:41:00.000 --> 00:41:10.000]   But I feel like it's a huge assumption for a lot of people that the U.S. stock market will continue to go up indefinitely on average.
[00:41:10.000 --> 00:41:14.000]   And I think it's a huge blind spot in people's planning.
[00:41:14.000 --> 00:41:24.000]   You know, so lately what I've been doing and I guess, you know, I don't know if it's the best move, but from that perspective is, you know, I've invested in I-bonds.
[00:41:24.000 --> 00:41:28.000]   That's a big thing that came up recently and also I tend to like bonds.
[00:41:28.000 --> 00:41:32.000]   So I just want to know what your perspective was on those thoughts.
[00:41:32.000 --> 00:41:33.000]   Thank you.
[00:41:33.000 --> 00:41:35.000]   No, it's a very fair and cogent question.
[00:41:35.000 --> 00:41:41.000]   So to begin with, I'm sure that my opinions and positions have changed over the years.
[00:41:41.000 --> 00:41:56.000]   But let me precisely state what my current opinions are so that at least we can know what I think and then argue for and against it rather than any kind of perception of someone else of my opinions.
[00:41:56.000 --> 00:42:04.000]   So first, at its core, I do not think that the stock market always has to go up.
[00:42:04.000 --> 00:42:12.000]   So I'm not saying the stock market is always going to go up, nor am I saying a nominal rate.
[00:42:12.000 --> 00:42:16.000]   What I mean is 7% or 9% or 5%.
[00:42:16.000 --> 00:42:26.000]   I'm not predicting any kind of specific rate of increase that the stock market will go up by.
[00:42:26.000 --> 00:42:42.000]   When I calculate a return of a portfolio, I do my best to use a somewhat conservative estimate that reflects the history of the stock market that we have, the recorded history of the stock market.
[00:42:42.000 --> 00:42:48.000]   So I will frequently use 7%, but that's not a prediction that it will go up at 7%.
[00:42:48.000 --> 00:42:53.000]   Rather, it's a reflection of the history that we have to study.
[00:42:53.000 --> 00:43:01.000]   And the fact is we have to use some number, and the number that we use is going to make a big difference in the numbers of the calculation.
[00:43:01.000 --> 00:43:10.000]   So when I have my financial calculator sitting in front of me and I have to put in an annualized rate of return for a portfolio, I need to use a number.
[00:43:10.000 --> 00:43:30.000]   And so I'll use 6%, 7%, 8%, because I feel like these accurately reflect the fact that all of the recorded data that we have from the modern era on the performance of the US stock market indicates that if the future looks something like the past, these would be a good and useful estimate for us to use.
[00:43:30.000 --> 00:43:33.000]   That's not to say that the stock market won't go down.
[00:43:33.000 --> 00:43:48.000]   I try to frequently, in an effort to inure investors against emotional panic, I try to frequently remind people that you should expect about a 15% variability in your portfolio in any given year.
[00:43:48.000 --> 00:43:54.000]   In any given year, your portfolio will go up by 15%, down by 15%, in a fairly random pattern.
[00:43:54.000 --> 00:44:05.000]   I try to remind people that about every three years you should expect about a 30% move in your portfolio, which means sometimes it'll go up by 30% and sometimes it'll go down by 30% over three years.
[00:44:05.000 --> 00:44:10.000]   I try to remind people that every decade or two you should expect a 50% change in your portfolio.
[00:44:10.000 --> 00:44:12.000]   And so I put numbers to that.
[00:44:12.000 --> 00:44:16.000]   If you've got $300,000, then let's do easier math.
[00:44:16.000 --> 00:44:23.000]   If you've got a million dollars, then a 15% change means you're going to have any random year up and down 150 grand.
[00:44:23.000 --> 00:44:26.000]   Any random three years, you're going to have up and down 300 grand.
[00:44:26.000 --> 00:44:31.000]   Any random decade, you're going to have up and down $500,000.
[00:44:31.000 --> 00:44:33.000]   That's the variability that we have in the stock market.
[00:44:33.000 --> 00:44:48.000]   So those are the numbers that I use because I think they reflect an appreciation of the legitimate volatility of the era that we live in, the unknowns of the future.
[00:44:48.000 --> 00:44:56.000]   But I think they're fairly grounded in the history that we can point to as evidence and say, "Look, this is what has happened in the past."
[00:44:56.000 --> 00:45:05.000]   Now, why do I think the stock market is a good place for money, for some money, in the future?
[00:45:05.000 --> 00:45:19.000]   As I see it, the stock market, and here I'm referring specifically to U.S. publicly traded markets, and they can include other countries, but I'm referring to the United States.
[00:45:19.000 --> 00:45:27.000]   This reflects the current development that we have of the modern system that provides access to capital.
[00:45:27.000 --> 00:45:32.000]   So the stock market is a fairly new invention in the history of mankind.
[00:45:32.000 --> 00:45:40.000]   There are certain preconditions that are necessary for the stock market to flourish as it has flourished for the last more than a century.
[00:45:40.000 --> 00:45:46.000]   Some of those preconditions are pretty big preconditions, things like societal stability.
[00:45:46.000 --> 00:45:53.000]   You have to have peace and a harmoniously functioning society.
[00:45:53.000 --> 00:45:57.000]   You have to avoid significant amounts of war.
[00:45:57.000 --> 00:46:09.000]   While certainly in the United States, we have times when the United States has been at war, I think the United States itself has not been attacked and demolished like some other places have been.
[00:46:09.000 --> 00:46:17.000]   So I think it's very instructive to go and consider and say, "What happened to the London Stock Exchange during World War II when London was destroyed?
[00:46:17.000 --> 00:46:20.000]   What happened in other places where there's been war?
[00:46:20.000 --> 00:46:28.000]   What has happened to stock exchanges when there's been societal collapse, civil war, and strife, etc.?
[00:46:28.000 --> 00:46:35.000]   And if we do that, then I think it can help us to realize that stocks are not guaranteed.
[00:46:35.000 --> 00:46:44.000]   And while I personally think the United States has many more reasons for optimism of the stability, etc., of the country,
[00:46:44.000 --> 00:46:50.000]   I think it's important to say, "What happened to the Lebanese stock market recently with what they've been facing, etc.?"
[00:46:50.000 --> 00:46:52.000]   We should be aware of these things.
[00:46:52.000 --> 00:46:56.000]   So if you study them, it's not that stocks are guaranteed in the long term,
[00:46:56.000 --> 00:47:09.000]   but that access to capital that is available in the stock market and people's interest in trading stocks and owning stocks on an individualized, fractionalized basis,
[00:47:09.000 --> 00:47:16.000]   this is a development of the modern era that has a pretty good and solid long-term history now.
[00:47:16.000 --> 00:47:25.000]   And so as long as we can maintain those preconditions, the only thing I can see that would upset the confidence that I have in the stock market
[00:47:25.000 --> 00:47:33.000]   would be the invention of a new system that can solve those capital needs of businesses better.
[00:47:33.000 --> 00:47:41.000]   The stock market fundamentally serves a very important role in society, and it allows companies to flourish,
[00:47:41.000 --> 00:47:47.000]   it allows individuals to invest in those companies, it allows individuals to invest in those companies on a limited liability basis,
[00:47:47.000 --> 00:47:51.000]   and these are all things that make our lives unquestionably better.
[00:47:51.000 --> 00:47:56.000]   I do not want to go back to a world before the New York Stock Exchange existed.
[00:47:56.000 --> 00:48:05.000]   I want to live in the world that we live in, which has allowed the flourishing of public capital markets,
[00:48:05.000 --> 00:48:12.000]   while acknowledging that there has been harm done at various times in history by those markets run amok.
[00:48:12.000 --> 00:48:19.000]   So when I look at the stock market, I see it as a reflection of the modern age and of basically the way our lives work.
[00:48:19.000 --> 00:48:26.000]   It's a utility of the modern age in much the same way that electricity is a utility or the Internet is a utility.
[00:48:26.000 --> 00:48:36.000]   It's something that did not previously exist, but that we have invented as humankind because it makes our lives better.
[00:48:36.000 --> 00:48:41.000]   And so I look at the stock market in the same way they look at electricity,
[00:48:41.000 --> 00:48:47.000]   simply that if the stock market in the United States were shuttered, completely closed,
[00:48:47.000 --> 00:48:51.000]   then very quickly a new black market would break out.
[00:48:51.000 --> 00:48:56.000]   Just like if the entire electrical grid in the United States went down,
[00:48:56.000 --> 00:49:02.000]   let's assume that we had a massive EMP attack and the worst fears of those who fear electromagnetic pulses came true,
[00:49:02.000 --> 00:49:06.000]   and the entire, was it three grids in the United States, all three grids were knocked out.
[00:49:06.000 --> 00:49:09.000]   That would be really, really bad. Really bad.
[00:49:09.000 --> 00:49:14.000]   It would be horrific and millions and millions of people would die very quickly because of that.
[00:49:14.000 --> 00:49:19.000]   But we would not forget how to produce and create electricity.
[00:49:19.000 --> 00:49:28.000]   People would immediately start on a localized basis producing electricity and using electricity on a localized basis.
[00:49:28.000 --> 00:49:33.000]   And then eventually we would rebuild the large power grids again that have served our life so well.
[00:49:33.000 --> 00:49:38.000]   The technology, once it is known and once it is realized that it makes things better,
[00:49:38.000 --> 00:49:47.000]   in order for it to disappear, either you'd have to obliterate all human beings, which is not likely,
[00:49:47.000 --> 00:49:52.000]   or you would have to invent a new technology that makes the old technology obsolete.
[00:49:52.000 --> 00:49:57.000]   And if you look at the world that we live in, this is the case in every realm of finance.
[00:49:57.000 --> 00:50:03.000]   Insurance contracts were a fundamentally new technology several hundred years ago.
[00:50:03.000 --> 00:50:08.000]   But today those insurance contracts have developed incredibly well in sophistication,
[00:50:08.000 --> 00:50:16.000]   and they smooth all of our lives and our lives are undeniably better due to the development of insurance in all of its applications.
[00:50:16.000 --> 00:50:25.000]   Money, as we've developed money, for all of the goods and the bads that we want to look at,
[00:50:25.000 --> 00:50:28.000]   I don't want to go back to a world without money.
[00:50:28.000 --> 00:50:32.000]   And while I may not be the biggest fan of the Federal Reserve notes,
[00:50:32.000 --> 00:50:41.000]   I will very quickly acknowledge the fact that those Federal Reserve notes have been instrumental in building the comfortable and wonderful life that I enjoy.
[00:50:41.000 --> 00:50:43.000]   And the stock market is a reflection of that.
[00:50:43.000 --> 00:50:49.000]   So what I'm seeking to say is I can't say that the stock market is always going to go up in value,
[00:50:49.000 --> 00:50:52.000]   because history would say that to be a foolish thing to say.
[00:50:52.000 --> 00:50:56.000]   But as a technology, a way of distributing ownership of companies,
[00:50:56.000 --> 00:51:04.000]   a way of allowing individuals to come together to form corporations that have limited liability for their shareholders,
[00:51:04.000 --> 00:51:10.000]   as a way of allowing shareholders to invest their money and enjoy fractional growth,
[00:51:10.000 --> 00:51:14.000]   fractional ownership of companies that are good stewards of their money and grow it,
[00:51:14.000 --> 00:51:21.000]   I don't see that going away unless somebody can point to me a technology that is superior to it.
[00:51:21.000 --> 00:51:26.000]   So now, what are some of those risks that do need to be considered?
[00:51:26.000 --> 00:51:33.000]   Well, I think one very serious risk and legitimate risk is a complete economic upheaval.
[00:51:33.000 --> 00:51:37.000]   So here, of course, we would point to the Great Depression in the United States.
[00:51:37.000 --> 00:51:41.000]   Or we could point to the bombing of London in World War II.
[00:51:41.000 --> 00:51:47.000]   We could point to the recent hyperinflation in Lebanon and the disaster there with their banks recently,
[00:51:47.000 --> 00:51:50.000]   or any number of things around the world.
[00:51:50.000 --> 00:51:57.000]   And we could say, now we understand, or now this is why I, Joshua Sheets,
[00:51:57.000 --> 00:52:02.000]   why I myself am such a loud proponent of diversification,
[00:52:02.000 --> 00:52:07.000]   and why, unlike most financial advisors, I talk about things like preparedness.
[00:52:07.000 --> 00:52:15.000]   Because the financial markets are incredibly sophisticated and effective when they work well,
[00:52:15.000 --> 00:52:18.000]   but when they don't work well, when there's a disruption,
[00:52:18.000 --> 00:52:25.000]   you would really like to have a little farm with a well, with abundant water supply,
[00:52:25.000 --> 00:52:29.000]   like I was talking about with the previous caller, and in a place where there's abundant food,
[00:52:29.000 --> 00:52:32.000]   and you would love to have easy access to energy,
[00:52:32.000 --> 00:52:35.000]   and you would like to have that community be stable,
[00:52:35.000 --> 00:52:38.000]   where you're not going to deal with societal disruption or a civil war,
[00:52:38.000 --> 00:52:41.000]   or worry about getting shot in the street, etc.
[00:52:41.000 --> 00:52:45.000]   And that's basically the argument of preparedness, of physical preparedness.
[00:52:45.000 --> 00:52:52.000]   So as I see it, these things go together, that if the stock market were to fail, then--
[00:52:52.000 --> 00:52:53.000]   [coughs]
[00:52:53.000 --> 00:52:56.000]   Excuse me, I couldn't get to my mute button fast enough.
[00:52:56.000 --> 00:53:00.000]   If the stock market were to fail, then we should be prepared for a world
[00:53:00.000 --> 00:53:05.000]   in which there was a complete collapse of the financial system.
[00:53:05.000 --> 00:53:09.000]   But I-bonds don't protect you in that system.
[00:53:09.000 --> 00:53:11.000]   Bonds don't protect you in that system.
[00:53:11.000 --> 00:53:14.000]   What protects you in that system is living in a securigated neighborhood
[00:53:14.000 --> 00:53:18.000]   where you know your neighbors, and you form a homogenous group
[00:53:18.000 --> 00:53:20.000]   that is able to work together and trust one another,
[00:53:20.000 --> 00:53:23.000]   and you've got security for your neighborhood, and you've got food in your pantry.
[00:53:23.000 --> 00:53:25.000]   That's what protects you from a collapse of an economy.
[00:53:25.000 --> 00:53:28.000]   That's what protects you from a collapse of society.
[00:53:28.000 --> 00:53:32.000]   That, or leaving the place where there's a collapse and going somewhere better.
[00:53:32.000 --> 00:53:36.000]   So here again, I point to Venezuela.
[00:53:36.000 --> 00:53:38.000]   Why have I talked so much about Venezuela?
[00:53:38.000 --> 00:53:39.000]   What's happening in Venezuela?
[00:53:39.000 --> 00:53:40.000]   What has happened in Venezuela?
[00:53:40.000 --> 00:53:43.000]   What is happening today, etc.?
[00:53:43.000 --> 00:53:45.000]   And that's where I point you to.
[00:53:45.000 --> 00:53:50.000]   Venezuela had a completely--or I guess we should point to Russia.
[00:53:50.000 --> 00:53:52.000]   Another good example would be Russia.
[00:53:52.000 --> 00:53:58.000]   Russia had, a couple years ago, a highly functional system.
[00:53:58.000 --> 00:54:02.000]   The Russian government was very, very diligent about managing its foreign reserves
[00:54:02.000 --> 00:54:07.000]   and getting the country out of debt and building up lots of power for the government.
[00:54:07.000 --> 00:54:11.000]   The Russian stock market was powerful, and people were investing in it, etc.
[00:54:11.000 --> 00:54:15.000]   And then the war happened, all the sanctions happened, and the Russian--
[00:54:15.000 --> 00:54:18.000]   and basically Russia was transformed overnight.
[00:54:18.000 --> 00:54:23.000]   And while I want to hasten to say that that transformation has not been as--
[00:54:23.000 --> 00:54:28.000]   from internal to Russia--has not been as obviously immediately destructive
[00:54:28.000 --> 00:54:33.000]   as I expected it to be, I think still their stock market is closed.
[00:54:33.000 --> 00:54:36.000]   So anybody that was investing in the Russian stock market
[00:54:36.000 --> 00:54:43.000]   for the purpose of kind of long-term growth and speculation on the companies,
[00:54:43.000 --> 00:54:47.000]   those particular investments are not accessible to them right now.
[00:54:47.000 --> 00:54:50.000]   The Russian ruble has not fallen apart.
[00:54:50.000 --> 00:54:52.000]   They can still buy food, they can still function,
[00:54:52.000 --> 00:54:58.000]   but now millions of young men are being called up and drafted into military service.
[00:54:58.000 --> 00:55:01.000]   Things are very, very difficult for them.
[00:55:01.000 --> 00:55:03.000]   And so what protects you in that situation?
[00:55:03.000 --> 00:55:06.000]   Well, the thing that protects you from being drafted into military service
[00:55:06.000 --> 00:55:08.000]   is not to be in a place where your country is going to draft you.
[00:55:08.000 --> 00:55:11.000]   It's to be able to go across to the other side of the world,
[00:55:11.000 --> 00:55:14.000]   have a second citizenship from a peaceful nation that's not going to draft you.
[00:55:14.000 --> 00:55:21.000]   That's why I talk so much about second citizenship and international diversification
[00:55:21.000 --> 00:55:23.000]   from that perspective.
[00:55:23.000 --> 00:55:26.000]   And then also what protects you from a close of the stock market?
[00:55:26.000 --> 00:55:29.000]   Again, back to the community, having diversified investments in other places
[00:55:29.000 --> 00:55:32.000]   and having the ability to get access to those things.
[00:55:32.000 --> 00:55:36.000]   So I think the stock market is likely to continue in the future,
[00:55:36.000 --> 00:55:42.000]   much as it has been up till now, with the normal variations and gyrations.
[00:55:42.000 --> 00:55:47.000]   And that's why I think it makes sense for people to continue to fund their 401(k)s,
[00:55:47.000 --> 00:55:52.000]   fund their IRAs, invest that money in stocks, etc.
[00:55:52.000 --> 00:55:56.000]   But of course, I think wise diversification is a factor.
[00:55:56.000 --> 00:55:58.000]   I'll come to your question on bonds in a moment,
[00:55:58.000 --> 00:56:03.000]   but wise diversification would include things like having some physical assets.
[00:56:03.000 --> 00:56:08.000]   Those physical assets could be physical rental houses.
[00:56:08.000 --> 00:56:14.000]   It could be physical tools, guns, saws, chainsaws.
[00:56:14.000 --> 00:56:17.000]   It could be watches or jewels or gold coins,
[00:56:17.000 --> 00:56:20.000]   things that aren't reliant on the stock market,
[00:56:20.000 --> 00:56:31.000]   that aren't as easily reportable and traceable as electronic entries in an account book.
[00:56:31.000 --> 00:56:32.000]   Again, look at Russia.
[00:56:32.000 --> 00:56:39.000]   Imagine that you are a – the context is different, but let's just imagine it.
[00:56:39.000 --> 00:56:41.000]   Russia is a modern state.
[00:56:41.000 --> 00:56:44.000]   Moscow is a modern, gleaming metropolis.
[00:56:44.000 --> 00:56:50.000]   Imagine that you, three years ago, were a thriving middle-class person.
