
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:29:42.580 --> 00:29:52.580]   And it's not even a withdrawal rate because you're not withdrawing anything. You're just spending those rents as they come in.
[00:29:52.580 --> 00:30:03.580]   But if you took that amount of rents that you were spending and divided that amount by your total portfolio value, you might find that it's 6%.
[00:30:03.580 --> 00:30:10.580]   But that's OK because you're not worried so much about running out of money and because you're not withdrawing from anything.
[00:30:10.580 --> 00:30:15.580]   Theoretically, your rents should increase with inflation as your tenants make more money.
[00:30:15.580 --> 00:30:22.580]   Even though you're retired and not earning any more, your tenants' wages rise, and so you increase the rent, and now you're getting more money.
[00:30:22.580 --> 00:30:27.580]   But I feel like I'm not saying this very clearly.
[00:30:27.580 --> 00:30:29.580]   So let me give you an example.
[00:30:29.580 --> 00:30:39.580]   In 2009 or so, when Las Vegas just took a dive in real estate, the values dropped about 60% from their peak.
[00:30:39.580 --> 00:30:50.580]   And if that was a stock and you were relying on withdrawing some, you'd have that sequencer returns risk and it'd be really hard to make your money back.
[00:30:50.580 --> 00:30:57.580]   But while the valuations dove 60%, rents in Las Vegas dropped about 5%.
[00:30:57.580 --> 00:30:59.580]   Wow, interesting.
[00:30:59.580 --> 00:31:07.580]   Yeah, the median rent went from about $1,000 a month to $950 a month, and then kind of since then it's climbed back up.
[00:31:07.580 --> 00:31:24.580]   And so if you had retired in 2007 on Las Vegas real estate, a lot of people lost a lot of money in the real estate crash because they were overleveraged and they had a negative cash flow,
[00:31:24.580 --> 00:31:27.580]   and so then they couldn't afford their mortgage payments.
[00:31:27.580 --> 00:31:41.580]   But if you had a positive cash flow and you retired on those rents, your properties may have dove in value, but as long as you still had that cash flow, your rents barely dropped, and you kind of just went along your business.
[00:31:41.580 --> 00:31:42.580]   Right.
[00:31:42.580 --> 00:31:52.580]   And so real estate has that kind of advantage over index funds of not having that sequencer returns risk.
[00:31:52.580 --> 00:32:00.580]   Rents generally are very stable unless -- I mean, you may want to have some diversity in your portfolio.
[00:32:00.580 --> 00:32:03.580]   I invest in a number of areas to spread out a geographic risk.
[00:32:03.580 --> 00:32:12.580]   If you were investing in New Orleans in 2004 and Hurricane Katrina hit, you're going to suffer some losses of rents, of course.
[00:32:12.580 --> 00:32:18.580]   But in general, rents just -- they don't dive the way a stock market might.
[00:32:18.580 --> 00:32:28.580]   And so while you'd probably be fine withdrawing 6% from an index portfolio, you might not, and that's why a lot of people want to go for 4%.
[00:32:28.580 --> 00:32:36.580]   Well, obviously, if you're doing a 6% withdrawal rate instead of 4%, then you can save a lot less money.
[00:32:36.580 --> 00:32:41.580]   You can get to early retirement a lot quicker because you don't need to save as much.
[00:32:41.580 --> 00:32:48.580]   You only need to save -- what is that?
[00:32:48.580 --> 00:32:50.580]   I don't know the percentage.
[00:32:50.580 --> 00:32:58.580]   16 times your assets instead of -- or 17 times your assets instead of 25 times your annual spending, not assets.
[00:32:58.580 --> 00:33:03.580]   You need to save 17 times your annual spending instead of 25 times your annual spending.
[00:33:03.580 --> 00:33:06.580]   So you can obviously get to that point a lot quicker.
[00:33:06.580 --> 00:33:09.580]   Right. I want to add something here because you're making an excellent point.
[00:33:09.580 --> 00:33:24.580]   And one of the things that I think we don't -- well, one of the things that I don't see discussed very much, that I'd like to see discussed more, is really the impact on -- the impact of the rate of return that you can earn on your investments.
[00:33:24.580 --> 00:33:28.580]   Now, what frustrates me about -- this is just a personal hangup.
[00:33:28.580 --> 00:33:46.580]   One of the things that frustrates me about the indexing and basically the indexing argument is what often happens is people often say, well, let's assume that we have either a weak or a semi-strong form of the efficient market hypothesis like you talked about.
[00:33:46.580 --> 00:33:50.580]   Well, then that means that I'm just going to not worry about getting the highest return.
[00:33:50.580 --> 00:33:53.580]   I'm just going to plow my money in and I'm going to go with it.
[00:33:53.580 --> 00:33:55.580]   Fine. That's totally fine.
[00:33:55.580 --> 00:33:57.580]   And there's nothing wrong with it.
[00:33:57.580 --> 00:34:08.580]   But as you point out, if you could achieve and plan on a higher distribution rate from your investments, that can make a substantial difference in the amount of time that you can reach toward your goals.
[00:34:08.580 --> 00:34:18.580]   So there really is -- and this is why we have an efficient market in the first place -- is because there are a lot of people trying to maximize their return.
[00:34:18.580 --> 00:34:22.580]   And all those people maximizing the return keeps the markets efficient.
[00:34:22.580 --> 00:34:28.580]   But in real estate, like you pointed out, there might be a fairly inefficient market in your area.
[00:34:28.580 --> 00:34:30.580]   Now, you may find it's very efficient.
[00:34:30.580 --> 00:34:33.580]   You may find that the rents just simply don't work out.
[00:34:33.580 --> 00:34:35.580]   You may be in some funky place.
[00:34:35.580 --> 00:34:39.580]   For example, I have no idea what it's like to be a real estate investor in Manhattan.
[00:34:39.580 --> 00:34:41.580]   I wouldn't even have a clue how to do that.
[00:34:41.580 --> 00:34:47.580]   But I can figure out how to buy and sell single-family houses in a moderate-sized city.
[00:34:47.580 --> 00:34:51.580]   That's a well-established market.
[00:34:51.580 --> 00:35:01.580]   So if you can reach -- get a slightly higher rate of return on your investments, it may make a dramatic difference in your ability to achieve your financial goals faster.
[00:35:01.580 --> 00:35:05.580]   And I'm sure you're about to touch on the topic of leverage.
[00:35:05.580 --> 00:35:09.580]   And I want to tell you a story on our way to talking about leverage.
[00:35:09.580 --> 00:35:23.580]   But the point you make about just simply spending rents and rents adjusting over time with inflation is a very useful behavioral finance topic.
[00:35:23.580 --> 00:35:32.580]   Because the problem that many -- the reason why we have the issue with the 4% rule is because we are spending capital gains and we're spending rents.
[00:35:32.580 --> 00:35:36.580]   And this is actually one of my beefs with how the current --
[00:35:36.580 --> 00:35:49.580]   I wish the stock -- the way the stock market functions now with large publicly traded companies where many of them are emphasizing capital gains and growing their appreciation --
[00:35:49.580 --> 00:35:58.580]   growing their -- just through the stupid tax code that we have where dividends are the worst thing that they can do is pay out dividends.
[00:35:58.580 --> 00:36:05.580]   And everything that comes -- and let me pause just a moment and explain that real quick just for the audience in case you're not familiar with the concept.
[00:36:05.580 --> 00:36:11.580]   So if you own a company and let's just say you own a small public -- you own a company.
[00:36:11.580 --> 00:36:16.580]   You own a real estate -- you own a painting company.
[00:36:16.580 --> 00:36:19.580]   Now at the end of the -- and this is a traditional corporation.
[00:36:19.580 --> 00:36:26.580]   Then at the end of the year if you have profits in the company you need to pay those profits out in the form of a dividend.
[00:36:26.580 --> 00:36:30.580]   But the problem is that those profits are double taxed.
[00:36:30.580 --> 00:36:37.580]   So you're going to pay tax on the dividends at the corporate level which can be basically about 35%.
[00:36:37.580 --> 00:36:45.580]   And then the person that receives those dividends is going to be taxed on those dividends on their individual tax return as well.
[00:36:45.580 --> 00:36:53.580]   So they may -- depending on what their actual -- depending on what the corporate tax rate is and depending on what their individual tax rate is,
[00:36:53.580 --> 00:36:58.580]   depending on what the national tax rate is, depending on the local or the state tax rates,
[00:36:58.580 --> 00:37:01.580]   there can be a very, very high amount of taxation.
[00:37:01.580 --> 00:37:06.580]   And the reason is because they're taxed twice at the corporate level and at the individual level.
[00:37:06.580 --> 00:37:17.580]   Well due to this very silly design of the tax code, this has forced a lot of companies to move their -- well it's not forced them,
[00:37:17.580 --> 00:37:23.580]   but because it's in the best interest of their investors they're focusing on the appreciation and the value of the stock.
[00:37:23.580 --> 00:37:25.580]   Or they'll look for some other way to spend the money.
[00:37:25.580 --> 00:37:32.580]   So for example they'll do a stock buyback and they'll buy back a portion of their stock for the treasury stock for the company
[00:37:32.580 --> 00:37:37.580]   and that will increase the share value, but they're able to do that in a more tax efficient way.
[00:37:37.580 --> 00:37:45.580]   So when you're doing all these calculations on the 4% rule, that 4% rule assumes selling off and harvesting capital gains versus dividends.
[00:37:45.580 --> 00:37:51.580]   But fundamentally we get more intuitively the idea of spending dividends.
[00:37:51.580 --> 00:37:58.580]   So you have your business and then you only spend the profits and you don't ever actually sell the business.
[00:37:58.580 --> 00:38:05.580]   Now you could structure it, and the problem with indexing and using this approach is with indexing you generally have a mix of companies in there.
[00:38:05.580 --> 00:38:14.580]   You have Apple, which is not a big fan of paying dividends, and you have an old traditional blue chip company that is an excellent dividend paying company.
[00:38:14.580 --> 00:38:21.580]   And so you have all those things mixed together so you have to look at your total return of the dividends versus the capital gains.
[00:38:21.580 --> 00:38:29.580]   But with real estate most of the time people are just focusing on rents and it's much easier to budget for maintaining consistent rents
[00:38:29.580 --> 00:38:34.580]   than it is to budget for rents and the value of the house.
[00:38:34.580 --> 00:38:42.580]   So I feel like I also was a little long-winded Joe, but I think it's important because there's a lot of behavioral aspects there.
[00:38:42.580 --> 00:38:48.580]   And you could create, like you said, you could create a dividend portfolio of companies that are just paying dividend stocks
[00:38:48.580 --> 00:38:50.580]   and you could just choose to only spend your dividends.
[00:38:50.580 --> 00:38:55.580]   You could go buy a Master Limited Partnership in an oil firm or something like that,
[00:38:55.580 --> 00:39:00.580]   or buy an energy MLP and spend the money on that.
[00:39:00.580 --> 00:39:05.580]   There's all kinds of things that you could do, but this is a fundamental concept that you have to look at.
[00:39:05.580 --> 00:39:11.580]   And it is a much more powerful place to be if you can only spend the profits of your company
[00:39:11.580 --> 00:39:13.580]   and you never have to sell the company.
[00:39:13.580 --> 00:39:19.580]   Then you can enjoy your lifestyle, but you also have a major asset that you can pass along to heirs.
[00:39:19.580 --> 00:39:26.580]   Now you have to have a little bit more money usually, so if you can sell the profit-generating asset underneath
[00:39:26.580 --> 00:39:29.580]   and spend the profit, you need to save less money.
[00:39:29.580 --> 00:39:31.580]   So it's all a matter of trade-offs.
[00:39:31.580 --> 00:39:40.580]   Yeah, absolutely. And I think, well, only one minor correction in there.
[00:39:40.580 --> 00:39:50.580]   You said that people focused on real estate will just look at the rents and retire on that, and I hope they do.
[00:39:50.580 --> 00:39:57.580]   I see too many people that are trying to look at the appreciation and are counting on some certain number.
[00:39:57.580 --> 00:40:04.580]   They have this projection of what the properties will be worth in their spreadsheets, and that can be dangerous.
[00:40:04.580 --> 00:40:05.580]   Good point.
[00:40:05.580 --> 00:40:07.580]   But yeah, it's...
[00:40:07.580 --> 00:40:10.580]   Good point. Excellent point. Well taken.
[00:40:10.580 --> 00:40:18.580]   I do think that it is probably more accessible for an average person to be able to make a decent prediction.
[00:40:18.580 --> 00:40:21.580]   As long as they're not new to real estate, they don't have stars in their eyes.
[00:40:21.580 --> 00:40:27.580]   I think it's probably more possible to make a decent prediction about the future of a local neighborhood
[00:40:27.580 --> 00:40:35.580]   than it is for the average person to be able to make a decent prediction about the short-term trend of the stock market.
[00:40:35.580 --> 00:40:40.580]   Because you can... I think you can pick up, especially if you've been doing it or paying attention for a while,
[00:40:40.580 --> 00:40:45.580]   you can kind of pick up. Is this city in decline or is it growing?
[00:40:45.580 --> 00:40:48.580]   Is this neighborhood in decline or is it growing?
[00:40:48.580 --> 00:40:54.580]   You can look at some of the macroeconomic factors. You can look at some of those things.
[00:40:54.580 --> 00:40:58.580]   Now, you can still be blindsided incredibly by some change.
[00:40:58.580 --> 00:41:05.580]   For example, I don't fully understand all of the details, but I have read a number of real estate investors that I admire
[00:41:05.580 --> 00:41:09.580]   that got completely blindsided back in the '80s with some of the changes in the laws.
[00:41:09.580 --> 00:41:14.580]   And so you can be blindsided by an outside influence.
[00:41:14.580 --> 00:41:18.580]   But I think it's just more... you can drive around and see, is this a stable neighborhood that's growing
[00:41:18.580 --> 00:41:22.580]   and that people are moving into and young families are buying and the prices are going up
[00:41:22.580 --> 00:41:27.580]   and there's businesses coming here because we're working in a state that has a friendly tax environment?
[00:41:27.580 --> 00:41:30.580]   Or is this in decline and people are fleeing?
[00:41:30.580 --> 00:41:36.580]   And you could probably do that with a little higher degree of certainty than big cap stocks.
[00:41:36.580 --> 00:41:40.580]   Yeah, most likely.
[00:41:40.580 --> 00:41:42.580]   Touch on leverage.
[00:41:42.580 --> 00:41:45.580]   Leverage. Okay.
[00:41:45.580 --> 00:41:51.580]   That's, I would say, kind of a very personal decision.
[00:41:51.580 --> 00:41:58.580]   A lot of people are kind of in the Dave Ramsey school of thought of all that is bad.
[00:41:58.580 --> 00:42:04.580]   Some people are kind of on the opposite extreme of saying,
[00:42:04.580 --> 00:42:09.580]   "Man, while I'm young and working and can afford to take risks,
[00:42:09.580 --> 00:42:14.580]   I want to go ahead and try and scale up as quickly as possible."
[00:42:14.580 --> 00:42:17.580]   And then, of course, you have everyone in between.
[00:42:17.580 --> 00:42:26.580]   And so there's a number of benefits to real estate leverage that's not seen again
[00:42:26.580 --> 00:42:35.580]   if we're comparing them kind of to index funds in that if you're using margin to try and increase your returns,
[00:42:35.580 --> 00:42:45.580]   there's obviously that risk of a capital call and a risk that if the price drops, you may lose your investment.
[00:42:45.580 --> 00:42:51.580]   Whereas with real estate, if you're using leverage, a mortgage,
[00:42:51.580 --> 00:42:57.580]   as long as your cash flow positive and you're paying your mortgage every month,
[00:42:57.580 --> 00:42:59.580]   the bank can't call that note due.
[00:42:59.580 --> 00:43:01.580]   You're not in violation of the terms of your mortgage.
[00:43:01.580 --> 00:43:05.580]   And so it doesn't matter how underwater you are.
[00:43:05.580 --> 00:43:07.580]   If you're paying that, you can keep your asset.
[00:43:07.580 --> 00:43:14.580]   And so that goes back to why it's so important to be cash flow positive,
[00:43:14.580 --> 00:43:26.580]   especially if you're using leverage, is you don't want to get into a situation where you can kind of lose what you have.
[00:43:26.580 --> 00:43:31.580]   So you need to be prudent with it, I would say.
[00:43:31.580 --> 00:43:42.580]   That being said, I'm personally a big fan of using leverage for real estate with the interest rates we have today.
[00:43:42.580 --> 00:43:53.580]   And right now it's early October 2014, and our rates are quite low historically compared to pretty much any other time.
[00:43:53.580 --> 00:44:02.580]   And the fact that you can get a 30-year fixed mortgage for under 4% on a primary residence
[00:44:02.580 --> 00:44:14.580]   and maybe 5% on an investment property is just incredible compared to back in the early '80s when it was 18%.
[00:44:14.580 --> 00:44:21.580]   And the fact that your mortgage rate can be so low,
[00:44:21.580 --> 00:44:28.580]   there's people who post who have 3.25% or 3.5% mortgage rate,
[00:44:28.580 --> 00:44:37.580]   that it's essentially at the cost of inflation and sometimes even below, which is just, to me, free money.
[00:44:37.580 --> 00:44:47.580]   When you can invest the government's money into a good, solid, performing asset,
[00:44:47.580 --> 00:44:51.580]   and you can put down whatever percent you put down,
[00:44:51.580 --> 00:44:58.580]   there's lots of no-money-down strategies in real estate that we won't get into,
[00:44:58.580 --> 00:45:03.580]   but whatever you're comfortable with putting down, I typically put down about 25%.
[00:45:03.580 --> 00:45:11.580]   And then the other 75% is the bank's money that they're going to loan me at a very low interest rate for the next 30 years.
[00:45:11.580 --> 00:45:19.580]   And this will go to show again that I can't predict anything, and I'm not good at timing anything,
[00:45:19.580 --> 00:45:26.580]   because I thought for years our interest rates have to go up, and they're still low.
[00:45:26.580 --> 00:45:31.580]   But I've thought since 2010, 2011, we're going to start seeing interest rates like--
[00:45:31.580 --> 00:45:34.580]   but I still figure at some point--
[00:45:34.580 --> 00:45:39.580]   I don't think we're going to be in a Japan scenario where our interest rates stay low for 20 years.
[00:45:39.580 --> 00:45:45.580]   I do believe that at some point in the future--I don't know how far into the future--
[00:45:45.580 --> 00:45:47.580]   but at some point our interest rates are going to go up.
[00:45:47.580 --> 00:45:59.580]   And when you have that fixed sub-4% mortgage, and interest rates at the time are double that 8%,
[00:45:59.580 --> 00:46:03.580]   which is typical historically, is that's not a high interest rate.
[00:46:03.580 --> 00:46:08.580]   Depending on the age of our listeners, they're either saying, like, yeah, no, that's still pretty good,
[00:46:08.580 --> 00:46:11.580]   or they're saying, like, whoa, that sounds really high.
[00:46:11.580 --> 00:46:15.580]   But 8% is a fairly typical number.
[00:46:15.580 --> 00:46:23.580]   And when your interest rate is half that and you're literally saving hundreds and thousands of dollars every year on interest,
[00:46:23.580 --> 00:46:26.580]   that's just an incredible asset to have.
[00:46:26.580 --> 00:46:32.580]   That mortgage is an asset, not just the house itself.
[00:46:32.580 --> 00:46:36.580]   But again, it goes back to how much are you comfortable with,
[00:46:36.580 --> 00:46:40.580]   and then also how good is the asset that you're buying.
[00:46:40.580 --> 00:46:46.580]   Because if you're buying mediocre properties on leverage, you're going to get mediocre results.
[00:46:46.580 --> 00:46:58.580]   And your leverage should be a tool to help your investing when it makes sense to do so.
[00:46:58.580 --> 00:47:07.580]   And I see a lot of people who are just like, yay, mortgages are great, I can buy four properties instead of one.
[00:47:07.580 --> 00:47:10.580]   But they're not good properties.
[00:47:10.580 --> 00:47:12.580]   They're not properties I want to own.
[00:47:12.580 --> 00:47:21.580]   And so it still all comes down to correct evaluation and knowledge of your investment.
[00:47:21.580 --> 00:47:26.580]   I think as with most financial conversations, there's a lot of nuance.
[00:47:26.580 --> 00:47:31.580]   And what happens is that many times you might read a thousand-word blog post,
[00:47:31.580 --> 00:47:38.580]   and a writer is trying to make it sound as though -- or you might listen to a six-minute blurb on the radio,
[00:47:38.580 --> 00:47:45.580]   and the speaker is trying to make it sound like either your choice is to be completely leveraged to the hilt
[00:47:45.580 --> 00:47:54.580]   and you're one empty apartment unit away from bankruptcy, or your choice is to pay cash 100% along the way.
[00:47:54.580 --> 00:47:58.580]   It's simply not those two options.
[00:47:58.580 --> 00:48:05.580]   And now, first, my disclaimer, I've never purchased investment real estate.
[00:48:05.580 --> 00:48:08.580]   I've been interested in it, I've studied a lot, but I've never purchased it.
[00:48:08.580 --> 00:48:14.580]   And the reason I haven't is simply because I haven't wanted to do the work of managing it.
[00:48:14.580 --> 00:48:16.580]   So there is that disclaimer.
[00:48:16.580 --> 00:48:20.580]   But I think this theme, and since you are actively involved in this world,
[00:48:20.580 --> 00:48:24.580]   and I'll bring many more real estate investors on the show in the future, you let me know if I'm right,
[00:48:24.580 --> 00:48:33.580]   but I would simply say that the simplest way to get rich is borrow a million bucks and let your tenants pay it off.
[00:48:33.580 --> 00:48:36.580]   This is probably the simplest way to become a millionaire.
[00:48:36.580 --> 00:48:44.580]   And that's the fundamental attraction of real estate, is that there's a very liquid lending market.
[00:48:44.580 --> 00:48:50.580]   You can, if you have some money, and you can get into a safe rate,
[00:48:50.580 --> 00:48:55.580]   you can get, like you said, you can get 25% down on a property with cash out of your pocket.
[00:48:55.580 --> 00:48:59.580]   There's skin in the game, and it's a win-win for the lender, and it's a win for the borrower,
[00:48:59.580 --> 00:49:02.580]   and the tenant is the one who ultimately can pay the mortgage off.
[00:49:02.580 --> 00:49:05.580]   But there has to be a margin of safety there.
[00:49:05.580 --> 00:49:14.580]   If you run the rates of return on paid-for real estate versus leveraged real estate with a degree of safety,
[00:49:14.580 --> 00:49:20.580]   the rates of return are astronomically different, and that makes a real difference.
[00:49:20.580 --> 00:49:29.580]   And so I was a recovering, I am a recovering Ramsey-aholic, and I used to run spreadsheets on this stuff,
[00:49:29.580 --> 00:49:35.580]   and I was like, "I wonder if I could figure out a way to make Dave's strategy work of buying paid-off real estate."
[00:49:35.580 --> 00:49:39.580]   Couldn't make it work in a traditional market in any reasonable time frame.
[00:49:39.580 --> 00:49:41.580]   Now, here's the key, though.
[00:49:41.580 --> 00:49:45.580]   Just because you leverage property doesn't mean that you always want that property to be leveraged.
[00:49:45.580 --> 00:49:49.580]   So I worked with a real estate investor here in West Palm Beach who's a client of mine.
[00:49:49.580 --> 00:49:54.580]   This guy had $5 million worth of property that was leveraged to the hill.
[00:49:54.580 --> 00:49:59.580]   He's buying all kinds of property all over the place, and he was as stressed as anybody
[00:49:59.580 --> 00:50:03.580]   because he never built up any margin and he never eliminated his debt.
[00:50:03.580 --> 00:50:08.580]   So you can, as a young person, you can heavily leverage yourself.
[00:50:08.580 --> 00:50:12.580]   You can take advantage of the increasing returns that that gives you,
[00:50:12.580 --> 00:50:20.580]   and then you can slowly pay those properties off, and then you wind up in a short order with a portfolio of paid-off properties.
[00:50:20.580 --> 00:50:24.580]   Then you're fully insulated from either situation.
[00:50:24.580 --> 00:50:30.580]   I have seen one person--and this person's actually a family member--I have seen one person actually accomplish
[00:50:30.580 --> 00:50:38.580]   becoming an independent retiree, I guess.
[00:50:38.580 --> 00:50:43.580]   Not really. You're never retired if you own real estate because it's partly a part-time business.
[00:50:43.580 --> 00:50:45.580]   But this person did it completely with cash.
[00:50:45.580 --> 00:50:52.580]   But what they did is they were operating in a smaller town in Florida where they were able to work at the lower part of the market.
[00:50:52.580 --> 00:51:00.580]   They started in middle age, and they didn't have much money, but they were able to scrape together about $15,000-$20,000.
[00:51:00.580 --> 00:51:06.580]   Through putting in a lot of sweat equity, they were able to buy some cheap properties, build them up,
[00:51:06.580 --> 00:51:14.580]   and now they have a very nice portfolio of properties, all of them paid for.
[00:51:14.580 --> 00:51:22.580]   They're able to live just purely on their rents, but they didn't do the all-cash model on going out and buying $100,000 single-family houses.
[00:51:22.580 --> 00:51:27.580]   They dealt in a market where they could close quickly, and having all cash and doing it themselves
[00:51:27.580 --> 00:51:32.580]   and working at the low end of the market and doing a couple of nice flips, doing some good rentals,
[00:51:32.580 --> 00:51:34.580]   they were able to make it work, and it worked out well for them,
[00:51:34.580 --> 00:51:38.580]   and they were able to maintain their independence and their safety and sleep well at night.
[00:51:38.580 --> 00:51:48.580]   My summary is just not as simple as one or the other, and there are times at which I think a wise investor will integrate the two strategies.
[00:51:48.580 --> 00:51:49.580]   Absolutely.
[00:51:49.580 --> 00:51:51.580]   Go ahead.
[00:51:51.580 --> 00:52:02.580]   It's funny you say the easiest way is to get a million dollars in debt and have tenants paid off, because that was exactly my strategy.
[00:52:02.580 --> 00:52:09.580]   A number of years ago, my goal was to retire once I hit a million in liabilities.
[00:52:09.580 --> 00:52:12.580]   Once I hit a million in debt, then I would retire.
[00:52:12.580 --> 00:52:19.580]   And, of course, I'd have a very positive net worth at that point because my equity would be quite large too,
[00:52:19.580 --> 00:52:27.580]   but once I got a million in debt at this low-interest fixed long-term debt, then I was going to retire.
[00:52:27.580 --> 00:52:33.580]   And just as strategies have to shift, that's not going to be the case.
[00:52:33.580 --> 00:52:36.580]   I own a number of properties now free and clear with no leverage.
[00:52:36.580 --> 00:52:47.580]   I have a number of properties that have appreciated quite a bit and have a substantial amount of equity.
[00:52:47.580 --> 00:52:52.580]   And I've looked at different scenarios of doing cash-out refis on those
[00:52:52.580 --> 00:52:57.580]   or getting mortgages on the ones that are free and clear, different things, and run the scenarios.
[00:52:57.580 --> 00:53:01.580]   And the numbers have to make sense, and they just don't.
[00:53:01.580 --> 00:53:15.580]   And so I think you have to evaluate every situation and decide what is the best outcome if I choose A or if I choose B.
[00:53:15.580 --> 00:53:21.580]   And it's not just a blind "I want a mortgage just for the sake of having a mortgage,"
[00:53:21.580 --> 00:53:27.580]   because it doesn't make sense when I run the numbers on some of my properties.
[00:53:27.580 --> 00:53:34.580]   On other ones I'm purchasing, I do want to get mortgages, so it very much is a situational thing, absolutely.
[00:53:34.580 --> 00:53:41.580]   Right. And you've got to have--I would be slow to encourage somebody to go out and say,
[00:53:41.580 --> 00:53:46.580]   "I'm going to go out and this year I'm going to buy 10 properties, never having owned rental real estate.
[00:53:46.580 --> 00:53:49.580]   I'm going to go buy 10 properties, I'm going to put mortgages on all of them."
[00:53:49.580 --> 00:53:51.580]   That seems like a bad plan to me.
[00:53:51.580 --> 00:53:55.580]   It might be smart to take a little more time and buy one this year,
[00:53:55.580 --> 00:53:58.580]   because with real estate everything that you do matters.
[00:53:58.580 --> 00:54:02.580]   So the thing is that I've lived through, and you've lived through,
[00:54:02.580 --> 00:54:07.580]   I've watched several of my friends from college go completely broke and bankrupt,
[00:54:07.580 --> 00:54:11.580]   destroyed in the real estate market here in Florida.
[00:54:11.580 --> 00:54:15.580]   And the thing is, though, that they had the best of intentions,
[00:54:15.580 --> 00:54:17.580]   but they did not spend enough time learning.
[00:54:17.580 --> 00:54:23.580]   And they had a lot of big ideas, but they didn't spend enough time learning.
[00:54:23.580 --> 00:54:25.580]   And the key, I think, is go slow.
[00:54:25.580 --> 00:54:30.580]   You've got to get--as the slogan goes in real estate, you make your money when you buy.
[00:54:30.580 --> 00:54:33.580]   So just because you can mortgage a property doesn't mean that you should buy it.
[00:54:33.580 --> 00:54:35.580]   You've got to get a deal on it.
[00:54:35.580 --> 00:54:38.580]   You've got to get a property that's going to not be a headache.
[00:54:38.580 --> 00:54:41.580]   You've got to get a property that's going to work.
[00:54:41.580 --> 00:54:43.580]   And there are a bunch of different strategies to it.
[00:54:43.580 --> 00:54:51.580]   But certainly, I think because the terms of leverage on real estate can be so excellent,
[00:54:51.580 --> 00:54:57.580]   it is one of the most--I think more people have built independent lifestyles
[00:54:57.580 --> 00:54:59.580]   off of real estate than probably just about anything.
[00:54:59.580 --> 00:55:03.580]   And that's the whole point of early retirement is to be able to have an independent lifestyle.
[00:55:03.580 --> 00:55:08.580]   And it can be done faster, I think, with real estate than probably many other strategies.
[00:55:08.580 --> 00:55:09.580]   Yeah, I agree.
[00:55:09.580 --> 00:55:17.580]   Any resources that have been helpful to you that you'd like to recommend on real estate?
[00:55:17.580 --> 00:55:20.580]   Well, there's a number of different books.
[00:55:20.580 --> 00:55:27.580]   There's a post on the MMM forums stickied in the real estate section with book recommendations.
[00:55:27.580 --> 00:55:31.580]   So the one I always recommend to beginners if someone's listening to this and is like,
[00:55:31.580 --> 00:55:34.580]   "Where can I start with just one book?"
[00:55:34.580 --> 00:55:38.580]   It's called "Building Wealth, One House at a Time."
[00:55:38.580 --> 00:55:39.580]   John Schaub's book. Excellent.
[00:55:39.580 --> 00:55:49.580]   Yeah. And I would say the only thing I kind of disagree with in that book is his assumptions for appreciation.
[00:55:49.580 --> 00:55:56.580]   It was written in 2004, and he has some assumptions that houses are going to appreciate at a certain rate.
[00:55:56.580 --> 00:55:58.580]   I forget what he says, 7 percent or something like that.
[00:55:58.580 --> 00:56:04.580]   And I wouldn't project any appreciation above inflation personally.
[00:56:04.580 --> 00:56:08.580]   But other than that, it's a real solid book for beginners.
[00:56:08.580 --> 00:56:14.580]   It kind of lays out everything and even gives a plan for buying one house a year for 10 years
[00:56:14.580 --> 00:56:17.580]   and what to do with that and how to do that and how to find it.
[00:56:17.580 --> 00:56:20.580]   And it's a pretty easy read.
[00:56:20.580 --> 00:56:23.580]   Some books are just kind of overwhelming.
[00:56:23.580 --> 00:56:29.580]   It's kind of more simple for the beginner, and I like recommending that one to start out with.
[00:56:29.580 --> 00:56:38.580]   Online, there's a website called biggerpockets.com, and it's a real estate forum and website.
[00:56:38.580 --> 00:56:41.580]   It has a blog. They have a podcast.
[00:56:41.580 --> 00:56:46.580]   And there's tons of great information on there.
[00:56:46.580 --> 00:56:55.580]   I still tend to recommend books before I recommend that because I think there's just some topics that are so broad.
[00:56:55.580 --> 00:57:04.580]   When people post on a forum and they write a couple paragraphs, you can't get into a nuanced discussion of something that quickly.
[00:57:04.580 --> 00:57:09.580]   There's just not enough time to develop an idea that may take a chapter or three.
[00:57:09.580 --> 00:57:18.580]   So while I think it's good to go read some blog posts and go on the forums to interact and ask questions and read about people's scenarios and stuff,
[00:57:18.580 --> 00:57:24.580]   to get kind of a more in-depth view, I still prefer going to books, go to your local library,
[00:57:24.580 --> 00:57:30.580]   and they'll have a real estate section with a dozen plus books and flip through them and see what sounds interesting.
[00:57:30.580 --> 00:57:40.580]   And that's, I think, where I would start and then move on to asking questions over at BiggerPockets or at the real estate section of the MMM forums
[00:57:40.580 --> 00:57:48.580]   or go to your local real estate meetup, go to meetup.com and search real estate in your area, things like that.
[00:57:48.580 --> 00:57:54.580]   I'll make sure to link to your--I haven't seen over there your recommendations, but I'll make sure to link to them.
[00:57:54.580 --> 00:57:55.580]   And I've got a couple, though.
[00:57:55.580 --> 00:57:57.580]   On the topic of blogs, I 100% agree with you.
[00:57:57.580 --> 00:57:59.580]   I've got a show I'm going to do at some point.
