
[00:00:00.000 --> 00:00:00.640]   Hello, everybody.
[00:17:27.520 --> 00:17:30.600]   to offering you x amount of mortgage
[00:17:30.600 --> 00:17:33.120]   because they've already underwritten
[00:17:33.120 --> 00:17:34.400]   all your information.
[00:17:34.400 --> 00:17:35.840]   And they've already decided, based
[00:17:35.840 --> 00:17:38.680]   on the data you've provided, that you're good to go.
[00:17:38.680 --> 00:17:42.840]   Getting pre-approved is not as good as an all cash offer,
[00:17:42.840 --> 00:17:45.440]   but it's better than getting pre-qualified, which really
[00:17:45.440 --> 00:17:46.520]   doesn't count, folks.
[00:17:46.520 --> 00:17:48.880]   It's just figuring out-- pre-qualified is just
[00:17:48.880 --> 00:17:51.640]   figuring out how much you can potentially borrow.
[00:17:51.640 --> 00:17:53.400]   And there's no commitment from the bank.
[00:17:53.400 --> 00:17:55.120]   So just be aware of that.
[00:17:55.120 --> 00:17:58.920]   In conclusion, again, I think there's only a one to two month
[00:17:58.920 --> 00:18:02.320]   window where you can find these sellers out there who
[00:18:02.320 --> 00:18:06.640]   don't realize that things have improved in the economy
[00:18:06.640 --> 00:18:08.680]   and in the stock market.
[00:18:08.680 --> 00:18:12.080]   And let's say we do retest the lows and go lower.
[00:18:12.080 --> 00:18:14.200]   Well, that is certainly a possibility.
[00:18:14.200 --> 00:18:20.120]   I think retesting the lows is probably a 25% to 30%
[00:18:20.120 --> 00:18:22.000]   maybe probability.
[00:18:22.000 --> 00:18:24.400]   And going lower, well, much lower than the lows
[00:18:24.400 --> 00:18:27.080]   is probably a 10% probability at this point.
[00:18:27.080 --> 00:18:32.360]   So if you did end up buying real estate at 10% to 20%
[00:18:32.360 --> 00:18:35.680]   below, let's say, the February 2020 levels, well,
[00:18:35.680 --> 00:18:39.000]   at least you are buying at a more appropriate level
[00:18:39.000 --> 00:18:42.520]   if we do head lower or go lower in the stock market
[00:18:42.520 --> 00:18:44.160]   and the economy and so forth.
[00:18:44.160 --> 00:18:47.240]   I really wish everyone good luck out there.
[00:18:47.240 --> 00:18:49.560]   There's no certainty out there.
[00:18:49.560 --> 00:18:52.400]   There's no certainty from me or from the sellers
[00:18:52.400 --> 00:18:53.600]   or from the buyers.
[00:18:53.600 --> 00:18:55.320]   We just have to do the best we can
[00:18:55.320 --> 00:18:58.960]   with the information we have available at the time.
[00:18:58.960 --> 00:19:00.800]   I've moved on from the stock market.
[00:19:00.800 --> 00:19:05.720]   I've sold 100% of what I bought in March at the end of April
[00:19:05.720 --> 00:19:09.600]   and into early May when the S&P 500 rebounded to 28.50
[00:19:09.600 --> 00:19:10.120]   and higher.
[00:19:10.120 --> 00:19:13.320]   It got up to, what, 29.50.
[00:19:13.320 --> 00:19:16.320]   And it's just amazing how much we've come,
[00:19:16.320 --> 00:19:17.840]   how far we've come.
[00:19:17.840 --> 00:19:19.520]   And I decided to de-risk again.
[00:19:19.520 --> 00:19:23.400]   De-risk, de-risk, de-risk is my mantra for the summer.
[00:19:23.400 --> 00:19:26.600]   And I'm back down to my 20% of net worth in equities
[00:19:26.600 --> 00:19:28.640]   allocation from 25%.
[00:19:28.640 --> 00:19:29.680]   But I'm not done.
[00:19:29.680 --> 00:19:31.440]   I'm not done because I believe there's
[00:19:31.440 --> 00:19:33.320]   opportunity in real estate.
[00:19:33.320 --> 00:19:37.920]   And so if you are a savvy real estate and stock market
[00:19:37.920 --> 00:19:40.440]   investor, you can use the information
[00:19:40.440 --> 00:19:41.960]   to play off each other.
[00:19:41.960 --> 00:19:45.960]   Because again, real estate is a laggard to the stock market.
[00:19:45.960 --> 00:19:47.920]   And we know this from previous cycles.
[00:19:47.920 --> 00:19:49.920]   And I know this from my history investing
[00:19:49.920 --> 00:19:51.920]   in the stock market and the real estate market
[00:19:51.920 --> 00:19:55.320]   during the previous financial crisis and the one before that.
[00:19:55.320 --> 00:19:57.560]   So if you missed out on buying stocks
[00:19:57.560 --> 00:19:59.920]   when everything was falling apart in March,
[00:19:59.920 --> 00:20:03.720]   I think you have an opportunity to buy real estate
[00:20:03.720 --> 00:20:07.120]   at depressed levels from highly motivated sellers.
[00:20:07.120 --> 00:20:08.800]   Thanks so much, everyone.
[00:20:08.800 --> 00:20:10.480]   The game is never over.
[00:20:10.480 --> 00:20:13.020]   So keep playing, keep understanding, keep listening,
[00:20:13.020 --> 00:20:14.280]   keep reading.
[00:20:14.280 --> 00:20:17.840]   The opportunities are out there if you pay attention
[00:20:17.840 --> 00:20:19.520]   and you take action.
[00:20:19.520 --> 00:20:22.400]   If you enjoyed this podcast, I appreciate a positive review.
[00:20:22.400 --> 00:20:23.800]   And share it with your friends.
[00:20:23.800 --> 00:20:28.120]   It's on, I think, iTunes, Spotify, and Google Play.
[00:20:28.120 --> 00:20:29.400]   And it's on Libsyn as well.
[00:20:29.400 --> 00:20:31.440]   Take care, everyone.

