
[00:00:00.000 --> 00:00:02.080]   A riddle for you before we move on.
[00:25:05.180 --> 00:25:06.780]   It's being used around the world.
[00:25:07.300 --> 00:25:13.620]   I've heard, you know, from Hugging Face that it's been, you know, forked over 1,500 times on their site.
[00:25:13.620 --> 00:25:15.600]   And so it's prolific.
[00:25:15.600 --> 00:25:23.740]   I'm beginning to hear, you know, concerns that D.C. may take action to limit the use of DeepSeek.
[00:25:23.740 --> 00:25:38.380]   You're saying Washington may intervene to take action because, you know, there are people perhaps lobbying against or other concerns that Washington may have about open source Chinese models being used by American enterprise.
[00:25:38.380 --> 00:25:40.600]   I think it's safe to say both of those things are happening.
[00:25:40.600 --> 00:25:47.580]   There's people that are really concerned about, you know, China technology getting underneath our products.
[00:25:47.580 --> 00:25:53.360]   Whether or not this particular code could be bad or not, they just might have that default.
[00:25:53.360 --> 00:25:57.380]   And then I think there are people that are lobbying because it would benefit their company.
[00:25:57.380 --> 00:26:13.120]   Either way, if that gets traction, you have a window in the U.S. right now where someone might move to go left of DeepSeek in terms of openness on one of their models, either in an offensive or defensive move.
[00:26:13.120 --> 00:26:14.760]   And I think it's a short window.
[00:26:14.760 --> 00:26:21.560]   And so it'll be very interesting from my point of view to see whether Google does that or Meta.
[00:26:21.680 --> 00:26:25.040]   I think they have an announcement coming up in a few weeks of their next model.
[00:26:25.040 --> 00:26:27.140]   I don't think Anthropica would do it.
[00:26:27.140 --> 00:26:31.540]   They've been so anti-open source, it would be very out of character for them.
[00:26:31.540 --> 00:26:35.460]   But it will, you know, it will be interesting to see what happens on this front.
[00:26:35.460 --> 00:26:40.560]   And that leads us up to OpenAI making an announcement, which I'll let you describe.
[00:26:40.560 --> 00:26:48.180]   Well, you know, listen, we've talked here and Sam has been dropping the breadcrumbs on Twitter, right?
[00:26:48.260 --> 00:26:51.400]   That, you know, they wanted to launch an open source model.
[00:26:51.400 --> 00:26:52.740]   They've been GPU constrained.
[00:26:52.740 --> 00:26:53.800]   They've been bandwidth constrained.
[00:26:53.800 --> 00:26:53.940]   Right.
[00:26:54.200 --> 00:27:04.000]   But he got the announcement out this week, which I was thrilled with, where he said, you know, we're excited to release a powerful new open weight language model with reasoning in the coming months.
[00:27:04.000 --> 00:27:05.700]   And we want to talk to devs.
[00:27:05.700 --> 00:27:10.300]   So he's inviting all these developers to participate and give feedback.
[00:27:11.040 --> 00:27:13.560]   He said, we want to make it a very, very good model.
[00:27:13.560 --> 00:27:18.800]   We're planning to release an open weight language model, one of our first since GPT-2.
[00:27:18.800 --> 00:27:22.220]   And he says, we've been thinking about this for a long time.
[00:27:22.220 --> 00:27:33.380]   And the interesting thing is somebody, you know, in the replies I saw, somebody said, are you going to make people buy licenses if they get a lot of users like Meta is doing with Llama?
[00:27:33.640 --> 00:27:37.520]   And he kind of takes a jab at Meta and he says, no, we're not going to.
[00:27:37.520 --> 00:27:37.740]   Well, he says no.
[00:27:37.740 --> 00:27:38.840]   Yes, he said no.
[00:27:38.840 --> 00:27:43.820]   He says no, which indicates maybe we're going to out-open, you know, Llama.
[00:27:43.820 --> 00:27:44.520]   Right.
[00:27:44.520 --> 00:27:47.580]   So that's on the one hand, you know, kind of open AI.
[00:27:47.580 --> 00:27:54.940]   On the other hand, just hold your thoughts in case people don't know, you know, openness is a continuum.
[00:27:54.940 --> 00:27:56.280]   It's not black or white.
[00:27:56.280 --> 00:27:58.840]   And that's true of all the open source technologies.
[00:27:58.840 --> 00:28:12.620]   In the open source model world, some of the players, most notably Meta with Llama, have a usage restriction against the free use of the model at $700 million.
[00:28:12.700 --> 00:28:14.060]   And that's what you were referring to.
[00:28:14.060 --> 00:28:18.980]   And so at least in a tweet, Sam suggested they won't have that in theirs.
[00:28:18.980 --> 00:28:20.780]   So back to you.
[00:28:20.780 --> 00:28:23.320]   Yeah, no, which I think is notable.
[00:28:23.320 --> 00:28:28.540]   Because remember, at the end of this month, we have LlamaCon, which is the developer event for Llama.
[00:28:28.540 --> 00:28:31.300]   It's a big deal for Meta.
[00:28:31.300 --> 00:28:34.980]   The launch of Llama 4 has been rumored for a long time.
[00:28:34.980 --> 00:28:38.900]   And in fact, I think there are just a lot of people who are surprised they haven't released it.
[00:28:38.940 --> 00:28:42.320]   But it seems to everybody, they're going to have to release it ahead of LlamaCon.
[00:28:42.320 --> 00:28:47.360]   What I'm hearing, Bill, is that it'll be a $400 billion parameter model.
[00:28:47.360 --> 00:28:53.500]   It'll be a mixture of expert model using, you know, 50, 60, 70 experts.
[00:28:53.500 --> 00:28:57.600]   It's going to have huge context window, like 10 million context window.
[00:28:57.600 --> 00:28:59.720]   You know, and it's going to launch this month.
[00:29:00.020 --> 00:29:04.240]   I think it's terrific that OpenAI has now fully committed.
[00:29:04.240 --> 00:29:08.820]   You know, everybody on the team, Brockman, Kevin, et cetera, we're all retweeting this.
[00:29:08.820 --> 00:29:14.300]   Fully committed and maybe even suggesting that this is going to be a more capable model and even more open.
[00:29:14.300 --> 00:29:17.980]   I think it's good that we have competition in the U.S. for an open source model.
[00:29:18.460 --> 00:29:33.440]   And when it comes to the administration and what Washington, D.C. is going to do, my best sense is they do not want to see a Huawei DeepSeq Belt and Road, either with chips or with open source models.
[00:29:33.440 --> 00:29:39.260]   They do not want to see the world run on DeepSeq on, you know, Huawei 910 chips.
[00:29:39.800 --> 00:29:45.500]   And so, you know, this gets back to the AI diffusion bill and how we're going to restrict these things.
[00:29:45.500 --> 00:29:51.920]   I think they would love to see the world continue to run on, you know, U.S. compute, U.S. silicon.
[00:29:51.920 --> 00:29:57.240]   And they would love to see Llama and perhaps OpenAI's open source model around the world.
[00:29:57.240 --> 00:29:58.780]   They know it has a lot of distribution.
[00:29:58.780 --> 00:30:03.380]   So I think this was a really positive step forward on that.
[00:30:03.380 --> 00:30:12.280]   And you bring up an important point, which is, you know, you don't, you don't have to be, let's say something does happen to limit DeepSeq usage.
[00:30:12.280 --> 00:30:24.620]   Whoever's going to jump in to try and lead the open source movement in the West, if they want to be a global player, they don't just have to get left of everyone else in the West.
[00:30:24.620 --> 00:30:28.840]   They still have to compete with DeepSeq on a global basis.
[00:30:29.260 --> 00:30:31.960]   And I don't think, you know, it'll be interesting to watch.
[00:30:31.960 --> 00:30:34.380]   I'm very, very curious how this plays out.
[00:30:34.380 --> 00:30:43.180]   I've already asked Clem at HuggingFace if maybe he will create a continuum so we can rank all these different models from an openness perspective.
[00:30:43.180 --> 00:30:46.940]   Because there's so many different facets by which you could be open or not.
[00:30:46.940 --> 00:30:48.920]   Oh, but actually, I had one more thing.
[00:30:48.920 --> 00:30:54.160]   Since you're involved at OpenAI, you can correct me if I'm wrong.
[00:30:54.160 --> 00:31:16.580]   But you have been, you know, saying for, I would say, a couple quarters now that the real opportunity for OpenAI is on the product side versus the model side, which hints at being more of a consumer product than, say, the enterprise APIs business that they've also been in.
[00:31:17.980 --> 00:31:29.040]   If they think that also, and I'm not involved, so this is a conjecture of my part, being more open with your model is a really deft move.
[00:31:29.280 --> 00:31:35.260]   Because it will put more pressure on other players to try and keep up.
[00:31:35.260 --> 00:31:40.360]   And it will allow your model to have more pervasive usage globally.
[00:31:40.360 --> 00:31:43.580]   And you talked about running out of compute.
[00:31:43.580 --> 00:31:49.940]   You know, the minute you put that model out where other people can download it, they're doing that on their servers, not on yours.
[00:31:50.500 --> 00:31:56.480]   And so I just think it's a very clever move for the same reason Google would have supported Kubernetes.
[00:31:56.480 --> 00:32:10.340]   You're kind of wiping out the business opportunity for other models to play on the API side if you make yours open, which helps protect the competitive flank.
[00:32:10.340 --> 00:32:12.540]   And once again, great for consumers.
[00:32:13.320 --> 00:32:16.280]   Yeah, I think it's, I think, you know, it makes sense on a bunch of fronts.
[00:32:16.280 --> 00:32:23.380]   On the first front, I think they want developers to develop on their platform and build applications for, you know, for open AI.
[00:32:23.380 --> 00:32:25.320]   And so this brings them into the ecosystem.
[00:32:25.320 --> 00:32:34.980]   Number two, I think that they fundamentally have a view that they want to build, you know, they want to build products and applications that move humanity forward with AI.
[00:32:35.540 --> 00:32:38.100]   And this is another way to do it at scale.
[00:32:38.100 --> 00:32:45.320]   You know, Sam has said publicly now, I've heard him several times say that he thinks that models are commoditizing.
[00:32:45.320 --> 00:32:46.700]   They're anti into the game.
[00:32:46.700 --> 00:32:49.200]   You know, they will continue to push the frontier.
[00:32:49.200 --> 00:32:51.040]   So he thinks they'll have the best models.
[00:32:51.040 --> 00:32:57.440]   But that general intelligence, you know, that average level intelligence is we already see is going to be widely distributed.
[00:32:57.440 --> 00:33:01.840]   And that the battleground bill is really going to be fought around products and services.
[00:33:02.340 --> 00:33:06.760]   And I wouldn't say that they view themselves as an exclusively a consumer company.
[00:33:06.760 --> 00:33:11.720]   But clearly, Chad GPT is a major thrust, a major focus of the business.
[00:33:11.720 --> 00:33:17.760]   It's the market leading consumer application, probably has 80 to 90 percent market share.
[00:33:17.760 --> 00:33:20.140]   I think network effects are kicking in and other things.
[00:33:20.140 --> 00:33:26.900]   But I also think their enterprise business is, if not the biggest, one of the biggest and also growing at the fastest rate.
[00:33:26.900 --> 00:33:30.360]   Because remember, the consumerization of the enterprise.
[00:33:30.760 --> 00:33:35.940]   One of the fascinating things that's happening in the enterprise is these are all users of Chad GPT.
[00:33:35.940 --> 00:33:41.600]   So when the CEO shows up in the boardroom and somebody says, yeah, we're looking at bringing AI into the company.
[00:33:41.600 --> 00:33:44.640]   And we're looking at, you know, Chad GPT enterprise.
[00:33:44.640 --> 00:33:45.980]   It's an easy yes.
[00:33:45.980 --> 00:33:51.380]   It reminds me of when every CEO said, hey, get me an iPhone, you know, in the enterprise.
[00:33:51.380 --> 00:33:56.100]   And they were on BlackBerry and they all switched to iPhones because they loved using them at home.
[00:33:56.100 --> 00:33:58.420]   I think the natural thing for them to do.
[00:33:58.420 --> 00:34:01.340]   So it's not to say enterprise is going to be a battle.
[00:34:01.340 --> 00:34:03.020]   It's not going to be winner take all.
[00:34:03.020 --> 00:34:07.320]   But I think these guys do have their eyes squarely set on building a big enterprise business.
[00:34:07.320 --> 00:34:09.300]   There's probably two different types of enterprise.
[00:34:09.300 --> 00:34:19.140]   There's probably a product that people buy user licenses for, for doing, you know, white collar research type work.
[00:34:19.140 --> 00:34:25.820]   Where they may, where I think what you said will be very relevant, like having the UI they're used to.
[00:34:25.820 --> 00:34:33.720]   And then there's the separate side, which is models that underlie the type, you know, types of business processes that you're building.
[00:34:33.720 --> 00:34:39.700]   Well, one of the things you pinged me on this week was the investment round around OpenAI.
[00:34:39.700 --> 00:34:42.440]   And, you know, I'm happy to share what I can share.
[00:34:42.440 --> 00:34:43.400]   But, you know.
[00:34:43.400 --> 00:34:44.460]   Tell us what happened.
[00:34:44.460 --> 00:34:45.280]   What was announced?
[00:34:45.980 --> 00:34:57.360]   Yeah, well, I mean, they announced the long rumored investment that was led by SoftBank, which many people described in the headline as a $40 billion investment round.
[00:34:57.360 --> 00:35:02.580]   I think if you read the breakdown of it, it's, you know, it comes in a couple tranches.
[00:35:02.580 --> 00:35:05.120]   The first tranche being closer to $10 billion.
[00:35:05.120 --> 00:35:08.340]   The second tranche being closer to $30 billion.
[00:35:08.340 --> 00:35:11.240]   And it's an extraordinary amount of money.
[00:35:11.240 --> 00:35:17.780]   It's bigger than any, bigger than I think the largest IPO sans maybe one or two that has ever been done.
[00:35:17.780 --> 00:35:20.160]   I've often described these as private IPOs.
[00:35:20.740 --> 00:35:24.940]   Altimeter participated along with several others who were reported.
[00:35:24.940 --> 00:35:33.120]   And the valuation was like $260 pre, which would make it, if all the money were to come in, a $300 post valuation.
[00:35:33.120 --> 00:35:36.900]   And so it certainly got a lot of attention this week.
[00:35:36.900 --> 00:35:43.700]   And, you know, you asked me the question, I think, Bill, just around kind of valuation, right?
[00:35:43.700 --> 00:35:45.560]   How did we think about valuation?
[00:35:46.160 --> 00:35:49.100]   The first thing I would say is market leaders never look cheap.
[00:35:49.100 --> 00:36:05.000]   When I invested in Google in 2005, when I invested in, you know, Meta, when the IPO broke and we looked at those late stage private rounds, I certainly remember the Microsoft round in a Meta at $15 billion that was roundly criticized as being incredibly expensive.
[00:36:05.000 --> 00:36:08.760]   None of these things, you're certainly not going to buy a market leader on the cheap.
[00:36:08.820 --> 00:36:17.860]   But if you really look at this, I think that they've said publicly they expect their revenues this year to be around $13 billion, right?
[00:36:17.860 --> 00:36:25.760]   To do $13 billion in revenue probably means you have to exit the year closer to $15 to $18 billion in run rate revenue.
[00:36:25.760 --> 00:36:33.520]   So as I look at this on a forward run rate for this year, you're paying something like, you know, 20 times revenue for the business.
[00:36:33.860 --> 00:36:38.200]   Now, we also had a couple other announcements, you know, this week.
[00:36:38.200 --> 00:36:46.820]   There's, you know, there's the Anthropic funding round and there's talk that they're doing a billion to $2 billion in revenue, a $60 billion funding round.
[00:36:46.820 --> 00:36:50.320]   So that to me looks like something like 50 times revenue.
[00:36:50.580 --> 00:36:54.460]   So again, you got OpenAI at 20 times, Anthropic at 50 times.
[00:36:54.460 --> 00:37:02.280]   And then we had the merger of X and X.AI, which are rumored to have around, let's call it $3 billion in revenue.
[00:37:02.280 --> 00:37:06.000]   And the combined market cap there is like $125 billion.
[00:37:06.000 --> 00:37:08.820]   So that looks like closer to 80 times revenue.
[00:37:09.220 --> 00:37:19.820]   So the market leader here, which usually trades at a premium, not at a discount, to me, you know, again, we can argue about the sustainability and could somebody disrupt them?
[00:37:19.820 --> 00:37:22.560]   And is 20 times a good valuation in this environment?
[00:37:22.560 --> 00:37:25.280]   And yeah, but aren't they spending a lot of money on compute?
[00:37:25.280 --> 00:37:27.500]   And is it really high value revenue?
[00:37:28.120 --> 00:37:36.000]   But apples for apples relative to their peers, it certainly appears to me like, you know, 20 versus 50 versus 80.
[00:37:36.000 --> 00:37:42.980]   It's hard to say that this would be more expensive on a multiple basis than Anthropic or X.AI.
[00:37:42.980 --> 00:37:43.600]   Yeah.
[00:37:43.600 --> 00:37:52.760]   And I also read that there are still contingencies on whether the full conversion from a nonprofit to a for-profit happens.
[00:37:52.760 --> 00:37:54.120]   So I think there's some stuff.
[00:37:54.120 --> 00:37:56.620]   If that's true, there's still some stuff to play out.
[00:37:57.200 --> 00:38:03.060]   But, you know, one thing I would say when I witnessed this from afar, and once again, you're involved, I'm not.
[00:38:03.060 --> 00:38:04.380]   So correct me if I'm wrong.
[00:38:04.380 --> 00:38:19.040]   But, you know, having lived through the Uber Lyft situation, which oddly had Masa coming to the table also, you know, our world has just evolved into one where so many people believe in power at all.
[00:38:19.040 --> 00:38:28.280]   So many people believe in network effects and that these markets are winner take all that you end up with these massive capital raising rounds.
[00:38:28.900 --> 00:38:42.480]   And, you know, it's not lost on me that both with Stargate and with this one, the headline number is bigger than, you know, the piecemeal when you start to unpack it, which, you know, for better or for worse, from my position, smells of being promotional.
[00:38:43.040 --> 00:38:45.960]   And, you know, and so why would you do that?
[00:38:45.960 --> 00:38:48.560]   Why are you trying to have a bigger headline number?
[00:38:48.560 --> 00:38:51.640]   And that number does get repeated in the press.
[00:38:51.640 --> 00:38:53.640]   So it does work in that way.
[00:38:53.640 --> 00:39:03.420]   And I come back to, you know, I suspect the company's sending a message to Anthropic and anyone else in the game that we're here for the long haul.
[00:39:03.560 --> 00:39:08.940]   And, you know, they probably didn't anticipate all the moves that Elon's made with X and Twitter.
[00:39:08.940 --> 00:39:13.320]   And obviously that is another deep pocketed player.
[00:39:13.320 --> 00:39:22.360]   But, but boy, you know, if you're, if you're on the Anthropic, you know, investment, you know, side, I, you know, I'd be scared.
[00:39:22.360 --> 00:39:25.480]   Like, like, you know, and I've lived through this before.
[00:39:25.620 --> 00:39:29.560]   It is a, it is a, uh, a sport of Kings, if you will.
[00:39:29.560 --> 00:39:36.200]   And then lastly, one thing that naturally falls out of that is unit economics get postponed.
[00:39:36.200 --> 00:39:38.980]   You have to believe in the power law and the network effect.
[00:39:38.980 --> 00:39:47.480]   They've, in addition to that headline number, you know, I think they've said publicly, they expect to lose, you know, five to 7 billion this year.
[00:39:47.480 --> 00:39:55.580]   And, you know, with an employee count of the, I think six to 7,000, that's not going to run you more than a billion or two.
[00:39:55.580 --> 00:40:02.760]   So there's some number between the revenue number you talked about and subtracting 2 billion for expenses.
[00:40:02.760 --> 00:40:08.900]   And the rest is your operating cost of keeping this AI machine going.
[00:40:08.900 --> 00:40:19.840]   And, you know, I ran some loose numbers and I come up around 15 or 20 bucks a year for a non-paid user, you know, just to, to run the servers on their behalf.
[00:40:19.840 --> 00:40:22.840]   And, you know, eventually you might get to advertising.
[00:40:22.840 --> 00:40:25.360]   Eventually you may convert more of them to paid.
[00:40:25.360 --> 00:40:28.980]   These are, these are things we've seen play out over time.
[00:40:28.980 --> 00:40:30.360]   They played out with ad models.
[00:40:30.360 --> 00:40:36.780]   But once again, if you're going to try and lay chase to them, um, you got to be prepared to underwrite that cost yourself.
[00:40:36.780 --> 00:40:37.740]   Right.
[00:40:37.740 --> 00:40:41.240]   You know, listen, I think the analogy is a fair one, Bill.
[00:40:41.400 --> 00:40:44.780]   And obviously Masa was involved in the Uber lift battle.
[00:40:44.780 --> 00:40:52.680]   So it's an easy one, particularly with his involvement here to say, you've referred to it before as weapons of economic destruction, all of this capital.
[00:40:53.020 --> 00:41:00.320]   Um, but I would remind you, there was a moment in time in 2020 where the headlines were that Uber would never be profitable.
[00:41:00.320 --> 00:41:01.780]   It was a failed business model.
[00:41:01.780 --> 00:41:02.900]   It will never make money.
[00:41:02.900 --> 00:41:05.980]   And here's a business that's going to do 6 billion in free cashflow.
[00:41:05.980 --> 00:41:06.520]   No doubt.
[00:41:06.520 --> 00:41:06.860]   Right.
[00:41:06.860 --> 00:41:07.480]   No doubt.
[00:41:07.540 --> 00:41:11.820]   So, and so the winner does take all the winner does take most.
[00:41:11.820 --> 00:41:17.980]   I will tell you as a shareholder, I speak with the leadership of the company all the time about unit economics.
[00:41:17.980 --> 00:41:23.640]   Obviously, if I'm investing in the business, I feel confident in their leadership around unit economics.
[00:41:23.640 --> 00:41:30.180]   I'm, you know, one of the things that I think is really important here is just like what's happening in the business.
[00:41:30.420 --> 00:41:30.940]   Right.
[00:41:30.940 --> 00:41:42.600]   Sam tweeted this week, uh, they added a million chat GPT users in an hour, in an hour that they crossed 20 million subscribers, paying subscribers for chat GPT.
[00:41:42.600 --> 00:41:47.800]   They crossed 500 million weekly average users of chat GPT.
[00:41:47.800 --> 00:41:52.600]   In fact, they were, they're, they're going so gangbusters they're throttling all their demand.
[00:41:52.600 --> 00:41:59.220]   In fact, I don't know if you saw David Sachs's tweet where he said America's leading AI companies are all reporting that demand is off the charts.
[00:41:59.340 --> 00:42:02.000]   So much so that they're being forced to impose rate limits.
[00:42:02.000 --> 00:42:09.680]   And he said, fortunately, we have massive new infrastructure projects coming online, which gets me to the point of why are they raising so much money?
[00:42:09.680 --> 00:42:10.740]   Right.
[00:42:10.740 --> 00:42:21.180]   And you and I are talking about taking the pod down to Abilene, Texas to see Stargate, to Denton, Texas, um, to see, you know, the core weave facility that they're standing up for open AI.
[00:42:21.180 --> 00:42:28.760]   And the fact of the matter is, I think that they need to bring on a massive amount of compute just to support the demand they currently have.
[00:42:28.760 --> 00:42:33.280]   I can tell you when you look at the product pipeline for open AI, right?
[00:42:33.280 --> 00:42:38.680]   Whether it's, uh, you know, there, there are two or three models they already have completed on the shelf.
[00:42:38.680 --> 00:42:43.080]   There's a lot of agent, uh, stuff that they want to do that's on the shelf.
[00:42:43.200 --> 00:42:52.600]   I think there's a lot of stuff they want to do around pricing, but they can't do these things today and open source with their current level of GPU demand.
[00:42:52.600 --> 00:42:58.900]   And, you know, Sam went on online, Seth, anybody has a cluster of a hundred thousand GPUs, you know, send me a DM.
[00:42:58.900 --> 00:43:03.280]   And, you know, you may say it's promotional and hyperbole, but, but the round was already raised.
[00:43:03.280 --> 00:43:04.080]   He's not doing that.
[00:43:04.080 --> 00:43:04.760]   It could be both.
[00:43:04.760 --> 00:43:09.620]   I actually, I, I actually think, uh, you know, in this case, it's true.
[00:43:09.620 --> 00:43:14.700]   I know they were pulling, you know, a lot of things offline just to support the demand.
[00:43:14.700 --> 00:43:17.580]   Now, the irony is where, what was this demand coming from?
[00:43:17.580 --> 00:43:18.040]   Right.
[00:43:18.440 --> 00:43:26.960]   And the demand, you know, because we didn't mention Gemini 2.5 that happened to release, uh, you know, in this last week.
[00:43:26.960 --> 00:43:39.880]   And part of the reason we didn't mention it is because literally on the day that they, that they launch it, OpenAI launches this upgrade to Imogen where people are making all these anime photos of themselves that literally blew up.
[00:43:39.880 --> 00:43:46.040]   Like demand for a billion anime photos a day from the United States all the way to India, and they can't support it.
[00:43:46.080 --> 00:43:49.280]   And some people may say, oh, well, this is an example of how dumb AI is.
[00:43:49.280 --> 00:43:51.440]   People are using it to make anime photos.
[00:43:51.440 --> 00:44:00.580]   But I would point them to Chris Dixon's, you know, blog that he wrote, you know, some time ago where, where he says, listen, the next big thing will first appear as a toy.
[00:44:00.580 --> 00:44:01.560]   Right.
[00:44:01.560 --> 00:44:04.580]   And there are a lot of things that we do for entertainment.
[00:44:04.580 --> 00:44:10.360]   A lot of things that, you know, we know that OpenAI and ChatGPT are being used for a lot of deep research.
[00:44:10.840 --> 00:44:19.100]   Um, but the fact of the matter is at least as to this one, and I'm not going to get into the other, you know, valuations for the other models, but I'd say at least as to this one.
[00:44:19.100 --> 00:44:21.120]   I was an early investor in Google.
[00:44:21.120 --> 00:44:22.420]   I was early investor in Meta.
[00:44:22.500 --> 00:44:30.140]   I saw what those early consumer products look like, what those demand curves look like, what that cohort retention look like.
[00:44:30.140 --> 00:44:40.400]   And I would just say to you that, you know, what I see out of ChatGPT reminds me a lot of kind of those winner-take-all consumer applications.
[00:44:40.700 --> 00:44:41.960]   They're not infallible.
[00:44:41.960 --> 00:44:43.680]   It's not that they can't be assaulted.
[00:44:43.680 --> 00:44:50.100]   You know, Grok has been a great model, you know, launched by Elon, but I think they really do have a big moat.
[00:44:50.100 --> 00:44:52.120]   And I think the network effects are kicking in.
[00:44:52.120 --> 00:44:57.380]   And I think that not only are they order of magnitude bigger, but they're also growing a lot faster.
[00:44:57.380 --> 00:45:01.900]   And so, you know, I think that the consumer business here will ultimately be valuable.
[00:45:01.900 --> 00:45:14.660]   But to your point, the unit economics can be crap along the way, and it's up to the company to launch the things like advertising, pace, you know, different pricing tiers, et cetera, that, you know, bring all of those things.
[00:45:14.660 --> 00:45:20.700]   Let me ask you a question since you went down that avenue.
[00:45:20.700 --> 00:45:29.040]   I think they've announced, is it 20 million paid users and 500 million total users?
[00:45:29.040 --> 00:45:31.860]   So you have a 4% conversion rate.
[00:45:31.860 --> 00:45:37.520]   How do you think about paid versus advertising that conversion rate?
[00:45:37.520 --> 00:45:41.420]   What is, how do you think about the business model with those facts on the table?
[00:45:41.420 --> 00:45:42.200]   Yeah.
[00:45:42.200 --> 00:45:47.220]   I mean, honestly, I think that right now we probably, you know, we're throttling ChatGPT.
[00:45:47.220 --> 00:45:51.160]   So when you bring on more compute, all those numbers would be higher, right?
[00:45:51.160 --> 00:45:52.500]   If you just have more compute.
[00:45:52.500 --> 00:45:58.560]   Secondly, I think most of ChatGPT users are using a model that's like a year old.
[00:45:58.560 --> 00:45:59.940]   Right.
[00:45:59.940 --> 00:46:08.620]   Because we haven't been able to upgrade the, they haven't been able to upgrade the models because I don't think they can support the things they want to do in the upgraded models from a GPU perspective.
[00:46:09.260 --> 00:46:16.480]   So my suspicion is when they're able to do that, that they're going to have a lot more flexibility around things like pricing tiers.
[00:46:16.480 --> 00:46:24.420]   Sam has said he doesn't particularly like advertising, but at some point they will obviously have something that they think is beneficial to consumers that will be around that.
[00:46:24.480 --> 00:46:35.880]   If you look at operator, if I say to operator, book me the Four Seasons Hotel in New York next Tuesday and it does that for me, which I think they're getting a lot closer to you and I have this back and forth on that.
[00:46:36.400 --> 00:46:41.340]   But, you know, let's just stipulate that even you believe at some point they're going to get there.
[00:46:41.340 --> 00:46:46.980]   And if we're driving that kind of value for users, either the user will pay or the end merchant will pay.
[00:46:46.980 --> 00:46:50.700]   I think there are all sorts of business models that will evolve around that.
[00:46:50.780 --> 00:46:53.040]   So my hunch is you're going to see a mixture of advertising.
[00:46:53.040 --> 00:46:55.480]   You're going to see a lot of different pricing tiers.
[00:46:55.480 --> 00:46:56.740]   You're going to see models.
[00:46:56.740 --> 00:47:08.600]   I don't think we're going to have this, you know, this long menu of model choices that forces the consumer to understand the difference between O4 Mini and O3 and O1 and, you know, all these different models.
[00:47:08.600 --> 00:47:17.680]   I think you're just going to have a smart model, ChatGPT5 or ChatGPT6, that may be coming sooner rather than later, that's just going to make those choices for you.
[00:47:18.360 --> 00:47:20.420]   And so I think there are a lot of ways –
[00:47:20.420 --> 00:47:32.320]   By the way, you know, we've talked about this in the past, but I've often felt that one of the reasons that Google is so susceptible to disruption is how they've maximized the revenue per visitor.
[00:47:32.320 --> 00:47:56.660]   And I personally don't think there's any way when that world you're talking about, that agent world evolves, that that partner in a hotel is going to pay a fee anywhere close to the fee that's paid to Google by someone that's marketing a service that I always say using LTV math versus transactional math.
[00:47:56.820 --> 00:47:58.920]   I just don't think there's any way you can get there.
[00:47:58.920 --> 00:48:07.040]   And so that's a huge disruptive advantage for – I think it's a huge disruptive advantage for OpenAI.
[00:48:07.040 --> 00:48:09.020]   Well, let's click on that for a second.
[00:48:09.020 --> 00:48:14.600]   You know, we have our friend Glenn Fogel who runs Booking.com and incredible CEO.
[00:48:14.600 --> 00:48:16.080]   They've built an incredible business.
[00:48:16.080 --> 00:48:18.520]   You know, and they're one of the largest advertisers.
[00:48:18.520 --> 00:48:21.260]   They've historically been one of the largest advertisers on Google.
[00:48:21.380 --> 00:48:29.140]   I think it's been reported that Google generates – it's one of their largest advertising categories in the world is travel, hotels specifically.
[00:48:29.140 --> 00:48:31.800]   Booking is one of their largest global advertisers.
[00:48:31.800 --> 00:48:36.200]   So you sell a $100 hotel room and you take $20, right?
[00:48:36.200 --> 00:48:39.160]   Youbooking.com, let's call it, take $18 to $20.
[00:48:39.160 --> 00:48:44.020]   And then you pay a portion of that to Google, maybe half of it, maybe more than half of it.
[00:48:44.020 --> 00:48:52.240]   Well, actually, to be fair, in many circumstances, you know, they'll be using what I call LTV math and they'll pay –
[00:48:52.240 --> 00:48:53.640]   They'll pay more than 100%.
[00:48:53.640 --> 00:49:04.100]   Oh, they'll pay $50 instead of $20 because – and then they'll say, well, if the customer comes back twice in a year, we get to break even in the first year and we're going to hold them forever.
[00:49:04.560 --> 00:49:18.780]   And this is why that won't work in the agent world, which is no one's going to think that way because if you're a white-label service that's underneath the agent model, the most you can share is 10 of the 20, right?
[00:49:18.780 --> 00:49:20.560]   Or whatever, you know?
[00:49:20.560 --> 00:49:21.640]   It's a –
[00:49:21.640 --> 00:49:25.400]   So there's no doubt there's competition coming to that.
[00:49:26.140 --> 00:49:33.520]   You know, Google's traded down from 200 to 150 and change and, you know, they see that disruption coming their way.
[00:49:33.520 --> 00:49:39.060]   The irony here, right, is we still have, you know, this antitrust investigation with Google.
[00:49:39.060 --> 00:49:49.860]   I always get a, you know, a laugh out of the fact that finally in 2025, the first time we've actually had competition for Google, like very clear that competition is coming to all those categories.
[00:49:49.860 --> 00:49:52.980]   And now we get around to talking about breaking up their search monopoly.
[00:49:52.980 --> 00:49:53.780]   I mean, it's ridiculous.
[00:49:54.240 --> 00:49:56.460]   I don't think that's – I think that's the last of our problems.
[00:49:56.460 --> 00:50:01.180]   But I do think we're going to see business model evolution around these different categories.
[00:50:01.180 --> 00:50:04.660]   So let's just say, Bill, that it settles out at 10 bucks, right?
[00:50:04.660 --> 00:50:07.460]   That the hotels are clearly willing to give 20 bucks.
