
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:21:45.000 --> 00:21:50.000]   and it's going to quickly build for a user an awareness about what's happening with their spending.
[00:21:50.000 --> 00:21:52.000]   And it is useful.
[00:21:52.000 --> 00:21:55.000]   One of my favorite things as I've played with it for the last two months
[00:21:55.000 --> 00:21:59.000]   has been how easy it is to integrate multiple accounts.
[00:21:59.000 --> 00:22:04.000]   So let me just add one bit of description for somebody who's working to visualize it.
[00:22:04.000 --> 00:22:08.000]   In many ways, the basic function is that transactions tab.
[00:22:08.000 --> 00:22:14.000]   And so you've got a Google spreadsheet that's set up and it's through Yodlee, right?
[00:22:14.000 --> 00:22:15.000]   That's right.
[00:22:15.000 --> 00:22:21.000]   Okay, so through Yodlee, which is a large, very common money management interface
[00:22:21.000 --> 00:22:26.000]   where they handle the encryption and the connection between different financial institutions.
[00:22:26.000 --> 00:22:32.000]   So you pass your info in, it pulls all the data out of your credit cards and out of your bank accounts and everything,
[00:22:32.000 --> 00:22:35.000]   and then just dumps it all in one spreadsheet.
[00:22:35.000 --> 00:22:39.000]   And I really like that where it dumps all the accounts into one sheet automatically
[00:22:39.000 --> 00:22:43.000]   and then it can be manipulated from there.
[00:22:43.000 --> 00:22:45.000]   And it does a really nice job.
[00:22:45.000 --> 00:22:50.000]   On the category topic, this is one of the benefits I see of spreadsheets also,
[00:22:50.000 --> 00:22:54.000]   is you can easily create custom categories.
[00:22:54.000 --> 00:22:58.000]   And in some advanced accounting software, you can do that.
[00:22:58.000 --> 00:23:00.000]   But I'll give you a simple one.
[00:23:00.000 --> 00:23:04.000]   If I'm doing meal and entertainment business expenses,
[00:23:04.000 --> 00:23:10.000]   I have always maintained a category that's a 50% deduction category and 100% deduction category
[00:23:10.000 --> 00:23:14.000]   because the majority of meals and entertainment, as a financial advisor,
[00:23:14.000 --> 00:23:20.000]   that would be the majority of my costs, entertaining clients, taking them to meals, things like that.
[00:23:20.000 --> 00:23:26.000]   Those are only deductible on a 50% basis, but yet there are expenses that are 100% deductible.
[00:23:26.000 --> 00:23:30.000]   If I hosted a party or an event or something like that, those are entertainment expenses,
[00:23:30.000 --> 00:23:33.000]   but they can transition over to be fully deductible.
[00:23:33.000 --> 00:23:35.000]   And so I've always maintained those two different categories,
[00:23:35.000 --> 00:23:40.000]   and it's one of those little tweaks that makes it easy to do once you have your own spreadsheet.
[00:23:40.000 --> 00:23:43.000]   But it's one of those little tweaks that saves you a few bucks in tax at the end of the year.
[00:23:43.000 --> 00:23:50.000]   And so once you get very granular with your categories and your knowledge of your different categories,
[00:23:50.000 --> 00:23:54.000]   you can more easily isolate them.
[00:23:54.000 --> 00:23:55.000]   Here's the question though.
[00:23:55.000 --> 00:23:59.000]   How do you compete with -- in many ways,
[00:23:59.000 --> 00:24:08.000]   there are a bunch of really great free backward-looking systems out there for personal finance people.
[00:24:08.000 --> 00:24:10.000]   Personal Capital has a really, really beautiful one.
[00:24:10.000 --> 00:24:13.000]   Mint has a good one.
[00:24:13.000 --> 00:24:15.000]   Both of those are free for users.
[00:24:15.000 --> 00:24:19.000]   I'm sure there are others out there, but those are probably the two big top dogs.
[00:24:19.000 --> 00:24:24.000]   How are you planning to compete with these other options that are free
[00:24:24.000 --> 00:24:27.000]   and that are a lot prettier than your spreadsheet?
[00:24:27.000 --> 00:24:29.000]   Sure.
[00:24:29.000 --> 00:24:33.000]   And Tiller's model is it's a subscription service.
[00:24:33.000 --> 00:24:37.000]   It's free for the first month, and then it's $5 a month after that.
[00:24:37.000 --> 00:24:38.000]   And you're right.
[00:24:38.000 --> 00:24:42.000]   Users are going to compare it to other free options, and they do.
[00:24:42.000 --> 00:24:45.000]   We've interviewed lots of users in creating Tiller,
[00:24:45.000 --> 00:24:51.000]   and certainly there's a lot of awareness around Mint, and Mint works for some folks.
[00:24:51.000 --> 00:24:54.000]   We actually find that Mint also has a very high churn,
[00:24:54.000 --> 00:24:59.000]   and there's a couple things that drive people nuts about Mint when it doesn't work for them.
[00:24:59.000 --> 00:25:04.000]   One is that it's guessing every category for every transaction, and it gets many of them right,
[00:25:04.000 --> 00:25:06.000]   but it doesn't get them all right.
[00:25:06.000 --> 00:25:11.000]   And the interface doesn't exactly make it easy to go and change those categories.
[00:25:11.000 --> 00:25:16.000]   And so if you're not going into every transaction,
[00:25:16.000 --> 00:25:22.000]   you can't really be confident in the report that you're seeing from Mint, but it doesn't -- so that's a real hassle.
[00:25:22.000 --> 00:25:26.000]   People get wrapped around the axle with the categories with Mint.
[00:25:26.000 --> 00:25:35.000]   It also starts users with over 100 categories, and so users -- and you can't delete them, but you can add your own.
[00:25:35.000 --> 00:25:39.000]   So the categories can quickly become a bit of a jungle.
[00:25:39.000 --> 00:25:49.000]   We believe that it's really important for users to categorize everything from -- and because it's a spreadsheet, it's so quick.
[00:25:49.000 --> 00:25:55.000]   Literally, you start typing a key, the category pre-populates, you hit "Enter," you're on the next transaction, boom.
[00:25:55.000 --> 00:26:05.000]   And because the reality is, if I'm at the hardware store and I'm buying a sled for my nephew's Christmas present,
[00:26:05.000 --> 00:26:10.000]   that's a very different transaction than if I'm buying some paint for the kitchen.
[00:26:10.000 --> 00:26:18.000]   And there's no way that any algorithm is going to be able to tell me that a hardware store purchase is always one thing,
[00:26:18.000 --> 00:26:19.000]   because it's not.
[00:26:19.000 --> 00:26:21.000]   It really depends on what was my intent.
[00:26:21.000 --> 00:26:26.000]   And so we want people to categorize, and a key part of Tiller is making that easy.
[00:26:26.000 --> 00:26:35.000]   The second thing is that a big tenet for us is that our customers are our users.
[00:26:35.000 --> 00:26:39.000]   Ad-funded platforms, inevitably, the customer is the advertiser.
[00:26:39.000 --> 00:26:43.000]   That's how they make their money, and the user is how they sell those ads.
[00:26:43.000 --> 00:26:53.000]   And we decided, no, we did not want our data, our customers' data, to be used as a way to sell them stuff.
[00:26:53.000 --> 00:26:55.000]   And so there's no advertising on Tiller.
[00:26:55.000 --> 00:27:03.000]   Our customers are users, and we're entirely focused on helping them to manage their finances.
[00:27:03.000 --> 00:27:12.000]   And so that's -- and then the final thing is, it's really philosophical.
[00:27:12.000 --> 00:27:20.000]   There are people who really do want a system, a tool with certain guardrails on it that does a few things.
[00:27:20.000 --> 00:27:25.000]   And some of these web tools do have pretty pictures, as you point out.
[00:27:25.000 --> 00:27:32.000]   But if anyone wants to change the way that a chart or a report is working,
[00:27:32.000 --> 00:27:39.000]   or if they're looking for an analysis that cuts differently than the standard stock analysis that's available, they're stuck.
[00:27:39.000 --> 00:27:43.000]   And so we often -- and it's not just backwards-looking, it's forward-looking.
[00:27:43.000 --> 00:27:50.000]   You know, most -- there's a reason why most businesses, small or big, use spreadsheets to create their forecast.
[00:27:50.000 --> 00:27:53.000]   It's because it's a very powerful, flexible tool to do that.
[00:27:53.000 --> 00:28:01.000]   And so we want to start every Tiller user with some reports and analysis that they'll find helpful.
[00:28:01.000 --> 00:28:08.000]   But it's also really easy -- for example, if you are coming up with a report for your accountant,
[00:28:08.000 --> 00:28:17.000]   and I'm talking to your example about work expenses and what's deductible at 50% and what's deductible at 100%,
[00:28:17.000 --> 00:28:23.000]   in a spreadsheet it's really easy if you have that data but you realize, ah, I need to make a few changes to it.
[00:28:23.000 --> 00:28:31.000]   You copy that data, you put it into a new tab, you quickly format it and come up with the subtotals you need for your accountant and send it off.
[00:28:31.000 --> 00:28:36.000]   And the fact that the data is so accessible and you can copy and paste it, move it around,
[00:28:36.000 --> 00:28:42.000]   makes it really easy to just come up with a quick analysis on the fly if you want to look into something.
[00:28:42.000 --> 00:28:45.000]   And so that's the reason people use spreadsheets.
[00:28:45.000 --> 00:28:53.000]   All that said, our biggest goal is making sure people are tracking their finances and are on top of their spending.
[00:28:53.000 --> 00:28:59.000]   And whatever tool they use, that's their choice.
[00:28:59.000 --> 00:29:03.000]   We just found there are plenty of people who find spreadsheets helpful.
[00:29:03.000 --> 00:29:06.000]   Many of the most engaged people are using spreadsheets.
[00:29:06.000 --> 00:29:12.000]   And so our whole purpose in life right now is making their lives easier and making that really, really easy.
[00:29:12.000 --> 00:29:17.000]   So if I hadn't found – and I want to talk about backward-looking versus forward-looking –
[00:29:17.000 --> 00:29:22.000]   but if I hadn't found and switched all of my stuff over to YNAB before Tiller,
[00:29:22.000 --> 00:29:28.000]   I would without doubt be an immediate client and just using the spreadsheet to do it.
[00:29:28.000 --> 00:29:34.000]   I've got both of them going and I've been playing with it, saying, "Okay, is one better than another for me?"
[00:29:34.000 --> 00:29:39.000]   But the major weakness I see in spreadsheets is that it's all backward-looking data.
[00:29:39.000 --> 00:29:46.000]   And that is really useful when it comes time to reports and creating and working at reports.
[00:29:46.000 --> 00:29:52.000]   But from the perspective of personal finance data and actually managing,
[00:29:52.000 --> 00:29:57.000]   the weakness with any kind of backward-looking data is it's not actually managing the decisions.
[00:29:57.000 --> 00:30:01.000]   It's only giving you a view of what you've done.
[00:30:01.000 --> 00:30:07.000]   And so for the last five years of my life up until a few months ago, that's all I did was to use backward-looking data.
[00:30:07.000 --> 00:30:11.000]   I didn't do any proactive budgeting for the month ahead because none of the –
[00:30:11.000 --> 00:30:13.000]   I had a variable income and none of the budgeting systems work.
[00:30:13.000 --> 00:30:17.000]   My budgeting system was just simply to pay attention to what's gone on in the last month,
[00:30:17.000 --> 00:30:23.000]   pay attention to the – keep my checkbooks current, and then kind of just go with the –
[00:30:23.000 --> 00:30:27.000]   and have a big picture of what was going to happen in any month based upon the balances.
[00:30:27.000 --> 00:30:34.000]   YNAB solved that problem for me on a forward-looking basis where it made it super, super easy for me to budget this month's expenses
[00:30:34.000 --> 00:30:39.000]   and then also look forward and say, "Okay, how much cash is in my bank account?
[00:30:39.000 --> 00:30:41.000]   How is that going to go forward over the next few months?"
[00:30:41.000 --> 00:30:45.000]   And I could go ahead and here as we record this – this will probably be released in January,
[00:30:45.000 --> 00:30:48.000]   but as we record this is November the 3rd.
[00:30:48.000 --> 00:30:51.000]   And you can already be saying, "Okay, I need to set aside the budget for Christmas."
[00:30:51.000 --> 00:30:53.000]   And you could have been doing it all year long.
[00:30:53.000 --> 00:30:58.000]   Is there a way to use – so I'm kind of picking on you and talking about all your competitors,
[00:30:58.000 --> 00:31:03.000]   but is there a way to use Tiller as – in a forward-looking capacity?
[00:31:03.000 --> 00:31:05.000]   Sure. It's a great question.
[00:31:05.000 --> 00:31:10.000]   So forward-looking is key and I agree with you on that.
[00:31:10.000 --> 00:31:22.000]   And right now one of the things people do is it makes it very easy to project out trend rates with spending and with income.
[00:31:22.000 --> 00:31:27.000]   And I will say for us our income can be lumpy.
[00:31:27.000 --> 00:31:37.000]   And so we have a very simple model that is in a sheet that we built that uses the Tiller data and models out,
[00:31:37.000 --> 00:31:42.000]   "Okay, here are expenses which are not as lumpy and here is some income which is lumpier
[00:31:42.000 --> 00:31:47.000]   and let's map those two together to see how we traject out."
[00:31:47.000 --> 00:31:52.000]   And we have some additions to the template that we're building that make that even easier
[00:31:52.000 --> 00:31:58.000]   and that also are going to help people track their balances within an account
[00:31:58.000 --> 00:32:02.000]   where they have an account that they are saving for certain goals
[00:32:02.000 --> 00:32:05.000]   and they're essentially virtual accounts within an account.
[00:32:05.000 --> 00:32:09.000]   And to make it easy for people to allocate and track those.
[00:32:09.000 --> 00:32:13.000]   And that's something we've been testing and depending on when the show comes out,
[00:32:13.000 --> 00:32:16.000]   that may be out available very soon as well.
[00:32:16.000 --> 00:32:20.000]   And I will say the last thing to answer this question about forward-looking,
[00:32:20.000 --> 00:32:24.000]   and this is also something that we are going to start sharing more,
[00:32:24.000 --> 00:32:27.000]   is some of the Tiller stories because while we have a point of view
[00:32:27.000 --> 00:32:33.000]   and we have built a template that we want people to have to get started,
[00:32:33.000 --> 00:32:38.000]   we also realize there are some fascinating things that our users are doing with their spreadsheets.
[00:32:38.000 --> 00:32:44.000]   And so we are also going to be sharing some of those stories
[00:32:44.000 --> 00:32:47.000]   and in some cases sharing some of the templates that some of our users have built
[00:32:47.000 --> 00:32:51.000]   to showcase what they're doing with their spreadsheets
[00:32:51.000 --> 00:32:57.000]   because they're often ideas, even formulas and models and bits of analysis
[00:32:57.000 --> 00:33:02.000]   that people will find inspiring or may even want to pull from directly into their own Tiller sheet.
[00:33:02.000 --> 00:33:03.000]   As they build it.
[00:33:03.000 --> 00:33:10.000]   Because everyone, again, everyone's people want their sheet to reflect their goals
[00:33:10.000 --> 00:33:17.000]   and their needs and the unique elements of how they want to plan for their finances.
[00:33:17.000 --> 00:33:22.000]   And so I completely agree and that's definitely something that is both possible today,
[00:33:22.000 --> 00:33:25.000]   it's also an area where we're investing further right now.
[00:33:25.000 --> 00:33:31.000]   I would love to see those templates because I know we spreadsheet junkies have to stick together.
[00:33:31.000 --> 00:33:35.000]   I've had people email me and ask for my and say, "Hey, can I see your spreadsheet?"
[00:33:35.000 --> 00:33:40.000]   And I've tried so many times to help other of my fellow financial advisors.
[00:33:40.000 --> 00:33:48.000]   I just couldn't believe, I mean, it's like the tailor has no shoes when it comes to financial advisors.
[00:33:48.000 --> 00:33:50.000]   So many of the financial advisors that I used to work with,
[00:33:50.000 --> 00:33:54.000]   they just didn't have any good personal financial management systems.
[00:33:54.000 --> 00:33:59.000]   Just like with most people, you have a 20/80 probably breakdown.
[00:33:59.000 --> 00:34:04.000]   20% are nerds like me and 80% of people, they're not focused on those details.
[00:34:04.000 --> 00:34:09.000]   But looking at different spreadsheets and approaches,
[00:34:09.000 --> 00:34:13.000]   I've always loved looking at other people's how they'd approach it.
[00:34:13.000 --> 00:34:19.000]   There was a user and I'll send you, I'll put a link in the show notes.
[00:34:19.000 --> 00:34:26.000]   But there was a user in the Money Mustache forums who was just a spreadsheet wizard.
[00:34:26.000 --> 00:34:29.000]   He is an early retiree, really focused on early retirement.
[00:34:29.000 --> 00:34:35.000]   He built this beautiful spreadsheet that tracked every single transaction,
[00:34:35.000 --> 00:34:37.000]   tracked the exact dates to retirement,
[00:34:37.000 --> 00:34:41.000]   tracked every single percentage ratio of income versus expenses.
[00:34:41.000 --> 00:34:46.000]   He had everything, years of assets built up in terms of expenditures and whatnot.
[00:34:46.000 --> 00:34:49.000]   I loved his monthly updates.
[00:34:49.000 --> 00:34:53.000]   I worked to try to build a spreadsheet for myself that would do something similar,
[00:34:53.000 --> 00:34:56.000]   track my savings ratio every month.
[00:34:56.000 --> 00:34:59.000]   Mine, when I was using the spreadsheet system, I had it set up where at the bottom of it,
[00:34:59.000 --> 00:35:03.000]   I had programmed it all so that it would track my percentages,
[00:35:03.000 --> 00:35:06.000]   it would track percent of gross income, percent of money given away.
[00:35:06.000 --> 00:35:09.000]   It would put all the averages.
[00:35:09.000 --> 00:35:14.000]   I would set it up in a matrix where it would keep my monthly averages and my annual.
[00:35:14.000 --> 00:35:19.000]   I really loved using it because I could keep a dashboard on all those percentages.
[00:35:19.000 --> 00:35:27.000]   That was really helpful for me to see what percentage of my income is coming from these different scenarios.
[00:35:27.000 --> 00:35:31.000]   It was a spreadsheet junkie in me coming out.
[00:35:31.000 --> 00:35:36.000]   That's where I've thought about, "Okay, how can I take this tiller data and rebuild some of those things?"
[00:35:36.000 --> 00:35:39.000]   because those are some of the things I can't do with YNAB.
[00:35:39.000 --> 00:35:44.000]   If I'm trying to save this percentage, YNAB is really cool with forward-looking budgeting,
[00:35:44.000 --> 00:35:48.000]   but I can't build in my percentages and years to financial independence and all of that stuff.
[00:35:48.000 --> 00:35:53.000]   Do you have people who are tracking those types of ratios?
[00:35:53.000 --> 00:35:54.000]   Absolutely.
[00:35:54.000 --> 00:35:58.000]   Tell me about some of their spreadsheets because that's really exciting to us junkies.
[00:35:58.000 --> 00:36:07.000]   I would say, Joshua, we should build and/or you should refine and share that spreadsheet that you have.
[00:36:07.000 --> 00:36:12.000]   It would be great. I can help to connect the plumbing in so it's working with tiller or you can too.
[00:36:12.000 --> 00:36:18.000]   It's so easy. It would be awesome to share that with your audience at some point,
[00:36:18.000 --> 00:36:23.000]   either concurrent with the show or at some point in the future. I think that would be really neat.
[00:36:23.000 --> 00:36:26.000]   It's really motivating, and I'll tell you why.
[00:36:26.000 --> 00:36:31.000]   Here's an idea, and maybe we can do this with a tiller spreadsheet and collaborate on it somehow.
[00:36:31.000 --> 00:36:39.000]   Years ago, I met with a guy from – the company is gone now – but it was a company called You First Financial.
[00:36:39.000 --> 00:36:44.000]   They were selling at that time – they had a product that they were called their Money Merge account.
[00:36:44.000 --> 00:36:48.000]   I thought it was a total scam, but I met with the guy and I was talking to him.
[00:36:48.000 --> 00:36:56.000]   The way it worked was they sold this big $3,000 piece of software, and they had you put a HELOC on your house,
[00:36:56.000 --> 00:36:59.000]   and you put all your money into the HELOC, and then you paid your bills out of the HELOC.
[00:36:59.000 --> 00:37:03.000]   But basically, they made their money on the software sale was the best I could figure it out.
[00:37:03.000 --> 00:37:07.000]   But as I'm talking with the guy and looking at the software, I started just looking at it,
[00:37:07.000 --> 00:37:15.000]   and I said, "This is awesome," and the analogy that I compared it to was – I said, "What if you had a fork?"
[00:37:15.000 --> 00:37:21.000]   I've been overweight since I was 12 years old, and so people who are overweight, they're always thinking about,
[00:37:21.000 --> 00:37:27.000]   "What is this next bite of food that I eat? What do I actually do with it?"
[00:37:27.000 --> 00:37:32.000]   It's hard because the impact of our decisions is often deferred.
[00:37:32.000 --> 00:37:42.000]   So I thought, "What if you had a fork that when you picked up the bite of chocolate cake, that fork would say,
[00:37:42.000 --> 00:37:50.000]   'Oh, every bite of chocolate cake is taking off 11 and a half minutes off of your lifespan and is adding 0.04 pounds,
[00:37:50.000 --> 00:37:55.000]   and so congratulations, in the last five minutes, you've just gained two pounds because of what you're eating.'"
[00:37:55.000 --> 00:38:00.000]   Or if you have flipped it around on the other side and said, "You just had steak and asparagus,
[00:38:00.000 --> 00:38:05.000]   congratulations, you've just extended your lifespan by 12 minutes," that instant feedback.
[00:38:05.000 --> 00:38:09.000]   Now, I don't think it's possible with food, but maybe somebody can.
[00:38:09.000 --> 00:38:13.000]   But with finances, when I was looking at that software that they used to sell with the Money Merge accounts,
[00:38:13.000 --> 00:38:20.000]   and it was looking at how long to debt freedom based upon every expense that you made, and I thought, "How powerful,"
[00:38:20.000 --> 00:38:26.000]   because what's missing a lot of times in personal finance decisions is we're missing the immediate feedback loop.
[00:38:26.000 --> 00:38:31.000]   So if I go out to dinner and I take my family out to dinner, we've decided, "Okay, we're going to go out to dinner,"
[00:38:31.000 --> 00:38:34.000]   but then I choose not to order a soft drink, I've just saved $6.
[00:38:34.000 --> 00:38:41.000]   And it would be really cool to be able to see the impact of that $6 savings on my retirement funds
[00:38:41.000 --> 00:38:45.000]   and to be able to program in what I would do.
[00:38:45.000 --> 00:38:52.000]   And I didn't get this done, but what I would love to do is be able to demonstrate, "Hey, I saved $6,"
[00:38:52.000 --> 00:39:00.000]   and automatically immediately compound the $6 over the next 30 years and say, "Oh, by the way, Joshua, you're now $267 richer at retirement,"
[00:39:00.000 --> 00:39:03.000]   or model those things.
[00:39:03.000 --> 00:39:10.000]   And so that's what's missing a lot of times in personal finance is the impact to see this month we made a really good decision,
[00:39:10.000 --> 00:39:15.000]   we saved a bunch of money, and look, we are now two months closer to financial independence
[00:39:15.000 --> 00:39:17.000]   because we watched our grocery bill really carefully.
[00:39:17.000 --> 00:39:23.000]   And you can do that with a spreadsheet in some way, but I never figured out how to actually make it happen.
[00:39:23.000 --> 00:39:28.000]   So if we could build that, that would be really, really cool if we could build that for people.
[00:39:28.000 --> 00:39:29.000]   Absolutely.
[00:39:29.000 --> 00:39:31.000]   And that reminds me of two things.
[00:39:31.000 --> 00:39:39.000]   One is I have actually in my sheet a column that I have sometimes included next to my transactions
[00:39:39.000 --> 00:39:43.000]   that is the future value of each line item that I've spent.
[00:39:43.000 --> 00:39:46.000]   So what is the future value of this spend in 30 years?
[00:39:46.000 --> 00:39:53.000]   The other variant I've used is what is the -- if I were retired right now and I needed --
[00:39:53.000 --> 00:40:00.000]   how much would I need to have saved in order to allow me to safely withdraw the amount to pay for this item?
[00:40:00.000 --> 00:40:02.000]   Let's say it's a meal or whatever.
[00:40:02.000 --> 00:40:09.000]   And it's like, "Wow, okay, how important is that item to me, that piece of gear, that meal, that food, that whatever?"
[00:40:09.000 --> 00:40:16.000]   And having that literally next to each line item is a very powerful -- it helps to connect the dots.
[00:40:16.000 --> 00:40:19.000]   And it's like, "Okay, yeah, this is the future value of money."
[00:40:19.000 --> 00:40:24.000]   We're very bad -- humans are very bad at thinking in different time senses.
[00:40:24.000 --> 00:40:30.000]   And that future value is a very powerful number.
[00:40:30.000 --> 00:40:36.000]   It totally is because -- and that's -- once I learned that some years ago, it changed how I thought about everything.
[00:40:36.000 --> 00:40:40.000]   When I took a monthly expense and just automatically -- and I've done shows on this.
[00:40:40.000 --> 00:40:42.000]   If listeners haven't heard them, go look in the archives.
[00:40:42.000 --> 00:40:43.000]   There are shows on this.
[00:40:43.000 --> 00:40:50.000]   But if you take a monthly expense and you just automatically multiply every monthly expense by 300 and you say, "Well, what's worth it to me?
[00:40:50.000 --> 00:41:00.000]   Is it worth it to me to take this expense and have to earn this amount of money and save it, net of tax and fees, so that it can provide this for me ever or cut this expense?"
[00:41:00.000 --> 00:41:04.000]   It radically -- if you're focused on financial independence, it radically affects your decisions.
[00:41:04.000 --> 00:41:10.000]   And the big decision that we have to face is the future value of money, the opportunity cost.
[00:41:10.000 --> 00:41:16.000]   If I spend this money now, I am by definition giving up my ability to spend this money on other things.
[00:41:16.000 --> 00:41:19.000]   And what I'd love to see is a good -- is a quick feedback loop.
[00:41:19.000 --> 00:41:22.000]   I love that idea of just having it programmed in of the future value.
[00:41:22.000 --> 00:41:27.000]   And you could definitely program a formula to age -- let's just say age 65.
[00:41:27.000 --> 00:41:33.000]   At 65, here's how much wealthier I'm going to be or less wealthy because that transition will change.
[00:41:33.000 --> 00:41:38.000]   When I'm 30, I'm going to be very, very frugal because I've got lots of time coming forward.
[00:41:38.000 --> 00:41:45.000]   But at 55, the future value is much lower, so I'm likely to go ahead and loosen up on the spending and the future value is not as compelling.
[00:41:45.000 --> 00:41:49.000]   So it is exciting to see some of that custom stuff in here.
[00:41:49.000 --> 00:41:56.000]   And to me, that's where -- that's a huge value for we nerds of this spreadsheet system.
[00:41:56.000 --> 00:41:57.000]   That's right.
[00:41:57.000 --> 00:41:59.000]   And you know what's interesting?
[00:41:59.000 --> 00:42:06.000]   There's a change in the family dynamic too, and one of the powerful things about a Google sheet for anyone --
[00:42:06.000 --> 00:42:12.000]   I think many of you in your audience are probably familiar with a Google sheet, but it has incredible collaboration features.
[00:42:12.000 --> 00:42:18.000]   And we've had some interesting stories from our users in how they have put that to work.
[00:42:18.000 --> 00:42:28.000]   So in most families, there's someone who is the accountant who keeps track of the bills and the financial planning and where things are.
[00:42:28.000 --> 00:42:33.000]   And there's someone else who generally doesn't but is looking for some guidance.
[00:42:33.000 --> 00:42:36.000]   Should we be spending more or should we be spending less?
[00:42:36.000 --> 00:42:46.000]   And sometimes, in fact, the person who's not the accountant, that can play out well or poorly depending on how effective the communication is between those two.
[00:42:46.000 --> 00:42:55.000]   One of the things Tiller can do is every Google sheet is really easy to share securely with one or more other people.
[00:42:55.000 --> 00:42:59.000]   And so we have users who've shared their Google sheet with a spouse.
[00:42:59.000 --> 00:43:03.000]   So, for example, this is a user I was talking to recently.
[00:43:03.000 --> 00:43:14.000]   He said for the first time his wife actually is part of the financial conversations in a way that she never has and has a sense for where their money is going.
[00:43:14.000 --> 00:43:18.000]   And he simply -- he shares the sheet with her.
[00:43:18.000 --> 00:43:21.000]   He includes her in in the whole categorization process.
[00:43:21.000 --> 00:43:27.000]   So he's told her, "Hey, when you have a moment, go in and categorize each transaction and I'll do the same."
[00:43:27.000 --> 00:43:33.000]   And simply having us both in there, we're going to be categorizing and we're going to be keeping tabs on things.
[00:43:33.000 --> 00:43:40.000]   And so that process has helped to build some awareness in both of them as a shared sense of where our money is going.
[00:43:40.000 --> 00:43:48.000]   And then the other thing is he's built a tab that's a dashboard that's what are the high-level things that we're tracking together relative to our goals.
[00:43:48.000 --> 00:43:53.000]   Maybe it's a vacation next year or maybe it's retirement or maybe it's college savings for the kids.
[00:43:53.000 --> 00:43:59.000]   And so that there's a dashboard where they can both look always to see how they're tracking to their goals.
[00:43:59.000 --> 00:44:04.000]   Now, there's a whole lot to that spreadsheet that he's built that goes deeper than she wants to go.
[00:44:04.000 --> 00:44:10.000]   But the two things that she checks always are the dashboard and she goes in and she categorizes stuff.
[00:44:10.000 --> 00:44:14.000]   And for the person who's the non-accountant, that's a great way to pull them in.
[00:44:14.000 --> 00:44:20.000]   And suddenly, two people are collaborating together on their finances.
[00:44:20.000 --> 00:44:22.000]   And we've heard that story several times.
[00:44:22.000 --> 00:44:28.000]   And we've also heard it intergenerationally where there's a child taking care of an elderly parent's finances.
[00:44:28.000 --> 00:44:37.000]   And the power in Google Sheets to be able to collaborate together, even if one person is a spreadsheet wizard and one person isn't.
[00:44:37.000 --> 00:44:42.000]   Google Sheets make it so easy and that's a great way to pull that other person into the conversation.
[00:44:42.000 --> 00:44:45.000]   Yeah, and you definitely need to share some of the screenshots.
[00:44:45.000 --> 00:44:52.000]   Obviously, wipe the data or change the data, but you definitely need to share some of the screenshots of these things so that we can get more ideas
[00:44:52.000 --> 00:44:55.000]   because that's going to be a big deal for your sales of the spreadsheet.
[00:44:55.000 --> 00:44:57.000]   As just a spreadsheet, great.
[00:44:57.000 --> 00:45:01.000]   I mean, you can download that from your transactions and build it.
[00:45:01.000 --> 00:45:10.000]   But real-time reports, I've wanted to build some stuff for my investment accounts and investments
[00:45:10.000 --> 00:45:16.000]   and be able to build real-time reports that would be able to give me a snapshot that's beyond what the software programs do
[00:45:16.000 --> 00:45:19.000]   and demonstrate and pull some of the data in.
[00:45:19.000 --> 00:45:27.000]   And ultimately, I don't think this is entry-level stuff, but you get to a point where you get frustrated with the tools that are entry-level.
[00:45:27.000 --> 00:45:28.000]   And you want it custom.
[00:45:28.000 --> 00:45:33.000]   You want it to show exactly the data that you want so that you can monitor things on an ongoing basis.
[00:45:33.000 --> 00:45:36.000]   Question about Google Sheets versus Excel.
[00:45:36.000 --> 00:45:39.000]   I'm not nearly as comfortable in Google Sheets as I am in Excel.
[00:45:39.000 --> 00:45:42.000]   And obviously, the formulas are the same.
[00:45:42.000 --> 00:45:50.000]   But I struggle because a lot of the keyboard shortcuts, I find a little bit slower.
[00:45:50.000 --> 00:45:59.000]   So do you recommend building everything in Google Sheets, even all of the dashboards, the templates, the charts, and things like that, and keeping it all in there?
[00:45:59.000 --> 00:46:03.000]   Because I haven't built that on my own Tiller sheet yet to see.
[00:46:03.000 --> 00:46:08.000]   Is it able to do that, or do you think the data should be exported over to Excel?
[00:46:08.000 --> 00:46:10.000]   Great question.
[00:46:10.000 --> 00:46:18.000]   Google Sheets has significantly closed the gap with Excel in terms of features and functionality.
[00:46:18.000 --> 00:46:26.000]   They're different, and someone who's spent their life in Excel will find Google Sheets to be a bit different.
[00:46:26.000 --> 00:46:30.000]   But in terms of the functions and the capabilities, Google Sheets goes really deep.
[00:46:30.000 --> 00:46:41.000]   And Google Sheets has some elements that are unique and aren't available with Excel, including the ability to do a SQL-type query into your data.
[00:46:41.000 --> 00:46:52.000]   So anyone who has experience in queries can write really fascinating data queries that go far beyond what's possible with a simple pivot table.
[00:46:52.000 --> 00:46:54.000]   For people who don't know what a query is, don't worry.
[00:46:54.000 --> 00:46:55.000]   You certainly don't need to.
[00:46:55.000 --> 00:46:57.000]   Don't worry about what a pivot table is either.
[00:46:57.000 --> 00:47:00.000]   If we want to go deep, it's really an interesting opportunity.
