
[00:00:00.000 --> 00:00:03.360]   [MUSIC PLAYING]
[00:19:08.240 --> 00:19:10.240]   the vision of Weights and Biases has always
[00:19:10.240 --> 00:19:12.040]   been an end-to-end platform.
[00:19:12.040 --> 00:19:15.520]   And Launch is a platform layer and a generic job execution
[00:19:15.520 --> 00:19:18.360]   layer that allow us to expand to other parts
[00:19:18.360 --> 00:19:21.000]   of the pipeline.
[00:19:21.000 --> 00:19:23.480]   In a subsequent release, we have actually
[00:19:23.480 --> 00:19:25.320]   just released a functionality that's
[00:19:25.320 --> 00:19:28.600]   known as triggers, where you can trigger these jobs contingent
[00:19:28.600 --> 00:19:29.880]   upon an event.
[00:19:29.880 --> 00:19:33.840]   So envision you log on your data set within Weights and Biases.
[00:19:33.840 --> 00:19:36.200]   You can then automatically trigger a model training
[00:19:36.200 --> 00:19:38.840]   job to run, a model evaluation job to run.
[00:19:38.840 --> 00:19:40.920]   You can trigger a suite of tests that you
[00:19:40.920 --> 00:19:42.760]   can test against all of the metrics
[00:19:42.760 --> 00:19:45.760]   that Weights and Biases captures.
[00:19:45.760 --> 00:19:49.440]   And so Launch is a product line.
[00:19:49.440 --> 00:19:50.480]   This is a sneak peek.
[00:19:50.480 --> 00:19:51.960]   It's a private preview product.
[00:19:51.960 --> 00:19:53.800]   But it's undergoing rapid evolution.
[00:19:53.800 --> 00:19:55.960]   So stay tuned for the subsequent releases.
[00:19:55.960 --> 00:19:59.320]   [MUSIC PLAYING]
[00:19:59.320 --> 00:20:02.360]   [INAUDIBLE]
[00:20:02.360 --> 00:20:05.720]   [MUSIC PLAYING]
[00:20:05.720 --> 00:20:09.080]   [MUSIC PLAYING]
[00:20:10.040 --> 00:20:13.400]   [MUSIC PLAYING]
[00:20:13.400 --> 00:20:15.980]   (upbeat music)

