
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:31:57.300 --> 00:32:07.300]   They'd find out it was a little bit difficult to do that, to care for the dog or care for the cat, and then they would just abandon it.
[00:32:07.300 --> 00:32:11.300]   You wanted to get her going. That would get her going.
[00:32:11.300 --> 00:32:19.300]   So knowing what I now know, I might not choose to get this dog, but is it the right thing for me to do to keep it and to care for it?
[00:32:19.300 --> 00:32:29.300]   Or knowing what I now know, I might not choose to enter into this marriage as quickly as I did, but I've entered into a lifelong union and I'll see it through.
[00:32:29.300 --> 00:32:41.300]   So think about the commitments and make sure that your decisions reflect the gravity of your actual commitment.
[00:32:41.300 --> 00:32:46.300]   Now again, you've got to filter that through your worldview. I think that's important.
[00:32:46.300 --> 00:32:53.300]   If you can't get out of something, then the question would be how can you make it better so that you wouldn't want to get out?
[00:32:53.300 --> 00:33:03.300]   Sometimes just knowing that I can't get out can be fertile ground for the decision of how to make it wonderful.
[00:33:03.300 --> 00:33:14.300]   Perhaps knowing what I now know, I wouldn't choose to buy this house again, but due to a variety of circumstances, I'm here, kind of stuck.
[00:33:14.300 --> 00:33:19.300]   And although I know that I could get out, I'm not willing to make that step.
[00:33:19.300 --> 00:33:26.300]   So now, how can I improve things to where I wouldn't want to get out?
[00:33:26.300 --> 00:33:34.300]   Knowing what I now know, I wouldn't necessarily choose the fact that my parents need ongoing medical care.
[00:33:34.300 --> 00:33:50.300]   But now that I'm here, how can I improve things and improve their life so that their final years are as excellent as they can be under the circumstances?
[00:33:50.300 --> 00:33:55.300]   So just consider your decisions from all aspects of life.
[00:33:55.300 --> 00:33:58.300]   I hope this has been useful to you.
[00:33:58.300 --> 00:34:03.300]   And as we go, I want to just give you a couple of practical questions.
[00:34:03.300 --> 00:34:06.300]   I recently answered on a Q&A show a question about journaling.
[00:34:06.300 --> 00:34:13.300]   And so with that as inspiration, I want to share with you a few potential journaling questions.
[00:34:13.300 --> 00:34:27.300]   You should by now be able to repeat verbatim the overall question, which is simply, "Is there anything in your life that knowing what you now know, you wouldn't get into again if you had to do it over?"
[00:34:27.300 --> 00:34:33.300]   And if there is, "How do I get out and how fast?"
[00:34:33.300 --> 00:34:38.300]   But the key is to apply that to some specific situations.
[00:34:38.300 --> 00:34:42.300]   So here would be some potential journaling questions and pick and choose from these.
[00:34:42.300 --> 00:34:47.300]   And if any of them are useful, hopefully it will help you to identify something in your life.
[00:34:47.300 --> 00:34:59.300]   So perhaps this one, write down three people in your personal life or three people in your business life which knowing what you now know, you wouldn't get involved with today.
[00:34:59.300 --> 00:35:11.300]   Or write down three products or three services that your company is offering today that knowing what you now know, you wouldn't bring to market again.
[00:35:11.300 --> 00:35:23.300]   Or write down three expenses in your business life or in your personal life that knowing what you now know, you wouldn't start again today if you had to do it over.
[00:35:23.300 --> 00:35:33.300]   Or write down three business processes or activities that knowing what you now know, you wouldn't start up again today if you were going to do it over.
[00:35:33.300 --> 00:35:44.300]   Or write three investments that you've made in the past knowing what you now know, you wouldn't make again today.
[00:35:44.300 --> 00:35:48.300]   And again, these could be areas of time or money and emotion.
[00:35:48.300 --> 00:35:53.300]   They can be financial investments or they can be other investments.
[00:35:53.300 --> 00:36:05.300]   And then probably the ultimate one is if you've written some of those things down, choose one area and take action.
[00:36:05.300 --> 00:36:07.300]   Focus on changing it.
[00:36:07.300 --> 00:36:29.300]   And I think if you consistently do that, consistently write down different areas that come to mind, think through it without regarding the past sunk costs and rather just think about it afresh and then follow through on changing the things that you wouldn't do over again.
[00:36:29.300 --> 00:36:35.300]   Ultimately, I think you'll get closer and closer toward your ideal vision in every area of your life.
[00:36:35.300 --> 00:36:38.300]   I hope this is a useful concept to you.
[00:36:38.300 --> 00:36:43.300]   I know for me it has been very useful but I'll tell you it has often been very scary.
[00:36:43.300 --> 00:36:49.300]   And sometimes I've been able to do it and sometimes I haven't been able to do it.
[00:36:49.300 --> 00:36:54.300]   Sometimes I've just had to say, "You know what? I can't think about that right now."
[00:36:54.300 --> 00:36:58.300]   And I don't know. I'm no expert in this.
[00:36:58.300 --> 00:37:02.300]   I don't know all of the ways that it should be applied or not applied.
[00:37:02.300 --> 00:37:07.300]   Sometimes you got to be careful about making decisions too quickly.
[00:37:07.300 --> 00:37:14.300]   Long-term decisions with a short amount of time of input oftentimes aren't particularly great.
[00:37:14.300 --> 00:37:19.300]   I think about that with regard to getting started in a new business or a new job.
[00:37:19.300 --> 00:37:31.300]   I don't think it would be wise if you're starting a new business or starting a new job to six months in, ask yourself the question and necessarily follow through because sometimes you just don't have enough information.
[00:37:31.300 --> 00:37:35.300]   But on the other hand, sometimes you do.
[00:37:35.300 --> 00:37:42.300]   And then you can recognize in a few short months, "You know what? This is not right for me and I need to get out."
[00:37:42.300 --> 00:37:46.300]   And what's right in those situations, that's up to you.
[00:37:46.300 --> 00:37:49.300]   It's your life. You're responsible for it.
[00:37:49.300 --> 00:37:52.300]   But at least I hope this way of thinking can be useful to you.
[00:37:52.300 --> 00:37:55.300]   Thank you so much for listening to today's show.
[00:37:55.300 --> 00:37:58.300]   If you've got questions on this, I'd be happy to answer your questions.
[00:37:58.300 --> 00:38:01.300]   You can feel free to connect with me.
[00:38:01.300 --> 00:38:09.300]   But what would encourage me most is take it and try applying it to your own life and then share some of the results with me.
[00:38:09.300 --> 00:38:11.300]   I love hearing about those results.
[00:38:11.300 --> 00:38:14.300]   If this has been useful to you, think about becoming a patron of the show.
[00:38:14.300 --> 00:38:16.300]   I appreciate each and every one of you who do.
[00:38:16.300 --> 00:38:18.300]   A quick update for you.
[00:38:18.300 --> 00:38:33.300]   This is Monday, April 4. And at the moment we have a total of 169 patrons of the show who cumulatively are contributing $1,708.50 of monthly support.
[00:38:33.300 --> 00:38:37.300]   As soon as we can get to $2,000 a month, I'm going to commission a new intro music.
[00:38:37.300 --> 00:38:40.300]   I would love to hit that goal.
[00:38:40.300 --> 00:38:44.300]   Tell you what. Do you think we could do it in the next couple of weeks?
[00:38:44.300 --> 00:38:48.300]   The major goal is to hit $6,000 a month by June 1.
[00:38:48.300 --> 00:38:51.300]   That certainly seems to be far away, but of course that's your vote as an audience.
[00:38:51.300 --> 00:38:54.300]   But if we could do that in the next couple of weeks, that would be thrilled.
[00:38:54.300 --> 00:38:57.300]   I would be thrilled. So we're at $1,708 to get to $2,000. It would be awesome.
[00:38:57.300 --> 00:39:03.300]   So radicalpersonalfinance.com/patron and join the 169 other folks.
[00:39:03.300 --> 00:39:04.300]   Thanks, guys.
[00:39:04.300 --> 00:39:06.300]   Thank you for listening to today's show.
[00:39:06.300 --> 00:39:11.300]   Please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[00:39:11.300 --> 00:39:17.300]   Just search the App Store on your device for Radical Personal Finance and you'll find our free app.
[00:39:17.300 --> 00:39:22.300]   If you have received value from the content of this show, please consider becoming a patron.
[00:39:22.300 --> 00:39:27.300]   Your financial support is how I pay the bills for the show and how I plan to grow our content.
[00:39:27.300 --> 00:39:32.300]   You can support the show with as little as $1 a month or as much as you feel the content is worth.
[00:39:32.300 --> 00:39:36.300]   Details are at radicalpersonalfinance.com/patron.
[00:39:36.300 --> 00:39:42.300]   If you'd like to contact me personally, my email address is joshua@radicalpersonalfinance.com
[00:39:42.300 --> 00:39:48.300]   or connect with the show on Twitter @radicalpf and at facebook.com/radicalpersonalfinance.
[00:39:48.300 --> 00:39:54.300]   This show is intended to provide entertainment, education, and financial enlightenment.
[00:39:54.300 --> 00:40:01.300]   But your situation is unique and I cannot deliver any actionable advice without knowing anything about you.
[00:40:01.300 --> 00:40:08.300]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy
[00:40:08.300 --> 00:40:13.300]   and consult them because they are the ones who can understand your specific needs,
[00:40:13.300 --> 00:40:18.300]   your specific goals, and provide specific answers to your questions.
[00:40:18.300 --> 00:40:24.300]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[00:40:24.300 --> 00:40:30.300]   If you spot a mistake in something I've said, please come by the show page and comment so we can all learn together.
[00:40:30.300 --> 00:40:33.300]   Until tomorrow, thanks for being here.
[00:40:33.300 --> 00:40:35.300]   The LA Kings Holiday Pack is back!
[00:40:35.300 --> 00:40:37.300]   The perfect gift for the hockey fan in your life.
[00:40:37.300 --> 00:40:42.300]   A three-game pack starts at just $159 and includes a holiday blanket.
[00:40:42.300 --> 00:40:45.300]   Buy today and you'll receive an additional game for free.
[00:40:45.300 --> 00:40:48.300]   Don't miss out. Visit lakings.com/holiday today.

