
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:18:45.000 --> 00:18:49.000]   So you don't want to spend a whole bunch of money and then find out your kid doesn't even like it.
[00:18:49.000 --> 00:18:54.000]   Right, and so it's good to borrow them first, and then they're only used for a certain amount of time.
[00:18:54.000 --> 00:18:58.000]   So even if another family has one, I mean, the Ergos are expensive.
[00:18:58.000 --> 00:19:03.000]   So even if another family has one and you can just simply use it while they don't need it,
[00:19:03.000 --> 00:19:05.000]   and then who knows, maybe they'll need it again and you can pass it on.
[00:19:05.000 --> 00:19:07.000]   But it should be pretty durable.
[00:19:07.000 --> 00:19:09.000]   They can certainly last more than a couple of kids.
[00:19:09.000 --> 00:19:13.000]   And then we got one--the problem with the one that we borrowed was it didn't fit me.
[00:19:13.000 --> 00:19:19.000]   I'm a little bit more rotund than my wife is, and I'm also a little bit taller.
[00:19:19.000 --> 00:19:22.000]   So we were able to switch, and we got one on Craigslist.
[00:19:22.000 --> 00:19:27.000]   We researched what their biggest one was that would fit me and got one of those on Craigslist for, what, $40?
[00:19:27.000 --> 00:19:34.000]   $40, and evidently we were first in line, and it was quite a line according to this woman because that was a deal.
[00:19:34.000 --> 00:19:35.000]   Yeah, yeah.
[00:19:35.000 --> 00:19:41.000]   So barter if you can, borrow if you can, and especially with some of this baby gear, it just doesn't wear out.
[00:19:41.000 --> 00:19:44.000]   The kids don't use it that much, and I hate to see the stuff thrown away.
[00:19:44.000 --> 00:19:47.000]   It seems so ridiculous that we use stuff one time.
[00:19:47.000 --> 00:19:50.000]   So in our society, look for that.
[00:19:50.000 --> 00:19:55.000]   One of the other themes that we have learned is--and I think is a valuable way to save money
[00:19:55.000 --> 00:20:02.000]   and also maybe have a better quality of life is if possible, try to make things or buy things, use things,
[00:20:02.000 --> 00:20:05.000]   that are reusable instead of disposable.
[00:20:05.000 --> 00:20:10.000]   And probably the best-kept secret is the cloth diaper world.
[00:20:10.000 --> 00:20:18.000]   And many people--we've learned in having these conversations, you get very mixed feelings when you start talking about diapers for kids.
[00:20:18.000 --> 00:20:21.000]   That's one of the major expenses that new parents face.
[00:20:21.000 --> 00:20:26.000]   And you either get people that are like hardcore cloth-dipering fanatics--
[00:20:26.000 --> 00:20:27.000]   It's their religion.
[00:20:27.000 --> 00:20:33.000]   Right, or you get a lot of people that just are hardcore, like that's the worst thing in the world, that's disgusting.
[00:20:33.000 --> 00:20:35.000]   How on earth could you do that?
[00:20:35.000 --> 00:20:38.000]   But what I thought it would be to do if you're eating--I don't know, maybe you want to come back to this,
[00:20:38.000 --> 00:20:40.000]   but I'll give you some practical tips.
[00:20:40.000 --> 00:20:45.000]   We never--at least I never--I'll ask you a second, babe, your story on diapers.
[00:20:45.000 --> 00:20:49.000]   But I never had any positive memories of cloth diapers.
[00:20:49.000 --> 00:20:54.000]   I knew they existed, but I thought that was utterly disgusting when I was a kid growing up
[00:20:54.000 --> 00:20:59.000]   and when you're a young man and you're not paying attention to family stuff, to my own discredit.
[00:20:59.000 --> 00:21:04.000]   But I specifically remember--it's funny, I used to work at a market research company,
[00:21:04.000 --> 00:21:08.000]   and there was a senior--one of the senior guys at the market research company.
[00:21:08.000 --> 00:21:15.000]   We did a lot of research for large companies, product development, trying to find--what they call their--
[00:21:15.000 --> 00:21:21.000]   your white space opportunity in the marketing lingo is trying to figure out where do you have an ability to put a new product.
[00:21:21.000 --> 00:21:28.000]   And we did a lot of consumer research with quantitative and qualitative testing on new product ideas.
[00:21:28.000 --> 00:21:32.000]   And the example that one of the senior consultants always used, he said,
[00:21:32.000 --> 00:21:39.000]   "If you ask moms and dads what the number one thing was is that they're looking for is they want--
[00:21:39.000 --> 00:21:43.000]   in a diaper product, they want something that is environmentally friendly.
[00:21:43.000 --> 00:21:44.000]   This is what people say they want."
[00:21:44.000 --> 00:21:48.000]   But he says--he would always say this story--he said, "The solution exists now."
[00:21:48.000 --> 00:21:53.000]   So even though they say they want environmentally friendly, they clearly don't because nobody uses cloth diapers.
[00:21:53.000 --> 00:21:56.000]   They just use disposable diapers.
[00:21:56.000 --> 00:22:04.000]   So I always had this very, like, hardcore negative impression in my mind of what cloth diapers were like
[00:22:04.000 --> 00:22:10.000]   until my wife got interested and educated me a little bit, and then that helped to--where I learned what I didn't know.
[00:22:10.000 --> 00:22:14.000]   So how did you find out about or get interested in cloth diapers? Do you remember?
[00:22:14.000 --> 00:22:20.000]   I think my first kind of little seedling was planted by my cousin.
[00:22:20.000 --> 00:22:24.000]   She had a baby girl and decided that she wanted to use cloth with her baby girl.
[00:22:24.000 --> 00:22:31.000]   And her baby shower, instead of wanting presents and having a registry, she wanted money for cloth diapers
[00:22:31.000 --> 00:22:35.000]   or, like, gift cards or something--somehow, something cloth diaper-related.
[00:22:35.000 --> 00:22:39.000]   And so that was my first thought, like, "Oh, people do this."
[00:22:39.000 --> 00:22:46.000]   And then I--whenever we got pregnant with baby, I read a book called The Business of Baby.
[00:22:46.000 --> 00:22:49.000]   Jennifer Margulis, I think, is the author.
[00:22:49.000 --> 00:22:57.000]   And in this book, the author talks about your different choices for lots of different baby-related things.
[00:22:57.000 --> 00:22:59.000]   And one of her topics is diapers.
[00:22:59.000 --> 00:23:07.000]   So she discusses cloth diapers, and I got more of a feel for, you know, this could be a solution for us.
[00:23:07.000 --> 00:23:10.000]   And I thought about it a little bit more, just let it simmer.
[00:23:10.000 --> 00:23:14.000]   I was like--one day I approached you and just said, "I think I'd like to do cloth diapers."
[00:23:14.000 --> 00:23:20.000]   So I got with my cousin and started researching online, and it is a whole world.
[00:23:20.000 --> 00:23:24.000]   Once you open the door to the cloth diaper world, it's a whole different language.
[00:23:24.000 --> 00:23:31.000]   It's a whole different--just, like, things that you did not know existed with cloth diapers.
[00:23:31.000 --> 00:23:34.000]   It's not the same kind of cloth diaper that we grew up with.
[00:23:34.000 --> 00:23:43.000]   It's a world of variety and options and prices and people that sell them.
[00:23:43.000 --> 00:23:49.000]   It's just--people get very particular, too, about it.
[00:23:49.000 --> 00:23:51.000]   But anyway, we've saved a lot with cloth diapers.
[00:23:51.000 --> 00:23:58.000]   Right, and that's the key is, I think, that if you are older, like, if you have memories of how cloth diapers used to be,
[00:23:58.000 --> 00:24:04.000]   you can still get the same cloth diapers that maybe you grew up with or that you're aware of 20 years ago.
[00:24:04.000 --> 00:24:13.000]   But there are a host of new options and new ideas that basically take that reusable concept forward and make it a lot better.
[00:24:13.000 --> 00:24:18.000]   The amazing thing, though, is that this is not a dying market.
[00:24:18.000 --> 00:24:23.000]   I could not believe--you would not believe how much these things cost.
[00:24:23.000 --> 00:24:27.000]   It's amazing the cost that you can pay for new diapers.
[00:24:27.000 --> 00:24:35.000]   And even if you go and you buy them new, then you'll find that they're going to save you money over disposables.
[00:24:35.000 --> 00:24:39.000]   And by the way, saving money is actually not the only reason why some people do it.
[00:24:39.000 --> 00:24:44.000]   There are a lot of--do your own research, but there are a lot of people who do it--who would do it,
[00:24:44.000 --> 00:24:48.000]   who would use cloth diapers instead of disposable diapers, regardless of the money savings,
[00:24:48.000 --> 00:24:55.000]   whether that's because you don't like sending dozens of diapers a week to the landfill that sit there and take years and years to break down
[00:24:55.000 --> 00:25:02.000]   or whether you're concerned about the health of the baby and all of the junk that is in the diapers that makes them so absorbent.
[00:25:02.000 --> 00:25:03.000]   There are lots of--
[00:25:03.000 --> 00:25:10.000]   Or your child gets a rash with disposable or you don't want your child's parts wrapped in plastic.
[00:25:10.000 --> 00:25:14.000]   Right. Right. So there are a lot of different options.
[00:25:14.000 --> 00:25:18.000]   But the thing I couldn't believe is that there's just this massive market for them, and they're not cheap.
[00:25:18.000 --> 00:25:26.000]   So real quick, it's hard in an audio format, but give a couple of the different types that are available.
[00:25:26.000 --> 00:25:33.000]   Well, I'll try to just be brief for those of you who aren't as interested in baby things, but I guess you're probably skipping this episode anyway.
[00:25:33.000 --> 00:25:37.000]   There's basically three or four kinds of cloth diapers.
[00:25:37.000 --> 00:25:41.000]   There's pre-folds, which is what we grew up with in the '80s or so.
[00:25:41.000 --> 00:25:45.000]   Yeah, this is a strip of cloth that you just lay out and you wrap around and you basically use--
[00:25:45.000 --> 00:25:51.000]   It's got about four to six layers in the middle and two or three layers on the outsides.
[00:25:51.000 --> 00:25:56.000]   You fold it in thirds and lay it inside a cover and wrap that around the baby.
[00:25:56.000 --> 00:26:00.000]   Then there are flats, which are like pre-folds.
[00:26:00.000 --> 00:26:03.000]   Well, I think flats are more like a towel, like a flower towel.
[00:26:03.000 --> 00:26:08.000]   If you buy a flower towel, evidently that's similar to a flat, but we don't have any of those, so I could be wrong.
[00:26:08.000 --> 00:26:12.000]   Then there are pockets, which is what we have mostly.
[00:26:12.000 --> 00:26:18.000]   There's a fleece layer--well, picture a disposable diaper shape.
[00:26:18.000 --> 00:26:24.000]   Then the inside is a fleece layer, which keeps the moisture away from the baby's body.
[00:26:24.000 --> 00:26:29.000]   The outside is polyester with a lining.
[00:26:29.000 --> 00:26:35.000]   It's called PUL. I'm not sure exactly what the urethane lining means, but it's waterproof.
[00:26:35.000 --> 00:26:38.000]   Then you stuff in the inside an insert, which absorbs all the wetness.
[00:26:38.000 --> 00:26:40.000]   So that's a pocket.
[00:26:40.000 --> 00:26:43.000]   The other one is the same concept, but you don't stuff it.
[00:26:43.000 --> 00:26:46.000]   The insert is attached, so there's no stuffing.
[00:26:46.000 --> 00:26:50.000]   There's no matching up after the laundry.
[00:26:50.000 --> 00:26:54.000]   You just use them and then wash them and use them again.
[00:26:54.000 --> 00:26:58.000]   That's real helpful for dads who might not be as into the cloth diapering as their wives.
[00:26:58.000 --> 00:27:03.000]   Probably the one we have the most of is a brand.
[00:27:03.000 --> 00:27:06.000]   I think it's one of the leading brands called Fuzzy Buns, which are the insert ones.
[00:27:06.000 --> 00:27:09.000]   How much do they cost new without getting a special deal on them?
[00:27:09.000 --> 00:27:11.000]   Approximately $20.
[00:27:11.000 --> 00:27:14.000]   It's about $20 a diaper.
[00:27:14.000 --> 00:27:17.000]   You can find them on Google. I didn't do the numbers before this.
[00:27:17.000 --> 00:27:25.000]   Do a DuckDuckGo search and go and find somebody who writes out the cost of that versus disposable.
[00:27:25.000 --> 00:27:31.000]   Even if you bought completely new ones and used them for one kid, I think you still come ahead financially.
[00:27:31.000 --> 00:27:35.000]   The key is trying to figure out some ways to buy them for cheaper.
[00:27:35.000 --> 00:27:37.000]   My wife is a wizard when it comes to this.
[00:27:37.000 --> 00:27:40.000]   What is your current average for all the diapers that we have?
[00:27:40.000 --> 00:27:41.000]   I have two averages.
[00:27:41.000 --> 00:27:46.000]   One is the average of diapers that we've purchased and one is the complete average including the free ones.
[00:27:46.000 --> 00:27:48.000]   What's the purchased one first?
[00:27:48.000 --> 00:27:51.000]   Purchased is $6.41 each.
[00:27:51.000 --> 00:27:53.000]   For each diaper that we actually have?
[00:27:53.000 --> 00:27:56.000]   Including the free ones, it's $4.07.
[00:27:56.000 --> 00:27:57.000]   Nice.
[00:27:57.000 --> 00:28:00.000]   Here's one of the things I couldn't believe.
[00:28:00.000 --> 00:28:05.000]   If you're not into babies, if you've never had a kid or whatever, this shocked me.
[00:28:05.000 --> 00:28:09.000]   You would not believe how much money you have to pay to get a used diaper.
[00:28:09.000 --> 00:28:13.000]   It sounds so ridiculous to say but you wouldn't believe it.
[00:28:13.000 --> 00:28:21.000]   You go on eBay and you start looking and you find out that the new ones sell for $20 and the used ones may sell for $11 or $12.
[00:28:21.000 --> 00:28:22.000]   That's pretty accurate.
[00:28:22.000 --> 00:28:25.000]   Yeah, depending on the brand, $7, $10, $12.
[00:28:25.000 --> 00:28:26.000]   Yeah.
[00:28:26.000 --> 00:28:28.000]   You're like how is it that there's no depreciation on these diapers?
[00:28:28.000 --> 00:28:30.000]   It's amazing.
[00:28:30.000 --> 00:28:38.000]   So what Tiffany did was – so tell us what the different strategies that you used to be able to get a bunch of these because we've got tons of them now.
[00:28:38.000 --> 00:28:39.000]   Tons.
[00:28:39.000 --> 00:28:40.000]   And how did you get them for deals?
[00:28:40.000 --> 00:28:43.000]   Well, I've already mentioned we got a few for free.
[00:28:43.000 --> 00:28:47.000]   One set was from a family we know who started out.
[00:28:47.000 --> 00:28:50.000]   They were going to do cloth but didn't really catch on in their family.
[00:28:50.000 --> 00:28:52.000]   So they had the diapers lying around.
[00:28:52.000 --> 00:28:54.000]   They weren't being used so they gave them to us.
[00:28:54.000 --> 00:28:56.000]   Then there was FreeCycle.
[00:28:56.000 --> 00:28:59.000]   I put out on FreeCycle that we were looking for cloth diapers.
[00:28:59.000 --> 00:29:03.000]   I mentioned that I could replace the elastic and it didn't matter if they were stained.
[00:29:03.000 --> 00:29:08.000]   People need to get rid of those because they can't sell them for the $12 if they're stained.
[00:29:08.000 --> 00:29:12.000]   So that makes it easy for them to give away on FreeCycle.
[00:29:12.000 --> 00:29:13.000]   So we got a few of those.
[00:29:13.000 --> 00:29:18.000]   Also, the ones that we did buy, I got on eBay in lots.
[00:29:18.000 --> 00:29:23.000]   If you buy them in twos and threes on eBay, they're going to be $10, $12.
[00:29:23.000 --> 00:29:28.000]   But we got them in lots of 30 diapers, 50 diapers.
[00:29:28.000 --> 00:29:34.000]   That was how we kept the cost down because at that point, people want to get rid of them.
[00:29:34.000 --> 00:29:39.000]   When they're selling all their diapers at one time, they just want them to be gone and they're willing to make a deal.
[00:29:39.000 --> 00:29:41.000]   Right. And you understand the psychology.
[00:29:41.000 --> 00:29:46.000]   I mean if you're not going to have any more kids and you've got all these diapers, you don't want to sit there and do individual auctions.
[00:29:46.000 --> 00:29:49.000]   So it's just a matter of getting rid of it and eBay is the way to do it.
[00:29:49.000 --> 00:29:52.000]   Yeah. So that saved us a ton.
[00:29:52.000 --> 00:29:54.000]   Can you think of any other ways?
[00:29:54.000 --> 00:29:59.000]   And the key, real quick, on the staining thing, diapers, they're not gross like you think.
[00:29:59.000 --> 00:30:04.000]   And that's one of the things that I learned is that – and I won't go into that because I don't think it goes into this.
[00:30:04.000 --> 00:30:12.000]   But it's not – the idea of the diapers being disgusting the way that I always thought what it was is not how it is.
[00:30:12.000 --> 00:30:18.000]   So the staining is not even from the – necessarily from the material there, although it can be.
[00:30:18.000 --> 00:30:21.000]   But it's not like a diaper is just this nasty brown thing.
[00:30:21.000 --> 00:30:25.000]   They're not. They're perfectly clean and you can hang them in the sun and you get rid of a lot of the stains.
[00:30:25.000 --> 00:30:31.000]   And then the elastic is something that – where it goes around the leg hole and around the –
[00:30:31.000 --> 00:30:32.000]   The back.
[00:30:32.000 --> 00:30:33.000]   The back, yeah.
[00:30:33.000 --> 00:30:38.000]   And so there's elastic to hold them snug to the baby's body and that elastic just gets stretched out with use.
[00:30:38.000 --> 00:30:44.000]   So you can go in there and what Tiffany does is goes in and just pulls that elastic out and does some new one.
[00:30:44.000 --> 00:30:46.000]   It takes, what, ten minutes of diaper type of thing.
[00:30:46.000 --> 00:30:49.000]   And you don't even need a machine to do it, just a needle and thread and some scissors.
[00:30:49.000 --> 00:30:51.000]   And so then they're basically good as new.
[00:30:51.000 --> 00:30:54.000]   That's the only thing really that wears out for them.
[00:30:54.000 --> 00:30:56.000]   So, yeah, you can get them for free.
[00:30:56.000 --> 00:31:00.000]   You can buy them broken, fix the elastic, get them on free cycle.
[00:31:00.000 --> 00:31:11.000]   And what Tiffany has done is kind of recycled them through, get the lot, take the ones she wants, pass the other ones along or set them aside in kind of a rejects box or send them along to another place.
[00:31:11.000 --> 00:31:14.000]   And that way we've – you've kind of a ridiculous collection at this point.
[00:31:14.000 --> 00:31:16.000]   I know. It's actually really sad.
[00:31:16.000 --> 00:31:18.000]   Because you don't need that many of them.
[00:31:18.000 --> 00:31:19.000]   No.
[00:31:19.000 --> 00:31:24.000]   And my reject box actually came in handy the other day because one of the ones I had gotten, the snap broke.
[00:31:24.000 --> 00:31:25.000]   Right.
[00:31:25.000 --> 00:31:33.000]   And I needed to find a snap, but I didn't want to buy one of those snap pressy things because they're expensive and I only needed to replace one snap.
[00:31:33.000 --> 00:31:37.000]   I could have bought a new diaper with the cost of the snappy thing.
[00:31:37.000 --> 00:31:46.000]   So I used my reject diaper for one of the snaps and just put that older snap on this diaper that I wanted to keep using and good to go.
[00:31:46.000 --> 00:31:48.000]   Yeah. And so there are different sizes.
[00:31:48.000 --> 00:31:52.000]   There are some sizes that are called one size that you can use all the way through.
[00:31:52.000 --> 00:31:57.000]   So if you're starting off for the first time and you're researching it, you might want to consider that, right, if you're building a collection?
[00:31:57.000 --> 00:32:01.000]   Yeah, if you're building a collection, the one size can be useful.
[00:32:01.000 --> 00:32:06.000]   The only thing is they're not actually – I mean you can't use them until the baby has grown a little bit.
[00:32:06.000 --> 00:32:09.000]   Right, right. So we have what, a newborn collection?
[00:32:09.000 --> 00:32:11.000]   Well, like you said, it's ridiculous.
[00:32:11.000 --> 00:32:13.000]   So this is not anything to aspire to.
[00:32:13.000 --> 00:32:17.000]   We have newborn. We have smalls in the fuzzy buns.
[00:32:17.000 --> 00:32:23.000]   We have one size fuzzy buns and then we have one size various other things that we just got off from FreeCycle.
[00:32:23.000 --> 00:32:27.000]   Right, right. So do your research if you're interested.
[00:32:27.000 --> 00:32:32.000]   A couple of quick other notes because this can save you a massive amount and here's the deal.
[00:32:32.000 --> 00:32:34.000]   It can save you a massive amount.
[00:32:34.000 --> 00:32:37.000]   It can save you some I think with one baby.
[00:32:37.000 --> 00:32:40.000]   It can save you a massive amount with two babies.
[00:32:40.000 --> 00:32:46.000]   If you have more than one or two kids though, I mean there's nothing that wears out about them except the elastic.
[00:32:46.000 --> 00:32:52.000]   And so if you think of how much money the average parent spends on diapers, it's not insignificant.
[00:32:52.000 --> 00:33:02.000]   And when you can say, well, we can buy a set of diapers essentially one time and they will last through as many kids as you wind up having,
[00:33:02.000 --> 00:33:07.000]   that can be a massive, massive financial savings over time.
[00:33:07.000 --> 00:33:12.000]   And there certainly is additional work and so this is one of the things.
[00:33:12.000 --> 00:33:16.000]   There are a few things I think that keep most people from choosing cloth diapers.
[00:33:16.000 --> 00:33:25.000]   Either A, they may not be – they may not know about it or they may have the idea that it's the same as it was in 1973 and it's just simply not.
[00:33:25.000 --> 00:33:32.000]   It's not as difficult as it was in 1973 where you just got the – it's not as difficult as it was back then.
[00:33:32.000 --> 00:33:37.000]   There is a lot of innovation that's gone in to make it just crazy easy.
[00:33:37.000 --> 00:33:39.000]   Or a lot of times is you have to have the time.
[00:33:39.000 --> 00:33:43.000]   So you're going to do a load of laundry every day to wash the diapers basically.
[00:33:43.000 --> 00:33:45.000]   You don't really want to go more than a day or two.
[00:33:45.000 --> 00:33:47.000]   I mean you can go a couple of days.
[00:33:47.000 --> 00:33:54.000]   But most parents, if both parents are working outside the house, then they just simply don't – you don't have the time to deal with the laundry.
[00:33:54.000 --> 00:33:58.000]   Or you do it at night and then you can't hang them on the line because there's no sun left.
[00:33:58.000 --> 00:34:00.000]   So you have to put them in the dryer, which is OK.
[00:34:00.000 --> 00:34:02.000]   And you got to run your dryer all the time.
[00:34:02.000 --> 00:34:07.000]   So if you have a – I mean there's an energy cost you got to figure out there if you got to run the dryer constantly.
[00:34:07.000 --> 00:34:10.000]   So there are reasons why people don't – why people don't do it.
[00:34:10.000 --> 00:34:11.000]   And I get it.
[00:34:11.000 --> 00:34:12.000]   Just I would encourage – consider it.
[00:34:12.000 --> 00:34:16.000]   If you've got the time, it really doesn't take – put it this way.
[00:34:16.000 --> 00:34:23.000]   The rest of the world deals with cloth diapers and they don't have fancy machines where you push two buttons and the whole thing is done for you.
[00:34:23.000 --> 00:34:24.000]   We are so blessed.
[00:34:24.000 --> 00:34:28.000]   I think it's a little bit silly that we don't take advantage of some of the stuff that we can.
[00:34:28.000 --> 00:34:33.000]   It's pretty disgusting when you look at how much of that stuff winds up in the dump and it seems so absurd.
[00:34:33.000 --> 00:34:39.000]   I mean one of the things that is a personal deal for me, I think it's so silly how much of our food comes – I mean you've got water.
[00:34:39.000 --> 00:34:43.000]   It comes in this giant plastic bottle and the food comes just packed in plastic.
[00:34:43.000 --> 00:34:46.000]   And so it comes in on the – it's disposable on the way in.
[00:34:46.000 --> 00:34:53.000]   And then on the way out, we wrap it up in plastic and send it away when it's entirely – it's foolish.
[00:34:53.000 --> 00:35:03.000]   It's entirely – could be entirely clean organic matter that's dealt with on a responsible basis instead of wrapping it up in plastic and sending it off to the landfill.
[00:35:03.000 --> 00:35:07.000]   So it just seems utterly out of control in my opinion.
[00:35:07.000 --> 00:35:08.000]   A couple of other quick ideas.
[00:35:08.000 --> 00:35:12.000]   You do need to use special soap.
[00:35:12.000 --> 00:35:16.000]   So don't use your normal laundry soap with the diapers.
[00:35:16.000 --> 00:35:18.000]   Was it – the fillers?
[00:35:18.000 --> 00:35:19.000]   Why not?
[00:35:19.000 --> 00:35:28.000]   There's brighteners and enzymes and softeners and all that stuff builds up in the diapers and causes them to repel, which is not good for diapers.
[00:35:28.000 --> 00:35:29.000]   Right.
[00:35:29.000 --> 00:35:32.000]   So the whole idea of the cloth diaper is there's an insert in there that absorbs the urine.
[00:35:32.000 --> 00:35:36.000]   And so that needs to be absorbative.
[00:35:36.000 --> 00:35:38.000]   It needs to absorb easily.
[00:35:38.000 --> 00:35:44.000]   And if you use normal soap, it's got so much crap in the normal soap that it just fills it up.
[00:35:44.000 --> 00:35:48.000]   And you can't even – even just the normal homemade soap, lots of people make their own homemade soap.
[00:35:48.000 --> 00:35:49.000]   We have homemade laundry detergent.
[00:35:49.000 --> 00:35:50.000]   That's easy to do.
[00:35:50.000 --> 00:35:51.000]   But even still, we've done that.
[00:35:51.000 --> 00:35:52.000]   But you still can't use that.
[00:35:52.000 --> 00:35:56.000]   You've got to use a special soap that doesn't have all that extra stuff in there.
[00:35:56.000 --> 00:35:59.000]   We get the stuff on – we get it on Amazon.
[00:35:59.000 --> 00:36:00.000]   Charley's?
[00:36:00.000 --> 00:36:04.000]   We used Charley's for a little while, but we have really soft water, which is great.
[00:36:04.000 --> 00:36:07.000]   But it makes it – it takes longer to get the soap out.
[00:36:07.000 --> 00:36:10.000]   So we switched to Country Save, which is working out really well.
[00:36:10.000 --> 00:36:13.000]   And they do have name brand cloth diaper detergents.
[00:36:13.000 --> 00:36:16.000]   Fuzzy Buns has one and there's a popular one called Rockin' Green.
[00:36:16.000 --> 00:36:19.000]   But those are a little bit more expensive.
[00:36:19.000 --> 00:36:20.000]   So those are options.
[00:36:20.000 --> 00:36:22.000]   We just get the cheap one off Amazon.
[00:36:22.000 --> 00:36:24.000]   We get the five-pound container.
[00:36:24.000 --> 00:36:25.000]   It works great.
[00:36:25.000 --> 00:36:26.000]   Yeah.
[00:36:26.000 --> 00:36:27.000]   So that's one cost.
[00:36:27.000 --> 00:36:32.000]   And then if you're getting a washing machine, if you have any idea of it, A, you do need to consider the cost of laundry.
[00:36:32.000 --> 00:36:34.000]   So there's a cost in terms of time.
[00:36:34.000 --> 00:36:40.000]   You're going to need to run a load of laundry every day and – or just about every day.
[00:36:40.000 --> 00:36:43.000]   You don't want to let them sit for a couple days.
[00:36:43.000 --> 00:36:46.000]   They start to smell bad with the urine buildup.
[00:36:46.000 --> 00:36:48.000]   So you're going to want to do laundry every day.
[00:36:48.000 --> 00:36:54.000]   If you're in a situation where you don't have a laundry machine where you can easily do that, it's probably not going to be workable for you.
[00:36:54.000 --> 00:37:00.000]   There are diaper services that you can subscribe to where they will come and pick up your diapers and bring you fresh ones.
[00:37:00.000 --> 00:37:03.000]   So you can check that out in your area, see if that exists.
[00:37:03.000 --> 00:37:05.000]   And see if it's actually a savings at that point.
[00:37:05.000 --> 00:37:06.000]   Right.
[00:37:06.000 --> 00:37:13.000]   And then that would be where, again, a lot of people choose to do it not because it saves them money but because they don't want to send a bunch of plastic down to the landfill
[00:37:13.000 --> 00:37:18.000]   or they're concerned about the health of their baby with the stuff that's in the disposables.
[00:37:18.000 --> 00:37:23.000]   Also, if you're going to get a washing machine, consider we don't have this but it would be valuable.
[00:37:23.000 --> 00:37:32.000]   The way that you clean them, by the way, is to make sure that they're clean is you knock any – if there's any solid waste in the diaper, you knock that off into the toilet.
[00:37:32.000 --> 00:37:36.000]   And that usually is just pretty clean and it doesn't leave anything in the diaper.
[00:37:36.000 --> 00:37:37.000]   It's not that big a deal.
[00:37:37.000 --> 00:37:40.000]   Then what you do is you do a pre-rinse on them.
[00:37:40.000 --> 00:37:42.000]   Then you wash them in hot water.
[00:37:42.000 --> 00:37:44.000]   And then you do a second rinse.
[00:37:44.000 --> 00:37:52.000]   And so with the pre-rinse, washing them in hot water, and doing a second rinse, the diapers are sanitized and they're thoroughly cleaned between every use.
[00:37:52.000 --> 00:37:57.000]   And it would be – we don't have this but if our washing machine breaks, we're going to replace it with one.
[00:37:57.000 --> 00:38:02.000]   You can get these machines now where it's just you push two buttons and they'll automatically do a pre-wash.
[00:38:02.000 --> 00:38:04.000]   They'll automatically do a wash.
[00:38:04.000 --> 00:38:06.000]   And then they'll automatically do a second rinse.
[00:38:06.000 --> 00:38:11.000]   So what we have to do is start it, do the pre-rinse, start it to do the wash, and then start it to do the second rinse.
[00:38:11.000 --> 00:38:13.000]   So you got to go there three times.
[00:38:13.000 --> 00:38:18.000]   So if you're thinking about this or if you're shopping for a machine, consider adding that to the list of your necessary features.
[00:38:18.000 --> 00:38:20.000]   It would save a lot of time.
[00:38:20.000 --> 00:38:29.000]   And then continuing on the just reusable, you made our own wipes, right?
[00:38:29.000 --> 00:38:30.000]   So we don't buy wipes.
[00:38:30.000 --> 00:38:34.000]   Yeah, we had received some blankets from other people who didn't use them.
[00:38:34.000 --> 00:38:36.000]   We have lots of blankets because people give them to us.
[00:38:36.000 --> 00:38:37.000]   Don't buy baby blankets.
[00:38:37.000 --> 00:38:38.000]   People will take care of those for you.
[00:38:38.000 --> 00:38:39.000]   Yeah, and then we live in Florida.
[00:38:39.000 --> 00:38:41.000]   So I don't really even know what they're for.
[00:38:41.000 --> 00:38:49.000]   But anyway, we had received some nice flannel blankets, and they had been well used, well loved, but still functional.
[00:38:49.000 --> 00:38:56.000]   So I took them over to your mom's house, actually, because she has a nice machine, and she sewed up all the corners for me.
[00:38:56.000 --> 00:39:00.000]   We made little square wipes out of it, out of this blanket, and they've served us really well.
[00:39:00.000 --> 00:39:06.000]   Another option is to just get, if you find some cheap baby washcloths, that works really well for wipes, too.
[00:39:06.000 --> 00:39:11.000]   The only thing you got to watch for is get mostly cotton and not mostly polyester.
[00:39:11.000 --> 00:39:15.000]   A lot of the cheap ones are mostly polyester, and they don't really absorb water very well, which is not good for wipes.
[00:39:15.000 --> 00:39:18.000]   So watch for the material that you're using for the wipes.
[00:39:18.000 --> 00:39:20.000]   And the flannel ones are better, because they're nice and soft.
[00:39:20.000 --> 00:39:21.000]   I like them, because they're nice and soft.
[00:39:21.000 --> 00:39:28.000]   And the thing is that you can then use reusable wipes and reusable diapers, and you don't ever have to buy wipes and diapers.
[00:39:28.000 --> 00:39:29.000]   And that saves money.
[00:39:29.000 --> 00:39:32.000]   Even if you get the thousand-pack at Costco, I mean, they're still --
[00:39:32.000 --> 00:39:38.000]   Even if you use disposables, you can still use reusable wipes and just put them through your regular laundry.
[00:39:38.000 --> 00:39:39.000]   Yeah, it's not that big a deal.
[00:39:39.000 --> 00:39:51.000]   And then also other reusable things, just basically buy high-quality gear that can last and extend it over multiple kids, and just try to find things that are reusable if you want.
[00:39:51.000 --> 00:40:02.000]   One other thing -- I don't know if this is comfortable for Joshua to talk about, but I'll share -- is with breastfeeding, you often get these little bra pads.
[00:40:02.000 --> 00:40:08.000]   They go in the bra, and they absorb any leakage that may occur at inopportune times.
