
[00:00:00.400 --> 00:00:04.740]   So one of the things I love to do as a computer science professor who also thinks more broadly
[00:23:18.740 --> 00:23:22.980]   desk is. They go, if you haven't seen them in a while, they go up and down now, so you can adjust
[00:23:22.980 --> 00:23:27.700]   them and they are much more compact than they used to be. Somehow the lifting mechanisms are built into
[00:23:27.700 --> 00:23:35.380]   the legs themselves. They also hold a lot of weight. That's another ad I see a lot. Uplift desk ads on
[00:23:35.380 --> 00:23:42.900]   YouTube and they're compelling. Like the one that I keep seeing is they have all this crap on the desk
[00:23:42.900 --> 00:23:48.500]   and the desk can still raise up and down. See, I remembered that. So YouTube ads are effective.
[00:23:48.500 --> 00:23:53.620]   But Uplift also has these other accessories that are also meant to promote sort of healthy movement
[00:23:53.620 --> 00:23:57.540]   ergonomics during your day. The one I have and I've been messing around with is the Wobble
[00:23:57.540 --> 00:24:01.540]   stool. I'm going to bring it here, Jesse, so you can see it. It's like a stool that wobbles. It won't
[00:24:01.540 --> 00:24:07.300]   fall over, but it wobbles. So like you can do some, like you have to do some core, not just like
[00:24:07.300 --> 00:24:13.060]   hold up your core, but it allows you to get movements. You're not just stuck in one position.
[00:24:13.060 --> 00:24:21.220]   I learned recovering from my back stuff that being stuck in a position can also be a problem. So I like
[00:24:21.220 --> 00:24:27.620]   these type of movement, movement accessories. So Uplift is really a smart new way to think about the
[00:24:27.620 --> 00:24:35.860]   furniture you use in your office to promote healthy posture, ergonomics, and movement.
[00:24:35.860 --> 00:24:43.220]   The Uplift desk itself has over 200,000 configurations, which allows you to tailor your workspace to perfectly
[00:24:43.220 --> 00:24:48.260]   suit your needs. They even have a desk configurator that helps you build out a complete workstation with
[00:24:48.260 --> 00:24:52.020]   storage seating, wire management, so you can build out like just the space you need. And again,
[00:24:52.020 --> 00:24:58.820]   the other movement accessories are excellent as well. So make this year yours by going to
[00:24:58.820 --> 00:25:06.900]   upliftdesk.com/deep and use our code DEEP to get four free accessories, free same-day shipping,
[00:25:06.900 --> 00:25:10.900]   free returns, and an industry-leading 15-year warranty that covers your entire desk.
[00:25:11.540 --> 00:25:22.820]   And they will give you an extra discount off your entire order. That's U-P-L-I-F-T-D-E-S-K.com/deep for
[00:25:22.820 --> 00:25:30.340]   our special offer. And it's only available at that link. So start 2025 right, stand, move, thrive with
[00:25:30.340 --> 00:25:39.940]   Uplift desk. This show is also sponsored by BetterHelp. All right, let's talk numbers here. Traditional in-person
[00:25:39.940 --> 00:25:48.020]   therapy can cost anywhere from $100 to $250 per session, which adds up fast. But with BetterHelp
[00:25:48.020 --> 00:25:56.340]   online therapy, you can save on average up to 50% per session. You pay a flat fee for weekly sessions,
[00:25:56.340 --> 00:26:03.300]   which saves you big on cost and on time. The thing is, therapy should be accessible. It should not be a
[00:26:03.300 --> 00:26:08.420]   luxury. Online therapy helps with that because you can get quality care at a price that makes sense, and it can
[00:26:08.420 --> 00:26:15.380]   help you with anything from anxiety to everyday stress. Your mental health is worth it. And now
[00:26:15.380 --> 00:26:19.940]   it is within reach. I really feel like I've been talking to people about this a lot more recently.
[00:26:19.940 --> 00:26:25.380]   Maybe it's because the next chapter I'm writing in my book after the current one, but I've started
[00:26:25.380 --> 00:26:30.580]   outlining the next one, is on reclaiming your brain. And I've been thinking a lot about the role of your
[00:26:30.580 --> 00:26:35.540]   brain and your relationship with your brain and the role it plays in cultivating a deep life.
[00:26:35.540 --> 00:26:41.780]   So this is really on my mind. This idea that your relationship with your brain is so vital. We think
[00:26:41.780 --> 00:26:46.740]   about all the external stuff that might be relevant for making your life better or more meaningful,
[00:26:46.740 --> 00:26:50.820]   how you manage your time, your goals, your plans. But if you have a bad relationship with your brain,
[00:26:51.540 --> 00:26:57.300]   all this is going to be difficult to put in place or implement. Therapy is one of the best ways to
[00:26:57.300 --> 00:27:02.500]   improve that relationship with your brain. And why I'm proud to be sponsored by BetterHelp is that I
[00:27:02.500 --> 00:27:06.740]   really think they make this accessible to more people. It's online. It's easy. You're not stuck having to be
[00:27:06.740 --> 00:27:12.500]   in a specific location or stuck with a particular therapist. And as mentioned, the price I think is
[00:27:12.500 --> 00:27:16.580]   right. There's over 30,000 therapists in the BetterHelp Network, making it the world's largest
[00:27:16.580 --> 00:27:22.500]   online therapy platform. They serve over 5 million people globally. Again, it's convenient. You join a
[00:27:22.500 --> 00:27:27.940]   session with a click of a button, so it's easier to fit this into your busy life. Your wellbeing is worth it.
[00:27:28.580 --> 00:27:38.660]   Visit betterhelp.com/deepquestions to get 10% off your first month. That's betterhelp.com/deepquestions.
[00:27:38.660 --> 00:27:43.620]   Speaking about questions, Jesse, let's get on with our listener questions for the show.
[00:27:43.620 --> 00:27:51.300]   First questions from Raphael. I struggle with context switching, especially with complex problems that
[00:27:51.300 --> 00:27:56.980]   take days to solve. How can I effectively switch to smaller tasks? Should I treat the larger tasks just like
[00:27:56.980 --> 00:28:00.500]   the smaller ones externalizing things into Trello until I get back to them next?
[00:28:00.500 --> 00:28:07.380]   Well, it's a complicated question. There's two different possible things going on here. So one
[00:28:07.380 --> 00:28:13.860]   is approaching bigger projects using the David Allen approach, and this might be what you're suggesting.
[00:28:13.860 --> 00:28:18.180]   So let's deal with that first. The David Allen approach to big projects is there are no big projects.
[00:28:18.180 --> 00:28:25.220]   I mean, there are, but you don't work on big projects, is the way David Allen would say it. He would say,
[00:28:25.220 --> 00:28:30.820]   all you can do is next actions, actions that take a few minutes to do that are clearly defined and you
[00:28:30.820 --> 00:28:37.860]   know exactly how to execute them. So like in his approach, projects just get turned into next actions
[00:28:37.860 --> 00:28:42.180]   that go on list with any other sorts of next actions, whether they're associated with products or not.
[00:28:42.180 --> 00:28:47.700]   And work remains churning through next action list. And the fact that some of these next actions are
[00:28:47.700 --> 00:28:52.980]   supporting a bigger project is great, but you don't actually treat it different in the moment.
[00:28:53.860 --> 00:28:58.340]   It's a computer processor paradigm, right? Like a computer processor just executes instructions
[00:28:58.340 --> 00:29:04.900]   from a limited instruction set. It doesn't care or know that this particular instruction is part of
[00:29:04.900 --> 00:29:08.580]   this big program that does this particular function. And this instructions from another
[00:29:08.580 --> 00:29:12.660]   program doing this type of function. It doesn't care. It just says, give me the next thing to do.
[00:29:12.660 --> 00:29:18.420]   Increment register, done. Retrieve this value from memory, done. Right? So that's kind of the David Allen
[00:29:18.420 --> 00:29:24.740]   approach. If you can just be executing instructions that are very clear, you save yourself from having
[00:29:24.740 --> 00:29:28.820]   to constantly be trying to think about what you need to do and why and what that means. And when
[00:29:28.820 --> 00:29:32.740]   you're not negotiating with this with yourself all the time, work becomes less stressful.
[00:29:32.740 --> 00:29:36.900]   I believe in the David Allen approach, he calls them stakes in the ground. You have a list of projects,
[00:29:36.900 --> 00:29:42.660]   but you just sort of review that semi-regularly to say like, do I need to generate some more next
[00:29:42.660 --> 00:29:46.020]   actions from some of these projects to put over my next action list? And then otherwise you're just
[00:29:46.020 --> 00:29:51.540]   executing those lists. I tend to think this approach doesn't work particularly well for most projects
[00:29:51.540 --> 00:29:58.180]   because a lot of big projects can't actually be decomposed into a sort of a sequence of isolated
[00:29:58.180 --> 00:30:00.820]   next actions that you can just interleave with other types of next actions.
[00:30:02.260 --> 00:30:06.340]   Most of these types of projects, especially in sort of non-entry level knowledge or positions,
[00:30:06.340 --> 00:30:14.820]   require a non-trivial sustained engagement, right? You have to go through the time required to build up
[00:30:14.820 --> 00:30:20.020]   the cognitive context relevant to the project you're working on, swap in the right things, inhibit the
[00:30:20.020 --> 00:30:24.900]   things that are unrelated to it. And then once that cognitive context is loaded, really give some time
[00:30:24.900 --> 00:30:30.660]   to try to grapple with the project, make progress on it, learn from that progress, adjust how you understand
[00:30:30.660 --> 00:30:34.260]   that when you're all done, sort of like update your notes and your understanding of what's going on.
[00:30:34.260 --> 00:30:39.780]   It requires sustained attention. You can't just break down that project into two-minute steps. You
[00:30:39.780 --> 00:30:43.700]   can interleave with changing the cat litter and calling the credit card company to renew your card.
[00:30:43.700 --> 00:30:49.140]   So I don't tend to be a big believer in breaking down big projects into just small isolated things
[00:30:49.140 --> 00:30:54.980]   that you treat like anything else. I think projects have to be scheduled on multiple scales. This is why I
[00:30:54.980 --> 00:30:59.860]   recommend with multi-scale planning that you kind of have the open loops are there in your quarterly
[00:30:59.860 --> 00:31:04.580]   plan, which you review every week. And you can look at your week and say, when am I going to make
[00:31:04.580 --> 00:31:09.060]   progress on these big projects this week? And you're moving things around and actually making time for
[00:31:09.060 --> 00:31:14.180]   them to make sure that time happens. And then on the daily schedule, you're making a time block plan
[00:31:14.180 --> 00:31:18.260]   for your day. That's based first and foremost on what's on your calendar. So the time gets preserved.
[00:31:18.260 --> 00:31:22.260]   And that's the way I like to think about big projects, right? It's like to be more concrete.
[00:31:22.260 --> 00:31:27.860]   Here's a big project I'm working on, writing a chapter from a new book that doesn't break down in the
[00:31:27.860 --> 00:31:35.060]   small next actions I put on a Trello board. It's instead each week, one of the big things I keep
[00:31:35.060 --> 00:31:39.380]   in mind is I'm working on my book. This is one of my big things this quarter. And in fact,
[00:31:39.380 --> 00:31:41.940]   what am I trying to get done this quarter? I'm trying to get done these two chapters.
[00:31:41.940 --> 00:31:46.980]   So how can I make sufficient progress on this this week? And I'm looking at like, well, most of these
[00:31:46.980 --> 00:31:51.460]   mornings I can start each day with writing. Let me like protect them. This day I can't, I have a faculty
[00:31:51.460 --> 00:31:55.780]   meeting. So maybe I'm going to put together like an evening block. And then these are big blocks to make
[00:31:55.780 --> 00:32:01.780]   sustained effort on a hard project. So in general, I'm not a big fan or a big believer in treating all
[00:32:01.780 --> 00:32:07.060]   work the same. It all gets knocked down into little projects. I think big projects sometimes need big
[00:32:07.060 --> 00:32:14.100]   blocks of time. And those have to be treated differently than small tasks. All right, who we got next?
[00:32:14.100 --> 00:32:20.580]   Natalie is next. How do you think AI will affect living the deep life? Do we need to pivot to new skills
[00:32:20.580 --> 00:32:24.980]   because AI will be able to automate so much and deliver things like hard tasks and deep research
[00:32:24.980 --> 00:32:28.660]   better than humans? Are you making any adjustments yourself and your approach?
[00:32:28.660 --> 00:32:33.300]   Well, I mean, more generally, lifestyle centric planning says you should always
[00:32:33.300 --> 00:32:40.260]   be keeping up with what is my career capital that is the rare and valuable skills I offer to the market
[00:32:40.260 --> 00:32:45.620]   because that is your main source of leverage for continuing to shape your life in ways that resonate
[00:32:45.620 --> 00:32:52.660]   and that take it away from things that don't. So like in a broad sense, well, sure, you want to be
[00:32:52.660 --> 00:32:58.980]   aware of anything that might be reducing the value of your current career capital and/or give you an
[00:32:58.980 --> 00:33:05.380]   opportunity to build up new career capital. If we get more specifically, I would say for most people,
[00:33:05.380 --> 00:33:12.260]   like 99% of people in the knowledge economy, AI is not that relevant in its current form. It's not that
[00:33:12.260 --> 00:33:18.100]   relevant yet to these questions. I mean, if you're a freelance photographer, sure. But if you're an
[00:33:18.100 --> 00:33:25.220]   executive, it's not there yet, right? So what I keep arguing about AI is you don't have to be a technology
[00:33:25.220 --> 00:33:33.940]   prognosticator. I don't think you need to be trying to guess, okay, where is this going to evolve towards?
[00:33:33.940 --> 00:33:39.860]   And let me try to preemptively start building up skills that will meet AI when it gets there so I
[00:33:39.860 --> 00:33:46.500]   can take advantage of that skill. I think right now these efforts to try to learn new skills to be AI
[00:33:46.500 --> 00:33:53.060]   ready are largely wasted effort because you're learning skills relevant to AI in its current form. And its
[00:33:53.060 --> 00:33:58.420]   current form is clearly not the forming which is going to have the biggest economic impact. So AI, we argue this
[00:33:58.420 --> 00:34:03.860]   all the time on the show, so I won't belabor it, but AI right now is like a generative AI based on
[00:34:03.860 --> 00:34:09.380]   language models. I'll be more specific. It's largely right now interacted within a chat bot paradigm of
[00:34:09.380 --> 00:34:16.180]   I type text into a box and then an entity that sort of acts like an oracle answers back, that kind of
[00:34:16.180 --> 00:34:24.420]   answers my request. There was this hope, OpenAI in particular had this hope, that if the AI oracle on the other
[00:34:24.420 --> 00:34:30.980]   site is sufficiently advanced and powerful, that just having this text box interface with an all-knowing
[00:34:30.980 --> 00:34:35.700]   oracle would just, people would find ways to make it useful for their work. And this by itself would
[00:34:35.700 --> 00:34:40.900]   be a killer app or lend itself to killer applications in many different fields. That didn't happen.
[00:34:40.900 --> 00:34:47.860]   I mean, this was the, in 2022, this was the thought. Yeah, we're like six months away from massive
[00:34:47.860 --> 00:34:52.820]   disruption. That's just going to start pouring like waves over niche after niche in the knowledge economy.
[00:34:52.820 --> 00:34:57.220]   But year after year passed and that didn't happen, even as the technology got better. So it's pretty
[00:34:57.220 --> 00:35:02.340]   clear now, like, oh, there's another evolution of sort of classic product market fit that's going to
[00:35:02.340 --> 00:35:08.020]   have to happen before we get the biggest professional disruptions from AI. Most people interacting with a
[00:35:08.020 --> 00:35:12.740]   chat bot is not actually, they're not building killer applications for their work. It's going to be
[00:35:12.740 --> 00:35:18.020]   some new integration into existing software, some sort of new way. This hasn't been invented yet,
[00:35:18.660 --> 00:35:22.420]   but clearly this current chat bot form is not causing the disruption that was seen.
[00:35:22.420 --> 00:35:26.980]   But a lot of people were still saying, well, I need to learn to be really good at using the chat bots.
[00:35:26.980 --> 00:35:31.460]   And so like a lot of people invested a lot of time into, for example, prompt engineering for
[00:35:31.460 --> 00:35:34.500]   the current generation of chat bots. That's going to be a worthless skill.
[00:35:34.500 --> 00:35:40.260]   Two years from now, if we're looking at industries being highly disrupted by AI, it's not going to be
[00:35:41.060 --> 00:35:46.580]   people typing these like carefully constructed prop sequences into a chat bot. It's going to be something
[00:35:46.580 --> 00:35:52.420]   that's going to be way more intuitive and easier to use. So what I'm arguing is you have to wait until
[00:35:52.420 --> 00:35:57.380]   the disruption vector is visible before you can adapt to it. And we just don't know what that's going to
[00:35:57.380 --> 00:36:05.380]   be for most jobs. So if you can't point towards, in my job, AI is starting to disrupt it in this way.
[00:36:05.380 --> 00:36:09.300]   There's more and more people doing X. This company is doing it. This is going to make a lot of the things I do
[00:36:09.300 --> 00:36:14.820]   now less valuable. If you don't see that happening now or similar things happening in related industries,
[00:36:14.820 --> 00:36:19.300]   you don't really know what skill to build up. So I always say, let's have cautious watch and wait
[00:36:19.300 --> 00:36:25.060]   right now with AI for most jobs. We don't know how it's going to evolve into the vectors that are going
[00:36:25.060 --> 00:36:30.820]   to have disruption. But right now, if we think about the disruption, like a viral infection
[00:36:30.820 --> 00:36:37.860]   through the job market, the current form of this virus is not highly infectious. Like a lot of people,
[00:36:37.860 --> 00:36:40.980]   maybe a lot of people have been exposed to it. There's a lot of people who mess around with these
[00:36:40.980 --> 00:36:47.060]   chatbots. But really, it's still the enthusiasts who are using them most right now. So let's keep
[00:36:47.060 --> 00:36:52.660]   an eye for it to evolve. But I don't know yet what skill to tell you to pick up or what skill of yours
[00:36:52.660 --> 00:36:59.700]   might become less relevant. This might be slower and messier and more bespoke than you'll realize.
[00:36:59.700 --> 00:37:04.020]   I mean, my big argument I've been making on the show is probably my best guess is the first wave
[00:37:04.020 --> 00:37:10.100]   of actual disruption will be unlocking advanced features that already exist in existing software.
[00:37:10.100 --> 00:37:16.020]   Like you could always do this advanced stuff in Excel. I just don't know how to do it. But with an AI
[00:37:16.020 --> 00:37:20.260]   natural language interface, now I can. So it's going to be unlocking productivity in terms of
[00:37:20.260 --> 00:37:25.060]   latent ability and existing skills. It's like a very different vision to what people fear, which is going to be somehow
[00:37:25.700 --> 00:37:30.980]   chat GPT. It's going to just start on its own doing parts of your job or something like that.
[00:37:30.980 --> 00:37:35.940]   that. So keep an eye on it. Cautious wait. But it's unclear now where the disruption is going to
[00:37:35.940 --> 00:37:40.660]   happen or what skills it is you should be learning. All right. Who's next?
[00:37:40.660 --> 00:37:46.900]   How to say no is next. I work on a multi-year transformation project, but I'm also seen as
[00:37:46.900 --> 00:37:52.100]   one of the faces of the department. I use time blocking and Kanban, but the work still never stops.
[00:37:52.100 --> 00:37:57.220]   My waiting for others is overwhelming. Is there a way to say no to certain requests that don't derail
[00:37:57.220 --> 00:38:02.180]   our long-term goals? Well, you need the first face to productivity dragon here and actually like write
[00:38:02.180 --> 00:38:06.420]   down in one place, all the different types of thing that you find yourself responsible for right now.
[00:38:06.420 --> 00:38:12.660]   And I think you're going to find that you have yesed your way into an overwhelming number of
[00:38:12.660 --> 00:38:17.780]   information slows or systems where you have to be involved. Like to be the face of a department
[00:38:17.780 --> 00:38:24.100]   that means like you're reasonable, you're reliable, people like you, you're personable.
[00:38:24.100 --> 00:38:27.380]   So of course people are going to come to you and say, can you do this? Can you do that? And there's
[00:38:27.380 --> 00:38:31.060]   like a little thrill you get when you say yes. But if you face a productivity dragon, you might just like,
[00:38:31.060 --> 00:38:36.180]   well, this is too many things. Like this fractures my time too much. It's more than I can service well.
[00:38:36.180 --> 00:38:41.300]   And then you need to simplify down from that overwhelming amount to an amount that
[00:38:42.180 --> 00:38:49.140]   is more reasonable. The key thing I can tell you is based on how you describe yourself,
[00:38:49.140 --> 00:38:54.740]   you're a face of your department. You're sophisticated in your use of things like time blocking
[00:38:54.740 --> 00:39:01.060]   and Kanban. People really like working with you. They don't want you to go. Their fear
[00:39:01.060 --> 00:39:06.340]   is not, ooh, are you going to say something unreasonable or make an unreasonable request?
[00:39:06.340 --> 00:39:12.020]   We're just waiting to drop the ax on you as soon as like you say something or show any sort of like
[00:39:12.020 --> 00:39:16.260]   lack of gratitude. No, no. Their fear is what if this person goes? This is a really good person.
[00:39:16.260 --> 00:39:20.660]   So for you to come in and say, look, I'm documenting all the different things I'm working on.
[00:39:20.660 --> 00:39:24.420]   This is too many. This is the amount that I think actually allows me to be effective on them.
[00:39:24.420 --> 00:39:29.620]   So I am going to reduce down to this. If you have clarity, you have numbers. It's clear,
[00:39:29.620 --> 00:39:32.500]   you know what you're doing. You're responsible. You're responsible. Your personal people like you.
[00:39:32.500 --> 00:39:36.420]   You have a lot more latitude than you think because your leverage here is you going.
[00:39:36.420 --> 00:39:41.620]   People don't want good people to go. It is very hard to hire good people. So my instinct here is,
[00:39:41.620 --> 00:39:46.980]   yeah, you have to reduce. So starting with facing that productivity dragon is the right way to do it.
[00:39:46.980 --> 00:39:49.860]   So it's not just an ad hoc decision that you personalize and be like, wow,
[00:39:49.860 --> 00:39:53.780]   I'm being mean to this person. And instead you have a realistic assessment of your workload.
[00:39:54.260 --> 00:39:58.660]   a realistic assessment of what is a reasonable load for you. And then saying, hey, trust this
[00:39:58.660 --> 00:40:01.300]   assessment. I have to find one way or another to get there. I mean, it is hard.
[00:40:01.300 --> 00:40:08.100]   I've been saying, I say no to so many things, Jesse, so many things. I always think like my publicist
[00:40:08.100 --> 00:40:14.180]   and my speaking agent think I'm either crazy or like don't want to be successful, but I have to say no to
[00:40:14.180 --> 00:40:17.700]   so many things. I'm still doing too much.
[00:40:17.700 --> 00:40:20.500]   - Every week you say no to things? - Yeah.
[00:40:20.500 --> 00:40:25.540]   Cool stuff too. I don't know. It's just hard to, too many jobs.
[00:40:25.540 --> 00:40:29.620]   - You got to write chapter three. - I'm good at time management.
[00:40:29.620 --> 00:40:34.660]   That's why it's easy. That's why I know like this seems like it would be nice to say yes in the moment,
[00:40:34.660 --> 00:40:38.820]   but I know too much about my productivity dragon to be like, no, no, I know the impact of doing that
[00:40:38.820 --> 00:40:41.780]   and where I am and how much of this stuff I can do. And I just can't be doing that right now.
[00:40:41.780 --> 00:40:45.380]   I've found that people are actually pretty reasonable about it. If I'm like, look,
[00:40:45.380 --> 00:40:49.700]   here's the thing and I'll do things like this. Like I had a conversation with someone recently where
[00:40:49.700 --> 00:40:54.980]   there was like a, without giving like away details, a thing that was coming on,
[00:40:54.980 --> 00:40:58.820]   we need people to sign up to like do X, Y, and Z. And I just had to be like, look, I can't,
[00:40:58.820 --> 00:41:06.740]   I can't participate in any of this. This month, just I'm sort of scheduled about two months out now
[00:41:06.740 --> 00:41:11.620]   and I just don't have give for this. And I know it'd be good if I'd be there. I normally would.
[00:41:11.620 --> 00:41:16.740]   I've done this past year is I just can't do any of it this year. You know, if you're clear,
[00:41:16.740 --> 00:41:21.700]   I think people get it. Like, okay, yeah, must be busy. You know? So I get a lot of it. Saying no
[00:41:21.700 --> 00:41:26.660]   is hard. I'm excited. That's why I'm excited for Tim Ferriss's new book, which is just about saying no.
[00:41:26.660 --> 00:41:30.660]   That one's going to be good. All right. Who have we got next?
[00:41:30.660 --> 00:41:35.540]   David's next. I'm an architect that left a traditional practice for an in-house design
[00:41:35.540 --> 00:41:41.380]   leader for a hospital system. An executive has encouraged me to take on a diverse roles to broaden my skill set.
[00:41:41.460 --> 00:41:47.780]   How do I balance openness to opportunity while staying focused on a deliberate career trajectory?
[00:41:47.780 --> 00:41:51.300]   Well, just be deliberate about your openness to opportunity.
[00:41:51.300 --> 00:41:55.620]   So, okay. What they're really saying is like, don't just do one thing.
[00:41:56.900 --> 00:42:00.020]   You might want to pick up other skills. That's fine, but be very deliberate about that.
[00:42:00.020 --> 00:42:06.660]   Well, if I'm going to do that, what is my current workload? Let me face productivity dragon. Let me
[00:42:06.660 --> 00:42:10.820]   just do one new skill at a time. That's what I'm doing this year is like, I'm going to take on this
[00:42:10.820 --> 00:42:14.500]   other role and I'm going to simplify this other one until I can master it. Then I'll put that aside and
[00:42:14.500 --> 00:42:20.580]   take on another one. Like being really clear. Again, your workload is your workload and be very careful
[00:42:20.580 --> 00:42:24.500]   about it. The other thing you could do here is just get more clarity on your career trajectory.
[00:42:24.500 --> 00:42:29.780]   So yes, this executive has a vision for what they want your trajectory to be. And maybe taking on these
[00:42:29.780 --> 00:42:36.420]   diverse roles is like a good path forward towards an executive position like his or hers. But maybe
[00:42:36.420 --> 00:42:40.260]   that's not what you want. Maybe that's not what you're looking for. You're like, no, no, I want to just
[00:42:40.260 --> 00:42:44.820]   like do this type of project and eventually get like more autonomy so I can like move over here
[00:42:44.820 --> 00:42:53.620]   and build my farmhouse in Door County up in Illinois or something, Wisconsin, and walk among the trees.
[00:42:53.620 --> 00:42:57.540]   And I don't know, you could have just some different vision. Great. Be specific about that. And like,
[00:42:57.540 --> 00:43:02.420]   that's what I'm working towards. If you're working towards something specific, it's easier to resist the
[00:43:02.420 --> 00:43:06.180]   blandishments of people who are trying to push you over there, which is not where you actually want to go.
[00:43:06.740 --> 00:43:11.860]   So get clear about what you want to do. And if having experience in other roles will be key for what you
[00:43:11.860 --> 00:43:18.020]   want to do, be very deliberate about that. You can be servicing that general desire without having to,
[00:43:18.020 --> 00:43:23.380]   for example, overload yourself. You could be exposed to like other types of obligations in the office
[00:43:23.380 --> 00:43:28.420]   without taking on all the other obligations in the office. So you'll be careful of traps where
[00:43:28.420 --> 00:43:36.580]   a good intention creates a bad scheduling situation. Oh, I was thinking about Door County.
[00:43:37.380 --> 00:43:45.460]   Door County, God, this is coming up from deep work. I think that's the, I think it's deep work where
[00:43:45.460 --> 00:43:53.540]   I talk about Rick Furr making the Viking sword. And he works with at a, a barn with the doors open,
[00:43:53.540 --> 00:43:56.820]   like overlooking one of the Great Lakes. And that was in Door County. That's what I was thinking about.
[00:43:56.820 --> 00:44:00.660]   It's cool up there. It's nice, nice country. All right. Who do we got?
[00:44:00.660 --> 00:44:06.340]   Next is Jay. Is it possible for a nurse to implement time blocking in a 12 hour shift?
[00:44:06.340 --> 00:44:14.180]   No, it's a different type of job. Time blocking presupposes a job more like a knowledge work position,
[00:44:14.180 --> 00:44:18.020]   where you have a relatively large amount of autonomy in terms of how you execute your work.
[00:44:18.020 --> 00:44:23.460]   So anything that's objective based, like, yeah, here's the things you've taken on to do. You need
[00:44:23.460 --> 00:44:26.900]   to make progress on these things and maybe attend some meetings, but how you feel your time between that
[00:44:26.900 --> 00:44:32.180]   meeting is up to you. Time blocking is very useful. So that time is not wasted. A nursing shift typically,
[00:44:32.180 --> 00:44:37.220]   no, no, it's way more structured than that. Like you're, you're seeing patients either as like
[00:44:37.220 --> 00:44:41.380]   assigned by the incoming appointment flow, if it's at a private practice or what's going on on the big
[00:44:41.380 --> 00:44:46.980]   board. If you're in a, like a emergency department type of situation, it's way more structured
[00:44:46.980 --> 00:44:52.420]   what you're doing throughout your shift. So time, time blocking is not that relevant. There's other things
[00:44:52.420 --> 00:44:56.500]   that are relevant in the medical scenario that could make work more sustainable or less exhausting.
[00:44:56.500 --> 00:45:02.820]   Like I'm a big believer in looking at places in the medical context where there's unnecessary friction
[00:45:02.820 --> 00:45:08.180]   that adds up over time to a lot of exhausting heat. Like the way that people have to wrangle with
[00:45:08.180 --> 00:45:11.780]   electronic medical records, for example, can sometimes be like a big source of friction
[00:45:11.780 --> 00:45:17.300]   that really makes things less sustainable. Being explicit about the sort of patient per hour load
[00:45:17.860 --> 00:45:21.380]   and seeing what actually is a reasonable number there, as opposed to just like,
[00:45:21.380 --> 00:45:25.380]   let's push people as far as they can physically go. So there's a lot of things that could be done
[00:45:25.380 --> 00:45:30.180]   in healthcare to make these jobs more sustainable, but they typically aren't the type of things I talk
[00:45:30.180 --> 00:45:34.500]   about, which are more cued into a more highly autonomous knowledge work type role.
[00:45:34.500 --> 00:45:37.220]   All right, what we got?
[00:45:37.220 --> 00:45:44.740]   - So we have a bonus question from Bill that we're going to dedicate the theme music to.
[00:45:44.740 --> 00:45:47.700]   - Is our excuse to still play the slow productivity theme music?
[00:45:47.700 --> 00:45:48.500]   - Yep.
[00:45:48.500 --> 00:45:53.940]   - All right. Let me show you, by the way, Bill sent me, not to encourage this behavior, but I kind of do.
[00:45:53.940 --> 00:45:59.540]   He sent me a first edition of The Good Shepherd, a book I praised on this show is what I think,
[00:45:59.540 --> 00:46:05.300]   like one of the very first techno thrillers. It takes place on the deck of a destroyer in World War II.
[00:46:05.300 --> 00:46:10.820]   And it's written in this sort of tight, I don't know if it's third person or first person, let me see.
[00:46:10.820 --> 00:46:17.700]   But it's tight perspective. All right. I think it's done in tight third person.
[00:46:17.700 --> 00:46:24.100]   So by tight perspective, I mean, it's third person, but it follows the captain. So the perspective never
[00:46:24.100 --> 00:46:29.540]   leaves the, where the captain is, what the captain sees. And it just follows them through this like
[00:46:29.540 --> 00:46:33.620]   very stressful 24 hour ship on the destroyer. And it's written, it feels like in like a real time
[00:46:33.620 --> 00:46:38.500]   type format. Like it just unfolds linearly, like what's happening, tight third person perspective.
[00:46:38.500 --> 00:46:42.660]   So you're just from the perspective of a single person and it's impressionistic, like trying to
[00:46:42.660 --> 00:46:48.340]   build up what it's really like, but also tons of technical details of World War II era anti-summarine
[00:46:48.340 --> 00:46:53.140]   operations on destroyer. So like a lot of technical details, which are presented like in a good techno
[00:46:53.140 --> 00:46:57.060]   thriller without much explanation. Just like the, they just talk about the stuff like they would be
[00:46:57.060 --> 00:47:00.180]   talking about it, even though you don't understand as the reader, what all this stuff means,
[00:47:00.180 --> 00:47:03.540]   like a good techno thriller. I just think it's a really cool, interesting book. It's from,
[00:47:03.540 --> 00:47:10.740]   I'm going to guess 1955. Let me see. I mean, it's post-war, but not super post-war.
[00:47:10.740 --> 00:47:21.060]   Why can't I find it on here? It's not the copyright. What if it was like 2019? Yeah, 1955.
[00:47:21.060 --> 00:47:25.780]   You called it. There we go. So thank you, Bill. You've earned yourself,
[00:47:25.780 --> 00:47:29.700]   whether you asked for it or not, the Slow Productivity Corner theme music.
[00:47:29.700 --> 00:47:42.500]   All right. What's this question? Can a Kanban system work across all departments in an
[00:47:42.500 --> 00:47:48.100]   organization without being overly complex? So for those who don't know, I mean, we talk about a lot on this
[00:47:48.100 --> 00:47:53.620]   show, but the Kanban style system is where you have the columns and you have the cards in the column.
[00:47:53.620 --> 00:48:00.740]   So like in Kanban, typically you have like a waiting to be done, working on and completed column.
[00:48:00.740 --> 00:48:06.020]   And if you're in a team, you might have a working on column for each team member.
[00:48:06.020 --> 00:48:12.100]   So you can clearly see who's working on what and clearly how much they're working on. Kanban has clear
