
[00:00:00.000 --> 00:00:06.440]   I'm Cal Newport and this is deep questions episode 205
[00:24:14.860 --> 00:24:17.800]   It doesn't mean I don't see it. This is how I do it. But if it's more urgent
[00:24:17.800 --> 00:24:23.320]   Like a time sensitive thing you can text me and if there's something that really needs a lot of back-and-forth
[00:24:23.320 --> 00:24:26.440]   Because I'm not on email all day. Let's not do back-and-forth on email
[00:24:26.440 --> 00:24:30.400]   We can set up if we need a couple standing sort of office hour times
[00:24:30.400 --> 00:24:32.520]   You can always call me if we think there's gonna be a lot of work
[00:24:32.520 --> 00:24:37.080]   It needs four or five back and forth because that you can't spread out four or five back and forth over four or five days
[00:24:37.080 --> 00:24:39.080]   Do you like yeah, great
[00:24:39.080 --> 00:24:43.040]   And the problem solved right? I didn't have to make a big lecture about it up front
[00:24:43.040 --> 00:24:45.540]   But when it became an issue, I gave a little explanation. Everyone was happy
[00:24:45.540 --> 00:24:49.200]   All right, so that's all I would say if you're a public-facing media figure eventually
[00:24:49.200 --> 00:24:53.520]   You can't be very accessible be very clear about that people understand or if they don't understand
[00:24:53.520 --> 00:24:56.940]   There's others who do to replace them and it comes to your individual life
[00:24:56.940 --> 00:25:03.960]   Don't make a big deal about it. Just do what's best for you and apologize only if pushed into it
[00:25:03.960 --> 00:25:13.560]   All right doing well here, you know what I didn't do I didn't number my questions I know we have ten
[00:25:13.560 --> 00:25:18.880]   But I should have numbered them because now I don't know where we are. Oh, well, let's just roll on
[00:25:18.880 --> 00:25:20.880]   Larry has the next one
[00:25:20.880 --> 00:25:24.040]   Larry says hi professor Newport. I loved your book
[00:25:24.040 --> 00:25:26.920]   So good. They can't ignore you
[00:25:26.920 --> 00:25:32.640]   But it seems to me that only a small minority of people can possess rare and valuable skills at any given time
[00:25:32.640 --> 00:25:37.780]   Does this mean only a minority of people can succeed in achieving the ideal laid out in your book?
[00:25:37.780 --> 00:25:43.360]   If not, what would a world where most people are so good. They can't be ignored look like
[00:25:43.360 --> 00:25:46.080]   Thank you very much for your time
[00:25:46.080 --> 00:25:51.920]   Good question Larry. It allows me to clarify something. Yes, the big idea in my 2012 book
[00:25:51.920 --> 00:25:54.760]   Be so good. They can't ignore you is
[00:25:54.760 --> 00:25:58.740]   That you should build what I called rare and valuable skills
[00:25:58.740 --> 00:26:06.040]   Use those as leverage then to take control over your career move it towards things that resonate and away from things that don't
[00:26:06.040 --> 00:26:12.920]   More more recently. I might talk about that as use that leverage to get closer to your ideal lifestyle
[00:26:13.440 --> 00:26:18.880]   Same idea. So Larry is saying well, who's how many people can really have rare and valuable skills?
[00:26:18.880 --> 00:26:24.460]   How many people are going to be a world-class writer or mathematician or something like this and this is an important clarification
[00:26:24.460 --> 00:26:30.920]   Your definition Larry what you're thinking of when you think of rare and valuable skills is too broad
[00:26:30.920 --> 00:26:36.560]   Too strict I should say when you're thinking rare and valuable skills. You're thinking at
[00:26:36.560 --> 00:26:39.600]   large scales of
[00:26:40.680 --> 00:26:42.680]   Competition rather that you're the best
[00:26:42.680 --> 00:26:47.800]   That's way too strict and ambitious when I say rare and valuable skills. I mean you can do something for your employer
[00:26:47.800 --> 00:26:51.120]   that is valuable to your employer and
[00:26:51.120 --> 00:26:54.360]   They don't have a lot of other people who can do that for them right now
[00:26:54.360 --> 00:26:59.200]   So the scope for rare and valuable skills is your employment situation?
[00:26:59.200 --> 00:27:05.520]   So everyone can have rare and valuable skills that give them leverage. I mean, let's get concrete
[00:27:05.520 --> 00:27:09.400]   Let's say you went to college you have an entry-level job
[00:27:10.320 --> 00:27:17.720]   You're working at a communications nonprofit outside of Boston. You have your fancy degree, but you're starting at an entry-level job. You're basically
[00:27:17.720 --> 00:27:22.520]   They'll call you an associate but you're kind of like an assistant to someone who's higher up
[00:27:22.520 --> 00:27:27.920]   You're helping organize projects and trips that they work on something like this right a very standard sort of entry-level job
[00:27:27.920 --> 00:27:31.540]   What would rare and valuable skills mean right there?
[00:27:31.540 --> 00:27:34.760]   well, you are
[00:27:34.760 --> 00:27:39.440]   Reliable you accomplish the things you say you're going to accomplish you're organized
[00:27:40.200 --> 00:27:42.720]   You you learn and understand
[00:27:42.720 --> 00:27:46.160]   Whatever it is that the people you assist do
[00:27:46.160 --> 00:27:48.920]   So you can make their life easier
[00:27:48.920 --> 00:27:54.760]   Maybe they work with a particular in this and I'm thinking about an actual person actual job here
[00:27:54.760 --> 00:27:58.240]   This is actually a job. My wife had out of college. So I'm using this as an example
[00:27:58.240 --> 00:28:00.680]   But let's say they work with a particular tour provider
[00:28:00.680 --> 00:28:07.400]   They would take teachers on tours getting to learn how that tour operator works and the people over there. That's all valuable
[00:28:07.400 --> 00:28:12.040]   That's very valuable to this employer and they don't have other people who can do this for him
[00:28:12.040 --> 00:28:16.040]   They could try to hire someone else, but they don't know if they're gonna be good or not that gives you leverage now
[00:28:16.040 --> 00:28:20.200]   You're able to move up you have leverage over what you want to do and what you don't want to do and you can start
[00:28:20.200 --> 00:28:23.160]   Moving up in that job you move up to the next level you do that next level. Well
[00:28:23.160 --> 00:28:28.200]   You get good at it. You master elements of it. They're specific to the job
[00:28:28.200 --> 00:28:30.220]   Other people don't do it as well as you and you move up
[00:28:30.220 --> 00:28:33.800]   So what I'm trying to say Larry is rare and valuable is relative to the employer
[00:28:33.800 --> 00:28:37.360]   Or if you're self-employed relevant to your specific clients
[00:28:37.360 --> 00:28:43.320]   Everyone can build rare and valuable skills in their particular context that career capital is leverage
[00:28:43.320 --> 00:28:50.260]   Use that leverage just keep moving your job closer and closer to supporting the lifestyle that you desire
[00:28:50.260 --> 00:28:55.280]   All right, what do we got here Matt
[00:28:55.280 --> 00:28:58.400]   Matt says you've argued
[00:28:58.400 --> 00:29:01.040]   about not basing
[00:29:01.040 --> 00:29:03.560]   your career decisions on passions
[00:29:03.560 --> 00:29:13.320]   But what about one's temperament specifically under the big five personality model if one is low in conscientiousness or particularly high in openness
[00:29:13.320 --> 00:29:17.680]   How should that be considered to avoid getting into an ill-suited role?
[00:29:17.680 --> 00:29:18.160]   All right
[00:29:18.160 --> 00:29:21.680]   So I put this back-to-back with Larry's question because they're both dealing with careers
[00:29:21.680 --> 00:29:25.940]   And they're both dealing with ideas for my book so good. They can't ignore you
[00:29:27.800 --> 00:29:30.920]   Now I think what's happening here again is
[00:29:30.920 --> 00:29:38.080]   Too strict of an interpretation of what I am talking about. So in so good. They can't ignore you. I
[00:29:38.080 --> 00:29:44.240]   reject what I called up the passion hypothesis, which is this idea that the primary factor in
[00:29:44.240 --> 00:29:51.660]   Generate a feeling of fulfillment or passion in your career is matching the type of work you do to the pre-existing passion
[00:29:51.660 --> 00:29:57.740]   If you can match your work successfully to what you're meant to do you will find your work fulfilling
[00:29:57.740 --> 00:30:00.140]   And if you get this match wrong, you won't
[00:30:00.140 --> 00:30:03.100]   That was a dominant hypothesis
[00:30:03.100 --> 00:30:08.180]   When I was writing so good, they can't ignore you. It is a dominant hypothesis today, though
[00:30:08.180 --> 00:30:13.100]   I would say not as strong now as it was back then. It's often summarized with the
[00:30:13.100 --> 00:30:16.140]   axiom follow your passion
[00:30:16.140 --> 00:30:18.740]   They argued that's wrong
[00:30:18.740 --> 00:30:24.580]   Now Matt, I think you're taking that argument and you're pushing it farther to say, okay, nothing nothing really matters
[00:30:25.340 --> 00:30:29.140]   Nothing intrinsic at all matters for whether or not you're gonna like your job and that's actually not true
[00:30:29.140 --> 00:30:35.980]   I'm pushing back against a strong form of the matching hypothesis that a match to a pre-existing passion is all that matters
[00:30:35.980 --> 00:30:42.020]   And I'm saying no. No, it's more complicated than that. The choice of job is not trivial
[00:30:42.020 --> 00:30:47.420]   But it is not the single determinant factor of whether or not you end up passionate about your work
[00:30:47.420 --> 00:30:49.860]   The real important stuff happens after you choose your job
[00:30:49.860 --> 00:30:53.980]   Do you build rare and valuable skills like we talked about with the last?
[00:30:54.820 --> 00:30:55.820]   question
[00:30:55.820 --> 00:31:01.300]   Are you applying those rare and valuable skills as leverage to move your career towards things that resonate and away from things that don't?
[00:31:01.300 --> 00:31:08.940]   Towards your ideal lifestyle and away from traps that you want to avoid. Are you crafting your career in a way that is?
[00:31:08.940 --> 00:31:13.900]   Consistent and complements your vision of a deep life if you're doing this that's very hard work
[00:31:13.900 --> 00:31:15.900]   It takes time and strategy over many years
[00:31:15.900 --> 00:31:22.580]   That is where real passion grows the actual initial choice of the job is just the first small step in that long journey
[00:31:23.020 --> 00:31:25.020]   That's really what I'm arguing
[00:31:25.020 --> 00:31:31.580]   However making that first small step choosing what job you want to do. That's not throwing a dart at
[00:31:31.580 --> 00:31:37.200]   A job listing board and say it doesn't matter at all. What job I have you still want to think about it
[00:31:37.200 --> 00:31:41.860]   So your temperament? Yes, it matters pick a job that's better suited for your temperament
[00:31:41.860 --> 00:31:45.780]   Do you like to be around people do you like to be alone? Sure
[00:31:45.780 --> 00:31:48.700]   You see your personality matters skills
[00:31:48.700 --> 00:31:52.460]   You already have matters if you're coming out of school with a math degree and you're pretty good at it
[00:31:52.460 --> 00:31:57.940]   Well, that's going to get you some career capital much faster than if you become a yoga instructor
[00:31:57.940 --> 00:32:02.100]   So pre-existing skills matter a general interest in the field. Sure that matters
[00:32:02.100 --> 00:32:07.700]   You know like I'm interested in academia seems romantic to me
[00:32:07.700 --> 00:32:13.740]   So, you know that is a mark in favor of going to graduate school all that stuff matters
[00:32:13.740 --> 00:32:21.420]   So use what you have when making your choice, but keep in mind that there may be many different jobs that make sense for you to pursue
[00:32:21.420 --> 00:32:22.900]   and
[00:32:22.900 --> 00:32:26.380]   Once you make the choices what happens next is ultimately decide whether or not you get
[00:32:26.380 --> 00:32:31.860]   Fulfilling out of it. So Matt you can take your temperament into account take your skills into account interest into account
[00:32:31.860 --> 00:32:33.860]   I'm a big believer in
[00:32:33.860 --> 00:32:38.460]   Looking at what would the opportunities be if and when I get really good at this job?
[00:32:38.460 --> 00:32:43.180]   and do I see down the line opportunities that are really going to give me a lot of
[00:32:43.180 --> 00:32:49.180]   Control over my life or open up the things that are really important to my ideal lifestyle. That's all critical
[00:32:49.180 --> 00:32:54.260]   Don't just throw a dart but don't think that the choice by itself is all that it takes to love your work and
[00:32:54.260 --> 00:33:00.180]   Don't over sweat that choice. There's usually many right answers. The issue is not I'm going to choose the wrong job
[00:33:00.180 --> 00:33:04.180]   The real issue for most people is I'm going to do the wrong things
[00:33:04.180 --> 00:33:06.780]   Once I have a job
[00:33:06.780 --> 00:33:12.980]   All right, I think we've had a bunch of men in a row so I have some women here
[00:33:12.980 --> 00:33:18.320]   There's three in a row. I did this by accident, but actually we had a run of men
[00:33:18.320 --> 00:33:20.020]   They'll have a run of
[00:33:20.020 --> 00:33:23.220]   Women asking questions. So let's actually get to some reasonable questions then
[00:33:23.220 --> 00:33:27.740]   All right, Sarah says how can schools implement a deep work approach?
[00:33:27.740 --> 00:33:30.420]   to learning
[00:33:30.420 --> 00:33:32.540]   All right. So let's think elementary
[00:33:32.540 --> 00:33:39.500]   High school level so like secondary elementary school level at that at that level of education
[00:33:39.500 --> 00:33:47.220]   Can we be doing things to prepare students for cognitive work and in particular deep work type efforts
[00:33:47.220 --> 00:33:53.700]   I think so. I think there's at least three things that we could specifically integrate into
[00:33:53.700 --> 00:33:56.140]   curriculums
[00:33:56.140 --> 00:34:03.180]   One is just the mental model teaching the students the mental model that talks about concentration as a skill. That is a
[00:34:03.180 --> 00:34:05.460]   trainable
[00:34:05.460 --> 00:34:07.260]   It's like running
[00:34:07.260 --> 00:34:10.260]   The more you train the faster you can do it and be
[00:34:10.260 --> 00:34:12.980]   incredibly valuable
[00:34:13.020 --> 00:34:18.220]   This is what allows okay great Andrew Wiles is all formats less theorem sure
[00:34:18.220 --> 00:34:21.900]   But it's also what allows your your favorite musician or songwriter?
[00:34:21.900 --> 00:34:28.340]   To do something really innovative with the music or to learn the instrument that they then play it away
[00:34:28.340 --> 00:34:31.700]   That is so impressive what allows this athlete to be so great
[00:34:31.700 --> 00:34:34.260]   that allows this writer to write this book that you love or
[00:34:34.260 --> 00:34:41.700]   That allows this public thinker to really shape the public conversation. You've got to teach them this mental model
[00:34:42.180 --> 00:34:44.180]   concentration especially in today's
[00:34:44.180 --> 00:34:51.820]   knowledge style economy knowledge style economy of ideas as well as actual economic output
[00:34:51.820 --> 00:34:56.300]   Concentration deep thinking careful thinking it's everything
[00:34:56.300 --> 00:35:01.340]   It's like being good with the sword in ancient Sparta, and it's something that has to be trained
[00:35:01.340 --> 00:35:05.020]   Just giving them that model very important
[00:35:05.020 --> 00:35:07.380]   to
[00:35:07.380 --> 00:35:09.260]   Practice this in the classroom
[00:35:09.260 --> 00:35:11.820]   And we're gonna sit here and do this. It's gonna be 20 minutes and
[00:35:11.820 --> 00:35:18.860]   Then you know what by October we're gonna do 30 minute sessions and by November. We're gonna do 40 minute sessions
[00:35:18.860 --> 00:35:23.660]   Just working on whatever these hard visualization problems or math problems are gonna do writing prompts
[00:35:23.660 --> 00:35:26.460]   You just write write write and don't let your concentration wander
[00:35:26.460 --> 00:35:31.180]   But then when it's over everyone can jump up and and you know run around and and get all their wiggles out and then we're gonna
[00:35:31.180 --> 00:35:37.260]   Sit down and do it again. You can actually practice concentration do interval training on concentration in the classroom
[00:35:37.260 --> 00:35:42.380]   A this will make them better at concentrating B. It reinforces that aspect of the mental model
[00:35:42.380 --> 00:35:46.900]   I reference that concentration can be trained let your students see they get better at it
[00:35:46.900 --> 00:35:49.980]   Let them see they get better at it
[00:35:49.980 --> 00:35:55.180]   That's more critical than how good you make them knowing that they can always get better at it
[00:35:55.180 --> 00:35:59.420]   And the three I would have detailed notes for parents
[00:35:59.420 --> 00:36:06.540]   About how homework should go and about this mental model and how homework is is an aspect for them to practice
[00:36:07.540 --> 00:36:13.820]   Sustained and focus concentration at home and how they should set up homework and it should be these set times
[00:36:13.820 --> 00:36:15.820]   They know when it's going to be and it should be
[00:36:15.820 --> 00:36:20.400]   Disconnected and there should be no phone there and you should say your students will 100% I will put
[00:36:20.400 --> 00:36:26.020]   $1,000 on the table wagering that the first thing your student will say to you is I need the computer
[00:36:26.020 --> 00:36:29.820]   I need internet to do research and there's Google Classroom has my notes in it
[00:36:29.820 --> 00:36:32.340]   Call BS on that great
[00:36:32.340 --> 00:36:36.620]   Let's sit down at the computer together and get everything you need and then you can go do the work with it
[00:36:36.620 --> 00:36:38.860]   Don't let them use that or here's the other one
[00:36:38.860 --> 00:36:41.900]   You will see you know, and I'll bet a lot of money on this because I've been doing this for a while. I
[00:36:41.900 --> 00:36:44.460]   Need my phone
[00:36:44.460 --> 00:36:49.420]   Because I have to I have to text my group mates if I have questions
[00:36:49.420 --> 00:36:53.340]   So you get detailed notes from teachers to say call BS
[00:36:53.340 --> 00:36:59.060]   You know homework should be a time for them to practice it by the way
[00:37:00.300 --> 00:37:04.700]   There is an extra mental health benefit to making work at home
[00:37:04.700 --> 00:37:08.660]   Especially for high school age students or junior high age students with pretty intense homework
[00:37:08.660 --> 00:37:16.740]   If you actually work structured without distraction the amount of time it takes to get that work done. Well cuts by a factor of two or three
[00:37:16.740 --> 00:37:19.260]   That's not nothing
[00:37:19.260 --> 00:37:24.180]   If three hours that goes kind of late into the night gets replaced with one hour done right before dinner
[00:37:24.180 --> 00:37:29.140]   It is a much smaller footprint that homework is a much smaller footprint on the student schedule
[00:37:29.140 --> 00:37:31.140]   So yes, I think we should be training deep work
[00:37:31.140 --> 00:37:33.540]   There are some ideas off the top of my head
[00:37:33.540 --> 00:37:39.980]   All right quick question Christine asks, when do you listen to podcast?
[00:37:39.980 --> 00:37:47.220]   For me chores is a big one cleaning dishes cleaning the house mowing the yard
[00:37:47.220 --> 00:37:52.980]   Great time to listen to either podcast or books on tape. I go back and forth. I treat those interchangeably
[00:37:52.980 --> 00:37:55.380]   driving
[00:37:55.380 --> 00:38:00.100]   So driving will be another time. I'll do that the walk home from my kids bus stop
[00:38:00.100 --> 00:38:04.180]   So I take my older two boys to the bus stop in the morning about 15 minutes away
[00:38:04.180 --> 00:38:09.460]   So that walk home I would consistently listen to things and then sometimes I would add on to that walk
[00:38:09.460 --> 00:38:12.860]   So I'd make it a little bit longer than 15 minutes on the way home
[00:38:12.860 --> 00:38:17.100]   So that's when I'm listening the podcast not all the time
[00:38:17.100 --> 00:38:23.540]   But during times when my mind would otherwise be bored the exception of that of course is listening to deep questions
[00:38:24.540 --> 00:38:29.420]   That you want to listen to as soon as it comes out as many times as you can fit into your week
[00:38:29.420 --> 00:38:33.580]   All right, let's do a
[00:38:33.580 --> 00:38:36.180]   Who here's another podcasting question, okay
[00:38:36.180 --> 00:38:41.540]   Got a podcasting question here pontificate a little bit. So caveat emptor
[00:38:41.540 --> 00:38:45.180]   Before we do a couple more sponsors. Okay, this question comes from Paula
[00:38:45.180 --> 00:38:50.060]   Paula says I really enjoy your episodes on
[00:38:50.540 --> 00:38:56.060]   The business of podcasting and its trends when I was looking for information on starting my own podcast
[00:38:56.060 --> 00:39:00.540]   It seemed like a lot of the materials out there were focused on podcast as marketing tools
[00:39:00.540 --> 00:39:07.420]   Ways to do quick easy production with lots of episodes as a content-rich way to show off your expertise
[00:39:07.420 --> 00:39:15.100]   I'm more interested in podcasting as the audio equivalent of long-form nonfiction narrative writing like a planet money or Freakonomics
[00:39:15.100 --> 00:39:20.020]   Paula notes in parentheses that she is a economist herself
[00:39:20.700 --> 00:39:23.440]   So that's why she was using Freakonomics as an example
[00:39:23.440 --> 00:39:27.300]   Paula goes on to say I see the value in all these formats
[00:39:27.300 --> 00:39:31.140]   But if the low barrier to start promotional style podcast fill the directories
[00:39:31.140 --> 00:39:34.500]   Does that turn off the potential audience to other styles?
[00:39:34.500 --> 00:39:38.180]   Do they step into the podcast world get overwhelmed see a lot of styles?
[00:39:38.180 --> 00:39:40.620]   They don't like and that feel very amateur and leave
[00:39:40.620 --> 00:39:49.060]   For amateurs interested in other styles does their entryway become working with an established production company like in traditional publishing thoughts. All right, Paula
[00:39:49.060 --> 00:39:53.140]   I love pontificating on podcasting as a
[00:39:53.140 --> 00:39:56.220]   Business, I have a few thoughts here number one
[00:39:56.220 --> 00:40:02.940]   No, I don't think the proliferation of these sort of low quality
[00:40:02.940 --> 00:40:05.660]   checklist productivity style
[00:40:05.660 --> 00:40:12.140]   Marketing podcast is going to hurt other more serious attempts at podcasting by checklist productivity. By the way, that's my
[00:40:12.140 --> 00:40:16.660]   That's my reference to the genre of productivity that says
[00:40:17.380 --> 00:40:19.380]   If you just have the right
[00:40:19.380 --> 00:40:21.780]   insider information
[00:40:21.780 --> 00:40:24.220]   the right steps and
[00:40:24.220 --> 00:40:29.420]   Just go through and execute these steps. You can accomplish these big really interesting things like you want to just work
[00:40:29.420 --> 00:40:33.060]   You want to triple your income and work a fraction of your time?
[00:40:33.060 --> 00:40:37.980]   Just have the right checklist to go through and at the other end of that you'll accomplish that goal. You want a podcast?
[00:40:37.980 --> 00:40:44.420]   It's going to be a great marketing tool for your company. The key is going through these checklists. That's checklist productivity for anything. That is
[00:40:45.780 --> 00:40:51.540]   Desirable for any type of outcome that a lot of people would want checklist or never enough. They're really appealing
[00:40:51.540 --> 00:40:56.380]   Because it's tractable. I put in a little bit of effort. I make my way through the list
[00:40:56.380 --> 00:40:59.780]   You feel like you're making progress but things that are hard or hard and checklist aren't enough
[00:40:59.780 --> 00:41:06.540]   Anyways, there's a lot of checklist productivity out there for marketing podcasts. You get a bunch of these podcasts that no one ever listens to
[00:41:06.540 --> 00:41:09.900]   Because it's people just
[00:41:09.900 --> 00:41:13.020]   Talking about whatever their industry is in a way that no one would care about
[00:41:13.020 --> 00:41:16.140]   I don't think that hurts other people making a more serious run
[00:41:16.140 --> 00:41:24.220]   Podcasting is developed enough. There's enough podcast out there. People aren't just perusing directories to see what they want to listen to
[00:41:24.220 --> 00:41:27.940]   It's more like radio shows or TV shows on streamers
[00:41:27.940 --> 00:41:33.900]   Now people hear about things through trusted sources a friend recommends it. They hear someone on another show a
[00:41:33.900 --> 00:41:38.460]   Show is spotlighted on one of these top charts or spotlights
[00:41:38.980 --> 00:41:42.380]   That let's say like an Apple or Spotify does that's how people find podcasts now
[00:41:42.380 --> 00:41:45.900]   So the fact that a lot of crap is out there. I don't think it's a problem. All right number two
[00:41:45.900 --> 00:41:49.580]   You ask
[00:41:49.580 --> 00:41:54.660]   Should you work with a production company? That's not really going to be that's not an entryway
[00:41:54.660 --> 00:41:57.540]   So there's not
[00:41:57.540 --> 00:42:01.500]   There's not production companies out there that will say, you know
[00:42:01.500 --> 00:42:07.660]   Paula like you seem like you're smart and interesting will build this podcast around you and like you'll find a big audience
[00:42:07.820 --> 00:42:13.620]   there are production companies, but who they tend to work with is either established podcast or
[00:42:13.620 --> 00:42:16.060]   established figures
[00:42:16.060 --> 00:42:20.580]   So like an established well-known writer and they will say you have a big audience
[00:42:20.580 --> 00:42:26.500]   We will will help you build the podcast around it. But often what they're really offering there is technical expertise
[00:42:26.500 --> 00:42:27.660]   So there's not
[00:42:27.660 --> 00:42:32.820]   There's not an entryway in the podcasting like you would have in publishing where if you have the right idea the right publisher
[00:42:32.820 --> 00:42:36.020]   Might get behind it and you can just focus on the writing and it could take off
[00:42:36.860 --> 00:42:43.020]   Podcasting requires a lot more from the you know, the actual podcaster has to build a show that builds an audience
[00:42:43.020 --> 00:42:45.900]   All right, so that's my second
[00:42:45.900 --> 00:42:49.020]   Third I
[00:42:49.020 --> 00:42:57.100]   Don't quite know how to develop this theory, but see I see a direct line I think blogging and podcasting are connected
[00:42:57.100 --> 00:43:04.060]   Social media which emerged between blogging and podcasting is a very different beast and it warped
[00:43:04.300 --> 00:43:11.040]   It's my pontification everyone should be aware. It warped our understanding of democratized digital content production. Here's what I mean about that
[00:43:11.040 --> 00:43:15.180]   when blogging came along and blogging as at the as the
[00:43:15.180 --> 00:43:22.940]   the rearguard action of the web in general web 2.0 the ability for the average person to be able to publish text that's accessible around
[00:43:22.940 --> 00:43:28.380]   The world without having to have access to a magazine or to a newspaper or to a book press this revolution
[00:43:28.380 --> 00:43:34.180]   This democratizing of text in the digital in the digital setting that sort of reached its apotheosis with the blog
[00:43:34.180 --> 00:43:37.780]   This was an important revolution
[00:43:37.780 --> 00:43:45.340]   But most blogs did terribly because it turns out here's what happens when you use digital tools to democratize
[00:43:45.340 --> 00:43:48.980]   different media channels it allows
[00:43:48.980 --> 00:43:51.700]   many more people
[00:43:51.700 --> 00:43:56.980]   to get in and take a swing, but what it doesn't do is lower the bar of
[00:43:58.140 --> 00:44:00.940]   quality of originality for success
[00:44:00.940 --> 00:44:04.420]   So it's a good thing for
[00:44:04.420 --> 00:44:11.020]   the culture writ large because there's lots of diverse voices or interesting voices or or styles or ideas that
[00:44:11.020 --> 00:44:15.740]   That never really would have got a shot to get above that bar if they had to write for life
[00:44:15.740 --> 00:44:20.220]   Magazine and try to get in there blogging minute was possible that you you could take your shot
[00:44:20.220 --> 00:44:21.720]   No one's going to hold you back
[00:44:21.720 --> 00:44:27.320]   So it's good for the culture writ large because you get a more interesting more innovation more interesting set of writers
[00:44:27.320 --> 00:44:29.760]   but for the individual it can seem frustrating because
[00:44:29.760 --> 00:44:37.140]   99.9% of individuals aren't producing stuff at the bar that it matters. So when you this is the key mistake of the
[00:44:37.140 --> 00:44:40.500]   democratization of digital media that people often make
[00:44:40.500 --> 00:44:43.340]   democratizing access to the media does not
[00:44:43.340 --> 00:44:47.260]   Reduce the quality bar relate required to succeed
[00:44:47.260 --> 00:44:52.180]   So we get this standard pushback around blogging when that happens like well, most blogs are bad
[00:44:52.180 --> 00:44:56.020]   So this isn't changing publishing but it did yes, of course most blogs are bad
[00:44:56.660 --> 00:45:01.420]   But there was a lot of good ones and it brought a lot of people to the into the industry that might have otherwise
[00:45:01.420 --> 00:45:07.660]   Not and innovated the form and you know, you have the whole like just even in politics even the whole
[00:45:07.660 --> 00:45:15.380]   Wonk approach to understanding politics and wonk blog and yet as our client and Nate Silver and all this came out of blogging these voices
[00:45:15.380 --> 00:45:21.820]   That you know would have otherwise had to have worked their way up through newsrooms and the traditional political reporting
[00:45:23.460 --> 00:45:26.620]   Podcasting is very similar. It's democratizing digital audio
[00:45:26.620 --> 00:45:33.780]   Now almost anyone like me can put together a show and have it out there and it can leap across the uncanny valley
[00:45:33.780 --> 00:45:37.460]   between the internet and terrestrial radio that we're used to and and you can
[00:45:37.460 --> 00:45:42.460]   Be in the same ecosystem and almost anyone can do this now and this is all great for the whole culture because you have a lot
[00:45:42.460 --> 00:45:43.340]   Of innovation happening
[00:45:43.340 --> 00:45:49.400]   but for the individual is still hard because the quality bar is still really high to produce an audio program that a lot of people want
[00:45:49.400 --> 00:45:52.140]   To listen to is really hard. It's like why most radio shows failed
[00:45:52.940 --> 00:45:57.580]   It's why the people who were great at it the Howard Stearns of the world the Dave Ramsey of the world make a lot of
[00:45:57.580 --> 00:45:59.580]   Money, it's really hard to do
[00:45:59.580 --> 00:46:05.180]   Now why I talked about social media being a divergence is because social media warped our
[00:46:05.180 --> 00:46:10.660]   understanding of this democratization of digital media because it didn't just democratize
[00:46:10.660 --> 00:46:17.420]   Access to various media they played these weird algorithmic games with attention
[00:46:17.420 --> 00:46:20.060]   and I talked about this some in
[00:46:20.540 --> 00:46:24.060]   Deep work a little bit in digital minimalism as well
[00:46:24.060 --> 00:46:26.940]   But I had more of a for lack of a better word
[00:46:26.940 --> 00:46:32.740]   Collectivist model of attention where it not just gave everyone access to publish we had that before
[00:46:32.740 --> 00:46:38.580]   But it gave everyone access to some attention now. It used to be in the early days of
[00:46:38.580 --> 00:46:43.240]   Social media back when it was really based on the social graph the way this unfolded was
[00:46:43.240 --> 00:46:48.720]   You would post things and your friends would look at what you posted and they would give you comments on it and you would do
[00:46:48.720 --> 00:46:53.060]   The same for them and now you can kind of post stuff and have and you could have
[00:46:53.060 --> 00:46:58.140]   Attention. Yeah. Hey, look, here's a picture. I went to the farm or here's what I was up to today
[00:46:58.140 --> 00:47:02.140]   Here's a little quip and people give you attention. Hey, good work. That looks beautiful or whatever
[00:47:02.140 --> 00:47:04.220]   And if you had tried to post any of that on a blog
[00:47:04.220 --> 00:47:08.500]   Like no one would have come there wasn't a collectivization of attention there
[00:47:08.500 --> 00:47:09.500]   That wasn't gonna attract an audience
[00:47:09.500 --> 00:47:13.460]   I've God forbid you had a newspaper column where you were just posting these observations
[00:47:13.460 --> 00:47:17.900]   You know the paper would have fired you on day two, but social media added this new artificial
[00:47:18.580 --> 00:47:22.740]   Attention redistribution, which is really what people want is the attention
[00:47:22.740 --> 00:47:25.380]   So it used to just be this
[00:47:25.380 --> 00:47:31.540]   Implicit contract between friends. I'll post stuff. Let's be honest garbage. You'll post kind of garbage
[00:47:31.540 --> 00:47:34.980]   We'll all talk about each other's garbage and we'll all feel like we have an audience
[00:47:34.980 --> 00:47:38.060]   then things got more sophisticated and
[00:47:38.060 --> 00:47:40.820]   By the time you get to something like tick-tock
[00:47:40.820 --> 00:47:46.500]   Now you have just direct manipulation of attention redistribution where they will take something you post
[00:47:46.700 --> 00:47:50.960]   Occasionally and show it to a lot of people so that from your perspective you were getting these
[00:47:50.960 --> 00:47:57.640]   Intermittent hard to predict giant burst of reinforcement that make you feel like my god like that really took off
[00:47:57.640 --> 00:48:00.700]   Maybe I'm really close to breaking out
[00:48:00.700 --> 00:48:05.460]   When I was a writing at Bevco yesterday at the coffee shop near where I?
[00:48:05.460 --> 00:48:10.180]   Record this podcast. There was a two gen Z years on I might have been a date
[00:48:10.180 --> 00:48:15.460]   I don't know sound like a date like a first date and they were just going back and forth about tick-tock and like well
[00:48:15.460 --> 00:48:21.140]   I had this one video and you know, it had these views and that's just pure manipulation of attention
