
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:20:45.400 --> 00:20:48.440]   with your friends who are in the same trenches with you
[00:20:48.440 --> 00:20:50.320]   and that's not a bad thing to do
[00:20:50.320 --> 00:20:52.240]   but it can be more helpful to do it with someone
[00:20:52.240 --> 00:20:54.060]   who's just a little farther down the road
[00:20:54.060 --> 00:20:55.720]   so you can get their wisdom.
[00:20:55.720 --> 00:20:58.360]   And so I was doing that one day with one of my,
[00:20:58.360 --> 00:21:02.280]   and I've had several great mentors who I'm so grateful to.
[00:21:02.280 --> 00:21:06.160]   But I was grumbling a little about some complaining
[00:21:06.160 --> 00:21:11.160]   and some other teen habits and this wise older mama,
[00:21:11.160 --> 00:21:13.960]   even though she didn't know about my dusting analogy,
[00:21:13.960 --> 00:21:17.760]   she said, "You need to wait and pray and keep working
[00:21:17.760 --> 00:21:20.860]   "just the way you're doing and they will come around.
[00:21:20.860 --> 00:21:24.120]   "They are not quite who God intends them to be yet."
[00:21:24.120 --> 00:21:27.520]   And she was right, they did come around.
[00:21:27.520 --> 00:21:32.200]   And so I think having a mentor is extremely important.
[00:21:34.040 --> 00:21:37.880]   - I like that and I like what your mentor told you.
[00:21:37.880 --> 00:21:41.320]   Give yourself some grace.
[00:21:41.320 --> 00:21:46.320]   Give yourself permission to wait on a result.
[00:21:46.320 --> 00:21:51.880]   I think that our world today is the instant gratification
[00:21:51.880 --> 00:21:54.280]   and we're gonna try this plan
[00:21:54.280 --> 00:21:57.800]   because it promises instant results or fast results
[00:21:57.800 --> 00:21:59.920]   and when we don't get fast results,
[00:21:59.920 --> 00:22:03.480]   we feel like we're failures or that that plan was not for us
[00:22:03.480 --> 00:22:06.240]   or that we were definitely not for that plan.
[00:22:06.240 --> 00:22:11.040]   And so that is real wisdom, to wait and persevere
[00:22:11.040 --> 00:22:15.560]   and give yourself grace that just because everything
[00:22:15.560 --> 00:22:18.720]   has not righted itself in the first week
[00:22:18.720 --> 00:22:21.960]   does not mean that it's not coming around.
[00:22:21.960 --> 00:22:25.400]   - Yes, and we also, besides the instant gratification,
[00:22:25.400 --> 00:22:30.400]   we also can't think that it is a straight upward line
[00:22:30.840 --> 00:22:34.120]   that marks the progress of our home education.
[00:22:34.120 --> 00:22:36.200]   You're tempted to think it's a graph
[00:22:36.200 --> 00:22:39.800]   that just goes right up at a constant and steady pace.
[00:22:39.800 --> 00:22:43.040]   You do your work and the development comes in kind
[00:22:43.040 --> 00:22:46.100]   and it's not like that, it's more like a scatter plot.
[00:22:46.100 --> 00:22:49.040]   - Oh my goodness.
[00:22:49.040 --> 00:22:52.160]   - Ups and downs and going gangbusters for a while
[00:22:52.160 --> 00:22:54.440]   and then hitting a wall and falling flat.
[00:22:54.440 --> 00:22:55.840]   - Oh, that is so good.
[00:22:55.840 --> 00:22:59.160]   Okay, so listeners, you might think that's not encouraging,
[00:22:59.160 --> 00:23:01.720]   that's not encouraging, but it is, okay?
[00:23:01.720 --> 00:23:06.200]   We're not, we want you to know that it's natural
[00:23:06.200 --> 00:23:10.560]   that things don't always get better, you know?
[00:23:10.560 --> 00:23:15.560]   It really may, there may be a season or a subject
[00:23:15.560 --> 00:23:19.160]   of three steps forward, two steps back with you
[00:23:19.160 --> 00:23:21.760]   or with one of your students, one of your children.
[00:23:21.760 --> 00:23:26.600]   I like that, things are sometimes a scatter plot.
[00:23:26.600 --> 00:23:30.280]   Yes, that is so true and you just realize,
[00:23:30.280 --> 00:23:33.080]   but in your own life, mamas and daddies,
[00:23:33.080 --> 00:23:35.240]   think about the things that you have been pursuing
[00:23:35.240 --> 00:23:37.800]   that you have wanted to get better at.
[00:23:37.800 --> 00:23:42.800]   Is it always a steady clear upward climb?
[00:23:42.800 --> 00:23:46.000]   Do you just keep getting better and better
[00:23:46.000 --> 00:23:50.860]   or do you stay at this level where you're not very good
[00:23:50.860 --> 00:23:55.860]   at something for a long time and then you have a breakthrough
[00:23:56.040 --> 00:23:59.640]   and then it unravels a little bit and then you go forward?
[00:23:59.640 --> 00:24:02.960]   I think that's really wise, that's really good.
[00:24:02.960 --> 00:24:08.320]   All right, tell me some creative things
[00:24:08.320 --> 00:24:13.320]   that your family has done to fight the doldrums, Jennifer.
[00:24:13.320 --> 00:24:17.240]   I have shared before, one of my daughters,
[00:24:17.240 --> 00:24:21.820]   we hit a wall and it may have had something
[00:24:21.820 --> 00:24:23.880]   to do with the weather.
[00:24:23.880 --> 00:24:28.320]   It was cold and gray, but one of the walls we hit
[00:24:28.320 --> 00:24:31.840]   was in challenge A when there was so much
[00:24:31.840 --> 00:24:36.840]   to memorize geography-wise and spelling was not her forte
[00:24:36.840 --> 00:24:41.680]   and having to memorize the names of all of these
[00:24:41.680 --> 00:24:45.240]   world capitals and spell them correctly,
[00:24:45.240 --> 00:24:48.360]   it just took a toll on her soul.
[00:24:48.360 --> 00:24:52.120]   And so we had some days where things just seemed
[00:24:52.120 --> 00:24:55.640]   very bleak to her and it wasn't just the geography,
[00:24:55.640 --> 00:24:59.400]   it made everything else seem covered in gray too.
[00:24:59.400 --> 00:25:03.120]   And so one thing that we did, and you'll laugh,
[00:25:03.120 --> 00:25:06.560]   Jennifer, I still have the candle of happiness.
[00:25:06.560 --> 00:25:10.640]   We called it the candle of happiness and we went
[00:25:10.640 --> 00:25:12.920]   and we picked a scent that she really liked.
[00:25:12.920 --> 00:25:17.920]   It was a really warm vanilla scent and when we were having
[00:25:17.920 --> 00:25:20.920]   a bad day, we would go, we would light the candle
[00:25:20.920 --> 00:25:23.840]   of happiness and we would sit really close to it
[00:25:23.840 --> 00:25:28.560]   and we would ease into the day and ease into our subject.
[00:25:28.560 --> 00:25:31.800]   And so that sounds like a silly thing, but I will tell you
[00:25:31.800 --> 00:25:36.800]   it made a huge difference in her outlook and I'll be honest,
[00:25:36.800 --> 00:25:43.240]   I'm not sure if it was the candle of happiness scent
[00:25:43.240 --> 00:25:48.640]   that made the difference or if it was just the relationship
[00:25:49.920 --> 00:25:54.560]   that we built, I honestly think it was that she saw
[00:25:54.560 --> 00:25:59.560]   her type A, make a list, go, go, go mama be willing to say,
[00:25:59.560 --> 00:26:05.120]   wow, we need to take a step back and a deep breath
[00:26:05.120 --> 00:26:09.240]   and you know what, it's okay if we just sit together
[00:26:09.240 --> 00:26:11.880]   and work on this as we're able.
[00:26:11.880 --> 00:26:16.880]   I think what made the candle of happiness a success
[00:26:17.640 --> 00:26:22.640]   was that she felt heard and important and she had a partner
[00:26:22.640 --> 00:26:26.980]   and it was her mama.
[00:26:26.980 --> 00:26:31.320]   - Yeah, I think that's so good and for us in our house
[00:26:31.320 --> 00:26:34.560]   it was running the gas fireplace all winter.
[00:26:34.560 --> 00:26:39.600]   We moved school mostly into that room and it just made
[00:26:39.600 --> 00:26:43.960]   cozy happy feelings and my husband got over the gas bill.
[00:26:43.960 --> 00:26:45.600]   - Yes, yes.
[00:26:45.600 --> 00:26:48.040]   - Wasn't sure we needed to run it as often as we thought
[00:26:48.040 --> 00:26:53.040]   we did but it made us feel, it made winter special.
[00:26:53.040 --> 00:26:55.900]   We have good memory of having the fireplace on
[00:26:55.900 --> 00:26:59.020]   and lighting some candles and eating something warm in there.
[00:26:59.020 --> 00:27:03.560]   So and then I think you're right, breaking the routine
[00:27:03.560 --> 00:27:06.360]   sometimes is super important.
[00:27:06.360 --> 00:27:10.240]   So one of my, I'll never forget, one of mine was doing
[00:27:10.240 --> 00:27:13.900]   a math lesson on fractions and I am a type A list making
[00:27:13.900 --> 00:27:18.160]   kind of a person and let's get through things and move on.
[00:27:18.160 --> 00:27:21.100]   And so she brought me the math book and said,
[00:27:21.100 --> 00:27:23.840]   "Look, at the introduction of this lesson there is
[00:27:23.840 --> 00:27:27.680]   "this recipe for molasses cookies, can we make it?"
[00:27:27.680 --> 00:27:31.740]   And I thought, I technically know that fractions
[00:27:31.740 --> 00:27:34.160]   in a recipe are math but it feels wrong.
[00:27:34.160 --> 00:27:37.200]   - Right, it feels like it will not help us get to the end
[00:27:37.200 --> 00:27:38.280]   of this lesson.
[00:27:38.280 --> 00:27:41.440]   - Exactly, and we made the molasses cookies.
[00:27:41.440 --> 00:27:43.440]   I think she was in fourth grade, she's now a freshman
[00:27:43.440 --> 00:27:47.040]   in college and we still make those molasses cookies
[00:27:47.040 --> 00:27:49.720]   in our family because it was such a special yes
[00:27:49.720 --> 00:27:52.520]   that I was able to say, yes, we can stop in the middle
[00:27:52.520 --> 00:27:55.120]   of our school morning and make a cookie.
[00:27:55.120 --> 00:27:58.100]   And so that, just sometimes stopping and doing something
[00:27:58.100 --> 00:28:00.680]   that they want to do is really important.
[00:28:00.680 --> 00:28:02.240]   - Yeah, yes.
[00:28:02.240 --> 00:28:07.240]   And I think, and it doesn't happen just in January,
[00:28:07.240 --> 00:28:12.200]   I think our children from time to time need to be reminded
[00:28:12.200 --> 00:28:17.200]   that the homeschooling for us is because we're choosing
[00:28:17.200 --> 00:28:24.200]   to invest our lives in them knowing the Lord
[00:28:24.200 --> 00:28:27.840]   and learning about his word and his world.
[00:28:27.840 --> 00:28:32.120]   And we're not invested in them getting a college scholarship
[00:28:32.120 --> 00:28:36.500]   or finishing the textbook or becoming the valedictorian.
[00:28:36.500 --> 00:28:40.640]   I think that they need from time to time to be reminded
[00:28:40.640 --> 00:28:44.880]   that we chose homeschooling so that we could be with them
[00:28:44.880 --> 00:28:46.800]   and we are glad to be with them.
[00:28:46.800 --> 00:28:51.460]   We are glad to be learning together and they just need
[00:28:51.460 --> 00:28:56.040]   that reminder instead of we're all slogging through,
[00:28:56.040 --> 00:28:59.700]   be reminded that we're all learning together.
[00:28:59.700 --> 00:29:01.400]   - Yeah, absolutely.
[00:29:01.400 --> 00:29:04.100]   And one of the ways that we do that without throwing out
[00:29:04.100 --> 00:29:09.100]   the lesson plans altogether is when a subject is hard,
[00:29:09.100 --> 00:29:11.720]   like let's take the challenging cartography
[00:29:11.720 --> 00:29:13.520]   that was for that child.
[00:29:13.520 --> 00:29:15.460]   And sometimes I would just set a timer and say,
[00:29:15.460 --> 00:29:17.980]   you know what, I know this is hard right now,
[00:29:17.980 --> 00:29:20.620]   but it's important for us to have good habits.
[00:29:20.620 --> 00:29:24.560]   And so instead of me saying, you're going to draw
[00:29:24.560 --> 00:29:28.100]   and label this entire map today, I'm going to set a timer.
[00:29:28.100 --> 00:29:31.740]   And you have to judge on your child and where they are.
[00:29:31.740 --> 00:29:34.500]   So, or I would do this with Latin a lot of times
[00:29:34.500 --> 00:29:37.800]   when things are hard and I'm just gonna set a timer.
[00:29:37.800 --> 00:29:41.080]   And as long as you work diligently while the timer's on,
[00:29:41.080 --> 00:29:42.600]   then when it's off, we are through
[00:29:42.600 --> 00:29:44.260]   with that subject for today.
[00:29:44.260 --> 00:29:46.680]   No matter where we are, which was really hard for me to do,
[00:29:46.680 --> 00:29:49.220]   I feel like we need to-- - Yes, oh my gosh.
[00:29:49.220 --> 00:29:52.440]   - But if I was just willing to make that deal with them,
[00:29:52.440 --> 00:29:54.400]   that if you will form these habits with me
[00:29:54.400 --> 00:29:56.360]   of working a little bit every day,
[00:29:56.360 --> 00:29:58.860]   even if we're struggling with something,
[00:29:58.860 --> 00:30:01.220]   we can't finish where we thought we should be for the day,
[00:30:01.220 --> 00:30:05.100]   we have cultivated the habit of doing a hard thing
[00:30:05.100 --> 00:30:06.780]   for a little bit of time every day.
[00:30:06.780 --> 00:30:09.300]   So. - Mm-hmm, mm-hmm.
[00:30:09.300 --> 00:30:10.960]   That's really good.
[00:30:10.960 --> 00:30:13.900]   Cultivating habits are important.
[00:30:13.900 --> 00:30:17.500]   So there are things, listeners,
[00:30:17.500 --> 00:30:20.020]   we all know the right things to do.
[00:30:20.020 --> 00:30:21.460]   Okay, let's not pretend.
[00:30:21.460 --> 00:30:25.620]   We all know that we need to get enough sleep.
[00:30:25.620 --> 00:30:29.780]   We all know that we need to make good nutrition choices.
[00:30:29.780 --> 00:30:33.860]   There are things that, you know,
[00:30:33.860 --> 00:30:38.580]   if my kids ate too much sugar or too much carbs,
[00:30:38.580 --> 00:30:43.580]   they were not alert, shall we say.
[00:30:43.580 --> 00:30:49.140]   It made them want to just nap and watch movies
[00:30:49.140 --> 00:30:53.420]   or curl up with a book that was of their own choosing
[00:30:53.420 --> 00:30:56.420]   and not necessarily something that was gonna help them
[00:30:56.420 --> 00:30:58.860]   with a group conversation later.
[00:30:58.860 --> 00:31:02.180]   And so there are things that we know.
[00:31:02.180 --> 00:31:03.500]   What are the things?
[00:31:03.500 --> 00:31:05.740]   What are some simple things, Jennifer,
[00:31:05.740 --> 00:31:08.660]   that you know that we all know,
[00:31:08.660 --> 00:31:12.180]   but things we need to remember
[00:31:12.180 --> 00:31:16.580]   that will help us get back on track in this new year?
[00:31:16.580 --> 00:31:19.540]   - Yeah, well, I know that like most of our listeners,
[00:31:19.540 --> 00:31:23.380]   I listen to a lot of podcasts and it's so interesting.
[00:31:23.380 --> 00:31:25.580]   So when you and I were first raising our kids,
[00:31:25.580 --> 00:31:26.960]   I think we didn't have that.
[00:31:26.960 --> 00:31:29.820]   We had books and friends. - Yep, yep.
[00:31:29.820 --> 00:31:31.500]   - These are sources of information.
[00:31:31.500 --> 00:31:33.620]   We can go to the Christian bookstore
[00:31:33.620 --> 00:31:34.800]   and get a good book on parenting,
[00:31:34.800 --> 00:31:37.760]   or we could listen to some other mommas at church.
[00:31:37.760 --> 00:31:41.400]   But I've been listening to a lot of podcasts
[00:31:41.400 --> 00:31:43.380]   and not surprisingly, they echo a lot
[00:31:43.380 --> 00:31:45.140]   of the practical things we've said today,
[00:31:45.140 --> 00:31:48.300]   which is that they see a national epidemic
[00:31:48.300 --> 00:31:50.700]   of kids not getting enough rest,
[00:31:50.700 --> 00:31:52.700]   not getting enough exercise,
[00:31:52.700 --> 00:31:54.920]   not getting enough time to play freely
[00:31:54.920 --> 00:31:57.420]   without being directed by others,
[00:31:57.420 --> 00:32:00.580]   and not enough responsibility and too much screen time.
[00:32:00.580 --> 00:32:03.740]   So I think when you said we all know what to do,
[00:32:03.740 --> 00:32:06.540]   you're right, and so I had to really concentrate
[00:32:06.540 --> 00:32:08.800]   after the holidays on those simple things
[00:32:08.800 --> 00:32:12.820]   of an hour before bedtime is we don't,
[00:32:12.820 --> 00:32:14.920]   we can't concentrate on bedtime at bedtime,
[00:32:14.920 --> 00:32:16.180]   no matter how old we are.
[00:32:16.180 --> 00:32:19.140]   We need to do the things that signal to our bodies
[00:32:19.140 --> 00:32:20.780]   that the day is winding down.
[00:32:20.780 --> 00:32:24.420]   And so whether you've got teens or babies,
[00:32:24.420 --> 00:32:27.620]   that is still true, is just getting that sleep to me
[00:32:27.620 --> 00:32:29.300]   was the number one thing in January.
[00:32:29.300 --> 00:32:31.140]   Let's get back on our sleep schedule
[00:32:31.140 --> 00:32:33.960]   and then eating and exercising.
[00:32:33.960 --> 00:32:37.760]   So it is much harder to exercise in the winter.
[00:32:37.760 --> 00:32:41.340]   And so either my kids learned to bundle up well
[00:32:41.340 --> 00:32:43.060]   and go on outside when I,
[00:32:43.060 --> 00:32:45.180]   or we figure out something to do in the house
[00:32:45.180 --> 00:32:46.420]   to move our bike.
[00:32:46.420 --> 00:32:48.680]   - Right, and those are good things.
[00:32:48.680 --> 00:32:52.820]   And parents, your kids are not naturally,
[00:32:52.820 --> 00:32:57.060]   they're not necessarily going to naturally embrace
[00:32:57.060 --> 00:32:58.500]   all of these things.
[00:32:58.500 --> 00:33:02.140]   And so you are going to have to force the issue
[00:33:02.140 --> 00:33:05.540]   and set the example.
[00:33:05.540 --> 00:33:08.900]   'Cause it's not just our kids that have most likely
[00:33:08.900 --> 00:33:12.620]   gotten out of good routines, it's us too.
[00:33:12.620 --> 00:33:16.060]   And so we need to be getting enough rest.
[00:33:16.060 --> 00:33:18.900]   We need to cut back on our screen time.
[00:33:18.900 --> 00:33:21.340]   We need to eat better.
[00:33:21.340 --> 00:33:24.260]   We need to exercise.
[00:33:24.260 --> 00:33:27.080]   We need to go back to our good habits
[00:33:27.080 --> 00:33:31.020]   of folding the clothes as soon as they come out
[00:33:31.020 --> 00:33:31.980]   of the dryer.
[00:33:31.980 --> 00:33:34.460]   We need to get back to the good habits.
[00:33:34.460 --> 00:33:37.900]   We need to give ourselves rewards.
[00:33:37.900 --> 00:33:42.580]   We need some unscripted free time as well.
[00:33:42.580 --> 00:33:44.620]   What do you think, Jennifer?
[00:33:44.620 --> 00:33:46.380]   These are all great ways.
[00:33:46.380 --> 00:33:51.380]   You have helped us all to have good ideas
[00:33:51.380 --> 00:33:56.500]   for creating a reset plan for our January,
[00:33:56.740 --> 00:33:59.280]   for our homeschool and for our homes.
[00:33:59.280 --> 00:34:03.660]   What does a plan like that teach our kids?
[00:34:03.660 --> 00:34:08.860]   - Well, hopefully, just like we're teaching them
[00:34:08.860 --> 00:34:12.220]   academic content, let's say, for lack of a better word,
[00:34:12.220 --> 00:34:14.180]   we're also teaching them how to live well.
[00:34:14.180 --> 00:34:18.240]   Every time we give them responsibilities around the house
[00:34:18.240 --> 00:34:21.040]   or every time we demonstrate simple things like,
[00:34:21.040 --> 00:34:24.040]   you know what, we got off track here and we need to reset.
[00:34:24.040 --> 00:34:27.900]   Then when they are older and out of our homes,
[00:34:27.900 --> 00:34:32.060]   they are equipped to know when they have gotten off track
[00:34:32.060 --> 00:34:33.460]   and to be able to reset.
[00:34:33.460 --> 00:34:35.480]   And they know how to make a plan to do it
[00:34:35.480 --> 00:34:38.900]   because we are modeling that for them
[00:34:38.900 --> 00:34:39.980]   while they live at home with us.
[00:34:39.980 --> 00:34:41.560]   And I think that is super important.
[00:34:41.560 --> 00:34:45.220]   I mean, I know when my kids would call stress from college,
[00:34:45.220 --> 00:34:47.780]   that's exactly what we would do is talk back through
[00:34:47.780 --> 00:34:49.460]   just what you and I have talked about today,
[00:34:49.460 --> 00:34:52.140]   what you need to do to get back on track
[00:34:52.140 --> 00:34:53.680]   and make this manageable.
[00:34:53.680 --> 00:34:56.760]   - Yeah, and really and truly, parents,
[00:34:56.760 --> 00:35:02.240]   isn't that why you're raising your children?
[00:35:02.240 --> 00:35:07.240]   You're raising them to be, not lifetime homeschoolers,
[00:35:07.240 --> 00:35:11.500]   you're raising them to be successful adults.
[00:35:11.500 --> 00:35:13.620]   You're raising them to be people who know
[00:35:13.620 --> 00:35:16.600]   how to manage their own lives well.
[00:35:16.600 --> 00:35:20.580]   And so, I think you're exactly right, Jennifer,
[00:35:20.580 --> 00:35:24.920]   that learning to put together for our families
[00:35:24.920 --> 00:35:28.220]   and ourselves a reset plan teaches our children
[00:35:28.220 --> 00:35:31.880]   that starting over is a good thing
[00:35:31.880 --> 00:35:34.440]   and that there are simple ways
[00:35:34.440 --> 00:35:37.280]   that we can get ourselves back on track.
[00:35:37.280 --> 00:35:38.260]   That's really good.
[00:35:38.260 --> 00:35:39.400]   Thank you so much.
[00:35:39.400 --> 00:35:40.600]   - Can I say one last thing?
[00:35:40.600 --> 00:35:42.200]   It'll be quick. - Of course.
[00:35:42.200 --> 00:35:45.680]   - As you're assessing how your first semester went
[00:35:45.680 --> 00:35:47.400]   and getting ready for the reset,
[00:35:47.400 --> 00:35:49.840]   it is super important not just to look at the things
[00:35:49.840 --> 00:35:50.960]   you feel like you're doing wrong,
[00:35:50.960 --> 00:35:55.200]   but to take a moment to put your feet up and sit still
[00:35:55.200 --> 00:35:57.020]   and think about all the great fruit
[00:35:57.020 --> 00:35:59.340]   that you have already seen in the first semester
[00:35:59.340 --> 00:36:02.440]   because if you will allow yourself time to dwell on that,
[00:36:02.440 --> 00:36:05.800]   you will think of many successes that you had
[00:36:05.800 --> 00:36:07.720]   and that will give you a great boost
[00:36:07.720 --> 00:36:11.720]   to count your blessings before you try to make a new plan.
[00:36:11.720 --> 00:36:14.720]   - Oh, that's so good and this is the funny thing.
[00:36:14.720 --> 00:36:18.820]   The next podcast is going to be about assessing
[00:36:19.800 --> 00:36:22.020]   as we begin a new semester.
[00:36:22.020 --> 00:36:25.080]   So that is a perfect add in to that.
[00:36:25.080 --> 00:36:28.500]   I also, I want to thank you, Jennifer,
[00:36:28.500 --> 00:36:32.480]   for being such an encourager
[00:36:32.480 --> 00:36:34.620]   to homeschool moms and dads everywhere.
[00:36:34.620 --> 00:36:36.840]   The weary homeschool parents
[00:36:36.840 --> 00:36:39.300]   who are turning the corner into January
[00:36:39.300 --> 00:36:41.700]   have been blessed by your encouragement.
[00:36:41.700 --> 00:36:43.980]   But I also want to ask you about a program
[00:36:43.980 --> 00:36:47.060]   that you are part of every week
[00:36:47.060 --> 00:36:51.580]   because I think that this might be a shot in the arm
[00:36:51.580 --> 00:36:56.580]   that some of our parents might like to receive in January.
[00:36:56.580 --> 00:36:57.780]   Tell us a little bit about
[00:36:57.780 --> 00:37:00.780]   the Words Aptly Spoken Book Club.
[00:37:00.780 --> 00:37:04.620]   - Yeah, so Lee Bortons and Tim Knotts and I
[00:37:04.620 --> 00:37:07.060]   and sometimes members of our team, including Lisa,
[00:37:07.060 --> 00:37:10.780]   will gather for an hour a week to go through
[00:37:10.780 --> 00:37:12.580]   and just discuss the books
[00:37:12.580 --> 00:37:15.020]   that are in the Classical Conversations curriculum
[00:37:15.020 --> 00:37:16.860]   and also the parent resources.
[00:37:16.860 --> 00:37:20.260]   And we have a blast and we laugh and we cry
[00:37:20.260 --> 00:37:23.720]   and we have great conversations together about books.
[00:37:23.720 --> 00:37:24.980]   So if you just need a break
[00:37:24.980 --> 00:37:27.620]   and you want to grab something hot to drink
[00:37:27.620 --> 00:37:29.620]   and put your feet up and listen in
[00:37:29.620 --> 00:37:32.940]   as we have these book discussions, it is a bundle of fun.
[00:37:32.940 --> 00:37:36.280]   And they can be found on leebortons.com
[00:37:36.280 --> 00:37:37.980]   under the Words Aptly Spoken tab
[00:37:37.980 --> 00:37:39.440]   or you can also find them
[00:37:39.440 --> 00:37:42.460]   on her YouTube channel @leeebortons.
[00:37:42.460 --> 00:37:43.900]   - That is wonderful.
[00:37:43.900 --> 00:37:45.800]   And you guys would love it.
[00:37:45.800 --> 00:37:49.060]   It would be a good way to reset your brain
[00:37:49.060 --> 00:37:50.880]   and your thinking for the new year.
[00:37:50.880 --> 00:37:54.340]   So hopefully you guys will take advantage
[00:37:54.340 --> 00:37:55.940]   of the Words Aptly Spoken Book Club.
[00:37:55.940 --> 00:37:58.700]   Thank you, Jennifer, for telling us about that
[00:37:58.700 --> 00:38:00.800]   and for being here with me today.
[00:38:00.800 --> 00:38:02.140]   - Thanks for having me, Lisa.
[00:38:02.140 --> 00:38:04.060]   - All right, see you guys next week.
[00:38:04.060 --> 00:38:06.640]   (gentle music)
[00:38:06.640 --> 00:38:08.700]   you
[00:38:08.700 --> 00:38:18.700]   [BLANK_AUDIO]

