
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:17:47.440 --> 00:17:50.040]   about the maintenance and care and the feed
[00:17:50.040 --> 00:17:51.680]   and the housing of that cow.
[00:17:51.680 --> 00:17:55.400]   So you get the most milk and you want to also know
[00:17:55.400 --> 00:17:57.720]   how much milk you can safely get out of that cow
[00:17:57.720 --> 00:18:00.920]   without killing it, at least not so soon.
[00:18:00.920 --> 00:18:03.240]   So that's kind of a weird analogy I know,
[00:18:03.240 --> 00:18:06.600]   but I think if you think of it like that,
[00:18:06.600 --> 00:18:08.240]   that's what I do and I don't ignore
[00:18:08.240 --> 00:18:10.240]   about all the other animals in the barnyard,
[00:18:10.240 --> 00:18:12.960]   like the goats and the sheep and everything else.
[00:18:12.960 --> 00:18:14.480]   I'm just focusing on the cow.
[00:18:14.480 --> 00:18:18.640]   - Yeah, so I mean, we have to distinguish sometimes
[00:18:18.640 --> 00:18:20.480]   traditional versus early retirees, right?
[00:18:20.480 --> 00:18:22.840]   Traditional retirees often retire
[00:18:22.840 --> 00:18:25.320]   and then claim social security at the same time.
[00:18:25.320 --> 00:18:28.680]   So you basically, many people just do a separate analysis,
[00:18:28.680 --> 00:18:30.680]   where they say, well, I have my social security income
[00:18:30.680 --> 00:18:32.560]   and then I take my portfolio and then I apply
[00:18:32.560 --> 00:18:35.040]   the 4% rule and then I run with that.
[00:18:35.040 --> 00:18:37.680]   Obviously, depending on the size of your social security,
[00:18:37.680 --> 00:18:40.160]   you could also say, well, maybe social security
[00:18:40.160 --> 00:18:42.320]   already covers all of your mandatory expenses,
[00:18:42.320 --> 00:18:45.560]   so you can take some more chances with your portfolio.
[00:18:45.560 --> 00:18:48.200]   So in that sense, social security impacts
[00:18:48.200 --> 00:18:50.560]   your safe withdrawal rate analysis.
[00:18:50.560 --> 00:18:52.720]   For us early retirees, obviously,
[00:18:52.720 --> 00:18:55.120]   we want to factor in social security.
[00:18:55.120 --> 00:18:57.400]   I mean, some people say, well, I ignore it, right?
[00:18:57.400 --> 00:18:59.520]   And then they ignore it and then they say,
[00:18:59.520 --> 00:19:01.560]   well, first of all, maybe the government
[00:19:01.560 --> 00:19:02.440]   is gonna default on it.
[00:19:02.440 --> 00:19:04.000]   I don't think the government will default on it.
[00:19:04.000 --> 00:19:05.600]   They might do a little bit of a haircut,
[00:19:05.600 --> 00:19:09.320]   there's some kind of a benefit formula changes.
[00:19:09.320 --> 00:19:12.000]   It's possible, but maybe you give it a small haircut.
[00:19:12.000 --> 00:19:13.480]   But even if you give it a small haircut,
[00:19:13.480 --> 00:19:16.680]   so imagine that you know that 20 years into your retirement,
[00:19:16.680 --> 00:19:18.960]   you receive social security benefits
[00:19:18.960 --> 00:19:23.880]   that are worth 2% annually withdrawal rate,
[00:19:23.880 --> 00:19:25.280]   compared to today's portfolio.
[00:19:25.280 --> 00:19:28.200]   Well, obviously you can raise your safe withdrawal rate
[00:19:28.200 --> 00:19:31.520]   today by 2%, has to be a little bit less than 2%,
[00:19:31.520 --> 00:19:33.400]   but I think it should not be zero, right?
[00:19:33.400 --> 00:19:34.840]   It has to be more than 2%.
[00:19:34.840 --> 00:19:37.560]   And of course, by how much you can raise
[00:19:37.560 --> 00:19:40.800]   your today initial withdrawal,
[00:19:40.800 --> 00:19:42.000]   and then you would take it down
[00:19:42.000 --> 00:19:45.400]   by as much as you get social security later.
[00:19:45.400 --> 00:19:48.320]   So that is a numerical and quantitative exercise.
[00:19:48.320 --> 00:19:49.960]   You have to put this into my toolkit
[00:19:49.960 --> 00:19:51.920]   and then see what it is.
[00:19:51.920 --> 00:19:54.240]   It could be that it's maybe half of it,
[00:19:54.240 --> 00:19:57.520]   and you can already use half of it,
[00:19:57.520 --> 00:19:59.320]   as long as later on in retirement,
[00:19:59.320 --> 00:20:00.800]   you reduce your withdrawals.
[00:20:00.800 --> 00:20:02.840]   So you think of that as a multi-stage retirement.
[00:20:02.840 --> 00:20:05.520]   But instead of thinking of that as some kind of a bucket
[00:20:05.520 --> 00:20:07.280]   and a mental accounting thing
[00:20:07.280 --> 00:20:08.800]   where you do everything separately,
[00:20:08.800 --> 00:20:13.800]   I think it should be done as one unified, holistic exercise,
[00:20:13.800 --> 00:20:15.760]   and that's the clean and proper
[00:20:15.760 --> 00:20:18.360]   and mathematically optimal way.
[00:20:18.360 --> 00:20:21.160]   And yeah, I mean, you should factor in social security.
[00:20:21.160 --> 00:20:22.760]   Don't discount it.
[00:20:22.760 --> 00:20:27.480]   - I would also just say that for our 2024 research,
[00:20:27.480 --> 00:20:30.000]   that is one of the real world scenarios
[00:20:30.000 --> 00:20:33.760]   that we're modeling out where someone delays social security.
[00:20:33.760 --> 00:20:37.160]   And so that necessitates higher withdrawals earlier on.
[00:20:37.160 --> 00:20:39.120]   And so we're examining the impact
[00:20:39.120 --> 00:20:41.800]   on what starting withdrawals would look like
[00:20:41.800 --> 00:20:44.960]   in that scenario and how that affects later withdrawals.
[00:20:44.960 --> 00:20:47.760]   And John, in response to your previous question
[00:20:47.760 --> 00:20:50.440]   about how we modeled in long-term care,
[00:20:50.440 --> 00:20:54.160]   I'm recalling that the EBRI research that we used
[00:20:54.160 --> 00:20:57.240]   did not actually show that upward trend
[00:20:57.240 --> 00:20:59.960]   on the right-hand side of the smile.
[00:20:59.960 --> 00:21:02.600]   And so it was a little bit in conflict
[00:21:02.600 --> 00:21:05.560]   with David Blanchett's research that showed the smile.
[00:21:05.560 --> 00:21:07.280]   I remember we kind of looked at it and said,
[00:21:07.280 --> 00:21:09.600]   wait, it's not even really going up,
[00:21:09.600 --> 00:21:12.960]   even factoring in the fact that some retirees
[00:21:12.960 --> 00:21:15.520]   have high long-term care costs.
[00:21:15.520 --> 00:21:17.520]   - So use 5% only if you're lucky.
[00:21:17.520 --> 00:21:19.960]   Okay.
[00:21:19.960 --> 00:21:22.400]   All right, we've got a couple of questions
[00:21:22.400 --> 00:21:27.400]   comparing Carsten's and Bill's sustainable distribution rates.
[00:21:27.400 --> 00:21:31.680]   Carsten claims 4% is too high.
[00:21:31.680 --> 00:21:34.760]   Bill claims you can go higher than 4%.
[00:21:34.760 --> 00:21:36.080]   Discuss.
[00:21:36.080 --> 00:21:38.680]   (all laughing)
[00:21:38.680 --> 00:21:42.520]   - Again, it depends on your personal parameters, right?
[00:21:42.520 --> 00:21:45.160]   And it also depends on what our asset valuations right now.
[00:21:45.160 --> 00:21:49.760]   So we're doing this conference in September, 2024.
[00:21:49.760 --> 00:21:53.720]   So we'll be reminded the CAPE is at 36.
[00:21:53.720 --> 00:21:57.040]   Whether it's trailing earnings or forward-looking earnings,
[00:21:57.040 --> 00:21:58.600]   they are maybe not all-time highs,
[00:21:58.600 --> 00:22:00.080]   but very close to all-time highs.
[00:22:00.080 --> 00:22:03.400]   So I would probably be a little bit more cautious.
[00:22:03.400 --> 00:22:05.680]   But as I said earlier, right,
[00:22:05.680 --> 00:22:10.080]   if you look at not the generic safe withdrawal rate exercise,
[00:22:10.080 --> 00:22:13.880]   but you look at actual volunteers,
[00:22:13.880 --> 00:22:16.080]   actual people that do their math,
[00:22:16.920 --> 00:22:20.640]   say somebody who retires in their late 40s, early 50s,
[00:22:20.640 --> 00:22:22.960]   and social security isn't too far away, right?
[00:22:22.960 --> 00:22:24.360]   You should take that into account.
[00:22:24.360 --> 00:22:26.480]   Very quickly, you're way above 4%,
[00:22:26.480 --> 00:22:29.080]   even at the market peaks, right?
[00:22:29.080 --> 00:22:34.080]   And absolutely, you can squeeze out a little bit more
[00:22:34.080 --> 00:22:35.720]   if you factor that in.
[00:22:35.720 --> 00:22:38.240]   And by the way, I'm already prepared
[00:22:38.240 --> 00:22:39.280]   for what Bill is gonna say.
[00:22:39.280 --> 00:22:41.840]   I mean, maybe you can squeeze out a little bit more
[00:22:41.840 --> 00:22:44.760]   with more diversification.
[00:22:44.760 --> 00:22:48.720]   We've heard a lot about small-cap value investing.
[00:22:48.720 --> 00:22:51.600]   In historical simulations, absolutely,
[00:22:51.600 --> 00:22:54.640]   you can show that small-cap value buyers
[00:22:54.640 --> 00:22:57.080]   would have raised your safe withdrawal rate.
[00:22:57.080 --> 00:22:59.760]   I personally, I'm a little bit of a skeptic,
[00:22:59.760 --> 00:23:03.360]   so I'm in the Rick Ferry camp and Jim Dolly,
[00:23:03.360 --> 00:23:06.960]   because I would be afraid.
[00:23:06.960 --> 00:23:09.680]   I wouldn't tie my retirement
[00:23:09.680 --> 00:23:14.080]   to the small-cap value buyers picking up again
[00:23:14.080 --> 00:23:16.840]   right around the time I'm retiring.
[00:23:16.840 --> 00:23:18.280]   And what if it doesn't?
[00:23:18.280 --> 00:23:20.400]   What if it deflates again?
[00:23:20.400 --> 00:23:21.880]   I would probably be...
[00:23:21.880 --> 00:23:24.440]   So if you talk about an alpha source, right?
[00:23:24.440 --> 00:23:26.680]   Somebody could come up with some alpha source
[00:23:26.680 --> 00:23:29.280]   that increases my retirement spending.
[00:23:29.280 --> 00:23:32.680]   I want that alpha source to be relatively reliable
[00:23:32.680 --> 00:23:35.040]   over every single market cycle.
[00:23:35.040 --> 00:23:36.840]   So I don't have the luxury of saying,
[00:23:36.840 --> 00:23:39.120]   "Oh, yeah, I mean, every once in a while,
[00:23:39.120 --> 00:23:40.840]   "we have some 30-year drought periods,
[00:23:40.840 --> 00:23:42.320]   "but then it really takes off."
[00:23:42.320 --> 00:23:45.880]   Well, after 30 years, you might be dead or bankrupt.
[00:23:45.880 --> 00:23:50.280]   So, but anyways, I'll let Bill weigh in on that one.
[00:23:50.280 --> 00:23:51.120]   So how do you want to raise that?
[00:23:51.120 --> 00:23:53.160]   - Okay, I want to be sure I answer the right question.
[00:23:53.160 --> 00:23:55.040]   So you're asking, what about,
[00:23:55.040 --> 00:23:57.240]   what specifically were you asking?
[00:23:57.240 --> 00:23:59.600]   - So I'm the more conservative guy,
[00:23:59.600 --> 00:24:02.360]   and you say with the right planning,
[00:24:02.360 --> 00:24:04.400]   you can increase your safe withdrawal rate
[00:24:04.400 --> 00:24:06.360]   to 5% plus. - So that's question basically.
[00:24:06.360 --> 00:24:09.920]   Yeah, there are, I mentioned in previous sessions,
[00:24:09.920 --> 00:24:12.080]   there are factors.
[00:24:12.080 --> 00:24:15.360]   I've identified four factors,
[00:24:15.360 --> 00:24:18.320]   which I call free lunches in retirement investing.
[00:24:18.320 --> 00:24:19.960]   Some of them are not so surprising.
[00:24:19.960 --> 00:24:21.920]   The top list is diversification.
[00:24:21.920 --> 00:24:25.960]   Every capable investor does that.
[00:24:25.960 --> 00:24:28.600]   You don't put all your money in Nvidia stock
[00:24:28.600 --> 00:24:30.160]   and ride it till the end of your life.
[00:24:30.160 --> 00:24:32.320]   You know, you have other investments.
[00:24:32.320 --> 00:24:34.320]   Although that would not have been too bad
[00:24:34.320 --> 00:24:36.600]   for the last couple of years, I got to admit.
[00:24:38.120 --> 00:24:40.200]   Another one is rebalancing your account.
[00:24:40.200 --> 00:24:43.680]   That can add a significant amount to your,
[00:24:43.680 --> 00:24:46.560]   and you need to do that to get to the 5% level.
[00:24:46.560 --> 00:24:51.240]   Another consideration is to
[00:24:51.240 --> 00:24:55.160]   slightly tilt your portfolio
[00:24:55.160 --> 00:24:57.560]   towards higher returning assets.
[00:24:57.560 --> 00:25:00.120]   Don't do this in an excessive way.
[00:25:00.120 --> 00:25:02.160]   For example, I start with a portfolio
[00:25:02.160 --> 00:25:05.640]   with five asset classes, each have 11%.
[00:25:05.640 --> 00:25:09.880]   And I decide I'm gonna put maybe 14% in the micro caps
[00:25:09.880 --> 00:25:11.440]   and the small cap stocks,
[00:25:11.440 --> 00:25:15.160]   which have quite a bit higher returns over the long term
[00:25:15.160 --> 00:25:17.320]   than some of the other asset classes.
[00:25:17.320 --> 00:25:19.520]   That'll give you a significant bump
[00:25:19.520 --> 00:25:23.760]   to your, like a quarter of a percent.
[00:25:23.760 --> 00:25:27.880]   And all these factors, when you put them in, add up.
[00:25:27.880 --> 00:25:30.080]   And historically, they've been proven
[00:25:30.080 --> 00:25:33.520]   really not to generate any additional risk
[00:25:33.520 --> 00:25:35.720]   over and above what you would normally take.
[00:25:35.720 --> 00:25:38.840]   So I say, if food's on the table, let's eat it.
[00:25:38.840 --> 00:25:40.360]   You know, enjoy the meal.
[00:25:40.360 --> 00:25:47.560]   - So relatedly, we've got S&P 500, we've got bonds.
[00:25:47.560 --> 00:25:51.360]   What are the other asset classes that we are assuming
[00:25:51.360 --> 00:25:53.560]   is in the portfolios when you guys
[00:25:53.560 --> 00:25:55.560]   are calculating your distribution rates?
[00:25:55.560 --> 00:25:59.800]   - Now I have to admit, I didn't hear that right.
[00:25:59.800 --> 00:26:01.520]   Could you explain it to me, Bill?
[00:26:02.360 --> 00:26:04.080]   - I can repeat.
[00:26:04.080 --> 00:26:06.840]   So what other asset classes are you using
[00:26:06.840 --> 00:26:09.920]   in your forecast of safe withdrawal rates?
[00:26:09.920 --> 00:26:11.680]   - Right, so in my toolkit,
[00:26:11.680 --> 00:26:14.720]   I have U.S. stocks, international stocks.
[00:26:14.720 --> 00:26:16.800]   So on U.S. fixed income, I have short-term,
[00:26:16.800 --> 00:26:18.160]   something like three-month T-bill,
[00:26:18.160 --> 00:26:20.760]   10-year bonds, 30-year bonds.
[00:26:20.760 --> 00:26:22.720]   And I have gold and commodities.
[00:26:22.720 --> 00:26:25.080]   And I have the two pharma-French factors,
[00:26:25.080 --> 00:26:28.640]   are the value and size factor.
[00:26:28.640 --> 00:26:30.240]   And you can play around with that.
[00:26:30.240 --> 00:26:34.240]   And for me personally, I think that you can
[00:26:34.240 --> 00:26:38.520]   pretty much span everything by just doing
[00:26:38.520 --> 00:26:41.360]   the 10-year treasury versus U.S. stocks
[00:26:41.360 --> 00:26:44.360]   and play around with the allocation.
[00:26:44.360 --> 00:26:48.720]   And what I found is that portfolio 75% S&P 500
[00:26:48.720 --> 00:26:51.520]   and 25% intermediate bonds,
[00:26:51.520 --> 00:26:55.360]   so something like the IEF, I believe.
[00:26:55.360 --> 00:26:58.720]   So seven to 10 years ETF.
[00:26:58.720 --> 00:27:02.400]   That would hedge against kind of everything
[00:27:02.400 --> 00:27:03.880]   that the market throws at you,
[00:27:03.880 --> 00:27:06.520]   whether it's a demand shock recession
[00:27:06.520 --> 00:27:10.600]   like the Great Depression in 1929 to the 1930s,
[00:27:10.600 --> 00:27:15.360]   or this long extended event between the 1960s and 1982
[00:27:15.360 --> 00:27:16.760]   with the sluggish market,
[00:27:16.760 --> 00:27:21.200]   and then very inflationary episode
[00:27:21.200 --> 00:27:22.440]   with poor bond returns
[00:27:22.440 --> 00:27:26.040]   and also modestly poor equity returns.
[00:27:26.040 --> 00:27:28.240]   So everything that the market throws at you,
[00:27:28.240 --> 00:27:30.800]   you can capture with that
[00:27:30.800 --> 00:27:34.680]   and get a halfway decent safe withdrawal rate.
[00:27:34.680 --> 00:27:39.000]   And now you can obviously micro manage this
[00:27:39.000 --> 00:27:42.360]   and find the absolute best allocation
[00:27:42.360 --> 00:27:46.840]   that covers all the different angles.
[00:27:46.840 --> 00:27:50.120]   Sounds like overfitting to me.
[00:27:50.120 --> 00:27:52.560]   So if I keep it relatively simple,
[00:27:52.560 --> 00:27:54.400]   I mean, at least I know going forward,
[00:27:54.400 --> 00:27:56.080]   we have an equity premium
[00:27:56.080 --> 00:27:58.400]   that's going to pay generously, I hope.
[00:27:58.400 --> 00:28:00.400]   We have a bond term premium
[00:28:00.400 --> 00:28:02.400]   that pays you a little bit more than cash.
[00:28:02.400 --> 00:28:03.960]   There's a little bit of diversification
[00:28:03.960 --> 00:28:05.160]   between stocks and bonds,
[00:28:05.160 --> 00:28:07.960]   so it's not going to totally wipe out your portfolio
[00:28:07.960 --> 00:28:10.760]   in the next sequence of return event.
[00:28:10.760 --> 00:28:14.360]   So I'm relatively comfortable doing the 75/25.
[00:28:14.360 --> 00:28:16.880]   I'm really hesitant to find anything
[00:28:16.880 --> 00:28:18.440]   that is super optimized
[00:28:18.440 --> 00:28:20.280]   where I throw in all sorts of other factors
[00:28:20.280 --> 00:28:21.960]   like small cap and value
[00:28:22.000 --> 00:28:26.800]   and small cap value and energy and gold.
[00:28:26.800 --> 00:28:29.280]   Actually, gold at the margin,
[00:28:29.280 --> 00:28:32.160]   at least would have performed quite well.
[00:28:32.160 --> 00:28:33.800]   Of course, always with the caveat
[00:28:33.800 --> 00:28:35.960]   that in this country,
[00:28:35.960 --> 00:28:37.880]   we weren't even allowed to hold gold,
[00:28:37.880 --> 00:28:40.240]   but I mean, you can throw the return series
[00:28:40.240 --> 00:28:42.240]   at the simulations, obviously,
[00:28:42.240 --> 00:28:44.320]   with a little bit of the asterisks
[00:28:44.320 --> 00:28:45.800]   that actually gold would have,
[00:28:45.800 --> 00:28:47.000]   I mean, there's small allocation,
[00:28:47.000 --> 00:28:49.000]   something like 5% to 10%
[00:28:49.000 --> 00:28:51.440]   would have done a pretty good job
[00:28:51.440 --> 00:28:54.200]   at hedging quite intriguingly
[00:28:54.200 --> 00:28:57.520]   both deflationary and inflationary recessions.
[00:28:57.520 --> 00:29:01.320]   But again, I don't want to stress that too much
[00:29:01.320 --> 00:29:02.600]   and I'm not doing it myself.
[00:29:02.600 --> 00:29:04.040]   I kind of did the math.
[00:29:04.040 --> 00:29:05.240]   If I look at my portfolio,
[00:29:05.240 --> 00:29:07.080]   if I wanted to put 10% into gold,
[00:29:07.080 --> 00:29:08.440]   I mean, that's some,
[00:29:08.440 --> 00:29:10.400]   I don't think I would be comfortable
[00:29:10.400 --> 00:29:12.200]   moving that into gold.
[00:29:12.200 --> 00:29:14.280]   So that's why I want to do something
[00:29:14.280 --> 00:29:18.920]   very bare bones, nothing overfitted.
[00:29:18.920 --> 00:29:20.320]   And if it's not overfitted,
[00:29:20.320 --> 00:29:22.920]   I'm more confident that it actually works
[00:29:22.920 --> 00:29:25.040]   going forward and out of sample.
[00:29:25.040 --> 00:29:30.920]   - Our asset allocation, we do vary.
[00:29:30.920 --> 00:29:34.840]   So we look at all different equity bond allocations
[00:29:34.840 --> 00:29:36.240]   when we do the research.
[00:29:36.240 --> 00:29:38.520]   At an intra-asset class level,
[00:29:38.520 --> 00:29:39.720]   we hold those steady.
[00:29:39.720 --> 00:29:41.640]   We don't vary them.
[00:29:41.640 --> 00:29:42.960]   Our main thing that we are looking at
[00:29:42.960 --> 00:29:45.680]   is the core asset classes
[00:29:45.680 --> 00:29:48.840]   and how varying those exposures
[00:29:48.840 --> 00:29:50.400]   change up the safe withdrawal rate.
[00:29:50.400 --> 00:29:52.400]   The kind of stunning takeaway
[00:29:52.400 --> 00:29:56.080]   for our base case last year was,
[00:29:56.080 --> 00:29:59.000]   so we came up with this 4% safe withdrawal percentage,
[00:29:59.000 --> 00:30:00.920]   but it corresponded with a portfolio
[00:30:00.920 --> 00:30:04.720]   with just 20% to 40% equity.
[00:30:04.720 --> 00:30:06.200]   And I was like, go back.
[00:30:06.200 --> 00:30:08.440]   Let's do that again because that doesn't make sense.
[00:30:08.440 --> 00:30:09.520]   But really what it is,
[00:30:09.520 --> 00:30:13.600]   is with what we're asking the simulator
[00:30:13.600 --> 00:30:15.000]   to provide for us is,
[00:30:15.000 --> 00:30:17.960]   we're saying we want this sort of fixed paycheck,
[00:30:17.960 --> 00:30:20.560]   unwavering in retirement.
[00:30:20.560 --> 00:30:23.800]   And so given where yields were last year
[00:30:23.800 --> 00:30:25.720]   when we ran the simulations,
[00:30:25.720 --> 00:30:27.880]   it basically says back to us,
[00:30:27.880 --> 00:30:29.240]   okay, if that's what you want,
[00:30:29.240 --> 00:30:30.760]   if you never want to waver
[00:30:30.760 --> 00:30:32.560]   how much you take from the portfolio,
[00:30:32.560 --> 00:30:34.760]   you just want the same real amount,
[00:30:34.760 --> 00:30:36.440]   go for the fixed income today.
[00:30:36.440 --> 00:30:39.880]   It was basically saying let's lock that down
[00:30:39.880 --> 00:30:44.240]   because of the much higher standard deviation with equities.
[00:30:44.240 --> 00:30:46.840]   So that was kind of an interesting takeaway.
[00:30:46.840 --> 00:30:48.440]   So the sort of secondary takeaway
[00:30:48.440 --> 00:30:53.440]   is that if you are willing to vary your withdrawals,
[00:30:53.440 --> 00:30:59.120]   you can take a higher starting withdrawal, as I said,
[00:30:59.120 --> 00:31:01.720]   and that tends, the highest safe withdrawal
[00:31:01.720 --> 00:31:04.720]   with a dynamic strategy tends to correspond
[00:31:04.720 --> 00:31:07.280]   with a higher equity allocation.
[00:31:07.280 --> 00:31:10.040]   So just some interesting findings
[00:31:10.040 --> 00:31:12.240]   in our most recent research.
[00:31:12.240 --> 00:31:13.320]   - Yeah, absolutely.
[00:31:13.320 --> 00:31:15.600]   Which brings me to a related question.
[00:31:15.600 --> 00:31:17.040]   You mentioned that optimal mix,
[00:31:17.040 --> 00:31:18.520]   at least for this year's study,
[00:31:18.520 --> 00:31:21.000]   being between 20 and 40% bonds
[00:31:21.000 --> 00:31:23.960]   because you make an assumption of high yields
[00:31:23.960 --> 00:31:26.080]   from that bond portfolio.
[00:31:26.080 --> 00:31:30.000]   Carson, Bill, tell us about the optimal stock to bond mix
[00:31:30.000 --> 00:31:32.240]   if you want to get the highest distribution rate
[00:31:32.240 --> 00:31:33.320]   from your portfolio.
[00:31:33.320 --> 00:31:36.520]   - Yeah, so as I said,
[00:31:36.520 --> 00:31:41.520]   I think 75/25 seems to be a pretty good mix.
[00:31:41.520 --> 00:31:45.200]   If you go too far on the bond side,
[00:31:45.200 --> 00:31:47.920]   it helps you during the Great Depression,
[00:31:47.920 --> 00:31:51.360]   but then it totally kills you during the 1970s and '80s,
[00:31:51.360 --> 00:31:52.920]   and then vice versa.
[00:31:52.920 --> 00:31:55.600]   If you're too aggressive on stocks,
[00:31:55.600 --> 00:31:58.320]   it's going to really kill you during the Great Depression.
[00:31:58.320 --> 00:32:01.720]   And then, so you almost want to look at what's the,
[00:32:01.720 --> 00:32:04.160]   you look at the minimum between the two episodes,
[00:32:04.160 --> 00:32:06.160]   and then you maximize the,
[00:32:06.160 --> 00:32:08.880]   and again, this sounds a little bit like,
[00:32:08.880 --> 00:32:12.280]   you know, maybe overfitting, sausage making.
[00:32:12.280 --> 00:32:16.040]   You don't, you almost lose your appetite
[00:32:16.040 --> 00:32:18.880]   when you see sometimes how sausage is made
[00:32:18.880 --> 00:32:20.040]   and how statistics are made,
[00:32:20.040 --> 00:32:23.760]   and then also how economic forecasts are made
[00:32:23.760 --> 00:32:26.360]   and how a safe withdrawal rate simulations are made.
[00:32:26.360 --> 00:32:28.880]   Sometimes you don't want to know the details,
[00:32:28.880 --> 00:32:32.000]   but I mean, this is how I came to the 25/75, right?
[00:32:32.000 --> 00:32:34.760]   You look at what does the best, more robust,
[00:32:34.760 --> 00:32:36.920]   that gives you a hedge against both
[00:32:36.920 --> 00:32:40.880]   a deflationary recession and an inflationary recession.
[00:32:40.880 --> 00:32:42.240]   Now, as I said before,
[00:32:42.240 --> 00:32:45.560]   you can play a little bit more with,
[00:32:45.560 --> 00:32:48.960]   maybe we don't want to have all bonds that have duration,
[00:32:48.960 --> 00:32:51.560]   right, maybe we have a little bit more fixed income,
[00:32:51.560 --> 00:32:52.400]   but it's in cash,
[00:32:52.400 --> 00:32:54.280]   so something like three month T-bills.
[00:32:54.280 --> 00:32:56.600]   You could play around with that too,
[00:32:56.600 --> 00:33:00.000]   but if I'm just tied to the stock versus bond,
[00:33:00.000 --> 00:33:04.600]   I found that the 75/25 seems to be pretty good.
[00:33:04.600 --> 00:33:06.360]   And then there's always this,
[00:33:06.360 --> 00:33:08.280]   I'm glad Clifford Esners is not here,
[00:33:08.280 --> 00:33:09.280]   so he would always point out,
[00:33:09.280 --> 00:33:11.920]   well, why don't you just take the tangency portfolio
[00:33:11.920 --> 00:33:12.880]   and lever that up?
[00:33:12.880 --> 00:33:14.640]   Yeah, I mean, if you're very financially savvy,
[00:33:14.640 --> 00:33:15.480]   you can do that,
[00:33:15.480 --> 00:33:17.080]   but the average retail investor
[00:33:17.080 --> 00:33:18.720]   wouldn't be able to do that.
[00:33:18.720 --> 00:33:22.840]   So if you are bound to a portfolio without leverage
[00:33:22.840 --> 00:33:24.040]   and only stocks and bonds,
[00:33:24.040 --> 00:33:25.920]   I would propose 75/25.
[00:33:25.920 --> 00:33:29.600]   - Yeah, do you want me to?
[00:33:29.600 --> 00:33:31.720]   Yeah, my research indicates that
[00:33:31.720 --> 00:33:36.720]   between about 46% equities and about 70% equities,
[00:33:36.720 --> 00:33:41.080]   it doesn't make too much difference what you choose.
[00:33:41.080 --> 00:33:44.280]   You're gonna have approximately the same withdrawal rate.
[00:33:44.280 --> 00:33:45.960]   You get outside of that range,
[00:33:45.960 --> 00:33:49.160]   like 75%, I'd like to see your numbers.
[00:33:49.160 --> 00:33:50.000]   I really haven't.
[00:33:50.000 --> 00:33:52.080]   I'd probably learn a lot what you're saying,
[00:33:52.080 --> 00:33:56.360]   but 75% is a slight penalty, but it's not a lot.
[00:33:56.360 --> 00:33:59.760]   So I can't disagree strongly with what you're saying.
[00:33:59.760 --> 00:34:01.000]   I do wanna make one point.
[00:34:01.000 --> 00:34:03.200]   I think that retirees,
[00:34:03.200 --> 00:34:07.000]   my research is based on a buy and hold strategy.
[00:34:07.000 --> 00:34:08.680]   That area assumes that.
[00:34:08.680 --> 00:34:11.040]   That's because it's very difficult to analyze
[00:34:11.040 --> 00:34:13.440]   anything that isn't buy and hold.
[00:34:13.440 --> 00:34:16.400]   But I'm of the firm of opinion that retirees,
[00:34:16.400 --> 00:34:19.680]   particularly early in their retirement,
[00:34:19.680 --> 00:34:20.520]   the first 10 years,
[00:34:20.520 --> 00:34:25.280]   should not be buy and hold investors necessarily.
[00:34:25.280 --> 00:34:27.720]   I think they should be more risk managers.
[00:34:27.720 --> 00:34:29.400]   I think their primary concern
[00:34:29.400 --> 00:34:31.920]   will be preserving their nest egg
[00:34:31.920 --> 00:34:36.280]   from a huge bear market like we had in 2008,
[00:34:36.280 --> 00:34:40.280]   where people saw they lost 30, 35% of their portfolio.
[00:34:40.280 --> 00:34:41.440]   It came back eventually
[00:34:41.440 --> 00:34:44.880]   because of very aggressive actions by the Fed.
[00:34:44.880 --> 00:34:47.800]   But I just wanna express the opinion,
[00:34:47.800 --> 00:34:50.960]   and I know there's a lot of people who disagree with me.
[00:34:50.960 --> 00:34:55.960]   I don't wanna suggest that you use market timing,
[00:34:55.960 --> 00:35:00.680]   which is trying to get the exact bottom to sell,
[00:35:00.680 --> 00:35:02.320]   to buy an exact top to sell.
[00:35:02.320 --> 00:35:03.920]   I don't think anyone in God's creation
[00:35:03.920 --> 00:35:05.280]   can do that reliably.
[00:35:05.280 --> 00:35:07.400]   But I think there are third-party services
[00:35:07.400 --> 00:35:09.840]   that offer advice in risk management,
[00:35:09.840 --> 00:35:14.080]   where as risk increases in the stock market,
[00:35:14.080 --> 00:35:16.560]   you reduce your allocation.
[00:35:16.560 --> 00:35:20.000]   And as more favorable conditions arise,
[00:35:20.000 --> 00:35:21.480]   you increase your allocation.
[00:35:21.480 --> 00:35:22.840]   I just think, to me,
[00:35:22.840 --> 00:35:27.240]   that makes sense to preserve capital
[00:35:27.240 --> 00:35:31.360]   and not expose yourself to something
[00:35:31.360 --> 00:35:32.600]   we haven't seen before.
[00:35:32.600 --> 00:35:35.320]   Who knows what the next bear market will look like?
[00:35:35.320 --> 00:35:43.120]   - Vogel has probably what caution at market time,
[00:35:43.120 --> 00:35:45.240]   but I think I agree with you that, for example,
[00:35:45.240 --> 00:35:48.360]   something like a reverse glide path in retirement,
[00:35:48.360 --> 00:35:50.600]   where you have, and so people call it differently,
[00:35:50.600 --> 00:35:52.720]   reverse glide path, or a bond tent,
