
[00:00:00.000 --> 00:00:05.360]   For a while, I've been fascinated by how our gut microbiome can have such a visible impact on our
[00:24:41.260 --> 00:24:47.100]   the organisms that live in and on our body, mostly in our gut, but they're also on our skin, on our scalp.
[00:24:47.100 --> 00:24:51.040]   They're even in our lungs. They're in our bladder. They're everywhere. They're under our nails.
[00:24:51.160 --> 00:24:57.540]   And we're talking about bacteria, but also viruses, parasites, fungal organisms, archaea.
[00:24:57.540 --> 00:25:03.620]   So multiple different organisms. We can't see them, but if we scraped them all up, the ones in our gut,
[00:25:03.620 --> 00:25:09.280]   they'd weigh about three to four pounds. It's over a hundred trillion. We have somewhere around two to
[00:25:09.280 --> 00:25:17.000]   three times as many microbial cells as we have human cells. So we're sort of more microbe than human when
[00:25:17.000 --> 00:25:22.280]   you think about it. We're like the beehive kind of inanimate. And then the microbes are all the bees.
[00:25:22.280 --> 00:25:28.800]   So we're talking, and then all the genetic materials, a big density of stuff. And what do
[00:25:28.800 --> 00:25:34.660]   they do? Well, they digest food. They help to synthesize vitamins like vitamin K. They help to
[00:25:34.660 --> 00:25:39.360]   neutralize toxins. They train the immune system, the whole hygiene hypothesis we were talking about,
[00:25:39.460 --> 00:25:45.360]   and they turn genes on and off. So Chris, you could have a genetic predisposition for a disease,
[00:25:45.360 --> 00:25:51.060]   but because of the complement of your microbiome, you don't develop the disease because the microbiome
[00:25:51.060 --> 00:25:56.640]   can inactivate those genes. So you could have an identical twin, identical genetic material,
[00:25:56.640 --> 00:26:03.320]   and you have a disease and they don't, or vice versa, because your gut microbiome is influencing
[00:26:03.320 --> 00:26:08.920]   disease expression. So you would think with all of that, like, all right, bring on the microbiome
[00:26:08.920 --> 00:26:15.700]   testing. Let's figure out what's going on. No. And that's because we are, this is in its infancy.
[00:26:15.700 --> 00:26:22.000]   So we've identified maybe a thousand or more, a few thousand species in the gut, but they're probably
[00:26:22.000 --> 00:26:27.420]   hundreds of thousands. And then just identifying the species isn't enough. We have to understand
[00:26:27.420 --> 00:26:32.600]   the metabolites and what they do. And sometimes bacteria can go from making one thing to making
[00:26:32.600 --> 00:26:38.860]   something else as an adaptive response based on a change in the environment. So it's really premature
[00:26:38.860 --> 00:26:45.880]   to go and get a microbiome, a stool microbiome test and think that, oh, it's going to tell you
[00:26:45.880 --> 00:26:52.060]   everything you need to know. What I do recommend to people is to be citizen scientists, to contribute to
[00:26:52.060 --> 00:26:57.100]   the research through organizations like the American Gut Project, which is a nonprofit. For less than a hundred
[00:26:57.100 --> 00:27:01.360]   bucks, you can send your stool in. They'll do an analysis. They're not going to then try and sell
[00:27:01.360 --> 00:27:06.140]   you a bunch of supplements or tell you, you know, you can't eat blackberries. So a lot of the commercial
[00:27:06.140 --> 00:27:13.040]   testing, it gives recommendations that I think are really misleading and erroneous. And then there's a
[00:27:13.040 --> 00:27:19.840]   whole upsell of like, take this product and it's going to fix your microbiome. So I think if people want
[00:27:19.840 --> 00:27:24.100]   to do it because it's interesting, contribute to the science. So the American Gut Project, their database
[00:27:24.100 --> 00:27:30.400]   is open to researchers all over the world. And so for example, somebody studying Parkinson's disease
[00:27:30.400 --> 00:27:36.180]   can look at stool samples and the microbiome of people with Parkinson's disease to figure out that
[00:27:36.180 --> 00:27:42.420]   actually Parkinson's begins in the gut, believe it or not. They published data about six years ago,
[00:27:42.900 --> 00:27:49.580]   the American Gut Project study. And that was the largest microbiome study done ever. It was over
[00:27:49.580 --> 00:27:55.640]   10,000 people, over 40 different countries asking the question, what makes a healthy microbiome?
[00:27:55.640 --> 00:28:06.200]   And the answer was, drum roll, people who ate 30 or more different plants per week had the healthiest
[00:28:06.200 --> 00:28:11.200]   gut microbiome. You didn't have to be vegan or even vegetarian. They were vegans with really unhealthy
[00:28:11.200 --> 00:28:17.080]   microbiomes, vegans who were eating typically less than 10 different plants per week. And they were
[00:28:17.080 --> 00:28:23.100]   straight up omnivores, but who were eating a wide variety of plant matter. And so that's not just
[00:28:23.100 --> 00:28:29.840]   vegetables, it's fruits, vegetables, whole grains, nuts, beans, seeds, herbs, spices, all of it. So
[00:28:29.840 --> 00:28:35.940]   basically having a varied diet. And it's the same kind of stuff that Dan Buettner found with Blue Zones,
[00:28:35.940 --> 00:28:42.020]   right? Is having a wide variety of different plants in your diet is really where it's at.
[00:28:42.020 --> 00:28:48.240]   Okay. And so I know there are these tests. I think Jonah, Tiny Health are a couple of them. I'm looking
[00:28:48.240 --> 00:28:51.640]   at a couple of these websites because I want to understand. And I've had friends that have taken
[00:28:51.640 --> 00:28:57.580]   them and it's like, oh, like you're going to learn how healthy your gut is and what supplements you need.
[00:28:58.820 --> 00:29:03.900]   As someone who studied this a lot, are you kind of like, there's just not enough evidence to support
[00:29:03.900 --> 00:29:08.960]   what you would do? So maybe it's more like 23andMe where you can learn about all the bacteria, but
[00:29:08.960 --> 00:29:15.580]   like, what do you do with that? Or is there a person for whom these tests are really interesting
[00:29:15.580 --> 00:29:19.880]   or are they really just, you know, wrapping away to sell more supplements?
[00:29:20.280 --> 00:29:25.680]   The latter. I try to direct people away from the commercial microbiome companies where the whole
[00:29:25.680 --> 00:29:30.500]   goal is kind of what you said, an upsell of supplements and things that are just sort of
[00:29:30.500 --> 00:29:37.160]   nonsensical. And the problem too, is that it kind of takes people's focus away from what they actually
[00:29:37.160 --> 00:29:42.620]   can do, which is overuse of antibiotics and acid blockers is a huge threat to the microbiome.
[00:29:43.340 --> 00:29:48.860]   A diet without enough fiber, huge threat, too much alcohol, processed foods, all the things that you
[00:29:48.860 --> 00:29:53.980]   would imagine. But when somebody gets this result and they're like, oh, you just have to take the
[00:29:53.980 --> 00:29:59.300]   supplement. It makes them think like, oh, I don't have to do these other things. You know, I just take
[00:29:59.300 --> 00:30:04.160]   this pill. And so that I think is really, that's problematic.
[00:30:05.080 --> 00:30:12.820]   Yeah. I have not done one. I'm like curious as a curious person, but it just reminds me of 23andMe
[00:30:12.820 --> 00:30:17.740]   where it was like, you likely have blue eyes. And I was like, well, I knew that one. You know,
[00:30:17.740 --> 00:30:23.240]   here's your earwax type. It was like kind of fun things, but it was more fun than I didn't change
[00:30:23.240 --> 00:30:28.420]   anything about my life because of it. Yeah. And we see what, what, what's, you know,
[00:30:28.420 --> 00:30:33.740]   that company's going through. Right. And so a lot of this, I mean, I think a lot of these folks,
[00:30:33.740 --> 00:30:37.800]   some of the microbiome testing companies were started by really good researchers and I think
[00:30:37.800 --> 00:30:43.080]   they start out well-intentioned, but that there's always that line, right? Like, you know, oh, if we
[00:30:43.080 --> 00:30:49.040]   say this and we do this and because they're marketing something, you know, they're not there as healthcare
[00:30:49.040 --> 00:30:56.500]   providers. They're there to sell a product. And so there's almost always some over-promising and
[00:30:56.500 --> 00:31:01.900]   under-delivering on that end. But again, I do encourage, especially people, whether you're healthy,
[00:31:01.900 --> 00:31:08.260]   you look like you would have really good poo and a good microbiome or for somebody who has an autoimmune
[00:31:08.260 --> 00:31:14.260]   disease and wants to see, or wants to get it checked and then is planning on making some intervention,
[00:31:14.260 --> 00:31:20.840]   it can be helpful, but it's not predictive. So you can make a ton of changes and you may not see any
[00:31:20.840 --> 00:31:26.520]   significant changes in your microbiome. And you could make no changes in your diet and your microbiome
[00:31:26.520 --> 00:31:30.960]   could still shift because there are other things that are informing it. Our environment,
[00:31:30.960 --> 00:31:36.040]   our exposures, the stress in our life, all of this stuff affects the microbiome.
[00:31:36.040 --> 00:31:40.000]   I think there are some foods that everyone knows, like it's probably better to not eat all, you know,
[00:31:40.000 --> 00:31:45.360]   processed food and it's good to eat whole foods. Are there any things that are surprising,
[00:31:45.360 --> 00:31:50.400]   controversial, or more in the middle where people, it's not so definitive that are things people should
[00:31:50.400 --> 00:31:56.820]   be either thinking about or testing on themselves to see how their body reacts to certain foods?
[00:31:56.820 --> 00:32:02.140]   I'm going to make a lot of people really unhappy right now by saying that kombucha
[00:32:02.140 --> 00:32:07.820]   does not improve the health of your gut microbiome. We have no convincing evidence. However,
[00:32:08.680 --> 00:32:15.400]   this is important. If you are swapping out soda or alcohol for kombucha, that's a win,
[00:32:15.400 --> 00:32:20.800]   right? Because we know that soda, any amount is terrible for the gut. And we know that alcohol
[00:32:20.800 --> 00:32:25.880]   is bactericidal. It kills bacteria. It doesn't mean that it's terrible depending on how much you're
[00:32:25.880 --> 00:32:31.100]   drinking, but alcohol is a killer of gut bacteria. So if you're trying to drink less and you're like,
[00:32:31.160 --> 00:32:38.160]   hmm, I'm going to swap, you know, a couple beers I have at night or my usual cocktail for kombucha,
[00:32:38.160 --> 00:32:43.320]   great. But the idea that you're going to drink the kombucha and it's sort of regenerating your gut
[00:32:43.320 --> 00:32:50.260]   microbiome, no. One of the most effective foods beyond the general, like you want to eat food that
[00:32:50.260 --> 00:32:57.860]   didn't come from a factory, right? Ideally, is fermented foods. Unbelievable. And the Sonnenbergs at
[00:32:57.860 --> 00:33:03.340]   Stanford, a husband and wife couple have done a lot of great work on this. So a fermented food like
[00:33:03.340 --> 00:33:12.260]   sauerkraut is a triple threat in a good way. It's prebiotics, meaning it's a food that the bacteria
[00:33:12.260 --> 00:33:15.920]   eat because it contains fiber. If we look at something like sauerkraut, it's cabbage, right? So
[00:33:15.920 --> 00:33:22.260]   it has prebiotic foods in it, the actual cabbage. It has probiotics, live bacteria, because in the
[00:33:22.260 --> 00:33:27.800]   fermentation process, you're generating lactobacillus. And it has postbiotics, which are
[00:33:27.800 --> 00:33:32.660]   things like short chain fatty acids that are all the compounds that are being made by the bacteria as
[00:33:32.660 --> 00:33:38.540]   they're fermented. So a jar of like really good quality sauerkraut, not like a pasteurized, you
[00:33:38.540 --> 00:33:44.520]   know, factory made one, but like, let's say you get something from the farmer's market or that is one of
[00:33:44.520 --> 00:33:50.140]   the most medicinal foods you can eat. And I'm very skeptical, like the whole, you know, acai berry and
[00:33:50.140 --> 00:33:54.820]   like, yeah, the whole superfood thing is so overdone. But there is such great scientific
[00:33:54.820 --> 00:34:04.200]   evidence for something like sauerkraut or even fermented vegetables. I have in my second book,
[00:34:04.200 --> 00:34:09.980]   the microbiome solution, which is actually my favorite. I have some great recipes in there.
[00:34:09.980 --> 00:34:14.180]   And we borrowed some recipes from Jeff Cox's great book, The Essential Book of Fermentation
[00:34:14.180 --> 00:34:21.480]   for the fermented food recipes. They're delicious. Like there's an apple and cabbage
[00:34:21.480 --> 00:34:26.760]   sauerkraut in there. That's fantastic. Fermenting stuff is pretty simple. You need a mason jar,
[00:34:26.760 --> 00:34:34.700]   you need water and salt. And you can ferment almost any vegetable, or you can do what I do and go to the
[00:34:34.700 --> 00:34:40.120]   farmer's market and buy some from somebody who's done it. But it's incredible. And you only need like
[00:34:40.120 --> 00:34:47.220]   a tablespoon. So even if you don't like sauerkraut, if you can commit to like a tablespoon of sauerkraut
[00:34:47.220 --> 00:34:51.080]   or kimchi, incredible. Yeah, you were saying sauerkraut the whole time. And I was like,
[00:34:51.080 --> 00:34:55.760]   I don't love sauerkraut, but I love kimchi. And do the kids, will the kids eat it? Because so good for
[00:34:55.760 --> 00:35:02.960]   them. TBD. Kids don't like spicy, but they don't mind fermented. And we went to Vietnamese restaurant
[00:35:02.960 --> 00:35:07.740]   yesterday and the kids usually eat whatever we order as long as it's not too spicy. Wonderful.
[00:35:08.000 --> 00:35:12.020]   So we have not crossed the spice hurdle, but everything else seems to work.
[00:35:12.020 --> 00:35:18.060]   Yeah, the kids menu is ruinous to children's guts. So if you can, if you can do that, I encourage your
[00:35:18.060 --> 00:35:21.840]   kids to just have a little taste of what you're having rather than the, you know, the chicken tenders
[00:35:21.840 --> 00:35:27.000]   and the tater tots and the mac and cheese. That's fantastic. Full credit to my wife who had the kind
[00:35:27.000 --> 00:35:33.440]   of like 100 foods in 100 days plan, where when our daughters first started eating solid foods,
[00:35:33.600 --> 00:35:37.380]   there was a goal that in the first 100 days, we wanted to expose them to 100 different foods.
[00:35:37.380 --> 00:35:43.260]   And these are like raw ingredients, not like a Twinkie, an Oreo, that kind of thing, like a vegetable,
[00:35:43.260 --> 00:35:48.020]   a fish or, you know, a legume or something. And I was surprised by the time you get to 100,
[00:35:48.020 --> 00:35:52.060]   you're kind of going out there. We weren't necessarily counting every single fish in the
[00:35:52.060 --> 00:35:56.020]   sea. But even then, that's, you know, that's not going to get you to 100. So it was like every
[00:35:56.140 --> 00:36:01.520]   vegetable, every fruit, we'd go to some of the kind of markets from other countries to try to
[00:36:01.520 --> 00:36:06.800]   find fruits and vegetables that we don't normally get. And I, it was awesome. And I think now there
[00:36:06.800 --> 00:36:12.600]   are things our kids don't like, but you know, they'll always try something. So we've, we've tried
[00:36:12.600 --> 00:36:18.060]   hard to expose our kids to a ton of food. And so far it's been successful, except spice.
[00:36:18.060 --> 00:36:24.600]   I love that your, your wife was actually basically following that American Gut Project data of 30
[00:36:24.600 --> 00:36:29.740]   different plant foods per week, even the bonus version of that with a hundred without knowing
[00:36:29.740 --> 00:36:34.360]   that data, but just inherently was like, it's good for my kid to eat a wide variety of foods.
[00:36:34.360 --> 00:36:38.720]   It's incredible. Yeah. We just wanted them to try everything. Now the downside is the more we expose
[00:36:38.720 --> 00:36:44.400]   them, sometimes they have really expensive palates. Like we went out to dinner with my parents once and
[00:36:44.400 --> 00:36:48.960]   my dad loves sashimi. We all do. And he orders this sashimi plate. My daughter's like just grabbing
[00:36:48.960 --> 00:36:54.420]   it by the piece, eating it like popcorn. And we're like, man, you are an expensive, uh, dinner companion.
[00:36:54.420 --> 00:36:59.780]   This episode is brought to you by superhuman. Now I've used superhuman for years, and I think it's
[00:36:59.780 --> 00:37:05.680]   hands down the best way to do email, assuming you value your time, which I absolutely assume you do.
[00:37:05.680 --> 00:37:10.540]   That's because superhuman is the ultimate solution for inbox decluttering and enhanced productivity.
[00:37:10.860 --> 00:37:14.620]   It's also the fastest email experience out there. And I'm certain I've saved dozens,
[00:37:14.620 --> 00:37:20.060]   if not hundreds of hours a year using superhuman. They have every feature you could ever want built
[00:37:20.060 --> 00:37:25.660]   in split inboxes for prioritizing what matters, keyboard shortcuts and snippets for everything,
[00:37:25.660 --> 00:37:31.360]   AI tools to draft responses and summarize emails, automated reminders and integrated calendars.
[00:37:31.360 --> 00:37:36.820]   And if you're using superhuman for teams, you get shared conversations and drafts that will help
[00:37:36.820 --> 00:37:42.680]   you respond faster and reduce deal cycles. Best of all, superhuman works with your existing Gmail
[00:37:42.680 --> 00:37:48.080]   or Outlook. So unless you love wasting away hours of your day to email, you have to check out superhuman
[00:37:48.080 --> 00:37:53.920]   and every one of you can get your first month free at chrishutchins.com slash superhuman. Again,
[00:37:53.920 --> 00:37:59.720]   that's chrishutchins.com slash superhuman, or click the link in the description to get back hours of
[00:37:59.720 --> 00:38:04.480]   your time each week. This episode is brought to you by Viore, which is amazing because they are one of
[00:38:04.480 --> 00:38:09.940]   only the few brands I wear almost every single day. I've got a shirt on, I've got the core shorts on.
[00:38:09.940 --> 00:38:15.120]   I love Viore and I love that they bring a new perspective on performance apparel. It's so
[00:38:15.120 --> 00:38:19.360]   versatile. It can be used for just about any activity, whether it's running, training, swimming,
[00:38:19.360 --> 00:38:25.320]   yoga, or even lounging or running errands or going out to dinner. Seriously, I wear my meta pants out
[00:38:25.320 --> 00:38:30.180]   for dinner all the time. But today I want to talk about their dream knit collection because it's amazing.
[00:38:30.180 --> 00:38:36.020]   It is super soft, lightweight, moisture wicking, but also has this amazing four-way performance
[00:38:36.020 --> 00:38:40.900]   stretch that makes it so comfortable. While it's almost impossible to narrow my Viore recommendations
[00:38:40.900 --> 00:38:45.700]   down to just one thing, I want you to check out the Ponto Performance Jogger for men or the Performance
[00:38:45.700 --> 00:38:50.860]   Jogger for women. I know me and my wife, Amy, absolutely love them and wear them all the time.
[00:38:50.860 --> 00:38:55.000]   Seriously, I think Viore is an investment in your happiness. And for everyone watching,
[00:38:55.000 --> 00:39:00.840]   they're offering 20% off your first purchase plus free shipping on US orders over $75 and
[00:39:00.840 --> 00:39:06.040]   free returns. So get yourself some of the most comfortable and versatile clothing on the planet
[00:39:06.040 --> 00:39:13.720]   at chrishutchins.com/viore. That's V-U-O-R-I. Again, that's chrishutchins.com/viore to discover
[00:39:13.720 --> 00:39:19.560]   the versatility of Viore clothing. Exclusions apply. Visit the website for full terms and conditions
[00:39:19.560 --> 00:39:24.440]   find the link in the description. You did mention when you were talking about sauerkraut pre and
[00:39:24.440 --> 00:39:30.600]   probiotics. I feel like it is a topic I know absolutely nothing about, but I know there are,
[00:39:30.600 --> 00:39:34.200]   you know, friends and family members who are like, Oh, are you taking your prebiotics and probiotics
[00:39:34.200 --> 00:39:39.880]   every day? Like, this is what I take. Where, how do you, clearly the gut is probably the target
[00:39:39.880 --> 00:39:45.160]   of why they're taking those things. Yeah. How does that fit in, in your kind of framework?
[00:39:45.160 --> 00:39:49.080]   Well, the first thing I want to tell people is that prebiotics are food.
[00:39:49.080 --> 00:39:54.280]   That's what you should think. A prebiotic is not a pill or a supplement. The World Health
[00:39:54.280 --> 00:40:02.600]   Organization definition, a probiotic is a live organism that when ingested confers a benefit
[00:40:02.600 --> 00:40:08.440]   to the host. So that knocks out 99% of the things people are taking because they're conferring no benefit
[00:40:08.440 --> 00:40:16.120]   to them. They're, they're taking some pill from the supermarket or the pharmacy and it's supposed to
[00:40:16.120 --> 00:40:21.000]   have this amount of live bacteria. Maybe it does, maybe it doesn't. And they're just pooing it out,
[00:40:21.000 --> 00:40:27.880]   mostly dead bacteria, not present in sufficient quantities to colonize the gut and reproduce and
[00:40:27.880 --> 00:40:34.280]   make a difference and not clear that these species are necessary or doing anything. So the most important
[00:40:34.280 --> 00:40:40.840]   part for people to know is that you need to be trying to colonize in, in terms of encouraging
[00:40:40.840 --> 00:40:47.640]   reproduction of your existing bacteria because half the stuff you're taking in a pill is dead or not
[00:40:47.640 --> 00:40:52.360]   helpful. There are some probiotics out there on the market, one in particular that I use in my patients
[00:40:52.360 --> 00:40:57.960]   because it's been studied in over a hundred human trials. And it's a combination of seven or eight
[00:40:57.960 --> 00:41:03.320]   different strains of bacteria that have been very well studied for serious conditions like ulcerative
[00:41:03.320 --> 00:41:09.400]   colitis, as well as irritable bowel syndrome and found to have efficacy. But that is the kind that
[00:41:09.400 --> 00:41:15.080]   is refrigerated. It is sent to you with a little monitor to show that it maintained this temperature.
[00:41:15.080 --> 00:41:20.760]   If the temperature went above this amount, there's not enough viable organisms and they'll, they'll replace
[00:41:20.760 --> 00:41:26.360]   it. That's not the typical over the counter that people are just going to the health food store and
[00:41:26.360 --> 00:41:32.680]   buying. And even for that one, as sort of fancy and spectacular as it is, I use that primarily in
[00:41:32.680 --> 00:41:37.240]   my patients with gut disorders. I don't recommend that the average person take that like vitamins.
[00:41:37.240 --> 00:41:40.680]   We don't have any evidence that the average person benefits from taking a multivitamin.
[00:41:40.680 --> 00:41:45.800]   Now, if you have Crohn's disease and you'll be 12 deficient, sure. Or if you have vitamin D deficiency,
[00:41:45.800 --> 00:41:50.680]   or if you're iron deficient, but just then you take iron, but just taking a multivitamin,
[00:41:50.680 --> 00:41:58.360]   then we don't have evidence that it's doing anything. So a much more meaningful and impactful
[00:41:58.360 --> 00:42:02.840]   approach is to think about the gut bacteria in your gut already. You've got trillions of them.
[00:42:02.840 --> 00:42:08.120]   And what can you do to feed them and to amplify them and to feed the right species? And this is where
[00:42:08.120 --> 00:42:13.160]   you get into, okay, we want to feed them more fiber. We want to cut down on the alcohol and the processed
[00:42:13.160 --> 00:42:18.360]   food. We want to make sure we're hydrating so that our gut is moving. Our gut motility is normal,
[00:42:18.360 --> 00:42:21.960]   because when the gut is stagnant, that also creates problems with the gut bacteria.
[00:42:21.960 --> 00:42:30.120]   It is not as sexy, perhaps, as taking a pill, but is much more impactful for your gut. So that's a
[00:42:30.120 --> 00:42:37.720]   probiotic. Prebiotics refer to the food that bacteria eat. The food, not the pill or the powder or the
[00:42:37.720 --> 00:42:46.120]   potion, the food, the actual fiber. So things like legumes and greens and, you know, berries and all those foods
[00:42:46.120 --> 00:42:51.400]   that contain fiber. But particularly when we think about things like, um, foods that are high in
[00:42:51.400 --> 00:42:56.120]   inulin. So it could be things like dandelion greens and oats and so on. And the fibrous part of the
[00:42:56.120 --> 00:43:01.080]   vegetable. So if you think about like the broccoli stock, that's where most of the fiber is. It's not
[00:43:01.080 --> 00:43:08.680]   in the floret or vegetables like celery. So think of those dense, fibrous foods. Those are prebiotics.
[00:43:08.680 --> 00:43:15.080]   You're feeding your gut bacteria. We don't have evidence that a prebiotic pill or powder is doing
[00:43:15.080 --> 00:43:20.120]   anything. And that's why I always tell people, as Maya Angelou famously said, when somebody tells you who
[00:43:20.120 --> 00:43:25.960]   they are, believe them. When you see the label at the bottom saying this compound has not been shown
[00:43:25.960 --> 00:43:32.440]   to treat or cure or fix anything that's wrong with you, believe it. They are telling you this is not
[00:43:32.440 --> 00:43:35.400]   doing anything and people are still buying it. I don't get it.
[00:43:35.400 --> 00:43:42.280]   You mentioned hydration. How much water do we need in a day for healthy guts?
[00:43:42.280 --> 00:43:48.200]   There's pretty significant variation based on your activity level, how much water you're getting from
[00:43:48.200 --> 00:43:53.880]   the food you're eating, etc. But a good rule of thumb, Chris, is half your body weight in ounces
[00:43:53.880 --> 00:44:00.280]   of water. So if you weigh 150 pounds, 75 ounces. If you weigh 200 pounds, 100 ounces as a baseline of just
[00:44:00.280 --> 00:44:06.360]   water. Not water with salt or minerals or anything in it. Just basic water. That's a really good rule
[00:44:06.360 --> 00:44:14.440]   of thumb. You said plants are good. What about animal products like meats and dairy, cheeses, milk? Any of
[00:44:14.440 --> 00:44:22.600]   those good, bad for your gut or moderation? From a GI point of view, there's room for a little animal
[00:44:22.600 --> 00:44:28.680]   protein on the plate. I've treated thousands of patients over more than three decades. And I will
[00:44:28.680 --> 00:44:33.720]   tell you, even my patients who have severe complex autoimmune disorders where their gut is super
[00:44:33.720 --> 00:44:38.840]   inflamed, they can manage some animal protein. So there are lots of reasons to not eat animals for
[00:44:38.840 --> 00:44:45.960]   the environment, etc., etc. But to say that the ideal diet from a gut point of view completely excludes
[00:44:45.960 --> 00:44:52.280]   animal protein, I don't think that's certainly not correct in my experience. That being said,
[00:44:52.280 --> 00:44:57.080]   I will tell you that for a lot of my patients with severe inflammation in their gut, increasing the
[00:44:57.080 --> 00:45:02.040]   amount of plants they're eating is incredible. So usually what I'll say to people is, if you want
[00:45:02.040 --> 00:45:06.360]   to eat some animal protein, have one animal protein meal a day. It could be breakfast, lunch or dinner,
[00:45:06.360 --> 00:45:11.000]   where the meal is built around animal protein. And then for the rest, try and build it more around
[00:45:11.000 --> 00:45:17.560]   plants, including foods that are high in plant protein, like legumes, etc. But to not have every
[00:45:17.560 --> 00:45:23.480]   meal be so animal protein centric, because then you tend to crowd out the plants. So I think that's a
[00:45:23.480 --> 00:45:27.480]   pretty reasonable way to do it. And you know, Chris, we talked about feedback, your body gives
[00:45:27.480 --> 00:45:32.520]   you that feedback. Because most people who go on like a serious high protein keto type diet,
[00:45:32.520 --> 00:45:39.480]   what's the first thing that happens? They get constipated, right? We saw sales of psyllium husk
[00:45:39.480 --> 00:45:45.880]   that most people would know as Metamucil soar with the advent of the South Beach diet and the Atkins diet,
[00:45:45.880 --> 00:45:52.680]   etc. Because everybody was so constipated. Animal protein is fine, depending on your requirements for based
[00:45:52.680 --> 00:45:57.240]   on what you're doing and your daily activities, you can you can tolerate and you can probably tolerate
[00:45:57.240 --> 00:46:03.240]   more than the one meal a day. But once you start to get constipated, that's generally a sign that you know
[00:46:03.240 --> 00:46:07.560]   that you need to cut back on the animal protein and add in some more plant, more plant fiber.
[00:46:07.560 --> 00:46:12.600]   Are there any other kind of sneaky things that play a negative or positive role? I know,
[00:46:12.600 --> 00:46:18.360]   I think I've seen you talk a little about artificial sweetener. And how does that fit in? And are there
[00:46:18.360 --> 00:46:22.840]   any other similar things that it's that can have a really big impact? Artificial sweeteners are really
[00:46:22.840 --> 00:46:27.560]   problematic. And the worrisome thing is they've kind of snuck into everything, right? So people advertise
[00:46:27.560 --> 00:46:33.480]   like low sugar. And you think, okay, this has less sugar. But what they mean is, it's got artificial
[00:46:33.480 --> 00:46:41.240]   sweetener in it. And we know definitively that these non-nutritive sweeteners, as we call them, the sucrose,
[00:46:41.240 --> 00:46:47.400]   the maltose, all the different oses, which are poorly absorbed sugars, that they really wreak havoc
[00:46:47.400 --> 00:46:50.840]   on the gut. The reason they don't contribute calories is because they're not absorbed in the
[00:46:50.840 --> 00:46:56.440]   small intestine. So they float on down to the colon, where they get fermented by gut bacteria, but they get
[00:46:56.440 --> 00:47:03.320]   fermented into harmful post-metabolic products, not healthy things like short-chain fatty acids.
[00:47:03.720 --> 00:47:07.640]   And some of that too, they'll give you gas. If you've ever had like diabetic candy with a lot
[00:47:07.640 --> 00:47:12.440]   of artificial sweetener, one of the first things you'll see is like, oh, I'm having terrible bloating
[00:47:12.440 --> 00:47:17.720]   and gas. And that's the products of fermentation. The other thing I want to tell people, particularly
[00:47:17.720 --> 00:47:23.240]   people who might be struggling with their weight and thinking, I'll have a low calorie sweetener since
[00:47:23.240 --> 00:47:29.720]   I don't want to have the calories, is that insulin, the hormone that will sort of signal your body that
[00:47:29.720 --> 00:47:35.720]   things should be stored as fat. Insulin is released in response to sweetness, not in response to
[00:47:35.720 --> 00:47:42.120]   calories. So even if something says zero calories or 10 calories, and you burn it in a calorometer,
[00:47:42.120 --> 00:47:47.480]   and it's low-cal, when you ingest that substance, and if you've ever had something sweetened with an
[00:47:47.480 --> 00:47:53.080]   artificial sweetener, you know artificial sweeteners are typically very sweet, usually sweeter than regular
[00:47:53.080 --> 00:48:00.760]   sugar. So you ingest that, you get the same or more insulin release, which is why diet sodas
[00:48:00.760 --> 00:48:07.880]   are just as big a likelihood of you gaining weight as regular soda, and sometimes more,
[00:48:07.880 --> 00:48:12.040]   because sometimes the insulin releases more. So it's pretty misleading for consumers. They say,
[00:48:12.040 --> 00:48:17.240]   oh, zero calories. And that may be true, but not zero weight gain. You're still getting the weight
[00:48:17.240 --> 00:48:23.240]   gain because you're getting the insulin release. And so I really try and stare people away from any sort
[00:48:23.240 --> 00:48:29.960]   of diet, anything, non-nutritive sweeteners, because of that, but also because they're really tough on the
[00:48:29.960 --> 00:48:35.000]   gut and particularly disruptive to the gut microbiome. So one way to get around that is to,
[00:48:35.000 --> 00:48:40.280]   I always say have the regular sugar, but just have less of it. If you usually put a tablespoon of sugar
[00:48:40.280 --> 00:48:46.600]   in your coffee, try a teaspoon or half a teaspoon. So just gradually train your palate to have a little
[00:48:46.600 --> 00:48:52.760]   less of the sweetener. In terms of dairy, part of the problem with the dairy is that the dairy industry
[00:48:52.760 --> 00:48:57.960]   in this country is full of antibiotics. Typically, the dairy cows are being given antibiotics
[00:48:57.960 --> 00:49:05.320]   prophylactically to prevent other infections, etc. And it becomes then sort of a highly processed
[00:49:05.320 --> 00:49:10.600]   product at the end. That's often the animals have been exposed to antibiotics. But if we look at
[00:49:10.600 --> 00:49:15.880]   something like cheeses, like a good quality cheese, cheese is a fermented product. And if you're in
[00:49:15.880 --> 00:49:20.760]   France and where you can eat a different cheese every day of the week and never have the same cheese twice,
[00:49:20.760 --> 00:49:26.440]   and you can get like a really great, you know, locally made cheese, have some cheese.
[00:49:26.440 --> 00:49:31.800]   And if you're not terribly lactose intolerant, and you really like cheese, it's okay to have a little
[00:49:31.800 --> 00:49:37.320]   cheese, have a good quality, like a hard Parmesan, like a Parmigiano Reggio or something like that.
[00:49:37.320 --> 00:49:39.160]   Don't have a processed cheese.
[00:49:39.160 --> 00:49:41.240]   And is milk in the same bucket?
[00:49:41.240 --> 00:49:45.320]   For most people who are lactose intolerant can tolerate a little hard cheese, but they're not
