
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:17:55.760 --> 00:17:58.920]   and realize something very fundamental.
[00:17:58.920 --> 00:18:01.840]   I paid everyone else first in my life.
[00:18:01.840 --> 00:18:05.520]   I paid my taxes first.
[00:18:05.520 --> 00:18:08.120]   I paid my health insurance first.
[00:18:08.120 --> 00:18:09.280]   I paid the mortgage first.
[00:18:09.280 --> 00:18:10.400]   I paid the car payment first.
[00:18:10.400 --> 00:18:11.720]   I paid private school first.
[00:18:11.720 --> 00:18:14.100]   I paid everybody else first.
[00:18:14.100 --> 00:18:17.380]   But I never put aside for myself.
[00:18:17.380 --> 00:18:21.060]   So if any of you are in that situation,
[00:18:21.060 --> 00:18:22.420]   this is what I want for you.
[00:18:22.420 --> 00:18:25.340]   I want you paying yourself first
[00:18:25.340 --> 00:18:27.600]   before you pay anyone else.
[00:18:27.600 --> 00:18:31.320]   So now let's do the numbers.
[00:18:31.320 --> 00:18:34.680]   So there's gonna be two tables here.
[00:18:34.680 --> 00:18:35.800]   These are your slides.
[00:18:35.800 --> 00:18:38.640]   I think they're gonna get these slide decks, right, Rick?
[00:18:38.640 --> 00:18:39.520]   - Yes.
[00:18:39.520 --> 00:18:40.360]   - These are gonna be yours.
[00:18:40.360 --> 00:18:41.600]   You don't have to take a picture of it.
[00:18:41.600 --> 00:18:42.440]   You can.
[00:18:42.440 --> 00:18:45.380]   It might be hard with how small these numbers are.
[00:18:45.380 --> 00:18:47.200]   This can be a start.
[00:18:47.200 --> 00:18:48.800]   This can be the moment where you're like,
[00:18:48.800 --> 00:18:53.160]   I am going to experiment with this number in my life
[00:18:53.160 --> 00:18:57.620]   to see if this could be my savings rate.
[00:18:57.620 --> 00:18:59.260]   So let me explain how this works.
[00:18:59.260 --> 00:19:02.380]   So if you are median income
[00:19:02.380 --> 00:19:08.980]   and you are fine with a work optional age of, say, 65,
[00:19:08.980 --> 00:19:15.220]   then what you can do is you can do a little math.
[00:19:15.220 --> 00:19:17.620]   How much money do you have right now?
[00:19:17.620 --> 00:19:18.660]   Think about that.
[00:19:18.660 --> 00:19:20.860]   Add it all up in your retirement accounts.
[00:19:20.860 --> 00:19:23.400]   Not home equity, just retirement accounts,
[00:19:23.400 --> 00:19:25.540]   brokerage accounts, add 'em all up.
[00:19:25.540 --> 00:19:28.780]   And I mean, if y'all wanted to do this right now,
[00:19:28.780 --> 00:19:29.980]   we'll kind of, we have time.
[00:19:29.980 --> 00:19:32.420]   So we're gonna, these are my last two slides.
[00:19:32.420 --> 00:19:33.860]   So we got a few minutes here.
[00:19:33.860 --> 00:19:37.100]   So add up all that money
[00:19:37.100 --> 00:19:42.160]   and then divide it by your income,
[00:19:42.160 --> 00:19:45.180]   your current income right now.
[00:19:45.180 --> 00:19:47.100]   And that is how you're gonna find
[00:19:47.100 --> 00:19:48.540]   which column you're gonna be in.
[00:19:48.540 --> 00:19:49.500]   So here's an example.
[00:19:49.500 --> 00:19:54.500]   Let's say you have $500,000 in assets right now
[00:19:54.500 --> 00:19:59.940]   and you make 100,000 between you and your spouse.
[00:19:59.940 --> 00:20:01.820]   Should never do public math,
[00:20:01.820 --> 00:20:05.340]   but I believe that puts me in the five times column.
[00:20:05.340 --> 00:20:06.860]   Yes, I see some nodding, good.
[00:20:06.860 --> 00:20:09.020]   We've done math well together.
[00:20:09.020 --> 00:20:13.160]   And let's say that I am 50 years old.
[00:20:14.060 --> 00:20:16.340]   You can see that I would need to have
[00:20:16.340 --> 00:20:19.220]   about a 15% savings rate.
[00:20:19.220 --> 00:20:22.380]   So I'm median income because between myself and my spouse,
[00:20:22.380 --> 00:20:24.920]   we make $100,000 a year.
[00:20:24.920 --> 00:20:28.180]   We've been able to manage to save 500,000
[00:20:28.180 --> 00:20:29.420]   over the course of this time.
[00:20:29.420 --> 00:20:34.420]   Maybe we were saving 5% into our retirement plan
[00:20:34.420 --> 00:20:36.660]   and our company was matching us a little bit,
[00:20:36.660 --> 00:20:38.660]   but we've kind of missed the mark a little.
[00:20:38.660 --> 00:20:41.840]   So instead of saving 10%, we got to catch up a tiny bit.
[00:20:41.840 --> 00:20:44.600]   We've got to get to a 15% savings rate.
[00:20:44.600 --> 00:20:47.620]   That is gonna allow me to have a shot
[00:20:47.620 --> 00:20:50.980]   at retiring by the time I'm 65.
[00:20:50.980 --> 00:20:53.220]   Now, a lot can change.
[00:20:53.220 --> 00:20:55.480]   We can't guarantee that there's gonna be
[00:20:55.480 --> 00:21:00.060]   a nice steady rate of return of five to 6%,
[00:21:00.060 --> 00:21:03.660]   but in general, this could be a start.
[00:21:03.660 --> 00:21:05.880]   Now, you can also use some other calculators
[00:21:05.880 --> 00:21:09.260]   to try to triangulate this a little bit,
[00:21:09.260 --> 00:21:13.820]   but I want you to have a starting target today
[00:21:13.820 --> 00:21:15.200]   that you can start with.
[00:21:15.200 --> 00:21:20.160]   So has anybody gotten your savings rate off this table?
[00:21:20.160 --> 00:21:22.140]   Has anybody been able to calculate it?
[00:21:22.140 --> 00:21:25.120]   Yes, does anybody wanna share what their savings rate is?
[00:21:25.120 --> 00:21:27.860]   Yes, go ahead.
[00:21:27.860 --> 00:21:30.600]   5%.
[00:21:30.600 --> 00:21:34.600]   You'll see, we're gonna do a book giveaway.
[00:21:34.600 --> 00:21:36.520]   I wrote a book called "But First, Save 10."
[00:21:36.520 --> 00:21:39.040]   I assume that most people don't actually read books anymore,
[00:21:39.040 --> 00:21:40.840]   so I just put the whole thing in the title.
[00:21:40.840 --> 00:21:44.040]   Just save 10%, folks, just save 10%, that's it.
[00:21:44.040 --> 00:21:46.060]   So this book is yours.
[00:21:46.060 --> 00:21:50.840]   You probably could give it away to somebody if you wish,
[00:21:50.840 --> 00:21:53.680]   but yes, thank you so much for sharing that.
[00:21:53.680 --> 00:21:55.080]   Was that scary to share?
[00:21:55.080 --> 00:21:59.560]   No, because I don't know anything about your wealth.
[00:21:59.560 --> 00:22:00.480]   I know nothing.
[00:22:00.480 --> 00:22:01.400]   See, it's safe.
[00:22:01.400 --> 00:22:02.680]   We can share this number.
[00:22:02.680 --> 00:22:07.780]   Okay, so let's say you are higher income.
[00:22:08.680 --> 00:22:12.360]   So it's a little harder to retire in the same way.
[00:22:12.360 --> 00:22:15.080]   It's a little harder to have these lower savings rates
[00:22:15.080 --> 00:22:16.120]   when you make more money.
[00:22:16.120 --> 00:22:19.220]   Social security is not gonna have as big of an impact
[00:22:19.220 --> 00:22:20.960]   in replacing your income,
[00:22:20.960 --> 00:22:23.840]   and so it's a little bit harder, actually,
[00:22:23.840 --> 00:22:27.780]   to retire and replace your income when you make more money.
[00:22:27.780 --> 00:22:34.040]   So that's why you'll see that on the high-income households,
[00:22:34.040 --> 00:22:37.280]   you're gonna have higher savings rates
[00:22:38.280 --> 00:22:40.040]   in these assumptions.
[00:22:40.040 --> 00:22:43.280]   So again, the same math to kind of start
[00:22:43.280 --> 00:22:45.400]   trying to figure out your number,
[00:22:45.400 --> 00:22:48.960]   but you'll see that the savings rates are quite a bit higher.
[00:22:48.960 --> 00:23:00.960]   So a lot of people say, "I save X percentage," right?
[00:23:00.960 --> 00:23:03.800]   So there are people who talk about saving as a percentage,
[00:23:03.800 --> 00:23:05.760]   and there's some people that talk about saving
[00:23:05.760 --> 00:23:07.960]   as a percentage of their net pay,
[00:23:07.960 --> 00:23:11.340]   so their pay after they pay their taxes.
[00:23:11.340 --> 00:23:14.160]   I think it's a little easier to talk about
[00:23:14.160 --> 00:23:16.560]   saving as a percentage of your gross pay,
[00:23:16.560 --> 00:23:18.820]   because that way we're all on the same page
[00:23:18.820 --> 00:23:22.140]   on exactly where we are on our savings rate.
[00:23:22.140 --> 00:23:24.760]   So that's what all of these numbers are based on,
[00:23:24.760 --> 00:23:26.640]   is our percentage of our gross pay.
[00:23:26.640 --> 00:23:28.640]   So I wanted to show you just the simple math
[00:23:28.640 --> 00:23:30.200]   of how to apply this.
[00:23:30.200 --> 00:23:31.640]   So you take your gross pay,
[00:23:31.640 --> 00:23:36.000]   which is you are going to make $23,000 a year
[00:23:36.000 --> 00:23:40.800]   times the 10% I should have been saving,
[00:23:40.800 --> 00:23:43.800]   and then it equals how much money you should make.
[00:23:43.800 --> 00:23:48.400]   So in this case, $150,000 times 15% is 22,500.
[00:23:48.400 --> 00:23:51.780]   Any questions on that?
[00:23:51.780 --> 00:23:58.520]   Okay, so the final step here is you automate it.
[00:23:58.520 --> 00:24:01.600]   I hope that all of you are extremely motivated
[00:24:01.600 --> 00:24:03.600]   to go apply your savings rate.
[00:24:03.600 --> 00:24:05.800]   I hope you are all excited to go tell everybody
[00:24:05.800 --> 00:24:07.960]   to pick a savings rate and to be proud of it
[00:24:07.960 --> 00:24:10.440]   and to make it disappear and go away.
[00:24:10.440 --> 00:24:13.720]   But how many months is your brain motivated?
[00:24:13.720 --> 00:24:14.760]   Does anybody know?
[00:24:14.760 --> 00:24:15.640]   To do something.
[00:24:15.640 --> 00:24:16.720]   The prefrontal cortex,
[00:24:16.720 --> 00:24:18.520]   when it makes a decision to do something,
[00:24:18.520 --> 00:24:21.680]   how many months will it be excited about something?
[00:24:21.680 --> 00:24:25.160]   Two weeks, that's funny.
[00:24:25.160 --> 00:24:27.320]   That's more, we're on the same page.
[00:24:27.320 --> 00:24:30.220]   So some people, it can be as much as three months.
[00:24:30.220 --> 00:24:31.540]   You can be excited.
[00:24:31.540 --> 00:24:34.120]   So a lot of people will tell me I love this
[00:24:34.120 --> 00:24:37.480]   and I'm gonna make those transfers mindfully
[00:24:37.480 --> 00:24:42.400]   into my brokerage account or into an IRA or a Roth IRA.
[00:24:42.400 --> 00:24:45.920]   Please don't do that.
[00:24:45.920 --> 00:24:48.640]   The financial industry has done us a huge favor
[00:24:48.640 --> 00:24:52.280]   in helping us figure out how to automate our decisions.
[00:24:52.280 --> 00:24:54.860]   And trust me on this point,
[00:24:54.860 --> 00:24:57.920]   once you figure out where your money will go,
[00:24:57.920 --> 00:25:01.300]   the amount of money and where it goes,
[00:25:01.300 --> 00:25:04.180]   I want you to take the final step to automate it
[00:25:04.180 --> 00:25:05.960]   and I cannot overstate this.
[00:25:05.960 --> 00:25:09.400]   By you saying on the eighth of every single month,
[00:25:09.400 --> 00:25:11.540]   I want this much money to transfer out
[00:25:11.540 --> 00:25:14.160]   of this checking account and go into this brokerage account
[00:25:14.160 --> 00:25:18.040]   and automatically purchase these three mutual funds.
[00:25:18.040 --> 00:25:21.500]   You can do this and then you can check in on it
[00:25:21.500 --> 00:25:23.160]   every three to six months,
[00:25:23.160 --> 00:25:25.740]   but do not skip this step
[00:25:25.740 --> 00:25:27.760]   because this is where people get into trouble
[00:25:27.760 --> 00:25:29.280]   or they try to time the market.
[00:25:29.280 --> 00:25:30.800]   Oh, this seems like a really terrible time
[00:25:30.800 --> 00:25:32.360]   to be putting money in a brokerage account.
[00:25:32.360 --> 00:25:35.280]   The market's up, the market's down, the market's flat.
[00:25:35.280 --> 00:25:37.520]   It's always a bad time, right?
[00:25:37.520 --> 00:25:40.240]   So this also prevents you from market timing.
[00:25:40.240 --> 00:25:44.160]   So I think I am right at time,
[00:25:44.160 --> 00:25:46.600]   but I am going to be hanging around.
[00:25:46.600 --> 00:25:49.760]   If anybody has any questions for me, let me know,
[00:25:49.760 --> 00:25:51.720]   but thank you all so much.
[00:25:51.720 --> 00:25:54.880]   (audience applauding)
[00:25:54.880 --> 00:25:56.940]   you
[00:25:56.940 --> 00:26:06.940]   [BLANK_AUDIO]

