
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:28:16.460 --> 00:28:27.460]   I would get paid less money than if I sold some other company's annuity products, but I felt really good about the quality of the contract for the clients, and I felt that the expenses were fair.
[00:28:27.460 --> 00:28:29.460]   And there's more and more competition there.
[00:28:29.460 --> 00:28:30.460]   Vanguard has been competing there.
[00:28:30.460 --> 00:28:40.460]   I think Vanguard offers annuities now, and any time Vanguard brings their kind of billion-dollar cannon to bear on an industry, they're so big now at this point.
[00:28:40.460 --> 00:28:42.460]   The market has to respond.
[00:28:42.460 --> 00:28:47.460]   And so one of the things you want to look at is just figure out what those expenses are.
[00:28:47.460 --> 00:28:50.460]   Now, let's say that you're in what I hate, the worst of the worst.
[00:28:50.460 --> 00:28:58.460]   Let's say that you are in a situation where you have a variable annuity contract with high underlying expenses.
[00:28:58.460 --> 00:29:01.460]   So you look and the mortality and expense charge is high.
[00:29:01.460 --> 00:29:04.460]   The expense charges for the policy are high.
[00:29:04.460 --> 00:29:07.460]   You look at the investment accounts, and the investment accounts are high.
[00:29:07.460 --> 00:29:15.460]   And you look at it, and you find out that there are some expensive riders, and this is where the fees come in.
[00:29:15.460 --> 00:29:18.460]   Perhaps there's a guaranteed minimum income benefit.
[00:29:18.460 --> 00:29:21.460]   Perhaps there's a guaranteed minimum withdrawal benefit.
[00:29:21.460 --> 00:29:26.460]   Some of these types of riders, they can be 2% per year of expenses.
[00:29:26.460 --> 00:29:35.460]   And I've reviewed variable annuity contracts that have been as high as, what was the record, 5.5% or something like that, utterly crazy.
[00:29:35.460 --> 00:29:48.460]   Now, the reason I always have to hedge the bets is because there have been a few times where the companies offered such dramatic benefits in exchange for the expenses.
[00:29:48.460 --> 00:29:59.460]   And here's where we go into a brutally difficult area to explain of guaranteed minimum income benefits on certain annuities.
[00:29:59.460 --> 00:30:02.460]   The way they work, it's very difficult to get them.
[00:30:02.460 --> 00:30:10.460]   But when you start to get into them, sometimes what the annuity company has promised is crazy awesome.
[00:30:10.460 --> 00:30:14.460]   Some of you may have seen these advertised or some of you may own these products.
[00:30:14.460 --> 00:30:16.460]   That's why I'm being very careful with what I say.
[00:30:16.460 --> 00:30:23.460]   There have been guaranteed minimum income benefits where the companies promised a 10% per year growth in the income.
[00:30:23.460 --> 00:30:24.460]   Well, wait a second.
[00:30:24.460 --> 00:30:30.460]   When you're saying that the growth of the income can grow 10% guaranteed, that can be pretty dramatic.
[00:30:30.460 --> 00:30:33.460]   Now, most people don't understand how these actually work.
[00:30:33.460 --> 00:30:42.460]   Just to throw in the terms so you're aware of it without going into explaining it in detail, you have what you call a phantom account.
[00:30:42.460 --> 00:30:44.460]   And you have a phantom account and a real account.
[00:30:44.460 --> 00:30:49.460]   And the phantom account is kind of your income calculation and the real account is something else.
[00:30:49.460 --> 00:30:56.460]   So sometimes you have to be very careful with these contracts if they're old and if they're mature to calculate them.
[00:30:56.460 --> 00:31:00.460]   The insurance companies grossly miscalculated some of these benefits.
[00:31:00.460 --> 00:31:09.460]   And in the past years, in the early 2000s and I would say early and mid-2000s, they were offering extremely high benefits.
[00:31:09.460 --> 00:31:20.460]   And then in the late 2000s with the crash in 2008, 2010, some of the declines in the market and the anemic stock market through part of that period, they overpromised.
[00:31:20.460 --> 00:31:24.460]   And so some of the insurance companies are actually buying out old contracts.
[00:31:24.460 --> 00:31:38.460]   And if your insurance company sends you a letter and says, "Dear Joshua Sheets, we'd like to offer you a brand new contract for no cost," your radar should immediately go up and say, "Wait a second. What's going on?"
[00:31:38.460 --> 00:31:47.460]   And you do some very careful calculations to figure out what do you own because some of those insurance contracts, they made a mistake in your favor.
[00:31:47.460 --> 00:31:51.460]   What does the Monopoly game say? The bank made a mistake in your favor. Collect $50.
[00:31:51.460 --> 00:31:54.460]   Well, in this case, the insurance company has made some mistakes in your favor.
[00:31:54.460 --> 00:32:01.460]   You're going to collect a lot of money in the future if you hold on to this contract because it is a legal binding contract and they have to stand by it.
[00:32:01.460 --> 00:32:04.460]   But they're trying to mitigate the risk and pull the risk off their books.
[00:32:04.460 --> 00:32:08.460]   So this has happened, but that's not across the board.
[00:32:08.460 --> 00:32:15.460]   And so some of the guaranteed minimum income benefits and guaranteed minimum withdrawal benefits are extremely overpriced compared to what the benefit is.
[00:32:15.460 --> 00:32:21.460]   And I've generally personally, at least the times that I was in it, I didn't see the point.
[00:32:21.460 --> 00:32:25.460]   I never sold a guaranteed minimum income benefit or a guaranteed minimum withdrawal benefit.
[00:32:25.460 --> 00:32:29.460]   But it doesn't mean that there weren't products that could use them.
[00:32:29.460 --> 00:32:31.460]   But again, you have to analyze the individual situation.
[00:32:31.460 --> 00:32:35.460]   The reason I'm emphasizing this for you is let's say that you get into this situation.
[00:32:35.460 --> 00:32:38.460]   You say, "I've got a variable annuity with high expenses.
[00:32:38.460 --> 00:32:43.460]   I've got individual subaccounts with high expenses."
[00:32:43.460 --> 00:32:47.460]   And you get in and say, "And I've locked this in with high surrender charges."
[00:32:47.460 --> 00:32:51.460]   And you find out to get out of this contract, you're going to impose a very large surrender charge.
[00:32:51.460 --> 00:32:59.460]   That would be bad news, in which case I would go and talk to the insurance agent and ask them and say, "Explain this to me."
[00:32:59.460 --> 00:33:03.460]   Now, you might have in there some benefits that you can drop.
[00:33:03.460 --> 00:33:10.460]   Sometimes if you'll drop these benefits, things like guaranteed minimum income benefits or guaranteed minimum withdrawal benefits, you drop the benefits off.
[00:33:10.460 --> 00:33:20.460]   You drop the expenses down to a more reasonable level to where it's not going to beat an S&P 500 index fund, but you're not buying an index fund.
[00:33:20.460 --> 00:33:24.460]   You're buying an annuity which has other benefits that an index fund doesn't have.
[00:33:24.460 --> 00:33:29.460]   So that's how I would go through it and look through the options.
[00:33:29.460 --> 00:33:34.460]   I know it's intimidating to sit and read the prospectus, but that's really what you got to do.
[00:33:34.460 --> 00:33:37.460]   And that's what your insurance agent has to do.
[00:33:37.460 --> 00:33:40.460]   Well, none of the insurance agents – none of us read the prospectuses.
[00:33:40.460 --> 00:33:43.460]   We just read about the things we need to know.
[00:33:43.460 --> 00:33:45.460]   Nobody reads the prospectuses.
[00:33:45.460 --> 00:33:48.460]   But start there and all the information is there.
[00:33:48.460 --> 00:33:50.460]   So that would be where I would start.
[00:33:50.460 --> 00:33:52.460]   You'd be able to answer the questions.
[00:33:52.460 --> 00:33:59.460]   I hope that's a little bit of a useful answer to you not to overreact and freak out just because your parents bought an annuity.
[00:33:59.460 --> 00:34:15.460]   I'm not the benchmark for appropriate standards of rightness and wrongness, but I sold some decent annuities, nicely sized annuities, which is how I was paid based on commission to clients.
[00:34:15.460 --> 00:34:19.460]   And I'm very proud of the planning solution because it was the best planning solution.
[00:34:19.460 --> 00:34:26.460]   I believe that the compensation that I received in the form of a commission rightly compensated me for my work.
[00:34:26.460 --> 00:34:33.460]   And it was a fair and ethical arrangement because the facts fit the solution.
[00:34:33.460 --> 00:34:38.460]   So just because it's not a fee-only advisor doesn't immediately say to me, "Well, we've got a problem."
[00:34:38.460 --> 00:34:40.460]   It may or may not be.
[00:34:40.460 --> 00:34:42.460]   So talk to them.
[00:34:42.460 --> 00:34:43.460]   Read a little bit online.
[00:34:43.460 --> 00:34:45.460]   Take a look through the – pull the prospectus.
[00:34:45.460 --> 00:34:47.460]   Get the name of the annuity product from them.
[00:34:47.460 --> 00:34:49.460]   Put in the name of the company and the name.
[00:34:49.460 --> 00:34:56.460]   Take the prospectus and read it and then have a discussion with them about what they're doing, if they'll open up to you.
[00:34:56.460 --> 00:35:00.460]   Maybe even you'll be able to have a discussion with the advisor.
[00:35:00.460 --> 00:35:05.460]   If you get a shady feeling from the advisor, you'd have to have direct authorization from your parents to talk to them.
[00:35:05.460 --> 00:35:10.460]   But if you talk to the advisor, that should give you either a good feeling or a shady feeling.
[00:35:10.460 --> 00:35:15.460]   Most advisors that I know really care and they're doing a good job for their clients.
[00:35:15.460 --> 00:35:23.460]   And the bringing them in with a round of golf and the free drinks and all that, that's just a marketing method.
[00:35:23.460 --> 00:35:31.460]   It's no different than Coca-Cola putting commercials on your TV or Betterment putting commercials on every personal finance blog.
[00:35:31.460 --> 00:35:32.460]   That's no different.
[00:35:32.460 --> 00:35:34.460]   That's just the advertising mechanism.
[00:35:34.460 --> 00:35:35.460]   Can it be abused?
[00:35:35.460 --> 00:35:36.460]   Sure.
[00:35:36.460 --> 00:35:37.460]   Everything can be abused.
[00:35:37.460 --> 00:35:43.460]   But if you talk to them, I think you'll get a good feeling of either is this advisor really caring about the situation?
[00:35:43.460 --> 00:35:47.460]   And they're helping the client in this careful planning perspective?
[00:35:47.460 --> 00:35:49.460]   Or do I get a bad feeling?
[00:35:49.460 --> 00:35:51.460]   And if you get a bad feeling, be careful.
[00:35:51.460 --> 00:35:57.460]   There's a lot of shysters down here in Florida working with clients in the retirement planning space.
[00:35:57.460 --> 00:36:00.460]   Let me know what you find out.
[00:36:00.460 --> 00:36:03.460]   Next question comes in from Singapore.
[00:36:03.460 --> 00:36:05.460]   And the question says, "Hey, Joshua.
[00:36:05.460 --> 00:36:07.460]   Can't thank you enough for starting Radical Personal Finance.
[00:36:07.460 --> 00:36:10.460]   I've been a fan since you did the interview with Jacob Lund Fisker.
[00:36:10.460 --> 00:36:13.460]   I've learned a lot from you and others in the personal finance community.
[00:36:13.460 --> 00:36:20.460]   I'm unable to quantify that with an exact figure yet, but I know it's going to compound to a huge amount, maybe millions over my lifetime.
[00:36:20.460 --> 00:36:22.460]   I just signed up via Patreon to support your show.
[00:36:22.460 --> 00:36:23.460]   Thank you.
[00:36:23.460 --> 00:36:30.460]   It's a small amount, but one important thing I've learned on my personal finance journey is learning to pay for value rather than simply focusing on cost.
[00:36:30.460 --> 00:36:31.460]   Thank you."
[00:36:31.460 --> 00:36:32.460]   I agree.
[00:36:32.460 --> 00:36:40.460]   And I think every audience member should sign up for Patreon, and I'll be able to deliver even more value, 10 and 20 and 100 times in excess of the cost.
[00:36:40.460 --> 00:36:44.460]   I have a question which relates to the investment part of building wealth.
[00:36:44.460 --> 00:36:51.460]   How should I invest an idle $20,000 U.S. that's sitting around in my savings account for maximum returns?
[00:36:51.460 --> 00:36:58.460]   I feel that I'm sufficiently exposed to the stock market at this stage and diversified enough within and outside the publicly traded securities realm.
[00:36:58.460 --> 00:37:05.460]   I don't want to pour money into publicly traded stocks as due to mean reversion, future returns tend to be lower and markets are at highs.
[00:37:05.460 --> 00:37:08.460]   Please feel free to suggest the most radical ideas you have.
[00:37:08.460 --> 00:37:10.460]   That's why I love the show.
[00:37:10.460 --> 00:37:11.460]   Some background on myself.
[00:37:11.460 --> 00:37:13.460]   I'm 28 years old living in Singapore.
[00:37:13.460 --> 00:37:21.460]   My marginal tax rate is 7%, but we are forced to contribute 20% to our own tax-free housing, medical, and retirement accounts.
[00:37:21.460 --> 00:37:26.460]   My annual take-home salary post-taxes and retirement contributions, et cetera, is about $50,000 U.S.
[00:37:26.460 --> 00:37:31.460]   I've invested $60,000 U.S. in semi-diversified stocks, ETFs, and REITs.
[00:37:31.460 --> 00:37:35.460]   I have $20,000 U.S. in alternative non-publicly traded investments.
[00:37:35.460 --> 00:37:37.460]   I have a six-month emergency fund.
[00:37:37.460 --> 00:37:40.460]   I have a 30-year level term life insurance policy for $400,000 U.S.
[00:37:40.460 --> 00:37:43.460]   and my time horizon is greater than 20 years.
[00:37:43.460 --> 00:37:51.460]   I consider myself an aggressive investor willing to take large risks on small sums of money for the potential return if the mathematics are in my favor.
[00:37:51.460 --> 00:37:54.460]   For example, no lotteries but yes to emerging market stocks.
[00:37:54.460 --> 00:37:59.460]   I know it's hard to provide investment suggestions without knowing the nuances of each individual situation.
[00:37:59.460 --> 00:38:05.460]   Right off the bat, I know that I should be focusing on increasing my salary and earning potential and starting a side business.
[00:38:05.460 --> 00:38:07.460]   But should I be getting more insurance coverage?
[00:38:07.460 --> 00:38:11.460]   Should I be maxing out retirement accounts when my marginal tax rate is only 7%?
[00:38:11.460 --> 00:38:13.460]   Is there anything else I'm missing?
[00:38:13.460 --> 00:38:17.460]   As a goal-oriented person, and my goal is to reach financial independence fast,
[00:38:17.460 --> 00:38:22.460]   I can't stand the fact that my money is idling in my savings account earning a negative real rate of return.
[00:38:22.460 --> 00:38:25.460]   Keep doing great work. Thanks for taking the time to read this.
[00:38:25.460 --> 00:38:27.460]   So what a fun question.
[00:38:27.460 --> 00:38:30.460]   It's a super fun question.
[00:38:30.460 --> 00:38:33.460]   And I love the fact that I've got a Singapore listener.
[00:38:33.460 --> 00:38:36.460]   I'm not the least bit familiar with the Singapore laws and rules other than what you've written here.
[00:38:36.460 --> 00:38:38.460]   But it's cool to have a listener.
[00:38:38.460 --> 00:38:41.460]   My parents are actually in Singapore right now.
[00:38:41.460 --> 00:38:52.460]   And I've always been interested in the Singapore story, just how this tiny little city-state basically has emerged into a global power.
[00:38:52.460 --> 00:38:55.460]   I have a biography of – what's the guy's name?
[00:38:55.460 --> 00:39:04.460]   Lee Kuan Yew, I think, is the – I guess in some ways – I don't want to be insulting or a compliment.
[00:39:04.460 --> 00:39:06.460]   I don't know much but kind of the father of Singapore.
[00:39:06.460 --> 00:39:10.460]   And I have a biography somewhere on my shelf that I haven't read yet.
[00:39:10.460 --> 00:39:12.460]   And I'd like to read it.
[00:39:12.460 --> 00:39:16.460]   But I'm fascinated by how the laws work.
[00:39:16.460 --> 00:39:26.460]   I especially grew fascinated with how you guys over there handle just such high legal civil penalties for tiny infractions.
[00:39:26.460 --> 00:39:32.460]   I mean I don't remember the actual numbers but the penalty for chewing gum and spitting it on the street is massive.
[00:39:32.460 --> 00:39:41.460]   And so that makes the freedom-loving US-American side of me say, "How on earth could this little nation-state do this?
[00:39:41.460 --> 00:39:43.460]   Why would anybody live there?"
[00:39:43.460 --> 00:39:49.460]   But you look at how prosperous Singapore is, and that's why I'm interested to read that guy's biography.
[00:39:49.460 --> 00:39:57.460]   Because in some ways, I'm convinced the best form of government is a benevolent dictatorship.
[00:39:57.460 --> 00:40:00.460]   The problem is how do you find a benevolent dictator?
[00:40:00.460 --> 00:40:03.460]   So anyway, I'm interested in Singapore.
[00:40:03.460 --> 00:40:06.460]   So it's kind of fun to hear that I have a listener there.
[00:40:06.460 --> 00:40:09.460]   And one of these days, I'll get there and maybe we can meet up.
[00:40:09.460 --> 00:40:11.460]   So let's talk about your investment question.
[00:40:11.460 --> 00:40:25.460]   First of all, you're doing an awesome job and it seems that you have done a good job thinking about your portfolio, especially thinking about it and applying it to your life.
[00:40:25.460 --> 00:40:27.460]   A couple of boxes that you're ticking here.
[00:40:27.460 --> 00:40:33.460]   I've got $60,000 in semi-diversified stocks, ETFs, and REITs.
[00:40:33.460 --> 00:40:39.460]   I've got $20,000 in alternative non-publicly traded investments.
[00:40:39.460 --> 00:40:44.460]   I've got a six-month emergency fund, term life insurance, and I'm trying to figure out what to do.
[00:40:44.460 --> 00:40:48.460]   So what should be the approach here?
[00:40:48.460 --> 00:40:56.460]   The best I can do here is probably give you a little bit of a framework of how I think about this with regard to rates of return of investing.
[00:40:56.460 --> 00:41:02.460]   I think of it almost as a continuum from active investing to passive investing.
[00:41:02.460 --> 00:41:09.460]   And your return or your potential returns will go from highest to lowest.
[00:41:09.460 --> 00:41:22.460]   I'm not necessarily talking about actively traded mutual funds versus passively traded mutual funds, although I think that's the best example that's intuitive of this continuum that I see.
[00:41:22.460 --> 00:41:33.460]   But I'm thinking about this in a broader, more general sense, that the more work you do, the higher should be your returns.
[00:41:33.460 --> 00:41:37.460]   And the less work you do, the lower the returns.
[00:41:37.460 --> 00:41:39.460]   So think about this.
[00:41:39.460 --> 00:41:47.460]   The highest rate of return is often in creating your own income through a job, but that's also the highest amount of work.
[00:41:47.460 --> 00:42:00.460]   But if you compare the financial capital required for that, which is zero, and the work required for that, which is 100%, your rate of return on your financial capital is massive.
[00:42:00.460 --> 00:42:05.460]   I guess you could say just for the sake of my metaphor, it'll break down here, but it's a good thought.
[00:42:05.460 --> 00:42:07.460]   I think it's worthy of consideration.
[00:42:07.460 --> 00:42:13.460]   Your financial capital is the cost it takes you for you probably to get on the subway and actually get to work.
[00:42:13.460 --> 00:42:19.460]   That's what it costs you to gain income from your employment.
[00:42:19.460 --> 00:42:36.460]   So we've got high returns and a ton of work all the way over on the other end to just simply taking your money, doing no work, and just plunking it into some sort of investment vehicle, your savings account.
[00:42:36.460 --> 00:42:37.460]   No work at all.
[00:42:37.460 --> 00:42:40.460]   You just put the money there, and you're just going to get a low return, however.
[00:42:40.460 --> 00:42:47.460]   So you're already focused on – and I'm thankful for that – you're already focused on the idea of how do I increase my income?
[00:42:47.460 --> 00:42:56.460]   And I would guess that if you're making $65,000 gross-ish before taxes and retirement contributions, there's a lot of room to grow there.
[00:42:56.460 --> 00:43:01.460]   And that should probably be a primary focus.
[00:43:01.460 --> 00:43:04.460]   Now, can you actually invest $20,000 effectively into that?
[00:43:04.460 --> 00:43:05.460]   I don't know.
[00:43:05.460 --> 00:43:06.460]   It would depend on your field.
[00:43:06.460 --> 00:43:13.460]   If you were in something like – Singapore is a finance capital of Asia in many ways.
[00:43:13.460 --> 00:43:32.460]   So if you were in finance and you needed to fund, say, a CFA designation, a chartered financial analyst designation, that would take you from a lower-level financial analyst or kind of office job to an upper-level financial analyst where you have the potential for hundreds of thousands of dollars of income.
[00:43:32.460 --> 00:43:35.460]   That might be an effective use of the $20,000.
[00:43:35.460 --> 00:43:39.460]   So look for some kind of opportunity in your field for that.
[00:43:39.460 --> 00:43:44.460]   That just comes to me because I think of Singapore as a financial hub of Asia.
[00:43:44.460 --> 00:43:49.460]   But it's hard to invest $20,000 effectively into your income.
[00:43:49.460 --> 00:43:52.460]   But that really is going to be a huge rate of return.
[00:43:52.460 --> 00:43:58.460]   And I think your goal should be to get into the top – probably the top 4% of your field, whatever that is.
[00:43:58.460 --> 00:44:03.460]   Get into the top 20% and then get into the top 20% of the top 20%, which is the top 4%.
[00:44:03.460 --> 00:44:10.460]   Then if you want to try to go to the top, fine, but I think the rates of – there's a law of diminishing returns as time goes on.
[00:44:10.460 --> 00:44:15.460]   So that's all the way over on the most active side of your investment continuum.
[00:44:15.460 --> 00:44:20.460]   Highest rate of return but lowest – excuse me, most work.
[00:44:20.460 --> 00:44:23.460]   What about the next stage over?
[00:44:23.460 --> 00:44:25.460]   Well, maybe this would be something like investing in your own business.
[00:44:25.460 --> 00:44:27.460]   You already said I know I need to have a side business.
[00:44:27.460 --> 00:44:32.460]   Well, a business is going to be a massive amount of work, but it's going to also have a potential high rate of return.
[00:44:32.460 --> 00:44:40.460]   It's very shaky and very uncertain, but is there some capital that you could employ into that type of business?
[00:44:40.460 --> 00:44:42.460]   I don't know what that is.
[00:44:42.460 --> 00:44:47.460]   We'll get there in a second, but that's going to be determined based upon your interests.
[00:44:47.460 --> 00:44:57.460]   But moving on across a continuum, maybe the next tick over is to invest in some existing business that somebody else has already started and grown.
[00:44:57.460 --> 00:45:03.460]   So I think here of – let's see, Mitt Romney in the United States politics made Bain Capital famous.
[00:45:03.460 --> 00:45:05.460]   We go in. We buy companies that are struggling.
[00:45:05.460 --> 00:45:07.460]   We swap them around.
[00:45:07.460 --> 00:45:08.460]   We build their value.
[00:45:08.460 --> 00:45:14.460]   So that might be a little bit less risky than starting a new business from scratch, and you need more capital.
[00:45:14.460 --> 00:45:17.460]   So maybe it's a little bit less work.
[00:45:17.460 --> 00:45:21.460]   I don't have any idea, but in my mind, it makes the metaphor continue to work.
[00:45:21.460 --> 00:45:26.460]   The next tick over might be a very active investment into something like a real estate development.
[00:45:26.460 --> 00:45:36.460]   Here you're kind of merging business and investment, and real estate development is very much a business in which your product is just physical real estate.
[00:45:36.460 --> 00:45:41.460]   But you're taking advantage of changes in the market, changes in the investment market.
[00:45:41.460 --> 00:45:45.460]   Maybe the next tick over would be small-scale real estate and ownership and management.
[00:45:45.460 --> 00:45:53.460]   This is why it's so appealing, at least in the United States, things like owning rental houses because it's not a pure investment, but it's not a pure business.
[00:45:53.460 --> 00:45:55.460]   It's got benefits of both.
[00:45:55.460 --> 00:46:00.460]   The next tick over might be some sort of, say, active trading strategy.
[00:46:00.460 --> 00:46:17.460]   Maybe you are very active with trading stocks and you're very skilled with your portfolio management, or maybe this would be actively managed mutual funds or bond trading, something where it's active and you're putting more work into it with the hope of gaining excess returns.
[00:46:17.460 --> 00:46:24.460]   Then all the way over to – at the simplest side, you could just simply buy some sort of index fund.
[00:46:24.460 --> 00:46:25.460]   It's super easy to do.
[00:46:25.460 --> 00:46:26.460]   There's no work required.
[00:46:26.460 --> 00:46:32.460]   The costs are low, and you'll just get the average returns based upon the fundamental growth of the market.
[00:46:32.460 --> 00:46:34.460]   That's the major returns there.
[00:46:34.460 --> 00:46:39.460]   Least amount of work, probably the lowest amount of investment.
[00:46:39.460 --> 00:46:42.460]   Now, you could apply this continuum to different things.
[00:46:42.460 --> 00:46:44.460]   So you could have other opportunities.
[00:46:44.460 --> 00:46:48.460]   You could buy gold and silver coins or you could put money in the bank or you could buy insurance contracts.
[00:46:48.460 --> 00:46:51.460]   But within all those markets, I think there's a continuum.
[00:46:51.460 --> 00:46:54.460]   In my mind, you can use this in any market.
[00:46:54.460 --> 00:46:56.460]   Let's say gold.
[00:46:56.460 --> 00:47:04.460]   One end of the gold coin market, you could work and you could create collections of coins with a high numismatic value.
[00:47:04.460 --> 00:47:15.460]   You're looking around and you're trying to find the rare and valued coins to create collections that will be valuable to the investors and the coin collectors.
[00:47:15.460 --> 00:47:17.460]   Well, this is a lot of work.
[00:47:17.460 --> 00:47:21.460]   You've got to go to coin shows. You've got to go to online marketplaces and look for the coins.
[00:47:21.460 --> 00:47:33.460]   But if you can put together a collection, then you can benefit from not only the potential changes in the strike price of gold or the spot price of gold.
[00:47:33.460 --> 00:47:39.460]   You can also potentially benefit from the numismatic value, the value to collectors.
[00:47:39.460 --> 00:47:52.460]   By doing the hard work of going out and finding these individual pieces and then buying them at a discount relative to your collection and then putting them together in a collection, selling the collection to somebody that has more money and wants the collection, you're putting a lot of work in.
[00:47:52.460 --> 00:47:58.460]   But you're going to get a higher rate of return than if you're just buying a standard bullion coin and sticking it in a vault somewhere.
[00:47:58.460 --> 00:48:06.460]   Or maybe another way to actively work in the gold market would be to actively invest and swing trade the price of gold with ETFs.
[00:48:06.460 --> 00:48:10.460]   Now, those are active strategies, but they're a lot of work.
[00:48:10.460 --> 00:48:20.460]   And on the other end, you could just go and buy some gold American eagles or some maple leaves or some Krugerrands or whatever and just stick them in your safe or a vault somewhere.
[00:48:20.460 --> 00:48:24.460]   Now, if you wanted to – same thing – let's say – talk about insurance contracts.
[00:48:24.460 --> 00:48:27.460]   I think most people don't think about this with regard to insurance contracts.
[00:48:27.460 --> 00:48:33.460]   At the passive end of the insurance market, you could just simply go out and get a life insurance contract.
[00:48:33.460 --> 00:48:45.460]   And that could be a life insurance contract on your life or if you're running a portfolio, maybe you could just simply buy a guaranteed investment contract from an insurance contract – excuse me, an insurance company, a GIC, a guaranteed investment contract.
[00:48:45.460 --> 00:48:46.460]   That's very passive.
[00:48:46.460 --> 00:48:48.460]   You're just simply getting the stated value.
[00:48:48.460 --> 00:48:59.460]   But at the other end of the market, you can do more work and you can move into active investing and potentially increase your returns by purchasing life insurance contracts from other people.
[00:48:59.460 --> 00:49:14.460]   Maybe finding structured settlement contracts and buying them out or investing in viaticals or working in some of those not so popular, not so well-known areas of the insurance market where there's more work involved but potentially some rates of return.
[00:49:14.460 --> 00:49:26.460]   Now, the reason why I think this is a useful metaphor is because in my mind, the market has to pay you that higher premium in order to make it worth the work.
[00:49:26.460 --> 00:49:38.460]   Let's say that you could earn 5% with option A that doesn't require any work or you could earn 5% with option B that requires a lot of work.
[00:49:38.460 --> 00:49:42.460]   I'd go with option A that doesn't require work any time.
[00:49:42.460 --> 00:49:52.460]   So these more active strategies, for you to pursue them, you're only going to pursue them if there's a potential for payoff and return.
[00:49:52.460 --> 00:50:01.460]   I'm sure there are markets where this doesn't apply, but for me, it's a meaningful perspective that I find to be useful.
[00:50:01.460 --> 00:50:12.460]   And so your problem is to figure out at every stage of your life, where can I most invest this money to gain the highest reward?
[00:50:12.460 --> 00:50:18.460]   And you're going to be somewhere on that continuum as far as how much work you're willing to do.
[00:50:18.460 --> 00:50:24.460]   Now, you mentioned your primary goal is to be financially independent as quickly as possible.
[00:50:24.460 --> 00:50:28.460]   So now we have a goal, and so the next question is, well, what does that look like?
[00:50:28.460 --> 00:50:31.460]   What does financial independence look like to you?
[00:50:31.460 --> 00:50:34.460]   What would you do if you were financially independent?
[00:50:34.460 --> 00:50:35.460]   What does financial independence mean?
[00:50:35.460 --> 00:50:44.460]   And here are some different ways that I would apply this because the goal is to use the $20,000 to fund the next goal.
[00:50:44.460 --> 00:50:47.460]   That's the purpose of the money.
[00:50:47.460 --> 00:50:54.460]   The only reason we're saving the money is so that we can allocate it into the next goal that we have set for ourselves, whatever that goal is.
[00:50:54.460 --> 00:50:58.460]   For some people, that's I want to buy a car, $28,000.
[00:50:58.460 --> 00:51:03.460]   Well, probably in Singapore, it will get you a fifth of a car, maybe even a little bit of the car license.
[00:51:03.460 --> 00:51:13.460]   I don't know what the annual licenses are, but I assume in a small – in most city states that I've traveled to, you're going to pay a lot of money just for the privilege of operating a vehicle.
[00:51:13.460 --> 00:51:16.460]   So maybe that's the next goal.
[00:51:16.460 --> 00:51:17.460]   That's what you would spend it on.
[00:51:17.460 --> 00:51:18.460]   But for you, it's not.
[00:51:18.460 --> 00:51:19.460]   It's financial independence.
[00:51:19.460 --> 00:51:25.460]   But just because it's financial independence, obviously – you're writing me the question – doesn't make the solution simple.
[00:51:25.460 --> 00:51:30.460]   But if you can identify what financial independence would look like, I think you can get closer to it.
[00:51:30.460 --> 00:51:32.460]   Let's say you'd stay in Singapore.
[00:51:32.460 --> 00:51:33.460]   This is the first question.
[00:51:33.460 --> 00:51:34.460]   Would I stay in Singapore or would I move somewhere else?
[00:51:34.460 --> 00:51:38.460]   If you'd stay in Singapore, then what would you do with your days?
[00:51:38.460 --> 00:51:43.460]   Is there a way that you could just simply do it now and get paid for it?
[00:51:43.460 --> 00:51:48.460]   For me, a backup plan of mine was something like being a college professor.
[00:51:48.460 --> 00:51:52.460]   I got a – one of the main reasons I got a master's degree is so I would have a backup plan.
[00:51:52.460 --> 00:52:03.460]   I could go get a job teaching at any university and I could find a university in a little college town somewhere in a pretty place to live, live in a little apartment near the university and ride my bike to the college.
[00:52:03.460 --> 00:52:06.460]   To me, it's a pretty easy life.
[00:52:06.460 --> 00:52:13.460]   So if you add something like that or any version of that, is there a call for the money there?
[00:52:13.460 --> 00:52:18.460]   Do you need a master's degree and that's what you're going to pay for because that's what you would do?
[00:52:18.460 --> 00:52:23.460]   Would you change jobs?
[00:52:23.460 --> 00:52:27.460]   If so, go ahead and spend the money on figuring out how to change jobs now.
[00:52:27.460 --> 00:52:34.460]   But let's say that you're happy with your current job and your career and your lifestyle and you want to be financially independent and you want to stay in Singapore.
[00:52:34.460 --> 00:52:39.460]   Well, in that situation, then why bother with the fuss of all the work of active investing?
[00:52:39.460 --> 00:52:55.460]   Just slide the money over and put a little bit more money in the stock funds, put another ten grand in the publicly traded stocks, put 5,000 in your alternative investments and keep five grand in cash.
[00:52:55.460 --> 00:52:58.460]   I don't know. Or spend five. I don't know.
[00:52:58.460 --> 00:53:01.460]   The point is investment takes work.
[00:53:01.460 --> 00:53:07.460]   So you should put it in the direction where you're happy with that risk return tradeoff.
[00:53:07.460 --> 00:53:10.460]   Many people are content with their jobs.
[00:53:10.460 --> 00:53:12.460]   They're content with their businesses.
