
[00:00:00.160 --> 00:00:02.320]   - Welcome to Huberman Lab Essentials,
[00:26:33.780 --> 00:26:44.880]   So we should talk about protocols that can set a foundation of cortisol and epinephrine that is headed towards optimal.
[00:26:44.880 --> 00:26:49.400]   Optimization is always going to be a series of regular practices that you do every day.
[00:26:49.400 --> 00:26:54.060]   So sleeping at certain times, light at specific times, food at specific times, certain foods, et cetera.
[00:26:54.060 --> 00:26:58.940]   And that's highly individual, but there are some universals, and we've covered a number of those in the discussion today.
[00:26:58.940 --> 00:27:00.760]   Meal timing.
[00:27:00.760 --> 00:27:05.380]   Meal schedules has a profound effect on energy levels.
[00:27:05.380 --> 00:27:10.780]   And as I mentioned before, the energy I'm referring to is not glucose energy.
[00:27:10.920 --> 00:27:14.020]   What I'm talking about is neural energy, epinephrine and cortisol.
[00:27:14.020 --> 00:27:19.980]   Fasting and timing one's eating are two sides of the same coin.
[00:27:19.980 --> 00:27:23.420]   When our blood glucose is low, cortisol and epinephrine are going to go up.
[00:27:23.420 --> 00:27:29.500]   Anytime we haven't eaten for four to six hours, levels of epinephrine and cortisol are going to go up pretty substantially.
[00:27:30.360 --> 00:27:35.800]   One thing that many people do to great benefit is they follow a so-called circadian eating schedule.
[00:27:35.800 --> 00:27:38.300]   They eat only when the sun is up.
[00:27:38.300 --> 00:27:41.520]   They stop when the sun is down, more or less.
[00:27:41.520 --> 00:27:52.980]   The other way to think about this is they stop eating a couple hours before sleep, and they eat more or less upon waking, assuming that they're waking up more or less around the time the sun rises, maybe plus or minus two hours.
[00:27:53.160 --> 00:27:57.360]   Now, let's say you decide to do what I do, which is I skip breakfast.
[00:27:57.360 --> 00:28:01.920]   I drink water, I delay my caffeine for 90 minutes to two hours, and then I drink my caffeine.
[00:28:01.920 --> 00:28:05.600]   And then my first meal is typically around lunchtime, 11, 30 or 12.
[00:28:05.600 --> 00:28:07.640]   So I've got a cortisol increase.
[00:28:07.640 --> 00:28:09.040]   I've got my sunlight in the morning.
[00:28:09.040 --> 00:28:11.920]   So I'm getting a big pulse and energy early in the day.
[00:28:11.920 --> 00:28:13.260]   And yes, there's a little bit of agitation.
[00:28:13.260 --> 00:28:15.800]   I am hungry sometimes early in the day, sometimes no.
[00:28:15.800 --> 00:28:20.160]   But my ghrelin system is used to kicking in right around noon.
[00:28:20.740 --> 00:28:28.700]   At the point where I eat, as long as I don't eat carbohydrate, in my case, I know that my epinephrine levels are going to stay pretty high.
[00:28:28.700 --> 00:28:33.020]   So for me, it's usually meat and salad or something of that sort or fish and salad.
[00:28:33.020 --> 00:28:37.440]   So fasting is a tool for many reasons.
[00:28:37.440 --> 00:28:39.640]   It can increase growth hormone, et cetera.
[00:28:39.640 --> 00:28:53.780]   But today, I'm talking about fasting as a tool to bias your system toward more epinephrine adrenaline release and toward more cortisol release, but still low enough that it's not chronic stress, that it's not causing negative health effects.
[00:28:53.780 --> 00:28:59.060]   One has to learn how to regulate these hormones with behavior, with nutrition, perhaps with supplementation.
[00:28:59.440 --> 00:29:16.120]   I also want to mention again that I think there's great benefit to having a practice that perhaps you do every other day, but if you can't, maybe every third day or every other day of deliberately increasing your adrenaline in your body while learning to stay calm in the mind so that you learn to separate the brain-body experience.
[00:29:16.120 --> 00:29:19.980]   The idea is to stay calm in your mind so that then you can regulate your action.
[00:29:19.980 --> 00:29:23.500]   So once again, we've covered a ton of material.
[00:29:23.500 --> 00:29:28.800]   I hope right now you're thinking, okay, am I in a state of chronic stress?
[00:29:28.800 --> 00:29:38.720]   Am I under activated or could I afford to increase my levels of adrenaline cortisol to improve my relationship to my immune system and to energy, neural energy?
[00:29:39.120 --> 00:29:50.080]   And I hope that you'll think about some of the ways in which cortisol and adrenaline are not good or bad, that stress isn't good or bad, but short-term stress is healthy.
[00:29:50.080 --> 00:29:53.760]   Alertness and energy is healthy, even if it puts you at the edge of agitation.
[00:29:53.760 --> 00:29:57.040]   That's an opportunity to learn how to control these hormones better.
[00:29:57.040 --> 00:30:07.980]   And I hope that if you're in a state of chronic stress, that you'll do things to start tamping down some of that stress and that you realize that your nervous system and your hormone system are linked,
[00:30:07.980 --> 00:30:14.640]   but they're linked in ways that you can control, that we don't have to be slaves to our hormones and certainly not the hormones that cause us stress.
[00:30:14.640 --> 00:30:18.880]   We can learn to control those both to the benefit of our body and benefit of mind.
[00:30:18.880 --> 00:30:31.220]   Thank you for joining me for what I hope was an informative discussion and an actionable discussion about how to increase energy and the immune system by way of cortisol and adrenaline, epinephrine.
[00:30:31.720 --> 00:30:38.860]   I really appreciate your willingness to learn new topics as well as to embrace and think about new tools and whether or not they're right for you.
[00:30:38.860 --> 00:30:42.060]   And as always, thank you for your interest in science.
[00:30:42.060 --> 00:30:44.120]   you
[00:30:44.120 --> 00:30:46.180]   you

