
[00:00:00.000 --> 00:00:00.840]   Hello, everybody.
[00:17:57.160 --> 00:17:59.960]   from Uber, Lyft, Pinterest.
[00:17:59.960 --> 00:18:01.280]   Some of them are happy.
[00:18:01.280 --> 00:18:03.560]   And actually, a lot of them are kind of disappointed.
[00:18:03.560 --> 00:18:05.440]   If you think about Uber in particular,
[00:18:05.440 --> 00:18:09.560]   there were talks pre-IPO of $100 billion market cap valuation.
[00:18:09.560 --> 00:18:12.080]   And right now, the stock is putting it
[00:18:12.080 --> 00:18:14.560]   at a valuation around $56 billion.
[00:18:14.560 --> 00:18:16.560]   So all those mental calculation models
[00:18:16.560 --> 00:18:19.640]   of thinking how rich you'd be after IPO,
[00:18:19.640 --> 00:18:22.240]   has really got to be changed, because a lot of employees
[00:18:22.240 --> 00:18:24.520]   are much less wealthy than they think they are.
[00:18:24.520 --> 00:18:26.080]   And they're disappointed.
[00:18:26.080 --> 00:18:28.680]   And I want to go through this exercise and think,
[00:18:28.680 --> 00:18:31.560]   what would I do if I was an Uber employee who
[00:18:31.560 --> 00:18:33.400]   thought I was going to be worth $3 million,
[00:18:33.400 --> 00:18:36.640]   now I'm only worth, I don't know, $1 million, right?
[00:18:36.640 --> 00:18:39.480]   While also taking a pay cut for four years.
[00:18:39.480 --> 00:18:41.440]   And I think I'd probably diversify and sell
[00:18:41.440 --> 00:18:45.520]   a little bit in 2019, and then sell a little bit more in 2020
[00:18:45.520 --> 00:18:51.120]   to diversify my net worth, and also my tax liability.
[00:18:51.120 --> 00:18:53.160]   So for everybody else in America,
[00:18:53.160 --> 00:18:55.360]   I think there's a win of opportunity to buy property
[00:18:55.360 --> 00:18:59.800]   right now when rates are down, fears of recession are high,
[00:18:59.800 --> 00:19:02.160]   and a flood of money will be looking for a more stable
[00:19:02.160 --> 00:19:03.400]   asset.
[00:19:03.400 --> 00:19:05.760]   I hope everybody enjoyed this podcast.
[00:19:05.760 --> 00:19:08.480]   It really has made me think about other opportunities
[00:19:08.480 --> 00:19:11.240]   instead of just being passive and sitting back and letting
[00:19:11.240 --> 00:19:13.000]   things come to me.
[00:19:13.000 --> 00:19:15.200]   Where I've gained the most amount of wealth
[00:19:15.200 --> 00:19:17.080]   is by taking action.
[00:19:17.080 --> 00:19:20.080]   So if you enjoyed this podcast, I hope to hear from you.
[00:19:20.080 --> 00:19:22.000]   And please leave a positive review.

