
[00:00:00.000 --> 00:00:03.800]   Let's see what AI knows about football.
[00:24:59.800 --> 00:25:10.800]   so the housing costs near where I work are very high. So okay, fine, I'll sacrifice a bit because the burden of having to pay too much in real estate just kills me.
[00:25:10.800 --> 00:25:17.800]   So we're very careful when we make those decisions, and I think that is the trick to being successful.
[00:25:17.800 --> 00:25:21.800]   Tell me about your worst investment, specifically financial investment.
[00:25:21.800 --> 00:25:27.800]   Yeah, so what I've done – I'll give you a little context, and then it'll put it into perspective.
[00:25:27.800 --> 00:25:37.800]   So the way I scratch my itch of wanting to speculate and do stupid trades is I've got 85%, 90% of our net worth is invested in these wide –
[00:25:37.800 --> 00:25:42.800]   I'm a big Vanguard fan, so low-cost mutual funds, diversified, blah, blah, blah.
[00:25:42.800 --> 00:25:49.800]   So what I've done over the last 15, 20 years is I've kind of built maybe a 10% or 15% bucket that's kind of play money.
[00:25:49.800 --> 00:25:54.800]   It's all in TD Ameritrade, and I do stupid stuff. I trade options. I trade the VIX.
[00:25:54.800 --> 00:26:00.800]   But it satisfies that urge, and theoretically I could lose it all, although I haven't. I've done reasonably well in it.
[00:26:00.800 --> 00:26:04.800]   So it was in this kind of play account – it's real money, but it's kind of play account.
[00:26:04.800 --> 00:26:07.800]   I inherited a little bit of money from my grandmother, and I'd put it in there.
[00:26:07.800 --> 00:26:11.800]   So I was feeling pretty – hey, I've got a little bit of liquidity here I can play with in my play account.
[00:26:11.800 --> 00:26:20.800]   And at the time, I was in a supply chain role, and we were implementing a supply chain planner from this company that was pretty widely known.
[00:26:20.800 --> 00:26:25.800]   This was right at the peak of the tech implosion, so I was like, oh, I know these guys. This is a great company.
[00:26:25.800 --> 00:26:31.800]   They're going to the moon. So it wasn't huge, but it was probably – it was close to $10,000 that I plowed into this company,
[00:26:31.800 --> 00:26:34.800]   and it just absolutely cratered like everybody else in the tech boom.
[00:26:34.800 --> 00:26:46.800]   So that was good because it was a lesson learned 15 years ago before I had real material investments moving around to – it's all about position sizing, diversification.
[00:26:46.800 --> 00:26:51.800]   I took too big a bet in exactly the wrong time for all the wrong reasons, and I paid for it.
[00:26:51.800 --> 00:26:57.800]   So it was a good lesson, and I'm glad it happened, but it was clearly the worst decision I've made.
[00:26:57.800 --> 00:27:02.800]   I'd like to transition our conversation now to a forward-looking conversation about retirement.
[00:27:02.800 --> 00:27:07.800]   And first, I want to start with the big picture – goals, plans, dreams, vision.
[00:27:07.800 --> 00:27:19.800]   And then let's get into some of the tactical details that you've been learning about because this transition period of entering retirement is a very challenging transition period for people to do effective financial planning.
[00:27:19.800 --> 00:27:23.800]   So I'd like to start, though, with your goals, dreams, visions.
[00:27:23.800 --> 00:27:33.800]   When you and your wife are sitting out on the back deck dreaming about the next half of your life, what are some of the ideas that you have?
[00:27:33.800 --> 00:27:37.800]   What are some of the things that you guys are looking forward to in this transition period?
[00:27:37.800 --> 00:27:39.800]   Yeah, this is the fun part, right?
[00:27:39.800 --> 00:27:43.800]   This is the stuff I really enjoy thinking about and talking about with my wife.
[00:27:43.800 --> 00:27:45.800]   And we spent a lot of time on it.
[00:27:45.800 --> 00:27:48.800]   We've seen a lot of friends that have gone through it, so we've learned from them.
[00:27:48.800 --> 00:27:52.800]   And what we're thinking about is we are going to downsize our home.
[00:27:52.800 --> 00:27:58.800]   We've got a – it's a three-bedroom, three-bath, still a nice place, but a smaller cabin up in the mountains.
[00:27:58.800 --> 00:28:04.800]   So we're going to move up there, and our plan at this point is to probably stay there about six months out of the year.
[00:28:04.800 --> 00:28:10.800]   And then, God willing, spend maybe six months with a fifth wheel and drive around the country.
[00:28:10.800 --> 00:28:11.800]   I know you're a big travel buff.
[00:28:11.800 --> 00:28:14.800]   I love when you talk about these expedition-type trips.
[00:28:14.800 --> 00:28:24.800]   Ours is just going to be asphalt and campgrounds, but nonetheless, head out west and spend six months out of the year traveling around national parks, things like that.
[00:28:24.800 --> 00:28:30.800]   And one of the things that we've talked about is as we do that, maybe do a little bit of work camping.
[00:28:30.800 --> 00:28:35.800]   I want to be at the point where we're financially independent and don't require any income at all.
[00:28:35.800 --> 00:28:40.800]   But I'm also cognizant that people say, hey, it's not uncommon to kind of get restless and bored in retirement.
[00:28:40.800 --> 00:28:47.800]   So I think we're open to just kind of explore, and if we end up, hey, we like Yosemite, let's work there for a summer.
[00:28:47.800 --> 00:28:52.800]   Maybe do some seasonal work, working in campgrounds or retail, whatever.
[00:28:52.800 --> 00:28:55.800]   Kind of mix that in as we travel.
[00:28:55.800 --> 00:29:03.800]   And then I guess the other part of it would be when we're back home for those six months, get pretty actively engaged in the community.
[00:29:03.800 --> 00:29:12.800]   My wife is very active in charity work now, so I think I'd like to do the same and find some ways that we can get engaged in our local community and give back.
[00:29:12.800 --> 00:29:16.800]   With Habitat for Humanity, I just did a build yesterday.
[00:29:16.800 --> 00:29:21.800]   I love Habitat for Humanity, our church work, other ways to get engaged in the community.
[00:29:21.800 --> 00:29:24.800]   And then obviously working on my blog.
[00:29:24.800 --> 00:29:35.800]   That's really why I've started it now is to kind of test out the concept in preparation and then kind of go into that a little bit harder core when I retire.
[00:29:35.800 --> 00:29:39.800]   Yeah, I feel like this is the major blind spot that many people have.
[00:29:39.800 --> 00:29:47.800]   They assume that they'll be able to just – I've been working for – I mean you've been working for 30, 40 years at this point depending on how far back you go.
[00:29:47.800 --> 00:29:49.800]   And they say, well, I've been working.
[00:29:49.800 --> 00:29:52.800]   It's all going to be fine, and now I'm looking forward to living the good life.
[00:29:52.800 --> 00:30:06.800]   And the data is very clear that incidence of depression, incidence of sickness, incidence of just general dissatisfaction with life is high for people who just retire cold turkey.
[00:30:06.800 --> 00:30:17.800]   And I'm convinced that the only way to successfully retire is if you are transitioning from one lifestyle to another lifestyle.
[00:30:17.800 --> 00:30:22.800]   And if you are focused and you have meaningful goals, things that are important to you.
[00:30:22.800 --> 00:30:25.800]   Chris Gillibrand wrote a book called Quest.
[00:30:25.800 --> 00:30:28.800]   I don't remember the subtitle, but it's all about having a quest.
[00:30:28.800 --> 00:30:39.800]   And in my mind, I feel like this is the key thing that we need to be spending a lot of time talking about is helping people to clarify their specific quest.
[00:30:39.800 --> 00:30:43.800]   And whether that's to visit all – I don't know – 241 national parks.
[00:30:43.800 --> 00:30:44.800]   I don't remember how many there are.
[00:30:44.800 --> 00:31:08.800]   But whether that's to visit every national park or whether it's to build 50 habitat homes over the next 25 years or whether it's to make this meaningful change or to invest in the lives of 15 young couples and absolutely help them to navigate the turbulent waters of early life and family.
[00:31:08.800 --> 00:31:14.800]   Or whether it's to babysit young children to help out young couples so they can have date nights and do that.
[00:31:14.800 --> 00:31:17.800]   There's got to be something that's really meaningful to us.
[00:31:17.800 --> 00:31:24.800]   Otherwise, you meet people and they retire and then they get old and then they get bored and they get boring and then they get sick.
[00:31:24.800 --> 00:31:26.800]   And then they die.
[00:31:26.800 --> 00:31:27.800]   Exactly.
[00:31:27.800 --> 00:31:29.800]   So you've got to plan for that.
[00:31:29.800 --> 00:31:36.800]   And there needs to be a vision that is really exciting and engaging and frankly that's work, that's challenging.
[00:31:36.800 --> 00:31:52.800]   That's why I'm so glad you started the blog because that will give you an opportunity to be engaged and then you can bring together this lifestyle of, yes, I'm able to engage in these fun activities, go out and we take the fifth wheel and we go and see the sunrise every day in a new park every week.
[00:31:52.800 --> 00:31:55.800]   Or we do work camping and we get to connect with all these cool people.
[00:31:55.800 --> 00:32:01.800]   But I've also got this work where every day I sit down and write an article and I can see the impact of my work.
[00:32:01.800 --> 00:32:02.800]   That's right.
[00:32:02.800 --> 00:32:03.800]   It's so, so important.
[00:32:03.800 --> 00:32:10.800]   Yeah, and it's interesting, Joshua, because when I started this blog I was really kind of in my mind what's it going to be.
[00:32:10.800 --> 00:32:18.800]   It was really going to be financially focused and let's talk about the value of compounding and asset allocation and all the good stuff that's out there.
[00:32:18.800 --> 00:32:28.800]   But what I've found as I've gotten into writing it, more and more of my writing now is focused on the, let's call it the soft side of retirement planning, exactly the stuff you're talking about.
[00:32:28.800 --> 00:32:34.800]   It's amazing if you open your eyes and look at what's written out there, the amount of research that is coming.
[00:32:34.800 --> 00:32:40.800]   The other thing I was going to mention when you were going through the negative impacts of not having a purpose is cognitive decline.
[00:32:40.800 --> 00:32:54.800]   There was a big study that just came out and talked about early retirement is actually a really bad thing if you don't have some of these things you're talking about because they've statistically determined now the negative impacts of cognitive decline.
[00:32:54.800 --> 00:32:59.800]   You get bored and life is not a good thing anymore.
[00:32:59.800 --> 00:33:19.800]   So my blog is kind of transitioned now where I would say probably two-thirds of the articles that I write are more about some of these softer issues, planning for your future and carpe diem and encouraging others and all these different things that are really what you need to be thinking about.
[00:33:19.800 --> 00:33:25.800]   In this transition phase, it's not just about am I going to have sufficient cash flow to not have to worry about.
[00:33:25.800 --> 00:33:28.800]   That's probably 20% of the challenge.
[00:33:28.800 --> 00:33:31.800]   The 80% is finding what you're going to do with this new free time.
[00:33:31.800 --> 00:33:33.800]   It's an exciting time.
[00:33:33.800 --> 00:33:40.800]   I'm really excited to have the chance to go into a phase of your life where you no longer have to work.
[00:33:40.800 --> 00:33:43.800]   Now you do whatever you want to do.
[00:33:43.800 --> 00:33:50.800]   What is that that's going to fill that time void that still brings you that purpose, that still brings you that excitement?
[00:33:50.800 --> 00:33:57.800]   What an incredible challenge that so many people go into that with their eyes closed and they just blow it.
[00:33:57.800 --> 00:34:06.800]   That's a lot of what my blog is about is how do you prepare for this mentally and emotionally and spiritually because it is really important to get it right.
[00:34:06.800 --> 00:34:11.800]   This is one of the big challenges for those of us who are younger.
[00:34:11.800 --> 00:34:17.800]   If we don't dedicate meaningful time to considering and clarifying and working and trying different things,
[00:34:17.800 --> 00:34:21.800]   we start to get an idea of the vision and the values and the things that are important to us.
[00:34:21.800 --> 00:34:27.800]   It sneaks up on us and it's very easy in our modern, comfortable, western lifestyle.
[00:34:27.800 --> 00:34:36.800]   It's very easy just to put in your time and it's very easy just to go to work, be happy enough with what you're doing there, go home, watch some TV.
[00:34:36.800 --> 00:34:39.800]   It just sneaks up on many people.
[00:34:39.800 --> 00:34:47.800]   I doubt listeners of this show who just through the fact of listening to a show like this, they're demonstrating that they're a different class of person.
[00:34:47.800 --> 00:34:53.800]   But it's hard. This is hard work for people to do.
[00:34:53.800 --> 00:35:01.800]   Have there been any resources or tools that you have used to help you to clarify your vision that might be helpful for other people?
[00:35:01.800 --> 00:35:06.800]   I don't know if I have a specific book.
[00:35:06.800 --> 00:35:11.800]   Obviously, if you think about extreme early retirement, Jacob Lundfisker, I know you're a fan of his.
[00:35:11.800 --> 00:35:19.800]   His kind of touches on this in terms of it's a change in lifestyle, not just a financial spreadsheet that determines it.
[00:35:19.800 --> 00:35:24.800]   I think the bigger resource that I found is self-educate.
[00:35:24.800 --> 00:35:27.800]   I can't tell you how many blogs I read.
[00:35:27.800 --> 00:35:30.800]   I really love to read this stuff.
[00:35:30.800 --> 00:35:37.800]   The amount of information that's out there on a steady flow, if you just sign up for emails, sign up for mine, sign up for others,
[00:35:37.800 --> 00:35:42.800]   the amount of information, you can delete it, the subject comes in, it doesn't look interesting, okay, fine, delete it.
[00:35:42.800 --> 00:35:50.800]   But the amount of information that you just come across over the course of a week, a month, a year that dwells on this topic,
[00:35:50.800 --> 00:35:55.800]   if you have a focus on it, it's like anything else, those things that you pay attention to, you tend to see more of.
[00:35:55.800 --> 00:36:04.800]   If you pay attention on this element of retirement, it's amazing how much is available out there in the blogosphere, if you will, on these types of topics.
[00:36:04.800 --> 00:36:10.800]   That's really what I've done is just kind of opened up myself to a big flow of information.
[00:36:10.800 --> 00:36:12.800]   Then I choose what I don't want to read.
[00:36:12.800 --> 00:36:14.800]   I just delete, delete, delete, that's fine, or I read.
[00:36:14.800 --> 00:36:20.800]   Then what I've been doing with my blog is as I come across things that are relevant and along these lines,
[00:36:20.800 --> 00:36:25.800]   I've got a little thing in Evernote and future articles, I'm sure you have the same thing,
[00:36:25.800 --> 00:36:30.800]   and I save some of these articles off into my Evernote for future posts that I do,
[00:36:30.800 --> 00:36:33.800]   and then I weave them in and I put hyperlinks.
[00:36:33.800 --> 00:36:36.800]   There's a lot of external links that I put into my articles.
[00:36:36.800 --> 00:36:38.800]   I'm not an expert on this stuff.
[00:36:38.800 --> 00:36:46.800]   I reference a lot of what the experts are saying, and I've referenced you a fair bit in my blog because I really, really appreciate what you're doing.
[00:36:46.800 --> 00:36:52.800]   So that's really the biggest resource I have is just the amount of information that's available,
[00:36:52.800 --> 00:36:55.800]   and then I try to funnel it down and put out relevant stuff into my articles.
[00:36:55.800 --> 00:37:02.800]   What's the biggest lesson that you've learned so far from blogging your way into retirement?
[00:37:02.800 --> 00:37:07.800]   Probably exactly this that we're talking about.
[00:37:07.800 --> 00:37:12.800]   I think as I said when I wanted to start this, it was all about the financial numbers and let's do a cash flow analysis
[00:37:12.800 --> 00:37:15.800]   and how do you project your income, what's a safe withdrawal rate.
[00:37:15.800 --> 00:37:22.800]   As I really--you tap that out--not tap it out, but you kind of hit the big hitters within the first couple months,
[00:37:22.800 --> 00:37:29.800]   and then you really start recognizing that a lot of these other areas are much more important.
[00:37:29.800 --> 00:37:36.800]   I think the lesson I've learned, and what's interesting too is the reader feedback I get seems to be higher for those types of articles,
[00:37:36.800 --> 00:37:39.800]   which is totally counterintuitive to what I thought it was going to be,
[00:37:39.800 --> 00:37:48.800]   but the demand for this type of discussion seems to be--maybe again I'm paying more attention to it,
[00:37:48.800 --> 00:37:49.800]   but it seems to be escalating.
[00:37:49.800 --> 00:37:54.800]   There's such a demographic surge right now for people that are right where I'm at a few years out,
[00:37:54.800 --> 00:37:58.800]   and I think people are starting to recognize the importance of getting this right.
[00:37:58.800 --> 00:38:05.800]   So to me that's been the biggest learning so far is be open to write about whatever's on your heart,
[00:38:05.800 --> 00:38:08.800]   whatever's on your mind, and see where it goes.
[00:38:08.800 --> 00:38:14.800]   It's been interesting to see this evolution away from the financial articles to--and I still weave a lot of those in.
[00:38:14.800 --> 00:38:19.800]   They're very important, but I write more and more about these types of issues and how you think.
[00:38:19.800 --> 00:38:22.800]   The last one I did was Before I Die, and it tells the story.
[00:38:22.800 --> 00:38:28.800]   I was in Charleston a couple years ago, and there was a big construction barrier on some project,
[00:38:28.800 --> 00:38:30.800]   but they made it out of a chalkboard.
[00:38:30.800 --> 00:38:36.800]   It was eight feet tall and 30 feet long, and they just wrote on the top of it "Before I Die dot dot dot,"
[00:38:36.800 --> 00:38:39.800]   and then they left chalk up there, and all these people got to write some of the things.
[00:38:39.800 --> 00:38:45.800]   To me that was just fascinating, and so I wrote an article about it, and it's all about exactly this.
[00:38:45.800 --> 00:38:48.800]   So yeah, I think that's probably the biggest lesson I've learned.
[00:38:48.800 --> 00:38:57.800]   Here's my theory on why there is more interest in the softer side rather than the hard science of it.
[00:38:57.800 --> 00:39:06.800]   Number one, people have a tough time with math and science, and very few people take the time to really engage with that information.
[00:39:06.800 --> 00:39:10.800]   You've got to really be a nerd or it's got to be very applicable to you.
[00:39:10.800 --> 00:39:15.800]   And even for those people for whom it's applicable, most people don't enjoy that discussion.
[00:39:15.800 --> 00:39:19.800]   I mean I've been through those situations working with somebody in that transitional phase,
[00:39:19.800 --> 00:39:25.800]   and you're sitting there going over a Monte Carlo analysis and explaining the probabilities of success of various portfolios.
[00:39:25.800 --> 00:39:30.800]   And even though it's very, very relevant to them and it's very, very important,
[00:39:30.800 --> 00:39:39.800]   and I'm doing my best to use clear and layman's language, I can still just look up and I can see the film coming across the eyes as the glaze spreads.
[00:39:39.800 --> 00:39:42.800]   And it's like, "All right, Joshua, wrap this up in two and a half minutes.
[00:39:42.800 --> 00:39:46.800]   Monte Carlo analysis is not all that sensational to people."
[00:39:46.800 --> 00:39:52.800]   But I think the bigger reason is that the statistics – we've been sold a bill of goods,
[00:39:52.800 --> 00:39:57.800]   this idea that it's normal for people to accumulate a lot of money to be able to retire.
[00:39:57.800 --> 00:40:05.800]   And the vast majority of people simply do not, have not, and will not accumulate enough money to be able to do what you're doing.
[00:40:05.800 --> 00:40:12.800]   The percentage of people who are actually in your type of financial situation is vanishingly small.
[00:40:12.800 --> 00:40:21.800]   And so you basically have 90 percent, perhaps more – I can't cite the specific percentage off the top of my head.
[00:40:21.800 --> 00:40:28.800]   But you basically have 90 percent of people who will never be able to afford to retire, but they're still looking for meaning.
[00:40:28.800 --> 00:40:48.800]   And to me, this is one of the major themes that I want us in the financial punditry arena to talk about is you need to work on your financial plan and work hard to be in a situation like Fritz is in where you are financially independent or you're on track for financial independence.
[00:40:48.800 --> 00:41:04.800]   But don't give up hope if you're not there or if you're not going to be there because you can also build a meaningful and valuable life where you're making an important contribution to society without saving $2 million.
[00:41:04.800 --> 00:41:13.800]   So that is a message of hope, and it's a message that runs against the grain of what is often talked about in society.
[00:41:13.800 --> 00:41:16.800]   And many people that I've worked with just feel hopeless.
[00:41:16.800 --> 00:41:26.800]   They feel – they say, "I'm 50 years old," and again, study the statistics out and you find that an average 50-year-old has a few tens of thousands of dollars of equity in their house maybe.
[00:41:26.800 --> 00:41:32.800]   And they have maybe a thousand bucks in savings and they have maybe $20,000 in a 401(k).
[00:41:32.800 --> 00:41:34.800]   Well, that ain't going to cut it.
[00:41:34.800 --> 00:41:46.800]   So the vast majority of the financial discussion, the Merrill Lynch ad of the couple walking down the beach with, "Oh, you're going to have $3 million and call our financial advisor," it's just simply not relevant.
[00:41:46.800 --> 00:41:50.800]   And you see people wanting to say, "Well, I'm not a failure.
[00:41:50.800 --> 00:41:52.800]   I've lived a good life.
[00:41:52.800 --> 00:42:01.800]   Now, how do I adjust to the reality of the fact that I can't afford to retire but I still want to live the good life in the latter half of my life?"
[00:42:01.800 --> 00:42:11.800]   And that's why it's so important for us to continue clarifying for people because as far as I'm concerned, I intend to be financially independent and I'm working hard on that.
[00:42:11.800 --> 00:42:16.800]   But if I'm never financially independent, I'm not willing to give up the good life.
[00:42:16.800 --> 00:42:20.800]   I'm not willing to live under this cloud of, "Oh, I'm just a failure because I'm not financially independent.
[00:42:20.800 --> 00:42:22.800]   I'm not able to retire."
[00:42:22.800 --> 00:42:36.800]   I could go and take my family and I could get a fifth wheel and I could get a truck and I could go and be a work camper and I could write my blog and I could do today exactly what you're planning to do in retirement without all the resources.
[00:42:36.800 --> 00:42:41.800]   And that's what's so cool about the world that we live in is you can pursue them both simultaneously.
[00:42:41.800 --> 00:42:43.800]   And yes, there are tradeoffs.
[00:42:43.800 --> 00:42:45.800]   But you can pursue them both simultaneously.
[00:42:45.800 --> 00:43:04.800]   And so all the messaging around retirement planning is changing and must change to deal with the reality of shrinking government help programs, shrinking social security payments, shrinking Medicare, shrinking Medicaid payments, and shrinking bank accounts.
[00:43:04.800 --> 00:43:07.800]   People that have wound up – their investments have been a disaster.
[00:43:07.800 --> 00:43:11.800]   And so to maintain relevance, just watch what the AARP is doing.
[00:43:11.800 --> 00:43:13.800]   That's what you can say, life reimagined.
[00:43:13.800 --> 00:43:16.800]   Right. I was just going to say their whole thing now is life reimagined.
[00:43:16.800 --> 00:43:27.800]   And so instead of the AARP image being, "Hey, look. We're going to tell you how to live great on your annuity streams," the whole thing is, "Well, you're screwed because you don't have enough money.
[00:43:27.800 --> 00:43:29.800]   But how can we help you reimagine your life?"
[00:43:29.800 --> 00:43:30.800]   Which is really great.
[00:43:30.800 --> 00:43:31.800]   I'm really glad about that messaging.
[00:43:31.800 --> 00:43:46.800]   But to me, I think that's one of the reasons why you get some – you're getting a lot of traction on the softer side rather than the harder side because people are waking up and realizing that this idea and concept of the magical retirement is – it's not reality for the vast majority of the population.
[00:43:46.800 --> 00:43:47.800]   Yeah, I agree.
[00:43:47.800 --> 00:43:58.800]   And I like that twist that you're – because I've thought for a long time about how concerning it is, exactly what you said when you were talking about the Monte Carlo presentation, which I love Monte Carlo.
[00:43:58.800 --> 00:44:00.800]   I could spend hours with you on that kind of stuff.
[00:44:00.800 --> 00:44:01.800]   But I'm a nerd.
[00:44:01.800 --> 00:44:02.800]   Most people aren't like that.
[00:44:02.800 --> 00:44:07.800]   And it's really bothered me to think about what percentage of people are so woefully unprepared.
[00:44:07.800 --> 00:44:13.800]   If you look at the average balance in retirement accounts and things like that, it's really concerning.
[00:44:13.800 --> 00:44:18.800]   So this is kind of the first time I've heard it, and I absolutely applaud the approach.
[00:44:18.800 --> 00:44:25.800]   You've got to find a way to make those people that aren't prepared have a purpose and have a reason to be excited.
[00:44:25.800 --> 00:44:36.800]   Okay, I'm going to work until I'm 70 hopefully, but at least I know I'm going to have all this other stuff that I'm doing or this other approach to work that's still going to bring me a fulfilling life because they don't have a choice.
[00:44:36.800 --> 00:44:39.800]   And what's the answer to that?
[00:44:39.800 --> 00:44:40.800]   You're absolutely onto it.
[00:44:40.800 --> 00:44:42.800]   So, yeah, that's – and you think about it.
[00:44:42.800 --> 00:44:44.800]   Even now, I'm still working full-time.
[00:44:44.800 --> 00:44:45.800]   I work a lot of hours.
[00:44:45.800 --> 00:44:46.800]   But I did a Habitat build yesterday.
[00:44:46.800 --> 00:45:11.800]   And I think one of the things that I've learned is when you're generous with other people or you find a way to contribute through charity or whatever or you help out another family, there's so much reward in being a giver that I think if all of us took a more charitable approach, even if you've got to work until you're 75, find a way to help somebody.
[00:45:11.800 --> 00:45:14.800]   Find a way to get engaged because there's so much reward in that.
[00:45:14.800 --> 00:45:23.800]   And I don't know if people – until you've been through it and you've kind of experienced it, it's almost a revelation about how rewarding that is.
[00:45:23.800 --> 00:45:26.800]   And that's kind of – I've talked about maybe I'll get into coaching.
[00:45:26.800 --> 00:45:35.800]   You talk about how the lower income people don't really have a good way to get served in the financial community because of the fee structure and all the other things you talk about.
[00:45:35.800 --> 00:45:37.800]   I've kind of thought about, well, maybe I can help there.
[00:45:37.800 --> 00:45:42.800]   Maybe I can do some coaching as I get into retirement and share some of these ideas because there's so much reward.
[00:45:42.800 --> 00:45:45.800]   And I think that's something that anybody can think about.
[00:45:45.800 --> 00:45:48.800]   What gift do you have that others would benefit from?
[00:45:48.800 --> 00:45:50.800]   And you can do that on the weekends.
[00:45:50.800 --> 00:45:51.800]   You can do that in the evenings.
[00:45:51.800 --> 00:45:53.800]   And I'm working full time.
[00:45:53.800 --> 00:45:54.800]   I'm writing a blog.
[00:45:54.800 --> 00:46:02.800]   There are ways that you can contribute to society that give you personal reward that don't require for you to be retired to do them.
[00:46:02.800 --> 00:46:03.800]   There's a lot of them.
[00:46:03.800 --> 00:46:04.800]   And I think you're right.
[00:46:04.800 --> 00:46:07.800]   That's a good area for people to think about that don't have a choice.
[00:46:07.800 --> 00:46:08.800]   Absolutely.
[00:46:08.800 --> 00:46:11.800]   Let's talk technical approach a little bit.
[00:46:11.800 --> 00:46:13.800]   As you started out and said, "Okay, I've got a pile of money.
[00:46:13.800 --> 00:46:15.800]   I've got some money in my 401(k).
[00:46:15.800 --> 00:46:17.800]   I've got some home equity, etc.
[00:46:17.800 --> 00:46:21.800]   How do I actually approach this retirement question?
[00:46:21.800 --> 00:46:27.800]   How do I actually do it and switch from living off of my paycheck to living off of my investments?"
[00:46:27.800 --> 00:46:32.800]   How have you approached that learning process and what is your plan going forward?
[00:46:32.800 --> 00:46:34.800]   Yeah, that's a good question.
[00:46:34.800 --> 00:46:35.800]   And I don't necessarily have it all answered.
[00:46:35.800 --> 00:46:37.800]   I mean I've done most of this myself.
[00:46:37.800 --> 00:46:41.800]   And fortunately, Vanguard is our company 401(k) provider.
[00:46:41.800 --> 00:46:45.800]   So they've got a one-hour service where you can talk to a CFP every year.
[00:46:45.800 --> 00:46:48.800]   And I've been very encouraged by the things that they've said.
[00:46:48.800 --> 00:46:49.800]   As they look at my account, "Hey, you've done this well.
[00:46:49.800 --> 00:46:50.800]   You've done this well.
[00:46:50.800 --> 00:46:51.800]   You've done this well."
[00:46:51.800 --> 00:47:02.800]   But I think probably the biggest revelation to me when the mindset shift from being a contributor to a retirement plan to having to now generate an income stream out of that,
[00:47:02.800 --> 00:47:15.800]   where that probably became the most visual to me was when I first – this was probably five years ago – when I first took my first stab at trying to put together, "Hey, how would I cash flow my life?"
[00:47:15.800 --> 00:47:18.800]   So I started – I'm a spreadsheet guy, not a geek.
[00:47:18.800 --> 00:47:22.800]   But to me it's much easier to manage numbers if you've got a spreadsheet approach to it.
[00:47:22.800 --> 00:47:26.800]   So I just put together a spreadsheet from now through age 95.
[00:47:26.800 --> 00:47:35.800]   And when you start visualizing, okay, you've got X amount of net worth, so much of it is in an after-tax or pre-tax and 401(k), IRA, whatever.
[00:47:35.800 --> 00:47:41.800]   And you build these various asset classes and you assume a certain amount of return each year, which that's where I love the Monte Carlo.
[00:47:41.800 --> 00:47:43.800]   I wish I could do it on my spreadsheets.
[00:47:43.800 --> 00:47:44.800]   I'm not that good.
[00:47:44.800 --> 00:47:55.800]   But when you start visualizing those withdrawals coming out of those asset classes and you look at the – I'm trying to use a 3% withdrawal rate to build a little bit of protection into it.
[00:47:55.800 --> 00:48:13.800]   That's when it really starts – it's kind of good to do a dry run like that while you're still contributing to the 401(k)s and retirement accounts because it really brings to light how things change when now you're pulling from those accounts instead of going into it.
[00:48:13.800 --> 00:48:27.800]   So I would say the biggest thing I've done thus far, and I would really encourage people to do it, is to try to cash flow out through your life and see what happens to the account balances and how things change if you go into different asset allocation and things like that.
[00:48:27.800 --> 00:48:31.800]   So that's number one was just to visualize it.
[00:48:31.800 --> 00:48:35.800]   Number two, as I said, I'm very fortunate to have a pension.
[00:48:35.800 --> 00:48:38.800]   So the longer I work, the higher the pension goes.
[00:48:38.800 --> 00:48:42.800]   It caps out, but I'll never get to the point that it caps out because I'll retire before then.
[00:48:42.800 --> 00:48:46.800]   But there is value in each additional year I work because the pension amount goes up.
[00:48:46.800 --> 00:48:54.800]   And what I'm looking at now, I've played around and the annuity thing where – I think you just did a podcast on this a while back.
[00:48:54.800 --> 00:49:02.800]   It is generating a lot of interest now because it's exactly – it's the right tool for the job.
[00:49:02.800 --> 00:49:04.800]   There's certainly a place for annuities in here.
[00:49:04.800 --> 00:49:14.800]   And the way I'm looking at that is I'm going to – it's a little bit difficult for me because I'm an early retiree and obviously the 401(k), for the most part, difficult to tap to your 59.5.
[00:49:14.800 --> 00:49:18.800]   I know there's the early withdrawal strategies you can do, but I'm trying to avoid that.
[00:49:18.800 --> 00:49:23.800]   So I'm trying to do everything with after-tax money until I get to 59.5, and then I'll tap into the retirement money.
[00:49:23.800 --> 00:49:32.800]   But probably when I get to the 59.5 and have access to that larger pool of liquidity, I'll probably go ahead and do some median annuities.
[00:49:32.800 --> 00:49:47.800]   My goal would be to try to top up between my pension and ultimately Social Security and some annuity base, get to where the base requirements – minimalistic lifestyle, but your base requirements are covered.
[00:49:47.800 --> 00:50:00.800]   And then do a bucket strategy where I'll do probably two to three years in cash and then three to ten years in something intermediate and then ten years longer in equities, the standard bucket approach.
[00:50:00.800 --> 00:50:06.800]   That's the way I'm going to do it. I haven't obviously done it yet because I'm still a couple years away, but that's what my strategy is at this point.
[00:50:06.800 --> 00:50:20.800]   Remember that if you have funds in your company, 401(k), if you leave that company, which is I would say obviously your plan, you can withdraw the money from that plan at 55 rather than 59.5.
[00:50:20.800 --> 00:50:21.800]   You're aware of that, right?
[00:50:21.800 --> 00:50:24.800]   But you have to leave at 55, and I may not be. I'm debating.
[00:50:24.800 --> 00:50:33.800]   And that's one of the things I'm thinking about. I'm kind of torn right now. Part of it will be how much do we sell our primary house for, how soon does my daughter get out of college, blah, blah, blah.
[00:50:33.800 --> 00:50:42.800]   But I'm kind of in that 54 versus 55 decision point right now, and that is a factor because I'm thinking, hey, if I wait one more year, then suddenly all that is accessible.
[00:50:42.800 --> 00:50:46.800]   But you have to retire after you're 55 or in the year that you turn 55, I guess, right?
