
[00:00:00.000 --> 00:00:04.420]   And if you and I want to win championships and build a championship basketball team,
[00:26:54.420 --> 00:26:54.420]   It's very exciting to be able to stay in this country.
[00:26:54.420 --> 00:26:54.880]   It's very exciting to be able to stay in this country.
[00:26:54.880 --> 00:26:59.220]   But what I want to do and what I will do is you graduate from a college.
[00:26:59.220 --> 00:27:04.640]   I think you should get automatically as part of your diploma a green card to be able to stay in this country.
[00:27:04.640 --> 00:27:06.760]   And that includes junior colleges, too.
[00:27:06.760 --> 00:27:15.540]   Anybody graduates from a college, you go in there for two years or four years, if you graduate or you get a doctorate degree from a college, you should be able to stay in this country.
[00:27:15.540 --> 00:27:24.780]   And you know more stories than I do, but I know of stories where people graduated from a top college or from a college and they desperately wanted to stay here.
[00:27:24.780 --> 00:27:38.880]   They had a plan for a company, a concept, and they can't, they go back to India, they go back to China, they do the same basic company in those places, and they become multi-billionaires employing thousands and thousands of people, and it could have been done here.
[00:27:38.880 --> 00:27:44.280]   And a bigger example is you need a pool of people to work for your companies.
[00:27:44.280 --> 00:27:46.620]   You have great companies and they have to be smart people.
[00:27:46.620 --> 00:27:49.620]   Not everybody can be less than smart.
[00:27:49.620 --> 00:28:02.120]   You need brilliant people, and we force the brilliant people, the people that graduate from college, the people that are number one in their class from the best colleges, you have to be able to recruit these people and keep the people.
[00:28:02.120 --> 00:28:03.380]   It was such a big deal.
[00:28:03.380 --> 00:28:10.060]   Somebody graduates at the top of the class, they can't even make a deal with the company because they don't think they're going to be able to stay in the country.
[00:28:10.060 --> 00:28:12.860]   That is going to end on day one.
[00:28:12.860 --> 00:28:16.360]   But this week we got a very different message, right?
[00:28:16.360 --> 00:28:25.860]   Marco Rubio tweeted, "The U.S. will begin revoking visas of Chinese students, including those with connections to the CCP," which seemed reasonable.
[00:28:25.860 --> 00:28:32.320]   But the conjunction was, "or studying in critical fields," right?
[00:28:32.320 --> 00:28:37.360]   And that seemed out of the gates, like we all know AI is a critical field.
[00:28:37.360 --> 00:28:47.860]   It seemed really broad and concerning and really a 180-degree turn from what the president had previously said on the all-in pod.
[00:28:47.860 --> 00:28:49.860]   I saw that you tweeted something about this.
[00:28:49.860 --> 00:28:51.860]   What was your reaction to this?
[00:28:51.860 --> 00:28:55.860]   And how are you feeling about where we stand today on it?
[00:28:55.860 --> 00:29:14.360]   Yeah, I mean, and I think in one of our very first episodes we posted a video of Reagan, which I think it was like his last speech leaving office where he talked about America, you know, being successful precisely because our doors are open and inviting to the best and brightest from around the world.
[00:29:14.360 --> 00:29:16.860]   And all of that makes sense to me.
[00:29:16.860 --> 00:29:23.860]   And this particular action, I think, has the potential to run counter to all those positive things.
[00:29:23.860 --> 00:29:30.360]   I, you know, I wish there had been more follow-up on the Trump promise.
[00:29:30.360 --> 00:29:32.360]   I would be hugely supportive of that.
[00:29:32.360 --> 00:29:41.360]   We've all seen the list of all the immigrants that have been so successful and critical to Silicon Valley's own success.
[00:29:41.360 --> 00:29:51.360]   And, you know, you and I have also talked about the fact that some people say 50% of AI researchers are of Chinese origin.
[00:29:51.360 --> 00:29:57.860]   And I believe now the patent count in AI coming out of China is larger than the U.S.
[00:29:57.860 --> 00:30:11.860]   And so, yeah, one interesting takeaway from what we just talked about is maybe the Chinese government isn't as interested in entrepreneurs being as successful economically, you know, from an equity standpoint.
[00:30:11.860 --> 00:30:15.860]   So if we're that land of opportunity, they would want to be here.
[00:30:15.860 --> 00:30:17.860]   They would want to be a citizen here.
[00:30:17.860 --> 00:30:20.360]   They would want to build their companies here.
[00:30:20.360 --> 00:30:28.860]   And so I really think, you know, and look, I'm all for, you know, not having spies, right?
[00:30:28.860 --> 00:30:29.860]   That makes sense.
[00:30:29.860 --> 00:30:39.360]   You take these kind of broad statements and, you know, and they have the potential to be slippery slopes, right, where the next step is what?
[00:30:39.360 --> 00:30:46.460]   You start, you know, studying LinkedIn for every single AI company, for anyone of Chinese origin.
[00:30:46.460 --> 00:30:56.360]   I think that has the potential to take on kind of a McCarthy-like, you know, perspective that could be very dangerous to our long-term competitiveness.
[00:30:56.360 --> 00:30:59.860]   Well, I think part of it, too, is just about brand USA.
[00:30:59.860 --> 00:31:02.860]   Like, what is the brand we want to project into the world, right?
[00:31:02.860 --> 00:31:03.860]   Yeah.
[00:31:03.860 --> 00:31:05.860]   Like, it's not just about the students who are already here.
[00:31:05.860 --> 00:31:17.360]   It's about the generation of students who are still in China or still in Southeast Asia or anywhere else in the world, in South Africa, like Elon and Sachs and, you know, and others.
[00:31:17.360 --> 00:31:26.360]   You know, is this a place that they feel like is capricious and can just change on a dime and all of a sudden throw them out after they've invested time and energy here?
[00:31:26.360 --> 00:31:29.860]   Or is this truly the land of opportunity, the place they want to go build their dreams?
[00:31:29.860 --> 00:31:39.860]   And I think that the cost to the U.S. brand on a global basis, we have been the place for the last three, four decades or much, much longer.
[00:31:39.860 --> 00:31:43.860]   But certainly in the age of technology, everybody's wanted to come and do these things.
[00:31:43.860 --> 00:31:46.860]   It's ignored to our great national benefit.
[00:31:46.860 --> 00:31:55.360]   Trillions and trillions of dollars worth of U.S. enterprise, our economic growth, our economic productivity, our standard of living is higher.
[00:31:55.360 --> 00:32:03.360]   We've stayed ahead in all of these critical national security areas precisely because we've been so inviting to people around the world.
[00:32:03.360 --> 00:32:13.160]   And we were making the argument, you know, when we had Aaron Levy on that we need to dramatically increase the number of H-1B visas and make it a lot easier for people to get them.
[00:32:13.160 --> 00:32:24.200]   And so when I hear this, I mean, I have to say out of everything that's occurred in the administrations, in some respects, I could not have been more thrilled by the president's promise on the all-in pod.
[00:32:24.200 --> 00:32:28.780]   I thought that was a big turning point, I think, for folks in Silicon Valley.
[00:32:29.020 --> 00:32:42.260]   And so to see this, what felt like a 180 on this, I certainly hope that it was misinterpreted, that it's very narrow, that we are going to project an inviting and welcoming brand America.
[00:32:42.260 --> 00:32:47.900]   Certainly, man, right now it is so critical in the age of AI to get the world's best researchers here.
[00:32:47.900 --> 00:32:58.380]   Like you said, I saw a study that suggested that 40 to 50 percent of the AI researchers in the United States, our best researchers, are Chinese.
[00:32:58.380 --> 00:33:08.440]   So if you're going to go after Chinese students studying AI at Stanford, by definition, the slippery slope is not that far to say, I got to go after these researchers.
[00:33:08.440 --> 00:33:14.000]   There are a lot more risks to our national security, theoretically, than a student studying at Stanford.
[00:33:14.000 --> 00:33:15.540]   Again, I'm with you.
[00:33:15.540 --> 00:33:17.340]   I'm all about being tough.
[00:33:17.340 --> 00:33:18.500]   You got to be here legally.
[00:33:18.500 --> 00:33:20.660]   I don't want anybody spying on us.
[00:33:20.660 --> 00:33:28.060]   But I think it's a very dangerous place and really destructive to our national brand if we do this.
[00:33:28.060 --> 00:33:34.160]   And so, you know, when I saw your tweet about this, the best way to stay ahead of China is to poach their talent.
[00:33:34.160 --> 00:33:38.800]   You know, just a few weeks ago, we were talking about an AI visa, right?
[00:33:38.840 --> 00:33:49.740]   That if you were an AI researcher from China in the United States, we had to give your family an AI visa to come over here so that you don't have so much pressure on you to go back to China.
[00:33:49.740 --> 00:33:50.220]   Totally agree.
[00:33:50.220 --> 00:33:53.740]   So we need to find out where we need to bottom this out.
[00:33:53.740 --> 00:33:58.280]   But I certainly want to weigh in that we need to focus on recruiting.
[00:33:58.280 --> 00:34:05.820]   So we need to find, you know, just merely trying to understand China, why it's successful, and all those things.
[00:34:05.820 --> 00:34:11.620]   Some people label you as a Chinophile, you know, just because you're not a China hawk.
[00:34:11.620 --> 00:34:26.560]   And I worry more in general that the China hawk mindset leads you to policy that's really bad, you know, especially people that jump to that place.
[00:34:26.800 --> 00:34:29.720]   And a lot of people are these days, right?
[00:34:29.720 --> 00:34:48.280]   And so I just think that, you know, policy is one of those things where you can have an intent and you can implement a policy and you can get the exact opposite outcome, which was one of the things I talked about back in my speech at all.
[00:34:48.280 --> 00:34:53.860]   Well, the export controls on China probably is what caused Huawei to catch up so quickly.
[00:34:53.860 --> 00:35:00.800]   You know, the Biden era diffusion rule was going to allow the Chinese AI stack to win the global race in AI.
[00:35:00.800 --> 00:35:11.780]   You know, and now we see, and I think Sachs has appropriately called this out, we see this conflating between people who are just AI decelerationists and want to stop AI and capture it for themselves.
[00:35:12.780 --> 00:35:20.560]   Right. Now they're kind of positioning themselves as China hawks so that they can gather a bigger alliance in order to slow this down.
[00:35:20.560 --> 00:35:28.240]   I think it's all bad policy from my perspective, we need to focus on our own race, look at the lane ahead, run as fast as we can.
[00:35:28.240 --> 00:35:36.220]   And if you and I want to win championships and build a championship basketball team, we should not care where in the world the basketball player comes from.
[00:35:36.280 --> 00:35:42.600]   We just need to get the best players on our team to win the championship and we ought to take the same approach to AI and technology.
[00:35:42.600 --> 00:35:54.400]   And, you know, other people have said this, so I don't want to belabor it too much, but, you know, the entire Manhattan Project was heavily impacted by immigrants.
[00:35:54.620 --> 00:36:05.440]   Like, many of the great things that have been accomplished in this nation are because it attracts people from around the world and we get to cherry pick the best and the brightest.
[00:36:05.440 --> 00:36:17.700]   And so, yeah, like the fact that the skilled immigration number has been stuck, I think, at two to 250,000 a year for like 20 years is insanity.
[00:36:17.700 --> 00:36:20.720]   And we should be doing the opposite of this.
[00:36:20.720 --> 00:36:24.220]   We should be figuring out exactly how to increase that number.
[00:36:24.220 --> 00:36:38.220]   Brad, staying on the topic of China, the rare earth issue has come back to the top of the headlines and the relationship between the two countries still is at an impasse.
[00:36:38.220 --> 00:36:39.980]   What are you hearing?
[00:36:39.980 --> 00:36:41.180]   What's the latest here?
[00:36:41.180 --> 00:36:44.900]   How could it broadly affect companies in the U.S.?
[00:36:44.900 --> 00:36:48.140]   You know, well, there was this Wall Street Journal headline that you and I shared.
[00:36:48.140 --> 00:36:54.160]   I think it said China plays tough on rare earth exports and imparts powerful lessons on the pains of dependence.
[00:36:54.160 --> 00:37:00.740]   And it pointed to car companies' risk factory shutdowns, you know, over this rare earth magnet shortage.
[00:37:00.740 --> 00:37:02.080]   And we had been hearing about this.
[00:37:02.080 --> 00:37:17.040]   Remember, earlier in the year, I think I called it, you know, a kill shot by China can really cause massive disruption because they really are a global monopolist in the production of key magnets in almost every electric motor and electric parts.
[00:37:17.160 --> 00:37:21.040]   And so the real question is, you know, is there a way out of this?
[00:37:21.040 --> 00:37:23.260]   How do we see this, you know, playing out?
[00:37:23.260 --> 00:37:29.620]   And I see a real parallel, Bill, here between rare earths and AI chips, okay?
[00:37:29.620 --> 00:37:35.840]   In both instances, each country views them as existential, right?
[00:37:35.840 --> 00:37:43.860]   China views AI chips as existential because they know AGI is critical to national security, national economic security, et cetera.
[00:37:44.180 --> 00:37:48.960]   We view these magnets as existential because we got to keep our critical industries going.
[00:37:48.960 --> 00:37:58.120]   We use this to not only build electric motors that go in our Tesla's, but we use them in electric motors that go into parts that are critical to our military.
[00:37:58.120 --> 00:38:00.140]   So I was thinking about this, right?
[00:38:00.140 --> 00:38:06.780]   President Trump is talking to Xi on Friday, a couple of days from now.
[00:38:06.780 --> 00:38:08.560]   And if I were the president, what would I do?
[00:38:08.800 --> 00:38:16.900]   I think I would trade rare earths for access to USAI chips, specifically this now deprecated Blackwell 30 chip.
[00:38:16.900 --> 00:38:18.460]   And let me explain why.
[00:38:18.460 --> 00:38:25.760]   Let me maybe make, you know, four or five points as to why I think this would be a great trade for the U.S. at this point in time.
[00:38:25.760 --> 00:38:26.340]   Okay.
[00:38:26.340 --> 00:38:29.680]   Number one, this, you know, this B30 is this deprecated chip.
[00:38:29.760 --> 00:38:36.220]   So one of the concerns we had about the H20 was that there was too much high bandwidth memory on it, right?
[00:38:36.220 --> 00:38:39.960]   And that, if you cluster enough of them together, could be used for training.
[00:38:39.960 --> 00:38:44.380]   So what they did on the B30 is they took, it took HBM off it altogether.
[00:38:44.380 --> 00:38:48.740]   And it also doesn't use this COOS from TSMC.
[00:38:48.980 --> 00:38:54.640]   So it gives them a chip that's competitive in the market, but it actually deprecates it from a training perspective.
[00:38:54.640 --> 00:39:04.980]   It still provides a big gap to where the U.S. frontier chips are, the Blackwell 200 and 300, but it is competitive in the Chinese market.
[00:39:04.980 --> 00:39:06.820]   And so what does that do?
[00:39:06.820 --> 00:39:08.740]   We've talked about this the last few weeks.
[00:39:08.740 --> 00:39:14.780]   That keeps, you know, half of the world's researchers and the developers in the AI ecosystem are in China.
[00:39:14.780 --> 00:39:23.460]   It keeps them in that CUDA ecosystem, allows NVIDIA to compete, and I think slows down their ability to run the table around the rest of the world.
[00:39:23.460 --> 00:39:30.720]   I think when we ban chips to China, it's going to accelerate Huawei, like we just talked about, unintended consequences.
[00:39:30.720 --> 00:39:40.200]   It's going to bring everybody into their developer ecosystem, and it's going to reduce the amount of developers in the NVIDIA ecosystem.
[00:39:40.200 --> 00:39:41.940]   So I think that's a bad thing.
[00:39:41.940 --> 00:39:53.720]   Number two, selling them these chips, right, which I don't think materially advances their cause on AI, generates billions and billions of dollars of taxes to the U.S. government, right?
[00:39:53.720 --> 00:39:55.220]   It reduces our trade deficit.
[00:39:55.220 --> 00:40:03.740]   Remember, if we're selling them $40 billion worth of chips and all of a sudden we take it to zero, we've just increased our trade deficit by $40 billion.
[00:40:04.200 --> 00:40:17.320]   And finally, it produces billions in revenue or in profits to NVIDIA, which they can then plow back in to making sure that NVIDIA stays at the front of the AI race, which is a proxy for the U.S. staying in front in AI.
[00:40:17.320 --> 00:40:18.380]   So that's point two.
[00:40:19.220 --> 00:40:31.220]   On point three, it gets us, right, if we do this trade, and I don't know that China would do this trade, but if we did this trade, then it would get us access to those rare earths right now, which is absolutely critical.
[00:40:31.380 --> 00:40:34.840]   And it buys us time to stand up our own rare earth supply.
[00:40:34.840 --> 00:40:45.900]   There's no doubt what this moment has revealed to both China and to the United States is that we have to get back to our critical industries, precision manufacturing, rare earths, etc.
[00:40:46.040 --> 00:40:47.720]   But that's going to take years to do.
[00:40:47.720 --> 00:40:54.980]   And China, I'm sure, is saying to themselves, we've got to wean our dependency off of NVIDIA, but it also takes them years to do.
[00:40:54.980 --> 00:40:59.120]   So it allows us to continue to build that out without the disruption.
[00:40:59.120 --> 00:41:12.600]   If we don't do this, then we're going to have a massively disrupted economy over the next six quarters, slowing down economic growth and causing problems and critical shortages in parts to the military, in parts to our U.S. auto industry, etc.
[00:41:13.100 --> 00:41:19.380]   So I would say the next point, I'll call this a final one, and then I want to get your reaction, right?
[00:41:19.380 --> 00:41:22.560]   If we keep the chip ban in place, here's my biggest concern.
[00:41:22.560 --> 00:41:31.960]   I think it dramatically increases the chances that China is forced to move on Taiwan, right?
[00:41:31.960 --> 00:41:36.660]   We're out there telling everybody in the world that AI is totally existential.
[00:41:36.660 --> 00:41:42.740]   We have lots of our leaders who are saying AGI is going to be eclipsed within the next two to three years.
[00:41:43.380 --> 00:41:49.140]   But yet we're telling one of the largest economic powers on the planet, but we're going to prevent you from having it, right?
[00:41:49.140 --> 00:41:59.640]   And so there's a way they can say, well, if that is so existential as a risk to our country, we just have to go take Taiwan, which I don't think I think would be horrible for the United States.
[00:41:59.640 --> 00:42:13.140]   By the way, I think it would be terrible for China as well, but it would be a hugely risky event in the world, particularly because the U.S. needs another three to four years to diversify our supply chain away from China.
[00:42:13.780 --> 00:42:27.200]   So three reactions to this first, and they're all in agreement, but yeah, it'd be tough to balance trade if we don't let them have the stuff we're really good at.
[00:42:27.420 --> 00:42:36.880]   Like the stuff you trade, I mean, this is compared, this is like economics 101, like the country, you know, you sell the stuff you're best at.
[00:42:36.880 --> 00:42:39.800]   So if you take that off the table, they're not going to buy our crap.
[00:42:40.060 --> 00:42:44.700]   And so, like, there's no way to get to a trade balance if you're taking our best stuff off the table.
[00:42:44.700 --> 00:42:46.860]   I totally agree on Taiwan.
[00:42:46.860 --> 00:42:49.420]   I've made this point for a while.
[00:42:49.420 --> 00:42:51.440]   I think Jeffrey Sachs makes the same point.
[00:42:51.440 --> 00:42:59.440]   You need to be careful that the actions you're taking aren't the exact ones that encourage that to happen the most quickly.
[00:42:59.440 --> 00:43:09.320]   And then thirdly, you know, part of why we're in this battle over these rare earth components is that we did these export controls.
[00:43:09.320 --> 00:43:11.720]   And it wasn't just about the NVIDIA chips.
[00:43:11.720 --> 00:43:17.200]   I think recently we are trying to tell the world they can't buy the Huawei chips.
[00:43:17.200 --> 00:43:26.980]   So this is outside of America trying to enforce an export ban on China's products selling into Europe, selling into South America.
[00:43:26.980 --> 00:43:36.700]   I think that is, you know, something that is beyond the scope of what our government should be capable of doing.
[00:43:36.700 --> 00:43:38.740]   And I've talked about this in the past.
[00:43:38.840 --> 00:43:44.480]   Like, I expect, you know, ASML to just ignore us telling them they can't or can't do something.
[00:43:44.480 --> 00:43:53.080]   And I worry, and I've mentioned this before, but I worry that rather than build a wall around China, we're going to build a wall around America.
[00:43:53.560 --> 00:44:09.360]   Yeah, well, it's well said, and listen, I think huge credit goes to David Sachs and Howard Lutnik so far for repealing the Biden diffusion rule by reopening up the global markets, making sure America's running as fast as we can.
[00:44:09.620 --> 00:44:12.020]   The American AI stack can win around the world.
[00:44:12.020 --> 00:44:15.860]   I think it's a closer call for them on U.S. chips to China.
[00:44:16.180 --> 00:44:19.200]   But this deprecated chip, I hope they take a close look at it.
[00:44:19.200 --> 00:44:23.000]   I think it would be a great win-win trade for both countries.
[00:44:23.000 --> 00:44:24.300]   We need those rare earths.
[00:44:24.300 --> 00:44:27.300]   And by the way, I'm not saying that this is a permanent state of nature.
[00:44:27.300 --> 00:44:28.380]   Think about this, Bill.
[00:44:28.880 --> 00:44:35.380]   Today, we have about 0% of leading-edge chips fabbed outside of Taiwan, right?
[00:44:35.380 --> 00:44:37.100]   Almost nothing in the United States.
[00:44:37.100 --> 00:44:49.740]   And by 2020 or by 2030, so four or five years from now, people think that we'll have upwards of 15% to 20% leading-edge capacity in the United States, which is a huge step forward.
[00:44:50.000 --> 00:45:02.680]   I saw a presentation this week involving the United Arab Emirates, where if they were to build an advanced fab with TSMC and give the U.S. some sovereign influence over this fab, right?
[00:45:02.680 --> 00:45:12.980]   So if it was a joint deal, that we could increase the market share of the United States' advanced nodes to almost 40% or 50% in four years.
[00:45:12.980 --> 00:45:19.500]   That would be an extraordinary rebalancing of the global supply chain when it comes to advanced chips.
[00:45:19.800 --> 00:45:24.600]   But we're not going to do that if we're in a war over Taiwan, right?
[00:45:24.600 --> 00:45:29.900]   And so it would seem to me that now would be the time that you would find this reasonable middle ground.
[00:45:29.900 --> 00:45:41.880]   We would run like hell to build out capability in Arizona and in other countries like the UAE that are friendly to us, where we're building out this leading-edge capability.
[00:45:42.080 --> 00:45:52.140]   It would seem to me a much smarter policy than pursuing the one that we're on now, where we have global embargoes, the Chinese on rare earths and us on chips.
[00:45:52.140 --> 00:45:53.460]   Enough said on that.
[00:45:53.460 --> 00:45:54.240]   I want to jump.
[00:45:54.240 --> 00:45:56.980]   I know that we're time short.
[00:45:57.840 --> 00:46:01.420]   Let's talk a little bit about just what's going on in the market.
[00:46:01.420 --> 00:46:02.680]   You had some thoughts.
[00:46:02.680 --> 00:46:05.280]   Well, I mean, I'm more interested in hearing your thoughts.
[00:46:05.280 --> 00:46:08.860]   So you were cautious at the beginning of the year.
[00:46:08.860 --> 00:46:12.460]   You got less cautious that the market has rebounded.
[00:46:12.680 --> 00:46:23.040]   Yet, many of the biggest issues that I think people care about, whether or not we can get some agreement with China, what's going to happen with the tariffs.
[00:46:23.160 --> 00:46:29.100]   There's new information on that, judges blocking and not blocking the tariff talk.
[00:46:29.100 --> 00:46:41.020]   And then the debt issue, which now there's a whole bunch of noise being stirred up by Elon now saying he doesn't support the big, beautiful bills.
[00:46:41.020 --> 00:46:47.800]   So there seems to me to be as much uncertainty as there's ever been this year.
[00:46:47.800 --> 00:46:49.960]   But I'm very curious on your take.
[00:46:49.960 --> 00:46:54.040]   Well, the market's clearly not agreeing with you at the moment, Bill.
[00:46:54.040 --> 00:46:56.580]   You know, we've had this incredible bounce.
[00:46:56.580 --> 00:47:00.500]   The Nasdaq's up 20% from its intraday lows.
[00:47:00.500 --> 00:47:05.000]   Now it's just above flat for the year, maybe up 1%.
[00:47:05.000 --> 00:47:09.460]   The S&P also has had a huge bounce, now up like 2% for the year.
[00:47:09.460 --> 00:47:16.540]   Yes, I think it was on May 2nd or early in May where we talked about us changing the flight path
[00:47:16.540 --> 00:47:28.280]   because I saw this approach to getting to the other side of tariffs, the Besant consensus winning, signing the reconciliation bill that would extend the tax cuts and have new tax stimulus.
[00:47:28.280 --> 00:47:32.900]   And so as I sit here today, like the bounce makes a lot of sense to me.
[00:47:33.020 --> 00:47:35.540]   But where we go from here matters a lot.
[00:47:35.540 --> 00:47:38.360]   And so what are the key things that I'm looking at?
[00:47:38.360 --> 00:47:41.440]   Well, first on tariffs, China is the big enchilada.
[00:47:41.440 --> 00:47:43.980]   The president's talking with President Xi on Friday.
[00:47:44.220 --> 00:48:02.360]   And you have to believe that the Besant consensus or accord that was negotiated in Geneva, that we are going to get to a status where global tariffs are going to land in that territory, you know, on a blended basis around the world of, you know, 10, 15%, right?
[00:48:02.360 --> 00:48:07.260]   So we talked about are they going to be trillions or are they going to be hundreds of billions?
[00:48:07.880 --> 00:48:11.420]   It's got to land in that lower quadrant or I think the market moves lower.
[00:48:11.420 --> 00:48:13.040]   And I think that's still where we're headed.
[00:48:13.040 --> 00:48:20.600]   But there definitely, the topic we just talked about, there's some binary outcomes, I think, as it relates to us in China.
[00:48:20.600 --> 00:48:22.920]   It looks like Europe is making good progress.
[00:48:22.920 --> 00:48:27.260]   Now on the reconciliation bill, it looked like that was making incredible progress.
[00:48:27.260 --> 00:48:28.400]   I still think it will.
[00:48:28.960 --> 00:48:42.140]   Listen, I think that Elon has appropriately, you know, pointed out that the challenge is with the debt, but I would really encourage people to look at this Ray Dalio piece and also what Besant has now been saying.
[00:48:42.140 --> 00:48:47.760]   They call it 3-3-3, but it's how to get us to 3% GDP growth, right?
[00:48:47.760 --> 00:48:51.180]   And how to get us to a debt to GDP ratio of 3%.
[00:48:51.180 --> 00:48:54.600]   You can't just cut $2 trillion in a single year.
[00:48:54.600 --> 00:48:57.900]   That would be an 800 basis point headwind to GDP.
[00:48:57.900 --> 00:49:08.180]   It would throw us into a recession, if not depression-like state, because you have so – remember, government spending is a component of GDP.
[00:49:08.180 --> 00:49:11.840]   And so it's about what is the flight path?
[00:49:11.840 --> 00:49:19.200]   And I would like to see Besant lay out this four-, five-, six-year plan to this 3% debt-to-GDP ratio.
[00:49:19.200 --> 00:49:28.280]   It's not going to happen in the reconciliation bill because, again, as many people have discussed, the reconciliation bill does not touch discretionary spending.
[00:49:28.280 --> 00:49:37.320]   That will come by way of the rescission act that was just sent to Congress, and the Speaker of the House has said that he's going to vote on, and I expect that they will pass.
[00:49:37.480 --> 00:49:41.620]   So there's – you know, I think it's a confusing set of issues.
[00:49:41.620 --> 00:49:52.140]   But to be clear, I think that we need to see the reconciliation bill passed because that's what extends the tax cuts, which I think are critical.
[00:49:52.260 --> 00:49:56.800]   So in the absence of that, you get a $4 trillion tax increase, and markets go a lot lower.
[00:49:56.800 --> 00:50:11.120]   In addition to that, the no tax on tips, the no tax on overtime, the ability to have a deduction against your Social Security taxes, that's probably $300 or $400 billion of new stimulus to the economy.
[00:50:11.440 --> 00:50:15.160]   That's what's going to give you the growth, Bill, to get you back to 3%.
[00:50:15.160 --> 00:50:20.280]   So I think if you're a market participant, I believe that we're going to land the plane on both of those.
[00:50:20.280 --> 00:50:27.700]   And if you believe that we're going to land the plane, then I see accelerating economic growth in the back half of the year and into next year.
[00:50:27.700 --> 00:50:30.820]   But this is – you know, be optimistic, right?
[00:50:30.820 --> 00:50:33.100]   But the proof is in the pudding.
[00:50:33.100 --> 00:50:35.040]   We've got to see those things land there.
[00:50:35.040 --> 00:50:41.240]   And if they don't, I expect the market will be back down 10% to 15%, which is where we were just a few weeks ago.
[00:50:41.340 --> 00:50:44.100]   So there's still a lot of volatility out there.
[00:50:44.100 --> 00:50:47.120]   There's been a lot of talk about the 10-year rates, Bill.
[00:50:47.120 --> 00:50:47.900]   Yeah.
[00:50:47.900 --> 00:51:05.440]   And one thing I just want to point out, because the 10-year rates have gone from 4.2 to bounce back up to 4.4, 4.5, and a lot of people are hand-wringing about this and saying this just goes to prove that we're in this national debt spiral and nobody wants to buy our debt.
[00:51:05.440 --> 00:51:06.920]   But I just want to point out –
[00:51:06.920 --> 00:51:14.840]   How did they compare them to Spain and other countries that were in, you know, liquidity crisis not too long ago?
[00:51:14.840 --> 00:51:23.780]   Yeah, but I just want to point out, like several other people have, yields, the 10-year has been in a 4% to 5% range, Bill, for the last two years.
[00:51:24.740 --> 00:51:33.380]   And, you know, this is far – like there were people – remember Larry Summers at the end of 2022 saying that the 10-year is going to 7%, right?
[00:51:33.380 --> 00:51:36.240]   That's what caused – we're going to have hyperinflation.
[00:51:36.240 --> 00:51:37.560]   What have we seen?
[00:51:37.560 --> 00:51:41.880]   Core PCE just came out lower than people expected, right?
[00:51:41.920 --> 00:51:47.880]   We're now on a core PCE run rate that causes me to believe that the Fed will now reduce rates.
[00:51:47.880 --> 00:51:50.880]   The market's saying they're going to cut rates twice in the back half of the year.
[00:51:50.880 --> 00:51:51.280]   Why?
[00:51:51.280 --> 00:51:53.540]   Because we're still in restrictive territory.
[00:51:53.540 --> 00:51:56.160]   The Fed has said we're in restrictive territory.
[00:51:56.160 --> 00:51:58.360]   They've said there's not a new neutral rate.
[00:51:58.780 --> 00:52:03.520]   And so the bond market to me at these levels is not that concerning.
[00:52:03.520 --> 00:52:12.200]   Seriously, I would like an important national discussion on a balanced budget amendment or some other mechanism to get us to this 3% target.
[00:52:12.200 --> 00:52:13.960]   I think that's super important.
[00:52:13.960 --> 00:52:22.260]   But if you're saying, okay, should I be really scared that we're on a path to 7% interest rates over the course of the next six months?
[00:52:22.260 --> 00:52:26.180]   No, I think you can very well find yourself in the exact opposite position.
[00:52:26.560 --> 00:52:39.080]   I think if they sign the reconciliation bill and they land the deal on China, right, and then you get a couple rate cuts in the back half of the year because inflation continues to come in, this market's going to be a lot higher.
[00:52:39.080 --> 00:52:41.300]   So don't take yourself out of the game.
[00:52:41.300 --> 00:52:43.120]   But I think it is a wait and see approach.
[00:52:43.120 --> 00:52:46.820]   And what do you put the probability on the deal with China coming together?
[00:52:46.820 --> 00:52:50.200]   I put it as a pretty high probability.
[00:52:50.200 --> 00:52:55.740]   And remember, I was asked about this on CNBC in the heat of the crisis.
[00:52:56.260 --> 00:53:03.260]   And I said, you know, because Trump was putting Navarro on the Sunday talk shows and Besson, and they had two very different points of view.
[00:53:03.260 --> 00:53:07.880]   And I said, you have door one, door two, and the president's got to choose, right?
[00:53:07.880 --> 00:53:13.240]   And I said at the time, I think at the end of the day, he wrote a book called The Art of the Deal.
[00:53:13.240 --> 00:53:14.520]   He is a negotiator.
[00:53:14.520 --> 00:53:15.740]   He is a fair trader.
[00:53:15.740 --> 00:53:17.700]   He wants a fair deal for the United States.
[00:53:17.700 --> 00:53:20.480]   He wants to re-onshore critical national industries.
[00:53:20.480 --> 00:53:28.000]   But I do not think he wants to slam the brakes on the global economy and put the global economy into a recession, which he knows it would.
[00:53:28.000 --> 00:53:30.320]   And so I expect we'll get a deal done with China.
[00:53:30.320 --> 00:53:35.480]   But that means that China's got to step up and be willing to deal as well.
[00:53:36.040 --> 00:53:41.480]   I think the tea leaves read pretty good on that, but we'll know a lot more over the course of the next few weeks.
[00:53:41.480 --> 00:53:42.080]   Okay.
[00:53:42.080 --> 00:53:42.980]   We'll watch that.
[00:53:42.980 --> 00:53:45.700]   I have a couple of things for our lightning round, Bill.
[00:53:45.700 --> 00:53:46.260]   Okay.
[00:53:46.260 --> 00:53:51.140]   You know, you talked to, we had a great discussion last week on this Delaware situation.
