
[00:00:00.000 --> 00:00:01.480]   Hello, everybody.
[00:22:15.300 --> 00:22:23.060]   But I think the FOMO that you see, even among people at the largest tech companies of startups
[00:22:23.060 --> 00:22:25.540]   that are doing well, is very, very real.
[00:22:25.540 --> 00:22:33.780]   I think you see you can make a lot of money in big tech within the FANG company.
[00:22:33.780 --> 00:22:38.580]   The FANG, by the way, Facebook, Apple, Amazon, Netflix, Google is where the acronym came
[00:22:38.580 --> 00:22:39.580]   from.
[00:22:39.580 --> 00:22:44.300]   And you can make a tremendous amount of money there, but it's like the...
[00:22:44.300 --> 00:22:47.000]   And the risk is generally lower if you're at those companies.
[00:22:47.000 --> 00:22:51.060]   But if you're wanting to...
[00:22:51.060 --> 00:22:58.300]   The startups has the potential for significantly more, but that risk is super high.
[00:22:58.300 --> 00:23:01.320]   Like you said, the vast majority of them will fail.
[00:23:01.320 --> 00:23:04.940]   The vast majority of them won't be the next Facebook.
[00:23:04.940 --> 00:23:06.260]   It won't be the next...
[00:23:06.260 --> 00:23:07.260]   I don't know.
[00:23:07.260 --> 00:23:09.420]   I was almost going to say Twitter.
[00:23:09.420 --> 00:23:11.780]   That's probably not the best outcome that you want.
[00:23:11.780 --> 00:23:14.260]   But there's the higher likelihood of it not working out.
[00:23:14.260 --> 00:23:18.560]   And it is challenging because when you're joining a startup, your base salary is going
[00:23:18.560 --> 00:23:21.860]   to take a hit and the equity is entirely liquid.
[00:23:21.860 --> 00:23:29.460]   You're going to be getting an imaginary amount of equity that could 10X, 100X.
[00:23:29.460 --> 00:23:35.080]   And that's kind of what you would be banking on in order to get that upside versus just
[00:23:35.080 --> 00:23:40.420]   taking a job at a public company and having that there.
[00:23:40.420 --> 00:23:41.420]   But I think it was...
[00:23:41.420 --> 00:23:48.440]   I think a few years ago, it was all around all the crypto companies earning tremendous
[00:23:48.440 --> 00:23:55.320]   amounts of venture capital and seeing valuations increase like year over year at incredible
[00:23:55.320 --> 00:23:56.320]   rates.
[00:23:56.320 --> 00:24:01.120]   And then you're seeing the same thing on a lot of the AI startups where the valuations...
[00:24:01.120 --> 00:24:06.440]   So your paper money all of a sudden seeing ridiculously large increases.
[00:24:06.440 --> 00:24:10.700]   And at the same time, I'm talking about the RSUs being golden handcuffs.
[00:24:10.700 --> 00:24:15.220]   It's just as easy, I think, at a startup if you're in early and it starts doing medium
[00:24:15.220 --> 00:24:21.280]   well to kind of get stuck because you get in this dangerous place where all of a sudden
[00:24:21.280 --> 00:24:23.720]   your paper money is worth a lot, but it's not super liquid.
[00:24:23.720 --> 00:24:27.480]   There's some opportunities to sell in the secondary market, but it's still incredibly
[00:24:27.480 --> 00:24:31.680]   challenging to cash out in a predictable way.
[00:24:31.680 --> 00:24:34.520]   So that's my high level view.
[00:24:34.520 --> 00:24:42.080]   It's worth doing the math, understanding the potential that could be there, but also going
[00:24:42.080 --> 00:24:44.960]   in being like, "Hey, it could probably fail."
[00:24:44.960 --> 00:24:52.320]   Assume your startup grants are going to be worthless and go in with the opportunities
[00:24:52.320 --> 00:24:53.440]   that you have.
[00:24:53.440 --> 00:24:55.480]   You're going to get a lot of different opportunities at a startup.
[00:24:55.480 --> 00:24:57.840]   You're going to be able to do so many different roles.
[00:24:57.840 --> 00:25:00.200]   You're wearing all of the hats.
[00:25:00.200 --> 00:25:05.520]   At big tech, you end up getting very specialized and becoming very good at being a good employee
[00:25:05.520 --> 00:25:09.320]   at big tech, working on a very specific type of problem.
[00:25:09.320 --> 00:25:12.320]   And within a startup, you don't have that luxury of specializing as much.
[00:25:12.320 --> 00:25:17.360]   You need to be a generalist and need to be a jack of all trades to get anything done
[00:25:17.360 --> 00:25:22.920]   because you can't lean on another team of engineers to go build something.
[00:25:22.920 --> 00:25:25.560]   You need to – if you're not going to be working on it and getting your team to work
[00:25:25.560 --> 00:25:26.560]   on it, it's just not going to happen.
[00:25:26.560 --> 00:25:29.120]   So it's an entirely different dynamic.
[00:25:29.120 --> 00:25:30.120]   >> Yeah.
[00:25:30.120 --> 00:25:35.680]   I know a friend who I started playing softball with back in 2017, 2018.
[00:25:35.680 --> 00:25:40.520]   And in 2020, he joined Figma as the VP of something something.
[00:25:40.520 --> 00:25:43.880]   So he probably had like $185,000, $200,000 base salary.
[00:25:43.880 --> 00:25:45.680]   He was at Uber grinding it out pre-IPO.
[00:25:45.680 --> 00:25:48.600]   I mean, Uber didn't do that great, right?
[00:25:48.600 --> 00:25:52.040]   But then Figma got acquired three years later by Adobe.
[00:25:52.040 --> 00:26:00.240]   I think he went from maybe like $2 million total to like $50 million in just three years.
[00:26:00.240 --> 00:26:01.240]   I mean, it was unbelievable.
[00:26:01.240 --> 00:26:03.760]   And I had never heard of – I was like, "What is this Figma?"
[00:26:03.760 --> 00:26:06.080]   I was like, "What is this?
[00:26:06.080 --> 00:26:08.360]   Design something on the fly, whatever, whatever."
[00:26:08.360 --> 00:26:09.360]   And it's like, "What?
[00:26:09.360 --> 00:26:12.120]   $20 billion acquisition by Adobe?"
[00:26:12.120 --> 00:26:17.280]   So I think it's these type of stories that really create a lot of FOMO for people.
[00:26:17.280 --> 00:26:22.600]   Where like, "Wow, I could go from $1 or $2 million net worth to $50 plus million."
[00:26:22.600 --> 00:26:24.800]   I mean, it's just unbelievable.
[00:26:24.800 --> 00:26:29.360]   >> And I think that you're seeing all the IPOs a couple years ago, and all the stocks
[00:26:29.360 --> 00:26:31.840]   are popping at the IPO.
[00:26:31.840 --> 00:26:36.480]   So there was a big trend of like, "Oh, I want to get into the next pre-IPO company.
[00:26:36.480 --> 00:26:40.400]   I'm going to go join all these different places that are about to go IPO."
[00:26:40.400 --> 00:26:43.400]   I think we ran into a harsh reality over the last couple of years.
[00:26:43.400 --> 00:26:48.520]   We had a lot of people going to companies like Instacart, Stripe, all these companies
[00:26:48.520 --> 00:26:56.240]   that were the golden child, about to IPO, having evaluations increase and double on
[00:26:56.240 --> 00:26:57.240]   a regular basis.
[00:26:57.240 --> 00:27:00.640]   But then the market soured, and all of a sudden, their plans to IPO were like, "Oh, we're
[00:27:00.640 --> 00:27:05.680]   going to put it on hold and wait a little bit and bump it out a little bit, bump it
[00:27:05.680 --> 00:27:07.200]   out a couple years."
[00:27:07.200 --> 00:27:13.800]   So it's not always guaranteed, and the upside's not locked in.
[00:27:13.800 --> 00:27:17.600]   And even those safe, like, "Oh, I'm going to go at a very established company that's
[00:27:17.600 --> 00:27:21.520]   almost about to IPO, and I still get some of that upside, and it might not materialize."
[00:27:21.520 --> 00:27:23.680]   But like you said, it doesn't always go well.
[00:27:23.680 --> 00:27:26.360]   We've seen more and more IPOs recently not do well.
[00:27:26.360 --> 00:27:27.360]   You mentioned Uber.
[00:27:27.360 --> 00:27:28.360]   So my wife's actually at Uber.
[00:27:28.360 --> 00:27:29.460]   She's been there five years.
[00:27:29.460 --> 00:27:34.080]   So we've gone through the full pre-IPO to IPO, and the stock is still not back to the
[00:27:34.080 --> 00:27:38.800]   IPO price or within the relative range.
[00:27:38.800 --> 00:27:47.320]   So it's not always a home run, even getting in pre-IPO and working through the IPO and
[00:27:47.320 --> 00:27:48.320]   years after.
[00:27:48.320 --> 00:27:49.320]   It's good salary.
[00:27:49.320 --> 00:27:50.320]   Don't get me wrong.
[00:27:50.320 --> 00:27:59.680]   It's just not the all of a sudden, I'm flying private and going to my condo in Jackson Hole
[00:27:59.680 --> 00:28:01.000]   on the weekends kind of thing.
[00:28:01.000 --> 00:28:02.480]   But the CEO is doing that.
[00:28:02.480 --> 00:28:03.480]   The CEO's, yeah.
[00:28:03.480 --> 00:28:04.480]   The CEO's are a different thing.
[00:28:04.480 --> 00:28:13.080]   Once you get to the executive level and the comp packages become – I mean, it's all
[00:28:13.080 --> 00:28:17.400]   public information being able to see what the top executives are making.
[00:28:17.400 --> 00:28:21.240]   It's a different world entirely once you make it to that upper echelon.
[00:28:21.240 --> 00:28:22.240]   Yeah.
[00:28:22.240 --> 00:28:23.240]   It's not bad.
[00:28:23.240 --> 00:28:28.360]   It's interesting how much they get paid for a lot of times how little they do.
[00:28:28.360 --> 00:28:32.120]   I don't know how much they can affect the company's share price.
[00:28:32.120 --> 00:28:36.120]   But even if it's flat, they still get paid huge amounts or if it underperforms.
[00:28:36.120 --> 00:28:40.320]   It's just amazing how great it is to be a CEO of a large public company.
[00:28:40.320 --> 00:28:44.000]   I mean, if they were like the founder and CEO, okay, I can respect that.
[00:28:44.000 --> 00:28:49.560]   But if you're like just a guy, a hired gun to try to like move some chess pieces, that's
[00:28:49.560 --> 00:28:50.560]   pretty impressive.
[00:28:50.560 --> 00:28:53.400]   I want to move some chess pieces for $100 million a year.
[00:28:53.400 --> 00:28:58.280]   It's such an interesting dynamic going from like the different companies that are like
[00:28:58.280 --> 00:29:03.640]   under-led still, which Meta being one of them, Mark still being the founder and still being
[00:29:03.640 --> 00:29:09.800]   CEO and still holding the majority of voting shares and having like full autonomy to decide
[00:29:09.800 --> 00:29:11.480]   the course of what's going on.
[00:29:11.480 --> 00:29:17.560]   Not full, like obviously still at the duty of the shareholders, but having much more
[00:29:17.560 --> 00:29:26.560]   control than say like Dara, who's the CEO at Uber after Travis was forced to step down.
[00:29:26.560 --> 00:29:32.480]   They have a lot of equity, but it's not coming in as the founder with like 50% equity range.
[00:29:32.480 --> 00:29:35.480]   It's an entirely different dynamic.
[00:29:35.480 --> 00:29:41.000]   How do regular people like me and maybe a lot of listeners here get into big tech?
[00:29:41.000 --> 00:29:48.880]   Because I tried getting into tech in 2012 because I've been in San Francisco since 2001.
[00:29:48.880 --> 00:29:53.320]   After I engineered my layoff in 2012, I was like, "Okay, let me just try to get into big
[00:29:53.320 --> 00:29:54.320]   tech or tech."
[00:29:54.320 --> 00:29:57.440]   I applied to Airbnb when it was a $3 billion company.
[00:29:57.440 --> 00:29:59.760]   I was like, "Oh, this is obviously a no-brainer."
[00:29:59.760 --> 00:30:01.840]   But I couldn't get in at all.
[00:30:01.840 --> 00:30:04.880]   I came from finance, so I didn't have a tech background.
[00:30:04.880 --> 00:30:07.480]   But I felt like I had an MBA.
[00:30:07.480 --> 00:30:08.840]   I went to undergrad.
[00:30:08.840 --> 00:30:11.480]   I spoke normally.
[00:30:11.480 --> 00:30:13.440]   But I guess I didn't have any connections.
[00:30:13.440 --> 00:30:18.960]   How do normal people who didn't go to great schools or have connections get in?
[00:30:18.960 --> 00:30:19.960]   What's like a path?
[00:30:20.960 --> 00:30:26.360]   I would like to say, I perfectly planned my career to get into big tech and it was executed
[00:30:26.360 --> 00:30:27.360]   flawlessly.
[00:30:27.360 --> 00:30:29.880]   I never imagined that I would be at big tech.
[00:30:29.880 --> 00:30:32.680]   My plans were never to do it.
[00:30:32.680 --> 00:30:35.960]   I can tell you my journey and I can tell you how I would think about it and the advice
[00:30:35.960 --> 00:30:38.920]   that I would give to people trying to pursue it.
[00:30:38.920 --> 00:30:43.160]   For me personally, like I was saying before, I graduated with an economics degree, University
[00:30:43.160 --> 00:30:48.920]   of Texas in Austin back in 2009.
[00:30:48.920 --> 00:30:49.920]   I wanted to do finance.
[00:30:49.920 --> 00:30:52.480]   I wanted to do banking.
[00:30:52.480 --> 00:30:54.280]   That was the prestigious job at the time.
[00:30:54.280 --> 00:30:58.680]   It was like, "Oh, I want to be an investment banker and work 100 hours per week and be
[00:30:58.680 --> 00:30:59.680]   in New York."
[00:30:59.680 --> 00:31:04.200]   That's just the dream.
[00:31:04.200 --> 00:31:14.360]   That was the pinnacle of every econ business grad at the time of what they were wanting.
[00:31:14.360 --> 00:31:20.200]   Going into internship season 2007, people were getting all of their offers started to
[00:31:20.200 --> 00:31:25.160]   get rescinded from all the investment banks.
[00:31:25.160 --> 00:31:29.440]   Being in Austin already, all the job fairs dried up.
[00:31:29.440 --> 00:31:31.120]   There was nothing available.
[00:31:31.120 --> 00:31:37.480]   All there was was a handful of anything finance related was like selling insurance.
[00:31:37.480 --> 00:31:39.880]   For some reason, they're always able to hire.
[00:31:39.880 --> 00:31:43.640]   What I ended up doing was I was like, "I want this econ degree."
[00:31:43.640 --> 00:31:45.040]   I don't even know what that means at the time.
[00:31:45.040 --> 00:31:46.240]   I'm just kind of like, I don't know.
[00:31:46.240 --> 00:31:47.680]   I wanted to do business.
[00:31:47.680 --> 00:31:52.240]   I found a random role at a startup in Austin.
[00:31:52.240 --> 00:31:54.680]   The company is called Build the Sign.
[00:31:54.680 --> 00:31:57.760]   It's an e-commerce company that works and makes custom signage.
[00:31:57.760 --> 00:32:00.120]   I'm just like completely very random.
[00:32:00.120 --> 00:32:05.080]   What ended up being is a handful of software engineers out of the University of Texas found
[00:32:05.080 --> 00:32:11.440]   this interesting niche where the online sign industry was run by these mom and pop shops
[00:32:11.440 --> 00:32:14.440]   that are just operating in person.
[00:32:14.440 --> 00:32:18.520]   It was super expensive to deal with.
[00:32:18.520 --> 00:32:25.400]   In the classic, let's go in and disrupt this industry, they set up this entirely custom
[00:32:25.400 --> 00:32:29.320]   online sign design software.
[00:32:29.320 --> 00:32:32.080]   At the time, it was kind of revolutionary for the industry.
[00:32:32.080 --> 00:32:36.240]   They just had a fine detailed understanding of all of their costs were so able to quickly
[00:32:36.240 --> 00:32:37.240]   undercut everyone.
[00:32:37.240 --> 00:32:43.880]   I kind of came in over there and was working on what's called SEO, so search engine optimization,
[00:32:43.880 --> 00:32:45.280]   which is something I never even heard of.
[00:32:45.280 --> 00:32:48.720]   It's not something that they taught at schools at the time, but it was all around how do
[00:32:48.720 --> 00:32:54.120]   you help a website rank highly in Google.
[00:32:54.120 --> 00:32:55.560]   It involves some analysis.
[00:32:55.560 --> 00:33:02.800]   It involved a lot of just learning the ins and outs of how search engines works and how
[00:33:02.800 --> 00:33:07.920]   different pages can rank in Google and Yahoo and depending on what you're doing, all these
[00:33:07.920 --> 00:33:08.920]   different places.
[00:33:08.920 --> 00:33:12.840]   It was just like this, not what I planned, not what I went to school for.
[00:33:12.840 --> 00:33:18.040]   I just had to be opportunistic because that was what was available.
[00:33:18.040 --> 00:33:22.120]   It almost had business analyst in the title, I think was one of the reasons why I was initially
[00:33:22.120 --> 00:33:27.400]   went down that path, but it had nothing to do with getting big tech in the beginning.
[00:33:27.400 --> 00:33:30.680]   It had nothing to do with banking.
[00:33:30.680 --> 00:33:32.400]   It was just what was available.
[00:33:32.400 --> 00:33:36.240]   I was going into a tough job market and that was kind of what was there, but what I quickly
[00:33:36.240 --> 00:33:39.280]   found is this is a big niche.
[00:33:39.280 --> 00:33:43.460]   There's not a lot of people now after being an intern there for the summer and staying
[00:33:43.460 --> 00:33:46.760]   on during my junior year working there.
[00:33:46.760 --> 00:33:53.160]   Not very many people have this SEO skill set back in 2008, 2009 and being able to leverage
[00:33:53.160 --> 00:33:57.640]   that into another internship at a different company that was then paying me $15 an hour
[00:33:57.640 --> 00:34:03.160]   instead of $10 an hour and that being a big jump up and then learning the ins and outs
[00:34:03.160 --> 00:34:04.160]   of the next company.
[00:34:04.160 --> 00:34:10.160]   The next company was offers.com, which was doing basically like RetailMeNot, doing a
[00:34:10.160 --> 00:34:14.760]   coupon website where they would earn an affiliate commission off of every signup.
[00:34:14.760 --> 00:34:20.560]   Just very random companies that I wouldn't have thought about or knew about until I was
[00:34:20.560 --> 00:34:23.840]   in the job hunt.
[00:34:23.840 --> 00:34:30.060]   The consistent thing was slowly getting these more and more niche skills and what was required
[00:34:30.060 --> 00:34:32.780]   to be able to be effective at these jobs was getting more technical.
[00:34:32.780 --> 00:34:36.700]   At the time, it started with being really proficient in Excel.
[00:34:36.700 --> 00:34:41.520]   Over time, it became needing to know how to use SQL because the data sets ended up getting
[00:34:41.520 --> 00:34:42.520]   bigger.
[00:34:42.520 --> 00:34:46.320]   All it was, if you're coming from finance, you know your Excel, you know doing pivot
[00:34:46.320 --> 00:34:47.320]   tables.
[00:34:47.320 --> 00:34:50.400]   It was just translating how to do all of that into SQL.
[00:34:50.400 --> 00:34:54.200]   It's just like reconstructing all of your pivot tables into SQL ends up being the same.
[00:34:54.200 --> 00:34:58.800]   If you're coming from an Excel-heavy background, starting to get more technical in SQL, once
[00:34:58.800 --> 00:35:04.240]   you understand how the connections are working and how you're trying to manipulate the data
[00:35:04.240 --> 00:35:06.840]   in the same way, the connections start happening there.
[00:35:06.840 --> 00:35:11.720]   There's this overall trend of being more technical over time.
[00:35:11.720 --> 00:35:17.920]   Then I had another break where I joined Indeed.com, which is the job search site.
[00:35:17.920 --> 00:35:21.640]   Again, just being opportunistic, constantly looking at new opportunities.
[00:35:21.640 --> 00:35:28.720]   I think these first couple of jobs I was there, a year and a half, two years max, and continuously
[00:35:28.720 --> 00:35:33.600]   looking for bigger roles, bigger opportunities, and the opportunity to learn more.
[00:35:33.600 --> 00:35:39.640]   Early on, again, I was earning $30,000 out of school, no equity.
[00:35:39.640 --> 00:35:43.960]   I was getting some private company stock, but it was imaginary stock that just went
[00:35:43.960 --> 00:35:45.360]   away after I left the company.
[00:35:45.360 --> 00:35:51.280]   It wasn't even the pre-IPO things that we're talking about in Silicon Valley now.
[00:35:51.280 --> 00:35:55.760]   Just starting from very small beginnings, not imagining that I would be working at big
[00:35:55.760 --> 00:35:57.400]   tech, but getting more technical.
[00:35:57.400 --> 00:36:02.360]   Indeed, it changed the game for me because the data sets ended up getting much larger.
[00:36:02.360 --> 00:36:05.720]   I had a manager that pushed me to be more technical.
[00:36:05.720 --> 00:36:10.360]   It was like, "Hey, if you're going to do this and be successful, you need to really
[00:36:10.360 --> 00:36:12.280]   double down on your technical acumen.
[00:36:12.280 --> 00:36:16.240]   It's not good enough being a marketer that knows Excel.
[00:36:16.240 --> 00:36:17.240]   You need to be proficient in SQL.
[00:36:17.240 --> 00:36:21.880]   You need to be proficient in Python because that's what we need you to be.
[00:36:21.880 --> 00:36:24.880]   If you're going to be successful here, you need to learn these things.
[00:36:24.880 --> 00:36:30.440]   We'll equip you with the training and the classes to get there, but you need to put
[00:36:30.440 --> 00:36:31.440]   in the work."
[00:36:31.560 --> 00:36:38.080]   It was that big unlock and getting even more technical with every single role, getting
[00:36:38.080 --> 00:36:43.800]   even more niched down where I had this specialty that I could always fall back on, where I
[00:36:43.800 --> 00:36:47.600]   felt like I could get these niche jobs at any place.
[00:36:47.600 --> 00:36:51.160]   Indeed, I had the benefit of them growing incredibly quickly.
[00:36:51.160 --> 00:36:53.560]   When I started, I think there was a couple hundred.
[00:36:53.560 --> 00:36:56.560]   When I left, there was a couple thousand over three years.
[00:36:56.560 --> 00:37:02.080]   When you're at a company that's small and growing quickly, you also quickly gain ownership
[00:37:02.080 --> 00:37:03.080]   over different things.
[00:37:03.080 --> 00:37:08.280]   I went from being an analyst to a senior analyst to a manager to a director within a span of
[00:37:08.280 --> 00:37:09.800]   three years.
[00:37:09.800 --> 00:37:16.560]   There's a lot of title inflation that goes on in smaller companies, but as an early career
[00:37:16.560 --> 00:37:21.520]   person, you're getting more responsibility faster than you would get anywhere else.
[00:37:21.520 --> 00:37:23.440]   Now, we're talking.
[00:37:23.440 --> 00:37:28.760]   We're talking the five years out of school, still in Austin, never thought I was going
[00:37:28.760 --> 00:37:35.240]   to be leaving Texas, bought a home, got married, had chickens in the backyard, the classic
[00:37:35.240 --> 00:37:36.840]   American dream in my head.
[00:37:36.840 --> 00:37:42.480]   It was like the white picket fence, house with the red door kind of thing.
[00:37:42.480 --> 00:37:50.320]   Then get this random message on LinkedIn from a recruiter at Facebook and saying, "Hey,
[00:37:50.320 --> 00:37:56.280]   we have this opening on this role called growth marketing and we think that you would be a
[00:37:56.280 --> 00:37:57.900]   good fit."
[00:37:57.900 --> 00:38:00.880]   Little did I know, they reached out to every single person on my team.
[00:38:00.880 --> 00:38:04.960]   They found a little pot of people with the skill sets that they wanted.
[00:38:04.960 --> 00:38:09.440]   Every single person in my team, probably around ten people, little did I find out afterwards,
[00:38:09.440 --> 00:38:10.440]   we had all interviewed.
[00:38:10.440 --> 00:38:13.320]   They got in contact with all of us.
[00:38:13.320 --> 00:38:20.480]   Half of us ended up flying out to San Francisco or Menlo Park to do interviews in person.
[00:38:20.480 --> 00:38:27.240]   And ended up just doing well in that interview and getting that job in there.
[00:38:27.240 --> 00:38:28.240]   That was kind of my in.
[00:38:28.240 --> 00:38:29.480]   It was never planned.
[00:38:29.480 --> 00:38:32.460]   It was just like I was getting more technical.
[00:38:32.460 --> 00:38:33.600]   I was learning SQL.
[00:38:33.600 --> 00:38:39.320]   I was learning these skills that it turns out these big companies are really in demand
[00:38:39.320 --> 00:38:41.480]   for.
[00:38:41.480 --> 00:38:44.880]   That was kind of my story and how to get there.
[00:38:44.880 --> 00:38:49.860]   If I was trying to master plan my way there now in retrospect, if my goal is to be in
[00:38:49.860 --> 00:38:55.400]   big tech, you don't have to go through and do exactly what I did and meander through
[00:38:55.400 --> 00:38:56.400]   opportunistically.
[00:38:56.400 --> 00:39:00.200]   I do think you should approach your career opportunistically because the roles and jobs
[00:39:00.200 --> 00:39:05.000]   that I'm in now didn't exist when I was first graduating.
[00:39:05.000 --> 00:39:08.200]   My title now was product growth manager.
[00:39:08.200 --> 00:39:09.200]   That's not a title that existed.
[00:39:09.200 --> 00:39:12.640]   Or even when I joined Facebook originally, it was like growth marketing.
[00:39:12.640 --> 00:39:14.280]   That's not a title that existed.
[00:39:14.280 --> 00:39:20.880]   So going in and getting tunnel vision too much on some of these roles isn't what's important.
[00:39:20.880 --> 00:39:26.880]   It's more around the broad general skills that these companies are looking for.
[00:39:26.880 --> 00:39:30.960]   And so I think LinkedIn is a great resource of looking through and seeing who are these
[00:39:30.960 --> 00:39:32.680]   different people in these companies.
[00:39:32.680 --> 00:39:36.120]   And what you'll find is actually there's more than just product managers and engineers at
[00:39:36.120 --> 00:39:37.120]   these companies.
[00:39:37.120 --> 00:39:44.280]   There are hundreds of different roles across the spectrum, again, from doing traditional
[00:39:44.280 --> 00:39:51.680]   finance, especially at these public companies, the teams and teams of finance, HR, recruiting,
[00:39:51.680 --> 00:39:57.880]   design, content on the business side, ops, research, customer support.
[00:39:57.880 --> 00:40:02.440]   There's all of these different roles.
[00:40:02.440 --> 00:40:05.720]   And if you look through the people that have these titles, go through and see, okay, did
[00:40:05.720 --> 00:40:07.200]   they start at this company?
[00:40:07.200 --> 00:40:10.880]   In many cases, most roles, the person probably didn't start at Meta.
[00:40:10.880 --> 00:40:15.400]   They started somewhere else, but they gained certain skills that Meta found valuable for
[00:40:15.400 --> 00:40:17.000]   these roles.
[00:40:17.000 --> 00:40:23.520]   One example that I can kind of give you for the team that I was on, on product growth,
[00:40:23.520 --> 00:40:27.200]   some roles hire new grads, other ones don't.
[00:40:27.200 --> 00:40:31.280]   Like engineering oftentimes will hire new grads and kind of like train them up.
[00:40:31.280 --> 00:40:34.960]   Ops roles, customer support roles will hire new grads because they can start them from
[00:40:34.960 --> 00:40:36.280]   zero and build them up.
[00:40:36.280 --> 00:40:39.920]   But other roles, they have the luxury of being like, "Hey, we want other companies to do
[00:40:39.920 --> 00:40:42.600]   the hard work and getting people with the skills, and we'll just go and poach them later
[00:40:42.600 --> 00:40:46.680]   on and offer them 99% salary packages."
[00:40:46.680 --> 00:40:53.320]   And the team that I was on, you would see pockets of people from these companies.
[00:40:53.320 --> 00:40:57.840]   Like I said, everyone on my team indeed was recruited because we had these certain sets
[00:40:57.840 --> 00:40:58.880]   of skills.
[00:40:58.880 --> 00:41:02.480]   You would have dozens of people on the team from Capital One, dozens of people from companies
[00:41:02.480 --> 00:41:07.120]   like Vistaprint or DraftKings, because these companies are actually really, really good
[00:41:07.120 --> 00:41:12.700]   at hiring really smart new grads and training them from scratch and getting them the skills
[00:41:12.700 --> 00:41:15.640]   that then these big companies really value.
[00:41:15.640 --> 00:41:19.200]   So you end up having like these unofficial feeder companies.
[00:41:19.200 --> 00:41:24.600]   These companies wouldn't like to hear that, and I'm sure they hate seeing it, but they
[00:41:24.600 --> 00:41:30.040]   do a really good job of training new grads with the skills that larger companies value.
[00:41:30.040 --> 00:41:33.880]   So I think if you're being an analyst, like a data scientist or any type of analyst, like
[00:41:33.880 --> 00:41:38.680]   "Ah, man, Capital One, I think more data scientists and analysts come from Capital
[00:41:38.680 --> 00:41:44.680]   One than nearly any other company that I was to pick from within Meta especially," just
[00:41:44.680 --> 00:41:50.440]   because I think they have such a good reputation and program of getting new grads in and learning
[00:41:50.440 --> 00:41:51.440]   those experiences.
[00:41:51.440 --> 00:41:57.040]   So I think it's like, look at the roles that you're excited about.
[00:41:57.040 --> 00:42:00.040]   See what skills the people that have those roles have and what companies they worked
[00:42:00.040 --> 00:42:02.360]   at before they joined Meta.
[00:42:02.360 --> 00:42:06.880]   Then there's also the other path around like what roles do these companies like Meta hire
[00:42:06.880 --> 00:42:07.880]   new grads for?
[00:42:07.880 --> 00:42:12.880]   And then kind of like once you're in, like sometimes there's a lot more mobility on internal
[00:42:12.880 --> 00:42:13.880]   transfer.
[00:42:13.880 --> 00:42:16.080]   If you asked me like five years ago, I would say it was even easier.
[00:42:16.080 --> 00:42:20.220]   Now I think it becomes a little bit more challenging depending on the...
[00:42:20.220 --> 00:42:24.640]   Everything is impacted by the macro environment of like how fast teams are growing and the
[00:42:24.640 --> 00:42:27.120]   need for people in different roles.
[00:42:27.120 --> 00:42:33.000]   When teams are growing really quickly, it's much easier to be able to get in without like
[00:42:33.000 --> 00:42:34.400]   all of the skill requirements.
[00:42:34.400 --> 00:42:37.560]   As things tighten up, it becomes a little bit more competitive because again, you're
[00:42:37.560 --> 00:42:40.840]   competing with people externally that might already have these skills.
[00:42:40.840 --> 00:42:44.820]   So needing to really set yourself apart and prove that you can kind of drive value from
[00:42:44.820 --> 00:42:50.560]   day one because they're not paying top of band 99% salary bands for someone that they
[00:42:50.560 --> 00:42:51.560]   need to train up.
[00:42:51.560 --> 00:42:55.520]   So there's a reason why they're offering those bands because they're wanting the people that
[00:42:55.520 --> 00:42:58.560]   already can hit the ground running and execute from day one.
[00:42:58.560 --> 00:42:59.560]   >> Okay.
[00:42:59.560 --> 00:43:00.840]   Well, thanks for that.
[00:43:00.840 --> 00:43:06.560]   So you've been there for nine years and you talked about first year guys starting out
[00:43:06.560 --> 00:43:11.560]   at $185,000, maybe $200,000 depending on the RSU value.
[00:43:11.560 --> 00:43:14.880]   You joined sounds like at what, 28, 29?
[00:43:14.880 --> 00:43:17.320]   >> Yeah, right around there.
[00:43:17.320 --> 00:43:23.640]   So I joined Meta in 2014 and now I'm 36.
[00:43:23.640 --> 00:43:26.080]   I have to do the math backwards, so around there.
[00:43:26.080 --> 00:43:27.080]   >> Okay.
[00:43:27.080 --> 00:43:31.000]   So joining then, obviously the stock price was much lower.
[00:43:31.000 --> 00:43:34.880]   You had all that base salary growth and you got promoted.
[00:43:34.880 --> 00:43:39.600]   So can you give an idea of how much wealth you were able to build over a nine-year bull
[00:43:39.600 --> 00:43:40.600]   run?
[00:43:40.600 --> 00:43:43.920]   Because I think a lot of listeners including myself will think, "God, he surely must have
[00:43:43.920 --> 00:43:46.920]   made a heck of a lot of money in those nine years."
[00:43:46.920 --> 00:43:47.920]   >> Yeah.
[00:43:47.920 --> 00:43:53.040]   Early on again, so I joined Meta.
[00:43:53.040 --> 00:43:55.080]   I was talking about the different levels that I had and I remember that.
[00:43:55.080 --> 00:44:01.240]   So I was coming, I was at Indeed before my role was director of something or another.
[00:44:01.240 --> 00:44:08.080]   I think I was making like $80,000 and Meta, I joined and that was in Austin, Texas too.
[00:44:08.080 --> 00:44:13.040]   And then I joined Meta coming in and the offer that I ended up signing was I think in like
[00:44:13.040 --> 00:44:19.840]   $135,000 plus like $100,000 in stock.
[00:44:19.840 --> 00:44:25.240]   So already like around how much a new grad software engineer would make.
