
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:21:50.920 --> 00:21:54.060]   that needs to be assessed as we're thinking
[00:21:54.060 --> 00:21:57.200]   about what went right with homeschooling?
[00:21:57.200 --> 00:22:01.860]   - I think there's, I mean, we just need to keep academics
[00:22:01.860 --> 00:22:03.800]   as important as I think those are.
[00:22:03.800 --> 00:22:06.400]   I love classical Christian studies.
[00:22:06.400 --> 00:22:09.100]   We need to remember that it's for the benefit
[00:22:09.100 --> 00:22:10.740]   of the student's eternal soul.
[00:22:10.740 --> 00:22:14.920]   I think we can get too focused on,
[00:22:14.920 --> 00:22:17.660]   oh no, is my kid gonna be prepared for college
[00:22:17.660 --> 00:22:20.800]   or their future calling or I need to hurry up
[00:22:20.800 --> 00:22:24.100]   and get this done and instead I think we need to think
[00:22:24.100 --> 00:22:28.660]   about what is important eternally more than academics.
[00:22:28.660 --> 00:22:30.400]   Where is my student with the Lord?
[00:22:30.400 --> 00:22:34.400]   Where is my student and their relationships
[00:22:34.400 --> 00:22:38.880]   with our family members and friends and people at church
[00:22:38.880 --> 00:22:40.880]   in our CC community?
[00:22:40.880 --> 00:22:45.880]   Where are they asking really important significant questions
[00:22:45.880 --> 00:22:49.440]   and learning to read hard things and wrestle?
[00:22:49.440 --> 00:22:52.920]   How are they learning to be hospitable
[00:22:52.920 --> 00:22:57.840]   and to bear with others in love who might be hard
[00:22:57.840 --> 00:22:59.040]   to love in community?
[00:22:59.040 --> 00:23:06.680]   That habit of contented gratitude,
[00:23:07.160 --> 00:23:11.400]   those things are things that I hope that I'm growing in
[00:23:11.400 --> 00:23:15.440]   as a Christian woman and what I want my student
[00:23:15.440 --> 00:23:17.660]   also to grow in.
[00:23:17.660 --> 00:23:22.200]   So I think learning to happily steward scholarly gifts
[00:23:22.200 --> 00:23:24.440]   that we've been given is important.
[00:23:24.440 --> 00:23:28.160]   I also think learning to respond with mercy
[00:23:28.160 --> 00:23:30.600]   to the failings of others, there's a--
[00:23:30.600 --> 00:23:33.420]   - And to our own failings, you know, we are not,
[00:23:33.420 --> 00:23:35.640]   I am not merciful to myself.
[00:23:35.640 --> 00:23:39.200]   I have tons of patience with children,
[00:23:39.200 --> 00:23:43.380]   more patience with adults than I have with myself.
[00:23:43.380 --> 00:23:47.280]   I have absolutely the least patience with myself of anybody.
[00:23:47.280 --> 00:23:51.000]   - Yeah, absolutely, I mean, I feel that same way.
[00:23:51.000 --> 00:23:55.740]   There's a prayer I love, it's from Every Moment Holy,
[00:23:55.740 --> 00:23:58.220]   volume one, it's a liturgy for students and scholars.
[00:23:58.220 --> 00:23:59.800]   And a couple of those things I mentioned
[00:23:59.800 --> 00:24:00.840]   are from that prayer.
[00:24:00.840 --> 00:24:04.560]   It's things that I've seen either my challenge students
[00:24:04.560 --> 00:24:09.560]   or my daughter or I've grasped a hold of,
[00:24:09.560 --> 00:24:13.460]   like keeping academics in perspective,
[00:24:13.460 --> 00:24:16.520]   because we're trying to do this for the glory of God.
[00:24:16.520 --> 00:24:17.680]   And the Lord says, you know,
[00:24:17.680 --> 00:24:19.240]   "Don't be anxious about the future,
[00:24:19.240 --> 00:24:21.220]   "don't be anxious about what you're gonna wear
[00:24:21.220 --> 00:24:22.280]   "or what you're gonna eat."
[00:24:22.280 --> 00:24:24.360]   I mean, I would say how you're gonna earn things
[00:24:24.360 --> 00:24:27.420]   or how quickly to get your college credits.
[00:24:27.420 --> 00:24:29.240]   The whole world says that that's the thing
[00:24:29.240 --> 00:24:30.520]   you must pursue right now,
[00:24:30.520 --> 00:24:33.000]   but the Lord says, "Seek first the kingdom."
[00:24:33.000 --> 00:24:35.680]   And so, and all these things will be given to you.
[00:24:35.680 --> 00:24:38.920]   And He says, "Rejoice, you know, always
[00:24:38.920 --> 00:24:43.020]   "and pray about the things that make you anxious
[00:24:43.020 --> 00:24:45.400]   "and abide in Him because He's going to fill us."
[00:24:45.400 --> 00:24:46.520]   I mean, like, these are the things
[00:24:46.520 --> 00:24:51.280]   that I most want my children to walk in,
[00:24:51.280 --> 00:24:52.720]   because it's the only anchor.
[00:24:52.720 --> 00:24:55.400]   I mean, Christ is our only anchor.
[00:24:55.400 --> 00:24:58.520]   And so I remember Lee talking about
[00:24:58.520 --> 00:25:01.320]   how the world will tell you all these things
[00:25:01.320 --> 00:25:03.040]   that your kids need and that you need,
[00:25:03.040 --> 00:25:04.860]   and they'll tell your kids they need all these things,
[00:25:04.860 --> 00:25:09.480]   but don't trade that opportunity to walk with them
[00:25:09.480 --> 00:25:14.480]   and to guide them spiritually and to continue on.
[00:25:14.480 --> 00:25:18.400]   And that's what encourages me in January
[00:25:18.400 --> 00:25:22.600]   is thinking about how the Lord might use
[00:25:22.600 --> 00:25:24.760]   our conversations, our studies together,
[00:25:24.760 --> 00:25:29.760]   our sharpening in community to make us more like His image.
[00:25:30.760 --> 00:25:32.000]   - I love that.
[00:25:32.000 --> 00:25:37.000]   There are so many non-academic victories
[00:25:37.000 --> 00:25:42.620]   for us as parents to look back on.
[00:25:42.620 --> 00:25:47.620]   There's so many non-academic wins to pursue.
[00:25:47.620 --> 00:25:52.000]   It's not all about getting the lesson done
[00:25:52.000 --> 00:25:56.120]   or even retaining the most information.
[00:25:58.360 --> 00:26:01.700]   Look back over your fall and think,
[00:26:01.700 --> 00:26:06.080]   did we spend more and more time talking together?
[00:26:06.080 --> 00:26:13.600]   Like you said, do we routinely ask better questions now
[00:26:13.600 --> 00:26:15.240]   than we did last year?
[00:26:15.240 --> 00:26:19.120]   I love this.
[00:26:19.120 --> 00:26:20.920]   I like to look back and think, okay,
[00:26:20.920 --> 00:26:25.920]   did my student tackle big or hard or new projects
[00:26:26.880 --> 00:26:29.720]   or subjects more readily?
[00:26:29.720 --> 00:26:32.640]   So was their confidence better?
[00:26:32.640 --> 00:26:35.160]   Was their determination better?
[00:26:35.160 --> 00:26:39.840]   Have they developed a better habit of saying,
[00:26:39.840 --> 00:26:45.920]   yes, I will, instead of no, I can't at the beginning?
[00:26:45.920 --> 00:26:51.440]   Like you said, have we as a family developed
[00:26:51.440 --> 00:26:53.500]   good spiritual habits?
[00:26:53.500 --> 00:26:56.700]   Are we loving?
[00:26:56.700 --> 00:26:59.360]   If you just looked at the fruit of the Spirit,
[00:26:59.360 --> 00:27:00.760]   are we loving?
[00:27:00.760 --> 00:27:05.980]   Do we project joy in the face of sorrow?
[00:27:05.980 --> 00:27:11.640]   Is there more peace with situations
[00:27:11.640 --> 00:27:15.240]   that were previously nerve-wracking issues?
[00:27:15.240 --> 00:27:17.820]   Are we patient with other people?
[00:27:17.820 --> 00:27:19.760]   Are we patient with ourselves?
[00:27:19.760 --> 00:27:21.920]   Are we patient with, like you said,
[00:27:21.920 --> 00:27:26.240]   that challenging member of our community?
[00:27:26.240 --> 00:27:29.680]   'Cause if you don't know who's the challenging member
[00:27:29.680 --> 00:27:32.300]   of your community, it might be you.
[00:27:32.300 --> 00:27:36.660]   Are we gentle?
[00:27:36.660 --> 00:27:40.440]   Are your children growing in gentleness with one another?
[00:27:40.440 --> 00:27:43.240]   Are they open to new ideas?
[00:27:43.240 --> 00:27:47.380]   Are they open to other people's ways of doing things
[00:27:47.380 --> 00:27:48.900]   or seeing things?
[00:27:48.900 --> 00:27:55.020]   Is your family getting better at pursuing balance in life?
[00:27:55.260 --> 00:27:59.300]   'Cause maybe you'll look back and say, you know what?
[00:27:59.300 --> 00:28:03.120]   We didn't finish all of the Saxon lessons,
[00:28:03.120 --> 00:28:07.240]   but every day we took a walk together.
[00:28:07.240 --> 00:28:10.160]   So are you balancing life?
[00:28:10.160 --> 00:28:11.540]   Are you better at that?
[00:28:11.540 --> 00:28:14.700]   And so I think, Brittany, what you and I are saying
[00:28:14.700 --> 00:28:19.660]   to the listeners is there are things besides academics
[00:28:19.660 --> 00:28:21.660]   that we need to assess.
[00:28:21.660 --> 00:28:25.300]   And sometimes when we grow a lot in one area,
[00:28:25.300 --> 00:28:28.440]   we discover that we've neglected another area.
[00:28:28.440 --> 00:28:34.240]   Or when we're assessing, we sometimes forget to assess
[00:28:34.240 --> 00:28:39.240]   what you rightly called the eternal important things.
[00:28:39.240 --> 00:28:46.320]   Such good suggestions that you have given us.
[00:28:46.320 --> 00:28:47.520]   I really appreciate it.
[00:28:47.520 --> 00:28:49.820]   And I know we're almost out of time.
[00:28:49.820 --> 00:28:54.820]   I wanna ask you, what is one encouragement?
[00:28:54.820 --> 00:29:00.140]   'Cause you have homeschooled for a long time, like I have.
[00:29:00.140 --> 00:29:01.600]   We've homeschooled for a long time.
[00:29:01.600 --> 00:29:06.100]   So I wanna ask you, Brittany, what is one encouragement
[00:29:06.100 --> 00:29:09.380]   you have for mamas and daddies out there
[00:29:09.380 --> 00:29:14.000]   as we all begin again in this new year?
[00:29:14.000 --> 00:29:17.780]   - I try to spend some time just remembering why.
[00:29:18.780 --> 00:29:19.860]   What is our why?
[00:29:19.860 --> 00:29:23.020]   Why did my husband and I think this was important?
[00:29:23.020 --> 00:29:25.840]   What was the thing that's held us here?
[00:29:25.840 --> 00:29:28.320]   Because I think it can get lost in the details
[00:29:28.320 --> 00:29:33.320]   or some upcoming academic challenges that we see
[00:29:33.320 --> 00:29:36.980]   on the horizon might make us a little bit anxious.
[00:29:36.980 --> 00:29:39.140]   But remembering why we're doing this
[00:29:39.140 --> 00:29:42.580]   and filling up your own picture
[00:29:42.580 --> 00:29:47.100]   so that you can pour out to others, your children,
[00:29:47.100 --> 00:29:48.700]   I think that's really important.
[00:29:48.700 --> 00:29:53.500]   Spending time and the word in prayer is paramount
[00:29:53.500 --> 00:29:59.440]   for us as teachers and parents walking alongside our kids.
[00:29:59.440 --> 00:30:04.800]   And then just remembering that it's a privilege
[00:30:04.800 --> 00:30:07.220]   that we have this other-sidedness
[00:30:07.220 --> 00:30:09.120]   that most of the world doesn't have,
[00:30:09.120 --> 00:30:12.880]   that we know God's in everything we study.
[00:30:12.880 --> 00:30:14.540]   We know it all relates.
[00:30:14.540 --> 00:30:17.460]   And we can, I mean, what a better use of our time
[00:30:17.460 --> 00:30:20.980]   than to spend our heartbeats hunting for his fingerprints
[00:30:20.980 --> 00:30:22.660]   with our children.
[00:30:22.660 --> 00:30:24.460]   Because the world's not gonna give them that.
[00:30:24.460 --> 00:30:27.260]   Most schools that are out there, colleges,
[00:30:27.260 --> 00:30:30.380]   they're not gonna have that, careers, or even community.
[00:30:30.380 --> 00:30:33.400]   And so we have this opportunity, these precious hours,
[00:30:33.400 --> 00:30:36.100]   and you and I know how quickly those go by
[00:30:36.100 --> 00:30:40.580]   to seek first the kingdom with our children.
[00:30:40.580 --> 00:30:45.580]   And I think that would make January full of light, you know.
[00:30:45.580 --> 00:30:48.300]   - That is so true.
[00:30:48.300 --> 00:30:53.300]   And you know, listeners, if there are some of you out there
[00:30:53.300 --> 00:30:59.860]   who are thinking, I think our family's gonna walk away.
[00:30:59.860 --> 00:31:02.820]   I think we're gonna do something else.
[00:31:02.820 --> 00:31:06.220]   You know, there are other options for us.
[00:31:06.220 --> 00:31:09.580]   We're gonna pursue academics in a different way.
[00:31:09.580 --> 00:31:12.820]   I hope that what Brittany has just said
[00:31:12.820 --> 00:31:17.180]   will cause you to pause and reflect
[00:31:17.180 --> 00:31:22.860]   on how homeschooling, the homeschooling journey
[00:31:22.860 --> 00:31:27.860]   is not just about academics.
[00:31:27.860 --> 00:31:34.180]   It's not just about teaching your children how to learn.
[00:31:34.180 --> 00:31:37.260]   It's about nurturing their soul.
[00:31:37.260 --> 00:31:41.380]   It's about drawing your family together.
[00:31:41.380 --> 00:31:46.380]   I absolutely love what you said,
[00:31:46.380 --> 00:31:51.380]   that what we do as homeschoolers,
[00:31:51.380 --> 00:31:54.380]   when we're doing it right,
[00:31:54.380 --> 00:31:59.380]   we are hunting for God's fingerprints on the world.
[00:31:59.380 --> 00:32:05.180]   And what a joy, an incalculable joy, actually.
[00:32:06.740 --> 00:32:09.620]   It is to do that with your children.
[00:32:09.620 --> 00:32:13.180]   And so parents who are assessing
[00:32:13.180 --> 00:32:16.780]   whether or not you're gonna keep homeschooling
[00:32:16.780 --> 00:32:20.700]   or keep learning together classically as a family,
[00:32:20.700 --> 00:32:25.540]   take a minute and consider everything
[00:32:25.540 --> 00:32:28.380]   that's a part of this homeschooling journey.
[00:32:28.380 --> 00:32:31.900]   Brittany, thank you so much for the way
[00:32:31.900 --> 00:32:35.860]   you have poured encouragement and wisdom into us today.
[00:32:36.860 --> 00:32:39.060]   - Oh, it's a pleasure.
[00:32:39.060 --> 00:32:44.060]   I'm giving what I've received from others and from the heart.
[00:32:44.060 --> 00:32:48.020]   It's a beautiful thing that we get to do this together.
[00:32:48.020 --> 00:32:49.500]   - It is, it is.
[00:32:49.500 --> 00:32:53.020]   And listeners, parents, tutors, directors,
[00:32:53.020 --> 00:32:58.020]   if you have received some encouragement today
[00:32:58.020 --> 00:33:01.380]   and you think, okay, I need some help.
[00:33:01.380 --> 00:33:05.620]   I need to level up my skills.
[00:33:05.620 --> 00:33:08.980]   I need to become a better lead learner.
[00:33:08.980 --> 00:33:11.620]   I need to become a better assessor
[00:33:11.620 --> 00:33:13.620]   of my students learning at home.
[00:33:13.620 --> 00:33:17.300]   I have an idea for you.
[00:33:17.300 --> 00:33:21.340]   We have something called the classical learning cohort
[00:33:21.340 --> 00:33:26.340]   and registrations for the spring semester are starting now.
[00:33:26.340 --> 00:33:31.100]   So how it works is six times throughout the semester,
[00:33:31.100 --> 00:33:35.300]   you meet online with a small group of homeschool parents
[00:33:35.300 --> 00:33:37.660]   who are all on the same mission,
[00:33:37.660 --> 00:33:41.140]   growing their understanding of classical education
[00:33:41.140 --> 00:33:43.980]   and developing those lifelong skills
[00:33:43.980 --> 00:33:47.860]   that really help us guide our students through learning.
[00:33:47.860 --> 00:33:52.140]   The cohort would be led by an experienced mentor
[00:33:52.140 --> 00:33:56.220]   and you will walk through some hands-on assignments.
[00:33:56.220 --> 00:34:01.220]   You will work on giving and receiving classical assessments.
[00:34:01.820 --> 00:34:06.820]   You will work on building an exordium and introduction
[00:34:06.820 --> 00:34:11.460]   and developing a review for all the things
[00:34:11.460 --> 00:34:13.820]   you want to pass on to your student
[00:34:13.820 --> 00:34:16.740]   that will really show you how to engage your student
[00:34:16.740 --> 00:34:18.580]   with every lesson.
[00:34:18.580 --> 00:34:22.260]   Anyhow, if you wanna keep growing in your knowledge
[00:34:22.260 --> 00:34:25.260]   and your skills as a classical educator
[00:34:25.260 --> 00:34:28.580]   and you really would like a small learning environment,
[00:34:28.580 --> 00:34:32.180]   the classical learning cohort is probably for you.
[00:34:32.180 --> 00:34:34.980]   So like I said, registration for the spring semester
[00:34:34.980 --> 00:34:38.420]   has already begun and there are limited spaces.
[00:34:38.420 --> 00:34:42.820]   So go ahead and sign up or look for more information
[00:34:42.820 --> 00:34:47.820]   at classicalconversations.com/cohort.
[00:34:47.820 --> 00:34:54.500]   That's classicalconversations.com/cohort, okay?
[00:34:56.260 --> 00:34:59.700]   And I will look for you here next week
[00:34:59.700 --> 00:35:02.940]   so we can encourage and grow together.
[00:35:02.940 --> 00:35:04.900]   Thanks you guys, bye-bye.
[00:35:05.300 --> 00:35:07.880]   (gentle music)
[00:35:07.880 --> 00:35:10.380]   (music fades)
[00:35:10.380 --> 00:35:20.380]   [BLANK_AUDIO]

