
[00:00:00.000 --> 00:00:02.520]   [Silence]
[00:16:51.240 --> 00:16:53.960]   but I do try to be thorough for your sake.
[00:16:53.960 --> 00:16:57.480]   I want to make a very brief list of the different brain
[00:16:57.480 --> 00:17:01.160]   areas that are impacted by THC and CBD
[00:17:01.160 --> 00:17:04.740]   and why THC and CBD have the various effects they do.
[00:17:07.500 --> 00:17:11.920]   When somebody smokes or ingests cannabis,
[00:17:11.920 --> 00:17:16.060]   doesn't matter what the THC or CBD ratio is,
[00:17:16.060 --> 00:17:21.320]   if they experience deficits in memory,
[00:17:21.320 --> 00:17:23.540]   and that's almost always present,
[00:17:23.540 --> 00:17:26.320]   that's going to be because of reductions
[00:17:26.320 --> 00:17:28.340]   in electrical activity within this brain region
[00:17:28.340 --> 00:17:29.980]   we call the hippocampus.
[00:17:29.980 --> 00:17:32.160]   Hippocampus means seahorse, it's shaped like a seahorse.
[00:17:32.160 --> 00:17:35.000]   Anatomists like to name things after what things look like,
[00:17:35.000 --> 00:17:38.000]   but hippocampus memory is reduced
[00:17:38.000 --> 00:17:39.600]   in particular short-term memory.
[00:17:39.600 --> 00:17:41.400]   That's true regardless of whether or not
[00:17:41.400 --> 00:17:45.560]   one is using sativa, indica, or some hybrid.
[00:17:45.560 --> 00:17:51.860]   In general, the prefrontal cortex is going to be activated
[00:17:51.860 --> 00:17:54.640]   by the sativa varieties, which is going to increase thinking
[00:17:54.640 --> 00:17:58.820]   and narrowly constrain focus to some activity.
[00:17:58.820 --> 00:18:00.260]   And that's more commonly associated
[00:18:00.260 --> 00:18:01.620]   with the sativa varieties.
[00:18:01.620 --> 00:18:03.740]   The indica varieties, as I mentioned before,
[00:18:03.740 --> 00:18:05.780]   tend to lead to a suppression of activity
[00:18:05.780 --> 00:18:08.020]   in prefrontal cortex, believe it or not.
[00:18:08.020 --> 00:18:10.220]   And turn off thinking and planning,
[00:18:10.220 --> 00:18:14.940]   this is why indica varieties are often used for relaxation
[00:18:14.940 --> 00:18:16.500]   and for promoting sleep.
[00:18:16.500 --> 00:18:20.980]   Regardless of whether or not sativa or indica variety,
[00:18:20.980 --> 00:18:25.340]   and again, regardless of the ratio of THC to CBD,
[00:18:25.340 --> 00:18:28.340]   there is a general suppression of neural circuits
[00:18:28.340 --> 00:18:30.540]   within the so-called basal ganglia and cerebellum.
[00:18:30.540 --> 00:18:33.100]   Basal ganglia and cerebellum are areas of the brain
[00:18:33.100 --> 00:18:34.660]   that are involved in action planning
[00:18:34.660 --> 00:18:36.860]   and withholding action, so that would be the basal ganglia,
[00:18:36.860 --> 00:18:39.380]   so-called go/no-go circuitry.
[00:18:39.380 --> 00:18:41.980]   And the cerebellum, which is involved in balance,
[00:18:41.980 --> 00:18:44.600]   but also motor planning and motor sequencing.
[00:18:44.600 --> 00:18:49.280]   This is why people who smoke marijuana,
[00:18:49.280 --> 00:18:51.620]   regardless of the strain,
[00:18:51.620 --> 00:18:54.600]   will tend to be less physically mobile.
[00:18:54.600 --> 00:18:57.100]   Other common effects are reddening of the eyes,
[00:18:57.100 --> 00:18:58.020]   dryness of the mouth,
[00:18:58.020 --> 00:19:00.860]   that's actually caused by the same general mechanism,
[00:19:00.860 --> 00:19:03.900]   which is a reduction in the secretion of saliva
[00:19:03.900 --> 00:19:07.020]   and of sort of tears and lubrication of the eyes
[00:19:07.020 --> 00:19:08.780]   from the lacrimal glands of the eyes
[00:19:08.780 --> 00:19:12.360]   because of the presence of largely CB2,
[00:19:12.360 --> 00:19:15.980]   but also CB1 receptors in the mouth and on the eyes.
[00:19:15.980 --> 00:19:17.940]   And there tends to be,
[00:19:17.940 --> 00:19:20.620]   especially with certain strains of cannabis,
[00:19:20.620 --> 00:19:23.460]   increase in appetite, so-called munchies.
[00:19:23.460 --> 00:19:28.020]   And that has everything to do with very, very high density
[00:19:28.020 --> 00:19:30.180]   of CB1 receptors in the hypothalamus,
[00:19:30.180 --> 00:19:31.940]   and in particular areas of the hypothalamus,
[00:19:31.940 --> 00:19:34.460]   like the arcuate nucleus of the hypothalamus,
[00:19:34.460 --> 00:19:36.220]   other areas as well, of course,
[00:19:36.220 --> 00:19:41.020]   that have tons of CB1 receptors, bind THC and CBD,
[00:19:41.020 --> 00:19:44.340]   and activate the neurons that strongly stimulate appetite
[00:19:44.340 --> 00:19:45.860]   through two mechanisms.
[00:19:45.860 --> 00:19:49.740]   One is a cognitive mechanism of creating a preoccupation
[00:19:49.740 --> 00:19:52.580]   with food and anticipation of taste,
[00:19:52.580 --> 00:19:54.460]   as well as the experience of taste.
[00:19:54.460 --> 00:19:58.580]   So the narrowing of focus to what you want to go eat,
[00:19:58.580 --> 00:20:01.460]   right, you really crave, I don't know, pizza,
[00:20:01.460 --> 00:20:03.260]   it seems to be high-fat, high-carbohydrate foods,
[00:20:03.260 --> 00:20:08.260]   but really crave pizza, and narrowing of focus
[00:20:08.260 --> 00:20:09.740]   so that you're not thinking about anything else,
[00:20:09.740 --> 00:20:13.500]   but also signaling from the hypothalamus to the gut,
[00:20:13.500 --> 00:20:15.900]   to neurons within the stomach itself
[00:20:15.900 --> 00:20:17.620]   that regulate blood sugar.
[00:20:17.620 --> 00:20:22.420]   So there are strong effects on blood sugar of THC and CBD
[00:20:22.420 --> 00:20:24.580]   that generally lead to increases in appetite.
[00:20:24.580 --> 00:20:27.280]   So two parallel mechanisms, one within the brain,
[00:20:27.280 --> 00:20:29.340]   one within the body, increasing appetite.
[00:20:29.340 --> 00:20:30.920]   Okay, so there's an array of different effects.
[00:20:30.920 --> 00:20:32.180]   And as I mentioned before,
[00:20:32.180 --> 00:20:35.700]   CB1 receptors are present all over the nervous system
[00:20:35.700 --> 00:20:36.780]   in the brain, the spinal cord.
[00:20:36.780 --> 00:20:39.500]   In fact, the presence of CB1 receptors in the spinal cord
[00:20:39.500 --> 00:20:43.660]   largely explains the fact that THC and CBD to some extent,
[00:20:43.660 --> 00:20:44.940]   although it's not very well-studied,
[00:20:44.940 --> 00:20:47.020]   can provide some pain relief.
[00:20:47.020 --> 00:20:50.340]   I say some because a lot of people perceive
[00:20:50.340 --> 00:20:53.080]   or believe that they experience more pain relief
[00:20:53.080 --> 00:20:55.260]   from cannabis than they actually do.
[00:20:55.260 --> 00:20:57.840]   It actually has a lot to do with a perceptual shift
[00:20:57.840 --> 00:20:59.500]   to basically focusing on other things,
[00:20:59.500 --> 00:21:02.940]   but there does seem to be some antinosusceptive,
[00:21:02.940 --> 00:21:07.620]   meaning anti-pain effects of cannabis, THC in particular.
[00:21:07.620 --> 00:21:09.980]   And that is exerted largely through effects
[00:21:09.980 --> 00:21:14.280]   on CB1 receptors in neurons of the spinal cord.
[00:21:14.280 --> 00:21:16.540]   So a broad array of effects are taking place
[00:21:16.540 --> 00:21:17.900]   regardless of what strain you take
[00:21:17.900 --> 00:21:20.100]   and whether or not you eat the cannabis
[00:21:20.100 --> 00:21:21.560]   or you smoke the cannabis.
[00:21:21.560 --> 00:21:23.980]   And the broad array of effects can be explained
[00:21:23.980 --> 00:21:25.820]   by the fact that that retrograde signaling
[00:21:25.820 --> 00:21:28.220]   can lead to activation or suppression of activity
[00:21:28.220 --> 00:21:29.520]   in various neurons.
[00:21:30.180 --> 00:21:32.760]   (upbeat music)
[00:21:32.760 --> 00:21:35.340]   (upbeat music)
[00:21:35.340 --> 00:21:37.240]   (upbeat music)

