
[00:00:00.000 --> 00:00:09.120]   15% on all goods coming from Europe, 0% on US goods going to Europe, so an opening up
[00:25:23.200 --> 00:25:27.200]   Any idea, Sonny, about the open source plans out of X?
[00:25:27.200 --> 00:25:28.200]   Yeah.
[00:25:28.200 --> 00:25:35.200]   So I think like Elon has been, you know, pretty said it on Twitter that they'll always open source one generation back.
[00:25:35.200 --> 00:25:39.200]   And so while they were on three, you know, they should have gotten to two and now they're on four.
[00:25:39.200 --> 00:25:42.200]   So I think the thinking is that they will get there.
[00:25:42.200 --> 00:25:55.200]   You know, my only guess would be is that, you know, right now if they were to open source two or even three, it's so far behind that, you know, what's the purpose in doing it?
[00:25:55.200 --> 00:26:00.200]   It may not even be utilized and you'll maybe end up having to deal with just, you know, a bunch of internet or Twitter FUD.
[00:26:00.200 --> 00:26:09.200]   Just coming back to OpenAI, I will tell you, it's like one of those things that really you rarely see in the enterprise.
[00:26:09.200 --> 00:26:15.200]   It's almost like the demand for like a, you know, like a Tesla Roadster or something or Model Y before it came out.
[00:26:15.200 --> 00:26:16.200]   Everybody asked for it.
[00:26:16.200 --> 00:26:19.200]   It's like, that's the model that everybody wants to use right now.
[00:26:19.200 --> 00:26:26.200]   And so, you know, we can't wait till it comes live and, you know, when it's on Grok, when it's all over the world.
[00:26:26.200 --> 00:26:28.200]   I think it's going to be a real big one for everyone.
[00:26:28.200 --> 00:26:38.200]   And while we have you, Sonny, you know, there's really just been this explosion in the compute arms race, right?
[00:26:38.200 --> 00:26:39.200]   There was a big debate.
[00:26:39.200 --> 00:26:41.200]   You were on the pod a year ago.
[00:26:41.200 --> 00:26:45.200]   We had with Bill, you know, had we topped out on compute demand?
[00:26:45.200 --> 00:26:50.200]   You know, were we entering an overbuild a la Cisco 2000?
[00:26:50.200 --> 00:26:53.200]   And it's really been remarkable.
[00:26:53.200 --> 00:26:55.200]   I think now that's very clear.
[00:26:55.200 --> 00:27:02.200]   Just a couple of tweets out of Elon and Sam Altman the last couple of weeks on this compute demand has really caught my attention.
[00:27:02.200 --> 00:27:10.200]   If you look at this one out of Elon talking about the X.AI goal is 50 million in units of H100 equivalent.
[00:27:10.200 --> 00:27:23.200]   And Clark Tang on my team tweeted something that broke that down, which showed that that reflected something like, you know, 4 million total GPUs and an energy footprint of like 11 gigawatts.
[00:27:23.200 --> 00:27:24.200]   Right?
[00:27:24.200 --> 00:27:38.200]   And then Sam Altman comes out and talks about their deal down in Abilene for four and a half gigawatts and the fact that they were going to come in well above the $500 billion estimate that they had promised to the government.
[00:27:38.200 --> 00:27:50.200]   So these compute clusters now that are being talked about being built over the next five years, these are massively bigger than what we were even talking about a year ago.
[00:27:50.200 --> 00:27:57.200]   And I think they reflect this move toward inference time reasoning, agent to agent interaction, reasoning engines.
[00:27:57.200 --> 00:28:08.200]   You know, Jensen's comment on the pod last year, the inference was going to 1 billion X and the consequence, you know, what we're going to need in terms of compute power to power all that.
[00:28:09.200 --> 00:28:16.200]   Maybe just reflect, you're in the middle of all this, you're building out your own inference clouds around the world.
[00:28:16.200 --> 00:28:25.200]   Is this a lot of hyperbole and chest pounding or do you actually see the dollars going into the ground in places like Saudi Arabia and around the US?
[00:28:25.200 --> 00:28:30.200]   Yeah, I'm going to just quantify it with Google for a second.
[00:28:30.200 --> 00:28:42.200]   So, you know, in the, in the, in the, in the Mary Meeker bond deck, you know, they have a slide there that shows Google went from 5 trillion tokens a month to 480 trillion tokens a month.
[00:28:42.200 --> 00:28:47.200]   And they had just put some press out that they crossed like, you know, 800 trillion.
[00:28:47.200 --> 00:28:51.200]   And I saw something today that crossed a quadrillion and I had to look that up.
[00:28:51.200 --> 00:28:52.200]   That's a thousand trillion.
[00:28:52.200 --> 00:28:58.200]   And so in, in a course of a year and a few months, they've gone from 5 trillion to a thousand trillion.
[00:28:58.200 --> 00:29:00.200]   So that's 200 X right there.
[00:29:00.200 --> 00:29:01.200]   Wow.
[00:29:01.200 --> 00:29:05.200]   I mean, that just shows it to you without having to look at anything else.
[00:29:05.200 --> 00:29:06.200]   Yeah.
[00:29:06.200 --> 00:29:07.200]   The amount of demand.
[00:29:07.200 --> 00:29:11.200]   Every single search query on the planet today is now an inference transaction.
[00:29:11.200 --> 00:29:12.200]   Correct.
[00:29:12.200 --> 00:29:21.200]   And so, you know, and you see it, you know, in Anthropic with, you know, their continued fundraisers going, you know, through the roof.
[00:29:21.200 --> 00:29:25.200]   That's happening because they're, they're seeing the amount of token consumption.
[00:29:25.200 --> 00:29:31.200]   And so anywhere we lay infrastructure, we fire up a rack.
[00:29:31.200 --> 00:29:34.200]   It becomes fully consumed within a few hours.
[00:29:34.200 --> 00:29:35.200]   And so.
[00:29:35.200 --> 00:29:36.200]   You're talking GROC.
[00:29:36.200 --> 00:29:37.200]   It was GROC, yeah.
[00:29:37.200 --> 00:29:40.200]   So you have demand far outstripping supply, even at GROC.
[00:29:40.200 --> 00:29:41.200]   Yep.
[00:29:41.200 --> 00:29:42.200]   We do.
[00:29:42.200 --> 00:29:46.200]   So, Bill, you see these fundraising announcements that are being discussed.
[00:29:46.200 --> 00:29:48.200]   Just CNBC's reporting tonight.
[00:29:48.200 --> 00:29:54.200]   I think that Iconic is going to lead a $5 billion round into Anthropic at $170 billion.
[00:29:54.200 --> 00:30:01.200]   In the case of Anthropic, it's, you know, $170 billion on rumored $5 billion in revenue.
[00:30:01.200 --> 00:30:06.200]   X has been rumored to be raising at $150 to $200 billion.
[00:30:06.200 --> 00:30:12.200]   So, you know, you've never in the history of venture, you've never seen fundraisers like this.
[00:30:12.200 --> 00:30:33.200]   One of the topics that is being hotly debated on the Twitter is that there's massive intervening dilution in these rounds, Bill, because of the employee option grants or the employee RSUs that are needing to be granted to keep the employees, you know, in these businesses.
[00:30:33.200 --> 00:30:42.200]   So, just observing this a little bit from afar, I don't think you guys, you're a direct investor in any of these major labs.
[00:30:42.200 --> 00:30:44.200]   What do you see?
[00:30:44.200 --> 00:30:45.200]   What do you observe?
[00:30:45.200 --> 00:30:52.200]   What are your warning signs, you know, about the size and the demand that you see in these rounds?
[00:30:52.200 --> 00:30:54.200]   Well, I, yeah, I've never seen anything like it.
[00:30:54.200 --> 00:31:02.200]   I mean, I saw, you know, through the Uber and Lyft situation, I saw a precursor to this, but these dollars are even bigger.
[00:31:02.200 --> 00:31:07.200]   And the amount of money that these companies are willing to lose in a year.
[00:31:07.200 --> 00:31:16.200]   You know, I still think it's particularly interesting that Google has to compete with OpenAI because OpenAI is going to lose $7 billion this year and Google won't.
[00:31:16.200 --> 00:31:19.200]   Like, they would never allow themselves to do that.
[00:31:19.200 --> 00:31:34.200]   And this started back in that previous era where, for the first time ever, you saw private companies have a competitive advantage in that they can be more risk-seeking with capital than the public companies are allowed to be.
[00:31:34.200 --> 00:31:35.200]   Yeah, yeah.
[00:31:35.200 --> 00:31:45.200]   But I think in the past 12 months, we've seen OpenAI, Meta, and certainly X, you know, move into this place.
[00:31:45.200 --> 00:31:56.200]   I call them the cost is no object, the CINO group, where they're just putting out press lease after press lease and opening data center after data center.
[00:31:56.200 --> 00:32:05.200]   And, you know, there are other people, I think, you know, you look at Microsoft, you know, choosing not to extend their CapEx budget.
[00:32:05.200 --> 00:32:18.200]   You look at that Amazon example when we spoke to the LeFont brothers at Code 2 where they're not keeping up with the NVIDIA purchases relative to their AWS share.
[00:32:18.200 --> 00:32:24.200]   And so there are a few companies that are back on their feet and there's a few companies that are really pushing the gas pedal.
[00:32:24.200 --> 00:32:36.200]   And I can't, there's a few in the middle, I can't tell whether Anthropic has the audacity and the means to raise enough money to start building data centers themselves.
[00:32:36.200 --> 00:32:38.200]   They haven't so far.
[00:32:38.200 --> 00:32:44.200]   But it's, you know, it's a sport of kings, you know, it's a sport of kings.
[00:32:44.200 --> 00:33:01.200]   It's like there's never been this amount of money spent right now in video and others building in the stack like like Dell that we spoke to a few weeks ago, like they're the winners in a pick and shovel game that's got this amount of aggressiveness.
[00:33:01.200 --> 00:33:04.200]   It's maybe maybe SK Hynix, too.
[00:33:04.200 --> 00:33:05.200]   I don't know.
[00:33:05.200 --> 00:33:17.200]   Sonny, do you see, you know, going back to the well-worn cliche that every glut or that every shortage ultimately ends in a glut?
[00:33:17.200 --> 00:33:25.200]   Do you have any evidence on the horizon where you see supply outstripping demand?
[00:33:25.200 --> 00:33:34.200]   No, I mean, I was going to ask this to Bill as he was just saying it, Bill, like on a daily basis, are you consuming more tokens or are you consuming more, you know,
[00:33:34.200 --> 00:33:39.200]   more, you know, just traditional, you know, web lookups, right?
[00:33:39.200 --> 00:33:42.200]   And I'd be willing to guess you're consuming more tokens.
[00:33:42.200 --> 00:33:43.200]   Oh, it's insane.
[00:33:43.200 --> 00:33:46.200]   And tokens are increasing.
[00:33:46.200 --> 00:33:50.200]   Like when you're using those reasoning models, you don't see all the tokens, right?
[00:33:50.200 --> 00:33:51.200]   They don't publish it.
[00:33:51.200 --> 00:33:52.200]   Oh, right.
[00:33:52.200 --> 00:33:53.200]   Totally.
[00:33:53.200 --> 00:33:57.200]   Yeah, it's 10 to 100x more than your very first AI search.
[00:33:57.200 --> 00:33:59.200]   Yeah, for sure.
[00:33:59.200 --> 00:34:00.200]   Absolutely.
[00:34:00.200 --> 00:34:03.200]   The one thing I will, so you're right.
[00:34:03.200 --> 00:34:04.200]   I'm doing that.
[00:34:04.200 --> 00:34:05.200]   Thank you.
[00:34:05.200 --> 00:34:06.200]   Go ahead.
[00:34:06.200 --> 00:34:07.200]   You finish.
[00:34:07.200 --> 00:34:08.200]   No, no, no, no.
[00:34:08.200 --> 00:34:15.200]   And I just wanted to say, even yesterday, Anthropic had to put this, you know, press release plus, you know, product change out saying, hey, we've got to throttle everybody.
[00:34:15.200 --> 00:34:16.200]   Right?
[00:34:16.200 --> 00:34:21.200]   And this is like, because we have all these people using way too much of our services.
[00:34:21.200 --> 00:34:26.200]   So, I think, you know, if you have intelligent models, right?
[00:34:26.200 --> 00:34:28.200]   And you have the capacity for it.
[00:34:28.200 --> 00:34:30.200]   It's one of those things people are consuming.
[00:34:30.200 --> 00:34:31.200]   Jeevan's paradox or whatever.
[00:34:31.200 --> 00:34:32.200]   Yeah.
[00:34:32.200 --> 00:34:33.200]   Sorry, go ahead, Bill.
[00:34:33.200 --> 00:34:48.200]   I'm going to offer one caveat to this super exciting line of thought, which is because of the amount of venture capital out there, companies are not pricing the cost.
[00:34:48.200 --> 00:34:58.200]   Like no one, none of the model companies, I don't think anyone, even in the verticals, like no one's pricing the cost because they're pricing to take market share.
[00:34:58.200 --> 00:35:07.200]   And, you know, you and I, Sonny, we had a previous discussion about the unlimited pricing and inference has variable costs.
[00:35:07.200 --> 00:35:09.200]   So, is that even sustainable?
[00:35:09.200 --> 00:35:10.200]   Right?
[00:35:10.200 --> 00:35:13.200]   And even when people say to me, oh, well, we're going to run out of power.
[00:35:13.200 --> 00:35:16.200]   You wouldn't run out of power if you just took the price up.
[00:35:16.200 --> 00:35:19.200]   Like the thing that throttles demand is price.
[00:35:19.200 --> 00:35:22.200]   But no one here is raising price.
[00:35:22.200 --> 00:35:23.200]   Like Anthropic doesn't need to throttle.
[00:35:23.200 --> 00:35:24.200]   They just raise price.
[00:35:24.200 --> 00:35:27.200]   But they're not willing to do that because they're afraid to lose share.
[00:35:27.200 --> 00:35:30.200]   And so, everyone's pricing to share.
[00:35:30.200 --> 00:35:33.200]   That means they're pricing under cost.
[00:35:33.200 --> 00:35:38.200]   There's rumors of even some of the best known brands in AI having negative gross margin.
[00:35:38.200 --> 00:35:50.200]   And so, I don't know when that settles out, but that will create a bump in the supply demand curve if that ever has to be, you know, fixed.
[00:35:50.200 --> 00:35:52.200]   But for now, it doesn't.
[00:35:52.200 --> 00:35:55.200]   Can I ask a question there?
[00:35:55.200 --> 00:35:56.200]   Yeah.
[00:35:56.200 --> 00:35:57.200]   Yeah.
[00:35:57.200 --> 00:35:57.200]   No, no.
[00:35:57.200 --> 00:36:00.200]   Which is going back to the point that we made on open source.
[00:36:00.200 --> 00:36:06.200]   But if you know in the back of your mind that there's something that's 90% as good, but it's 90% cheaper.
[00:36:06.200 --> 00:36:07.200]   How does that factor in?
[00:36:07.200 --> 00:36:12.200]   Because we've also never had that factor as we're going through this growth curve.
[00:36:12.200 --> 00:36:29.200]   I mean, almost since we started the pod, you know, I've routinely highlighted that the steepness of that price curve on, you know, as it kind of becomes, you know, less cutting edge is something I've never seen before.
[00:36:29.200 --> 00:36:30.200]   I've never ever seen it.
[00:36:30.200 --> 00:36:30.200]   I've never ever seen it.
[00:36:30.200 --> 00:36:42.200]   And I'm sure that a lot of people sit around and say, well, it's okay if I'm losing money here because, you know, six months from now, I'll just use the older model.
[00:36:42.200 --> 00:36:54.200]   And we also talked in the past about how in the internet age, all the startups began with Oracle and Sun, and eventually they all moved to Linux and MySQL.
[00:36:54.200 --> 00:36:58.200]   And so there was a, there was a, we got to win at all costs phase.
[00:36:58.200 --> 00:37:03.200]   And then there was a phase where you started worrying about cost and optimization.
[00:37:03.200 --> 00:37:08.200]   And so one day, one day we'll likely, you know, make that, make that move.
[00:37:08.200 --> 00:37:15.200]   And, and, and I, a few of the companies I've talked to that are running inference at scale, they are already starting to think that way.
[00:37:15.200 --> 00:37:20.200]   Like they're looking, they're looking at it, you know, from that, from that lens.
[00:37:20.200 --> 00:37:28.200]   But, but it was, and, and I think that's why Grock and Cerebris are doing so well, but Sonny, give us, give us an, you know, an example.
[00:37:28.200 --> 00:37:41.200]   I would imagine that the windsurf of the world and the cursors of the world and all these folks who are building these, you know, these coding agents, they've got massive, you know, demand for their applications, right?
[00:37:41.200 --> 00:37:48.200]   But they're paying through the nose to Anthropic or to these underlying proprietary model providers to be able to do that.
[00:37:48.200 --> 00:37:50.200]   So what's the dynamic that you see there?
[00:37:50.200 --> 00:37:55.200]   Do you see them running to implement CLEN or some of these cheaper models?
[00:37:55.200 --> 00:37:56.200]   Yeah.
[00:37:56.200 --> 00:38:06.200]   Without kind of getting into specific, any one of them, but like, you know, multiple folks are building their own models based off open source.
[00:38:06.200 --> 00:38:07.200]   Right.
[00:38:07.200 --> 00:38:10.200]   So they could just go distill any one of these models.
[00:38:10.200 --> 00:38:11.200]   Correct.
[00:38:11.200 --> 00:38:12.200]   Right.
[00:38:12.200 --> 00:38:23.200]   And, you know, given that they're these very lenient Apache licenses and eliminate the entire cost of Sonnet that sits under it for 70% of use cases.
[00:38:23.200 --> 00:38:24.200]   Yeah.
[00:38:24.200 --> 00:38:27.200]   And like Bill said, turn that into a premium offering, right?
[00:38:27.200 --> 00:38:35.200]   And say that's the, you know, the gold and, you know, the silver and the bronze are built off, you know, something that's, like I said, one tenths the price.
[00:38:35.200 --> 00:38:48.200]   That seems to me, Bill, you know, if I had to forecast, you know, if I'm open AI, I'm running a consumer business with really high gross margins.
[00:38:48.200 --> 00:38:49.200]   Right.
[00:38:49.200 --> 00:38:55.200]   Because consumers are less sensitive to what they're paying.
[00:38:55.200 --> 00:38:58.200]   Their intensity of use is lower.
[00:38:58.200 --> 00:39:05.200]   Whereas if somebody's writing code, you know, there's the variable intensity is high.
[00:39:05.200 --> 00:39:20.200]   And so, you know, for them, it would make sense to launch an open source model back to where we started the pod and price it really low to, you know, drive share knowing, you know, reminds me a little bit of Amazon back in the day.
[00:39:20.200 --> 00:39:29.200]   Amazon had this monopoly retail business they could use to subsidize AWS, gain share for a decade, and then begin to take price.
[00:39:29.200 --> 00:39:33.200]   That would be a rational strategy for open AI to follow.
[00:39:33.200 --> 00:39:42.200]   So you take the profitable consumer business, you use it to subsidize, you know, the market sharing other applications that you hope to build.
[00:39:42.200 --> 00:39:45.200]   It's certainly a reasonable strategy.
[00:39:45.200 --> 00:39:48.200]   I'm not inside that company.
[00:39:48.200 --> 00:39:50.200]   You have way more knowledge than I do.
[00:39:50.200 --> 00:39:59.200]   But, you know, I pay the $200 a month and I do every one of my searches on 4.5, and I'm probably negative, I would think.
[00:39:59.200 --> 00:40:08.200]   And so I do think there'll be some rationalization where these models kind of self-pick which one they're running based on what you need.
[00:40:08.200 --> 00:40:10.200]   I probably don't need to be using 4.5.
[00:40:10.200 --> 00:40:12.200]   And move to more of a consumption logic.
[00:40:12.200 --> 00:40:13.200]   Yeah.
[00:40:13.200 --> 00:40:15.200]   Move more to more of a consumption logic.
[00:40:15.200 --> 00:40:20.200]   They're already doing that in parts of their enterprise business.
[00:40:20.200 --> 00:40:30.200]   And, you know, as they've transitioned to more of this consumption logic, I think it's led to some real unlocks, you know, for the business.
[00:40:30.200 --> 00:40:42.200]   I think that makes it harder if you're in the lab game and you don't have a consumer product and you don't own an application that you can drive high gross margins.
[00:40:42.200 --> 00:40:49.200]   I think then gets back to this question, how long can you run your business for share, right?
[00:40:49.200 --> 00:40:59.200]   Hoping that someday, because, you know, they all exist at the beneficence of the capital markets and the capital markets are willing to provide an incredible amount of capital to these businesses today.
[00:40:59.200 --> 00:41:00.200]   They sure are.
[00:41:00.200 --> 00:41:05.200]   But you and I have, we've lived through these periods where that disappears quickly.
[00:41:05.200 --> 00:41:12.200]   And can I can I put something there just to kind of hear your feedback on it, guys, which is look at Google and the TPU.
[00:41:12.200 --> 00:41:17.200]   And Google is clearly, you know, by these numbers that we're seeing, right, putting out more tokens than anyone else.
[00:41:17.200 --> 00:41:18.200]   Right.
[00:41:18.200 --> 00:41:22.200]   Do they do you guys believe they have a strategic advantage because they have their own hardware?
[00:41:22.200 --> 00:41:27.200]   They're not having to pay, you know, 80 percent margin on something that they can generate tokens with.
[00:41:27.200 --> 00:41:38.200]   Like, how do you guys look at that business and say clearly they look to be sort of the largest, at least openly saying the largest processor of tokens?
[00:41:38.200 --> 00:41:50.200]   I think, look, the key data point in that case, which I don't have the data, but I'd be glad to repeat it if someone shared it with us, is how many non Google applications are running on the TPUs?
[00:41:50.200 --> 00:42:04.200]   Like how many third party customers are using, because what I've heard or what the, you know, the general perception is, is that that most of their proprietary TPU transactions are their own applications.
[00:42:04.200 --> 00:42:05.200]   Yep.
[00:42:05.200 --> 00:42:09.200]   But that's probably where most of their tokens are being processed anyways at this point, Bill, right?
[00:42:09.200 --> 00:42:15.200]   Like transcribing YouTube videos and, you know, all you can Google meet, you can turn it on and all those searches.
[00:42:15.200 --> 00:42:22.200]   I was just inferring in your question, maybe I shouldn't have been, that they'll have an advantage for Google Cloud.
[00:42:22.200 --> 00:42:28.200]   And in order for that to be true, they need to have this crossover moment.
[00:42:28.200 --> 00:42:48.200]   One quick thing, Brad, on OpenAI, you know, I've been writing a book, which I've talked about frequently, and I've been quite, although I guess there's some privacy things now you need to be worried about, but I've been quite open with OpenAI about the book and doing research, you know, along the way.
[00:42:48.200 --> 00:43:00.200]   It knows a tremendous amount about my book right now, and I can ask follow-up questions without having to put the whole book back in the prompt again because of that.
[00:43:00.200 --> 00:43:01.200]   So incredible.
[00:43:01.200 --> 00:43:19.200]   And so I would continue to believe that OpenAI's most likely chance to long-term success comes from switching costs and lock-in more than it will come from staying on the edge of the model race.
[00:43:19.200 --> 00:43:23.200]   And the pricing power that comes with that brand dominance, right?
[00:43:23.200 --> 00:43:24.200]   No doubt.
[00:43:24.200 --> 00:43:25.200]   No doubt.
[00:43:25.200 --> 00:43:29.200]   Because the fact of the matter is, you said you're paying $200, you're getting more than $200 in value.
[00:43:29.200 --> 00:43:35.200]   I don't know what the price is, but I know that if it was variable, you would pay a hell of a lot more money to use that service to it.
[00:43:35.200 --> 00:43:50.200]   I would, but the lock-in once one of these systems starts to truly understand you and have all your historic knowledge, I think the switching costs will be very high at that moment in time.
[00:43:50.200 --> 00:43:58.200]   Sonny, back to your question about the TPU and the advantage of that vertical integration, you know, to Google.
[00:43:58.200 --> 00:44:01.200]   I think it's too early to know.
[00:44:01.200 --> 00:44:12.200]   What I would tell you is that they've absolutely made some changes, I think, over the course of the last three to four months to accelerate the business.
[00:44:12.200 --> 00:44:20.200]   You've seen the news about OpenAI leveraging TPUs for some of the inference demand that they have.
[00:44:20.200 --> 00:44:31.200]   Ultimately, what I've said all along about Google is that in many ways the best position company in the world, but a lot of their advantage, right, is no longer much of an advantage, right?
[00:44:31.200 --> 00:44:36.200]   And namely that, you know, they were the dominant place where the consumer started every single query.
[00:44:36.200 --> 00:44:38.200]   And we know today that's just not true.
[00:44:38.200 --> 00:44:42.200]   And, you know, when people are looking for answers, Bill's book is not in Google.
[00:44:42.200 --> 00:44:45.200]   Bill's book is in, you know, ChatGPT.
[00:44:45.200 --> 00:44:50.200]   Actually, it's in Google Docs, but you're right.
[00:44:50.200 --> 00:44:51.200]   You're right.
[00:44:51.200 --> 00:44:52.200]   The knowledge of it.
[00:44:52.200 --> 00:44:53.200]   The knowledge of it.
[00:44:53.200 --> 00:44:56.200]   The knowledge of it and the interaction and the token generation.
[00:44:56.200 --> 00:45:05.200]   So my only point is this, the battle for the consumer is ultimately where the value accrues, Sonny, not who runs, you know, what hardware.
[00:45:05.200 --> 00:45:13.200]   And so Google's dominance, it's been the greatest business in the history of capitalism for 20 years because they owned the consumer.
[00:45:13.200 --> 00:45:18.200]   They owned the verb in something that was extraordinarily high margin.
[00:45:18.200 --> 00:45:23.200]   And all I would say is the first real threat in 20 years came about in the ChatGPT moment.
[00:45:23.200 --> 00:45:25.200]   It's continued to accelerate.
[00:45:25.200 --> 00:45:35.200]   I think ChatGPT will cross a billion weeklies like maybe this year, you know, probably this year, I would guess.
[00:45:35.200 --> 00:45:39.200]   And so that to me has always been the case, right, for OpenAI.
[00:45:39.200 --> 00:45:52.200]   And when you look at the rest of these frontier labs, the case you've made throughout this pod, about seven of these models in China, being able to open source, distill off one another, drive up intelligence, drive down costs.
[00:45:52.200 --> 00:46:03.200]   What that tells me is the model layers being increasingly commoditized and that there's not going to be a lot of intrinsic value in that intelligence layer, that operating layer.
[00:46:03.200 --> 00:46:09.200]   You're going to have to build applications that guys like Bill Gurley and you and I are using every day.
[00:46:09.200 --> 00:46:11.200]   And that's where the battle is on the consumer side.
[00:46:11.200 --> 00:46:17.200]   You're going to have the exact same battle when it comes to coding agents and general enterprise applications.
[00:46:17.200 --> 00:46:23.200]   And I've said there, I think it's going to be more of a, you know, heterogeneous world.
[00:46:23.200 --> 00:46:25.200]   I think there are going to be lots of players that compete.
[00:46:25.200 --> 00:46:28.200]   I think the margins will be lower in that world.
[00:46:28.200 --> 00:46:33.200]   But it may very well be that the tide is going up so much here, right?
[00:46:33.200 --> 00:46:39.200]   And the whole world is transforming so much around this that you're still going to have lots of players who do incredibly well.
[00:46:39.200 --> 00:46:46.200]   I have to say I'm surprised if you would have told any of us a year ago or 18 months ago, right,
[00:46:46.200 --> 00:46:53.200]   that the combined enterprise value of OpenAI and Anthropic together would be over half a trillion dollars.
[00:46:53.200 --> 00:46:59.200]   And you throw X.AI in there, it'd be a trillion dollars, you know, across the three of them roughly.
[00:46:59.200 --> 00:47:01.200]   It's bigger and faster.
[00:47:01.200 --> 00:47:05.200]   And the compute demand is higher than any of us, I think, anticipated.
[00:47:05.200 --> 00:47:07.200]   Sonny, hopefully we can keep you on here for a bit.
[00:47:07.200 --> 00:47:16.200]   We're just going to wrap up with a, you know, a topic that I think has dominated really the conversation in the markets over the course of last year.
[00:47:16.200 --> 00:47:20.200]   And that's been about tariffs and kind of the reordering of global trade.
[00:47:20.200 --> 00:47:26.200]   Bill, I know you had some questions, some thoughts about it, and I'm happy to dig in and talk about it as well.
[00:47:26.200 --> 00:47:32.200]   Well, I mean, I would really just love to hear from you, Brad.
[00:47:32.200 --> 00:47:47.200]   The markets got very nervous when the, what was it, Liberation Day, when the kind of unpredictability of how big some of the numbers were and what that might mean
[00:47:47.200 --> 00:47:54.200]   and whether we were walking away from the notion of comparative advantage and, and I think the markets got spooked.
[00:47:54.200 --> 00:48:05.200]   And, you know, I think you turn around and look at where the markets are today and, and we've really gone through an evolution of how the Wall Street is interpreting the,
[00:48:05.200 --> 00:48:11.200]   both the initial launch of the tariffs and the reality of where they're landing.
[00:48:11.200 --> 00:48:20.200]   So, how would you, how would you describe that and, and why do you think the markets are getting very comfortable with the, where, where they're landing?
[00:48:20.200 --> 00:48:33.200]   I mean, not only comfortable, we're at all time highs, you know, and, and April 2nd, I was going, you know, on CNBC saying the nuclear Navarro was going to be a disaster and I'm out.
[00:48:33.200 --> 00:48:34.200]   Right.
[00:48:34.200 --> 00:48:43.200]   And that's this, this, the, the, the amazing thing about this administration is there's really, you know, it's a team of rivals within the White House.
[00:48:43.200 --> 00:48:51.200]   And you had Bessett and Lutnick who were basically outlining this plan for, you know, let's call it 10 to 15 to 20% tariffs across the board.
[00:48:51.200 --> 00:48:58.200]   That would amount to about $300 billion in total tariffs up from 75 billion in 2024.
[00:48:58.200 --> 00:49:02.200]   But you had Navarro who was basically saying, we're going to replace the Internal Revenue Service.
[00:49:02.200 --> 00:49:06.200]   We're going to get rid of the income tax and we're going to have 2 trillion of tariffs.
[00:49:06.200 --> 00:49:07.200]   Okay.
[00:49:07.200 --> 00:49:08.200]   And I was very clear.
[00:49:08.200 --> 00:49:10.200]   And I think the market was very clear.
[00:49:10.200 --> 00:49:12.200]   We all voted with our wallets.
[00:49:12.200 --> 00:49:16.200]   And we said, until the president tells us whether it's door one or door two, we're out.
[00:49:16.200 --> 00:49:17.200]   Yep.
[00:49:17.200 --> 00:49:20.200]   The market shot first and asked questions later.
[00:49:20.200 --> 00:49:22.200]   And that's where you saw that huge drawdown in the market.
[00:49:22.200 --> 00:49:25.200]   The NASDAQ was down 21%, right?
[00:49:25.200 --> 00:49:27.200]   At its trough this year.
[00:49:27.200 --> 00:49:29.200]   Now the NASDAQ's up over 10.
[00:49:29.200 --> 00:49:40.200]   It's a 30% move in about 60 or 70 days, which is extraordinary, even by the historical patterns that we've seen over the course of the last five years.
[00:49:40.200 --> 00:49:44.200]   But let me back up here for a second.
[00:49:44.200 --> 00:49:49.200]   I think the consensus view of all economists, right?
[00:49:49.200 --> 00:49:52.200]   90% of economists is that tariffs are going to be bad.
[00:49:52.200 --> 00:49:55.200]   They're going to be a tax that gets paid by the US consumer.
[00:49:55.200 --> 00:50:06.200]   There was a small group led by, you know, Scott Besant and Kevin Hassett at the National Economic Council that said, no, it's actually going to be different this time.
[00:50:06.200 --> 00:50:17.200]   And the reason it's going to be different this time, their theory argued, was that the world had become dependent upon exporting to the United States.
[00:50:17.200 --> 00:50:29.200]   So that the total trade deficit to the United States of goods and services was about 915 billion last year, a $1.2 trillion goods deficit.
[00:50:29.200 --> 00:50:36.200]   And that basically meant that China was selling a lot more to the United States than they were buying of US goods.
[00:50:36.200 --> 00:50:42.200]   And so what Besant and Hassett postulated was that these countries have no choice.
[00:50:42.200 --> 00:50:49.200]   If we impose a tariff on them, so long as it's not draconian, 70%, 80%, what Navarro was talking about.
[00:50:49.200 --> 00:50:53.200]   If we impose a 15% tariff on them, they have to eat it.
[00:50:53.200 --> 00:51:01.200]   The producers have to eat it because otherwise they're going to end up laying off millions of people in Vietnam and China and these countries.
[00:51:01.200 --> 00:51:04.200]   And politically, they can't afford to lay these folks off.
[00:51:04.200 --> 00:51:07.200]   So that was their theory of the case.
[00:51:07.200 --> 00:51:11.200]   The consensus economists said, no way is that true.
[00:51:11.200 --> 00:51:13.200]   You're going to see massive inflation.
[00:51:13.200 --> 00:51:15.200]   But what have you seen?
[00:51:15.200 --> 00:51:18.200]   You have not seen the inflation percolate through.
[00:51:18.200 --> 00:51:20.200]   I will caveat this by saying yet.
[00:51:20.200 --> 00:51:21.200]   Okay.
[00:51:21.200 --> 00:51:23.200]   So here we are in July.
[00:51:23.200 --> 00:51:27.200]   The consensus economists said it would have already happened.
[00:51:27.200 --> 00:51:34.200]   And the National Economic Council was out with a paper last week that deconstructed core PCE.
