
[00:00:00.000 --> 00:00:03.200]   [MUSIC PLAYING]
[00:17:37.120 --> 00:17:38.520]   is, I think, quite important.
[00:17:38.520 --> 00:17:44.440]   I expect that this will continue being the case,
[00:17:44.440 --> 00:17:46.600]   especially as, I believe, we'll move on to more
[00:17:46.600 --> 00:17:47.920]   stateful AI deployment.
[00:17:47.920 --> 00:17:52.240]   So today, we deploy serverless APIs with not much state.
[00:17:52.240 --> 00:17:55.560]   It's really like lambda functions.
[00:17:55.560 --> 00:17:58.040]   But as we go forward and as we make models more and more
[00:17:58.040 --> 00:18:01.680]   specialized, as we make them more tuned to use cases,
[00:18:01.680 --> 00:18:05.240]   and as we make them self-improving,
[00:18:05.240 --> 00:18:06.600]   you will have to manage state.
[00:18:06.600 --> 00:18:09.880]   And those could actually be part of the data cloud.
[00:18:09.880 --> 00:18:12.720]   So there's an open question of where do you put the AI state.
[00:18:12.720 --> 00:18:14.840]   And I think that's--
[00:18:14.840 --> 00:18:16.880]   my understanding is that Snowflake and Databricks
[00:18:16.880 --> 00:18:19.840]   would like it to be on their data cloud.
[00:18:19.840 --> 00:18:22.440]   - And I think there was a question right behind him,
[00:18:22.440 --> 00:18:24.280]   the gray switch.
[00:18:24.280 --> 00:18:27.640]   - I'm curious where you draw the line between openness
[00:18:27.640 --> 00:18:28.620]   and proprietary.
[00:18:28.620 --> 00:18:30.640]   So you're releasing the weights.
[00:18:30.640 --> 00:18:32.840]   Would you also be comfortable sharing more
[00:18:32.840 --> 00:18:35.600]   about how you train the models, the recipe for how you collect
[00:18:35.600 --> 00:18:37.720]   the data, how you do mixture of experts training?
[00:18:37.720 --> 00:18:40.040]   Or do you draw the line at, like, we release the weights
[00:18:40.040 --> 00:18:41.640]   and the rest is proprietary?
[00:18:41.640 --> 00:18:42.800]   - That's where we draw the line.
[00:18:42.800 --> 00:18:44.240]   And I think the reason for that is
[00:18:44.240 --> 00:18:46.400]   that it's a very competitive landscape.
[00:18:46.400 --> 00:18:51.160]   And so it's similar to the tension
[00:18:51.160 --> 00:18:54.000]   there is in between having some form of revenue
[00:18:54.000 --> 00:18:56.000]   to sustain the next generation.
[00:18:56.000 --> 00:18:59.520]   And there's also a tension between what you actually
[00:18:59.520 --> 00:19:02.600]   disclose and everything that--
[00:19:02.600 --> 00:19:05.680]   yeah, in order to stay ahead of the curve
[00:19:05.680 --> 00:19:08.920]   and not to give your recipe to your competitors.
[00:19:08.920 --> 00:19:12.280]   And so, again, this is a moving line.
[00:19:12.280 --> 00:19:14.760]   There's also some game theory at stake.
[00:19:14.760 --> 00:19:17.920]   Like, if everybody starts doing it, then we could do it.
[00:19:17.920 --> 00:19:22.720]   But for now, we are not taking this risk, indeed.
[00:19:22.720 --> 00:19:26.680]   - I'm curious, when another company releases weights
[00:19:26.680 --> 00:19:29.800]   for a model like Grok, for example,
[00:19:29.800 --> 00:19:33.400]   and you only see the weights, what kinds of practices
[00:19:33.400 --> 00:19:36.800]   do you guys do internally to see what you can learn from it?
[00:19:36.800 --> 00:19:39.080]   - You can't learn a lot of things from weights.
[00:19:39.080 --> 00:19:40.440]   We don't even look at it.
[00:19:40.440 --> 00:19:42.120]   It's actually too big for us to deploy.
[00:19:42.120 --> 00:19:45.480]   Grok is quite big.
[00:19:45.480 --> 00:19:48.920]   - Or was there any architecture learning?
[00:19:48.920 --> 00:19:51.760]   - I guess they are using, like, a mixture of experts,
[00:19:51.760 --> 00:19:56.000]   pretty standard setting, with a couple of tricks
[00:19:56.000 --> 00:19:57.640]   that I knew about, actually.
[00:19:57.640 --> 00:20:01.720]   Yeah, there's not a lot of things
[00:20:01.720 --> 00:20:03.520]   to learn from the recipe themselves
[00:20:03.520 --> 00:20:04.640]   by looking at the weights.
[00:20:04.640 --> 00:20:07.200]   You can try to infer things, but that's--
[00:20:07.200 --> 00:20:09.960]   like, reverse engineering is not that easy.
[00:20:09.960 --> 00:20:11.600]   It's basically compressing information,
[00:20:11.600 --> 00:20:14.240]   and it compresses information sufficiently highly
[00:20:14.240 --> 00:20:16.960]   so that you can't really find out what's going on.
[00:20:16.960 --> 00:20:26.040]   - The cube is coming.
[00:20:26.040 --> 00:20:27.680]   - It's OK.
[00:20:27.680 --> 00:20:29.440]   Yeah, I'm just curious about, like,
[00:20:29.440 --> 00:20:31.520]   what are you guys going to focus on?
[00:20:31.520 --> 00:20:33.400]   The model sizes, your opinions on that.
[00:20:33.400 --> 00:20:35.840]   Is, like, you guys going to still go on the small?
[00:20:35.840 --> 00:20:39.000]   Or, yeah, going to go with the larger ones, basically?
[00:20:39.000 --> 00:20:43.200]   - So model size are kind of set by, like, scaling loads.
[00:20:43.200 --> 00:20:45.760]   So it depends on, like, the compute you have.
[00:20:45.760 --> 00:20:48.640]   Based on the compute you have, based on the learning
[00:20:48.640 --> 00:20:51.800]   infrastructure you want to go to, you make some choices.
[00:20:51.800 --> 00:20:54.360]   And so you optimize for training cost and for inference cost.
[00:20:54.360 --> 00:20:57.680]   And then there's obviously--
[00:20:57.680 --> 00:21:01.480]   there's the weights in between, like, for--
[00:21:01.480 --> 00:21:03.800]   depends on the weight that you put on the training cost
[00:21:03.800 --> 00:21:05.920]   amortization.
[00:21:05.920 --> 00:21:10.040]   The more you amortize it, the more you can compress models.
[00:21:10.040 --> 00:21:14.400]   But basically, our goal is to be low latency
[00:21:14.400 --> 00:21:17.480]   and to be relevant on the reasoning front.
[00:21:17.480 --> 00:21:19.880]   So that means having a family of model
[00:21:19.880 --> 00:21:22.080]   that goes from the small ones to the very large ones.
[00:21:22.680 --> 00:21:27.160]   [END PLAYBACK]
[00:21:27.160 --> 00:21:27.640]   - Hi.
[00:21:27.640 --> 00:21:30.320]   Are there any plans for Mistral to expand
[00:21:30.320 --> 00:21:32.280]   into the application stack?
[00:21:32.280 --> 00:21:35.480]   So, for example, when AI released the custom GPTs
[00:21:35.480 --> 00:21:37.840]   and the assistance API, is that the direction
[00:21:37.840 --> 00:21:40.040]   that you think that Mistral will take in the future?
[00:21:40.040 --> 00:21:40.560]   - Yeah.
[00:21:40.560 --> 00:21:43.040]   So I think, as I've said, we're really
[00:21:43.040 --> 00:21:45.120]   focusing on the developer first.
[00:21:45.120 --> 00:21:48.280]   But there's many-- like, the frontier
[00:21:48.280 --> 00:21:50.280]   is pretty thin in between developers and users
[00:21:50.280 --> 00:21:51.200]   for this technology.
[00:21:51.200 --> 00:21:54.840]   So that's the reason why we released an assistant
[00:21:54.840 --> 00:21:57.920]   demonstrator called Le Chat, which is the cat in English.
[00:21:57.920 --> 00:22:02.960]   And the point here is to expose it to enterprises as well
[00:22:02.960 --> 00:22:06.280]   and make them able to connect their data,
[00:22:06.280 --> 00:22:08.760]   connect their context.
[00:22:08.760 --> 00:22:14.120]   I think that answers some need from our customers
[00:22:14.120 --> 00:22:17.260]   that many of the people we've been talking to
[00:22:17.260 --> 00:22:18.760]   are willing to adopt the technology,
[00:22:18.760 --> 00:22:19.920]   but they need an entry point.
[00:22:19.920 --> 00:22:21.800]   So if you just give them APIs, they're
[00:22:21.800 --> 00:22:24.400]   going to say, OK, but I need an integrator.
[00:22:24.400 --> 00:22:26.440]   And then if you don't have an integrator at hand,
[00:22:26.440 --> 00:22:28.240]   and oftentimes this is the case, it's
[00:22:28.240 --> 00:22:30.040]   good if you have an off-the-shelf solution
[00:22:30.040 --> 00:22:32.200]   at least to get them into the technology
[00:22:32.200 --> 00:22:34.740]   and show them what they could build for their core business.
[00:22:34.740 --> 00:22:37.240]   So that's the reason why we now have two product offerings.
[00:22:37.240 --> 00:22:38.780]   The first one, which is the platform,
[00:22:38.780 --> 00:22:41.480]   and then we have Le Chat, which should evolve into an enterprise
[00:22:41.480 --> 00:22:42.480]   off-the-shelf solution.
[00:22:42.480 --> 00:22:47.800]   - More over there.
[00:22:47.800 --> 00:22:50.000]   Just wondering, where would you be drawing the line
[00:22:50.000 --> 00:22:52.320]   between stop doing prompt engineering
[00:22:52.320 --> 00:22:53.680]   and start doing fine-tuning?
[00:22:53.680 --> 00:22:55.760]   Because a lot of my friends and our customers
[00:22:55.760 --> 00:22:57.960]   are suffering from where they should be,
[00:22:57.960 --> 00:23:00.440]   stop doing more prompt engineering.
[00:23:00.440 --> 00:23:02.800]   - I think that's the number one pain point
[00:23:02.800 --> 00:23:08.680]   that is hard to solve from a product standpoint.
[00:23:08.680 --> 00:23:11.400]   The question is, normally your workflow
[00:23:11.400 --> 00:23:13.580]   should be what should you evaluate on.
[00:23:13.580 --> 00:23:17.520]   And based on that, have your model find out
[00:23:17.520 --> 00:23:20.220]   a way of solving your task.
[00:23:20.220 --> 00:23:22.600]   And so right now, this is still a bit manual.
[00:23:22.600 --> 00:23:26.120]   You go and you have several versions of prompting.
[00:23:26.120 --> 00:23:29.660]   But this is something that actually AI can help solving.
[00:23:29.660 --> 00:23:31.900]   And I expect that this is going to grow more and more
[00:23:31.900 --> 00:23:33.940]   automatically across time.
[00:23:33.940 --> 00:23:38.580]   And this is something that we'd love to try and enable.
[00:23:38.580 --> 00:23:40.780]   - I wanted to ask a bit more of a personal question.
[00:23:40.780 --> 00:23:43.700]   As a founder in the cutting edge of AI,
[00:23:43.700 --> 00:23:46.140]   how do you balance your time between explore and exploit?
[00:23:46.140 --> 00:23:48.460]   How do you yourself stay on top of a field that's
[00:23:48.460 --> 00:23:52.100]   rapidly evolving and becoming larger and deeper every day?
[00:23:52.100 --> 00:23:53.580]   How do you stay on top?
[00:23:53.580 --> 00:23:56.340]   - So I think this question has--
[00:23:56.340 --> 00:23:58.780]   I mean, we explore on the science part, on the product part,
[00:23:58.780 --> 00:24:00.700]   and on the business part.
[00:24:00.700 --> 00:24:04.180]   And the way you balance it is effectively hard.
[00:24:04.180 --> 00:24:06.460]   For a startup, you do have to exploit a lot
[00:24:06.460 --> 00:24:09.100]   because you need to ship fast.
[00:24:09.100 --> 00:24:10.660]   But on the science part, for instance,
[00:24:10.660 --> 00:24:12.060]   you have two or three people that
[00:24:12.060 --> 00:24:14.820]   are working on the next generation of models.
[00:24:14.820 --> 00:24:16.060]   And sometimes they lose time.
[00:24:16.060 --> 00:24:17.500]   But if you don't do that, you are
[00:24:17.500 --> 00:24:19.380]   at risk of becoming irrelevant.
[00:24:19.380 --> 00:24:21.900]   And this is very true for the product side as well.
[00:24:21.900 --> 00:24:24.340]   So right now, we have a very simple product.
[00:24:24.340 --> 00:24:26.900]   But being able to try out new features
[00:24:26.900 --> 00:24:31.420]   and see how they pick up is something that we need to do.
[00:24:31.420 --> 00:24:33.180]   And on the business part, you never
[00:24:33.180 --> 00:24:35.060]   know who is actually quite mature enough
[00:24:35.060 --> 00:24:36.460]   to use your technology.
[00:24:36.460 --> 00:24:41.580]   So yeah, the balance between exploitation and exploration
[00:24:41.580 --> 00:24:43.820]   is something that we master well at the science level
[00:24:43.820 --> 00:24:46.060]   because we've been doing it for years.
[00:24:46.060 --> 00:24:48.580]   And somehow, it transcribes into the product and the business.
[00:24:48.580 --> 00:24:50.580]   But I guess we are currently still
[00:24:50.580 --> 00:24:53.740]   learning to do it properly.
[00:24:53.740 --> 00:24:56.540]   - So one more question from me, and then I think we'll be done.
[00:24:56.540 --> 00:24:57.340]   We're out of time.
[00:24:57.340 --> 00:25:01.780]   But in the scope of two years, models big,
[00:25:01.780 --> 00:25:04.660]   models small that have taken the world by storm,
[00:25:04.660 --> 00:25:07.220]   killer go-to-market partnerships,
[00:25:07.220 --> 00:25:11.260]   just tremendous momentum at the center of the AI ecosystem.
[00:25:11.260 --> 00:25:13.220]   What advice would you give to founders here?
[00:25:13.220 --> 00:25:14.700]   What you have achieved and the pace
[00:25:14.700 --> 00:25:17.700]   at which you have achieved is truly extraordinary.
[00:25:17.700 --> 00:25:19.260]   What advice would you give to people
[00:25:19.260 --> 00:25:21.080]   here who are at different levels of starting and running
[00:25:21.080 --> 00:25:22.460]   and building their own businesses
[00:25:22.460 --> 00:25:25.100]   around the AI opportunity?
[00:25:25.100 --> 00:25:27.020]   - I would say it's always day one.
[00:25:27.020 --> 00:25:30.220]   So I guess, yeah, we are--
[00:25:30.220 --> 00:25:31.940]   I mean, we got some mind share.
[00:25:31.940 --> 00:25:34.700]   But I mean, there's still many proof points
[00:25:34.700 --> 00:25:36.540]   that we need to establish.
[00:25:36.540 --> 00:25:39.220]   And so, yeah, like, being a founder
[00:25:39.220 --> 00:25:42.420]   is basically waking up every day and figuring out
[00:25:42.420 --> 00:25:45.220]   that you need to build everything from scratch
[00:25:45.220 --> 00:25:46.540]   every time, all the time.
[00:25:46.540 --> 00:25:49.420]   So it's, I guess, a bit exhausting.
[00:25:49.420 --> 00:25:51.740]   But it's also exhilarating.
[00:25:51.740 --> 00:25:54.860]   And so I would recommend to be quite ambitious, usually.
[00:25:54.860 --> 00:25:57.420]   Being more ambitious--
[00:25:57.420 --> 00:26:00.900]   I mean, ambition can get you very far.
[00:26:00.900 --> 00:26:04.260]   And so, yeah, you should dream big.
[00:26:04.260 --> 00:26:06.180]   That would be my advice.
[00:26:06.180 --> 00:26:06.740]   - Awesome.
[00:26:06.740 --> 00:26:07.460]   Thank you, Artur.
[00:26:07.460 --> 00:26:09.780]   Thanks for being with us today.
[00:26:09.780 --> 00:26:12.020]   (applause)
[00:26:12.020 --> 00:26:15.020]   (audience applauds)

