
[00:00:00.000 --> 00:00:09.360]   "I think this should be the live post."
[00:32:50.080 --> 00:32:58.960]   I'm, I'm going to get this working first, working well, and then I will try other tools again. I, I also tried AMP. I tried a bunch of
[00:32:58.960 --> 00:33:02.400]   other ones, but, um, this is the one that, um, it's just,
[00:33:03.760 --> 00:33:07.920]   I think it has the highest chance of sticking around also in part because the people that write
[00:33:07.920 --> 00:33:12.160]   the tool are also the people that write the model or create the model. And so they go hand in hand.
[00:33:12.160 --> 00:33:20.720]   Um, okay. So now we have a board.go get all boards. This looks, this looks quite a bit better. We don't
[00:33:20.720 --> 00:33:26.880]   need pagination here because we don't expect that many boards. So that will be quite good. Um, now it uses
[00:33:26.880 --> 00:33:35.680]   the scan to feed this and we have a board by ID. Uh, this is also quite okay. And the board by slug.
[00:33:35.680 --> 00:33:41.760]   I am quite okay with all of these. Um,
[00:33:41.760 --> 00:33:52.000]   one of the consequences now that all of these methods can return null or board. So if the board
[00:33:52.000 --> 00:34:03.040]   doesn't exist, it returns null or nil. Um, do I like this? I don't know. Um, so we have this most recent
[00:34:03.040 --> 00:34:05.920]   post by board ID. Um,
[00:34:05.920 --> 00:34:11.360]   okay. So, so one of the things for sure
[00:34:11.360 --> 00:34:19.520]   that is not amazing is that it looks like the board doesn't have a pointer to the most recent
[00:34:21.120 --> 00:34:29.920]   topic. But the topic as opposed to the most recent post. So we, maybe this is okay. I, I, I will not
[00:34:29.920 --> 00:34:36.560]   judge the database structure too much right now. Okay. So I think we can stick with this. In theory,
[00:34:36.560 --> 00:34:40.880]   if we now go to here, it should more look more or less the same. So we have the most recent topic,
[00:34:40.880 --> 00:34:50.240]   the most recent post. Um, let's actually remove the most recent post from, um,
[00:34:51.200 --> 00:34:52.640]   of the API because
[00:34:52.640 --> 00:34:57.440]   I don't think we need it. Um,
[00:34:57.440 --> 00:35:04.000]   so wonder what is not the office here. Okay. Let's leave it for now. Let's leave it for now. But I
[00:35:04.000 --> 00:35:08.880]   think we will throw it away. So what I usually do when I'm program with this is I create myself a to do
[00:35:08.880 --> 00:35:15.920]   file. Um, where I basically keep track of all the stuff that I still need to do. So one is, um,
[00:35:15.920 --> 00:35:24.800]   I'll call this nets. Um, we should remove the most recent post from the board listing.
[00:35:24.800 --> 00:35:32.320]   Okay. So we'll think of this later. So let's have a look at how the API response so far looks like. So we
[00:35:32.320 --> 00:35:44.960]   have a list port route, um, which is hooked up to the router. Um, and it creates this boards response
[00:35:44.960 --> 00:35:52.640]   and then response with Jason and get port with recent is what it calls, which is now it gets all the
[00:35:52.640 --> 00:36:00.320]   boards and then it gets the most recent topic and post. Um,
[00:36:02.880 --> 00:36:08.400]   yeah, uh, not overly amazing, but kind of, okay. But one of the things I do not like is this part
[00:36:08.400 --> 00:36:17.760]   here, right? Does HTTP dot error. Um, and we have this utility here called internal server error. So we'll
[00:36:17.760 --> 00:36:27.200]   actually use this. So we'll call, uh, utils dot internal server error, w and error. Then we remove the other one.
[00:36:28.080 --> 00:36:36.240]   So we want to do this and hopefully going forward, we will actually start using this utility instead.
[00:36:36.240 --> 00:36:41.280]   Why do I want to use this utility? Well, for the one hand, because it logs the error and it returns
[00:36:41.280 --> 00:36:52.000]   with a standardized message. So that's why I want this. And, um, and then this is okay. And so board with recent
[00:36:52.000 --> 00:36:59.040]   is an extended struct that has the board in it plus the extra things here. So this is, this is okay. Um,
[00:36:59.040 --> 00:37:04.080]   so let's say we commit this, we'll leave this for later.
[00:37:04.080 --> 00:37:15.920]   Um, so let's say edit basic board API response. So the next thing we want to do is we want to hook up the end,
[00:37:15.920 --> 00:37:23.760]   the front end, right? So if we go here, we don't see anything. So let's say we want to have the board
[00:37:23.760 --> 00:37:31.520]   show up. I want you to change the front end to show all the boards. Um, for now, I want you to make sure
[00:37:31.520 --> 00:37:39.120]   make sure that we create components for each row on the listing so that we can reuse this later.
[00:37:39.120 --> 00:37:46.720]   These rows should be reused for topics in a board as well as for the board listing overall.
[00:37:48.880 --> 00:37:55.760]   Um, we might need a parameter to change the, actually, I don't want this. Let me, let me do this definitely. Um,
[00:37:55.760 --> 00:38:03.360]   I want you to now show all the boards the most recent topic in the overall, uh, in the index page,
[00:38:03.360 --> 00:38:07.200]   on the index page. Um,
[00:38:09.840 --> 00:38:14.000]   And let's ignore the, um,
[00:38:14.000 --> 00:38:20.880]   I want to now, this, this might, so the problem with whenever it creates a front end from nothing,
[00:38:20.880 --> 00:38:26.960]   it turns into a mess. Since there's basically no real front end, this might be incredibly messy.
[00:38:26.960 --> 00:38:29.920]   And I'm a little bit afraid that it doesn't even manage to set up the router.
[00:38:29.920 --> 00:38:36.160]   Um, so I'll see what it does. If I can, we can watch it. In the meantime,
[00:38:36.160 --> 00:38:37.680]   I can look at this on questions here.
[00:38:37.680 --> 00:38:45.280]   Yeah. So for how to put the browser locks in a terminal, I used a Vite plugin that I wrote.
[00:38:45.280 --> 00:38:50.800]   Um, you can also do this yourself from API endpoint. The Vite plugin was this one here.
[00:38:50.800 --> 00:38:54.960]   Um, and this is what it does.
[00:38:54.960 --> 00:39:01.360]   Uh, one other question is what the font, the font I'm using is MonoLisa.
[00:39:02.000 --> 00:39:10.880]   I think all the time. This one here. Uh, that's the font. What other question?
[00:39:10.880 --> 00:39:17.760]   Yeah. So one question is if you manually edit the code like that, do you have the problem that the
[00:39:17.760 --> 00:39:23.760]   model has unedited versions in the context? And yes, this is a problem. One of the problems with this
[00:39:23.760 --> 00:39:28.000]   is that it will recall things that you have already thrown away. This is actually a pretty big problem.
[00:39:28.800 --> 00:39:34.560]   Um, this is one of the reasons why I clear the context all the time. Um, the same problem,
[00:39:34.560 --> 00:39:39.360]   by the way, also comes up if you do code formatting. It's quite often that the linter and the formatter
[00:39:39.360 --> 00:39:44.000]   edit the file in a certain way and sometimes they should get back and forth.
[00:39:44.000 --> 00:39:47.760]   I don't have a good solution for this, but it is a problem. Um,
[00:39:50.960 --> 00:39:56.080]   I can't really recommend anything here other than I do want to do these commits.
[00:39:56.080 --> 00:40:03.120]   Then I want to clear the context. Sometimes I maintain a to-do list. So before I run out of context,
[00:40:03.120 --> 00:40:08.880]   for instance, I tell the agent to summarize everything that it did into a file and I can look at this file
[00:40:08.880 --> 00:40:16.080]   later and then continue from there. Um, so let's see what it did. It probably has created something here.
[00:40:17.440 --> 00:40:22.160]   Um, so this is actually an interesting thing. It has not managed to run this, right? And so now,
[00:40:22.160 --> 00:40:26.800]   now we can probably see that our tooling comes in helpful, hopefully.
[00:40:26.800 --> 00:40:32.400]   When I navigate to the page, I get a bunch of errors. Please check the log and see what's going on.
[00:40:35.040 --> 00:40:50.880]   Right? So it should now read the log, which it does. And hopefully see what it broke. Um, okay, cool. So it managed.
[00:40:50.880 --> 00:40:57.680]   Probably it wouldn't have needed the log, but having the log now means that it was just able to go back
[00:40:57.680 --> 00:41:04.000]   there and figure this out. And at least we have something now, right? So I, not that I like how
[00:41:04.000 --> 00:41:07.520]   this looks at the moment. You can't even click on it or anything, but, um,
[00:41:07.520 --> 00:41:14.320]   yeah, we, we see something. Um, let's make two changes here.
[00:41:14.320 --> 00:41:21.680]   I want these to be rows. So one below the other, not next to each other. And I also want to not show
[00:41:21.680 --> 00:41:28.400]   the most recent post. I only want to show the most recent topic. So I just want to make this change
[00:41:28.400 --> 00:41:33.600]   and then we're going to figure out how to make it less crappy. Um, cause it probably doesn't look very
[00:41:33.600 --> 00:41:41.120]   nice. Um, the way I do front end code at the moment is I let it write a whole bunch of stuff and then I
[00:41:41.120 --> 00:41:47.760]   ask it to extract components that usually sort of works. Um, but front end code, unfortunately,
[00:41:47.760 --> 00:41:59.360]   turns out to be very sloppy very quickly. Okay. So, um, okay, this at least is getting somewhere.
[00:41:59.360 --> 00:42:02.080]   Um, so let's see what it wrote.
[00:42:02.080 --> 00:42:05.600]   So it created
[00:42:05.600 --> 00:42:09.600]   an index route.
[00:42:11.520 --> 00:42:18.320]   Um, so this is already, we're already sort of down. Um, if I saw, please lend everything.
[00:42:18.320 --> 00:42:26.800]   This is, it's already going to be annoying because it clearly left a bunch of nonsense behind. And so
[00:42:26.800 --> 00:42:33.840]   the linter will immediately complain, hopefully that, um, there's unused stuff. So let's see.
[00:42:33.840 --> 00:42:40.320]   Um, by the way, in this project, I'm not using any hooks. Um, I do use some hooks in other ones,
[00:42:40.320 --> 00:42:47.760]   but I want to start with the basics here. Uh, okay. So we, we got rid of some unused stuff.
[00:42:47.760 --> 00:42:51.520]   Um, I don't know what page is this. We're throwing this away for now.
[00:42:51.520 --> 00:42:56.080]   And then it created this API.ts.
[00:42:56.080 --> 00:43:01.840]   And this is already messy. I don't, this is already too big. So the API client, I'm actually okay with,
[00:43:01.840 --> 00:43:07.680]   it can leave that, but I don't like the types on the same file. So, um, let's do this.
[00:43:09.200 --> 00:43:12.960]   Move the types from API to T or .ts into a separate file.
[00:43:12.960 --> 00:43:19.920]   API. Yes, into a separate file. Um,
[00:43:19.920 --> 00:43:24.560]   Actually, other than the API client itself.
[00:43:31.200 --> 00:43:36.320]   Um, let's see. Just kind of want to move this out.
[00:43:36.320 --> 00:43:44.000]   So the types are here now. The API is here. One of the most important things is to make sure that the
[00:43:44.000 --> 00:43:48.880]   files don't grow too large. The larger the files, the harder it is for the, for the system to work with it.
[00:43:50.080 --> 00:43:55.040]   Um, so this is, this is, this is okay for now. So we're going to just have
[00:43:55.040 --> 00:44:02.160]   not the nicest thing here. I'm going to manually remove this welcome thing, which I think,
[00:44:02.160 --> 00:44:03.840]   where do we have this?
[00:44:03.840 --> 00:44:07.920]   Where is this? Let's see here.
[00:44:07.920 --> 00:44:12.960]   Um, let's throw all of this away. So we have only the boards.
[00:44:14.160 --> 00:44:17.520]   Um, okay. So we have a starting point.
[00:44:17.520 --> 00:44:24.320]   The frontend so far, probably a little bit messy, but, um,
[00:44:24.320 --> 00:44:30.000]   initial display of the boards in the frontend.
[00:44:32.560 --> 00:44:35.920]   The problem immediately here now is going to be that, um,
[00:44:35.920 --> 00:44:42.480]   we don't have the router. We have the router set up, but we don't have query set up. So I think
[00:44:42.480 --> 00:44:45.680]   it uses, no, it does use query.
[00:44:45.680 --> 00:44:49.520]   Okay. It does use query, which is, that's good.
[00:44:49.520 --> 00:44:54.640]   Um, then it uses this get boards function.
[00:44:54.640 --> 00:45:00.320]   It might be okay. Oh, well, we'll see. We'll see how messy it gets as we continue.
[00:45:01.280 --> 00:45:04.880]   Um, okay. So what should we do next? I think next we're going to show
[00:45:04.880 --> 00:45:10.240]   each individual board. So the next thing we need to do is we need to create these boards.
[00:45:10.240 --> 00:45:12.720]   So let's do this. Um,
[00:45:12.720 --> 00:45:16.240]   um,
[00:45:16.240 --> 00:45:23.920]   I wonder if I should continue the session or not. Maybe we'll continue the session. Might be a bad idea, but
[00:45:23.920 --> 00:45:30.560]   might actually help. Now, please add an endpoint to show all the topics in one board.
[00:45:31.120 --> 00:45:37.280]   We will also actually, no, I will, I will, I will do it from scratch here because I want to set up
[00:45:37.280 --> 00:45:43.520]   pagination. Now we need an API endpoint to list all the topics in a board. Note for this, we will need
[00:45:43.520 --> 00:45:50.080]   a pagination helper. We want to use cursor-based pagination. That means not offset, but to continue
[00:45:50.080 --> 00:45:58.640]   from a specific starting point. And we want to take the cursor to continue to the next page from
[00:46:00.640 --> 00:46:03.840]   the URL parameter, because it's going to be a get request.
[00:46:03.840 --> 00:46:12.240]   It's actually going to be a shitty user experience because it means you can't jump to a specific page.
[00:46:12.800 --> 00:46:15.280]   So we will not use cursors here.
[00:46:15.280 --> 00:46:21.440]   I'm going to use offset-based pagination.
[00:46:25.280 --> 00:46:34.560]   We want to take the, take the page and per page parameter from the URL.
[00:46:37.040 --> 00:46:42.880]   Um, or else it's going to be a get request. Default per page 250.
[00:46:42.880 --> 00:46:48.000]   Um, also return the total number of pages that exist.
[00:46:50.720 --> 00:46:52.480]   Don't hook this up to the front end yet.
[00:46:52.480 --> 00:46:56.240]   Okay. In the meantime, I have more questions.
[00:46:56.240 --> 00:47:02.880]   I do not use compact at all. Never, ever use compact. If you run out of context,
[00:47:02.880 --> 00:47:06.880]   compact is basically a command that just screws up everything.
[00:47:06.880 --> 00:47:14.080]   Um, I don't know what happens if you compact. It's going to be a gamble. It's, it is already
[00:47:14.080 --> 00:47:19.360]   random enough. It happens out of the box, but I never, never, never run compact. Instead, if I
[00:47:19.360 --> 00:47:25.760]   notice that I'm running out of context, I'm asking Claude to summarize what it did into a markdown file.
[00:47:25.760 --> 00:47:32.080]   I reviewed a markdown file, start a new session, and then read back from the markdown file.
[00:47:32.080 --> 00:47:38.720]   Um, because then at the very least, I know what it pulls in the context. Compact, I have no idea
[00:47:38.720 --> 00:47:44.480]   what it does. Um, I don't think the tool even shows you what it did after compacting. So it's, it's,
[00:47:44.480 --> 00:47:48.720]   it's a gamble. It's a pure gamble. Um, never do that.
[00:47:48.720 --> 00:47:59.920]   Basically, um, auto compact is, I rather have Claude stop than auto compact because it's just so,
[00:47:59.920 --> 00:48:09.200]   so random. It's, it's absolute random. I also only use Sonnet. Um, I kind of wish I could use Opus more,
[00:48:09.840 --> 00:48:19.920]   but even a $200 subscription, I run out of Opus. So I just stick myself to Sonnet and I use O3 for
[00:48:19.920 --> 00:48:28.640]   planning a lot where I basically go on. Um, I take what I'm working on, copy paste that into just JetGPT,
[00:48:28.640 --> 00:48:34.880]   pick O3 and have a conversation about my architecture there. Um, and I can maybe show this later. I kind of
[00:48:34.880 --> 00:48:41.920]   want to hook up the trip codes to, to post something and then we'll see, um, how well this works. So
[00:48:41.920 --> 00:48:49.200]   what I should have received here now in theory is, uh, what did we get here? We got the pagination.
[00:48:49.200 --> 00:48:57.200]   So these are the parameters for the pagination. We get an offset. Interesting. Why do we have an offset?
[00:48:58.720 --> 00:49:05.440]   Um, okay. So we're pulling this from the query page and per page, the offset is calculated. Um,
[00:49:05.440 --> 00:49:09.680]   and then this pagination meta
[00:49:09.680 --> 00:49:14.400]   is probably used in the API response.
[00:49:14.400 --> 00:49:23.120]   So what did it do? So it lists the topics and this is a list of topics and the pagination meta.
[00:49:24.960 --> 00:49:31.520]   Um, do I like this? Do I like this? I don't know if I like this. Um,
[00:49:31.520 --> 00:49:39.760]   do I like this? I don't know if I like this. We'll figure this out if I like this. Um, I think I might
[00:49:39.760 --> 00:49:46.800]   want to rename this a pagination probably, but maybe this is good enough. Uh, so let's see. So in theory,
[00:49:46.800 --> 00:49:55.120]   there should be an API now for me to hit, uh, API boards, which one test. This has stuff in it.
[00:49:55.120 --> 00:50:00.000]   Uh, what the slash? No. What's, what's the API?
[00:50:00.000 --> 00:50:08.960]   Um, board. What's a board? Board ID. Is it a board ID or is it a board slug? Let's try.
[00:50:11.520 --> 00:50:12.640]   What was the other API?
[00:50:12.640 --> 00:50:18.560]   So that's boards. Uh, board ID one is a test board.
[00:50:18.560 --> 00:50:24.560]   You get something here? No, we don't get anything. Oh, slash topics.
[00:50:24.560 --> 00:50:33.040]   With this. Okay. Board not found. So we need a test probably. Okay. Um,
[00:50:35.840 --> 00:50:42.960]   So we get this total one, total pages one per page 10. So if we do, uh, page equals two,
[00:50:42.960 --> 00:50:51.120]   we get an empty list. Three empty list. Okay. This, this is okay. Um,
[00:50:51.120 --> 00:51:01.760]   I do want to change the meta to pagination though. So I think we're just going to do it manually.
[00:51:03.520 --> 00:51:16.640]   I'm going to call this pagination. Um, okay. So that's up. I changed meta to pagination.
[00:51:16.640 --> 00:51:23.440]   So I just give it this context immediately interrupted just so that hopefully, um,
[00:51:23.440 --> 00:51:31.120]   it doesn't get confused later, uh, through a manual edit. Um, there are some questions. I will quickly
[00:51:31.120 --> 00:51:37.600]   go to them. Have I used context seven? Yes. Um, I don't have good experiences with it. I don't use
[00:51:37.600 --> 00:51:42.560]   any MCP servers other than playwrights. And I try to not use playwright either. Um,
[00:51:42.560 --> 00:51:52.320]   then the other question, uh, yeah, in general, I don't like it looking up docs. I much rather give it
[00:51:52.320 --> 00:51:58.640]   the docs myself, uh, if it needs them. I I'm very conservative on context usage. I don't like any tools
[00:51:58.640 --> 00:52:03.680]   that pull anything in automatically. I optimize everything for low context usage. Um,
[00:52:03.680 --> 00:52:13.200]   I want you to now register a URL for the board. So if a user goes to slash b slash slug,
[00:52:13.200 --> 00:52:20.560]   then we will show the most recent topics there and add a pagination for previous and next page and
[00:52:20.560 --> 00:52:24.720]   a basic overview of how many pages exist and a quick jump to a particular page.
[00:52:24.720 --> 00:52:33.600]   Did manage, um, the like slash b. What do we have here? Slash
[00:52:33.600 --> 00:52:39.280]   slash test. Maybe just do, um,
[00:52:41.760 --> 00:52:49.200]   yeah, let's do a slash b slash slug. I like this. Um, and show the, so the topics there.
[00:52:49.200 --> 00:52:57.120]   Most recent first. Um, and this is good.
[00:52:57.120 --> 00:53:03.920]   Note, we can always rely on monotonic increasing primary key integers for board order.
[00:53:06.800 --> 00:53:13.440]   Um, because we use SQLite here and I want to avoid, uh, it's using dates right now.
[00:53:13.440 --> 00:53:21.840]   Um, also please use the link component to link from the index page to the board.
[00:53:21.840 --> 00:53:26.320]   Let's see.
[00:53:28.400 --> 00:53:32.080]   Okay. Let's see if it manages. Maybe in the meantime, there's some questions.
[00:53:32.080 --> 00:53:36.720]   Uh, again, that was another question what I use for text to speech. Um,
[00:53:36.720 --> 00:53:43.360]   right now this is using whisper flow. I also use voice inc, which is open source. Uh, both of them work.
[00:53:43.360 --> 00:53:51.520]   Um, I just, I'm trialing whisper this week. Um, normally I use voice inc. Um,
[00:53:53.680 --> 00:53:55.600]   say give or take equivalent on a Mac.
[00:53:55.600 --> 00:54:01.920]   Um, are there any other questions that I can answer in the meantime? Because I'm pretty sure
[00:54:01.920 --> 00:54:06.000]   this is going to take like four or five minutes for it to produce something reasonable.
[00:54:06.000 --> 00:54:08.400]   Um,
[00:54:08.400 --> 00:54:19.840]   Earlier there was a question if I'm streaming, this is the first stream I've been doing in three years
[00:54:19.840 --> 00:54:27.360]   probably. So we'll see if I will do this again, but, um, yeah, that's kind of lazy.
[00:54:27.360 --> 00:54:39.600]   Um, yeah. So how do I write the logs automatically to the dev log file? This is what I'm doing with
[00:54:39.600 --> 00:54:46.400]   shorman. So if you, let's do this in the meantime, let's put this on GitHub. Then you can sort of steal
[00:54:46.400 --> 00:54:49.760]   the shorman fork that I have. Um,
[00:54:49.760 --> 00:55:01.120]   don't want to put the whole thing up there, mini db. Let's make a repo mini db. Create new repository.
[00:55:01.120 --> 00:55:03.280]   Mini db.
[00:55:05.120 --> 00:55:11.360]   This is right through that, I put it in port or screen first.
[00:55:11.360 --> 00:55:15.280]   Um, bum, bum, create repo.
[00:55:15.280 --> 00:55:20.320]   And then put this up there.
[00:55:20.320 --> 00:55:30.080]   So, um, in here in scripts, this my shorman fork, I should probably,
[00:55:31.680 --> 00:55:35.360]   now that this is on GitHub, I should probably make sure that the licenses
[00:55:35.360 --> 00:55:38.240]   that should be did correctly.
[00:55:38.240 --> 00:55:45.040]   Because I did not put this in.
[00:55:45.040 --> 00:55:50.560]   Uh, let's edit this quickly, shorman.
[00:55:53.360 --> 00:55:53.680]   Oh.
[00:55:53.680 --> 00:56:06.720]   It's always kind of funny if you have a bunch of black pullet stuff.
[00:56:06.720 --> 00:56:10.880]   Because, um, you cannot really copyright any of this stuff.
[00:56:10.880 --> 00:56:15.440]   Um, very little. There's going to be a bunch of court cases.
[00:56:15.440 --> 00:56:18.000]   Um, edit license to shorman.
[00:56:18.000 --> 00:56:23.520]   Okay. Um, but yeah, shorman is, is what I'm using for the, for the logs.
[00:56:23.520 --> 00:56:25.520]   Hey, it's this. Okay.
[00:56:25.520 --> 00:56:27.920]   So, let's see.
[00:56:27.920 --> 00:56:30.800]   Um, do we have a frontend now?
[00:56:30.800 --> 00:56:34.560]   So, I can click on this and I get not found.
[00:56:34.560 --> 00:56:35.680]   So, clearly it doesn't work.
[00:56:36.720 --> 00:56:43.280]   Um, I navigate it to a board and it didn't work.
[00:56:43.280 --> 00:56:43.920]   Check the logs.
[00:56:43.920 --> 00:56:48.880]   Right. And this is again why the unified logging is so functional.
[00:56:48.880 --> 00:56:51.600]   It sees my browser logs, right?
[00:56:51.600 --> 00:56:53.120]   So, it doesn't just see the server.
[00:56:53.120 --> 00:56:57.360]   So, it should hopefully figure out what it did wrong.
[00:56:58.320 --> 00:56:59.520]   Um, I don't even know what happened.
[00:56:59.520 --> 00:57:04.080]   Because I, I'm assuming that this wasn't too wrong that it did, right?
[00:57:04.080 --> 00:57:06.480]   Because there's a B board TSX.
[00:57:06.480 --> 00:57:08.160]   This should work.
[00:57:08.160 --> 00:57:09.120]   But maybe it doesn't.
[00:57:09.120 --> 00:57:11.360]   Um.
[00:57:11.360 --> 00:57:16.720]   So, hold on.
[00:57:16.720 --> 00:57:20.720]   Could it be that we don't run the 10 stack plugin for Meet?
[00:57:20.720 --> 00:57:25.520]   Um, that would be a problem.
[00:57:26.960 --> 00:57:28.240]   Like this is supposed to be a 10.
[00:57:28.240 --> 00:57:34.080]   Because the plugin for 10 stack should do all of this.
[00:57:34.080 --> 00:57:36.080]   Um.
[00:57:36.080 --> 00:57:41.200]   So, you probably don't have this plugin in there.
[00:57:41.200 --> 00:57:44.720]   Does it work now?
[00:57:44.720 --> 00:57:47.920]   Not so far.
[00:57:47.920 --> 00:57:51.280]   Ah, because I didn't plug it in yet.
[00:57:55.920 --> 00:57:57.040]   I actually think that this is.
[00:57:57.040 --> 00:57:58.480]   Ah, ah, look at this.
[00:57:58.480 --> 00:58:00.320]   But isn't this nice?
[00:58:00.320 --> 00:58:02.160]   I didn't even have to figure out what's going on.
[00:58:02.160 --> 00:58:06.400]   Like, okay, I did give it a hint that it has to set up the plugin.
[00:58:06.400 --> 00:58:09.840]   But, I mean, this is, I love this.
[00:58:09.840 --> 00:58:12.080]   This is just so nice.
[00:58:12.080 --> 00:58:13.840]   Um.
[00:58:13.840 --> 00:58:16.560]   So, here you see one of the problems, right?
[00:58:16.560 --> 00:58:18.400]   So, it wasn't the wrong folder.
[00:58:18.400 --> 00:58:20.080]   So, it couldn't figure out how to make the tail.
[00:58:20.880 --> 00:58:24.720]   And then it immediately ran and went for the, for the log itself.
[00:58:24.720 --> 00:58:26.960]   And that's one of the big problems right now.
[00:58:26.960 --> 00:58:30.720]   Why I'm so careful about giving it, um, the right context.
[00:58:30.720 --> 00:58:32.640]   Because it actually went the wrong way.
[00:58:32.640 --> 00:58:34.000]   It still managed to succeed.
[00:58:34.000 --> 00:58:38.160]   But it should really have cd'd into the right folder.
[00:58:38.160 --> 00:58:39.920]   And run make tail log there.
[00:58:39.920 --> 00:58:40.960]   And it just didn't do it.
[00:58:40.960 --> 00:58:45.440]   And, and this, this is basically contributing to context rod, right?
[00:58:45.440 --> 00:58:47.680]   Now, now it has remembered that this didn't work.
[00:58:47.680 --> 00:58:48.400]   But this worked.
[00:58:48.400 --> 00:58:50.880]   And it shouldn't, right?
[00:58:50.880 --> 00:58:52.560]   It should not make these mistakes.
[00:58:53.440 --> 00:58:56.560]   And I'm, I'm, I'm trying to nudge it in the right direction.
[00:58:56.560 --> 00:59:02.240]   Um, so one of the things I can try here now is that, um, on the make command, maybe we can.
[00:59:02.240 --> 00:59:08.080]   Um, honestly, I, I only have partially good results with this.
[00:59:08.080 --> 00:59:14.080]   If you fail to run the make file, um, you have to remember that you have to run it from top level.
[00:59:14.080 --> 00:59:16.880]   Let's put it here.
[00:59:20.400 --> 00:59:24.320]   Um, the make commands.
[00:59:24.320 --> 00:59:31.280]   Right, so, so maybe this will, oops, maybe this will nudge it in the right direction.
[00:59:31.280 --> 00:59:34.000]   Um, but can't guarantee.
[00:59:34.000 --> 00:59:36.800]   But still, I mean, like, pretty cool.
[00:59:36.800 --> 00:59:39.360]   Okay, so, so we have this now.
[00:59:39.360 --> 00:59:41.120]   So the board roughly works.
[00:59:41.120 --> 00:59:43.120]   So let's double check quickly what it did.
[00:59:43.120 --> 00:59:47.120]   Um, so we have, this is auto-generate.
[00:59:47.120 --> 00:59:47.600]   We don't care.
[00:59:48.640 --> 00:59:51.200]   Uh, now we have here a link.
[00:59:51.200 --> 00:59:52.880]   So we can check this again.
[00:59:52.880 --> 00:59:55.120]   But it added the link component as instructed.
[00:59:55.120 --> 00:59:57.120]   It goes to the board.
[00:59:57.120 --> 01:00:01.040]   And the board itself.
[01:00:01.040 --> 01:00:06.960]   Um, it has imagination somewhere here.
[01:00:06.960 --> 01:00:08.480]   But we don't really see it.
[01:00:08.480 --> 01:00:10.560]   Because we don't have enough topics.
[01:00:10.560 --> 01:00:12.000]   And now, now let's do this.
[01:00:12.000 --> 01:00:13.520]   Uh, now let's be creative.
[01:00:13.520 --> 01:00:23.120]   To test this better, I want you to generate 120 different posts across 10 different topics.
[01:00:23.120 --> 01:00:27.120]   And put them into all the different boards that exist already.
[01:00:30.400 --> 01:00:33.040]   To make this easier, please write yourself a little test script.
[01:00:33.040 --> 01:00:37.440]   Um, and just...
[01:00:37.440 --> 01:00:38.640]   Actually.
[01:00:38.640 --> 01:00:43.120]   Do I want it to write a test script or figure it out itself?
[01:00:43.120 --> 01:00:46.640]   Um, just use Python for this.
[01:00:48.480 --> 01:00:49.040]   Use UV.
[01:00:49.040 --> 01:00:56.160]   And put it into scripts.
[01:00:56.160 --> 01:00:58.720]   We might need this later again.
[01:00:58.720 --> 01:00:59.840]   Right.
[01:00:59.840 --> 01:01:02.240]   So, um, and basically, um, actually hold on.
[01:01:02.240 --> 01:01:03.040]   One, one last thing.
[01:01:03.040 --> 01:01:09.440]   Um, but please use inference to generate a bunch of real sounding conversations.
[01:01:10.080 --> 01:01:13.680]   And pipe them into an input file that this script will then use.
[01:01:13.680 --> 01:01:17.040]   Okay.
[01:01:17.040 --> 01:01:21.760]   So, basically, I want to get it into a situation where it now generates me out an entire board.
[01:01:21.760 --> 01:01:22.720]   So I can test this better.
[01:01:22.720 --> 01:01:24.720]   Um...
[01:01:24.720 --> 01:01:28.720]   Mario, since you're writing, back to Whisperflow.
[01:01:28.720 --> 01:01:31.360]   Um, I'm trialing them both.
[01:01:31.360 --> 01:01:37.920]   But the problem with Voice Inc at the moment is that the AI integration just adds too much latency.
[01:01:37.920 --> 01:01:39.360]   And I want a little bit of fix up.
[01:01:40.160 --> 01:01:43.520]   Um, so for the screencast, I opted to Whisperflow.
[01:01:43.520 --> 01:01:47.760]   Um, it's all about latency for me.
[01:01:47.760 --> 01:01:51.440]   And Whisperflow is, is, is just the lowest latency thing I found.
[01:01:51.440 --> 01:01:54.800]   Um, so this is, this is really, really why.
[01:01:54.800 --> 01:01:56.480]   Um...
[01:01:56.480 --> 01:02:06.640]   For me, one of the really big benefits of agent decoding is actually test data generation.
[01:02:07.200 --> 01:02:13.360]   Because I'm actually struggling a lot with traditional applications that all of my test data just looks
[01:02:13.360 --> 01:02:14.240]   not great enough.
[01:02:14.240 --> 01:02:22.400]   Um, and now you can just get an LLM to really create your pretty good looking test data.
[01:02:22.400 --> 01:02:27.440]   And it makes it much easier to see the product, to feel the product, uh, and to experience what it looks
[01:02:27.440 --> 01:02:27.680]   like.
[01:02:27.680 --> 01:02:32.960]   Um, so that's just such a nice, uh, nice aspect of it.
[01:02:32.960 --> 01:02:34.080]   This is going to take a while.
[01:02:34.080 --> 01:02:35.360]   So maybe we go to questions.
[01:02:35.360 --> 01:02:36.960]   Um...
[01:02:36.960 --> 01:02:42.880]   Try use Tmux for better lock tailing and running servers.
[01:02:42.880 --> 01:02:43.920]   I don't know.
[01:02:43.920 --> 01:02:45.120]   I like what I have.
[01:02:45.120 --> 01:02:46.160]   Works good enough for me.
[01:02:46.160 --> 01:02:48.240]   Uh, what else is here?
[01:02:49.360 --> 01:02:51.040]   How do you disallow MCPs?
