
[00:00:00.000 --> 00:00:05.000]   [music playing]
[00:17:51.560 --> 00:17:55.840]   An online and an offline trainer for various use cases
[00:17:55.840 --> 00:17:57.400]   in different scenarios.
[00:17:57.400 --> 00:17:59.460]   10 plus examples of varying complexity
[00:17:59.460 --> 00:18:01.540]   ranging from beginner to research level,
[00:18:01.540 --> 00:18:04.040]   which users can get started with and start plugging in.
[00:18:04.040 --> 00:18:07.240]   And finally, integration with weights and biases
[00:18:07.240 --> 00:18:09.740]   for experiment tracking and hyperparameter sweeps,
[00:18:09.740 --> 00:18:13.200]   which I again want to emphasize are crucial for reinforcement learning.
[00:18:13.200 --> 00:18:15.140]   Hyperparameters are quite finicky.
[00:18:15.140 --> 00:18:17.040]   And to get really the maximum performance,
[00:18:17.040 --> 00:18:20.360]   you need to do a thorough search space of your hyperparameters.
[00:18:20.960 --> 00:18:22.560]   So this concludes the presentation.
[00:18:22.560 --> 00:18:25.100]   I attached some resources here at the end.
[00:18:25.100 --> 00:18:26.840]   Otherwise, thank you for listening.
[00:18:26.840 --> 00:18:29.340]   (light music)
[00:18:29.340 --> 00:18:31.920]   (gentle music)
[00:18:31.920 --> 00:18:33.860]   (bright upbeat music)

