
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:19:17.000 --> 00:19:21.000]   So Jordan Grumman does a discussion with me,
[00:19:21.000 --> 00:19:23.400]   Mike Piper, Carolyn McClanahan,
[00:19:23.400 --> 00:19:27.160]   Mike on taxes, Carolyn on healthcare.
[00:19:27.160 --> 00:19:30.200]   But we do cover a lot of non-financial ground
[00:19:30.200 --> 00:19:31.120]   because I have to say,
[00:19:31.120 --> 00:19:34.320]   as I've kind of moved along in my life,
[00:19:34.320 --> 00:19:37.320]   I feel like I've got the financial piece well in hand.
[00:19:37.320 --> 00:19:39.400]   Like there are always things I could do better.
[00:19:39.400 --> 00:19:41.880]   But the allocation that makes,
[00:19:41.880 --> 00:19:44.160]   that is just more important to me at this life stage
[00:19:44.160 --> 00:19:46.640]   is my time on earth allocations.
[00:19:46.640 --> 00:19:50.560]   Like what decisions am I making with this precious life?
[00:19:50.560 --> 00:19:53.560]   I have a friend right now who is about my age,
[00:19:53.560 --> 00:19:56.320]   dying in hospice with ovarian cancer.
[00:19:56.320 --> 00:19:59.560]   So, and a healthy, aggressively healthy person.
[00:19:59.560 --> 00:20:01.600]   And so these things can just come up
[00:20:01.600 --> 00:20:05.000]   and very quickly turn everything around.
[00:20:05.000 --> 00:20:07.440]   So that's what I wanted the book to be
[00:20:07.440 --> 00:20:10.800]   is sort of like you have this wonderful life,
[00:20:10.800 --> 00:20:13.800]   what will you do to maximize
[00:20:13.800 --> 00:20:16.360]   however many years you have left?
[00:20:16.360 --> 00:20:18.600]   And so that was something I wanted to
[00:20:18.600 --> 00:20:19.760]   bring out loud and clear.
[00:20:19.760 --> 00:20:21.940]   So we talk about relationships,
[00:20:21.940 --> 00:20:25.560]   purpose certainly,
[00:20:25.560 --> 00:20:29.840]   perhaps the role of working in some fashion longer.
[00:20:29.840 --> 00:20:32.400]   Scott Burns, who was our speaker last night,
[00:20:32.400 --> 00:20:33.600]   night said something to me.
[00:20:33.600 --> 00:20:34.440]   He's not in the book,
[00:20:34.440 --> 00:20:36.880]   but he said something to me in another conversation.
[00:20:36.880 --> 00:20:40.960]   He had tried to retire and he said,
[00:20:40.960 --> 00:20:43.320]   he was stocking shelves in the food pantry.
[00:20:43.320 --> 00:20:46.080]   And he said, even though he enjoyed that work,
[00:20:46.080 --> 00:20:48.320]   he said, I took a step back and realized
[00:20:48.320 --> 00:20:51.120]   that my highest, best use in this world
[00:20:51.120 --> 00:20:54.920]   was probably not stocking food pantry shelves.
[00:20:54.920 --> 00:20:56.320]   Even though I liked meeting people
[00:20:56.320 --> 00:20:57.880]   and I wanted to continue to do it,
[00:20:57.880 --> 00:21:00.480]   it was probably going back to some version
[00:21:00.480 --> 00:21:02.000]   of my life's work.
[00:21:02.000 --> 00:21:04.960]   The work that he did with financial education
[00:21:04.960 --> 00:21:05.840]   in his column.
[00:21:05.840 --> 00:21:07.780]   And so I guess for me,
[00:21:07.780 --> 00:21:09.320]   that's something I've been thinking about
[00:21:09.320 --> 00:21:11.820]   and I would urge all of you to think about.
[00:21:11.820 --> 00:21:13.680]   Is there an aspect of your work
[00:21:13.680 --> 00:21:16.080]   or maybe something that you didn't explore in your work
[00:21:16.080 --> 00:21:18.680]   that you wanna carry forward later in life?
[00:21:18.680 --> 00:21:20.400]   I'm hoping people will come away
[00:21:20.400 --> 00:21:24.960]   with some impetus to think through those things.
[00:21:24.960 --> 00:21:30.920]   - One of the things that many people talk about
[00:21:30.920 --> 00:21:32.480]   as they're thinking about retirement
[00:21:32.480 --> 00:21:33.980]   is where they wanna live.
[00:21:33.980 --> 00:21:36.960]   So I know, Harry, you had shared
[00:21:36.960 --> 00:21:40.480]   that you've lived in five houses in three states
[00:21:40.480 --> 00:21:41.800]   in the last six years
[00:21:41.800 --> 00:21:45.300]   after leaving your full-time job in California.
[00:21:45.300 --> 00:21:47.840]   Tell us a little bit about that adventure
[00:21:47.840 --> 00:21:50.440]   and lessons you've learned along the way.
[00:21:50.440 --> 00:21:51.260]   - Sure.
[00:21:51.260 --> 00:21:56.260]   I worked in San Jose, California for about 20 years.
[00:21:56.260 --> 00:21:59.120]   Quit my job in 2018.
[00:21:59.120 --> 00:22:03.720]   We moved to Nevada, Reno, Nevada in 2020,
[00:22:03.720 --> 00:22:05.900]   right before the pandemic.
[00:22:05.900 --> 00:22:08.880]   Moved again in 2021 to our current place,
[00:22:08.880 --> 00:22:12.420]   Midway, Utah, about one hour east of Salt Lake City.
[00:22:12.420 --> 00:22:15.960]   Out of all those moves,
[00:22:15.960 --> 00:22:18.160]   I think my biggest takeaway is,
[00:22:18.160 --> 00:22:20.340]   A, you don't have to move.
[00:22:20.340 --> 00:22:23.340]   (audience laughing)
[00:22:23.340 --> 00:22:27.720]   News media publish a lot of lists,
[00:22:27.720 --> 00:22:30.200]   best places to retire in America.
[00:22:30.200 --> 00:22:32.920]   They create the impression that everybody has to move
[00:22:32.920 --> 00:22:35.280]   or everybody's supposed to move.
[00:22:35.280 --> 00:22:36.960]   If you have your family,
[00:22:36.960 --> 00:22:39.520]   you have your kids grow up in the area,
[00:22:39.520 --> 00:22:41.000]   they're still there.
[00:22:41.000 --> 00:22:43.560]   You have your network, you have your activities.
[00:22:43.560 --> 00:22:45.280]   Don't have to move.
[00:22:45.280 --> 00:22:47.940]   If you do move, I would say,
[00:22:47.940 --> 00:22:52.940]   have a strong non-financial reason for your move.
[00:22:52.940 --> 00:22:55.040]   You want to move closer to your family
[00:22:55.040 --> 00:22:57.360]   or for us, it's activities.
[00:22:57.360 --> 00:22:59.460]   We like skiing and hiking,
[00:22:59.460 --> 00:23:02.040]   so we picked Reno, Nevada for skiing and hiking
[00:23:02.040 --> 00:23:03.800]   near Lake Tahoe area.
[00:23:03.920 --> 00:23:07.000]   And then we found a better place in Midway, Utah,
[00:23:07.000 --> 00:23:09.000]   and that's where we currently are.
[00:23:09.000 --> 00:23:12.040]   Don't move for financial reasons.
[00:23:12.040 --> 00:23:16.120]   Don't move because of cost of living or taxes.
[00:23:16.120 --> 00:23:17.600]   So when we moved to Nevada,
[00:23:17.600 --> 00:23:20.360]   people say, "Hey, you moved to Nevada, no state tax.
[00:23:20.360 --> 00:23:23.200]   "You must have saved a lot of taxes."
[00:23:23.200 --> 00:23:24.780]   The first year that we moved there,
[00:23:24.780 --> 00:23:28.520]   we saved $1,000 in California state tax.
[00:23:28.520 --> 00:23:31.680]   So, and then we moved to Utah.
[00:23:31.680 --> 00:23:35.160]   Utah's state taxes are higher than California state taxes
[00:23:35.160 --> 00:23:37.860]   because it's a flat rate versus progressive.
[00:23:37.860 --> 00:23:42.600]   So move because you like somewhere,
[00:23:42.600 --> 00:23:44.320]   some activities there.
[00:23:44.320 --> 00:23:47.320]   Don't move because of cost of living or taxes.
[00:23:47.320 --> 00:23:50.240]   Living comes first before costs.
[00:23:50.240 --> 00:23:52.200]   - I have two important points to that.
[00:23:52.200 --> 00:23:54.960]   A lot of people want to move to where their kids are.
[00:23:54.960 --> 00:23:56.500]   A high percentage of kids move
[00:23:56.500 --> 00:23:59.200]   after you move to where they are.
[00:23:59.200 --> 00:24:01.280]   And so be careful about that.
[00:24:01.280 --> 00:24:04.240]   The second thing, I have seen this over and over.
[00:24:04.240 --> 00:24:07.000]   Think about healthcare where you move.
[00:24:07.000 --> 00:24:09.640]   Do not retire in rural areas.
[00:24:09.640 --> 00:24:12.080]   Rural areas are struggling with good healthcare.
[00:24:12.080 --> 00:24:15.280]   If you need long-term care, long-term care services,
[00:24:15.280 --> 00:24:17.120]   it's almost impossible to get.
[00:24:17.120 --> 00:24:20.320]   So be very careful that wherever you do move,
[00:24:20.320 --> 00:24:23.680]   that you know there's a good healthcare community there
[00:24:23.680 --> 00:24:26.480]   and people that are gonna help you as you age.
[00:24:26.480 --> 00:24:28.160]   - I guess it depends on your age.
[00:24:28.160 --> 00:24:30.120]   I'm in my 50s.
[00:24:30.120 --> 00:24:33.120]   So I trust whatever illness I have,
[00:24:33.120 --> 00:24:35.960]   anywhere in a good-sized metropolitan area,
[00:24:35.960 --> 00:24:37.480]   doctors can treat me.
[00:24:37.480 --> 00:24:40.120]   But if I develop some rare disease,
[00:24:40.120 --> 00:24:42.800]   I have to live close to a Mayo Clinic
[00:24:42.800 --> 00:24:44.400]   or a Cleveland Clinic
[00:24:44.400 --> 00:24:48.240]   or that sort of caliber of medical facilities.
[00:24:48.240 --> 00:24:50.520]   Yeah, definitely that's a consideration.
[00:24:50.520 --> 00:24:52.560]   - My book has a chapter on housing
[00:24:52.560 --> 00:24:53.800]   and I talked to Mark Miller
[00:24:53.800 --> 00:24:56.280]   about all the different dimensions of housing,
[00:24:56.280 --> 00:24:59.720]   including home equity and potentially unlacking home equity.
[00:24:59.720 --> 00:25:03.440]   But Mark made a really astute point about downsizing,
[00:25:03.440 --> 00:25:06.080]   like getting into a more age-appropriate home,
[00:25:06.080 --> 00:25:08.320]   sort of separate from the relocation decision.
[00:25:08.320 --> 00:25:10.040]   And his point was like,
[00:25:10.040 --> 00:25:11.760]   there's never a better time
[00:25:11.760 --> 00:25:14.640]   than just when you're embarking on retirement.
[00:25:14.640 --> 00:25:17.040]   You'll never be more in the driver's seat
[00:25:17.040 --> 00:25:19.680]   with the decision-making about where,
[00:25:19.680 --> 00:25:21.840]   how that move gets executed,
[00:25:21.840 --> 00:25:24.400]   how your possessions get disposed of.
[00:25:24.400 --> 00:25:26.960]   And his point, I mean, many of us have been through this
[00:25:26.960 --> 00:25:29.360]   with older parents passing away
[00:25:29.360 --> 00:25:32.200]   where you're in charge of cleaning out
[00:25:32.200 --> 00:25:34.280]   a very large and full house.
[00:25:34.280 --> 00:25:38.400]   It's not a great gift to get from your parents, I will say.
[00:25:38.400 --> 00:25:42.920]   So if you can kind of get in front of that decision-making
[00:25:42.920 --> 00:25:44.840]   and that process,
[00:25:44.840 --> 00:25:47.640]   I think that that redounds to the benefit
[00:25:47.640 --> 00:25:49.880]   of everyone's well-being,
[00:25:49.880 --> 00:25:52.640]   yours and your family members.
[00:25:52.640 --> 00:25:55.600]   - I wanna remind everyone,
[00:25:55.600 --> 00:25:56.960]   if you have questions,
[00:25:56.960 --> 00:25:59.640]   please write them on the little pieces of paper.
[00:25:59.640 --> 00:26:04.640]   Alan is walking around and he'll gather them up for us.
[00:26:04.640 --> 00:26:07.720]   I wanted to turn the conversation a bit
[00:26:07.720 --> 00:26:09.480]   to charitable giving.
[00:26:09.480 --> 00:26:13.880]   So we've talked about some tax strategies
[00:26:13.880 --> 00:26:15.920]   related to charitable giving,
[00:26:15.920 --> 00:26:19.240]   that it can be efficient to leave tax-deferred IRAs
[00:26:19.240 --> 00:26:23.880]   to charities or give appreciated securities
[00:26:23.880 --> 00:26:27.320]   to a donor-advised fund for later granting.
[00:26:27.320 --> 00:26:31.040]   And I'm wondering just in sort of a bigger picture way,
[00:26:31.040 --> 00:26:35.360]   are there conversations that you have with clients
[00:26:35.360 --> 00:26:38.480]   or questions that we should be asking ourselves
[00:26:38.480 --> 00:26:43.160]   about how charitable giving fits into our goals?
[00:26:43.160 --> 00:26:46.840]   - At the risk of getting into the investing section,
[00:26:46.840 --> 00:26:48.600]   I can see charitable giving as an opportunity
[00:26:48.600 --> 00:26:50.240]   to clean up one's portfolio.
[00:26:50.240 --> 00:26:52.040]   A lot of times folks will come to me
[00:26:52.040 --> 00:26:54.000]   with some stuff they bought themselves
[00:26:54.000 --> 00:26:56.120]   or maybe some old employer stock,
[00:26:56.120 --> 00:27:00.400]   or often it's gonna be that 1% advisor portfolio
[00:27:00.400 --> 00:27:02.040]   that they've fired the advisor
[00:27:02.040 --> 00:27:04.640]   and now they're left with this dumpster fire
[00:27:04.640 --> 00:27:06.200]   of an investment portfolio.
[00:27:06.200 --> 00:27:08.120]   And so that can be a good time
[00:27:08.120 --> 00:27:10.480]   to prioritize getting rid of those things
[00:27:10.480 --> 00:27:12.080]   in a tax-efficient manner,
[00:27:12.080 --> 00:27:15.000]   giving it to a donor-advised fund, et cetera.
[00:27:15.000 --> 00:27:18.040]   - Yeah, I'm not QCD ages yet.
[00:27:18.040 --> 00:27:21.080]   So before QCD, donor-advised fund
[00:27:21.080 --> 00:27:23.000]   is probably the best vehicle.
[00:27:23.000 --> 00:27:26.320]   But I would suggest if you use a donor-advised fund,
[00:27:26.320 --> 00:27:28.240]   use it more as a pass-through.
[00:27:28.240 --> 00:27:30.080]   Don't hold money there.
[00:27:30.080 --> 00:27:31.760]   Donate to donor-advised funds
[00:27:31.760 --> 00:27:33.720]   and then disperse the money right away.
[00:27:33.720 --> 00:27:37.640]   - I sort of disagree with that.
[00:27:37.640 --> 00:27:39.680]   It depends on the situation.
[00:27:39.680 --> 00:27:42.200]   I mean, we've had clients with long-time
[00:27:42.200 --> 00:27:44.080]   donor-advised funds that are invested
[00:27:44.080 --> 00:27:49.080]   and it's been fun for them that they've grown.
[00:27:49.160 --> 00:27:51.360]   That pie that they're giving to charity
[00:27:51.360 --> 00:27:53.200]   and they're giving along the way.
[00:27:53.200 --> 00:27:56.520]   But like I talked about the golden age
[00:27:56.520 --> 00:28:00.480]   of tax planning and retirement from 60 to 70 yesterday
[00:28:00.480 --> 00:28:05.160]   and we'll do a nice lump sum of appreciated stock,
[00:28:05.160 --> 00:28:07.520]   cleaning up portfolio like you said,
[00:28:07.520 --> 00:28:10.240]   that we know what their charitable intentions are
[00:28:10.240 --> 00:28:11.600]   for the next 10 years.
[00:28:11.600 --> 00:28:14.040]   And now we've been able to do other nice things
[00:28:14.040 --> 00:28:16.560]   like get rid of other appreciated stock
[00:28:16.560 --> 00:28:19.640]   or do Roth conversions or IRA distributions.
[00:28:19.640 --> 00:28:21.760]   So it can, yes, there is a fee
[00:28:21.760 --> 00:28:23.680]   with having a charitable gift fund,
[00:28:23.680 --> 00:28:25.040]   but it's not that high.
[00:28:25.040 --> 00:28:27.280]   I mean, well, fidelity is what we use
[00:28:27.280 --> 00:28:29.680]   and it's not that high to have that.
[00:28:29.680 --> 00:28:39.120]   And so, I mean, every situation's different.
[00:28:39.120 --> 00:28:42.160]   And so just make sure that you're thinking through
[00:28:42.160 --> 00:28:44.520]   both short-term and long-term
[00:28:44.520 --> 00:28:47.360]   about what your goals are charitably
[00:28:47.360 --> 00:28:50.760]   and doing it in the most tax-efficient manner.
[00:28:50.760 --> 00:28:54.200]   - I will say, I kind of agree with Harry though.
[00:28:54.200 --> 00:28:56.920]   I do not understand why the fees are so high.
[00:28:56.920 --> 00:29:01.640]   If I'm putting some plain vanilla security in there
[00:29:01.640 --> 00:29:04.440]   like employer stock from a large company,
[00:29:04.440 --> 00:29:07.320]   why am I having this, is it 50 basis points
[00:29:07.320 --> 00:29:09.060]   or something drag on?
[00:29:09.060 --> 00:29:12.000]   I don't understand what the fees are about.
[00:29:12.000 --> 00:29:14.720]   So, you know, when you give money to,
[00:29:14.720 --> 00:29:16.880]   when you put it into fidelity charitable,
[00:29:16.880 --> 00:29:18.480]   the fees are not 50 basis points.
[00:29:18.480 --> 00:29:19.800]   It's actually a lot lower.
[00:29:19.800 --> 00:29:23.280]   The reason the fees are there is because they have to check
[00:29:23.280 --> 00:29:25.560]   and make sure the charities are qualified charities.
[00:29:25.560 --> 00:29:28.320]   So it's more, it's a logistical thing.
[00:29:28.320 --> 00:29:30.320]   Your stock is going to be sold
[00:29:30.320 --> 00:29:34.360]   and that's going to be invested in a diversified portfolio.
[00:29:34.360 --> 00:29:36.640]   So, you know, there's a fee for that.
[00:29:36.640 --> 00:29:38.640]   I don't think it's, I mean, let me,
[00:29:38.640 --> 00:29:41.240]   I think fidelity's 35 basis points.
[00:29:41.240 --> 00:29:43.760]   So it's not, and it goes down.
[00:29:43.760 --> 00:29:45.560]   So it's not that high,
[00:29:45.560 --> 00:29:50.560]   but that's what you pay for, for that tax efficiency.
[00:29:50.560 --> 00:29:56.640]   - A thing I didn't know about donor advised funds
[00:29:56.640 --> 00:30:00.240]   until became the treasurer of a nonprofit organization,
[00:30:00.240 --> 00:30:04.560]   Schwab Charitable, they don't have direct deposit.
[00:30:04.560 --> 00:30:06.700]   They just send you a check every time.
[00:30:06.700 --> 00:30:08.960]   What the heck?
[00:30:08.960 --> 00:30:11.800]   (all laughing)
[00:30:11.800 --> 00:30:13.160]   - Yeah. Fidelity Vanguard.
[00:30:13.160 --> 00:30:17.480]   Yeah. It's just, anyway, small little tidbit.
[00:30:17.480 --> 00:30:18.840]   I love donor advised funds.
[00:30:18.840 --> 00:30:20.420]   One thing I do like to point out,
[00:30:20.420 --> 00:30:25.000]   because some people, financial services companies,
[00:30:25.000 --> 00:30:28.260]   promote them as this tax strategy.
[00:30:28.260 --> 00:30:33.000]   They are helpful, but they are an administrative tool.
[00:30:33.000 --> 00:30:36.840]   Like any tax savings you would have had
[00:30:36.840 --> 00:30:38.320]   from donating to a donor advised fund,
[00:30:38.320 --> 00:30:40.880]   it's exactly, literally precisely the same
[00:30:40.880 --> 00:30:42.820]   as if you just donated to some other charity.
[00:30:42.820 --> 00:30:44.540]   They're helpful from an administrative point of view,
[00:30:44.540 --> 00:30:47.280]   because you can do, like we were just talking about,
[00:30:47.280 --> 00:30:49.920]   where you can donate some all at once,
[00:30:49.920 --> 00:30:51.440]   get some tax savings right now,
[00:30:51.440 --> 00:30:53.720]   and then spread that out over some years,
[00:30:53.720 --> 00:30:56.120]   or useful if you want to keep yourself anonymous
[00:30:56.120 --> 00:30:58.320]   so you don't end up on mailing lists.
[00:30:58.320 --> 00:31:01.460]   Also convenient if you have your Vanguard account
[00:31:01.460 --> 00:31:02.560]   and Vanguard charitable account,
[00:31:02.560 --> 00:31:06.160]   so you can just add your appreciated stock
[00:31:06.160 --> 00:31:09.560]   to the charitable fund, whereas not every organization
[00:31:09.560 --> 00:31:12.040]   is set up for you to give them shares of stock.
[00:31:12.040 --> 00:31:14.320]   So lots of administrative benefits,
[00:31:14.320 --> 00:31:17.680]   but it's just the same thing from a tax point of view.
[00:31:17.680 --> 00:31:19.880]   And I'm gonna add one thing to that.
[00:31:19.880 --> 00:31:23.440]   I find that when clients set up a charitable giving fund,
[00:31:23.440 --> 00:31:26.100]   and I don't know, I only use Fidelity,
[00:31:26.100 --> 00:31:27.680]   I haven't used any other ones,
[00:31:27.680 --> 00:31:29.800]   it's so easy to give away money,
[00:31:29.800 --> 00:31:31.880]   so they become more charitable,
[00:31:31.880 --> 00:31:34.320]   which is, for a lot of our clients, it's a good thing.
[00:31:34.320 --> 00:31:37.480]   And I actually have a Fidelity donor advised fund,
[00:31:37.480 --> 00:31:39.800]   and I get on there, and it keeps this big list
[00:31:39.800 --> 00:31:41.800]   of all the shares, it's like, oh, I gotta give money to them,
[00:31:41.800 --> 00:31:43.880]   and you just go cha-ching, cha-ching, cha-ching.
[00:31:43.880 --> 00:31:46.080]   And so I don't know whether that's good or bad.
[00:31:46.080 --> 00:31:48.000]   If you have a client with spending issues, it's bad,
[00:31:48.000 --> 00:31:51.000]   but if you have a client that needs to be more charitable,
[00:31:51.000 --> 00:31:51.900]   it's a good thing.
[00:31:51.900 --> 00:31:55.920]   - I'm gonna turn to a different topic.
[00:31:55.920 --> 00:32:00.480]   So we're hearing every day, cyber frauds,
[00:32:00.480 --> 00:32:04.600]   data breaches, all sorts of scams out there.
[00:32:04.600 --> 00:32:06.640]   Are there steps that people should take
[00:32:06.640 --> 00:32:08.120]   to protect themselves?
[00:32:08.120 --> 00:32:10.560]   Asking for a friend, should I finally do
[00:32:10.560 --> 00:32:13.160]   those credit freezes that people talk about?
[00:32:13.160 --> 00:32:15.040]   - Yes. - Yes, awesome.
[00:32:15.040 --> 00:32:20.520]   Any other steps I should be doing besides that?
[00:32:20.520 --> 00:32:24.520]   - Yeah, freeze your credit, freeze your spouse's credit,
[00:32:24.520 --> 00:32:25.920]   freeze your kid's credit.
[00:32:27.960 --> 00:32:32.880]   Gosh, be very suspicious of any text messages you get.
[00:32:32.880 --> 00:32:35.880]   Don't click on any links on any text messages.
[00:32:35.880 --> 00:32:39.040]   If a financial institution calls you or texts you
[00:32:39.040 --> 00:32:41.780]   and says there's an issue, do not respond via that medium.
[00:32:41.780 --> 00:32:44.840]   Say, thank you for the information, hang up,
[00:32:44.840 --> 00:32:47.780]   and then go to the website and contact them via the website,
[00:32:47.780 --> 00:32:50.160]   via the phone number that's on the website.
[00:32:50.160 --> 00:32:54.160]   Moreover, do not Google an organization's phone number,
[00:32:54.160 --> 00:32:55.960]   'cause that is a common scam now.
[00:32:55.960 --> 00:32:58.160]   The scammers are getting really good at SEO.
[00:32:58.160 --> 00:33:00.200]   So if you're looking for a financial institution's
[00:33:00.200 --> 00:33:04.320]   phone number, and you failed a Vanguard or whatever,
[00:33:04.320 --> 00:33:07.480]   and you Google it as opposed to going to the site directly,
[00:33:07.480 --> 00:33:11.320]   the search tools may pull from a scammer's website,
[00:33:11.320 --> 00:33:13.640]   and then you'll be connected directly to a scammer.
[00:33:13.640 --> 00:33:16.080]   So always connect with the organization directly
[00:33:16.080 --> 00:33:18.320]   on your own, even if that organization
[00:33:18.320 --> 00:33:20.060]   supposedly reaches out to you.
[00:33:20.060 --> 00:33:23.840]   - I would find having fewer accounts
[00:33:23.840 --> 00:33:25.880]   or fewer institutions help.
[00:33:25.880 --> 00:33:28.600]   So if I get a scam message saying my Chase account
[00:33:28.600 --> 00:33:31.560]   has some problems, I don't have a Chase account.
[00:33:31.560 --> 00:33:33.640]   So if I only have one account,
[00:33:33.640 --> 00:33:37.760]   then those messages will tend to have less effect.
[00:33:37.760 --> 00:33:40.680]   In this realm, I find usually brokers
[00:33:40.680 --> 00:33:43.140]   have better security than banks,
[00:33:43.140 --> 00:33:45.220]   because they deal with large sum of money.
[00:33:45.220 --> 00:33:49.600]   So that's why I use a broker account for my cash flow.
[00:33:49.600 --> 00:33:52.320]   - One piece of feedback we had on this conference
[00:33:52.320 --> 00:33:54.800]   is that this would be a good future session.
[00:33:54.800 --> 00:33:58.640]   So I have taken that away, how to protect yourself,
[00:33:58.640 --> 00:34:01.760]   you know, all dimensions of your financial life
[00:34:01.760 --> 00:34:02.600]   from fraudsters.
[00:34:02.600 --> 00:34:04.440]   I think that would be a great next session.
[00:34:04.440 --> 00:34:06.220]   Couple things I would add.
[00:34:06.220 --> 00:34:09.040]   Password manager is a really good practice.
[00:34:09.040 --> 00:34:11.080]   If you haven't set one up, it's a little bit of a pain
[00:34:11.080 --> 00:34:13.220]   to set it up, but once it's up and running,
[00:34:13.220 --> 00:34:14.560]   it's not too difficult.
[00:34:14.560 --> 00:34:16.480]   And then I just wanted to mention,
[00:34:16.480 --> 00:34:20.320]   we did for our podcast a conversation with Kathy Stokes,
[00:34:20.320 --> 00:34:23.880]   who is director of fraud prevention for AARP.
[00:34:23.880 --> 00:34:27.160]   And I asked, so where is sort of the epicenter
[00:34:27.160 --> 00:34:28.600]   of financial fraud right now?
[00:34:28.600 --> 00:34:32.640]   And her answer was very clear, crypto, crypto, crypto.
[00:34:32.640 --> 00:34:35.440]   And she said that there is so much scamming going on
[00:34:35.440 --> 00:34:36.380]   in the crypto space.
[00:34:36.380 --> 00:34:38.820]   So for those of you who are crypto curious,
[00:34:38.820 --> 00:34:43.240]   after Matt Hogan and Rick Ferry talked yesterday,
[00:34:43.240 --> 00:34:46.920]   just really be on your guard in that space.
[00:34:46.920 --> 00:34:49.740]   Not everyone is out to scam people in the crypto space,
[00:34:49.740 --> 00:34:53.240]   but I think scams are alive and well there,
[00:34:53.240 --> 00:34:55.020]   and it's certainly less regulated,
[00:34:55.020 --> 00:34:57.280]   so you just need to be super careful.
[00:34:57.280 --> 00:34:59.720]   - One thing I wanna add,
[00:34:59.720 --> 00:35:01.880]   not that I'm pushing financial advisors,
[00:35:01.880 --> 00:35:06.640]   but we get, as an independent RIA,
[00:35:06.640 --> 00:35:09.960]   we sometimes get people calling us,
[00:35:09.960 --> 00:35:13.160]   trying to impersonate a client to try to get money.
[00:35:13.160 --> 00:35:18.160]   And we know every client, and it's interesting,
[00:35:18.800 --> 00:35:22.420]   the stories we get told, but we catch it right away.
[00:35:22.420 --> 00:35:24.260]   We have people try to email us
[00:35:24.260 --> 00:35:26.700]   when they've hacked into a client's email,
[00:35:26.700 --> 00:35:29.600]   email us pretending they're a client,
[00:35:29.600 --> 00:35:31.100]   but we know our clients so well,
[00:35:31.100 --> 00:35:33.820]   and we have processes in place to call the client.
[00:35:33.820 --> 00:35:35.740]   And then as soon as we recognize
[00:35:35.740 --> 00:35:39.180]   that a client's been compromised, we freeze everything.
[00:35:39.180 --> 00:35:41.680]   We notify the custodian.
[00:35:41.680 --> 00:35:44.300]   So that is, especially as you get older,
[00:35:44.300 --> 00:35:48.500]   the scams are getting hard, just amazing what they do.
[00:35:48.500 --> 00:35:51.720]   So that is one benefit as you get older
[00:35:51.720 --> 00:35:53.700]   and maybe facing some cognitive decline
[00:35:53.700 --> 00:35:55.140]   of working with an advisor.
[00:35:55.140 --> 00:35:58.360]   Again, not that I'm pushing, but it's another layer of help.
[00:35:58.360 --> 00:36:03.500]   - So we've talked some, Carolyn talked yesterday
[00:36:03.500 --> 00:36:05.780]   about getting a less involved spouse
[00:36:05.780 --> 00:36:09.100]   more involved in the finances.
[00:36:09.100 --> 00:36:12.980]   Mike did a great session on that last year.
[00:36:12.980 --> 00:36:16.180]   Harry, when we spoke before this session,
[00:36:16.180 --> 00:36:18.500]   he said something that really resonated for me
[00:36:18.500 --> 00:36:19.980]   'cause it would be like the kind of thing
[00:36:19.980 --> 00:36:21.860]   that I would be guilty of.
[00:36:21.860 --> 00:36:26.220]   Just writing down a complex system really doesn't help.
[00:36:26.220 --> 00:36:31.220]   So tell us some more things that would be helpful
[00:36:31.220 --> 00:36:36.420]   in getting a less financially involved spouse
[00:36:36.420 --> 00:36:40.200]   ready to be more involved if necessary.
[00:36:40.200 --> 00:36:42.900]   - Sure, I read Mike's excellent book
[00:36:42.900 --> 00:36:46.100]   "After the Death of Your Spouse" or something like that.
[00:36:46.100 --> 00:36:48.220]   My biggest impression from reading the book
[00:36:48.220 --> 00:36:50.660]   is it's a little late by that time.
[00:36:50.660 --> 00:36:55.660]   So you wanna get your spouse involved or partner,
[00:36:55.660 --> 00:37:00.800]   get them on the same page, keeping them informed.
[00:37:00.800 --> 00:37:03.460]   Part of the battle is just know what you have.
[00:37:03.460 --> 00:37:05.780]   So Mike talks a lot in the book
[00:37:05.780 --> 00:37:09.180]   about how to find out where you have your accounts.
[00:37:09.180 --> 00:37:11.240]   It's a little late there.
[00:37:11.240 --> 00:37:13.060]   You don't wanna leave a detective worker
[00:37:13.060 --> 00:37:14.820]   for your spouse after you die.
[00:37:14.820 --> 00:37:18.380]   So it's better to keep your spouse informed.
[00:37:18.380 --> 00:37:21.540]   And the best way to do that is while you're still here.
[00:37:21.540 --> 00:37:25.900]   And from my writing, a lot of people talk about
[00:37:25.900 --> 00:37:29.480]   having a death binder or a letter of instructions.
[00:37:29.480 --> 00:37:32.980]   To me, that's less helpful
[00:37:32.980 --> 00:37:34.860]   because whenever I write something,
[00:37:34.860 --> 00:37:37.260]   I always forget some basic
[00:37:37.260 --> 00:37:40.620]   because the knowledge level is different.
[00:37:40.620 --> 00:37:43.740]   So what you deem, of course, assumptions,
[00:37:43.740 --> 00:37:46.700]   you have a lot of assumptions when you write down things,
[00:37:46.700 --> 00:37:49.380]   a lot of things that you didn't realize
[00:37:49.380 --> 00:37:52.060]   that's needed for your spouse to understand.
[00:37:52.060 --> 00:37:55.140]   So if you make your system simple,
[00:37:55.140 --> 00:37:58.460]   then you can involve your spouse right now.
[00:37:58.460 --> 00:38:00.860]   Then you don't have to write that instruction.
[00:38:00.860 --> 00:38:04.780]   Or better yet, have your spouse write down your system.
