
[00:00:00.000 --> 00:00:04.000]   Time to text the group chat because Barbados is now closer than ever.
[00:34:23.000 --> 00:34:36.000]   "How do you reconcile the idea that the population demographic shift will largely affect the productivity of a country with the idea that building a rental portfolio will be a good investment long term?"
[00:34:36.000 --> 00:34:45.000]   This is something that frightens me as I build a rental portfolio and wonder if the population crashes, what the heck's going to happen to my investment?
[00:34:45.000 --> 00:34:56.000]   I think you have to take that into account. You certainly have to take that into account and you have to think about it very intentionally. Let's use an example.
[00:34:56.000 --> 00:35:11.000]   There's a big difference between building a rental property portfolio in Tucson, Arizona versus in Leningrad, Russia. I haven't been to Leningrad, Russia, but I'm pretty confident their population is not increasing.
[00:35:11.000 --> 00:35:23.000]   The Russian demographics are fairly terminal. They've lost hundreds of thousands of young people through their war and they're going to lose many, many more.
[00:35:23.000 --> 00:35:28.000]   They've had out migration of hundreds of thousands of people fleeing the country.
[00:35:28.000 --> 00:35:39.000]   The idea that my rental property is always going to be valuable in – again, I made up Leningrad. I don't even know where that is or if it's a real city.
[00:35:39.000 --> 00:35:46.000]   My Russian geography is poor. The idea that this is going to be valuable forever is just simply not true.
[00:35:46.000 --> 00:35:53.000]   You can go to all around the world. You can find ghost towns and ghost cities. Go and look at Italy, the famous $1 houses in Italy.
[00:35:53.000 --> 00:35:59.000]   YouTube is full of some really remarkable – I should have used Italy rather than Russia.
[00:35:59.000 --> 00:36:07.000]   Go to YouTube and search $1 houses and search basically ghost towns of Italy and watch some of the documentaries that are on there in Italy.
[00:36:07.000 --> 00:36:18.000]   What you'll see is there are entire towns that are full of beautiful houses, at least the bones, the basic bones of these houses that have been abandoned and they're just sitting there.
[00:36:18.000 --> 00:36:31.000]   Again, you can literally come in and buy the house for $1 and have an Italian villa that of course you're going to need to put some tens of thousands of dollars into fixing up if you'll come and move to this town.
[00:36:31.000 --> 00:36:33.000]   But what you see, why does that exist?
[00:36:33.000 --> 00:36:48.000]   Well, the Italian demographics have imploded. The Italians didn't have babies and now they don't have enough babies to have babies and so the country is dying and it already doesn't really matter.
[00:36:48.000 --> 00:37:01.000]   It's not big enough to really matter on a big space, on any like significant level and as the old people die off, it will shrink more and more into kind of global impotence.
[00:37:01.000 --> 00:37:11.000]   The Italian culture, we're probably going to appreciate a lot of things about it, but 50 years from now, Italy as we know it, the Italian language, the Italian culture will just be a small kind of provincial place.
[00:37:11.000 --> 00:37:27.000]   In addition to that, but in those lessons, that doesn't mean that you can buy a $1 house in Rome or in Verona or in some places.
[00:37:27.000 --> 00:37:31.000]   There are many towns in Italy that are doing very well and are thriving.
[00:37:31.000 --> 00:37:43.000]   And so the biggest danger is if you own real estate that is out in the suburbs or is out in a small town in a place with dying demographics.
[00:37:43.000 --> 00:37:56.000]   The big cities, the big trend of the last decades, I don't know if it's a century is too much, but basically the big trend of industrialization has been the movement from the rural farm and the small town to the big cities.
[00:37:56.000 --> 00:37:58.000]   And this is still the case.
[00:37:58.000 --> 00:38:04.000]   It's a case all over the United States of America that very few people that grow up in a small town want to stay there.
[00:38:04.000 --> 00:38:06.000]   They want to go for opportunities.
[00:38:06.000 --> 00:38:10.000]   They want to go to the city and they go to try to strike their fortune.
[00:38:10.000 --> 00:38:26.000]   And as romantically as we might see the small towns, we understand that living in a place with small towns is in some ways an economic death sentence and especially was prior to internet connectivity and our ability to more and more earn our living online.
[00:38:26.000 --> 00:38:38.000]   And so I think that if I owned a rental property portfolio in a little town that was 200 miles from a city, I would be very concerned that there's just not going to be a lot of growth.
[00:38:38.000 --> 00:38:40.000]   There's always going to be a ban on buildings, etc.
[00:38:40.000 --> 00:38:44.000]   It might give me some current income, but there's certainly not a lot of growth.
[00:38:44.000 --> 00:38:54.000]   Now on the other hand, if I'm in a big population center and if I'm in a big city that has that attractive quality, then perhaps it's different.
[00:38:54.000 --> 00:39:04.000]   And especially if I'm in a downtown area, an area where there is a neighborhood that's very attractive, etc., then now we have much more quality.
[00:39:04.000 --> 00:39:09.000]   Big cities attract people from other places who are coming for opportunity.
[00:39:09.000 --> 00:39:16.000]   In many countries of the world, this is very easy to see because it's very different in the United States.
[00:39:16.000 --> 00:39:24.000]   In many countries, there's one city or maximum say three cities that has all of this attractive power.
[00:39:24.000 --> 00:39:32.000]   If you are growing up in Nicaragua and you want to go and make your fortune, there's one city you're going to go to.
[00:39:32.000 --> 00:39:33.000]   A city is Managua.
[00:39:33.000 --> 00:39:36.000]   If you're growing up in Costa Rica, there's one city you're going to go to.
[00:39:36.000 --> 00:39:37.000]   It's San Jose.
[00:39:37.000 --> 00:39:40.000]   You're not going to other places.
[00:39:40.000 --> 00:39:43.000]   There's just one city and that's where everyone's going to go.
[00:39:43.000 --> 00:39:52.000]   That's different than the United States, where the United States certainly has New York City, L.A., Miami maybe, some of these big cities.
[00:39:52.000 --> 00:39:57.000]   But there's also Tucson and there's Denver and there's Seattle and there's Atlanta.
[00:39:57.000 --> 00:40:03.000]   The United States has 40 big cities that have this attractive power.
[00:40:03.000 --> 00:40:12.000]   Then in those cities, inside any city, if you're in the great neighborhoods, those neighborhoods don't lose their attraction.
[00:40:12.000 --> 00:40:21.000]   I think that there's very good reason to want to have downtown property in the best neighborhoods, the old neighborhoods, the historic neighborhoods, etc.
[00:40:21.000 --> 00:40:30.000]   Where I think the danger is in the suburbs or in a bedroom community suburbs that's outside of the big cities.
[00:40:30.000 --> 00:40:38.000]   The good thing is the demographics in the United States are not as bad as Italy, but does need to be considered.
[00:40:38.000 --> 00:40:45.000]   I think there are some good examples of how it is working out today and how it's likely to work out in the future in the United States.
[00:40:45.000 --> 00:40:48.000]   Okay.
[00:40:48.000 --> 00:40:54.000]   Who am I looking to for more information on this topic?
[00:40:54.000 --> 00:40:56.000]   Do you have any other resources before I let you go?
[00:40:56.000 --> 00:40:58.000]   Probably CityData, right?
[00:40:58.000 --> 00:41:04.000]   Yeah, CityData website. Look at the demographics of your area. Look at the numbers, etc. and just compare them.
[00:41:04.000 --> 00:41:11.000]   Beyond that, I don't know. I mean, Peter Zahan, I've been mentioning him a lot lately.
[00:41:11.000 --> 00:41:16.000]   He's been super active and he talks about some of that stuff in the United States as well.
[00:41:16.000 --> 00:41:18.000]   You can go and you can hear his arguments, right?
[00:41:18.000 --> 00:41:26.000]   For example, he will give the argument that Texas is perfectly positioned to continue to thrive in the coming decades.
[00:41:26.000 --> 00:41:43.000]   There's this massive confluence of factors, long-range factors, that mean that the economic prospects for Texas, especially the Houston-Dallas-Austin triangle, are really, really powerful on a number of levels.
[00:41:43.000 --> 00:41:45.000]   You can go in here and talk about some of those things.
[00:41:45.000 --> 00:41:52.000]   I think that in general, you could probably just feel it yourself in your town and feel it.
[00:41:52.000 --> 00:41:59.000]   I guess the other thing I would say is I don't know how impactful this would be for you as an individual investor.
[00:41:59.000 --> 00:42:07.000]   Because when you're talking about demographics, you're talking about something that's probably beyond most people's investment lifetime.
[00:42:07.000 --> 00:42:12.000]   You're talking about a 40-year projection when you might want to own a property for 20 years.
[00:42:12.000 --> 00:42:20.000]   Yes, you're concerned about it, but it may not actually affect you that significantly.
[00:42:20.000 --> 00:42:24.000]   I may or may not be handing down a house to my children's children.
[00:42:24.000 --> 00:42:27.000]   It's not necessarily the only consideration to make.
[00:42:27.000 --> 00:42:34.000]   That's all I've been doing when I check out areas is looking at census data and growth and stuff like that.
[00:42:34.000 --> 00:42:39.000]   I haven't been to Zyhan's work yet, but I have heard you mention it.
[00:42:39.000 --> 00:42:42.000]   What region of the country are you in?
[00:42:42.000 --> 00:42:45.000]   I'm in the eastern side of Washington.
[00:42:45.000 --> 00:42:54.000]   I love that area. I just don't know where other than Tacoma. I'm not sure where your base is.
[00:42:54.000 --> 00:42:58.000]   That's my phone number, but I'm on the other side of the mountains.
[00:42:58.000 --> 00:43:01.000]   We divided the state down the Cascades Mountain Range.
[00:43:01.000 --> 00:43:08.000]   The people on the west side are the wet-siders and the people on the east side are the east-siders.
[00:43:08.000 --> 00:43:13.000]   What is the free state of—I forgot the name of it—Liberty or something?
[00:43:13.000 --> 00:43:16.000]   Yeah, man. Wouldn't that be something?
[00:43:16.000 --> 00:43:19.000]   The 51st state movement out there.
[00:43:19.000 --> 00:43:29.000]   At the end of the day, unless you're trying to build a portfolio of 100 houses, I don't know that that's going to be super important.
[00:43:29.000 --> 00:43:37.000]   If you have 5 houses or 10 houses, depending on what your target is, I think if you have 5 or 10 houses that are attractive, that rent well, etc.,
[00:43:37.000 --> 00:43:42.000]   then I don't know that demographics should be the key thing.
[00:43:42.000 --> 00:43:45.000]   The house quality matters a lot.
[00:43:45.000 --> 00:43:49.000]   I get worried about small towns. I get worried about suburbs.
[00:43:49.000 --> 00:43:58.000]   I think that in the future the suburbs are going to hurt in many places, but I don't think any of that stuff is near enough to this.
[00:43:58.000 --> 00:44:04.000]   I don't think that these factors are as significant in the United States as they are in many other countries.
[00:44:04.000 --> 00:44:10.000]   The U.S. demographics are not awesome, but they're less bad than the vast majority of places in the world.
[00:44:10.000 --> 00:44:15.000]   The United States has a fertility ratio of 1.8 or 1.9.
[00:44:15.000 --> 00:44:18.000]   South Korea has a fertility ratio of 1.1.
[00:44:18.000 --> 00:44:21.000]   It's almost half.
[00:44:21.000 --> 00:44:24.000]   How do you invest in South Korea? I don't know.
[00:44:24.000 --> 00:44:27.000]   When you have a fertility ratio of 1.1.
[00:44:27.000 --> 00:44:33.000]   The United States is better and has a lot more future, so it wouldn't be my primary factor.
[00:44:33.000 --> 00:44:39.000]   I might be getting a little wrapped around the axle on something, but it was just an interesting idea that I had.
[00:44:39.000 --> 00:44:44.000]   Go and watch a couple documentaries on YouTube of Italy.
[00:44:44.000 --> 00:44:54.000]   I think there is the obvious solution of here's this attractive country, this tremendous culture that around the world people really love,
[00:44:54.000 --> 00:45:00.000]   and yet look at what happens in a country that loses its young.
[00:45:00.000 --> 00:45:04.000]   You can see it play out very, very clearly in front of your face.
[00:45:04.000 --> 00:45:08.000]   Then consider, "Okay, if that happened where I am, where would it be?"
[00:45:08.000 --> 00:45:11.000]   But again, I come back to timing.
[00:45:11.000 --> 00:45:17.000]   If it happened where you were, you would have a whole lot of time to adjust to it.
[00:45:17.000 --> 00:45:22.000]   Italy sealed its fate 60 years ago.
[00:45:22.000 --> 00:45:25.000]   What you see today is a result of what was 60 years ago.
[00:45:25.000 --> 00:45:30.000]   The United States has not yet sealed its fate to that degree.
[00:45:30.000 --> 00:45:31.000]   Understood.
[00:45:31.000 --> 00:45:33.000]   All right. Good talking to you.
[00:45:33.000 --> 00:45:37.000]   Check your Evernote file and call me back next week with more questions.
[00:45:37.000 --> 00:45:40.000]   We move on to Tim in Virginia.
[00:45:40.000 --> 00:45:41.000]   Welcome to the show.
[00:45:41.000 --> 00:45:42.000]   How can I serve you today, Tim?
[00:45:42.000 --> 00:45:44.000]   Hi. Thanks, Josh.
[00:45:44.000 --> 00:45:48.000]   Wow. I guess that felt like a very perfect transition for me.
[00:45:48.000 --> 00:46:09.000]   My question is I'm surprised from listening to you for a long time, I'm surprised that you haven't put more focus or emphasis on keeping your family situated geographically close to extended family or where you grew up.
[00:46:09.000 --> 00:46:16.000]   Background for that, I'm getting out of the military and trying to figure out where to land.
[00:46:16.000 --> 00:46:20.000]   I'm from a small town kind of area.
[00:46:20.000 --> 00:46:26.000]   That obviously is a downside for the discussion with your last caller.
[00:46:26.000 --> 00:46:32.000]   But I also grew up in an environment with all of my extended family around, value that a lot.
[00:46:32.000 --> 00:46:36.000]   I've been trying to figure out how to balance that.
[00:46:36.000 --> 00:46:39.000]   I was wondering what your thoughts were on that question.
[00:46:39.000 --> 00:46:48.000]   This is probably an area where I myself don't have perfect clarity.
[00:46:48.000 --> 00:47:01.000]   I think about it a lot, but I also see the apparent – I'm struggling for the word – but the apparent contradiction, I guess I'll say, among these things.
[00:47:01.000 --> 00:47:06.000]   I'll describe forthrightly what I think about.
[00:47:06.000 --> 00:47:18.000]   First, what I do today is not necessarily what I will do tomorrow, nor is it necessarily what I did up until recently.
[00:47:18.000 --> 00:47:31.000]   For context, from the time I was born until I was 33 or 34 years old, I lived in one city.
[00:47:31.000 --> 00:47:34.000]   I traveled a good amount.
[00:47:34.000 --> 00:47:35.000]   I've been to a lot of places.
[00:47:35.000 --> 00:47:38.000]   I've been to 47 of the 50 states.
[00:47:38.000 --> 00:47:40.000]   I've been to dozens of countries, et cetera.
[00:47:40.000 --> 00:47:42.000]   But I lived in one city.
[00:47:42.000 --> 00:47:48.000]   Because of that, I enjoyed strong family relationships, strong ties, et cetera.
[00:47:48.000 --> 00:47:55.000]   When I started traveling outside of my city, I didn't have any long-term ambition to leave.
[00:47:55.000 --> 00:48:00.000]   This started – I'll go ahead and go through the timeline of it along the way.
[00:48:00.000 --> 00:48:11.000]   But this started when I went on an RV trip, and I wasn't planning to leave Florida and just not be back.
[00:48:11.000 --> 00:48:14.000]   I just decided to go on an RV trip and go and travel for a time.
[00:48:14.000 --> 00:48:19.000]   We were interested and open to settling down in different places in the United States, but it wasn't a specific goal.
[00:48:19.000 --> 00:48:23.000]   It was like, "Let's go do this thing that I've wanted to do for a while and try it out."
[00:48:23.000 --> 00:48:27.000]   While we were on the RV trip, we conceived a baby.
[00:48:27.000 --> 00:48:32.000]   When we conceived the baby, I needed a place to have the baby.
[00:48:32.000 --> 00:48:36.000]   We were planning to go back to Florida to have the baby, but we were having trouble.
[00:48:36.000 --> 00:48:41.000]   We had some communications issues with the midwife that we had, and so we were just kind of heading back that way.
[00:48:41.000 --> 00:48:43.000]   But we didn't know where to go, and we didn't have a house.
[00:48:43.000 --> 00:48:51.000]   Then I came up with the idea of birth tourism, which for me had the potential to solve a significant issue that I faced.
[00:48:51.000 --> 00:49:04.000]   The issue that I faced specifically was that I was worried about whether I would be able to ethically pay taxes to a government that would use that tax money to pay for abortions.
[00:49:04.000 --> 00:49:24.000]   What happened is, in the 2016 presidential election, the two leading Democratic frontrunners, which were Bernie Sanders and Hillary Clinton, promised that if they were elected as president,
[00:49:24.000 --> 00:49:36.000]   that they would repeal the Hyde Amendment, which was a law in the United States that prohibited the use of taxpayer money to pay for abortion.
[00:49:36.000 --> 00:49:48.000]   I thought to myself, "How can I look at myself in the mirror if I'm paying taxes to the U.S. government and that money is being used to murder little babies?
[00:49:48.000 --> 00:49:52.000]   How can I do that? How is that right?"
[00:49:52.000 --> 00:50:01.000]   The great moral conundrum that I face is being a Christian, and Christians are clearly commanded to pay their taxes.
[00:50:01.000 --> 00:50:06.000]   I'll lay out the logic for you, because it's what I wrestled with at the time.
[00:50:06.000 --> 00:50:13.000]   I thought, "Okay, I have a choice. I can pay taxes, and those taxes can be used to pay for abortion."
[00:50:13.000 --> 00:50:19.000]   For years, I've struggled with the ethics of paying taxes to the war machine that is the United States of America.
[00:50:19.000 --> 00:50:27.000]   That's no secret. From probably the first 20 episodes, I talked about tax protesting and wrestled with it.
[00:50:27.000 --> 00:50:33.000]   My entire life, my country has been at war. That was not something fresh or new or different. It's just always been that way.
[00:50:33.000 --> 00:50:42.000]   Then I thought, "What do I do about this new thing, though? How do I stand and look myself in the face if my money is being used to fund abortion?"
[00:50:42.000 --> 00:50:45.000]   I thought, "How do I get out of it?"
[00:50:45.000 --> 00:50:51.000]   Back to Christian theology, I could become a tax protester. I could say, "I'm just not going to pay money that I owe."
[00:50:51.000 --> 00:50:58.000]   The problem is that in the Bible, universally, Christians are commanded to pay taxes, pay the taxes that they owe.
[00:50:58.000 --> 00:51:03.000]   You say, "Well, maybe they were being commanded to pay taxes, and it wasn't so bad.
[00:51:03.000 --> 00:51:07.000]   Maybe the government that they were being commanded to support was a little bit nicer."
[00:51:07.000 --> 00:51:14.000]   That's hogwash, right? We're talking about Nero, the guy who's sticking Christians in vats of oil and putting a stick up their butt,
[00:51:14.000 --> 00:51:18.000]   and sticking them in his garden for torches, human torches, right?
[00:51:18.000 --> 00:51:24.000]   And they're still saying, you have Jesus said, "Pay your taxes." Paul, "Pay your taxes." Peter, "Pay your taxes."
[00:51:24.000 --> 00:51:30.000]   So there's no question, right? Jesus says, "Render unto Caesar the things that are Caesar's,"
[00:51:30.000 --> 00:51:35.000]   knowing that this is the government that's going to put him to death, an unjustified death.
[00:51:35.000 --> 00:51:39.000]   And so I don't see any way that a Christian—let me rephrase that.
[00:51:39.000 --> 00:51:46.000]   I see almost no way—I want to leave myself a tiny out—but I see almost no way that a Christian cannot pay the taxes that he owes.
[00:51:46.000 --> 00:51:52.000]   But then one day, I was thinking about it, and I realized, "Wait a second. Taxes are optional.
[00:51:52.000 --> 00:51:57.000]   Taxes are entirely optional, and it's a choice that we make based upon a lifestyle.
[00:51:57.000 --> 00:52:04.000]   And if I don't want to pay taxes, I could make the ethical choice of moving and going somewhere else.
[00:52:04.000 --> 00:52:11.000]   And by the way, taxes are also optional based upon lower income." So I thought, "Well, I could do what's called legal tax protesting, right?
[00:52:11.000 --> 00:52:16.000]   I could lower my income and eliminate my tax burden by simply earning a lower income.
[00:52:16.000 --> 00:52:20.000]   So I could move to a rural part of the United States. I could grow my own food.
[00:52:20.000 --> 00:52:25.000]   I can make enough money in my business where I have enough deductions and whatnot to support my family.
[00:52:25.000 --> 00:52:29.000]   And we do homesteading or something like that, and we have a zero-dollar tax burden.
[00:52:29.000 --> 00:52:32.000]   Thus, I'm not funding abortion, but I'm following the law, right? That would be an option.
[00:52:32.000 --> 00:52:40.000]   It's just not an option that appeals to me very much." But when I realized I could move, and when I realized I could move and I could renounce my American citizenship,
[00:52:40.000 --> 00:52:50.000]   and I could follow the law, but I could also release myself from that tax obligation, and oh, by the way, if I weren't an American citizen,
[00:52:50.000 --> 00:52:57.000]   I could make 10 million bucks a year and live in a tax haven and pay zero dollars of tax to anybody completely legally.
[00:52:57.000 --> 00:53:08.000]   It completely changed everything for me. And so that was something I came to, and I realized, I said, "Well, I probably am not going to want to…
[00:53:08.000 --> 00:53:13.000]   I'm probably not going to do this, but I'd really like the option to do it."
[00:53:13.000 --> 00:53:19.000]   Because when Donald Trump got elected in 2016 on that issue, it felt like I dodged a bullet.
[00:53:19.000 --> 00:53:24.000]   I was like, "I don't have to make that… I don't have to solve that right away."
[00:53:24.000 --> 00:53:34.000]   And so I said, I resolved when on the election night 2016, I resolved I will never be in this situation where I'm so vulnerable to a political election again,
[00:53:34.000 --> 00:53:41.000]   especially an unpredictable one. So when I left, it was basically to build an escape route, and that was what birth tourism did for me.
[00:53:41.000 --> 00:53:45.000]   So I thought, "I'll build an escape route out. I'll give my children options, and I'll give myself options."
[00:53:45.000 --> 00:53:50.000]   But I didn't plan to not leave, to live outside the country. I figured, "Well, I'll probably be gone for a few months,
[00:53:50.000 --> 00:53:56.000]   then I'll be back in the United States, probably back in Florida where my family and I are."
[00:53:56.000 --> 00:54:04.000]   So then, back to the timeline. Well, after being outside the United States for a little bit, then COVID hit along the way,
[00:54:04.000 --> 00:54:09.000]   and we were able to set up a pretty good lifestyle, and we were able to travel back and forth frequently,
[00:54:09.000 --> 00:54:14.000]   and I was enjoying certain aspects of being outside of the United States.
[00:54:14.000 --> 00:54:23.000]   And along the way, the entire country has changed underneath me. And the United States of 2023 doesn't feel like the United States that I grew up in,
[00:54:23.000 --> 00:54:27.000]   and it doesn't feel like a country that I have much connection to.
[00:54:27.000 --> 00:54:35.000]   And so as I went more and more into the international space, I realized I actually am more interested in a lot of the international stuff
[00:54:35.000 --> 00:54:38.000]   than I am in specifically the United States.
[00:54:38.000 --> 00:54:46.000]   And the United States culture, which is basically, broadly speaking, worships at the altar of money,
[00:54:46.000 --> 00:54:52.000]   it doesn't feel like a very friendly, welcoming culture for me to be committed to.
[00:54:52.000 --> 00:54:59.000]   And so I have this tremendous wrestling point that there are a lot of people in the U.S. that I really like,
[00:54:59.000 --> 00:55:02.000]   but broadly speaking, the culture is pretty disgusting.
[00:55:02.000 --> 00:55:09.000]   I mean, the amount of pornography that the United States exports around the world, the amount that you have to on a daily basis,
[00:55:09.000 --> 00:55:15.000]   you're basically slapped in the face with disgusting stuff on an ongoing basis, it's just horrific.
[00:55:15.000 --> 00:55:23.000]   And so you say, "Well, I can go get rich, but I have to live in this cesspool, or I can go somewhere else and do something else."
[00:55:23.000 --> 00:55:27.000]   So I've traveled back and forth a lot, but it's just not been super attractive.
[00:55:27.000 --> 00:55:34.000]   Now, long story short, fast forward, a year or so ago, I was in the process of moving back to the United States.
[00:55:34.000 --> 00:55:38.000]   And in fact, I actually did, actually two years ago.
[00:55:38.000 --> 00:55:43.000]   I moved back, my wife and I, we rented a house in Florida near where my family was, etc.
[00:55:43.000 --> 00:55:50.000]   But at that time, I couldn't accomplish some of the things that I needed to accomplish.
[00:55:50.000 --> 00:55:54.000]   Turned out the house had mold in it that I rented, so we moved out of there a month later.
[00:55:54.000 --> 00:55:58.000]   We were bouncing around all around the country, kind of thinking about things.
[00:55:58.000 --> 00:56:03.000]   And I came to the conclusion that if I live in the United States, I should live in Florida to be near my family.
[00:56:03.000 --> 00:56:06.000]   But if I'm not going to live in Florida, then I should move elsewhere.
[00:56:06.000 --> 00:56:10.000]   So then look at the Florida lifestyle.
[00:56:10.000 --> 00:56:17.000]   It's not very attractive to somebody who lives the way that I live.
[00:56:17.000 --> 00:56:22.000]   You pay through the nose for a house that has very few amenities.
[00:56:22.000 --> 00:56:26.000]   The weather is not awesome most of the year.
[00:56:26.000 --> 00:56:36.000]   And basically, your kids wind up sitting inside in front of a screen most of the time because it's not super attractive outside.
[00:56:36.000 --> 00:56:41.000]   And I'm most attracted to the state of Florida versus any other state for many reasons.
[00:56:41.000 --> 00:56:45.000]   But it just doesn't feel like the kind of lifestyle that I want my children to grow up in.
[00:56:45.000 --> 00:56:49.000]   And it just isn't awesome.
[00:56:49.000 --> 00:56:53.000]   So the reason I would live in Florida would be to be close to family.
[00:56:53.000 --> 00:56:56.000]   So here's the other side though.
[00:56:56.000 --> 00:56:59.000]   My wife and I were talking. Over the years, we've talked a lot.
[00:56:59.000 --> 00:57:03.000]   And one of the questions we've talked about is, "Okay, well, where's going to be home?"
[00:57:03.000 --> 00:57:07.000]   We're living this weird multiple country lifestyle. We're bouncing all around the world.
[00:57:07.000 --> 00:57:10.000]   We're traveling a lot. And I really enjoy certain aspects of that.
[00:57:10.000 --> 00:57:13.000]   But her question was, "Where's going to be home?"
[00:57:13.000 --> 00:57:17.000]   What is going to be the concept of home that our children connect to?
[00:57:17.000 --> 00:57:19.000]   And I thought a lot about that.
[00:57:19.000 --> 00:57:28.000]   And what I came to realize--because I'd always imagined always living close to my parents, always living close to my extended family, etc.
[00:57:28.000 --> 00:57:37.000]   What I realized is I'm not raising my children with the sole and exclusive goal that they be next to me when I'm old.
[00:57:37.000 --> 00:57:40.000]   I appreciate that. I want to be close to them.
[00:57:40.000 --> 00:57:42.000]   But that's not why I'm raising them.
[00:57:42.000 --> 00:57:46.000]   I'm raising my children to go out and make an impact on the world.
[00:57:46.000 --> 00:57:48.000]   I'm raising my children to go out and do something.
[00:57:48.000 --> 00:57:56.000]   I'm raising my children to go and to be productive and to go and establish a beachhead wherever they feel that God leads them.
[00:57:56.000 --> 00:58:02.000]   I've always admired Baron Rothschild, the banker guy who sent his children all around the world,
[00:58:02.000 --> 00:58:07.000]   knowing basically to go and set up his empire around the world, knowing he's probably never going to see them again.
[00:58:07.000 --> 00:58:10.000]   And in fact, he didn't. I don't think he did.
[00:58:10.000 --> 00:58:16.000]   But he has all these sons and he sends them out and he builds the Rothschild banking empire.
[00:58:16.000 --> 00:58:17.000]   It's a remarkable story.
[00:58:17.000 --> 00:58:29.000]   And so I realized if I want that for my children, then what is the goal for--like, why do I not give my father the same thing?
[00:58:29.000 --> 00:58:32.000]   Like, I want to be close to family, but I want to be productive.
[00:58:32.000 --> 00:58:34.000]   I want to go out and I want to work.
[00:58:34.000 --> 00:58:37.000]   I want to go out and impact the world in a significant way.
[00:58:37.000 --> 00:58:45.000]   And so sitting at home just to be close to family, if to the extent that that hinders my ability to make a difference in the world, it's not the right decision.
[00:58:45.000 --> 00:58:48.000]   And so over the years I have tested that.
[00:58:48.000 --> 00:58:50.000]   And I've kind of gone back and forth.
[00:58:50.000 --> 00:58:56.000]   The other challenge is simply what makes a bigger difference on a day-to-day basis.
[00:58:56.000 --> 00:59:00.000]   So is it being physically next door to people?
[00:59:00.000 --> 00:59:11.000]   If you can be physically next door to your parents or physically across the street, and I mean that quite literally, then that's an amazing kind of lifestyle to live.
[00:59:11.000 --> 00:59:14.000]   But if you're 30 minutes away, okay, that's good.
[00:59:14.000 --> 00:59:21.000]   But sometimes you don't have as much of a connection as if you could be physically next door, physically across the street.
[00:59:21.000 --> 00:59:24.000]   And so I do miss my family.
[00:59:24.000 --> 00:59:27.000]   I don't see them as much as I would like to.
[00:59:27.000 --> 00:59:38.000]   So I've been testing kind of the concept of being away and wondering and considering how that impacts and how those relationships can be engaged in.
[00:59:38.000 --> 00:59:48.000]   There is some, to some degree, I think that visiting people regularly can lead to deeper relationships versus the familiarity that comes from being close on a daily basis.
[00:59:48.000 --> 01:00:03.000]   That sometimes I think that it's better to be with your family for a week and a half at a time where you're really focused on visiting and connecting on a deeper level and do that three times a year than it is to be there all the time.
[01:00:03.000 --> 01:00:12.000]   But it is, I guess, to conclude, it is something that I think about.
[01:00:12.000 --> 01:00:20.000]   It is something that I miss, but I also factor that against some of the other benefits that I have from the way that we live and where we live, etc.
[01:00:20.000 --> 01:00:30.000]   And I'm not sure where I'll be two years from now, but at the moment I feel like I shouldn't live my life with the sole goal of living next to my parents.
[01:00:30.000 --> 01:00:37.000]   My parents didn't raise me with the goal of, "Okay, Josh was going to live next door to us and we can just be together and be happy."
[01:00:37.000 --> 01:00:44.000]   They raised me to make a difference in the world and I honor them not by just living next door to them.
[01:00:44.000 --> 01:00:46.000]   I honor them by doing that.
[01:00:46.000 --> 01:00:52.000]   And I certainly have a responsibility as a son to care for them, to make sure that they're cared for, etc.
[01:00:52.000 --> 01:00:57.000]   And I want to have close relationships, but that is not the goal of life.
[01:00:57.000 --> 01:01:06.000]   The goal of life with your children, you know, there's a classic psalm that I like that says, "As arrows in the hands of an archer, so are the children of one's youth."
[01:01:06.000 --> 01:01:10.000]   And the point of an arrow is to go out and hit its target, to do something.
[01:01:10.000 --> 01:01:16.000]   And so if you have little arrows in your household, you're raising them to send them out to go and do something.
[01:01:16.000 --> 01:01:26.000]   And I believe that there's a significant element of which I honor my parents, not by having this idea that I just have to live next to them,
[01:01:26.000 --> 01:01:29.000]   but by going out and doing something in the world.
[01:01:29.000 --> 01:01:31.000]   So that's not a perfect answer.
[01:01:31.000 --> 01:01:33.000]   I recognize that the apparent conflict.
[01:01:33.000 --> 01:01:42.000]   I've only been gone for four years now and I'm not sure where I'll be a year or two from now, but that's where I'm at at the moment.
[01:01:42.000 --> 01:01:43.000]   Okay, thank you.
[01:01:43.000 --> 01:01:45.000]   Yeah, that makes sense.
[01:01:45.000 --> 01:01:58.000]   Is there, I can't think if I've ever encountered this in your podcast, but do you have a resource somewhere for the list of countries that you've focused on that met those requirements?
[01:01:58.000 --> 01:02:14.000]   Because the, I guess what I'll say is the different countries for a different lifestyle sounds like it achieves a higher magnitude of value for being away from home than what I've looked at from just being in a different city of the U.S.
[01:02:14.000 --> 01:02:16.000]   Right.
[01:02:16.000 --> 01:02:17.000]   I don't have a list.
[01:02:17.000 --> 01:02:27.000]   I can talk about it with you now and I can, I'm happy to tell you where I'm most interested in and kind of what I'm, what I personally, again, what I'm interested in.
[01:02:27.000 --> 01:02:31.000]   Actually, I don't know if I want to do too much, but I have a vision for how I want to live.
[01:02:31.000 --> 01:02:32.000]   I've been setting it up.
[01:02:32.000 --> 01:02:36.000]   We, we, I have been slow on some of that because I've been having a baby.
[01:02:36.000 --> 01:02:37.000]   Right.
