
[00:00:00.000 --> 00:00:01.000]   Hello, everybody.
[00:22:28.520 --> 00:22:33.040]   So we kind of had a rule in residency.
[00:22:33.040 --> 00:22:42.520]   And if you're safe to drive, you're safe to operate, to do surgery.
[00:22:42.520 --> 00:22:46.880]   I think the problem is that now they've shown that being sleep deprived is equivalent to
[00:22:46.880 --> 00:22:51.040]   like drinking X number of beers.
[00:22:51.040 --> 00:22:58.040]   And certainly after being on call for 36 hours, which we did routinely, I would drive home
[00:22:58.040 --> 00:22:59.040]   and I crashed.
[00:22:59.040 --> 00:23:01.400]   I actually crashed once in residency.
[00:23:01.400 --> 00:23:04.000]   It was a fender bender, but I crashed.
[00:23:04.000 --> 00:23:10.960]   And there were probably a hundred close calls where I almost crashed.
[00:23:10.960 --> 00:23:15.360]   And this is because you're driving home and people say, "Oh, you should just like take
[00:23:15.360 --> 00:23:16.520]   a nap before you go home."
[00:23:16.520 --> 00:23:18.000]   And you don't understand.
[00:23:18.000 --> 00:23:21.680]   After 36 hours in the hospital, you'll do anything to get out of there.
[00:23:21.680 --> 00:23:22.800]   You just want to go home.
[00:23:22.800 --> 00:23:27.520]   So you're not going to go to the call room and nap for 20 minutes because you just want
[00:23:27.520 --> 00:23:28.520]   to go home.
[00:23:28.520 --> 00:23:30.840]   So anyway, so it's not a deal.
[00:23:30.840 --> 00:23:36.120]   So on the 36 hours, is that straight being awake or do you get an hour or two hours of
[00:23:36.120 --> 00:23:37.120]   sleep?
[00:23:37.120 --> 00:23:38.840]   It depends.
[00:23:38.840 --> 00:23:42.800]   So many times it was being awake straight.
[00:23:42.800 --> 00:23:45.440]   And this was in...
[00:23:45.440 --> 00:23:48.480]   So first year of general surgery, I was in-house call.
[00:23:48.480 --> 00:23:52.640]   And that means that when you're on call, you're there because you have to be able to respond
[00:23:52.640 --> 00:23:56.160]   at a moment's notice to a car crash coming in.
[00:23:56.160 --> 00:23:59.920]   And someone needing emergency surgery.
[00:23:59.920 --> 00:24:08.160]   And I think in a lot of cases, it was so busy that you were awake the entire time.
[00:24:08.160 --> 00:24:12.120]   And maybe you would sleep for like 15 minutes and your pager goes off and then you have
[00:24:12.120 --> 00:24:16.960]   to like call the nurse and say, "Yes, it's okay to give this guy Tylenol."
[00:24:16.960 --> 00:24:19.320]   Or, "Okay, thank you for telling me that he's constipated."
[00:24:19.320 --> 00:24:22.800]   You know, all these things.
[00:24:22.800 --> 00:24:28.120]   So it depends on your specialty, but then after intern year, I was at home call.
[00:24:28.120 --> 00:24:32.720]   So you can actually go home in some cases if you're not needed in the hospital.
[00:24:32.720 --> 00:24:35.320]   But in residency, I was at the county hospital.
[00:24:35.320 --> 00:24:38.840]   And when you're covering the county hospital, there's so many emergencies.
[00:24:38.840 --> 00:24:42.840]   A lot of the times you're at the hospital still 80% of the time.
[00:24:42.840 --> 00:24:48.200]   And the trick about home call is that since you're not technically in-house, you work
[00:24:48.200 --> 00:24:50.440]   a normal day the next day.
[00:24:50.440 --> 00:24:57.680]   So in a way, after intern year, things were better because if you got super lucky, maybe
[00:24:57.680 --> 00:24:58.800]   you didn't get called that much.
[00:24:58.800 --> 00:25:04.160]   But in a way, it was harder because you were on call overnight, maybe spending the entire
[00:25:04.160 --> 00:25:08.040]   night in the emergency room or in the operating room, and then you work a full normal next
[00:25:08.040 --> 00:25:09.040]   day.
[00:25:09.040 --> 00:25:10.040]   So you're just exhausted the entire day.
[00:25:10.040 --> 00:25:11.440]   So pluses and minuses.
[00:25:11.440 --> 00:25:12.440]   >> Dr. Kim: Yeah.
[00:25:12.440 --> 00:25:17.800]   I would say for listeners, I wouldn't want a resident to do any kind of big surgery on
[00:25:17.800 --> 00:25:18.800]   me.
[00:25:18.800 --> 00:25:21.080]   I'll ask them straight up, "How long have you been here?"
[00:25:21.080 --> 00:25:26.280]   Because I know for myself, after working, let's say, 10 hours, I'm dead and I'm done.
[00:25:26.280 --> 00:25:27.280]   I miss things.
[00:25:27.280 --> 00:25:29.740]   I get in accidents, all that stuff.
[00:25:29.740 --> 00:25:32.280]   So this seems like a problematic system.
[00:25:32.280 --> 00:25:33.280]   But go on.
[00:25:33.280 --> 00:25:35.560]   So you're talking about 40,000 to 70,000 as a resident.
[00:25:35.560 --> 00:25:40.400]   And then afterwards, what can you make or what are you making then?
[00:25:40.400 --> 00:25:42.200]   >> Dr. Keltner: Right.
[00:25:42.200 --> 00:25:46.720]   So urology is one of the better paid surgical specialties.
[00:25:46.720 --> 00:25:49.360]   It's consistently in the top 10.
[00:25:49.360 --> 00:25:56.360]   And as an attending level urologist, after a few years, you're probably going to be making
[00:25:56.360 --> 00:26:00.080]   between $400,000 to $600,000 a year.
[00:26:00.080 --> 00:26:03.160]   And when you start out for the first few years, depending if you're employed or if you're
[00:26:03.160 --> 00:26:05.920]   going into private practice, it might be significantly less.
[00:26:05.920 --> 00:26:08.400]   Might be about $300,000.
[00:26:08.400 --> 00:26:16.700]   But you can usually plan on making at least $400,000 as a urologist in our nation today.
[00:26:16.700 --> 00:26:22.160]   And then some urologists on the upper ends of the earning spectrum may earn a million
[00:26:22.160 --> 00:26:23.160]   dollars.
[00:26:23.160 --> 00:26:24.560]   That's rare, but it can happen.
[00:26:24.560 --> 00:26:25.560]   >> Dr. Insane: Okay.
[00:26:25.560 --> 00:26:28.200]   So that's pretty good money, $400,000 to $600,000.
[00:26:28.200 --> 00:26:32.040]   And I'm assuming there's a correlation with age and experience?
[00:26:32.040 --> 00:26:33.400]   >> Dr. Keltner: Yeah.
[00:26:33.400 --> 00:26:36.400]   Generally, you earn more.
[00:26:36.400 --> 00:26:42.320]   You sort of increase in income as you're building your skill set, your salary, and/or your practice
[00:26:42.320 --> 00:26:43.320]   if you're in private practice.
[00:26:43.320 --> 00:26:49.020]   I would say for the first 10 years and then things kind of stabilize and plateau.
[00:26:49.020 --> 00:26:54.280]   What I've learned as being out in the real world, there's a very big difference as an
[00:26:54.280 --> 00:26:59.700]   employed physician and someone in private practice because employed physicians generally
[00:26:59.700 --> 00:27:03.280]   have a very hard cap on how much they can make.
[00:27:03.280 --> 00:27:08.540]   There's a salary and there can be a revenue bonus, whereas if you're incredibly productive,
[00:27:08.540 --> 00:27:13.340]   they'll sort of give you a certain bump, but it's tough to make a significant amount more
[00:27:13.340 --> 00:27:15.300]   as an employed physician.
[00:27:15.300 --> 00:27:20.500]   In private practice, they're actually sort of like a hybrid between a doctor and a businessman,
[00:27:20.500 --> 00:27:25.940]   business people, because they have these ancillary income sources where they can make money from
[00:27:25.940 --> 00:27:26.940]   their lab.
[00:27:26.940 --> 00:27:28.580]   They can make money from the surgical center.
[00:27:28.580 --> 00:27:34.940]   This is all things that can help surgeons and other specialists sort of get to those
[00:27:34.940 --> 00:27:38.100]   upper income levels, but you have to be a savvy business person.
[00:27:38.100 --> 00:27:39.100]   Right.
[00:27:39.100 --> 00:27:44.060]   So, as a surgeon yourself, if you're not doing surgery, are you just not getting paid as
[00:27:44.060 --> 00:27:45.060]   much?
[00:27:45.060 --> 00:27:48.140]   You can be a consultant doctor and still make money?
[00:27:48.140 --> 00:27:49.140]   Yeah.
[00:27:49.140 --> 00:27:51.740]   So, it really depends on your specialty.
[00:27:51.740 --> 00:27:54.660]   Orthopedic surgery, if you're not doing surgery, you're not making money.
[00:27:54.660 --> 00:27:59.180]   They try to spend all their time in the operating room because that's, first of all, a lot of
[00:27:59.180 --> 00:28:01.720]   people break bones, so that's where they're needed.
[00:28:01.720 --> 00:28:05.020]   That's where the need is, but also that's where they make money.
[00:28:05.020 --> 00:28:06.900]   In urology, it's a little different actually.
[00:28:06.900 --> 00:28:14.900]   So, a lot of the ways urologic surgeons actually make the most money generally in the clinic
[00:28:14.900 --> 00:28:20.900]   doing diagnostic scopes and things that are outside of the operating room because they're
[00:28:20.900 --> 00:28:21.900]   much more time efficient.
[00:28:21.900 --> 00:28:26.140]   So, you could do a lot more quick procedures in the clinic or in the surgery center than
[00:28:26.140 --> 00:28:30.740]   you can in the main operating room with full anesthesia and all these other costs.
[00:28:30.740 --> 00:28:33.540]   So, it's very dependent on the specialty.
[00:28:33.540 --> 00:28:38.660]   So, when you were in residency, when was your light bulb moment to say, "I want to be a
[00:28:38.660 --> 00:28:45.100]   urologist who helps mostly men maybe get their kidney stones out of their bodies?"
[00:28:45.100 --> 00:28:47.620]   What was that epiphany moment like?
[00:28:47.620 --> 00:28:49.620]   It was actually, I remember it well.
[00:28:49.620 --> 00:28:54.060]   It was third year of … Actually, no.
[00:28:54.060 --> 00:28:58.860]   So, third year was when I did my first rotation, but the epiphany moment was in second year
[00:28:58.860 --> 00:29:03.300]   when a urologist came and gave us a lecture.
[00:29:03.300 --> 00:29:06.260]   When you're in medical school, you get a lot of specialists who come in and say, "This
[00:29:06.260 --> 00:29:08.860]   is what I do and you can do this too."
[00:29:08.860 --> 00:29:15.220]   He showed a video of laser lithotripsy, which is one of the ways that we treat kidney stones.
[00:29:15.220 --> 00:29:22.340]   You put a tiny little camera up the bladder to the kidney and the patients usually sleep
[00:29:22.340 --> 00:29:23.340]   almost all the time.
[00:29:23.340 --> 00:29:24.340]   Okay.
[00:29:24.340 --> 00:29:25.340]   Thank God.
[00:29:25.340 --> 00:29:34.940]   So, you use a fiber optic fiber to deliver laser energy to break kidney stones.
[00:29:34.940 --> 00:29:38.500]   When you see videos of this, it looks like a video game.
[00:29:38.500 --> 00:29:41.540]   When I saw that, I was like, "That looks awesome."
[00:29:41.540 --> 00:29:47.460]   Still, it's one of the most fun things you can do as a urologist, break kidney stones.
[00:29:47.460 --> 00:29:52.500]   I thought that I would be very good at it and that I would like doing it and that was
[00:29:52.500 --> 00:29:53.500]   true.
[00:29:53.500 --> 00:29:57.060]   I had this rotation spot open in the beginning of third year.
[00:29:57.060 --> 00:29:58.060]   I just filled it with urology.
[00:29:58.060 --> 00:30:03.460]   It was my first third year rotation and I loved it because I learned that urology is
[00:30:03.460 --> 00:30:04.580]   not only kidney stones.
[00:30:04.580 --> 00:30:06.660]   You also cure cancer.
[00:30:06.660 --> 00:30:08.060]   You can cure kidney cancer.
[00:30:08.060 --> 00:30:10.620]   You can cure bladder cancer.
[00:30:10.620 --> 00:30:15.500]   You could help people urinate better and you could help men have better sex and things
[00:30:15.500 --> 00:30:16.500]   like this.
[00:30:16.500 --> 00:30:21.280]   A lot of these things are great because you're curing cancer, but a lot of the satisfaction
[00:30:21.280 --> 00:30:26.780]   that you get as a urologist is helping people with these very basic things because you don't
[00:30:26.780 --> 00:30:32.100]   understand how good you have it if you're urinating normally and so you can't pee normally.
[00:30:32.100 --> 00:30:35.860]   Then you'll do anything to get back to normal urination.
[00:30:35.860 --> 00:30:40.540]   A lot of these things, you're helping people get back to themselves and they're very thankful.
[00:30:40.540 --> 00:30:42.860]   That was what brought me to urology.
[00:30:42.860 --> 00:30:51.040]   I know as men, as we get older, we need to start peeing more at night.
[00:30:51.040 --> 00:30:53.840]   What percentage of your patients are older?
[00:30:53.840 --> 00:31:00.480]   It seems like AGE is a huge variable for having these problems.
[00:31:00.480 --> 00:31:01.480]   Yeah, absolutely.
[00:31:01.480 --> 00:31:08.880]   I would say the majority of your typical urology patient is probably 60 to 70 years old and
[00:31:08.880 --> 00:31:09.880]   male.
[00:31:09.880 --> 00:31:14.600]   We do treat a lot of females too because men and women get kidney cancer and kidney stones
[00:31:14.600 --> 00:31:20.000]   and bladder cancer, but the majority of our patients are men for sure.
[00:31:20.000 --> 00:31:26.680]   Do you have any advice for those of us who are not 60 or 70 or 60 or 70 to try to be
[00:31:26.680 --> 00:31:29.400]   more preventative so we don't see you?
[00:31:29.400 --> 00:31:30.760]   Sure.
[00:31:30.760 --> 00:31:34.360]   The number one thing that you can do, you can't really do much about getting an enlarged
[00:31:34.360 --> 00:31:35.360]   prostate.
[00:31:35.360 --> 00:31:36.360]   It's genetic.
[00:31:36.360 --> 00:31:41.320]   It's autosomal dominant, usually passed down through your father, et cetera.
[00:31:41.320 --> 00:31:47.680]   But you can drink plenty of water and stay hydrated because that's going to stop you
[00:31:47.680 --> 00:31:50.440]   from getting kidney stones.
[00:31:50.440 --> 00:31:54.520]   If you have any predisposition towards it, like your parents have kidney stones or anything
[00:31:54.520 --> 00:31:58.400]   like that, you should probably be drinking between two and three liters of water a day
[00:31:58.400 --> 00:32:01.140]   and that's going to dilute your urine.
[00:32:01.140 --> 00:32:02.140]   You remember science, right?
[00:32:02.140 --> 00:32:04.880]   If you have something that's diluted, you're not going to form as many crystals.
[00:32:04.880 --> 00:32:06.360]   You're not going to crystallize.
[00:32:06.360 --> 00:32:09.280]   So that's how it works in the kidneys as well.
[00:32:09.280 --> 00:32:10.280]   Okay.
[00:32:10.280 --> 00:32:15.840]   So let's say I'm a 78-year-old man who has to go to the bathroom every two hours.
[00:32:15.840 --> 00:32:22.480]   Is it kind of too late for me and am I trying to just drink a lot of water during the day
[00:32:22.480 --> 00:32:24.560]   and have a certain cutoff point before I go to bed?
[00:32:24.560 --> 00:32:28.840]   I'm just trying to think about one person in particular to try to help him out.
[00:32:28.840 --> 00:32:29.840]   Yeah, absolutely.
[00:32:29.840 --> 00:32:34.320]   So you're talking about lifestyle modification and that's always the first step.
[00:32:34.320 --> 00:32:37.480]   So cut off fluids two or three hours before you go to bed.
[00:32:37.480 --> 00:32:47.320]   That way your body has time to process it and that helps to a certain extent.
[00:32:47.320 --> 00:32:50.880]   Once you sort of get beyond those things though, there's medication.
[00:32:50.880 --> 00:32:56.400]   There's a very common medication that sort of relaxes the prostate and it helps you pee
[00:32:56.400 --> 00:33:02.680]   better and can kind of reduce those nighttime bladder overactivity issues.
[00:33:02.680 --> 00:33:03.680]   And then there's surgery.
[00:33:03.680 --> 00:33:04.680]   There's medication.
[00:33:04.680 --> 00:33:05.680]   What is that medication called?
[00:33:05.680 --> 00:33:06.680]   Yeah.
[00:33:06.680 --> 00:33:12.840]   So they're called alpha blockers and there's medications like Tamsulosin which is one of
[00:33:12.840 --> 00:33:18.400]   the most common ones and there are a variety of them but Flomax is the most common one
[00:33:18.400 --> 00:33:19.400]   you might hear of.
[00:33:19.400 --> 00:33:20.400]   Flomax.
[00:33:20.400 --> 00:33:21.400]   Yeah.
[00:33:21.400 --> 00:33:24.400]   And have you ever encountered a situation where you would prescribe to your patient
[00:33:24.400 --> 00:33:31.360]   Flomax or whatever these alpha blockers are and then they would encounter a rejection
[00:33:31.360 --> 00:33:35.360]   from the insurance company saying we are not going to cover that?
[00:33:35.360 --> 00:33:38.080]   You know, they're very effective.
[00:33:38.080 --> 00:33:39.640]   They've been around forever.
[00:33:39.640 --> 00:33:44.520]   So generally your generic alpha blockers are going to be covered.
[00:33:44.520 --> 00:33:45.520]   They're super cheap.
[00:33:45.520 --> 00:33:46.520]   They're super cheap.
[00:33:46.520 --> 00:33:52.280]   If the doc's prescribing an alpha blocker that's not covered, just tell him to stop
[00:33:52.280 --> 00:33:57.280]   prescribing the flashiest thing and just prescribe one that is generic and cheap because there
[00:33:57.280 --> 00:33:58.760]   are plenty to choose from.
[00:33:58.760 --> 00:33:59.760]   Okay.
[00:33:59.760 --> 00:34:00.760]   Good to know.
[00:34:00.760 --> 00:34:07.600]   So we know one of the problems or issues that doctors face is declining insurance reimbursement
[00:34:07.600 --> 00:34:13.240]   rates that has hurt the income generating power of doctors.
[00:34:13.240 --> 00:34:15.320]   Do you see that in your field?
[00:34:15.320 --> 00:34:16.560]   Yeah, absolutely.
[00:34:16.560 --> 00:34:27.800]   So this would be sort of an hour's long talk all to itself but the industry of medicine
[00:34:27.800 --> 00:34:34.560]   and healthcare in the United States is so messed up and it has gotten this way because
[00:34:34.560 --> 00:34:36.960]   of many different things.
[00:34:36.960 --> 00:34:42.800]   But you could argue that, I think very convincingly, that the major reason is the for-profit insurance
[00:34:42.800 --> 00:34:46.760]   companies that basically control healthcare in the United States.
[00:34:46.760 --> 00:34:55.160]   And anyone who wants to change it just gets drowned out by millions of dollars of lobbying.
[00:34:55.160 --> 00:35:01.040]   So it would be much, much better for us to be in a single payer system, Medicare for
[00:35:01.040 --> 00:35:02.040]   all.
[00:35:02.040 --> 00:35:03.040]   It would totally be better.
[00:35:03.040 --> 00:35:05.400]   There'd be so many less people uncovered.
[00:35:05.400 --> 00:35:09.160]   The baseline level of medical care in this country would go up.
[00:35:09.160 --> 00:35:15.840]   I don't know if doctors would be happier but they might be.
[00:35:15.840 --> 00:35:20.980]   It may limit the ability of some doctors to make stratospheric levels of income but it's
[00:35:20.980 --> 00:35:26.200]   no doubt in my mind that from a public health perspective, there shouldn't be single payer
[00:35:26.200 --> 00:35:28.520]   or universal healthcare.
[00:35:28.520 --> 00:35:32.960]   We're the only developed nation at our level that doesn't have it.
[00:35:32.960 --> 00:35:38.880]   And everything from infant mortality to just like diabetes care and all these things would
[00:35:38.880 --> 00:35:42.000]   be so much better if we changed our system.
[00:35:42.000 --> 00:35:43.000]   Got it.
[00:35:43.000 --> 00:35:44.000]   Got it.
[00:35:44.000 --> 00:35:45.000]   Yeah.
[00:35:45.000 --> 00:35:46.000]   It is interesting.
[00:35:46.000 --> 00:35:49.960]   I remember when I left my day job in 2012 and then I no longer had health insurance
[00:35:49.960 --> 00:35:53.280]   provided because my wife left in 2015 when she was 35 as well.
[00:35:53.280 --> 00:35:56.480]   So we were stuck and we had to buy our own health care insurance and at the time for
[00:35:56.480 --> 00:35:58.920]   two people, it was around $1,650 a month.
[00:35:58.920 --> 00:36:02.480]   And I was thinking to myself, "Wow, this is like so expensive."
[00:36:02.480 --> 00:36:06.360]   And we had trouble getting reimbursements and coverage.
[00:36:06.360 --> 00:36:10.440]   And so I said, "I'm just going to buy UnitedHealthcare stock and all these healthcare
[00:36:10.440 --> 00:36:12.840]   providers because they're just crushing us.
[00:36:12.840 --> 00:36:15.720]   So if you're going to crush me, I'm going to at least invest in you guys."
[00:36:15.720 --> 00:36:17.640]   And these guys have been great investments.
[00:36:17.640 --> 00:36:23.480]   Yeah, that was very smart of you to do because they're making tons of money.
[00:36:23.480 --> 00:36:27.080]   And it's one of my...
[00:36:27.080 --> 00:36:31.320]   So I'm on TikTok as the Darwinian doctor and one of my favorite other doctors that I follow
[00:36:31.320 --> 00:36:35.720]   is Dr. Glockum Flecken.
[00:36:35.720 --> 00:36:41.040]   It's a tough mouthful, but basically it's this ophthalmologist who produces these incredibly
[00:36:41.040 --> 00:36:46.000]   funny skits and he acts out all the characters.
[00:36:46.000 --> 00:36:53.640]   But over the last few years, as he's grown in fame, he's found a voice criticizing for-profit
[00:36:53.640 --> 00:36:54.840]   health insurance.
[00:36:54.840 --> 00:36:56.600]   And he goes into a lot of things.
[00:36:56.600 --> 00:37:00.640]   It's like the pharmaceutical industry is messed up, for-profit health insurance is messed
[00:37:00.640 --> 00:37:03.440]   up and he summarizes it incredibly well.
[00:37:03.440 --> 00:37:10.080]   But basically one of his recent skits basically highlights that insurance companies see you
[00:37:10.080 --> 00:37:11.320]   as a dollar sign.
[00:37:11.320 --> 00:37:18.040]   And they want you to give them the most amount of money possible and then die.
[00:37:18.040 --> 00:37:22.320]   Okay, that makes sense.
[00:37:22.320 --> 00:37:26.000]   To make way for other well-paying people.
[00:37:26.000 --> 00:37:27.480]   And they don't actually want to cover stuff.
[00:37:27.480 --> 00:37:31.760]   So a lot of times it's been well proven that a lot of times they'll automatically just
[00:37:31.760 --> 00:37:34.800]   deny coverage for various things just as a cost-saving measure.
[00:37:34.800 --> 00:37:37.640]   And then it's just messed up.
[00:37:37.640 --> 00:37:38.640]   It's tough.
[00:37:38.640 --> 00:37:39.640]   It's tough.
[00:37:39.640 --> 00:37:43.840]   We had an issue when our daughter ate too many eggs and we didn't know that she was
[00:37:43.840 --> 00:37:45.080]   allergic to eggs.
[00:37:45.080 --> 00:37:49.440]   So she started swelling up and then the whole ambulance debacle was crazy.
[00:37:49.440 --> 00:37:52.360]   I'm so thankful that they came in time of need.
[00:37:52.360 --> 00:37:54.360]   But then the 20-minute ride was $3,800.
[00:37:54.360 --> 00:37:56.080]   And we're like, "What?
[00:37:56.080 --> 00:37:57.080]   Come on.
[00:37:57.080 --> 00:37:58.080]   $3,800."
[00:37:58.080 --> 00:38:03.880]   So it's almost like the consumers are afraid, afraid to get medical coverage because they
[00:38:03.880 --> 00:38:08.800]   don't know exactly how much coverage the insurance company is going to pay or how much is going
[00:38:08.800 --> 00:38:10.400]   to come out of their pocket.
[00:38:10.400 --> 00:38:13.920]   So there's a lot of fear in terms of I'm sure there's a lot of undiagnosed people who are
[00:38:13.920 --> 00:38:17.120]   suffering because of the cost of health insurance.
[00:38:17.120 --> 00:38:18.960]   That is so true.
[00:38:18.960 --> 00:38:22.480]   And I think there's a lot of attention now to it.
[00:38:22.480 --> 00:38:29.760]   And it's so entrenched that you've got this entrenched healthcare, pharmaceutical industry,
[00:38:29.760 --> 00:38:32.240]   insurance complex.
[00:38:32.240 --> 00:38:34.960]   And it's hard to know how that's ever going to change.
[00:38:34.960 --> 00:38:39.320]   But you have this growing discontent among all the citizens of this country that are
[00:38:39.320 --> 00:38:41.080]   like, "This is messed up.
[00:38:41.080 --> 00:38:42.920]   We should have better healthcare."
[00:38:42.920 --> 00:38:45.080]   And it's almost like going to come to a head in some way.
[00:38:45.080 --> 00:38:46.940]   Who knows how doctors end up on that.
[00:38:46.940 --> 00:38:53.280]   So a lot of me diversifying my income by investing has been sort of hedging my bets because who
[00:38:53.280 --> 00:38:55.400]   knows what's going to happen to healthcare in this country.
[00:38:55.400 --> 00:38:59.900]   You might as well have other sources of income, other investments, other than just working
[00:38:59.900 --> 00:39:01.400]   as a physician.
[00:39:01.400 --> 00:39:02.920]   Right.
[00:39:02.920 --> 00:39:06.840]   Tell us about your move to Tennessee because it seems unconventional.
[00:39:06.840 --> 00:39:12.520]   I know from a doctor's perspective you can make more in lower population cities around
[00:39:12.520 --> 00:39:15.520]   the country, but I don't think you moved for that reason.
[00:39:15.520 --> 00:39:20.720]   Why did you move from Southern California, which is sunny and nice and glamorous, to
[00:39:20.720 --> 00:39:22.280]   what part of Tennessee are you in now?
[00:39:22.280 --> 00:39:25.240]   I'm in Memphis, Memphis, Tennessee.
[00:39:25.240 --> 00:39:27.640]   Okay.
[00:39:27.640 --> 00:39:33.480]   So basically my move from Southern California to Memphis, it was a number of things coming
[00:39:33.480 --> 00:39:35.460]   to a head.
[00:39:35.460 --> 00:39:44.280]   After six years with my medical group in Southern California, I basically made it, or I tried
[00:39:44.280 --> 00:39:46.160]   to optimize it as much as possible.
[00:39:46.160 --> 00:39:49.040]   I had a Tesla, so the commute was much better.
[00:39:49.040 --> 00:39:52.960]   I was chief of my department, so I felt a lot more sort of ownership and autonomy in
[00:39:52.960 --> 00:39:54.400]   my day to day.
[00:39:54.400 --> 00:40:01.720]   But again, I've been disillusioned with healthcare to a lot of extent, and I love practicing
[00:40:01.720 --> 00:40:04.800]   medicine, but there are a lot of downsides of being a doctor, right?
[00:40:04.800 --> 00:40:07.000]   You know, covering a call and all these things.
[00:40:07.000 --> 00:40:15.340]   And I also, by that point, had a large and growing business of real estate, right?
[00:40:15.340 --> 00:40:20.320]   So I had a portfolio that I was managing in my spare time on the weekends, and I was additionally
[00:40:20.320 --> 00:40:25.920]   writing the blog and creating short form video content and all these things, and I loved
[00:40:25.920 --> 00:40:26.920]   that stuff.
[00:40:26.920 --> 00:40:29.880]   That was fun for me and also interesting, and I wanted more time for that.
[00:40:29.880 --> 00:40:33.840]   And I didn't really see an ideal way out, right?
[00:40:33.840 --> 00:40:37.720]   So a lot of my time was spent kind of wondering about this and wondering where I was going
[00:40:37.720 --> 00:40:38.720]   to go.
[00:40:38.720 --> 00:40:47.520]   But then my wife, who is in the museum field, basically was recruited to lead the museum
[00:40:47.520 --> 00:40:54.880]   in Memphis, and this was sort of at a crossroads for her, where either she could continue doing
[00:40:54.880 --> 00:40:59.280]   her museum job in LA, which she was very good at and they loved her, or she could take a
[00:40:59.280 --> 00:41:07.440]   leap and try to make this big career step and it could potentially go great.
[00:41:07.440 --> 00:41:11.000]   So we basically decided that for both of us, we were about 40 at the time, it was about
[00:41:11.000 --> 00:41:17.020]   a year ago, and we're like, "This is the time to make a leap like this," right?
[00:41:17.020 --> 00:41:24.240]   We had thankfully saved a lot of money, invested well, so financially we're stable, and we
[00:41:24.240 --> 00:41:28.640]   were at a point where even if we made this move and everything went horribly, we could
[00:41:28.640 --> 00:41:29.640]   start over.
[00:41:29.640 --> 00:41:30.640]   We're young enough.
[00:41:30.640 --> 00:41:34.600]   But we figured our kids were young enough, we're at a point in our careers where it was
[00:41:34.600 --> 00:41:35.920]   time to do something like this.
[00:41:35.920 --> 00:41:40.360]   And I think most people sort of don't want to do that.
[00:41:40.360 --> 00:41:43.520]   They want to just keep the status quo, and they'll just grit it out, and they'll do it
[00:41:43.520 --> 00:41:48.160]   for 20 years, 30 years, and then retire, and then live for 14 years and then die because
[00:41:48.160 --> 00:41:49.160]   that's what happens.
[00:41:49.160 --> 00:41:55.240]   But for us, we're like, the trajectory of our lives, I have this goal of where I want
[00:41:55.240 --> 00:42:03.240]   us to be, and it's this vision of freedom and growth and contribution to society.
[00:42:03.240 --> 00:42:07.220]   And I thought that we had a much better chance of getting there if we took a leap like this.
[00:42:07.220 --> 00:42:09.360]   So she took the job.
[00:42:09.360 --> 00:42:12.400]   I told my medical group that I was quitting.
[00:42:12.400 --> 00:42:14.400]   And then since then, we've relocated here.
[00:42:14.400 --> 00:42:17.480]   And it's been incredibly challenging, but we're making it work.
[00:42:17.480 --> 00:42:19.680]   And I think overall, we're much happier.
[00:42:19.680 --> 00:42:23.920]   Well, if you're much happier, that's a win to me.
[00:42:23.920 --> 00:42:32.160]   I know from your, I think your TikTok videos or something that, so she got a pay increase,
[00:42:32.160 --> 00:42:34.600]   but you did not, no?
[00:42:34.600 --> 00:42:36.000]   What are you doing in Memphis?
[00:42:36.000 --> 00:42:41.400]   Yeah, so her pay is equivalent, I would say.
[00:42:41.400 --> 00:42:46.000]   That was one of the stipulations of her coming across and taking this larger role.
[00:42:46.000 --> 00:42:48.280]   She wanted to at least make the same amount of money.
[00:42:48.280 --> 00:42:49.960]   And so that was part of her contract.
[00:42:49.960 --> 00:42:57.520]   But for me, I knew that I would be in the short term taking a huge loss because they
[00:42:57.520 --> 00:42:58.760]   wanted her to start right away.
[00:42:58.760 --> 00:43:04.720]   And I published this post where I basically calculated that I lost about half a million
[00:43:04.720 --> 00:43:10.640]   dollars moving to Memphis because I wasn't working for about five months because I was
[00:43:10.640 --> 00:43:11.760]   working on my medical license.
[00:43:11.760 --> 00:43:14.960]   I hadn't lined up a job, but they wanted her to start right away.
[00:43:14.960 --> 00:43:16.480]   So a lot of people criticized this.
[00:43:16.480 --> 00:43:17.480]   They were like, "You idiot.
[00:43:17.480 --> 00:43:20.160]   Why did you move without lining up a new job?"
[00:43:20.160 --> 00:43:24.240]   And I don't think they realized that my wife actually makes a very good living and that
[00:43:24.240 --> 00:43:26.720]   they wanted her to start immediately, right?
[00:43:26.720 --> 00:43:32.040]   So we, in the course of just four to eight weeks, moved across the country, you know,
[00:43:32.040 --> 00:43:33.800]   and we had to buy a new house.
[00:43:33.800 --> 00:43:35.440]   We hadn't sold our LA house.
[00:43:35.440 --> 00:43:37.760]   So we had to come up with the cash for that.
[00:43:37.760 --> 00:43:41.760]   And then in the five months that it took me to start practicing medicine again, I lost
[00:43:41.760 --> 00:43:46.680]   about 250K or 300K in opportunity costs of not working.
[00:43:46.680 --> 00:43:50.320]   But for us, we knew that would happen.
[00:43:50.320 --> 00:43:53.720]   And we were okay with that because we had savings, et cetera.
[00:43:53.720 --> 00:43:56.680]   And again, we were taking a calculated risk.
[00:43:56.680 --> 00:44:03.320]   Since then, I did talk to traditional practices out here, and they were not really cool with
