
[00:00:00.000 --> 00:00:04.000]   My first time. I can't believe how incredibly nervous I am.
[00:32:46.000 --> 00:33:10.000]   Hey Lex, if you want to turn on slow mode, just go to settings, live chat, toggle on slow mode. I thought me speaking slowly is already activating slow mode. You get it? I don't know where the settings button is, bro. Okay, let's just leave it at this. We'll do slow mode next time if that's a beneficial thing.
[00:33:10.000 --> 00:33:23.000]   All right.
[00:33:23.000 --> 00:33:46.000]   David Fravor. Leah asks, you're amazing Lex. Love you. Love you too. Thanks for this interview. In interview number four, are you going to talk about David Fravor's UFOs? Thanks for the 42 question.
[00:33:46.000 --> 00:34:02.000]   I'm a little puzzled by you and your question, Leah27. But anyway, I will talk about UFOs a bunch more. I just want to, you know, I honestly want to talk to Bob Lazar. I haven't really reached out. He was interested. I like the human side of things too.
[00:34:02.000 --> 00:34:23.000]   It's the thing I'm interested with Alex Jones too. It's not so much the conspiracy theories and all those kinds of things. It's how does this affect your mind? Having these ideas in your head, how does it affect your mind? How are you able to still have compassion for other human beings? Still have an inkling of optimism about the world?
[00:34:23.000 --> 00:34:40.000]   And the same with Bob Lazar. David Fravor, probably we'll talk again. Alex, I forgot her name. I apologize. I'm so bad with names, but she's another pilot that saw what David saw. I'll definitely do a podcast with her.
[00:34:40.000 --> 00:34:56.000]   And in general, I just, right. In general, I just love, obviously I love UFOs. So it inspires me. I don't think a lot of people have a conversation about it. Like it's a cynical thing about government.
[00:34:56.000 --> 00:35:14.000]   But for me, I love UFOs because it inspires me of the possibilities of both the intelligent life that's out there, all the possible things we can understand about ourselves and about the world and about the universe from interacting with them, for searching for them, for trying to communicate with them.
[00:35:14.000 --> 00:35:24.000]   And then very practical engineering aspects of just knowing that something is possible. It would allow us to engineer propulsion systems that can move much faster.
[00:35:24.000 --> 00:35:31.000]   So on this topic, Lex Xylex asks, there's so many X's in this.
[00:35:31.000 --> 00:35:42.000]   Xylex asks, Lex, do you think Elon has witnessed any high forms of technology he cannot publicly disclose through SpaceX?
[00:35:42.000 --> 00:35:56.000]   It's possible. And it's also possible that I know the answer to this question. But if I told you, Xylex, I would have to kill you.
[00:35:56.000 --> 00:36:05.000]   Let me take a sip of this before I read a question about Jordan Peterson.
[00:36:05.000 --> 00:36:14.000]   Big fan of caffeine, caffeine all the way. The one drug I truly, truly appreciate and partake in.
[00:36:14.000 --> 00:36:20.000]   Vodka every once in a while, caffeine every day.
[00:36:20.000 --> 00:36:27.000]   Okay, Jordan Peterson, Scott McBlane asks, hey Lex, smiley face, will you ever have Jordan Peterson on the podcast?
[00:36:27.000 --> 00:36:32.000]   Thanks for all your work. You make my life better. Thank you, brother. Thank you, Scott.
[00:36:32.000 --> 00:36:41.000]   Yeah, definitely. I've talked to Jordan offline a bunch of times. We'll definitely do a podcast together. I think it'll be epic. There's no rush.
[00:36:41.000 --> 00:36:50.000]   I think my concern with Jordan always is to make sure that he's healthy, happy and just like all people.
[00:36:50.000 --> 00:36:56.000]   And he's had a difficult year. And I don't know, who cares about podcasts?
[00:36:56.000 --> 00:37:06.000]   Well being, health is more important than anything else. And I think he has a like a heck of a crazy tour coming up this year.
[00:37:06.000 --> 00:37:17.000]   I actually have tickets to see him. I'm sure he'll do a few podcasts. But you know, with a tour like that, I wish him Godspeed and the best of luck and just stay healthy.
[00:37:17.000 --> 00:37:27.000]   Stay focused. Stay optimistic. And just, I mean, he could do so much good in this world by thinking through the problems of the world.
[00:37:27.000 --> 00:37:36.000]   And walking again, gracefully through the fire. And I wish him the best of luck. I think we'll have a conversation unlike the others he's had.
[00:37:36.000 --> 00:37:41.000]   I think I'd like to have a very long one with him, three, four hours, probably several times in our lives.
[00:37:41.000 --> 00:37:51.000]   One, I wanted to be a psychiatrist. I'm fascinated by the psychology side of things. So a real psychology conversation. Carl Jung. I have trouble speaking.
[00:37:51.000 --> 00:38:06.000]   So on the psychology side, from Freud to Jung and all those kinds of things to the philosopher side, to the communist question of Gulags and Solzhenitsyn to Stalin to Hitler.
[00:38:06.000 --> 00:38:16.000]   It's like history, human nature, human condition discussion. I'm not interested in identity politics of the day. I'm not interested in that bickering.
[00:38:16.000 --> 00:38:25.000]   I let other people are much better than me at this and at most things, but this certainly. And wokeism, all those kinds of things.
[00:38:25.000 --> 00:38:35.000]   I'm not, I think those are the battles of the day that will pass. And what will remain are the same lessons of history that we can learn today by thinking about history.
[00:38:35.000 --> 00:38:45.000]   And to me, with Jordan Peterson, the interesting discussion is about communism, about what went wrong. Why? What can go wrong again?
[00:38:45.000 --> 00:39:00.000]   Also, the interesting tension is between the man's search for meaning, because for him, that journey, that search, in part goes through religious thought, religious exploration.
[00:39:00.000 --> 00:39:11.000]   And that's really interesting because I don't even know what religion and spirituality means. It's such a beautiful space.
[00:39:11.000 --> 00:39:20.000]   And I never liked sort of hardcore atheism or obviously hardcore religious thought.
[00:39:20.000 --> 00:39:30.000]   But there's something in the middle there in that gray area, in that fog of where many people find meaning.
[00:39:30.000 --> 00:39:39.000]   There's a lot to be discovered. And I love the conversation he had with Sam Harris about the topic, the tension, through the tension over that discussion, you could discover something new together.
[00:39:39.000 --> 00:39:59.000]   And that's actually the best of conversations. Jordan 15396, ah, that Jordan, asks, "What would you do with a week left to live?"
[00:39:59.000 --> 00:40:16.000]   I meditate on death a lot. So I often think I'm going to die today. I enjoy that. I'm truly happy that this live stream I could do with today and die right after. I'm happy.
[00:40:16.000 --> 00:40:35.000]   I can genuinely say that I prefer to not die mid-sentence. People can quote me on the last thing I said in the last stream. I hope that live stream wasn't me quoting the person that was pooping and complimenting on them.
[00:40:35.000 --> 00:40:51.000]   But other than that, I just, every day I contemplate if this is the last day of my life, am I happy? And the answer to that has been unequivocally yes for the longest time.
[00:40:51.000 --> 00:41:15.000]   So with a week left to live, I would probably spend it in silence with the people I love. Yeah.
[00:41:15.000 --> 00:41:31.000]   I would also spend it thinking, because unlike the thought experiment of dying today, this is reality. So it's going to hit even harder.
[00:41:31.000 --> 00:41:48.000]   I would see what are the thoughts, sort of introspect. What are the thoughts, possibly with the help of psychedelics. That would be interesting actually. DMT, definitely. Pretty Girl. Elon Musk says Pretty Girl. Fake Elon Musk says Pretty Girl.
[00:41:48.000 --> 00:42:00.000]   Pretty Girl and the Hood of a Cadillac. Yeah, that's the office song. Free Love, Freeway. You guys should check it out. It's the most ridiculous song.
[00:42:00.000 --> 00:42:11.000]   I definitely, probably with the Pretty Girl I love, hopefully I would be in a relationship at that point. But if I die today, there's plenty of people I love in my life. I would spend time with them.
[00:42:11.000 --> 00:42:27.000]   Sergey, who's on the team, he's the Russian guy, says the right answer is edit the fucking podcast. That's right, Sergey. Edit the podcast is what you would do when there's only one week left. That's called dedication. I love you, brother.
[00:42:27.000 --> 00:42:47.000]   Okay. I'll wrap up soon. So I had a few questions about Tim Dillon. Let me say I think there's a podcast coming out with Tim Dillon on the Tim Dillon show on Monday.
[00:42:47.000 --> 00:43:00.000]   So he said he came down to my place. We recorded a conversation together. And I'm a huge fan of his. I did a podcast. He was on the Lex podcast that I do. I really enjoyed that.
[00:43:00.000 --> 00:43:20.000]   I think the reason I wanted to do a conversation with him, first of all, he's a friend. He's somebody who inspires me. I disagree with him, obviously, on a lot of things. But he masterfully puts my ego in check and the ego of a ton of people.
[00:43:20.000 --> 00:43:38.000]   The powerful. And that's really important. And to do it with grace, with mastery of comedy, it's really good. I, in general, like I said on the podcast, smart people that act silly versus silly people that act smart.
[00:43:38.000 --> 00:44:02.000]   And again, I don't know if I'm smart, but I will always err on the side of the silly. And to me, just being silly, not taking myself seriously, not ever taking myself seriously, being able to take a joke is essential for to see clearly through the fog of all the uncertainty that is around us.
[00:44:02.000 --> 00:44:17.000]   It's easy to delude yourself to think you really understand things, that you can see the truth. You have to have humility that you will never be in possession of the truth. You can only get closer and closer. And that humility, to me, is an essential element of that.
[00:44:17.000 --> 00:44:38.000]   So the moment you start taking yourself seriously, you start liking the sound of your own voice, as I say on a freaking live stream. The moment you start to fall in love with yourself in a way that just deludes you is the moment you become arrogant and are no longer to be able to discover the truth.
[00:44:38.000 --> 00:44:57.000]   Again, Tim Dillon is essential for that. He was pretty rough on me in a few spots. I'm sure people are going to make fun of me, of the silly things I said on there, but I deserve it all. I will always deserve it. And bring it on, internet. That's why I love the internet. Hold truth to power.
[00:44:57.000 --> 00:45:18.000]   And I will always err on the side of silly. In fact, one of the things that I've been able to do more and more lately, and one of the things that Elon inspires me to do is be silly. Don't take yourself or the world seriously. Laugh. Laugh at the whole thing, at the whole absurdity of it. It'll be over before you know it.
[00:45:18.000 --> 00:45:33.000]   Fuck, it's going to be over before you know it. Who's your favorite comedian? Am Johnson asks, who is your favorite comedian? Oh, yeah, Sergey says it's on topic.
[00:45:33.000 --> 00:45:58.000]   I have so many, obviously you don't want to pick. Each one has... I just love comedy. There's so many amazing... it's really unfair. So I can pick a favorite book, I can pick a favorite song even. It'd be tough, but I can do it.
[00:45:58.000 --> 00:46:15.000]   With comedians, it's very difficult. So obviously since I'm appearing on Tim Dillon's show, he is by far the greatest comedian of all time. So we're really saying who's the number two. Because by far, Tim Dillon is the greatest comedian of all time.
[00:46:15.000 --> 00:46:31.000]   And the most valuable person of all time is Ben, his producer. Tim Dillon does zero work, contributes nothing to the show really. The most important person ever, arguably. So you have Gandhi and so on. But above that is Ben, the producer for the Tim Dillon show.
[00:46:31.000 --> 00:46:50.000]   Aside from that, obviously Joe Rogan has been a huge inspiration to me in a million ways. And I've talked about it endlessly. Mitch Hedberg in terms of one-liners, just fucking genius. Just... and we lose him too early.
[00:46:50.000 --> 00:47:15.000]   I'm gonna get emotional here. Louis CK, just like... the dark humor of Louis CK, unparalleled. I just... I mean, it reminds me of the Russian humor. It's the darkness, but done so masterfully that it brings out somehow an optimism.
[00:47:15.000 --> 00:47:27.000]   Mark Norman is actually an example of somebody like that. We just had a podcast together. He's got that Mitch Hedberg vibe, but he goes even darker, which I love.
[00:47:27.000 --> 00:47:43.000]   Yeah, and I think Norm MacDonald, somebody... so there's like stand-up comedy and there's what those stand-up comics do outside of that. Because you can't just take in one. Norm MacDonald is just a genius.
[00:47:43.000 --> 00:48:06.000]   Somebody actually made a comment about the Michael Malice conversation about Norm MacDonald. Maybe I can try to find the quote. He tweeted this in 2018. God damn it. Like, just the grace with which he left this world, telling no one. The genius.
[00:48:06.000 --> 00:48:24.000]   Anyway, he tweeted, "The idiot sees the world as good versus evil. The cynic sees the world as evil versus evil. The truth that no one seems able to see is that the world is and always has been a battle of good versus good."
[00:48:24.000 --> 00:48:39.000]   Norm MacDonald, ladies and gentlemen. So the brilliance of that statement is that... I mean, the idiot is a word I like because I think it fills me with humility, so setting that aside.
[00:48:39.000 --> 00:48:55.000]   But we often frame things, you know, when we beat the drums of war, it's good versus evil. We're the good guys and we have to fight the words of the evil, the actions of the evil, the Nazis, the terrorists, whatever.
[00:48:55.000 --> 00:49:11.000]   You can go on. And those drums of war are beating now with Russia, with China. And again, I think we should lead with humility and compassion first, even in the face of atrocities.
[00:49:11.000 --> 00:49:21.000]   Anyway, the cynic just gives up and saying it's basically the powerful, the evil versus evil, the power centers of the world battling each other.
[00:49:21.000 --> 00:49:35.000]   But I think Norm is absolutely correct that it is good versus good because the truth behind that statement is that each of the individual centers of power and the leaders think that they're doing the right thing for the world.
[00:49:35.000 --> 00:49:41.000]   Hitler thought he was doing the good, the right thing for the world. Stalin thought he was doing the good, the right thing for the world.
[00:49:41.000 --> 00:49:50.000]   We Americans, when we go to war, think we're doing the right thing. Israel-Palestine conflict, both sides think they're doing the good thing for the world.
[00:49:50.000 --> 00:50:04.000]   It's good versus good. And all the atrocities of the world, I think, have been committed in part as a battle of good versus good.
[00:50:04.000 --> 00:50:24.000]   And that's the tragic, the difficult aspect that we have to acknowledge about human nature, is that all of us think we're the good guys and we're doing the good thing. But we have to have the humility to question, are we truly doing the good thing?
[00:50:24.000 --> 00:50:33.000]   All right, maybe a couple more questions and I'll cut it off at an hour and we'll do this again another time.
[00:50:33.000 --> 00:50:37.000]   Would you get drunk with Elon? How do you know it hasn't already happened?
[00:50:37.000 --> 00:50:41.000]   A conversation with a historical figure.
[00:50:41.000 --> 00:50:50.000]   Emkata7 asks, "If Elon could talk to one person in the past for one hour, who would that person be? The same goes for you, Lex."
[00:50:50.000 --> 00:51:01.000]   So, by the way, I don't know how to do this live stream thing. And I'm sure Elon and folks like that would join live streams like these for a few minutes.
[00:51:01.000 --> 00:51:11.000]   I don't want to take up a long time. That's better for a long-form podcast. But it would be fun to have Elon roll in for like 5-10 minutes just to do some fun stuff.
[00:51:11.000 --> 00:51:23.000]   Elon, Joe Rogan, Tim Dillon even. I love that idea. Just roll in. Michael Malice, like literally he lives close to me. He could be under the table right now.
[00:51:23.000 --> 00:51:26.000]   And you wouldn't know.
[00:51:26.000 --> 00:51:34.000]   So I definitely want to do that in the future. I just have to figure out how to pull, how to bring in guests. I barely know what I'm doing with this live stream.
[00:51:34.000 --> 00:51:42.000]   So anyway, "If Elon could talk to one person in the past for one hour, who would that person be? The same goes for you, Lex."
[00:51:42.000 --> 00:51:49.000]   So he actually answered this similar question on a recent podcast he had. We talked about this also offline.
[00:51:49.000 --> 00:52:04.000]   I think for him it's Albert Einstein, Isaac Newton, all those kinds of almost engineering people. I get it. I get it.
[00:52:04.000 --> 00:52:17.000]   For me, in that vein, it would be Alan Turing probably. There's so little content from him, relatively speaking, that I would like to talk to Alan Turing for an hour.
[00:52:17.000 --> 00:52:21.000]   But then again, an hour is not enough. It's got to be a weekend because we got to get drunk.
[00:52:21.000 --> 00:52:28.000]   Richard Feynman is a good example. Somebody I would really enjoy the hell out of that hour, but I wouldn't get new information. It would just be fun.
[00:52:28.000 --> 00:52:33.000]   So is it about having fun or is it about getting new information?
[00:52:33.000 --> 00:52:36.000]   "Are you single?" Lex, yes, I am, unfortunately.
[00:52:36.000 --> 00:52:43.000]   Nikola Tesla, no. I would err on the side of evil. That's going to be a clip taken out of context.
[00:52:43.000 --> 00:52:55.000]   I would talk to somebody that... I would probably talk to Hitler. I would probably talk to Hitler.
[00:52:55.000 --> 00:53:05.000]   So the problem is it's a German thing. If he somehow magically could speak English or Russian, because I don't speak German, so it would be lost in translation.
[00:53:05.000 --> 00:53:26.000]   And so then Stalin. Stalin in early... when Lenin was still alive. Maybe doing a room together with Lenin and Stalin to understand what is in the mind of the people that led to the suffering, the death of tens of millions and the suffering of hundreds of millions.
[00:53:26.000 --> 00:53:41.000]   What is this? Because I feel like if I talk to them and take it back to the present time, the lessons will reverberate in a way that I'll be able to help prevent it in a way that I can't just by reading their works.
[00:53:41.000 --> 00:53:46.000]   I feel like stuff from Einstein, all those kinds of things are captured within their written work.
[00:53:46.000 --> 00:54:05.000]   Some of these impactful leaders that caused suffering in the world, I think most of their evil is not put down on paper. Chairman Mao, yeah. Genghis Khan, sure. All those are interesting.
[00:54:05.000 --> 00:54:13.000]   But Richard Feynman, Alan Turing. Richard Feynman, Alan Turing. Just because I can update them on the whole neural networks.
[00:54:13.000 --> 00:54:38.000]   Richard Feynman, Alan Turing, and Einstein in a Tesla plaid with FSD autopilot flooring it. I want to see the look on Turing's face.
[00:54:38.000 --> 00:54:46.000]   All of their faces. But Turing's face, this is neural networks. This is AI, motherfucker.
[00:54:46.000 --> 00:54:59.000]   He would be proud. Although he thought we're going to solve intelligence by year 2000. Anyway, he'd be kind of impressed by the whole thing.
[00:54:59.000 --> 00:55:11.000]   And Einstein would be disappointed. You know what? If Einstein's in the car, I'm also going to stop by in that Tesla plaid and pick up Eric Weinstein on the way.
[00:55:11.000 --> 00:55:20.000]   I want to have those two have a conversation. I feel like they'd figure something out. Like, why haven't we come up with a theory of everything yet?
[00:55:20.000 --> 00:55:35.000]   And make it a podcast. This is getting way too exciting. Final question. Let's see. What should we make the final question?
[00:55:35.000 --> 00:55:50.000]   Would you talk to Jesus? Yes. Jesus. Let's say... Maybe one more question before the final question.
[00:55:50.000 --> 00:56:08.000]   Oh, I see a good final question. Non-final question. Second to last question. From Paulo Turao. Who would you want most to have on your podcast in 2022?
[00:56:08.000 --> 00:56:22.000]   So, I think the names like Putin, Elon, again, Barack Obama, Donald Trump. These are all people that fascinate me.
[00:56:22.000 --> 00:56:32.000]   I would also love to talk to the chairman, the president of China. There's a lot of people I would like to talk to of that level.
[00:56:32.000 --> 00:56:46.000]   Yes, Guguru Pearlman and so on. But I think who I want to be on the podcast, it takes it back to that person I talked to.
[00:56:46.000 --> 00:56:56.000]   I think it was on Memorial Day. I had a conversation with a guy. He said he was a fan. He's wearing American flags everywhere.
[00:56:56.000 --> 00:57:09.000]   He said, "I'm a fan of the podcast. I listen to you. I listen to Joe. You guys talk to some of the most brilliant people, some of the funniest people, and just these celebrities and so on.
[00:57:09.000 --> 00:57:30.000]   Why don't you ever talk to us regular folk?" That stuck with me. I'd like to talk to "regular folk." What Tim Dillon made fun of me for saying, "I think I'm a simple man."
[00:57:30.000 --> 00:57:44.000]   I'd like to talk to other simple men and women because they're not that simple. They're not regular folk. They're not less special. They're as special.
[00:57:44.000 --> 00:57:51.000]   They have a story, and I want to learn about those stories. That's what I want to do more in 2022.
[00:57:51.000 --> 00:58:00.000]   Final question from Andre. All right. We'll do this again. I'm really, really sorry. I don't know what the heck I'm doing.
[00:58:00.000 --> 00:58:10.000]   I had this idea real quick before I read the final question. I love Skyrim. I love video games in general. I don't get a chance to play them, but I love Skyrim.
[00:58:10.000 --> 00:58:23.000]   I saw somebody had this video where they just walk around Skyrim for a couple hours, just enjoying nature. I would love that.
[00:58:23.000 --> 00:58:36.000]   I would just walk around, maybe answer some questions, but just the calmness of that. I feel that fits. That's a place where I could be happy in the digital space, is Skyrim.
[00:58:36.000 --> 00:58:42.000]   Just to take a little stroll in the woods. A Walk in the Woods by Bill Bryson.
[00:58:42.000 --> 00:58:50.000]   Oh, and another person. You know who I'd really want to have on the podcast? This comes back. Okay, I'll put it out there.
[00:58:50.000 --> 00:58:56.000]   Definitely people with great stories, but not celebrities, just regular folk.
[00:58:56.000 --> 00:59:09.000]   But if there is one quote unquote celebrity I would love to talk to, not Alex Jones. Alex. Love Alex. Send him all my love. Maybe one day. We'll see.
[00:59:09.000 --> 00:59:18.000]   I would say Satoshi Nakamoto.
[00:59:18.000 --> 00:59:28.000]   Yeah, Satoshi. Yes, Magnus Carlsen, all those people. I would love to somehow definitively...
[00:59:28.000 --> 00:59:36.000]   At least I know that I'm talking to him or her or them. Somehow I would know for sure.
[00:59:36.000 --> 00:59:42.000]   And maybe it would have to be blurred out, all those kinds of things. I would love to...
[00:59:42.000 --> 00:59:49.000]   To pierce the veil of anonymity, at least for me. To peek behind the curtain.
[00:59:49.000 --> 00:59:54.000]   For no reason. I would tell nobody. I would take that to my death.
[00:59:54.000 --> 00:59:58.000]   I don't know how that's possible, but I'm going to put that out there. Okay?
[00:59:58.000 --> 01:00:04.000]   As a thing that I would love to do. There's something I just deeply appreciate about...
[01:00:04.000 --> 01:00:13.000]   The humility and the power of anonymity, of releasing a technology that can change the world and still not putting your name publicly behind it.
[01:00:13.000 --> 01:00:19.000]   Yeah, it's like Banksy.
[01:00:19.000 --> 01:00:25.000]   Yeah, I would love to talk to him. Anyway, last question from Andre.
[01:00:25.000 --> 01:00:34.000]   That'd be funny if it was Andre Karpathy. Are we living in a simulation?
[01:00:34.000 --> 01:00:43.000]   It's a good question. The answer is yes. And it's powered by love.
[01:00:43.000 --> 01:00:48.000]   I love you all. This was really fun. I hope to do it again soon. Thank you so much.
[01:00:48.000 --> 01:00:53.520]   Thanks for watching.

