
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:23:40.200 --> 00:23:44.040]   Because when we make big goals and we don't establish
[00:23:44.040 --> 00:23:48.200]   the habits to build the routines, then the first time
[00:23:48.200 --> 00:23:50.280]   we hit a roadblock, we're derailed.
[00:23:50.280 --> 00:23:51.100]   - Oh yeah, oh yeah.
[00:23:51.100 --> 00:23:54.440]   - And we might as well throw in the towel and say,
[00:23:54.440 --> 00:23:57.000]   oh, woe is me, I can never accomplish anything.
[00:23:57.000 --> 00:23:58.760]   And that's just not so.
[00:23:58.760 --> 00:24:03.360]   But when we build small habits, one on top of the next,
[00:24:03.360 --> 00:24:06.460]   then if we have something that happens that derails us,
[00:24:06.460 --> 00:24:10.440]   well, we pick up again, and we continue to work that habit
[00:24:10.440 --> 00:24:13.140]   until it's established and then build.
[00:24:13.140 --> 00:24:15.540]   Kind of like, I guess if I'm thinking about Legos,
[00:24:15.540 --> 00:24:17.720]   when my children were young, they would build
[00:24:17.720 --> 00:24:20.100]   these huge Lego towers.
[00:24:20.100 --> 00:24:22.960]   And then one of my sons who will remain nameless
[00:24:22.960 --> 00:24:26.980]   was the more mischievously inclined, he would come
[00:24:26.980 --> 00:24:29.860]   and he would take one Lego out of this huge tower.
[00:24:29.860 --> 00:24:32.360]   And then the whole tower would tumble down.
[00:24:32.360 --> 00:24:36.080]   And his brother would say, oh no, my whole tower is gone.
[00:24:36.080 --> 00:24:38.200]   And I would say, well, let's build it back up.
[00:24:38.200 --> 00:24:40.680]   And he would sit there for a few minutes
[00:24:40.680 --> 00:24:42.440]   and bemoan his tower.
[00:24:42.440 --> 00:24:44.740]   But then he would start to rebuild it again.
[00:24:44.740 --> 00:24:47.860]   And somehow as adults, I think this kind of thinking
[00:24:47.860 --> 00:24:49.840]   doesn't transfer to us.
[00:24:49.840 --> 00:24:51.760]   - Isn't that funny, you're right.
[00:24:51.760 --> 00:24:54.460]   - We just bemoan the whole plan and think,
[00:24:54.460 --> 00:24:57.260]   oh, I can never do this thing.
[00:24:57.260 --> 00:24:59.640]   No, we have to take a lesson from our kids.
[00:24:59.640 --> 00:25:02.360]   - Yeah, we tend to throw out the whole plan
[00:25:02.360 --> 00:25:05.620]   and make a new one instead of saying,
[00:25:05.620 --> 00:25:08.220]   that's just a momentary blip, okay?
[00:25:08.220 --> 00:25:12.960]   So I still want the same plan, but I took a time out.
[00:25:12.960 --> 00:25:15.540]   And so I just need to get right back on it.
[00:25:15.540 --> 00:25:18.320]   I need to get right back to the plan.
[00:25:18.320 --> 00:25:23.320]   I love what you said about serendipity,
[00:25:23.320 --> 00:25:25.440]   those serendipity moments.
[00:25:25.440 --> 00:25:30.440]   Just because you have built habits and routines
[00:25:32.620 --> 00:25:36.520]   in for your family does not make you
[00:25:36.520 --> 00:25:38.460]   a lifelong stick in the mud.
[00:25:38.460 --> 00:25:43.080]   It does not mean that you will never say yes
[00:25:43.080 --> 00:25:48.080]   to suddenly offered fun, that you will never
[00:25:48.080 --> 00:25:52.600]   chase the rabbit, that you will never throw out
[00:25:52.600 --> 00:25:57.600]   the course guide for the fun activity hands-on.
[00:25:57.600 --> 00:25:59.680]   It doesn't mean that.
[00:25:59.680 --> 00:26:03.920]   Actually, when you have established routines,
[00:26:03.920 --> 00:26:08.820]   like you were saying, and you've established good habits,
[00:26:08.820 --> 00:26:12.220]   then you can say yes to the silly,
[00:26:12.220 --> 00:26:16.020]   or yes to the unexpected more easily,
[00:26:16.020 --> 00:26:20.220]   because you know that a momentary derailment
[00:26:20.220 --> 00:26:21.340]   is not permanent.
[00:26:21.340 --> 00:26:24.400]   You have not plunged over the cliff.
[00:26:24.400 --> 00:26:26.820]   You just jumped the track for a minute
[00:26:26.820 --> 00:26:29.140]   and you're gonna get back on.
[00:26:29.140 --> 00:26:30.780]   - That's right. - I love that.
[00:26:30.780 --> 00:26:35.140]   - Yes, do not sacrifice the fun and the spontaneous,
[00:26:35.140 --> 00:26:38.840]   but the routines are what allows that to happen
[00:26:38.840 --> 00:26:41.780]   without you feeling as if your whole habit tower
[00:26:41.780 --> 00:26:44.900]   is completely destroyed and you'll never be able
[00:26:44.900 --> 00:26:48.280]   to rebuild back to the goal that you want to achieve.
[00:26:48.280 --> 00:26:50.320]   Yes, keep the fun. (laughs)
[00:26:50.320 --> 00:26:54.360]   - Yes, and you can keep it without feeling guilty,
[00:26:54.360 --> 00:26:56.840]   which y'all, let's face it, if you're gonna do
[00:26:56.840 --> 00:26:59.880]   the serendipity thing but feel guilty the whole time,
[00:26:59.880 --> 00:27:02.300]   it just ruins it. - Yes.
[00:27:02.300 --> 00:27:04.160]   - You don't enjoy it, and frankly,
[00:27:04.160 --> 00:27:06.240]   you can be a wet blanket for your kids.
[00:27:06.240 --> 00:27:10.720]   Let's just don't, and say we did, okay?
[00:27:10.720 --> 00:27:12.280]   So let's talk about it.
[00:27:12.280 --> 00:27:17.000]   All right, I wanna be a little bit particular.
[00:27:17.000 --> 00:27:19.820]   I wanna say, what are some of these habits
[00:27:19.820 --> 00:27:23.520]   that you have uncovered over the years
[00:27:23.520 --> 00:27:26.600]   that propel your family to success?
[00:27:26.600 --> 00:27:31.600]   What are some of the habits that have led to routines
[00:27:31.600 --> 00:27:34.960]   that have become so automatic
[00:27:34.960 --> 00:27:39.960]   that they are bearing you on the tide of success?
[00:27:39.960 --> 00:27:41.720]   - This is such a great question,
[00:27:41.720 --> 00:27:43.720]   and I'm ashamed that it took me so long
[00:27:43.720 --> 00:27:46.480]   to figure some of these out. (laughs)
[00:27:46.480 --> 00:27:49.200]   But I will cheer them in hopes that they will help
[00:27:49.200 --> 00:27:51.360]   someone else who's not quite so far along
[00:27:51.360 --> 00:27:53.280]   on the journey. - There you go, excellent.
[00:27:53.280 --> 00:27:56.400]   - For me as a homeschooler, I don't think I was clued
[00:27:56.400 --> 00:28:00.520]   into the fact that my environment was so crucial
[00:28:00.520 --> 00:28:02.880]   in shaping my ability as a homeschooler
[00:28:02.880 --> 00:28:07.880]   to focus in on my children and what we were doing together.
[00:28:07.880 --> 00:28:11.160]   My environment needs to be in a place
[00:28:11.160 --> 00:28:13.520]   where I'm not in the back of my mind thinking,
[00:28:13.520 --> 00:28:14.920]   oh, what are we having for supper?
[00:28:14.920 --> 00:28:18.080]   Oh, there are all these things everywhere.
[00:28:18.080 --> 00:28:23.080]   And so for me, just because our home is our classroom,
[00:28:23.080 --> 00:28:25.640]   just like the rest of the world is our classroom,
[00:28:25.640 --> 00:28:29.080]   but a lot of our deep thinking occurs in that environment.
[00:28:29.080 --> 00:28:30.520]   Now, does it bother my children
[00:28:30.520 --> 00:28:32.280]   that there's a stack of dishes in the sink?
[00:28:32.280 --> 00:28:35.400]   Absolutely not, because they're from my children.
[00:28:35.400 --> 00:28:38.480]   But for me as a mom, when I'm sitting there
[00:28:38.480 --> 00:28:40.420]   and we're trying to solve algebra problems
[00:28:40.420 --> 00:28:42.720]   at the kitchen table, and I look over
[00:28:42.720 --> 00:28:45.740]   and I see all the to-do's that need to be to-done,
[00:28:45.740 --> 00:28:49.600]   I discovered that I needed to establish routines
[00:28:49.600 --> 00:28:52.340]   for our family that would contribute to me
[00:28:52.340 --> 00:28:55.820]   having the mental space to completely focus.
[00:28:55.820 --> 00:29:00.300]   And so I have, over the course of these last 20 years,
[00:29:00.300 --> 00:29:04.220]   created habits that helped me to have simple things,
[00:29:04.220 --> 00:29:07.940]   like an empty sink, or a swept floor
[00:29:07.940 --> 00:29:09.900]   where there are not mounds of crumbs
[00:29:09.900 --> 00:29:12.480]   that our little dog is lapping up all the time,
[00:29:12.480 --> 00:29:14.660]   or laundry under control.
[00:29:14.660 --> 00:29:17.140]   I won't say always done, because that would not be true.
[00:29:17.140 --> 00:29:18.980]   - Right, that's crazy, until your children
[00:29:18.980 --> 00:29:20.940]   don't live with you, that will not be true.
[00:29:20.940 --> 00:29:23.100]   - There will always be laundry, but laundry under,
[00:29:23.100 --> 00:29:26.660]   you know, laundry with a plan, things like that.
[00:29:26.660 --> 00:29:30.120]   And I think those in-home routines
[00:29:30.120 --> 00:29:32.380]   have also helped my children to have structure
[00:29:32.380 --> 00:29:34.380]   so that they know on certain days
[00:29:34.380 --> 00:29:37.220]   their laundry will be done, and that they can come get it,
[00:29:37.220 --> 00:29:39.580]   and they can fold it, because they're of that age now
[00:29:39.580 --> 00:29:41.920]   where they are consistently helping out.
[00:29:41.920 --> 00:29:44.020]   You know, knowing that I need to run
[00:29:44.020 --> 00:29:46.820]   the dishwasher at night, and then empty it
[00:29:46.820 --> 00:29:50.220]   first thing in the morning is a very practical thing,
[00:29:50.220 --> 00:29:52.160]   but it gives us a place to put our dirty dishes
[00:29:52.160 --> 00:29:54.180]   when we break from homeschooling for lunch,
[00:29:54.180 --> 00:29:57.500]   or we're having that afternoon snack.
[00:29:57.500 --> 00:29:59.020]   - I love that.
[00:29:59.020 --> 00:30:02.860]   - Those little habits that we've accumulated over time,
[00:30:02.860 --> 00:30:07.320]   because in true type A+ fashion, I thought that,
[00:30:07.320 --> 00:30:08.780]   oh, I'm just gonna do all the things,
[00:30:08.780 --> 00:30:10.920]   and be, quote unquote, be better.
[00:30:10.920 --> 00:30:12.340]   Well, that didn't happen, Lisa.
[00:30:12.340 --> 00:30:15.420]   That was a big, that was a recipe for crash and burn.
[00:30:15.420 --> 00:30:16.300]   - And you know what?
[00:30:16.300 --> 00:30:19.020]   Be better means something different
[00:30:19.020 --> 00:30:20.660]   to everybody in your family.
[00:30:20.660 --> 00:30:21.500]   - Yes, for sure.
[00:30:21.500 --> 00:30:24.020]   - And if homeschooling is a joint endeavor,
[00:30:24.020 --> 00:30:25.900]   then we need to define our terms.
[00:30:25.900 --> 00:30:28.260]   What does be better mean?
[00:30:28.260 --> 00:30:29.420]   - Exactly.
[00:30:29.420 --> 00:30:31.380]   - And just because, I mean, you're right.
[00:30:31.380 --> 00:30:33.660]   It does not bother, it never bothered my children
[00:30:33.660 --> 00:30:36.460]   that there were crumbs under the table
[00:30:36.460 --> 00:30:40.380]   that we were doing our reading on, but it bothered me,
[00:30:40.380 --> 00:30:44.840]   and so we just, that needed to become a defined thing,
[00:30:44.840 --> 00:30:49.200]   that we do, there are certain basic chores we do first,
[00:30:49.200 --> 00:30:52.740]   so that, like you said, our environment is hospitable
[00:30:52.740 --> 00:30:57.280]   for all of us, not just for some of us.
[00:30:57.280 --> 00:30:58.940]   - Right, well, and I will say,
[00:30:58.940 --> 00:31:02.120]   as far as homeschooling itself is concerned,
[00:31:02.120 --> 00:31:03.200]   I think some of the habits
[00:31:03.200 --> 00:31:06.560]   that we've tried to establish as a family,
[00:31:06.560 --> 00:31:08.200]   one of them we lovingly refer to
[00:31:08.200 --> 00:31:10.320]   as eating our frogs before breakfast.
[00:31:10.320 --> 00:31:11.600]   - How funny.
[00:31:11.600 --> 00:31:14.560]   - So we look at, my children look at what they need
[00:31:14.560 --> 00:31:18.080]   to accomplish, and they take care of the task
[00:31:18.080 --> 00:31:21.820]   that they look at with dread and disdain first,
[00:31:21.820 --> 00:31:25.560]   and just like productivity is personal,
[00:31:25.560 --> 00:31:28.540]   that choice is personal too, and for each of my children,
[00:31:28.540 --> 00:31:33.020]   that is a different frog that they take care of,
[00:31:33.020 --> 00:31:36.300]   but just knowing that they've accomplished that,
[00:31:36.300 --> 00:31:39.260]   that is the building block, they eat breakfast,
[00:31:39.260 --> 00:31:40.860]   and then it's time for the frog,
[00:31:42.160 --> 00:31:44.840]   and then after that, it becomes almost
[00:31:44.840 --> 00:31:46.120]   like a snowball effect.
[00:31:46.120 --> 00:31:48.080]   The day becomes increasingly easier
[00:31:48.080 --> 00:31:50.960]   because the guard is taking care of the difficult thing,
[00:31:50.960 --> 00:31:55.960]   so that's been incredibly helpful to them as students
[00:31:55.960 --> 00:31:56.960]   to know that, you know what,
[00:31:56.960 --> 00:32:00.240]   I'm gonna invest my energy, and I'm gonna get this done,
[00:32:00.240 --> 00:32:03.360]   and throughout our years as a homeschooling family,
[00:32:03.360 --> 00:32:06.600]   that has looked different based on the ages of my children,
[00:32:06.600 --> 00:32:08.160]   because we've been through seasons
[00:32:08.160 --> 00:32:11.000]   where I have one or two children napping
[00:32:11.000 --> 00:32:12.580]   while another child does school,
[00:32:12.580 --> 00:32:15.260]   or we've had different iterations
[00:32:15.260 --> 00:32:18.320]   of what our most productive day looked like,
[00:32:18.320 --> 00:32:20.680]   and as a parent, you need to take time
[00:32:20.680 --> 00:32:21.600]   to look at your family,
[00:32:21.600 --> 00:32:23.720]   what are your family's rhythms of the day,
[00:32:23.720 --> 00:32:26.800]   and think about, okay, you know what,
[00:32:26.800 --> 00:32:28.840]   I want to accomplish these tasks,
[00:32:28.840 --> 00:32:33.040]   when is the best time, and choosing that best time
[00:32:33.040 --> 00:32:35.980]   can help you in building that routine,
[00:32:35.980 --> 00:32:39.300]   because if you're trying to kick against the bricks,
[00:32:39.300 --> 00:32:41.140]   and you're trying to get something
[00:32:41.140 --> 00:32:43.420]   that takes a lot of mental energy done
[00:32:43.420 --> 00:32:45.580]   at the time when, oh my goodness,
[00:32:45.580 --> 00:32:49.220]   we used to jokingly refer to it as the witching hour,
[00:32:49.220 --> 00:32:53.140]   at our house, whenever it was almost supper time,
[00:32:53.140 --> 00:32:54.900]   and everyone was hungry,
[00:32:54.900 --> 00:32:57.660]   and slightly disgruntled when they were young.
[00:32:57.660 --> 00:33:02.660]   If I had tried to do deep thinking work at that time,
[00:33:02.660 --> 00:33:07.040]   I would have been defeating myself before I even began.
[00:33:07.040 --> 00:33:09.540]   So sometimes taking that extra time
[00:33:09.540 --> 00:33:11.200]   to consider the rhythm of your day,
[00:33:11.200 --> 00:33:15.960]   and your family members, and the rhythms of their day,
[00:33:15.960 --> 00:33:19.520]   can help you to be able to know when to build the habits,
[00:33:19.520 --> 00:33:22.160]   and not just what habits to build.
[00:33:22.160 --> 00:33:24.680]   - Yeah, I think that's really smart.
[00:33:24.680 --> 00:33:29.680]   I think that the power of routine
[00:33:29.680 --> 00:33:33.640]   is that you do it automatically,
[00:33:33.640 --> 00:33:38.640]   even if you're tired, even if somebody is sick or missing,
[00:33:38.640 --> 00:33:44.640]   even if you don't want to,
[00:33:44.640 --> 00:33:47.440]   or even if you haven't done it in a long time.
[00:33:47.440 --> 00:33:52.120]   And so when we start back to school in January,
[00:33:52.120 --> 00:33:56.920]   or in second semester, if there are things that we know,
[00:33:56.920 --> 00:34:00.400]   we just have a routine, we have a rhythm.
[00:34:00.400 --> 00:34:03.920]   Everybody gets up, like you said, we all get up,
[00:34:03.920 --> 00:34:07.200]   and it may be different, listeners, at your house.
[00:34:07.200 --> 00:34:08.860]   The order may be different,
[00:34:08.860 --> 00:34:13.400]   but you need to establish some routines
[00:34:13.400 --> 00:34:16.360]   that your children can follow
[00:34:16.360 --> 00:34:19.800]   without a lot of redirection,
[00:34:19.800 --> 00:34:22.480]   without a lot of negotiation.
[00:34:22.480 --> 00:34:23.760]   There are things that just aren't.
[00:34:23.760 --> 00:34:25.040]   We all get up.
[00:34:25.040 --> 00:34:28.440]   For my kids, it's we get up,
[00:34:28.440 --> 00:34:30.160]   and we immediately make our bed.
[00:34:30.160 --> 00:34:32.140]   Don't come down until you make your bed,
[00:34:32.140 --> 00:34:35.040]   because I know how it works.
[00:34:35.040 --> 00:34:37.160]   If you go back upstairs to find something,
[00:34:37.160 --> 00:34:40.480]   you might crawl back in that bed, so let's not.
[00:34:40.480 --> 00:34:43.320]   So we get up, we make our bed, we eat our breakfast,
[00:34:43.320 --> 00:34:47.680]   we do the frog, and then maybe your children know
[00:34:47.680 --> 00:34:50.280]   it's time to read together,
[00:34:50.280 --> 00:34:55.280]   or every morning they know that they're gonna do math first,
[00:34:55.280 --> 00:34:58.240]   they're gonna have devotion, then they're gonna do math,
[00:34:58.240 --> 00:35:00.160]   and then we're gonna have a read time.
[00:35:00.160 --> 00:35:02.940]   And so everybody does the hard thing,
[00:35:02.940 --> 00:35:06.960]   if math is your hard thing, they do that hard thing first
[00:35:06.960 --> 00:35:11.060]   so that they get to the easy thing,
[00:35:11.060 --> 00:35:14.140]   or the snuggly thing, or the together thing.
[00:35:14.140 --> 00:35:17.000]   Develop routines.
[00:35:17.000 --> 00:35:18.440]   I think it's really important.
[00:35:18.440 --> 00:35:21.120]   One of your routines might be that everybody's
[00:35:21.120 --> 00:35:26.120]   school supplies are in a certain box or a certain bin,
[00:35:27.080 --> 00:35:30.360]   and everybody goes to get their own bin every day.
[00:35:30.360 --> 00:35:33.280]   My kids, our house was really small
[00:35:33.280 --> 00:35:36.320]   when the girls were young, and we homeschooled
[00:35:36.320 --> 00:35:39.200]   at the breakfast room, well, it was the breakfast room
[00:35:39.200 --> 00:35:41.820]   and the dining room table, it was the only table we had,
[00:35:41.820 --> 00:35:44.460]   and it was that we had a bookshelf,
[00:35:44.460 --> 00:35:49.460]   and they each had a little tote that had their pencils
[00:35:49.460 --> 00:35:53.800]   and their rulers and their glue stick and their markers
[00:35:53.800 --> 00:35:57.920]   and their bookmarks and whatever they needed in there,
[00:35:57.920 --> 00:36:00.760]   and they had a board that they put down
[00:36:00.760 --> 00:36:04.240]   so that when they bore down really hard with their pencil,
[00:36:04.240 --> 00:36:06.300]   they did not etch their math problems
[00:36:06.300 --> 00:36:09.960]   into my dining room table, which did not always happen,
[00:36:09.960 --> 00:36:13.280]   but now, as a mom with grown children,
[00:36:13.280 --> 00:36:15.680]   I like the fact that I can still read
[00:36:15.680 --> 00:36:20.100]   the five times five is 25 at my table.
[00:36:20.100 --> 00:36:23.360]   But anyway, they knew to get their boxes,
[00:36:23.360 --> 00:36:26.600]   and they knew when we're done with school, you put it back.
[00:36:26.600 --> 00:36:30.040]   So routines like that mean
[00:36:30.040 --> 00:36:32.360]   that you're not spending 30 minutes,
[00:36:32.360 --> 00:36:34.060]   everybody looking for their pencil,
[00:36:34.060 --> 00:36:37.120]   or 15 minutes looking for the Bob book
[00:36:37.120 --> 00:36:39.960]   that you threw under the couch in December,
[00:36:39.960 --> 00:36:41.980]   and now you don't know where it is.
[00:36:41.980 --> 00:36:44.580]   So all of those kinds of things.
[00:36:44.580 --> 00:36:50.840]   If you decide on, I had one friend who had 10 children.
[00:36:51.600 --> 00:36:53.440]   She homeschooled all 10 of her children.
[00:36:53.440 --> 00:36:55.720]   They're a wonderful family.
[00:36:55.720 --> 00:36:59.400]   But she went through a season when she had lots of littles,
[00:36:59.400 --> 00:37:03.960]   and getting them dressed in the morning was a nightmare,
[00:37:03.960 --> 00:37:06.420]   and deciding who was gonna wear what,
[00:37:06.420 --> 00:37:09.140]   and oh, you have my shirt, no, that's my shirt,
[00:37:09.140 --> 00:37:11.880]   and this doesn't match and that doesn't match.
[00:37:11.880 --> 00:37:16.260]   And she instituted, she bought pullover jumpers
[00:37:16.260 --> 00:37:20.280]   for the girls and jeans for the boys,
[00:37:20.280 --> 00:37:22.800]   and they had like three shirts a piece,
[00:37:22.800 --> 00:37:25.440]   and they got up and there was no question.
[00:37:25.440 --> 00:37:28.440]   You put on this shirt, you put on this jumper,
[00:37:28.440 --> 00:37:29.560]   and that's what you're wearing.
[00:37:29.560 --> 00:37:31.800]   And they all wore the same thing
[00:37:31.800 --> 00:37:35.480]   because she needed to get through that part of the day
[00:37:35.480 --> 00:37:40.020]   to get to the routine that was gonna bring them success.
[00:37:40.020 --> 00:37:42.200]   - Absolutely, absolutely.
[00:37:42.200 --> 00:37:43.880]   Well, and you know, Lisa, the funny thing is,
[00:37:43.880 --> 00:37:48.880]   now that we're, oh goodness, my eldest is 20.
[00:37:49.120 --> 00:37:51.540]   So if I say that our first homeschooling days
[00:37:51.540 --> 00:37:54.280]   began when he was born,
[00:37:54.280 --> 00:37:57.040]   you know, there are some routines and habits
[00:37:57.040 --> 00:38:00.260]   that we established at certain points in our life
[00:38:00.260 --> 00:38:02.880]   that turned our day almost into a dance,
[00:38:02.880 --> 00:38:06.160]   where you just danced from one thing to the next,
[00:38:06.160 --> 00:38:09.920]   and now I reflect on those routines,
[00:38:09.920 --> 00:38:11.560]   and there's so much joy,
[00:38:11.560 --> 00:38:15.880]   I almost don't want to stop the routine.
[00:38:15.880 --> 00:38:19.360]   I have, we had a similar situation with our children's
[00:38:19.360 --> 00:38:21.620]   school supplies when they were young.
[00:38:21.620 --> 00:38:25.120]   We were all around one little table in an apartment,
[00:38:25.120 --> 00:38:28.500]   and so to corral all the school supplies,
[00:38:28.500 --> 00:38:33.400]   I saved tin cans and wrapped them in masking tape,
[00:38:33.400 --> 00:38:37.100]   in duct tape, and then put them in a shower caddy.
[00:38:37.100 --> 00:38:40.880]   And so I still have this shower caddy
[00:38:40.880 --> 00:38:43.960]   with our little tin cans that have our dry erase markers
[00:38:43.960 --> 00:38:47.660]   and our colored pencils, and do my two students
[00:38:47.660 --> 00:38:51.200]   who are now in high school still need that?
[00:38:51.200 --> 00:38:54.480]   No, but it was such an endearing part
[00:38:54.480 --> 00:38:57.360]   of our family's homeschooling routine
[00:38:57.360 --> 00:38:59.000]   to have that sitting on the table.
[00:38:59.000 --> 00:39:01.520]   They knew homeschool was beginning for the day
[00:39:01.520 --> 00:39:03.560]   when I put that caddy on the table.
[00:39:03.560 --> 00:39:08.220]   I simply cannot bring myself to let it go quite yet,
[00:39:08.220 --> 00:39:11.640]   because those routines were endearing,
[00:39:11.640 --> 00:39:14.760]   and they were a sign that homeschool was in session,
[00:39:14.760 --> 00:39:17.000]   and we were beginning our studies.
[00:39:17.000 --> 00:39:22.000]   And there is a joy and a peacefulness
[00:39:22.000 --> 00:39:24.400]   that will pervade your household
[00:39:24.400 --> 00:39:29.300]   when you find that sweet spot for those habits and routines.
[00:39:29.300 --> 00:39:31.600]   - That is the most encouraging thing,
[00:39:31.600 --> 00:39:33.720]   potentially, that you have said.
[00:39:33.720 --> 00:39:36.720]   And that is the perfect place for us to end.
[00:39:36.720 --> 00:39:41.660]   Here's the truth, establishing some routines
[00:39:41.660 --> 00:39:45.040]   will lead you to productivity
[00:39:45.040 --> 00:39:48.080]   that you don't have to belabor every day,
[00:39:48.080 --> 00:39:51.200]   and will eventually bring you success.
[00:39:51.200 --> 00:39:56.000]   But what those kinds of routines will bring your homeschool
[00:39:56.000 --> 00:39:59.040]   and your family is peace.
[00:39:59.040 --> 00:40:02.000]   And isn't that what we all want a little bit more of
[00:40:02.000 --> 00:40:03.520]   in this thing here? - Absolutely.
[00:40:03.520 --> 00:40:06.060]   Absolutely. - Absolutely, absolutely.
[00:40:06.060 --> 00:40:09.300]   Well, parents, this has been a great time of encouragement,
[00:40:09.300 --> 00:40:14.300]   I hope, along with some fresh practical ideas for you.
[00:40:14.300 --> 00:40:16.640]   I have one more thing I wanna tell you about
[00:40:16.640 --> 00:40:20.280]   that might also be a new idea for you,
[00:40:20.280 --> 00:40:22.760]   but could possibly prove to be the best thing
[00:40:22.760 --> 00:40:24.400]   you ever did for yourself.
[00:40:24.400 --> 00:40:28.060]   If you are looking to level up your skills
[00:40:28.060 --> 00:40:31.960]   in guiding and assessing your students' learning at home,
[00:40:31.960 --> 00:40:36.780]   I wanna talk to you about the classical learning cohort.
[00:40:36.780 --> 00:40:40.940]   The spring semester is just getting started.
[00:40:40.940 --> 00:40:43.720]   Six times throughout this semester,
[00:40:43.720 --> 00:40:46.720]   you can meet online with a small group
[00:40:46.720 --> 00:40:50.300]   of other homeschool parents who are on this same mission
[00:40:50.300 --> 00:40:53.480]   to grow their understanding about classical education
[00:40:53.480 --> 00:40:58.480]   and develop lifelong skills for guiding their students
[00:40:58.480 --> 00:41:00.620]   through the truth of learning.
[00:41:00.620 --> 00:41:05.080]   Your cohort would be led by an experienced mentor
[00:41:05.080 --> 00:41:06.840]   who will walk you all through
[00:41:06.840 --> 00:41:10.200]   some hands-on practical assignments,
[00:41:10.200 --> 00:41:14.640]   helping you learn how to give good classical assessments,
[00:41:14.640 --> 00:41:19.900]   helping you to grab your students' attention,
[00:41:19.900 --> 00:41:23.080]   giving them an exhortium into what you're getting ready
[00:41:23.080 --> 00:41:27.200]   to study together, and then developing a review
[00:41:27.200 --> 00:41:31.640]   that'll help you engage your student with every lesson.
[00:41:31.640 --> 00:41:35.500]   If you wanna keep growing in your knowledge
[00:41:35.500 --> 00:41:40.040]   and as your skills too, as a classical educator,
[00:41:40.040 --> 00:41:42.580]   the learning cohort might really be for you.
[00:41:42.580 --> 00:41:46.540]   So spaces are limited and I don't want you guys to miss out,
[00:41:46.540 --> 00:41:51.540]   so don't wait, go to classicalconversations.com/cohort.
[00:41:55.420 --> 00:41:59.280]   You can find out more information and you can sign up.
[00:41:59.280 --> 00:42:04.280]   That's classicalconversations.com/cohort.
[00:42:04.280 --> 00:42:10.180]   Okay, you guys, go and establish a routine
[00:42:10.180 --> 00:42:12.800]   that will make you truly productive
[00:42:12.800 --> 00:42:15.380]   and find peace in your home.
[00:42:15.380 --> 00:42:17.520]   And I'll see you next time, bye.

