
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:20:50.000 --> 00:20:57.000]   But again, if we're comparing it to a $25,000 bill, it's not going to make a big impact on you.
[00:20:57.000 --> 00:21:03.000]   So wrapping up with the financial section and let's get on to solutions, my point is this.
[00:21:03.000 --> 00:21:08.000]   The cost of a child's schooling or education is a big expense.
[00:21:08.000 --> 00:21:16.000]   If I assume $15,000 per year cost, whether that's the average cost per year that's a little higher than the $12,000 number,
[00:21:16.000 --> 00:21:24.000]   let's just use $15,000 whether that's the private school that I went to or that's the public school that we spend as a nation per student
[00:21:24.000 --> 00:21:33.000]   or whether that is whatever, $15,000 for 12 years, that's $180,000 that you're going to spend
[00:21:33.000 --> 00:21:36.000]   if you're spending $15,000 a year for 12 years.
[00:21:36.000 --> 00:21:43.000]   If you are interested in actually accounting for things properly, that should matter to you
[00:21:43.000 --> 00:21:46.000]   even if you're going to use the government school system.
[00:21:46.000 --> 00:21:49.000]   And if you're paying out of your pocket, that's going to be of major interest to you.
[00:21:49.000 --> 00:21:54.000]   That's $180,000. And worse, that's an after-tax number.
[00:21:54.000 --> 00:22:02.000]   So again, $180,000 employment taxes, you're going to pay 7.65% if you're earning wages and paying this out of wages.
[00:22:02.000 --> 00:22:07.000]   That's another $13,770 you have to earn to pay for the employment taxes.
[00:22:07.000 --> 00:22:13.000]   And assuming you're having a 20% effective tax rate for federal, state, and local income taxes,
[00:22:13.000 --> 00:22:19.000]   that's an additional $36,000 that you have to earn to pay the income tax bill on this to pay for your kids' schooling.
[00:22:19.000 --> 00:22:23.000]   So your total bill there, if you add up the $180,000 cost,
[00:22:23.000 --> 00:22:28.000]   and I'm ignoring inflation and I'm ignoring a net present value calculation,
[00:22:28.000 --> 00:22:35.000]   I'm just assuming a total cost, $180,000 plus $13,770 plus $36,000,
[00:22:35.000 --> 00:22:41.000]   you've got to earn $229,770 to pay for each of your kids' schooling.
[00:22:41.000 --> 00:22:43.000]   That's a lot of money.
[00:22:43.000 --> 00:22:48.000]   Plus transportation expenses, uniforms, school clothes, lunches, sports equipment, etc.
[00:22:48.000 --> 00:22:52.000]   Other fees, dues, books, blah, blah, blah, you know, notebooks, things like that.
[00:22:52.000 --> 00:22:55.000]   That's $230,000. That's a lot of money.
[00:22:55.000 --> 00:23:02.000]   Now, I would encourage you, go ask some parents that educate their kids at home how much they spend.
[00:23:02.000 --> 00:23:08.000]   And go and compare the educational results of some of those families
[00:23:08.000 --> 00:23:13.000]   and compare them to whatever you want to compare them to.
[00:23:13.000 --> 00:23:16.000]   It probably would be mildly inaccurate.
[00:23:16.000 --> 00:23:19.000]   I won't go into the statistics.
[00:23:19.000 --> 00:23:25.000]   My point is this. You give me my $230,000 and let me design a curriculum for my kid,
[00:23:25.000 --> 00:23:29.000]   and I'm going to do it my way and hopefully get way better results,
[00:23:29.000 --> 00:23:33.000]   although you'll have to prove that out in 20 years or so, who knows.
[00:23:33.000 --> 00:23:35.000]   And I'll do it for way cheaper.
[00:23:35.000 --> 00:23:37.000]   So what am I going to do?
[00:23:37.000 --> 00:23:39.000]   Well, frankly, I'm not really sure.
[00:23:39.000 --> 00:23:43.000]   I'm going to give you some ideas that I have, but I might do a lot of different things.
[00:23:43.000 --> 00:23:46.000]   My point is I have options, and this is a big deal from personal finance.
[00:23:46.000 --> 00:23:48.000]   So here's where I start.
[00:23:48.000 --> 00:23:53.000]   Start with asking some questions that very few parents ever ask themselves.
[00:23:53.000 --> 00:23:55.000]   Here's where I would start.
[00:23:55.000 --> 00:24:00.000]   What do you want for your child's education?
[00:24:00.000 --> 00:24:02.000]   What results are you committed to getting?
[00:24:02.000 --> 00:24:06.000]   What do you actually want?
[00:24:06.000 --> 00:24:11.000]   I ask this question a lot to people that I interact with,
[00:24:11.000 --> 00:24:15.000]   and most people really do start from the place of saying,
[00:24:15.000 --> 00:24:17.000]   "I want my child to have a great education."
[00:24:17.000 --> 00:24:19.000]   Amen. That's me too.
[00:24:19.000 --> 00:24:22.000]   I mean, I want every one of us to have a great education.
[00:24:22.000 --> 00:24:29.000]   How amazingly important is the quality of our education?
[00:24:29.000 --> 00:24:34.000]   Education is what we uniquely can do is learn and apply that learning
[00:24:34.000 --> 00:24:37.000]   and that applied knowledge to get results.
[00:24:37.000 --> 00:24:42.000]   And we need to be well-educated in every area of life.
[00:24:42.000 --> 00:24:45.000]   So agreed, 100%.
[00:24:45.000 --> 00:24:50.000]   That's a better result than what some people say is, "I want my kids to go to a good school."
[00:24:50.000 --> 00:24:52.000]   This is a little pet peeve of mine.
[00:24:52.000 --> 00:24:56.000]   I often ask people who say that--I always ask, "What is a good school?"
[00:24:56.000 --> 00:24:58.000]   If you're talking to--you're looking for a house,
[00:24:58.000 --> 00:25:00.000]   you're looking for an apartment in a real estate agency,
[00:25:00.000 --> 00:25:01.000]   this isn't a good school district.
[00:25:01.000 --> 00:25:03.000]   What is a good school district? Define it.
[00:25:03.000 --> 00:25:07.000]   I ask parents, "What is a good school?" when they talk about it.
[00:25:07.000 --> 00:25:09.000]   And the answers I hear usually basically are threefold.
[00:25:09.000 --> 00:25:14.000]   Number one, people often respond to me and say, "I want safety, personal safety.
[00:25:14.000 --> 00:25:16.000]   I want a safe environment."
[00:25:16.000 --> 00:25:19.000]   Number two, they often say, "I want good teachers."
[00:25:19.000 --> 00:25:23.000]   Number three, which is actually the most common in my experience,
[00:25:23.000 --> 00:25:26.000]   is what they mean by that is good test scores.
[00:25:26.000 --> 00:25:31.000]   So as far as safety, 100% agree.
[00:25:31.000 --> 00:25:36.000]   Isn't much of what we do because we desire safety for our kids?
[00:25:36.000 --> 00:25:39.000]   Now, I'm not convinced that school is a very safe place.
[00:25:39.000 --> 00:25:45.000]   It seems like a lot of people attack people in school because you pick your reason.
[00:25:45.000 --> 00:25:48.000]   Either they don't like kids or that's an easy place to go to attack people
[00:25:48.000 --> 00:25:49.000]   in the schools.
[00:25:49.000 --> 00:25:52.000]   You go to some places and they're surrounded with a bunch of wire
[00:25:52.000 --> 00:25:53.000]   and a bunch of metal detectors.
[00:25:53.000 --> 00:25:57.000]   It's pretty scary places in some of them.
[00:25:57.000 --> 00:25:59.000]   So you've got to consider that.
[00:25:59.000 --> 00:26:03.000]   But, man, there are some school districts where it's pretty safe.
[00:26:03.000 --> 00:26:06.000]   Very little violence seems to happen.
[00:26:06.000 --> 00:26:08.000]   If you're talking about physical violence,
[00:26:08.000 --> 00:26:13.000]   I'm not convinced that they're very safe environments for children's emotional
[00:26:13.000 --> 00:26:16.000]   psyche and psychological psyche.
[00:26:16.000 --> 00:26:18.000]   I am very concerned just personally.
[00:26:18.000 --> 00:26:21.000]   If you look at the rates of teenage suicide,
[00:26:21.000 --> 00:26:25.000]   I'm extremely concerned that it doesn't seem that school is a very safe place.
[00:26:25.000 --> 00:26:30.000]   And if you look at the rates of bullying, abuse that many children are going to,
[00:26:30.000 --> 00:26:33.000]   not so convinced that it's very safe.
[00:26:33.000 --> 00:26:35.000]   That usually doesn't show up in the news, though, on an individual school.
[00:26:35.000 --> 00:26:42.000]   So how would you actually know if your school that you chose was a safe place?
[00:26:42.000 --> 00:26:45.000]   Good teachers, I think this is a huge deal.
[00:26:45.000 --> 00:26:47.000]   I've had some amazing teachers,
[00:26:47.000 --> 00:26:49.000]   and I know there are some amazing teachers that listen to this show.
[00:26:49.000 --> 00:26:52.000]   I've gotten emails from you guys.
[00:26:52.000 --> 00:26:56.000]   Don't we all need a good teacher?
[00:26:56.000 --> 00:26:57.000]   The question is this.
[00:26:57.000 --> 00:27:01.000]   Do you have the ability and the system that you're doing to choose the teachers
[00:27:01.000 --> 00:27:05.000]   that your child is engaging with?
[00:27:05.000 --> 00:27:11.000]   Do you know them all, and can you fire them?
[00:27:11.000 --> 00:27:13.000]   I think you ought to be able to.
[00:27:13.000 --> 00:27:15.000]   I really do.
[00:27:15.000 --> 00:27:16.000]   I'm teaching on this show.
[00:27:16.000 --> 00:27:19.000]   You can fire me any time you want.
[00:27:19.000 --> 00:27:20.000]   Just turn me off.
[00:27:20.000 --> 00:27:23.000]   Isn't that an empowering feeling?
[00:27:23.000 --> 00:27:27.000]   And don't you think that makes me work really hard to know that I can be fired
[00:27:27.000 --> 00:27:33.000]   at the push of a--wouldn't be a button--the push of a touch screen for most of you?
[00:27:33.000 --> 00:27:35.000]   Wouldn't you like to have that with your teachers?
[00:27:35.000 --> 00:27:36.000]   How about good test scores?
[00:27:36.000 --> 00:27:38.000]   Do test scores--what does that mean?
[00:27:38.000 --> 00:27:41.000]   What is the result of a test score?
[00:27:41.000 --> 00:27:44.000]   Personally, I don't place much stock in this.
[00:27:44.000 --> 00:27:47.000]   The problem is I have too many teachers in my family that tell me what it's actually like
[00:27:47.000 --> 00:27:50.000]   teaching to the test, which is unfortunate.
[00:27:50.000 --> 00:27:53.000]   So many great teachers are hamstrung by this.
[00:27:53.000 --> 00:27:56.000]   And the other thing I just say is what do the test scores actually mean?
[00:27:56.000 --> 00:28:04.000]   I'll tell you just from my personal experience is that I've had a lot of good test scores
[00:28:04.000 --> 00:28:06.000]   in my life.
[00:28:06.000 --> 00:28:14.000]   To really make that big of a difference in my life, my test scores--I think of my SAT scores.
[00:28:14.000 --> 00:28:16.000]   I can't quite remember what I scored on the SAT.
[00:28:16.000 --> 00:28:18.000]   It was pretty decent.
[00:28:18.000 --> 00:28:21.000]   I took it, I think, one--I don't even remember if I took it once or twice.
[00:28:21.000 --> 00:28:25.000]   But with the--I think it was in the 1300s, like 1340, something like that,
[00:28:25.000 --> 00:28:28.000]   which is 1340 or 1430 or 1370.
[00:28:28.000 --> 00:28:31.000]   It was somewhere in that between 1300 and 1500 range.
[00:28:31.000 --> 00:28:32.000]   I think it was--I don't remember.
[00:28:32.000 --> 00:28:33.000]   It was somewhere in that range.
[00:28:33.000 --> 00:28:36.000]   But the point is that the only time that I've ever--up until now,
[00:28:36.000 --> 00:28:41.000]   when I just announced it on the show, the only time I ever in my life told anybody my SAT score
[00:28:41.000 --> 00:28:43.000]   was when I sent off an application to college.
[00:28:43.000 --> 00:28:45.000]   That's what it is.
[00:28:45.000 --> 00:28:46.000]   It's a sorting mechanism.
[00:28:46.000 --> 00:28:47.000]   I never had a job.
[00:28:47.000 --> 00:28:48.000]   I never had an employer.
[00:28:48.000 --> 00:28:53.000]   I never had--my wife didn't ask me what was my SAT score.
[00:28:53.000 --> 00:28:56.000]   It's just simply a sorting mechanism for college.
[00:28:56.000 --> 00:29:01.000]   What does it matter as far as the test scores that a class gets?
[00:29:01.000 --> 00:29:04.000]   My brother-in-law teaches in the government school system,
[00:29:04.000 --> 00:29:08.000]   and he teaches in--it's an A-rated school.
[00:29:08.000 --> 00:29:11.000]   But when I look at some of the students that he's teaching,
[00:29:11.000 --> 00:29:16.000]   is it fair that the students--his results are judged upon this arbitrary standard
[00:29:16.000 --> 00:29:21.000]   when his students may be of a different income, of a different social class,
[00:29:21.000 --> 00:29:27.000]   of a different level of parental involvement than of my child?
[00:29:27.000 --> 00:29:29.000]   That seems kind of arbitrary.
[00:29:29.000 --> 00:29:31.000]   Even things like graduation.
[00:29:31.000 --> 00:29:36.000]   Since I graduated high school, with the exception of a college entrance paperwork,
[00:29:36.000 --> 00:29:40.000]   no one has ever in my life asked me if I graduated from high school.
[00:29:40.000 --> 00:29:43.000]   So in some ways, this may sound a little bit heretical,
[00:29:43.000 --> 00:29:47.000]   but I think to myself, "Why do we lie to kids and tell them that it matters
[00:29:47.000 --> 00:29:49.000]   if they graduate from high school?"
[00:29:49.000 --> 00:29:52.000]   Those of us who have graduated, again, with the exception of college entrance,
[00:29:52.000 --> 00:29:57.000]   I've never in my life been asked--even asked--if I graduated from high school,
[00:29:57.000 --> 00:30:00.000]   if I had a high school diploma.
[00:30:00.000 --> 00:30:05.000]   So I've never been asked, "Why does it matter?"
[00:30:05.000 --> 00:30:10.000]   Now, the research would show that it does from an income perspective, right?
[00:30:10.000 --> 00:30:16.000]   But is that because it actually does, or is it because there's something different--
[00:30:16.000 --> 00:30:18.000]   or maybe--I don't know--what is it?
[00:30:18.000 --> 00:30:21.000]   Is it the way that a person who has graduated from high school carries themself
[00:30:21.000 --> 00:30:23.000]   as compared to someone who hasn't?
[00:30:23.000 --> 00:30:27.000]   Is it a bad idea? Is it something that they don't know?
[00:30:27.000 --> 00:30:32.000]   Since I graduated from college with my undergrad degree,
[00:30:32.000 --> 00:30:37.000]   with two exceptions, no one has ever actually asked me if I graduated from college.
[00:30:37.000 --> 00:30:41.000]   It's listed on my resume, but I've never actually gotten a job off of my resume.
[00:30:41.000 --> 00:30:45.000]   I've always gotten a job based upon seeing an opportunity, interviewing,
[00:30:45.000 --> 00:30:48.000]   and the resume was always more of a formality after the fact.
[00:30:48.000 --> 00:30:50.000]   I've never actually sent out a resume.
[00:30:50.000 --> 00:30:53.000]   In the traditional idea that I was taught at college,
[00:30:53.000 --> 00:30:55.000]   I would make a cover letter, make a resume.
[00:30:55.000 --> 00:30:59.000]   I've never done that, and I've had over 25 jobs in my lifetime.
[00:30:59.000 --> 00:31:02.000]   So why do we tell people that it matters?
[00:31:02.000 --> 00:31:05.000]   The only two times that it did actually matter for me was, number one,
[00:31:05.000 --> 00:31:06.000]   with the CFP board.
[00:31:06.000 --> 00:31:11.000]   The CFP board verified my transcript to give me my certified financial planner designation,
[00:31:11.000 --> 00:31:15.000]   but I certainly was doing financial planning before I ever got the CFP designation,
[00:31:15.000 --> 00:31:18.000]   and it didn't really change that much about what I actually did.
[00:31:18.000 --> 00:31:22.000]   And I know a whole lot of financial planners that make a whole lot more money than I ever did
[00:31:22.000 --> 00:31:24.000]   who never had their CFP designation.
[00:31:24.000 --> 00:31:25.000]   So did it actually matter?
[00:31:25.000 --> 00:31:27.000]   At the moment, no.
[00:31:27.000 --> 00:31:28.000]   I think it might in the future.
[00:31:28.000 --> 00:31:30.000]   We'll see if our industry goes that way.
[00:31:30.000 --> 00:31:33.000]   Then the only other time I was ever asked for it was when I submitted a transcript
[00:31:33.000 --> 00:31:38.000]   for my graduate school application at the American College for my master's in financial planning.
[00:31:38.000 --> 00:31:41.000]   So now I have, theoretically, a master's in financial planning.
[00:31:41.000 --> 00:31:44.000]   I'm still waiting on the diploma, but I got the approval letter.
[00:31:44.000 --> 00:31:48.000]   And so I'm going to add it to a stack of degrees and certifications
[00:31:48.000 --> 00:31:51.000]   that are sitting in a dusty corner of the garage.
[00:31:51.000 --> 00:31:53.000]   Is anybody actually going to ask to see them?
[00:31:53.000 --> 00:31:54.000]   I don't know.
[00:31:54.000 --> 00:31:57.000]   They looked impressive on my office wall, but does it actually matter?
[00:31:57.000 --> 00:32:03.000]   Is that actually what you choose to judge my competence in doing this show every day
[00:32:03.000 --> 00:32:07.000]   based upon those test scores, my ability to do all that stuff?
[00:32:07.000 --> 00:32:08.000]   To some degree, it might.
[00:32:08.000 --> 00:32:10.000]   I'll actually grant that.
[00:32:10.000 --> 00:32:14.000]   If it's something specialized like financial planning knowledge,
[00:32:14.000 --> 00:32:20.000]   I'll grant that maybe my master's degree in financial planning might actually make a difference to you.
[00:32:20.000 --> 00:32:24.000]   It makes a difference to my confidence, I'll tell you that, and that may be one of the benefits of it.
[00:32:24.000 --> 00:32:27.000]   But it may make a difference to you in a specialized field like this.
[00:32:27.000 --> 00:32:31.000]   But does my high school diploma actually matter to you?
[00:32:31.000 --> 00:32:37.000]   I'm really not convinced that that is a great arbiter of value.
[00:32:37.000 --> 00:32:39.000]   It's just simply the system that exists.
[00:32:39.000 --> 00:32:43.000]   We need to be very aware of the system that exists and how it works,
[00:32:43.000 --> 00:32:46.000]   but also be aware of the shortcomings.
[00:32:46.000 --> 00:32:48.000]   I think if you ask a better question, you get a better answer.
[00:32:48.000 --> 00:32:52.000]   Was it Tony Robbins that made that famous?
[00:32:52.000 --> 00:32:54.000]   Ask a better question, you get a better answer.
[00:32:54.000 --> 00:32:58.000]   Ask a different question, you get a different answer.
[00:32:58.000 --> 00:33:01.000]   Instead of asking what school should my child go to, why don't you start with--
[00:33:01.000 --> 00:33:03.000]   here's what I've started with--
[00:33:03.000 --> 00:33:07.000]   what are my goals for my child's education?
[00:33:07.000 --> 00:33:09.000]   Here are some of my goals.
[00:33:09.000 --> 00:33:14.000]   One, academic excellence is a big deal to me, but it's not the biggest deal.
[00:33:14.000 --> 00:33:17.000]   To me, character is.
[00:33:17.000 --> 00:33:22.000]   It seems to me in my observation of life that with strength of character,
[00:33:22.000 --> 00:33:26.000]   academic achievements can come to most.
[00:33:26.000 --> 00:33:33.000]   But in lack of character, academic achievements quickly fall apart.
[00:33:33.000 --> 00:33:36.000]   Now, I define character in two ways.
[00:33:36.000 --> 00:33:43.000]   One has an essence of moral quality, a sense of moral uprightness.
[00:33:43.000 --> 00:33:49.000]   And the second would be almost in personal self-discipline and strength of will.
[00:33:49.000 --> 00:33:58.000]   From the moral perspective, it's extremely important to me that my son is filled
[00:33:58.000 --> 00:34:06.000]   with a very strong sense of moral right and wrong.
[00:34:06.000 --> 00:34:10.000]   I approach that teaching from the perspective of a Christian worldview,
[00:34:10.000 --> 00:34:17.000]   and so whatever educational plan I adopt, I need to be very conscious of the fact
[00:34:17.000 --> 00:34:20.000]   that it's not based upon a humanistic worldview,
[00:34:20.000 --> 00:34:25.000]   which would achieve very different results than a Christian worldview.
[00:34:25.000 --> 00:34:28.000]   Now, if you desire the opposite, go for it.
[00:34:28.000 --> 00:34:33.000]   But you need to consider what is it that you're trying to do.
[00:34:33.000 --> 00:34:38.000]   Many people have a system of morality that's not based upon anything outside of themselves.
[00:34:38.000 --> 00:34:41.000]   Fine. I've read lots of books that talk about character qualities
[00:34:41.000 --> 00:34:45.000]   from a non-theistic perspective, and the authors say that it improves
[00:34:45.000 --> 00:34:48.000]   the educational results of the kids that go that way.
[00:34:48.000 --> 00:34:54.000]   My observation is that, at least for me, I don't see much evidence of any of that,
[00:34:54.000 --> 00:35:00.000]   even theistically held from a Christian worldview or atheistically held
[00:35:00.000 --> 00:35:02.000]   from a humanist worldview, whatever.
[00:35:02.000 --> 00:35:08.000]   I don't see much of that taught in school, and so the results tend to happen.
[00:35:08.000 --> 00:35:10.000]   I don't see much of that in the government school system,
[00:35:10.000 --> 00:35:12.000]   so I need to be very careful about that moral quality.
[00:35:12.000 --> 00:35:19.000]   But in many ways, also important, and very important, is that ability to have
[00:35:19.000 --> 00:35:28.000]   the self-discipline and that commitment to following through and finishing.
[00:35:28.000 --> 00:35:31.000]   These two have to go hand in hand.
[00:35:31.000 --> 00:35:36.000]   If we don't have the moral character, we won't have the ability to judge
[00:35:36.000 --> 00:35:40.000]   the right and wrong of the situations that exist in the world.
[00:35:40.000 --> 00:35:44.000]   And then if we don't have the strength of will and the self-discipline to follow through,
[00:35:44.000 --> 00:35:49.000]   we don't have the fortitude to actually make a difference.
[00:35:49.000 --> 00:35:53.000]   I'll read you two quotes, two of my favorite quotes on this subject.
[00:35:53.000 --> 00:35:56.000]   One is about the importance of critical thinking, which is, to me,
[00:35:56.000 --> 00:36:00.000]   a very important part of morality.
[00:36:00.000 --> 00:36:08.000]   Because if you teach somebody morality or a system of law, moral law,
[00:36:08.000 --> 00:36:12.000]   something like that, and you don't teach them any critical thinking skills,
[00:36:12.000 --> 00:36:19.000]   you successfully indoctrinated somebody, especially an impressionable young person,
[00:36:19.000 --> 00:36:24.000]   without giving them any tools of defense against yourself.
[00:36:24.000 --> 00:36:30.000]   It's a very heavy responsibility when you're shaping the worldview of a child.
[00:36:30.000 --> 00:36:34.000]   It's a heavy responsibility.
[00:36:34.000 --> 00:36:37.000]   One of the challenges is that one of the things that's important to me
[00:36:37.000 --> 00:36:40.000]   is to teach that critical thinking, teach that concurrently
[00:36:40.000 --> 00:36:44.000]   with the actual subject matter.
[00:36:44.000 --> 00:36:47.000]   I'll read you one paragraph from Dorothy Sayers' essay,
[00:36:47.000 --> 00:36:50.000]   "Lost Tools of Learning," to make this point.
[00:36:50.000 --> 00:36:53.000]   "For we let our young men and women go out unarmed
[00:36:53.000 --> 00:36:56.000]   in a day when armor was never so necessary.
[00:36:56.000 --> 00:37:00.000]   By teaching them all to read, we have left them at the mercy of the printed word.
[00:37:00.000 --> 00:37:03.000]   By the invention of the film and the radio, we have made certain
[00:37:03.000 --> 00:37:06.000]   that no aversion to reading shall secure them
[00:37:06.000 --> 00:37:09.000]   from the incessant battery of words, words, words.
[00:37:09.000 --> 00:37:11.000]   They do not know what the words mean.
[00:37:11.000 --> 00:37:15.000]   They do not know how to ward them off or blunt their edge or fling them back.
[00:37:15.000 --> 00:37:18.000]   They are a prey to words in their emotions
[00:37:18.000 --> 00:37:22.000]   instead of being the masters of them in their intellects.
[00:37:22.000 --> 00:37:27.000]   We who were scandalized in 1940 when men were sent to fight armored tanks with rifles
[00:37:27.000 --> 00:37:31.000]   are not scandalized when young men and women are sent into the world
[00:37:31.000 --> 00:37:36.000]   to fight massed propaganda with a smattering of subjects,
[00:37:36.000 --> 00:37:40.000]   and when whole classes and whole nations become hypnotized
[00:37:40.000 --> 00:37:44.000]   by the arts of the spellbinder, we have the impudence to be astonished.
[00:37:44.000 --> 00:37:48.000]   We dole out lip service to the importance of education,
[00:37:48.000 --> 00:37:51.000]   lip service and just occasionally a little grant of money.
[00:37:51.000 --> 00:37:56.000]   We postpone the school-leaving age and plan to build bigger and better schools.
[00:37:56.000 --> 00:38:00.000]   The teachers slave conscientiously in and out of school hours,
[00:38:00.000 --> 00:38:04.000]   and yet, as I believe, all this devoted effort is largely frustrated
[00:38:04.000 --> 00:38:07.000]   because we have lost the tools of learning,
[00:38:07.000 --> 00:38:11.000]   and in their absence can only make a botched and piecemeal job of it."
[00:38:11.000 --> 00:38:16.000]   It comes from the Lost Tools of Learning,
[00:38:16.000 --> 00:38:21.000]   which was an essay that she delivered originally at Oxford University in the 1940s.
[00:38:21.000 --> 00:38:24.000]   If you're interested, I've actually recorded an audio version of it.
[00:38:24.000 --> 00:38:27.000]   It can be found at radicalpersonalfinance.com/losttools.
[00:38:27.000 --> 00:38:30.000]   You can download the entire essay in audio form.
[00:38:31.000 --> 00:38:35.000]   The other quote has to do with that self-discipline to follow through,
[00:38:35.000 --> 00:38:39.000]   that strength of will. Calvin Coolidge said this,
[00:38:39.000 --> 00:38:43.000]   "Nothing in the world can take the place of persistence.
[00:38:43.000 --> 00:38:48.000]   Talent will not. Nothing is more common than unsuccessful men with talent.
[00:38:48.000 --> 00:38:53.000]   Genius will not. Unrewarded genius is almost a proverb.
[00:38:53.000 --> 00:38:58.000]   Education will not. The world is full of educated derelicts.
[00:38:58.000 --> 00:39:02.000]   Persistence and determination alone are omnipotent.
[00:39:02.000 --> 00:39:07.000]   The slogan 'Press on' has solved, and always will solve,
[00:39:07.000 --> 00:39:10.000]   the problems of the human race."
[00:39:10.000 --> 00:39:16.000]   So to me, that is--character is the first thing that is important to me.
[00:39:16.000 --> 00:39:20.000]   And again, I define that character, how it works together,
[00:39:20.000 --> 00:39:22.000]   as number one in terms of moral qualities,
[00:39:22.000 --> 00:39:25.000]   buttressed with critical thinking,
[00:39:25.000 --> 00:39:28.000]   and the ability to apply those moral qualities,
[00:39:28.000 --> 00:39:32.000]   and then the personal fortitude and strength of will
[00:39:32.000 --> 00:39:35.000]   to follow through and press through and finish things.
[00:39:35.000 --> 00:39:37.000]   Next, academic excellence.
[00:39:37.000 --> 00:39:40.000]   Academic excellence, to me, is actually extremely important.
[00:39:40.000 --> 00:39:44.000]   Because we live in a world filled with words and knowledge
[00:39:44.000 --> 00:39:47.000]   and writing and academia, it's important, I think, in our context,
[00:39:47.000 --> 00:39:50.000]   at least in my context in the United States,
[00:39:50.000 --> 00:39:54.000]   it's important to learn how to access that and work within it.
[00:39:54.000 --> 00:39:58.000]   We need to accurately consider the world and the situation
[00:39:58.000 --> 00:40:02.000]   that we actually live in, and then work within it to the extent possible.
[00:40:02.000 --> 00:40:06.000]   So, example to me, I place--for me personally,
[00:40:06.000 --> 00:40:09.000]   I place a little importance on the actual meaning and impact
[00:40:09.000 --> 00:40:11.000]   of most college degrees.
[00:40:11.000 --> 00:40:15.000]   A college degree, and most college degrees from most places,
[00:40:15.000 --> 00:40:18.000]   is largely a sorting mechanism.
[00:40:18.000 --> 00:40:21.000]   And it's just simply about certification,
[00:40:21.000 --> 00:40:23.000]   and it's essentially a societal sorting mechanism.
[00:40:23.000 --> 00:40:26.000]   But we live in a world where that certification matters.
[00:40:26.000 --> 00:40:30.000]   So as long as my child is academically capable,
[00:40:30.000 --> 00:40:33.000]   I think I'd strongly encourage them to tick that box
[00:40:33.000 --> 00:40:39.000]   so that they can just simply adopt the benefits of the certification.
[00:40:39.000 --> 00:40:42.000]   That doesn't--hopefully they understand--
[00:40:42.000 --> 00:40:45.000]   that doesn't by any means say that they have a great education.
[00:40:45.000 --> 00:40:48.000]   True academic excellence goes far beyond credentialization.
[00:40:48.000 --> 00:40:51.000]   But in our context, in our society, that's important.
[00:40:51.000 --> 00:40:53.000]   It's important.
[00:40:53.000 --> 00:40:58.000]   But in other contexts, in other societies, that would not be.
[00:40:58.000 --> 00:41:01.000]   If I lived in a different society, in a different country,
[00:41:01.000 --> 00:41:06.000]   spoke a different language, where the academic certification
[00:41:06.000 --> 00:41:09.000]   and ranking process were not such a big deal,
[00:41:09.000 --> 00:41:12.000]   to me, I wouldn't place a high degree of importance on it.
[00:41:12.000 --> 00:41:14.000]   So you have to discover that.
[00:41:14.000 --> 00:41:16.000]   But within this context, where I live,
[00:41:16.000 --> 00:41:19.000]   to me, academic excellence is extremely important.
[00:41:19.000 --> 00:41:22.000]   And as far as how to do that,
[00:41:22.000 --> 00:41:26.000]   I think the primary foundation of an excellent academic foundation is--
[00:41:26.000 --> 00:41:29.000]   excuse me, I repeated myself.
[00:41:29.000 --> 00:41:33.000]   The primary foundation of academic excellence
[00:41:33.000 --> 00:41:38.000]   is expertise and skill with reading, writing, and arithmetic.
[00:41:38.000 --> 00:41:42.000]   If one is truly excellent with these basic skills,
[00:41:42.000 --> 00:41:45.000]   then one can go on to learn the appropriate subject matter
[00:41:45.000 --> 00:41:51.000]   of whatever they're interested in at a later time.
[00:41:51.000 --> 00:41:56.000]   Personally, I place little value, just in my observation--
[00:41:56.000 --> 00:41:58.000]   let me be blunt.
[00:41:58.000 --> 00:42:02.000]   I reject the idea that it's possible to somehow wrap up
[00:42:02.000 --> 00:42:05.000]   and give a child all the knowledge that they're going to need
[00:42:05.000 --> 00:42:08.000]   to be successful at life in 12 years.
[00:42:08.000 --> 00:42:09.000]   Here's why.
[00:42:09.000 --> 00:42:12.000]   Number one, the world is changing so fast.
[00:42:12.000 --> 00:42:15.000]   I graduated high school in 2003.
[00:42:15.000 --> 00:42:18.000]   The first iPod was released in 2001.
[00:42:18.000 --> 00:42:22.000]   So when I was in school, Napster was a big deal,
[00:42:22.000 --> 00:42:29.000]   and iPods, and the whole world of MP3 music was just coming out.
[00:42:29.000 --> 00:42:31.000]   Here, 11 years later,
[00:42:31.000 --> 00:42:34.000]   that world is fundamentally transformed forever.
[00:42:34.000 --> 00:42:38.000]   The music business, the music industry is fundamentally transformed.
[00:42:38.000 --> 00:42:43.000]   11 years ago, half the careers probably that exist today--app development.
[00:42:43.000 --> 00:42:48.000]   Who in 2003--how would you have trained somebody and known--
[00:42:48.000 --> 00:42:51.000]   let's see, go back from 2003 to 12 years earlier.
[00:42:51.000 --> 00:42:55.000]   So 2001, if my math is--
[00:42:55.000 --> 00:42:58.000]   I always get scared about doing math live on the show.
[00:42:58.000 --> 00:43:01.000]   2000--excuse me, 2000--there we go.
[00:43:01.000 --> 00:43:05.000]   1990--1991.
[00:43:05.000 --> 00:43:07.000]   Go to 2003 to 12 years early.
